Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Difficulty,Condition,Accuracy,ImgID,Liking,RT_liking,ImgEmo,SbjAge,SbjSex
7,Human,Object,94,0.533380940462,1.286,0.586206896551724,Confidence before liking,Error,human_knife.jpg,50,0.202,Unpleasant,21,m
7,Object,Animal,91,0.450231348136,1.601,0.96551724137931,Confidence before liking,Error,dsc00354.jpg,50,0.218,Unpleasant,21,m
7,Human,Human,95,0.300073562616,1.584,0.96551724137931,Confidence before liking,Correct,man_turk1.jpg,50,0.218,Unpleasant,21,m
7,Object,Object,96,0.433534753204,1.334,0.96551724137931,Confidence before liking,Correct,car-neg.jpg,50,0.218,Unpleasant,21,m
8,Animal,Animal,19,3.1666572312,2.505,0.448275862068966,Liking before confidence,Correct,anim_unpl3.jpg,3,3.467,Unpleasant,20,f
8,Human,Human,18,1.90016344884,4.021,0.758620689655172,Liking before confidence,Correct,students_pos.jpg,11,2.218,Pleasant,20,f
8,Human,Animal,73,2.38328537797,7.004,0.0847457627118644,Liking before confidence,Error,human_pos1.jpg,8,2.5,Pleasant,20,f
8,Human,Human,71,2.71669287079,1.937,0.827586206896552,Liking before confidence,Correct,hum-neg.jpg,7,2.268,Unpleasant,20,f
8,Human,Object,9,3.98345945413,2.787,0.241379310344828,Liking before confidence,Error,H022.jpg,12,4.035,Unpleasant,20,f
8,Human,Human,67,1.48338546017,1.821,0.96551724137931,Liking before confidence,Correct,hobo.jpg,11,2.884,Unpleasant,20,f
8,Object,Animal,82,2.10021728068,2.371,0.758620689655172,Liking before confidence,Error,bike_rusted_crap.jpg,10,2.017,Unpleasant,20,f
8,Human,Human,50,2.0833688405,2.468,0.620689655172414,Liking before confidence,Correct,P124.jpg,12,2.451,Pleasant,20,f
8,Human,Human,59,1.46669791959,1.887,1,Liking before confidence,Correct,human_pos7.jpg,12,3.601,Pleasant,20,f
8,Human,Human,68,1.36664617349,1.521,0.931034482758621,Liking before confidence,Correct,man_turk3.jpg,15,2.301,Unpleasant,20,f
8,Object,Object,19,1.91671127823,2.638,0.310344827586207,Liking before confidence,Correct,obj_unpleas1.jpg,12,2.351,Unpleasant,20,f
8,Human,Human,85,1.91665036151,1.854,0.96551724137931,Liking before confidence,Correct,H099.jpg,13,3.184,Unpleasant,20,f
8,Object,Object,41,2.40005767225,3.921,0.689655172413793,Liking before confidence,Correct,club_sandwich.jpg,12,2.384,Pleasant,20,f
8,Human,Human,100,1.86676552392,4.787,1,Liking before confidence,Correct,couple_pos.jpg,11,3.301,Pleasant,20,f
8,Animal,Object,19,1.98333298571,4.921,0.423728813559322,Liking before confidence,Error,12425977248lc8TP.jpg,10,3.434,Pleasant,20,f
8,Animal,Animal,11,1.86665428468,2.105,0.172413793103448,Liking before confidence,Correct,Sp016.jpg,10,3.768,Unpleasant,20,f
8,Object,Object,4,1.73346946897,2.687,0.724137931034483,Liking before confidence,Correct,yacht.jpg,24,4.851,Pleasant,20,f
8,Animal,Object,6,1.65001190194,2.154,0.655172413793103,Liking before confidence,Error,P081.jpg,6,2.284,Pleasant,20,f
8,Human,Human,100,1.73339862017,2.971,1,Liking before confidence,Correct,happy_monkey_by_martypunker-d311ic8.jpg,1,2.685,Pleasant,20,f
8,Human,Animal,7,5.48329242974,1.887,0.689655172413793,Liking before confidence,Error,couple1_pos.jpg,10,2.818,Pleasant,20,f
8,Animal,Animal,99,1.56668775577,3.004,0.96551724137931,Liking before confidence,Correct,happy-sheep-daily-5-omg-cute-things-080212-03.jpg,8,4.168,Pleasant,20,f
8,Human,Human,99,2.0500586489,1.987,1,Liking before confidence,Correct,27.jpg,21,2.484,Pleasant,20,f
8,Human,Human,99,1.30005062047,2.221,0.655172413793103,Liking before confidence,Correct,child_neg.jpg,1,2.534,Unpleasant,20,f
8,Human,Human,97,1.35005729152,1.554,0.448275862068966,Liking before confidence,Correct,human_pos4.jpg,6,2.784,Pleasant,20,f
8,Human,Human,87,1.46669129821,1.888,0.96551724137931,Liking before confidence,Correct,girl_pos.jpg,5,2.268,Pleasant,20,f
8,Human,Human,84,1.71675080789,2.271,0.96551724137931,Liking before confidence,Correct,H053.jpg,4,2.284,Unpleasant,20,f
8,Human,Object,3,2.68349756019,1.671,0.551724137931035,Liking before confidence,Error,H005.jpg,3,3.184,Unpleasant,20,f
8,Object,Object,87,1.05004904789,3.871,0.96551724137931,Liking before confidence,Correct,car-neg.jpg,2,2.668,Unpleasant,20,f
8,Object,Object,100,1.53331598531,2.371,0.96551724137931,Liking before confidence,Correct,Smashed-bike.jpg,12,2.484,Unpleasant,20,f
8,Object,Object,4,1.70010928593,4.804,0.689655172413793,Liking before confidence,Correct,bagbike.jpg,4,2.634,Pleasant,20,f
8,Animal,Object,5,1.3000761128,1.987,0.310344827586207,Liking before confidence,Error,A044.jpg,5,4.634,Unpleasant,20,f
8,Human,Human,98,1.81684360657,2.904,0.96551724137931,Liking before confidence,Correct,face.jpg,7,4.585,Unpleasant,20,f
8,Object,Object,13,1.3499308231,2.154,0.551724137931035,Liking before confidence,Correct,bag1.jpg,10,2.001,Pleasant,20,f
8,Human,Human,92,1.21668277318,3.037,1,Liking before confidence,Correct,kids_pos.jpg,5,3.168,Pleasant,20,f
8,Animal,Object,6,1.08338738037,2.704,0.620689655172414,Liking before confidence,Error,11.jpg,7,2.601,Unpleasant,20,f
8,Human,Human,7,1.60001450083,2.054,0.931034482758621,Liking before confidence,Correct,man_turk2.jpg,9,2.351,Unpleasant,20,f
8,Human,Human,97,1.90001314345,2.437,1,Liking before confidence,Correct,H008.jpg,8,1.901,Pleasant,20,f
8,Animal,Human,94,1.38331848488,1.688,0.827586206896552,Liking before confidence,Error,5628166714_358416e798_z.jpg,11,1.818,Pleasant,20,f
8,Object,Object,5,2.81654398899,1.554,0.793103448275862,Liking before confidence,Correct,burgers.jpg,5,2.068,Pleasant,20,f
8,Object,Animal,7,2.7333585608,1.07,0.551724137931035,Liking before confidence,Error,headphones.jpg,7,2.301,Pleasant,20,f
8,Human,Human,98,1.91670101509,2.854,1,Liking before confidence,Correct,man_neu.jpg,3,2.084,Pleasant,20,f
8,Object,Object,4,1.40003019351,2.287,0.931034482758621,Liking before confidence,Correct,coffeecookies.jpg,5,2.002,Pleasant,20,f
8,Object,Human,5,3.70004207889,1.671,0.689655172413793,Liking before confidence,Error,desk.jpg,5,2.351,Pleasant,20,f
8,Object,Object,74,0.933462715158,5.971,1,Liking before confidence,Correct,unpleas_obj.jpg,4,2.117,Unpleasant,20,f
8,Human,Human,93,1.35003444775,1.737,0.96551724137931,Liking before confidence,Correct,angry.jpg,8,2.718,Unpleasant,20,f
8,Human,Object,7,1.35000067869,1.32,0.379310344827586,Liking before confidence,Error,wanderlei.jpg,6,2.551,Unpleasant,20,f
8,Human,Human,6,1.1333834572,2.237,0.96551724137931,Liking before confidence,Correct,man_turk1.jpg,9,2.317,Unpleasant,20,f
8,Object,Human,94,1.43340063969,2.121,0.448275862068966,Liking before confidence,Error,P088.jpg,5,2.234,Pleasant,20,f
8,Object,Object,5,4.38331484312,1.687,0.896551724137931,Liking before confidence,Correct,unpleas_obj2.jpg,5,4.318,Unpleasant,20,f
8,Animal,Animal,84,1.48333513766,2.904,0.793103448275862,Liking before confidence,Correct,anim_pos2.jpg,9,1.951,Pleasant,20,f
8,Animal,Animal,85,1.60006118158,2.887,0.827586206896552,Liking before confidence,Correct,A072.jpg,10,3.034,Unpleasant,20,f
8,Object,Object,59,1.36685772667,2.67,0.896551724137931,Liking before confidence,Correct,smashedcad.jpg,8,3.717,Unpleasant,20,f
8,Object,Object,15,2.05015796965,2.287,0.413793103448276,Liking before confidence,Correct,dolls.jpg,10,2.9,Unpleasant,20,f
8,Human,Object,1,3.08338771144,1.787,0.758620689655172,Liking before confidence,Error,human_pos6.jpg,1,2.017,Pleasant,20,f
8,Animal,Object,5,1.03341778907,1.371,0.423728813559322,Liking before confidence,Error,12425977248lc8TP.jpg,2,2.484,Pleasant,20,f
8,Animal,Object,5,1.81676216356,1.072,0.931034482758621,Liking before confidence,Error,P098.jpg,4,2.351,Pleasant,20,f
8,Object,Human,5,2.18355798031,2.037,0.813559322033898,Liking before confidence,Error,gorch_fock2.jpg,4,3.217,Pleasant,20,f
8,Human,Animal,8,1.73344894268,1.27,1,Liking before confidence,Error,human_pos5.jpg,9,2.934,Pleasant,20,f
8,Animal,Object,6,1.08342710867,1.487,0.413793103448276,Liking before confidence,Error,anim_unpl2.jpg,6,1.784,Unpleasant,20,f
8,Animal,Object,7,0.950106223538,1.321,0.482758620689655,Liking before confidence,Error,anim_unpl1.jpg,6,2.084,Unpleasant,20,f
8,Human,Animal,76,1.40005204407,3.504,0.0847457627118644,Liking before confidence,Error,human_pos1.jpg,12,2.301,Pleasant,20,f
8,Object,Object,7,1.18344475466,1.571,0.172413793103448,Liking before confidence,Correct,flowers.jpg,13,4.701,Pleasant,20,f
8,Human,Human,7,3.16661386114,1.787,1,Liking before confidence,Correct,human_pos3.jpg,9,2.051,Pleasant,20,f
8,Object,Object,88,3.86667381776,1.271,0.862068965517241,Liking before confidence,Correct,danger.jpg,7,2.351,Unpleasant,20,f
8,Object,Object,30,1.28355311359,1.521,0.724137931034483,Liking before confidence,Correct,P117.jpg,7,3.118,Pleasant,20,f
8,Animal,Object,10,1.13354832964,1.354,0.758620689655172,Liking before confidence,Error,P082.jpg,8,1.734,Pleasant,20,f
8,Object,Object,9,0.816755873249,1.504,0.862068965517241,Liking before confidence,Correct,unpleas_obj6.jpg,10,1.901,Unpleasant,20,f
8,Animal,Animal,94,1.83341229333,3.771,0.793103448275862,Liking before confidence,Correct,A039.jpg,6,2.351,Unpleasant,20,f
8,Object,Object,3,11.3832628653,1.954,0.896551724137931,Liking before confidence,Correct,bike.jpg,2,2.084,Pleasant,20,f
8,Animal,Object,3,1.50017199042,1.72,0.413793103448276,Liking before confidence,Error,anim_unpl4.jpg,0,1.901,Unpleasant,20,f
8,Object,Object,4,1.19987869626,1.487,0.827586206896552,Liking before confidence,Correct,wooden-toys.jpg,4,1.968,Pleasant,20,f
8,Human,Human,94,1.31669214244,2.554,1,Liking before confidence,Correct,woman-pos.jpg,5,2.434,Unpleasant,20,f
8,Human,Human,78,1.4334102407,1.288,0.724137931034483,Liking before confidence,Correct,destrozada-(3).jpg,7,2.867,Unpleasant,20,f
8,Animal,Object,74,0.866890668055,0.954,0.344827586206897,Liking before confidence,Error,19.jpg,4,1.984,Unpleasant,20,f
8,Object,Object,83,1.23335574672,7.654,0.379310344827586,Liking before confidence,Correct,unpleas_obj3.jpg,5,2.318,Unpleasant,20,f
8,Object,Object,56,1.33337008201,5.337,0.931034482758621,Liking before confidence,Correct,ship06.jpg,4,1.968,Pleasant,20,f
8,Human,Human,82,1.31669313564,2.137,1,Liking before confidence,Correct,human_pos8.jpg,16,2.734,Pleasant,20,f
8,Human,Human,88,1.50004585308,3.937,1,Liking before confidence,Correct,H107.jpg,7,2.001,Unpleasant,20,f
8,Object,Object,88,1.28352199309,2.354,0.482758620689655,Liking before confidence,Correct,unpleas_obj4.jpg,5,2.051,Unpleasant,20,f
8,Human,Human,80,1.31674908633,1.887,0.551724137931035,Liking before confidence,Correct,human_knife.jpg,8,1.618,Unpleasant,20,f
8,Animal,Animal,77,1.25008003597,1.138,0.448275862068966,Liking before confidence,Correct,15.jpg,7,2.001,Pleasant,20,f
8,Human,Animal,75,2.11658964343,3.387,0.96551724137931,Liking before confidence,Error,american-bulldog.jpg,4,2.501,Unpleasant,20,f
8,Animal,Animal,74,3.53326268318,1.304,0.206896551724138,Liking before confidence,Correct,monkey1.jpg,7,1.784,Pleasant,20,f
8,Object,Object,68,1.05009274902,2.187,0.96551724137931,Liking before confidence,Correct,P102.jpg,15,2.284,Pleasant,20,f
8,Animal,Object,68,0.883394796321,2.037,0.482758620689655,Liking before confidence,Error,Sp047.jpg,6,1.984,Unpleasant,20,f
8,Object,Object,58,0.933389548875,1.704,0.796610169491525,Liking before confidence,Correct,gorch_fock2.jpg,15,1.601,Pleasant,20,f
8,Object,Object,14,1.61672190555,1.671,0.793103448275862,Liking before confidence,Correct,fountain.jpg,3,2.451,Pleasant,20,f
8,Animal,Animal,4,1.10005605001,1.871,1,Liking before confidence,Correct,P073.jpg,4,2.017,Unpleasant,20,f
8,Object,Object,62,0.850032295796,1.738,0.896551724137931,Liking before confidence,Correct,tv-smashed_idol.jpg,7,1.751,Unpleasant,20,f
8,Object,Object,94,0.933416365476,4.304,0.931034482758621,Liking before confidence,Correct,cocktail.jpg,2,2.968,Pleasant,20,f
8,Animal,Animal,68,1.15003987728,1.388,0.586206896551724,Liking before confidence,Correct,A053.jpg,9,2.317,Unpleasant,20,f
8,Animal,Animal,4,3.10011498032,1.054,0.793103448275862,Liking before confidence,Correct,Sp111.jpg,3,2.234,Unpleasant,20,f
8,Human,Object,0,1.26687550509,1.254,0.482758620689655,Liking before confidence,Error,hum_unpleas1.jpg,5,2.134,Unpleasant,20,f
8,Human,Human,3,1.41671707194,1.837,1,Liking before confidence,Correct,al-davis-disgusting.jpg,6,2.268,Unpleasant,20,f
8,Object,Object,68,3.01664814335,3.187,0.896551724137931,Liking before confidence,Correct,old_bike.jpg,5,1.534,Unpleasant,20,f
8,Animal,Object,12,6.48316794774,1.787,0.896551724137931,Liking before confidence,Error,P074.jpg,50,0.515,Pleasant,20,f
8,Object,Animal,89,1.01673422133,1.521,0.275862068965517,Liking before confidence,Error,food.jpg,2,1.551,Pleasant,20,f
8,Human,Animal,87,18.2164695646,4.421,0.551724137931035,Liking before confidence,Error,H125.jpg,6,1.984,Unpleasant,20,f
8,Object,Object,5,1.10012822308,1.687,1,Liking before confidence,Correct,sofie1.jpg,6,1.901,Unpleasant,20,f
8,Human,Object,6,1.01666833857,1.087,0.586206896551724,Liking before confidence,Error,man_turk4.jpg,4,1.901,Unpleasant,20,f
8,Human,Human,91,1.35013873453,2.354,0.96551724137931,Liking before confidence,Correct,SNN0943B_380_904828a.jpg,3,4.001,Unpleasant,20,f
8,Object,Object,72,1.18337191944,0.987,0.931034482758621,Liking before confidence,Correct,dsc00354.jpg,1,1.551,Unpleasant,20,f
8,Object,Object,88,0.483427837023,0.788,0.344827586206897,Liking before confidence,Correct,unpleas_obj1.jpg,1,1.784,Unpleasant,20,f
8,Object,Object,88,1.70004340317,0.838,0.620689655172414,Liking before confidence,Correct,unpleas_obj5.jpg,1,1.718,Unpleasant,20,f
8,Animal,Object,88,1.04996892916,0.921,0.655172413793103,Liking before confidence,Error,2468538811_c48e9aa388_z.jpg,7,1.434,Pleasant,20,f
8,Human,Human,5,1.36664220066,3.621,0.862068965517241,Liking before confidence,Correct,H026.jpg,50,1.649,Unpleasant,20,f
8,Human,Human,82,1.68333666058,3.254,0.379310344827586,Liking before confidence,Correct,Dental-Patients.jpg,4,2.118,Unpleasant,20,f
8,Object,Object,74,1.68342836673,1.754,0.931034482758621,Liking before confidence,Correct,Delicious-foods4.jpg,5,2.801,Pleasant,20,f
8,Animal,Animal,83,1.45003388493,1.754,0.862068965517241,Liking before confidence,Correct,anim_pos1.jpg,4,8.867,Pleasant,20,f
8,Human,Human,81,2.31674378923,4.437,1,Liking before confidence,Correct,human_pos2.jpg,10,3.151,Pleasant,20,f
8,Human,Human,81,2.40006230721,1.737,0.96551724137931,Liking before confidence,Correct,k-bigpic.jpg,7,3.051,Unpleasant,20,f
8,Animal,Object,90,1.21674534525,3.754,0.344827586206897,Liking before confidence,Error,P075.jpg,10,3.234,Pleasant,20,f
8,Animal,Animal,74,1.48338976407,3.804,0.517241379310345,Liking before confidence,Correct,A095.jpg,6,3.618,Unpleasant,20,f
8,Object,Object,5,1.4167197205,3.304,0.379310344827586,Liking before confidence,Correct,lamp-broken.jpg,3,1.651,Unpleasant,20,f
8,Object,Object,3,0.883394134183,1.287,0.551724137931035,Liking before confidence,Correct,Delicious-looking-food-meals31.jpg,2,1.617,Pleasant,20,f
8,Human,Human,89,0.800062704498,3.071,1,Liking before confidence,Correct,oldman_pos.jpg,1,2.234,Pleasant,20,f
8,Animal,Animal,89,0.533469932465,1.604,0.896551724137931,Liking before confidence,Correct,P100.jpg,7,1.984,Pleasant,20,f
9,Object,Object,80,1.54129612207,2.78,1,Confidence before liking,Correct,unpleas_obj.jpg,60,1.312,Unpleasant,22,f
9,Object,Object,90,1.34129242977,2.665,0.896551724137931,Confidence before liking,Correct,old_bike.jpg,60,1.465,Unpleasant,22,f
9,Human,Human,100,1.48248770578,2.994,1,Confidence before liking,Correct,H008.jpg,80,2.654,Pleasant,22,f
9,Animal,Animal,49,6.22361790491,1.877,0.793103448275862,Confidence before liking,Correct,5628166714_358416e798_z.jpg,42,2.266,Pleasant,22,f
9,Human,Animal,100,5.56480802706,2.052,0.96551724137931,Confidence before liking,Error,american-bulldog.jpg,41,1.489,Unpleasant,22,f
9,Object,Human,40,3.5530653438,1.969,0.206896551724138,Confidence before liking,Error,flowers.jpg,30,1.23,Pleasant,22,f
9,Animal,Object,40,2.49423269674,1.628,0.310344827586207,Confidence before liking,Error,A044.jpg,30,1.559,Unpleasant,22,f
9,Animal,Object,41,7.25891057006,2.3,0.413793103448276,Confidence before liking,Error,anim_unpl4.jpg,40,2.324,Unpleasant,22,f
9,Human,Human,99,1.91778198633,2.675,0.96551724137931,Confidence before liking,Correct,angry.jpg,40,3.324,Unpleasant,22,f
9,Animal,Animal,61,1.32935205434,2.099,0.586206896551724,Confidence before liking,Correct,11.jpg,60,1.348,Unpleasant,22,f
9,Object,Object,71,1.60012184606,1.935,0.793103448275862,Confidence before liking,Correct,fountain.jpg,40,0.936,Pleasant,22,f
9,Object,Object,41,1.71777714018,1.359,0.931034482758621,Confidence before liking,Correct,coffeecookies.jpg,41,0.948,Pleasant,22,f
9,Human,Object,81,2.01189229856,4.299,0.655172413793103,Confidence before liking,Error,P124.jpg,61,2.689,Pleasant,22,f
9,Object,Object,91,1.63535681895,1.594,0.620689655172414,Confidence before liking,Correct,unpleas_obj5.jpg,70,1.936,Unpleasant,22,f
9,Object,Object,100,1.32965974642,1.606,0.793103448275862,Confidence before liking,Correct,burgers.jpg,59,1.183,Pleasant,22,f
9,Human,Human,92,1.65895026234,3.182,0.517241379310345,Confidence before liking,Correct,H125.jpg,70,1.36,Unpleasant,22,f
9,Animal,Object,11,3.91771621714,2.018,0.862068965517241,Confidence before liking,Error,A072.jpg,19,1.712,Unpleasant,22,f
9,Object,Object,9,5.42362198183,1.888,0.551724137931035,Confidence before liking,Correct,bag1.jpg,14,1.418,Pleasant,22,f
9,Object,Object,72,1.18837293203,1.547,0.931034482758621,Confidence before liking,Correct,Delicious-foods4.jpg,58,1.065,Pleasant,22,f
9,Object,Object,100,1.55307957456,1.512,0.896551724137931,Confidence before liking,Correct,bike.jpg,70,1.312,Pleasant,22,f
9,Animal,Animal,100,2.07072763791,1.57,0.793103448275862,Confidence before liking,Correct,A039.jpg,79,1.242,Unpleasant,22,f
9,Object,Object,13,9.75299326694,2.5,0.862068965517241,Confidence before liking,Correct,unpleas_obj6.jpg,17,1.465,Unpleasant,22,f
9,Human,Human,44,2.24711634837,1.241,0.0677966101694915,Confidence before liking,Correct,human_pos1.jpg,39,1.018,Pleasant,22,f
9,Animal,Human,33,2.18832716283,1.559,1,Confidence before liking,Error,happy-sheep-daily-5-omg-cute-things-080212-03.jpg,28,1.371,Pleasant,22,f
9,Object,Animal,12,5.89416277372,1.606,0.413793103448276,Confidence before liking,Error,unpleas_obj3.jpg,19,2.63,Unpleasant,22,f
9,Human,Human,34,1.50601730305,2.358,1,Confidence before liking,Correct,H107.jpg,44,1.089,Unpleasant,22,f
9,Human,Human,99,1.36483933474,1.853,1,Confidence before liking,Correct,couple_pos.jpg,83,1.63,Pleasant,22,f
9,Human,Human,100,1.21189676008,1.606,1,Confidence before liking,Correct,kids_pos.jpg,60,2.489,Pleasant,22,f
9,Object,Object,74,1.40012661528,2.404,0.724137931034483,Confidence before liking,Correct,yacht.jpg,71,2.112,Pleasant,22,f
9,Animal,Object,3,3.83540935739,1.7,0.423728813559322,Confidence before liking,Error,12425977248lc8TP.jpg,23,1.406,Pleasant,22,f
9,Animal,Animal,16,2.12955028495,1.535,0.896551724137931,Confidence before liking,Correct,P098.jpg,14,1.124,Pleasant,22,f
9,Human,Human,46,1.27073363791,1.535,0.344827586206897,Confidence before liking,Correct,wanderlei.jpg,44,0.971,Unpleasant,22,f
9,Animal,Human,11,5.95303580536,1.971,0.344827586206897,Confidence before liking,Error,P075.jpg,30,0.795,Pleasant,22,f
9,Animal,Animal,14,1.17660063338,1.383,0.793103448275862,Confidence before liking,Correct,Sp111.jpg,29,1.771,Unpleasant,22,f
9,Human,Human,100,1.50597268771,2.265,1,Confidence before liking,Correct,human_pos7.jpg,72,2.489,Pleasant,22,f
9,Object,Object,63,1.27073402252,1.335,0.896551724137931,Confidence before liking,Correct,smashedcad.jpg,65,2.006,Unpleasant,22,f
9,Human,Human,8,1.82367321255,1.499,0.758620689655172,Confidence before liking,Correct,students_pos.jpg,32,4.63,Pleasant,22,f
9,Animal,Animal,13,2.98836270126,2.006,0.448275862068966,Confidence before liking,Correct,Sp047.jpg,21,0.9,Unpleasant,22,f
9,Human,Animal,13,1.37660086415,1.723,0.551724137931035,Confidence before liking,Error,H005.jpg,13,1.63,Unpleasant,22,f
9,Object,Object,68,1.02350536652,1.605,0.862068965517241,Confidence before liking,Correct,danger.jpg,53,1.124,Unpleasant,22,f
9,Animal,Animal,31,1.5413095836,1.288,0.862068965517241,Confidence before liking,Correct,P074.jpg,37,0.901,Pleasant,22,f
9,Human,Human,9,1.15307795917,1.7,0.931034482758621,Confidence before liking,Correct,man_turk2.jpg,23,1.348,Unpleasant,22,f
9,Object,Human,21,3.52951420807,2.5,0.448275862068966,Confidence before liking,Error,P088.jpg,27,1.63,Pleasant,22,f
9,Human,Human,100,1.51778267864,1.782,1,Confidence before liking,Correct,human_pos2.jpg,77,2.371,Pleasant,22,f
9,Animal,Animal,100,2.21189329853,1.994,0.896551724137931,Confidence before liking,Correct,P100.jpg,76,1.653,Pleasant,22,f
9,Human,Human,4,2.27072633021,1.712,0.0677966101694915,Confidence before liking,Correct,human_pos1.jpg,8,1.865,Pleasant,22,f
9,Object,Object,100,1.17659755646,1.664,0.827586206896552,Confidence before liking,Correct,wooden-toys.jpg,68,1.042,Pleasant,22,f
9,Human,Human,99,1.27072517636,1.712,0.96551724137931,Confidence before liking,Correct,hobo.jpg,77,1.595,Unpleasant,22,f
9,Object,Object,100,1.17660563339,2.446,0.896551724137931,Confidence before liking,Correct,unpleas_obj2.jpg,16,1.465,Unpleasant,22,f
9,Animal,Animal,79,0.941328122048,1.536,0.862068965517241,Confidence before liking,Correct,anim_pos1.jpg,65,0.912,Pleasant,22,f
9,Animal,Animal,100,1.16483333474,1.676,0.310344827586207,Confidence before liking,Correct,19.jpg,66,1.642,Unpleasant,22,f
9,Object,Object,100,0.964836950123,1.512,0.96551724137931,Confidence before liking,Correct,Smashed-bike.jpg,68,4.112,Unpleasant,22,f
9,Human,Human,6,3.88246470579,1.7,0.206896551724138,Confidence before liking,Correct,H022.jpg,13,1.053,Unpleasant,22,f
9,Human,Human,100,1.05897687771,1.959,0.96551724137931,Confidence before liking,Correct,H099.jpg,36,0.759,Unpleasant,22,f
9,Animal,Human,21,1.35306895917,1.841,0.655172413793103,Confidence before liking,Error,2468538811_c48e9aa388_z.jpg,28,0.818,Pleasant,22,f
9,Animal,Human,26,1.18836870125,2.345,0.482758620689655,Confidence before liking,Error,15.jpg,26,1.03,Pleasant,22,f
9,Object,Object,99,0.964844257818,1.782,0.931034482758621,Confidence before liking,Correct,cocktail.jpg,68,1.772,Pleasant,22,f
9,Human,Human,100,1.11779106324,1.736,1,Confidence before liking,Correct,woman-pos.jpg,64,5.606,Unpleasant,22,f
9,Human,Human,100,1.36464202721,2.171,0.724137931034483,Confidence before liking,Correct,human_pos6.jpg,45,2.03,Pleasant,22,f
9,Object,Object,65,1.01192576006,1.076,0.689655172413793,Confidence before liking,Correct,bagbike.jpg,55,0.806,Pleasant,22,f
9,Object,Object,37,2.11778452477,1.7,0.482758620689655,Confidence before liking,Correct,unpleas_obj4.jpg,45,0.865,Unpleasant,22,f
9,Object,Object,21,1.00014307682,1.347,0.517241379310345,Confidence before liking,Correct,headphones.jpg,26,0.924,Pleasant,22,f
9,Object,Object,31,0.96484041166,1.864,0.896551724137931,Confidence before liking,Correct,tv-smashed_idol.jpg,23,0.971,Unpleasant,22,f
9,Object,Object,73,1.25895403157,1.876,0.931034482758621,Confidence before liking,Correct,ship06.jpg,58,0.924,Pleasant,22,f
9,Object,Object,86,0.529569208025,1.793,0.96551724137931,Confidence before liking,Correct,car-neg.jpg,55,3.7,Unpleasant,22,f
9,Human,Human,100,1.15308795916,2.206,0.931034482758621,Confidence before liking,Correct,man_turk3.jpg,60,1.713,Unpleasant,22,f
9,Human,Human,100,1.04719573293,1.947,1,Confidence before liking,Correct,human_pos3.jpg,89,1.171,Pleasant,22,f
9,Human,Human,100,1.22366405872,4.135,0.724137931034483,Confidence before liking,Correct,destrozada-(3).jpg,55,0.842,Unpleasant,22,f
9,Animal,Animal,4,2.01190229853,1.276,0.620689655172414,Confidence before liking,Correct,P081.jpg,22,1.183,Pleasant,22,f
9,Object,Human,9,1.35307549762,1.135,0.344827586206897,Confidence before liking,Error,obj_unpleas1.jpg,29,1.207,Unpleasant,22,f
9,Human,Object,5,1.85895049312,1.324,0.896551724137931,Confidence before liking,Error,H026.jpg,14,1.536,Unpleasant,22,f
9,Human,Human,31,1.21189906777,1.606,0.448275862068966,Confidence before liking,Correct,hum_unpleas1.jpg,36,0.971,Unpleasant,22,f
9,Human,Human,64,1.16485410395,1.535,0.551724137931035,Confidence before liking,Correct,man_turk4.jpg,34,0.877,Unpleasant,22,f
9,Human,Human,100,1.11779414015,1.712,0.96551724137931,Confidence before liking,Correct,man_turk1.jpg,46,3.312,Unpleasant,22,f
9,Object,Object,29,1.68251370576,1.394,0.689655172413793,Confidence before liking,Correct,club_sandwich.jpg,29,0.806,Pleasant,22,f
9,Human,Human,100,0.929544669576,1.594,1,Confidence before liking,Correct,27.jpg,81,1.195,Pleasant,22,f
9,Human,Human,100,1.05896495465,2.606,0.96551724137931,Confidence before liking,Correct,H053.jpg,71,1.054,Unpleasant,22,f
9,Object,Object,100,1.10602261077,1.429,0.796610169491525,Confidence before liking,Correct,gorch_fock2.jpg,76,1.371,Pleasant,22,f
9,Human,Human,100,1.12955066958,1.253,1,Confidence before liking,Correct,human_pos8.jpg,75,4.465,Pleasant,22,f
9,Object,Object,100,1.16483948859,1.864,0.796610169491525,Confidence before liking,Correct,gorch_fock2.jpg,73,1.006,Pleasant,22,f
9,Animal,Human,39,1.08248493655,1.405,0.241379310344828,Confidence before liking,Error,monkey1.jpg,38,1.008,Pleasant,22,f
9,Human,Human,25,0.95307695918,1.37,0.551724137931035,Confidence before liking,Correct,human_knife.jpg,37,1.183,Unpleasant,22,f
9,Human,Human,100,1.12954836189,1.865,0.96551724137931,Confidence before liking,Correct,human_pos5.jpg,100,1.266,Pleasant,22,f
9,Animal,Human,5,1.54126804517,1.523,0.620689655172414,Confidence before liking,Error,A053.jpg,25,0.877,Unpleasant,22,f
9,Object,Object,100,0.906014687687,1.7,0.931034482758621,Confidence before liking,Correct,dsc00354.jpg,67,0.995,Unpleasant,22,f
9,Human,Human,100,1.14132219899,1.948,0.96551724137931,Confidence before liking,Correct,SNN0943B_380_904828a.jpg,54,1.101,Unpleasant,22,f
9,Animal,Object,39,1.42367044333,2.171,0.413793103448276,Confidence before liking,Error,anim_unpl2.jpg,48,1.23,Unpleasant,22,f
