Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Difficulty,Training
9360813,1,1,4,0.547,0.264,23,0
9360813,0,0,5,0.527,0.321,23,0
9360813,1,1,5,0.938,0.257,21,0
9360813,1,1,4,1.23,0.514,21,0
9360813,0,1,4,0.724,0.211,19,0
9360813,1,0,2,1.167,0.983,21,0
9360813,0,0,4,0.7,0.314,23,0
9360813,0,1,2,0.683,0.461,23,0
9360813,0,0,4,0.809,0.502,26,0
9360813,1,1,4,0.669,0.325,26,0
9360813,0,0,5,0.588,0.259,23,0
9360813,1,0,6,0.863,0.483,23,0
9360813,0,0,6,0.946,0.309,26,0
9360813,0,1,4,1.821,0.361,26,0
9360813,0,0,5,0.979,0.513,29,0
9360813,0,0,6,0.626,0.18,29,0
9360813,0,1,4,0.825,0.378,26,0
9360813,0,0,6,0.488,0.226,29,0
9360813,0,0,6,0.635,0.391,29,0
9360813,1,0,5,0.671,0.26,26,0
9360813,1,1,6,0.464,0.688,29,0
9360813,1,0,4,1.368,0.531,29,0
9360813,1,1,6,0.634,0.451,32,0
9360813,0,0,5,0.696,0.428,32,0
9360813,1,0,5,0.692,0.262,29,0
9360813,1,0,4,1.786,0.315,32,0
9360813,0,1,6,0.498,0.227,35,0
9360813,0,0,5,0.729,0.435,38,0
9360813,0,0,6,1.053,0.265,38,0
9360813,0,0,5,0.557,0.636,35,0
9360813,0,0,6,0.587,0.392,35,0
9360813,0,0,6,0.56,0.326,32,0
9360813,0,0,5,0.508,0.247,32,0
9360813,1,1,4,1.067,0.449,29,0
9360813,1,1,5,0.78,0.736,29,0
9360813,1,0,5,0.589,0.294,26,0
9360813,1,1,5,0.618,0.295,29,0
9360813,0,0,5,0.579,0.277,29,0
9360813,1,0,5,1.15,0.358,26,0
9360813,1,1,5,1.11,0.397,29,0
9360813,0,0,4,1.294,0.402,29,0
9360813,0,1,3,1.819,0.23,26,0
9360813,0,0,4,0.547,0.628,29,0
9360813,0,0,5,0.831,0.383,29,0
9360813,1,0,5,0.923,0.208,26,0
9360813,1,1,4,1.276,1.063,29,0
9360813,1,0,4,0.848,0.271,29,0
9360813,1,1,5,2.362,0.497,32,0
9360813,1,1,6,0.889,0.682,32,0
9360813,1,0,5,0.794,0.405,29,0
9360813,1,1,6,0.501,0.42,32,0
9360813,0,0,6,0.574,0.357,32,0
9360813,1,0,5,0.949,0.442,29,0
9360813,1,0,4,0.786,0.456,32,0
9360813,0,0,4,0.62,0.33,35,0
9360813,1,0,4,0.703,0.301,35,0
9360813,0,0,4,0.582,0.278,38,0
9360813,0,1,3,0.71,0.703,38,0
9360813,0,0,5,0.608,0.46,43,0
9360813,1,1,4,0.65,0.209,43,0
9360813,0,0,4,0.656,0.29,38,0
9360813,1,1,5,0.532,0.593,38,0
9360813,0,1,3,0.818,0.714,35,0
9360813,0,0,6,0.545,0.457,38,0
9360813,0,0,4,2.02,0.645,38,0
9360813,0,0,4,1.403,0.517,35,0
9360813,0,0,4,0.532,0.255,35,0
9360813,0,0,6,1.329,0.821,32,0
9360813,0,1,2,1.595,0.431,32,0
9360813,1,0,4,0.663,0.594,35,0
9360813,1,0,6,1.208,0.377,38,0
9360813,1,1,6,0.487,0.687,43,0
9360813,1,1,6,0.609,0.214,43,0
9360813,0,0,6,0.532,0.41,38,0
9360813,1,1,5,0.639,0.742,38,0
9360813,1,1,5,0.476,0.27,35,0
9360813,0,0,5,0.746,0.38,35,0
9360813,0,0,5,0.622,0.25,32,0
9360813,0,1,4,0.769,0.566,32,0
9360813,0,0,5,0.609,0.455,35,0
9360813,0,0,5,0.719,0.289,35,0
9360813,0,0,1,1.619,1.008,32,0
9360813,0,0,4,0.657,0.646,32,0
9360813,1,0,4,0.735,0.357,29,0
9360813,1,0,5,0.715,0.22,32,0
9360813,1,1,4,1.43,0.085,35,0
9360813,1,0,4,1.151,0.265,35,0
9360813,0,0,4,0.533,0.226,38,0
9360813,1,1,6,0.606,0.318,38,0
9360813,1,1,6,0.487,0.25,35,0
9360813,0,1,5,0.537,0.399,35,0
9360813,0,0,5,0.524,0.215,38,0
9360813,0,0,5,0.617,0.234,38,0
9360813,0,0,5,1.168,0.265,35,0
9360813,1,1,5,0.581,0.22,35,0
9360813,1,0,5,0.722,0.257,32,0
9360813,1,0,5,0.968,0.196,35,0
9360813,1,1,5,0.756,0.064,38,0
9360813,1,1,5,0.693,0.17,38,0
9360813,1,0,5,0.847,0.191,35,0
9360813,1,1,5,0.574,0.17,38,0
9360813,0,0,4,0.877,0.434,38,0
9360813,1,1,5,0.442,0.367,35,0
9360813,1,1,5,0.428,0.321,35,0
9360813,0,1,2,0.475,1.899,32,0
9360813,1,0,5,0.704,0.498,35,0
9360813,0,0,5,0.49,0.256,38,0
9360813,0,0,4,1.183,0.424,38,0
9360813,0,1,4,0.697,0.315,35,0
9360813,1,0,5,0.479,0.285,38,0
9360813,0,0,6,0.602,0.474,43,0
9360813,1,1,6,0.759,0.17,43,0
9360813,0,0,4,1.185,0.297,38,0
9360813,0,1,4,1.26,0.658,38,0
9360813,0,0,4,0.812,0.297,43,0
9360813,0,0,5,0.595,0.234,43,0
9360813,0,0,6,0.607,0.265,38,0
9360813,0,1,4,1.512,0.622,38,0
9360813,0,0,5,0.508,0.215,43,0
9360813,1,1,5,0.502,0.24,43,0
9360813,1,1,6,0.658,0.155,38,0
9360813,1,1,6,0.9,0.185,38,0
9360813,1,1,6,0.549,0.239,35,0
9360813,0,0,4,0.712,0.305,35,0
9360813,1,1,4,0.5,0.46,32,0
9360813,1,0,6,0.596,0.217,32,0
9360813,0,0,5,1.372,0.179,35,0
9360813,0,0,5,0.55,0.19,35,0
9360813,0,0,5,0.712,0.227,32,0
9360813,0,0,6,0.482,0.419,32,0
9360813,0,0,5,0.529,0.312,29,0
9360813,0,0,5,0.588,0.288,29,0
9360813,0,0,4,0.508,0.467,26,0
9360813,1,1,5,1.757,0.071,26,0
9360813,1,0,5,0.519,0.207,23,0
9360813,1,0,5,0.542,0.212,26,0
9360813,1,1,5,0.961,0.209,29,0
9360813,0,0,5,0.515,0.814,29,0
9360813,1,0,5,0.638,0.225,26,0
9360813,1,1,4,1.096,0.239,29,0
9360813,0,0,6,0.597,0.234,29,0
9360813,0,0,4,0.537,1.366,26,0
9360813,0,0,5,0.564,0.282,26,0
9360813,0,0,6,0.491,0.221,23,0
9360813,1,0,6,0.499,0.194,23,0
9360813,1,0,4,0.499,1.695,26,0
9360813,1,0,5,1.203,0.386,29,0
9360813,1,1,4,0.974,0.471,32,0
9360813,1,0,3,0.446,0.89,32,0
9360813,1,0,4,1.623,0.499,35,0
9360813,1,1,4,0.532,0.676,38,0
9360813,0,0,5,1.072,0.548,38,0
9360813,1,0,4,0.837,0.441,35,0
9360813,1,1,4,0.474,0.406,38,0
9360813,0,0,5,0.765,0.329,38,0
9360813,1,1,5,0.486,0.259,35,0
9360813,0,0,5,0.58,0.411,35,0
9360813,0,0,3,2.302,0.85,32,0
9360813,0,0,5,0.652,0.234,32,0
9360813,1,1,4,0.804,0.243,29,0
9360813,0,0,5,0.436,0.239,29,0
9360813,1,1,4,0.453,0.318,26,0
9360813,0,0,5,0.496,0.25,26,0
9360813,0,0,5,0.471,0.497,23,0
9360813,0,0,4,0.599,0.309,23,0
9360813,0,0,5,1.226,0.271,21,0
9360813,0,0,5,1.043,0.34,21,0
9360813,0,0,4,0.538,0.305,19,0
9360813,0,1,4,0.704,0.232,19,0
9360813,1,0,5,0.532,0.251,21,0
9360813,1,1,4,0.623,0.198,23,0
9360813,1,1,4,0.627,0.202,23,0
9360813,1,1,5,0.907,0.146,21,0
9360813,0,0,5,0.638,0.175,21,0
9360813,1,1,4,0.435,0.388,19,0
9360813,1,1,4,0.529,0.903,19,0
9360813,0,1,4,0.751,0.195,17,0
9360813,0,1,4,0.666,0.435,19,0
9360813,0,1,5,0.609,0.711,21,0
9360813,0,0,6,0.735,0.572,23,0
9360813,0,0,6,0.648,0.269,23,0
9360813,0,0,6,0.456,0.229,21,0
9360813,0,0,6,0.524,0.224,21,0
9360813,1,1,6,0.62,0.281,19,0
9360813,1,0,4,0.408,0.658,19,0
9360813,1,0,5,0.657,0.251,21,0
9360813,1,0,2,0.729,1.766,23,0
9360813,0,0,4,0.704,0.627,26,0
9360813,1,1,6,0.771,0.525,26,0
9360813,1,1,4,0.537,0.804,23,0
9360813,0,0,5,0.542,0.245,23,0
9360813,0,0,5,0.485,0.2,21,0
9360813,0,0,5,0.435,0.215,21,0
9360813,0,0,5,0.544,0.19,19,0
9360813,1,0,5,0.573,0.199,19,0
9360813,1,1,5,0.679,0.21,21,0
9360813,1,1,5,0.927,0.209,21,0
9360813,1,1,4,0.574,0.431,19,0
9360813,1,0,4,0.635,0.303,19,0
9360813,1,0,5,0.573,0.279,21,0
9360813,1,1,6,0.736,0.29,23,0
9360813,0,0,3,1.501,0.619,23,0
9360813,1,0,5,1.15,0.453,21,0
9360813,1,1,4,1.803,0.25,23,0
9360813,0,0,4,0.521,0.251,23,0
9360813,1,1,4,0.422,0.394,21,0
9360813,0,0,5,0.497,0.202,21,0
9360813,0,0,5,0.389,0.368,19,0
9360813,0,1,3,0.671,0.74,19,0
9360813,1,1,5,0.757,0.538,21,0
9360813,0,0,5,0.914,0.243,21,0
9360813,1,1,4,0.431,0.255,19,0
9360813,0,0,4,0.55,0.533,19,0
9360813,0,0,5,0.464,0.373,17,0
9360813,0,0,5,0.539,0.713,17,0
9360813,0,0,4,0.63,0.338,16,0
9360813,0,0,4,0.676,0.414,16,0
9360813,0,0,4,0.608,0.712,14,0
9360813,0,0,6,0.568,0.311,14,0
9360813,1,1,6,0.583,0.521,13,0
9360813,1,0,5,0.626,0.27,13,0
9360813,1,1,4,0.542,0.313,14,0
9360813,1,1,4,0.54,0.335,14,0
9360813,0,0,5,0.909,0.273,13,0
9360813,1,1,4,0.463,0.72,13,0
9360813,1,0,6,1.115,0.164,12,0
9360813,0,0,6,0.469,0.175,13,0
9360813,0,0,4,1.18,0.15,13,0
9360813,0,0,6,0.51,0.464,12,0
9360813,0,0,3,0.919,1.044,12,0
9360813,0,0,6,0.762,0.252,10,0
9360813,0,0,6,0.568,0.189,10,0
9360813,0,0,5,0.561,0.244,9,0
9360813,1,0,5,0.506,0.181,9,0
9360813,1,0,5,0.575,0.279,10,0
9360813,1,0,6,0.526,0.284,12,0
9360813,1,0,6,0.651,0.241,13,0
9360813,0,1,5,0.397,0.345,14,0
9360813,1,1,5,0.819,0.19,16,0
9360813,1,1,5,0.516,0.25,16,0
9360813,0,0,6,0.47,0.27,14,0
9360813,0,0,6,0.624,0.138,14,0
9360813,0,0,6,0.802,0.219,13,0
9360813,0,0,6,0.659,0.197,13,0
9360813,1,0,6,0.478,0.179,12,0
9360813,1,0,6,0.578,0.205,13,0
9360813,1,1,6,0.488,0.215,14,0
9360813,1,0,4,1.477,0.373,14,0
9360813,1,0,6,0.399,0.205,16,0
9360813,1,1,6,0.625,0.325,17,0
9360813,1,1,5,0.595,0.526,17,0
9360813,0,1,5,0.622,0.205,16,0
9360813,1,1,6,0.559,0.21,17,0
9360813,1,1,6,0.543,0.231,17,0
9360813,0,0,6,0.445,0.185,16,0
9360813,1,1,6,0.459,0.33,16,0
9360813,0,0,5,0.456,0.3,14,0
9360813,0,0,6,0.72,0.56,14,0
9360813,0,1,4,0.57,0.525,13,0
9360813,1,0,5,0.615,0.145,14,0
9360813,0,0,5,0.543,0.302,16,0
9360813,1,1,6,0.469,0.274,16,0
9360813,0,0,4,1.11,0.687,14,0
9360813,0,0,5,0.504,0.214,14,0
9360813,0,1,3,1.216,0.239,13,0
9360813,0,1,6,0.552,0.276,14,0
9360813,0,0,5,0.574,0.196,16,0
9360813,0,1,5,0.511,0.2,16,0
9360813,0,0,5,0.486,0.179,17,0
9360813,1,1,4,0.61,0.517,17,0
9360813,1,1,5,0.439,0.25,16,0
9360813,1,0,4,0.993,0.384,16,0
9360813,1,1,4,1.151,0.202,17,0
9360813,0,0,6,0.547,0.24,17,0
9360813,1,1,4,0.672,0.191,16,0
9360813,1,0,4,1.392,0.17,16,0
9360813,0,1,6,0.775,0.182,17,0
9360813,0,0,6,1.068,0.163,19,0
9360813,0,1,4,0.517,1.017,19,0
9360813,0,1,4,0.483,0.29,21,0
9360813,0,0,6,0.71,0.165,23,0
9360813,0,0,5,0.575,0.288,23,0
9360813,0,0,5,0.495,0.245,21,0
9360813,1,0,6,0.531,0.337,21,0
9360813,1,0,4,1.098,0.367,23,0
9360813,1,1,4,0.587,0.342,26,0
9360813,1,1,5,0.663,0.253,26,0
9360813,0,0,4,0.675,0.424,23,0
9360813,1,1,4,0.508,0.18,23,0
9360813,1,0,3,0.445,0.931,21,0
9360813,0,1,4,0.656,0.17,23,0
9360813,0,0,5,0.721,0.151,26,0
9360813,0,0,5,0.53,0.438,26,0
9360813,0,0,5,0.436,0.237,23,0
9360813,1,1,4,0.417,0.425,23,0
9360813,1,1,4,0.816,0.199,21,0
9360813,1,1,5,1.4,0.24,21,0
9360813,1,1,6,0.43,0.272,19,0
9360813,1,0,5,0.449,0.311,19,0
9360813,1,1,4,0.432,0.255,21,0
9360813,1,1,4,0.762,0.275,21,0
9360813,0,1,5,0.661,0.215,19,0
9360813,1,1,4,0.588,0.431,21,0
9360813,1,1,5,0.538,0.461,21,0
9360813,0,0,6,0.433,0.382,19,0
9360813,1,1,4,0.489,0.423,19,0
9360813,0,0,5,0.512,0.316,17,0
9360813,0,1,4,0.402,0.442,17,0
9360813,0,0,5,1.047,0.381,19,0
9360813,1,1,4,0.49,0.232,19,0
9360813,0,1,5,1.298,0.18,17,0
9360813,1,1,4,1.374,0.265,19,0
9360813,0,0,6,0.454,0.235,19,0
9360813,0,1,5,0.573,0.166,17,0
9360813,0,0,5,0.508,0.249,19,0
9360813,0,0,4,0.465,0.461,19,0
9360813,0,0,4,0.481,0.223,17,0
9360813,0,0,4,0.381,0.276,17,0
9360813,0,0,4,0.71,0.284,16,0
9360813,1,0,5,0.59,0.288,16,0
9360813,1,1,4,0.58,0.253,17,0
9360813,1,0,5,0.478,0.17,17,0
9360813,1,0,4,0.374,0.233,19,0
9360813,0,1,3,1.917,0.179,21,0
9360813,1,1,4,0.553,0.247,23,0
9360813,1,1,4,0.527,0.229,23,0
9360813,0,0,5,1.06,0.235,21,0
9360813,0,0,5,0.55,0.327,21,0
9360813,0,1,3,1.306,0.571,19,0
9729906,1,1,4,2.651,2.678,32,0
9729906,0,0,5,1.366,1.552,32,0
9729906,1,1,4,1.547,3.43,29,0
9729906,0,0,4,1.713,2.42,29,0
9729906,1,0,4,1.381,1.544,26,0
9729906,0,0,6,1.151,1.061,29,0
9729906,0,0,4,1.991,1.184,29,0
9729906,1,0,4,1.559,1.261,26,0
9729906,1,1,4,1,1.318,29,0
9729906,0,0,3,1.761,1.091,29,0
9729906,1,1,5,1.085,1.166,26,0
9729906,0,0,5,1.124,1.22,26,0
9729906,1,1,3,3.509,1.032,23,0
9729906,1,0,3,1.677,1.39,23,0
9729906,1,0,4,2.239,1.154,26,0
9729906,0,0,6,1.188,0.542,29,0
9729906,0,0,5,1.624,1.4,29,0
9729906,0,0,6,0.747,0.462,26,0
9729906,1,1,5,1.164,1.814,26,0
9729906,1,0,5,1.277,0.942,23,0
9729906,0,0,5,1.702,1.296,26,0
9729906,0,0,4,1.749,0.79,26,0
9729906,0,0,4,1.341,0.575,23,0
9729906,0,0,4,1.576,0.719,23,0
9729906,0,0,4,1.015,0.588,21,0
9729906,1,0,4,1.401,0.787,21,0
9729906,0,0,5,1.393,1.071,23,0
9729906,1,0,6,0.849,1.025,23,0
9729906,1,0,4,1.003,0.823,26,0
9729906,1,1,4,1.625,1.21,29,0
9729906,1,0,4,1.321,0.953,29,0
9729906,0,0,2,3.507,1.511,32,0
9729906,0,0,5,1.115,0.932,32,0
9729906,0,0,4,0.925,0.723,29,0
9729906,1,1,5,1.002,1.516,29,0
9729906,1,1,5,2.024,1.168,26,0
9729906,1,0,4,1.983,0.629,26,0
9729906,0,0,6,0.877,0.657,29,0
9729906,1,0,4,1.924,0.734,29,0
9729906,0,0,5,0.993,0.536,32,0
9729906,1,0,5,1.38,0.801,32,0
9729906,0,0,6,0.972,0.83,35,0
9729906,0,0,3,1.872,1.106,35,0
9729906,1,0,5,1.052,2.024,32,0
9729906,1,1,3,3.759,1.308,35,0
9729906,0,0,5,1.179,1.16,35,0
9729906,1,1,4,1.627,0.94,32,0
9729906,0,0,3,1.671,1.775,32,0
9729906,1,0,4,1.57,0.707,29,0
9729906,1,0,5,0.731,0.911,32,0
9729906,1,0,3,2.05,0.84,35,0
9729906,0,1,4,1.6,1.128,38,0
9729906,1,1,5,0.934,0.989,43,0
9729906,0,0,5,1.097,0.993,43,0
9729906,1,1,3,1.922,0.713,38,0
9729906,0,0,6,1.245,0.734,38,0
9729906,0,0,5,1.907,0.685,35,0
9729906,1,1,5,0.758,1.047,35,0
9729906,1,0,3,1.921,1.189,32,0
9729906,0,0,4,1.07,0.48,35,0
9729906,1,1,5,0.795,1.814,35,0
9729906,0,0,4,0.955,2.702,32,0
9729906,1,0,4,1.103,1.151,32,0
9729906,1,1,4,0.888,0.977,35,0
9729906,1,1,5,1.023,0.752,35,0
9729906,0,0,4,1.762,1.667,32,0
9729906,0,0,5,1.539,0.693,32,0
9729906,0,1,4,1.151,0.775,29,0
9729906,1,0,4,2.638,0.795,32,0
9729906,1,1,6,0.838,1.144,35,0
9729906,0,0,4,0.966,1.549,35,0
9729906,0,0,4,1.783,0.687,32,0
9729906,0,1,4,1.424,0.838,32,0
9729906,0,0,5,1.262,0.663,35,0
9729906,0,0,3,4.049,1.39,35,0
9729906,1,0,4,1.297,1.581,32,0
9729906,0,1,4,2.483,0.65,35,0
9729906,1,0,3,2.109,2.229,38,0
9729906,1,1,2,4.713,0.863,43,0
9729906,1,1,4,2.502,1.123,43,0
9729906,1,1,4,1.767,0.895,38,0
9729906,0,0,4,1.203,0.966,38,0
9729906,0,0,4,1.638,0.861,35,0
9729906,0,0,5,1.024,0.479,35,0
9729906,1,0,4,3.209,0.73,32,0
9729906,1,1,4,3.154,1.12,35,0
9729906,1,1,4,3.159,1.294,35,0
9729906,0,0,4,1.039,0.532,32,0
9729906,1,0,3,1.427,0.942,32,0
9729906,0,1,3,1.304,0.512,35,0
9729906,1,0,4,1.263,1.526,38,0
9729906,0,0,3,2.85,0.806,43,0
9729906,0,0,3,2.971,0.577,43,0
9729906,1,1,5,1.293,1.829,38,0
9729906,1,1,5,1.528,1.38,38,0
9729906,0,1,5,1.656,2.297,35,0
9729906,1,1,4,1.459,0.559,38,0
9729906,0,0,2,2.712,1.768,38,0
9729906,1,1,4,1.876,0.869,35,0
9729906,1,0,4,1.369,0.682,35,0
9729906,1,0,3,1.761,1.308,38,0
9729906,0,0,5,0.771,1.016,43,0
9729906,1,1,4,0.82,0.664,43,0
9729906,0,0,4,0.885,0.638,38,0
9729906,1,1,4,0.846,0.727,38,0
9729906,0,0,5,1.007,0.7,35,0
9729906,0,0,5,0.872,0.593,35,0
9729906,1,1,5,0.974,1.176,32,0
9729906,1,0,3,1.771,0.912,32,0
9729906,0,0,4,0.816,0.412,35,0
9729906,1,1,4,0.887,0.487,35,0
9729906,0,0,4,0.918,0.526,32,0
9729906,1,0,5,0.895,0.484,32,0
9729906,1,0,4,1.029,0.906,35,0
9729906,1,1,6,0.751,0.923,38,0
9729906,0,0,4,0.86,0.903,38,0
9729906,0,0,4,0.978,0.652,35,0
9729906,0,0,5,1.049,0.413,35,0
9729906,1,1,4,1.209,0.773,32,0
9729906,1,1,4,0.836,0.697,32,0
9729906,0,0,4,0.828,0.708,29,0
9729906,0,0,6,1.067,0.797,29,0
9729906,0,0,5,0.93,0.776,26,0
9729906,0,0,4,0.976,0.67,26,0
9729906,0,0,4,1.886,1.244,23,0
9729906,1,1,4,0.772,0.556,23,0
9729906,0,0,4,0.78,0.447,21,0
9729906,1,0,5,1.111,0.615,21,0
9729906,1,1,6,0.995,0.977,23,0
9729906,1,1,5,1.021,0.623,23,0
9729906,1,0,3,2.09,0.452,21,0
9729906,0,0,4,0.884,0.886,23,0
9729906,0,0,5,0.941,0.653,23,0
9729906,0,0,5,0.787,0.549,21,0
9729906,1,1,6,0.983,0.534,21,0
9729906,1,0,5,0.989,0.538,19,0
9729906,1,0,5,1.062,0.765,21,0
9729906,0,0,4,1.666,0.996,23,0
9729906,1,0,3,1.531,0.67,23,0
9729906,0,0,4,0.858,0.532,26,0
9729906,1,1,4,1.322,1.322,26,0
9729906,0,0,3,1.527,0.86,23,0
9729906,0,0,4,0.959,0.58,23,0
9729906,1,0,4,1.323,1.032,21,0
9729906,1,0,4,1.354,0.414,23,0
9729906,0,1,4,1.017,0.534,26,0
9729906,1,1,4,1.412,0.363,29,0
9729906,0,0,5,0.807,0.709,29,0
9729906,1,0,5,0.886,0.819,26,0
9729906,1,1,4,0.868,0.592,29,0
9729906,1,1,4,2.3,0.966,29,0
9729906,0,0,4,1.233,0.723,26,0
9729906,1,0,4,1.871,1.234,26,0
9729906,0,0,4,0.697,0.359,29,0
9729906,1,1,4,0.791,0.616,29,0
9729906,0,0,4,1.042,0.741,26,0
9729906,0,1,4,1.489,1.008,26,0
9729906,1,0,3,3.061,0.866,29,0
9729906,1,1,3,0.804,0.917,32,0
9729906,0,0,4,1.098,0.444,32,0
9729906,1,1,4,2.925,0.361,29,0
9729906,0,0,4,0.928,0.387,29,0
9729906,1,1,5,0.911,0.377,26,0
9729906,1,0,4,1.046,0.48,26,0
9729906,1,1,4,0.8,0.567,29,0
9729906,0,0,3,2.128,0.55,29,0
9729906,0,0,5,1.098,0.793,26,0
9729906,0,0,6,0.814,0.697,26,0
9729906,1,0,4,1.42,0.473,23,0
9729906,1,1,4,1.696,1.134,26,0
9729906,0,0,3,1.71,0.472,26,0
9729906,0,1,4,1.046,1.11,23,0
9729906,0,0,3,1.447,1.602,26,0
9729906,0,0,4,0.809,0.567,26,0
9729906,0,0,5,0.811,0.332,23,0
9729906,1,0,4,1.049,0.644,23,0
9729906,0,0,4,0.828,0.614,26,0
9729906,1,1,3,3.483,0.736,26,0
9729906,1,1,4,1.443,0.43,23,0
9729906,1,0,5,0.839,0.688,23,0
9729906,1,1,4,0.872,0.885,26,0
9729906,0,0,4,1.259,2.698,26,0
9729906,0,0,4,0.82,0.409,23,0
9729906,0,0,4,2.508,0.619,23,0
9729906,1,1,4,0.893,0.408,21,0
9729906,1,0,4,1.182,0.681,21,0
9729906,1,0,4,1.117,0.396,23,0
9729906,0,0,4,1.181,0.414,26,0
9729906,1,1,4,0.834,0.687,26,0
9729906,0,0,5,0.875,0.816,23,0
9729906,1,0,4,3.458,1.202,23,0
9729906,0,1,4,1.735,0.593,26,0
9729906,0,0,4,0.985,1.016,29,0
9729906,1,0,4,1.358,0.422,29,0
9729906,1,0,4,1.328,0.424,32,0
9729906,0,0,5,0.987,0.633,35,0
9729906,1,0,4,1.33,0.839,35,0
9729906,0,0,4,1.413,0.708,38,0
9729906,1,1,4,1.716,1.149,38,0
9729906,1,0,4,1.209,0.678,35,0
9729906,1,1,4,1.541,1.259,38,0
9729906,0,0,5,0.857,0.785,38,0
9729906,1,0,3,3.163,1.66,35,0
9729906,0,0,5,0.761,0.416,38,0
9729906,1,1,4,1.541,0.532,38,0
9729906,0,0,5,1.14,0.788,35,0
9729906,0,0,4,1.203,0.502,35,0
9729906,1,0,4,1.719,0.757,32,0
9729906,1,1,4,1.447,0.389,35,0
9729906,0,0,4,2.343,0.732,35,0
9729906,1,0,4,1.263,0.6,32,0
9729906,0,0,4,0.955,0.37,35,0
9729906,1,1,4,0.776,0.474,35,0
9729906,1,1,4,0.764,0.558,32,0
9729906,1,1,4,1.725,0.451,32,0
9729906,0,0,4,1.05,0.429,29,0
9729906,0,0,6,0.931,0.686,29,0
9729906,0,0,5,1.163,1.129,26,0
9729906,1,1,4,0.953,0.434,26,0
9729906,1,0,4,2.289,0.918,23,0
9729906,0,0,5,0.904,0.424,26,0
9729906,0,0,5,1.075,0.364,26,0
9729906,0,0,3,2.07,1.211,23,0
9729906,0,0,4,0.757,0.564,23,0
9729906,0,1,4,1.355,0.315,21,0
9729906,1,0,5,1.369,1.12,23,0
9729906,0,0,4,1.326,0.813,26,0
9729906,1,1,5,0.799,1.006,26,0
9729906,1,0,4,2.041,1.072,23,0
9729906,1,0,5,1.036,0.403,26,0
9729906,1,1,3,0.895,0.973,29,0
9729906,0,0,4,0.701,0.456,29,0
9729906,0,0,5,0.781,0.627,26,0
9729906,0,0,4,1.339,0.603,26,0
9729906,1,1,4,0.801,0.71,23,0
9729906,1,1,4,2.208,0.525,23,0
9729906,1,1,3,3.058,1.086,21,0
9729906,0,0,3,0.968,0.68,21,0
9729906,1,1,4,2.233,0.487,19,0
9729906,0,0,4,1.932,0.685,19,0
9729906,1,0,4,1.352,0.532,17,0
9729906,0,0,4,0.859,0.576,19,0
9729906,0,0,4,1.01,0.498,19,0
9729906,1,0,4,1.176,0.461,17,0
9729906,1,0,4,0.981,0.413,19,0
9729906,0,1,5,0.704,0.958,21,0
9729906,1,1,4,1.202,0.525,23,0
9729906,0,0,4,0.908,0.456,23,0
9729906,1,1,4,0.829,0.997,21,0
9729906,1,1,4,0.78,0.511,21,0
9729906,1,0,4,1.015,0.576,19,0
9729906,0,1,4,1.142,0.503,21,0
9729906,1,0,4,1.455,0.678,23,0
9729906,0,0,4,1.282,0.582,26,0
9729906,1,1,4,0.726,0.36,26,0
9729906,0,0,5,0.669,0.368,23,0
9729906,0,0,5,0.793,0.413,23,0
9729906,1,0,4,1.069,0.881,21,0
9729906,1,1,5,0.731,0.63,23,0
9729906,0,0,5,1.08,1.687,23,0
9729906,1,0,4,0.806,0.368,21,0
9729906,0,0,4,0.845,0.37,23,0
9729906,1,0,4,0.742,0.417,23,0
9729906,1,1,4,0.957,0.492,26,0
9729906,1,0,4,1.105,0.31,26,0
9729906,0,0,4,1.004,0.388,29,0
9729906,0,0,5,0.764,0.409,29,0
9729906,0,0,4,0.708,0.357,26,0
9729906,1,1,4,1.275,0.575,26,0
9729906,1,0,4,1.364,0.511,23,0
9729906,0,0,5,0.66,0.798,26,0
9729906,0,0,5,0.928,0.499,26,0
9729906,0,0,5,1.027,0.588,23,0
9729906,0,0,4,0.864,0.422,23,0
9729906,0,0,4,0.742,0.497,21,0
9729906,1,1,4,0.817,0.408,21,0
9729906,0,0,4,0.924,0.484,19,0
9729906,1,0,4,0.76,0.569,19,0
9729906,1,1,4,0.68,0.461,21,0
9729906,1,0,4,1.257,0.676,21,0
9729906,1,1,5,0.736,0.545,23,0
9729906,0,0,5,0.654,0.619,23,0
9729906,0,0,4,0.83,0.504,21,0
9729906,0,0,4,0.721,0.41,21,0
9729906,1,1,5,0.622,0.502,19,0
9729906,1,1,5,0.95,0.621,19,0
9729906,1,0,4,0.698,0.446,17,0
9729906,0,0,5,1.551,1.077,19,0
9729906,1,0,4,1.06,0.419,19,0
9729906,0,0,5,2.533,0.622,21,0
9729906,1,1,4,0.828,0.489,21,0
9729906,0,0,4,0.799,0.493,19,0
9729906,0,0,3,0.975,0.903,19,0
9729906,1,0,4,0.735,0.406,17,0
9729906,1,1,4,0.913,0.424,19,0
9729906,0,0,4,0.696,0.909,19,0
9729906,1,0,5,0.857,0.614,17,0
9729906,0,0,4,1.231,0.969,19,0
9729906,1,1,4,0.916,0.419,19,0
9729906,1,0,3,0.868,0.33,17,0
9729906,1,1,4,0.943,0.639,19,0
9729906,0,0,3,0.912,0.622,19,0
9729906,1,1,4,0.972,0.412,17,0
9729906,0,1,5,1.815,1.417,17,0
9729906,1,0,4,0.888,0.945,19,0
