Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Congruency,Accuracy,Training
67,L,L,4,0.331,8.069,Congr,1,main
67,L,L,1,0.399,12.418,Incongr,1,main
67,L,L,2,0.435,11.644,Incongr,1,main
67,L,L,4,0.374,8.144,Congr,1,main
67,L,L,1,0.327,9.204,Incongr,1,main
67,R,R,1,0.408,9.32,Incongr,1,main
67,L,L,4,0.371,3.733,Congr,1,main
67,L,L,3,1.269,11.411,Congr,1,main
67,L,L,4,0.414,5.041,Incongr,1,main
67,R,R,2,0.371,16.703,Incongr,1,main
67,L,L,1,0.416,4.034,Incongr,1,main
67,L,L,4,0.331,3.643,Congr,1,main
67,R,R,4,0.378,2.943,Congr,1,main
67,R,R,4,0.338,4.62,Congr,1,main
67,L,L,3,0.417,4.618,Incongr,1,main
67,L,L,2,0.415,11.764,Incongr,1,main
67,L,L,1,0.383,6.599,Congr,1,main
67,L,L,4,0.3,7.647,Congr,1,main
67,L,L,3,0.299,7.608,Congr,1,main
67,L,L,1,0.372,3.687,Incongr,1,main
67,L,L,1,0.417,5.083,Incongr,1,main
67,L,L,1,0.415,4.382,Incongr,1,main
67,R,R,4,0.376,4.261,Congr,1,main
67,L,L,3,0.371,4.696,Congr,1,main
67,L,L,4,0.375,4.456,Congr,1,main
67,R,R,4,0.343,3.411,Congr,1,main
67,L,L,2,0.365,4.692,Incongr,1,main
67,R,R,4,0.375,3.378,Congr,1,main
67,L,L,1,0.374,7.537,Incongr,1,main
67,R,R,2,0.412,12.227,Congr,1,main
67,R,L,1,0.226,5.276,Incongr,0,main
67,R,R,1,0.405,6.485,Incongr,1,main
67,L,L,3,0.412,5.779,Congr,1,main
67,R,R,4,0.365,8.189,Congr,1,main
67,L,L,4,0.368,3.062,Congr,1,main
67,R,R,4,0.295,7.567,Congr,1,main
67,R,R,1,0.413,3.877,Incongr,1,main
67,L,L,3,0.375,10.285,Congr,1,main
67,L,L,2,0.416,5.122,Incongr,1,main
67,L,L,2,0.399,4.61,Incongr,1,main
67,L,L,4,0.338,3.728,Incongr,1,main
67,R,R,4,0.372,7.38,Congr,1,main
67,L,L,4,0.375,3.175,Congr,1,main
67,R,R,2,0.484,6.789,Incongr,1,main
67,R,R,2,0.375,10.283,Congr,1,main
67,L,L,4,0.486,4.499,Incongr,1,main
67,R,R,4,0.412,3.952,Incongr,1,main
67,L,L,4,0.328,3.096,Congr,1,main
67,L,L,4,0.334,3.413,Incongr,1,main
67,R,R,1,0.409,2.952,Congr,1,main
67,R,R,1,0.605,3.064,Incongr,1,main
67,R,R,2,0.486,3.762,Incongr,1,main
67,R,R,4,0.339,2.862,Congr,1,main
67,L,L,2,0.45,4.461,Congr,1,main
67,R,R,1,0.446,2.242,Incongr,1,main
67,R,R,1,0.486,2.829,Incongr,1,main
67,R,R,1,0.466,1.977,Incongr,1,main
67,L,L,3,0.373,2.795,Congr,1,main
67,R,R,4,0.405,2.054,Incongr,1,main
67,L,L,4,0.372,2.484,Congr,1,main
67,L,L,4,0.314,2.329,Congr,1,main
67,R,R,4,0.333,2.829,Congr,1,main
67,R,R,2,0.452,2.171,Incongr,1,main
67,R,R,4,0.369,2.365,Congr,1,main
67,R,R,1,0.455,2.6,Incongr,1,main
67,L,L,1,0.413,9.356,Incongr,1,main
67,L,L,4,0.29,3.377,Congr,1,main
67,L,L,1,0.992,5.006,Incongr,1,main
67,L,L,4,0.406,6.251,Incongr,1,main
67,R,R,1,0.416,4.657,Incongr,1,main
67,R,R,4,0.373,7.835,Congr,1,main
67,R,R,3,0.407,4.037,Incongr,1,main
67,R,R,4,0.413,2.67,Congr,1,main
67,R,R,4,0.35,3.378,Congr,1,main
67,R,R,4,0.364,3.914,Congr,1,main
67,L,L,4,0.374,3.64,Congr,1,main
67,R,R,4,0.407,11.888,Incongr,1,main
67,L,L,1,0.531,7.141,Incongr,1,main
67,R,R,4,0.408,6.032,Incongr,1,main
67,R,R,4,0.375,7.76,Congr,1,main
67,R,R,1,0.453,3.724,Incongr,1,main
67,R,R,4,0.333,4.461,Congr,1,main
67,L,L,2,0.408,11.654,Incongr,1,main
67,L,L,4,0.294,4.535,Congr,1,main
67,L,L,4,0.339,3.757,Congr,1,main
67,L,L,4,0.298,8.23,Congr,1,main
67,R,L,1,0.295,7.062,Incongr,0,main
67,L,L,2,0.409,5.622,Incongr,1,main
67,L,L,1,0.415,1.818,Incongr,1,main
67,R,R,4,0.379,2.595,Incongr,1,main
67,R,R,2,0.412,3.952,Incongr,1,main
67,R,R,4,0.414,2.984,Congr,1,main
67,R,R,1,0.474,3.84,Incongr,1,main
67,R,R,2,0.607,2.094,Incongr,1,main
67,R,R,1,0.581,1.897,Incongr,1,main
67,R,R,1,0.567,5.236,Incongr,1,main
67,L,L,1,0.448,4.653,Incongr,1,main
67,R,R,4,0.447,2.243,Congr,1,main
67,R,R,4,0.532,3.178,Congr,1,main
67,R,R,4,0.415,2.167,Congr,1,main
67,R,R,4,0.412,7.371,Congr,1,main
67,L,L,1,0.639,3.295,Incongr,1,main
67,L,L,3,0.453,3.025,Congr,1,main
67,L,L,4,0.406,2.645,Congr,1,main
67,R,R,1,0.567,4.031,Incongr,1,main
67,L,L,4,0.33,17.551,Congr,1,main
67,L,L,1,0.375,2.629,Incongr,1,main
67,R,R,4,0.411,2.864,Congr,1,main
67,L,L,3,0.406,5.318,Incongr,1,main
67,L,L,4,0.406,2.055,Congr,1,main
67,L,L,4,0.331,3.644,Congr,1,main
67,L,L,4,0.411,5.856,Incongr,1,main
67,L,L,1,0.411,2.825,Incongr,1,main
67,L,L,1,0.522,2.794,Incongr,1,main
67,R,R,4,0.405,2.871,Congr,1,main
67,R,R,2,0.451,2.557,Incongr,1,main
67,L,L,4,0.373,4.271,Congr,1,main
67,L,L,4,0.408,11.81,Incongr,1,main
67,L,L,3,0.333,5.006,Congr,1,main
67,L,L,4,0.41,2.913,Congr,1,main
67,R,R,4,0.375,4.416,Congr,1,main
67,R,R,4,0.415,2.711,Congr,1,main
67,R,R,3,0.415,5.003,Incongr,1,main
67,L,L,4,0.413,2.399,Incongr,1,main
67,R,R,4,0.408,8.351,Congr,1,main
67,L,L,3,0.41,3.562,Incongr,1,main
67,L,L,4,0.332,5.781,Congr,1,main
67,R,R,2,0.453,2.443,Incongr,1,main
67,L,L,4,0.379,1.856,Congr,1,main
67,L,L,4,0.332,13.979,Congr,1,main
67,R,R,1,0.454,2.874,Incongr,1,main
67,L,L,1,0.409,2.135,Incongr,1,main
67,R,R,4,0.373,10.526,Congr,1,main
67,L,L,4,0.76,5.512,Congr,1,main
67,R,R,4,0.418,4.471,Incongr,1,main
67,R,R,4,0.386,4.31,Incongr,1,main
67,R,R,4,0.375,3.095,Congr,1,main
67,L,L,4,0.415,3.296,Incongr,1,main
67,L,L,4,0.374,8.106,Congr,1,main
67,R,R,3,0.41,4.074,Incongr,1,main
67,L,L,2,0.367,5.627,Incongr,1,main
67,R,R,4,0.406,6.834,Congr,1,main
67,R,R,4,0.412,4.847,Incongr,1,main
67,L,L,2,0.374,3.095,Incongr,1,main
67,L,L,1,0.405,2.52,Incongr,1,main
67,L,L,1,0.366,2.439,Incongr,1,main
67,R,R,3,0.413,6.111,Congr,1,main
67,L,L,4,0.336,2.949,Congr,1,main
67,R,R,3,0.454,3.688,Incongr,1,main
67,L,L,4,0.292,2.24,Congr,1,main
67,R,L,1,0.299,3.53,Incongr,0,main
67,R,R,4,0.393,5.006,Incongr,1,main
67,L,L,2,0.408,2.756,Incongr,1,main
67,L,L,4,0.371,6.484,Congr,1,main
67,R,R,4,0.448,2.283,Incongr,1,main
67,R,R,4,0.407,13.169,Congr,1,main
67,L,L,1,0.377,5.156,Incongr,1,main
67,L,L,1,0.447,16.233,Incongr,1,main
67,L,L,2,0.366,3.721,Incongr,1,main
67,R,R,3,0.39,4.109,Incongr,1,main
67,R,R,2,0.404,3.581,Incongr,1,main
67,R,R,4,0.405,2.948,Congr,1,main
67,L,L,4,0.37,3.724,Congr,1,main
67,L,L,2,0.416,8.736,Incongr,1,main
67,L,L,4,0.411,2.519,Congr,1,main
67,R,R,3,0.45,2.44,Incongr,1,main
67,L,L,4,0.296,3.722,Congr,1,main
67,L,L,4,0.366,2.361,Congr,1,main
67,L,L,4,0.373,2.201,Congr,1,main
67,L,L,4,0.413,2.321,Congr,1,main
67,L,L,3,0.409,2.356,Incongr,1,main
67,L,L,4,0.291,3.871,Congr,1,main
67,R,R,4,0.368,3.333,Congr,1,main
67,R,R,4,0.368,6.481,Congr,1,main
67,L,L,1,0.367,4.385,Incongr,1,main
67,R,R,4,0.412,4.03,Incongr,1,main
67,L,L,4,0.373,2.356,Congr,1,main
67,R,R,1,0.411,2.097,Incongr,1,main
67,R,R,3,0.376,1.853,Congr,1,main
67,R,R,4,0.338,2.861,Congr,1,main
67,R,R,4,0.414,3.955,Congr,1,main
67,L,L,4,0.295,1.97,Congr,1,main
67,R,R,4,0.335,1.899,Congr,1,main
67,L,L,4,0.412,1.66,Congr,1,main
67,R,R,4,0.412,1.634,Incongr,1,main
67,L,L,3,0.373,2.173,Incongr,1,main
67,R,R,4,0.414,1.661,Incongr,1,main
67,L,L,2,0.405,5.434,Incongr,1,main
67,L,L,1,0.444,2.473,Incongr,1,main
67,R,R,4,0.369,3.023,Congr,1,main
67,R,R,4,0.377,1.465,Congr,1,main
67,R,R,4,0.413,2.089,Congr,1,main
67,R,R,4,0.38,1.741,Congr,1,main
67,R,R,3,0.485,1.935,Incongr,1,main
67,R,R,4,0.335,2.015,Congr,1,main
67,R,R,4,0.407,2.716,Incongr,1,main
67,L,L,4,0.338,3.804,Congr,1,main
67,L,L,4,0.307,2.204,Congr,1,main
67,R,R,4,0.368,1.624,Congr,1,main
67,R,R,4,0.405,1.392,Congr,1,main
67,R,R,4,0.413,1.854,Congr,1,main
67,R,R,2,0.489,1.706,Incongr,1,main
67,L,L,1,0.531,1.505,Incongr,1,main
67,R,R,4,0.414,1.312,Congr,1,main
67,L,L,1,0.41,2.201,Incongr,1,main
67,R,R,3,0.414,2.595,Incongr,1,main
67,L,L,4,0.374,1.891,Congr,1,main
67,L,L,4,0.404,1.275,Congr,1,main
67,L,L,2,0.419,2.638,Incongr,1,main
67,L,L,4,0.331,1.508,Congr,1,main
67,L,L,4,0.368,2.946,Congr,1,main
67,R,R,3,0.484,1.856,Incongr,1,main
67,L,L,3,0.404,1.897,Incongr,1,main
67,R,R,4,0.492,1.581,Incongr,1,main
67,L,L,4,0.372,1.355,Congr,1,main
67,R,R,4,0.348,1.64,Congr,1,main
67,L,L,1,0.411,2.669,Incongr,1,main
67,L,L,1,0.878,2.366,Incongr,1,main
67,L,L,4,0.416,2.518,Congr,1,main
67,L,L,4,0.336,3.493,Incongr,1,main
67,L,L,2,0.407,3.543,Incongr,1,main
67,L,L,3,0.411,2.086,Incongr,1,main
67,L,L,4,0.365,1.193,Congr,1,main
67,L,L,4,0.302,1.863,Congr,1,main
67,R,R,4,0.37,1.043,Congr,1,main
67,R,R,4,0.445,0.968,Congr,1,main
67,R,R,2,0.467,1.318,Incongr,1,main
67,R,R,4,1.266,3.999,Congr,1,main
67,R,R,4,0.796,1.59,Congr,1,main
67,R,R,4,0.409,0.929,Incongr,1,main
67,R,R,4,0.404,1.275,Incongr,1,main
67,L,L,2,0.6,3.37,Incongr,1,main
67,L,L,1,0.449,1.234,Incongr,1,main
67,R,R,4,0.426,1.196,Congr,1,main
67,R,R,4,0.447,1.504,Incongr,1,main
67,R,R,4,0.405,1.392,Congr,1,main
67,L,L,1,0.64,1.86,Incongr,1,main
67,L,L,4,0.416,1.47,Congr,1,main
67,L,L,1,0.368,1.508,Incongr,1,main
67,R,R,1,0.414,4.733,Incongr,1,main
67,L,L,4,0.336,1.432,Congr,1,main
67,L,L,3,0.337,2.172,Congr,1,main
67,R,R,2,0.471,1.621,Incongr,1,main
67,L,L,4,0.329,1.115,Congr,1,main
67,L,L,1,0.491,1.163,Incongr,1,main
67,L,L,4,0.329,1.192,Congr,1,main
67,R,R,1,0.455,1.318,Incongr,1,main
67,R,R,4,0.339,6.991,Congr,1,main
67,R,R,4,0.333,1.663,Congr,1,main
67,L,L,1,0.373,1.589,Incongr,1,main
67,R,R,4,0.408,1.627,Incongr,1,main
67,R,R,1,0.485,1.467,Incongr,1,main
67,L,L,4,0.41,1.969,Congr,1,main
67,R,R,4,0.338,0.89,Congr,1,main
67,L,L,4,0.375,5.545,Congr,1,main
67,L,L,2,0.368,1.819,Incongr,1,main
67,L,L,1,0.68,3.641,Incongr,1,main
67,L,L,1,0.416,1.158,Incongr,1,main
67,L,L,4,0.368,0.885,Congr,1,main
67,R,R,1,0.451,1.12,Incongr,1,main
67,L,L,1,0.414,1.701,Incongr,1,main
67,L,L,4,0.377,8.654,Congr,1,main
67,L,L,4,0.373,1.006,Congr,1,main
67,L,L,4,0.373,1.132,Congr,1,main
67,R,R,4,0.45,0.807,Congr,1,main
67,L,L,2,0.453,2.912,Incongr,1,main
67,L,L,4,0.338,2.173,Congr,1,main
67,R,R,1,0.53,1.738,Incongr,1,main
67,L,L,1,0.368,1.119,Incongr,1,main
67,R,R,4,0.412,0.883,Congr,1,main
67,L,L,4,0.369,1.276,Congr,1,main
67,R,R,3,0.491,4.233,Incongr,1,main
67,R,R,1,0.488,3.141,Incongr,1,main
67,L,L,1,0.374,0.813,Incongr,1,main
67,R,R,4,0.462,0.652,Congr,1,main
67,L,L,4,0.491,0.774,Congr,1,main
67,L,L,1,0.641,0.927,Incongr,1,main
67,R,R,1,0.564,1.01,Incongr,1,main
67,R,R,1,0.529,0.843,Incongr,1,main
67,R,R,1,0.521,0.769,Incongr,1,main
67,R,R,1,0.414,0.807,Incongr,1,main
67,L,L,1,0.45,1.701,Congr,1,main
67,R,R,4,0.53,0.922,Congr,1,main
67,L,L,4,0.455,1.084,Congr,1,main
67,R,R,4,0.416,1.702,Congr,1,main
67,L,L,2,0.436,0.96,Incongr,1,main
67,R,R,2,0.523,2.597,Incongr,1,main
67,L,L,4,0.408,2.172,Incongr,1,main
67,R,R,4,0.447,1.854,Congr,1,main
67,R,R,4,0.448,1.778,Incongr,1,main
67,R,R,4,0.642,1.277,Congr,1,main
67,L,L,1,0.482,1.426,Incongr,1,main
67,R,R,4,0.412,0.726,Congr,1,main
67,R,R,4,0.455,0.813,Congr,1,main
67,L,L,2,0.522,2.286,Incongr,1,main
67,R,R,4,0.367,1.196,Congr,1,main
67,L,L,4,0.372,1.588,Congr,1,main
67,L,L,3,0.454,3.414,Incongr,1,main
67,R,R,4,0.444,0.93,Congr,1,main
67,R,R,4,0.49,0.929,Incongr,1,main
67,R,R,4,0.409,0.775,Congr,1,main
67,R,R,3,0.489,1.2,Incongr,1,main
67,R,R,4,0.444,0.891,Incongr,1,main
67,R,R,4,0.41,1.852,Congr,1,main
67,R,R,4,0.494,1.426,Incongr,1,main
67,L,L,4,0.642,1.472,Congr,1,main
67,L,L,4,0.37,0.815,Congr,1,main
67,R,R,2,0.494,1.348,Incongr,1,main
67,L,L,1,0.454,1.161,Incongr,1,main
67,L,L,1,0.412,1.155,Incongr,1,main
67,L,L,4,0.414,0.922,Congr,1,main
67,R,R,4,0.408,0.891,Congr,1,main
67,L,L,4,0.455,1.511,Incongr,1,main
67,R,R,4,0.391,1.894,Congr,1,main
67,R,R,2,0.483,1.077,Incongr,1,main
67,L,L,4,0.415,0.808,Congr,1,main
67,R,R,1,0.451,1.158,Incongr,1,main
67,R,R,4,0.491,0.813,Incongr,1,main
67,R,R,4,0.452,1.198,Incongr,1,main
67,L,L,4,0.367,1.475,Incongr,1,main
67,R,R,4,0.329,0.999,Congr,1,main
67,R,R,4,0.371,0.771,Congr,1,main
67,R,R,4,0.603,1.467,Incongr,1,main
67,R,R,4,0.838,1.002,Congr,1,main
67,R,R,3,0.454,1.86,Incongr,1,main
67,L,L,1,0.377,0.962,Incongr,1,main
67,L,L,3,0.373,1.907,Incongr,1,main
67,L,L,4,0.416,2.168,Congr,1,main
67,L,L,4,0.332,3.76,Congr,1,main
67,R,R,4,0.333,1.351,Congr,1,main
67,R,R,4,0.328,1.697,Congr,1,main
67,R,R,4,0.336,1.199,Congr,1,main
67,L,L,4,0.334,1.314,Congr,1,main
67,R,R,4,0.408,1.326,Incongr,1,main
67,R,R,4,0.375,1.386,Congr,1,main
67,R,R,4,0.426,1.116,Incongr,1,main
67,L,L,4,0.37,1.236,Congr,1,main
67,R,R,4,0.307,1.894,Congr,1,main
67,L,L,1,0.414,2.556,Incongr,1,main
67,L,L,4,0.375,1.542,Congr,1,main
67,R,R,4,0.486,1.391,Incongr,1,main
67,L,L,4,0.367,3.411,Congr,1,main
67,R,R,4,0.264,1.859,Congr,1,main
67,R,R,4,0.447,2.017,Incongr,1,main
67,L,L,4,0.265,1.239,Congr,1,main
67,R,R,4,0.335,1.004,Congr,1,main
67,L,L,2,0.41,1.314,Incongr,1,main
67,L,L,4,0.366,1.234,Congr,1,main
67,L,L,1,0.375,1.114,Incongr,1,main
67,R,R,4,0.413,1.13,Congr,1,main
67,L,L,4,0.371,0.888,Congr,1,main
67,R,R,4,0.454,0.734,Incongr,1,main
67,L,L,4,0.368,0.653,Congr,1,main
67,R,R,4,0.425,0.65,Incongr,1,main
67,R,R,4,0.409,0.618,Congr,1,main
67,L,L,2,0.494,1.192,Incongr,1,main
67,L,L,1,0.451,1.391,Incongr,1,main
67,R,R,1,0.538,1.046,Incongr,1,main
67,L,L,4,0.45,0.769,Congr,1,main
67,L,L,1,0.483,0.728,Incongr,1,main
67,L,L,2,0.454,0.889,Incongr,1,main
67,L,L,4,0.489,0.694,Congr,1,main
67,L,L,4,0.37,0.81,Congr,1,main
67,L,L,2,0.412,3.683,Incongr,1,main
67,L,L,4,0.337,1.706,Congr,1,main
67,L,L,4,0.373,2.328,Incongr,1,main
67,R,R,4,0.484,1.273,Congr,1,main
67,R,R,4,0.412,1.775,Incongr,1,main
67,R,R,4,0.292,2.096,Congr,1,main
67,L,L,1,0.605,2.169,Incongr,1,main
67,R,R,1,0.513,1.2,Incongr,1,main
67,L,L,2,0.439,1.274,Incongr,1,main
67,L,L,1,0.411,0.766,Incongr,1,main
67,L,L,4,0.377,0.771,Congr,1,main
67,L,L,4,0.416,0.613,Incongr,1,main
67,L,L,4,0.333,1.119,Congr,1,main
67,L,L,2,0.409,0.735,Incongr,1,main
67,R,R,4,0.562,0.658,Incongr,1,main
67,L,L,1,0.49,0.695,Incongr,1,main
67,L,L,1,0.486,1.235,Incongr,1,main
67,L,L,1,0.458,0.686,Incongr,1,main
67,L,L,4,0.416,0.731,Congr,1,main
67,R,R,2,0.458,3.173,Incongr,1,main
67,R,R,4,0.408,1.123,Congr,1,main
67,R,R,4,0.41,1.269,Congr,1,main
67,L,L,3,0.313,1.083,Congr,1,main
67,R,R,4,0.408,0.814,Congr,1,main
67,R,R,4,0.375,0.928,Congr,1,main
67,R,R,4,0.416,0.458,Congr,1,main
67,R,R,4,0.45,0.459,Incongr,1,main
67,L,L,4,0.445,0.647,Congr,1,main
67,R,R,4,0.453,0.383,Congr,1,main
67,L,L,3,0.531,1.156,Incongr,1,main
67,R,R,4,0.486,0.536,Incongr,1,main
67,R,R,4,0.406,0.344,Congr,1,main
67,R,R,4,0.444,1.551,Incongr,1,main
67,L,L,2,0.455,1.706,Incongr,1,main
67,R,R,4,0.378,0.624,Congr,1,main
67,R,R,4,0.414,1.546,Congr,1,main
67,L,L,4,0.373,0.658,Congr,1,main
67,R,R,4,0.413,0.697,Congr,1,main
67,L,L,4,0.37,1.937,Incongr,1,main
67,L,L,4,0.297,3.101,Congr,1,main
67,R,R,1,0.406,1.432,Incongr,1,main
67,R,R,4,0.409,0.813,Incongr,1,main
67,L,L,3,0.378,1.854,Congr,1,main
67,R,R,2,0.45,2.205,Incongr,1,main
67,L,L,4,0.445,0.764,Congr,1,main
67,R,R,2,0.485,2.555,Incongr,1,main
67,R,R,4,0.468,0.918,Incongr,1,main
67,L,L,1,0.448,1.427,Incongr,1,main
67,R,R,1,0.451,0.808,Incongr,1,main
67,L,L,1,0.765,0.765,Incongr,1,main
67,R,R,4,0.445,0.53,Congr,1,main
67,L,L,1,0.716,0.724,Incongr,1,main
67,R,R,4,0.448,0.766,Incongr,1,main
67,L,L,2,0.453,2.014,Incongr,1,main
67,R,R,4,0.409,0.464,Congr,1,main
67,L,L,4,0.452,0.575,Congr,1,main
67,L,L,4,0.493,0.376,Incongr,1,main
67,L,L,4,0.449,0.728,Congr,1,main
67,L,L,4,0.451,0.465,Incongr,1,main
67,R,R,4,0.561,0.502,Incongr,1,main
67,L,L,4,0.414,0.767,Congr,1,main
67,L,L,4,0.404,0.537,Congr,1,main
67,R,R,4,0.445,0.725,Congr,1,main
67,L,L,4,0.413,1.077,Congr,1,main
67,R,R,4,0.446,0.454,Incongr,1,main
67,R,R,4,0.522,0.614,Incongr,1,main
67,R,R,4,0.375,0.337,Congr,1,main
67,R,R,4,0.39,0.456,Congr,1,main
67,L,L,4,0.572,1.008,Congr,1,main
68,L,L,NA,1.719,NA,Incongr,1,training1
68,R,R,NA,0.35,NA,Congr,1,training1
68,L,L,NA,0.373,NA,Congr,1,training1
68,R,R,NA,0.368,NA,Congr,1,training1
68,L,L,NA,0.246,NA,Congr,1,training1
68,L,R,NA,0.214,NA,Incongr,0,training1
68,R,R,NA,0.491,NA,Incongr,1,training1
68,R,R,NA,0.523,NA,Incongr,1,training1
68,R,R,3,0.443,160.259,Incongr,1,training2
68,R,R,4,0.371,6.731,Congr,1,training2
68,R,R,1,0.502,2.357,Congr,1,training2
68,L,L,1,0.831,1.97,Congr,1,training2
68,L,L,4,0.524,3.324,Incongr,1,training2
68,R,R,2,0.528,4.516,Congr,1,training2
68,L,L,4,0.567,2.467,Congr,1,training2
68,R,R,1,0.447,1.55,Congr,1,training2
68,R,L,1,0.351,3.78,Incongr,0,training2
68,R,R,1,0.598,1.739,Incongr,1,training2
68,R,R,1,0.487,1.155,Congr,1,training2
68,L,L,1,0.484,2.236,Incongr,1,training2
68,R,R,1,0.409,1.432,Congr,1,training2
68,L,L,4,0.478,1.894,Incongr,1,training2
68,L,L,1,0.483,1.422,Incongr,1,training2
68,R,R,4,0.442,2.28,Incongr,1,training2
68,L,L,1,1.721,1.232,Congr,1,training2
68,R,R,1,0.521,1.348,Incongr,1,training2
68,L,L,4,0.642,1.544,Congr,1,training2
68,R,R,2,0.445,1.536,Congr,1,training2
68,L,L,2,0.521,1.309,Incongr,1,training2
68,L,L,1,0.945,3.09,Congr,1,training2
68,R,R,1,0.487,1.232,Incongr,1,training2
68,R,L,1,0.369,2.162,Incongr,0,training2
68,L,L,1,0.561,3.249,Incongr,1,training2
68,L,L,1,0.404,4.679,Incongr,1,training2
68,L,L,1,1.609,0.694,Incongr,1,training2
68,R,R,4,0.41,2.737,Incongr,1,training2
68,L,L,1,1.069,0.684,Congr,1,training2
68,L,L,1,0.439,1.155,Congr,1,training2
68,L,L,1,0.712,3.249,Incongr,1,training2
68,L,L,1,0.527,1.496,Congr,1,training2
68,R,R,1,0.656,0.838,Incongr,1,training2
68,L,L,1,0.984,1.429,Incongr,1,training2
68,R,R,4,1.03,1.583,Congr,1,training2
68,R,R,4,0.596,1.739,Incongr,1,training2
68,L,L,1,0.875,0.696,Congr,1,training2
68,R,R,1,0.48,0.733,Congr,1,training2
68,R,R,4,0.363,1.342,Congr,1,training2
68,L,L,1,0.808,0.461,Congr,1,training2
68,R,R,4,0.372,2.9,Incongr,1,main
68,R,R,1,0.486,0.96,Incongr,1,main
68,L,L,1,0.56,0.615,Incongr,1,main
68,R,R,1,0.294,0.88,Congr,1,main
68,L,L,2,0.407,0.964,Congr,1,main
68,L,R,1,0.325,3.213,Incongr,0,main
68,L,L,4,1.184,2.048,Incongr,1,main
68,R,R,1,0.525,1.004,Incongr,1,main
68,R,R,2,0.52,1.773,Congr,1,main
68,R,R,1,0.332,0.92,Congr,1,main
68,R,R,1,0.38,0.651,Congr,1,main
68,R,R,2,0.407,0.887,Congr,1,main
68,L,L,1,0.524,0.499,Congr,1,main
68,R,R,1,0.565,0.453,Incongr,1,main
68,L,L,2,1.102,1.281,Congr,1,main
68,R,R,3,0.564,1.034,Incongr,1,main
68,L,L,1,0.521,0.496,Incongr,1,main
68,L,L,1,0.598,0.694,Incongr,1,main
68,L,L,4,1.019,0.538,Congr,1,main
68,L,L,4,1.18,2.247,Congr,1,main
68,R,R,4,0.75,1.237,Incongr,1,main
68,L,L,3,0.907,1.081,Incongr,1,main
68,R,R,3,0.598,1.807,Congr,1,main
68,L,L,3,1.716,0.375,Incongr,1,main
68,L,L,4,0.751,1.699,Congr,1,main
68,R,R,4,0.448,1.19,Congr,1,main
68,R,R,1,0.696,0.418,Congr,1,main
68,L,L,1,1.18,0.609,Incongr,1,main
68,L,L,4,1.334,0.459,Incongr,1,main
68,L,L,4,1.256,0.645,Incongr,1,main
68,R,R,1,1.179,0.999,Incongr,1,main
68,R,R,1,0.516,0.529,Incongr,1,main
68,L,L,2,0.969,1.348,Congr,1,main
68,R,R,3,0.447,2.08,Congr,1,main
68,L,L,3,0.834,1.227,Incongr,1,main
68,L,L,4,0.632,1.973,Incongr,1,main
68,L,L,4,0.87,0.336,Incongr,1,main
68,L,L,4,0.646,0.956,Congr,1,main
68,R,R,1,1.686,0.922,Congr,1,main
68,R,R,1,0.945,0.741,Incongr,1,main
68,R,R,1,0.437,0.533,Incongr,1,main
68,R,R,1,0.562,0.734,Incongr,1,main
68,R,R,2,0.445,1.458,Congr,1,main
68,L,L,1,2.18,0.534,Congr,1,main
68,L,L,1,0.409,0.27,Congr,1,main
68,R,R,3,0.559,2.435,Congr,1,main
68,L,L,1,1.18,0.381,Congr,1,main
68,L,L,1,0.524,0.229,Incongr,1,main
68,R,R,4,1.373,0.771,Incongr,1,main
68,R,R,3,1.027,2.781,Incongr,1,main
68,L,L,4,0.565,1.509,Congr,1,main
68,R,R,4,0.58,0.689,Incongr,1,main
68,R,R,4,0.673,0.418,Congr,1,main
68,L,L,3,0.91,1.039,Congr,1,main
68,L,L,4,0.518,0.654,Congr,1,main
68,R,R,1,0.907,0.611,Congr,1,main
68,R,R,4,0.542,1.422,Incongr,1,main
68,R,R,4,0.719,0.456,Congr,1,main
68,L,L,1,0.637,0.571,Incongr,1,main
68,L,L,4,1.263,0.845,Congr,1,main
68,R,R,1,0.297,2.858,Congr,1,main
68,L,L,1,0.479,0.347,Incongr,1,main
68,L,L,1,0.443,0.268,Congr,1,main
68,L,L,1,0.711,0.886,Congr,1,main
68,L,L,1,0.792,0.303,Incongr,1,main
68,L,L,1,0.556,0.303,Congr,1,main
68,R,L,1,0.83,2.203,Incongr,0,main
68,R,R,1,0.563,1.354,Congr,1,main
68,L,L,1,0.631,0.274,Incongr,1,main
68,R,R,1,0.674,0.353,Congr,1,main
68,R,R,1,0.486,0.303,Incongr,1,main
68,R,R,1,0.447,0.26,Incongr,1,main
68,R,R,1,0.294,0.262,Congr,1,main
68,L,L,4,0.792,0.922,Incongr,1,main
68,L,L,1,0.897,0.263,Congr,1,main
68,L,L,1,0.829,0.266,Incongr,1,main
68,L,L,4,0.755,0.376,Congr,1,main
68,L,L,1,0.759,1.119,Congr,1,main
68,L,L,1,0.633,0.413,Congr,1,main
68,R,L,4,0.952,1.886,Incongr,0,main
68,R,R,4,1.658,0.491,Incongr,1,main
68,L,L,1,0.641,0.808,Congr,1,main
68,L,L,4,0.601,0.881,Incongr,1,main
68,L,L,4,0.558,0.459,Incongr,1,main
68,L,L,1,0.526,1.315,Incongr,1,main
68,R,R,4,1.028,0.305,Congr,1,main
68,R,R,4,0.399,0.453,Congr,1,main
