Subj_idx,Stimulus,Response,Confidence,RT_dec,Validity,CTOA,Cue_position
1,-1,-1,0,2.111688852,V,450,1
1,1,-1,0,3.202401876,I,450,1
1,-1,-1,1,0.891255856,V,100,-1
1,1,1,1,0.59120512,V,150,1
1,1,-1,0,2.081729889,I,250,1
1,-1,1,0,2.982306957,I,100,-1
1,-1,-1,1,0.79092288,V,150,-1
1,-1,-1,1,0.621284008,I,450,1
1,-1,-1,1,0.621039867,V,850,-1
1,1,1,1,0.641190052,V,450,1
1,1,-1,0,0.891294003,I,150,1
1,-1,-1,1,0.620857954,V,850,1
1,-1,-1,1,0.63105607,I,150,1
1,1,1,1,0.571182966,I,450,-1
1,1,-1,0,2.281728983,I,100,1
1,-1,-1,1,0.56112504,V,250,-1
1,-1,-1,1,0.861347914,I,100,1
1,-1,1,0,0.721335888,I,150,-1
1,-1,-1,1,0.551136971,V,100,1
1,1,1,1,1.181375027,I,850,-1
1,1,1,0,0.961307049,V,250,-1
1,1,1,1,1.011605024,V,850,-1
1,-1,-1,1,0.83049202,I,250,-1
1,-1,-1,1,0.591025829,V,250,1
1,-1,-1,1,0.811212063,I,250,1
1,-1,-1,1,0.651224136,V,150,1
1,1,-1,0,1.101228952,I,850,1
1,-1,-1,1,0.88122797,I,450,-1
1,-1,-1,0,3.202395916,I,850,-1
1,1,1,1,0.56110096,V,250,1
1,1,1,0,0.831465006,V,100,1
1,1,1,0,0.691270113,V,100,-1
1,1,1,1,0.571176052,I,250,-1
1,-1,-1,1,0.68107605,I,850,1
1,1,1,0,0.851385117,V,450,-1
1,1,1,1,0.571291924,I,150,-1
1,1,1,1,2.482098103,V,150,-1
1,1,1,0,1.541600943,V,850,1
1,-1,-1,1,1.141345024,V,450,-1
1,1,1,0,0.951439142,V,100,1
1,1,1,0,1.221608162,I,250,1
1,-1,1,1,0.761238813,I,250,-1
1,-1,-1,1,0.861320019,V,250,-1
1,-1,-1,0,1.191277981,V,850,1
1,-1,-1,1,1.01119709,V,150,1
1,1,-1,0,2.001708031,I,150,-1
1,-1,-1,1,0.711071014,V,450,-1
1,1,-1,0,0.831277132,V,450,-1
1,-1,-1,0,0.721112013,I,100,1
1,-1,-1,1,0.791410923,I,450,1
1,-1,-1,1,0.701086998,V,100,1
1,1,1,0,2.85213995,V,150,-1
1,1,1,0,1.801136017,I,850,-1
1,-1,-1,0,1.571484804,I,850,-1
1,1,-1,0,4.693058014,I,450,1
1,1,1,1,0.751279116,I,100,-1
1,1,1,1,0.791231155,V,850,-1
1,-1,-1,1,1.231307983,I,150,1
1,-1,-1,1,0.731074095,V,150,-1
1,1,1,1,0.791429996,V,250,1
1,-1,-1,1,0.78106308,I,450,-1
1,-1,-1,1,0.620892048,V,850,-1
1,-1,-1,0,1.911617994,V,450,1
1,1,-1,0,2.522037983,I,850,1
1,1,1,1,0.98141408,I,450,-1
1,1,-1,0,2.651876926,I,100,1
1,1,1,1,0.531286001,V,150,1
1,1,1,0,0.77135396,V,100,-1
1,-1,-1,1,0.761153936,I,850,1
1,1,1,1,1.071369886,I,150,1
1,-1,-1,1,0.791283131,V,100,-1
1,1,1,1,0.851443052,V,850,1
1,1,1,0,2.181886911,V,250,-1
1,1,1,1,0.601338863,V,450,1
1,-1,1,1,1.741652966,V,250,1
1,-1,-1,0,0.841262102,I,150,-1
1,1,1,1,0.661315918,I,250,-1
1,-1,-1,1,0.971302986,I,100,-1
1,-1,-1,1,1.211406946,I,250,1
1,-1,-1,1,0.891242027,I,250,1
1,1,1,1,0.691246033,I,100,-1
1,1,-1,0,1.141448021,V,100,-1
1,1,1,1,0.581224918,V,250,1
1,-1,1,0,0.511313915,V,450,1
1,1,1,0,0.921396017,V,150,-1
1,-1,-1,1,0.711311102,V,250,-1
1,-1,-1,1,0.691209078,V,100,-1
1,-1,-1,1,0.591105938,I,250,-1
1,-1,-1,1,1.461587906,I,150,1
1,1,1,0,0.691279173,V,850,1
1,-1,1,0,2.16189003,V,850,1
1,1,1,1,0.551347971,V,450,1
1,-1,-1,1,0.601068974,I,450,-1
1,1,1,1,0.671030045,V,450,-1
1,-1,-1,1,0.881324053,V,850,-1
1,1,1,0,1.011307955,I,150,1
1,1,1,1,0.621284008,V,150,1
1,1,1,1,0.501255989,I,250,-1
1,-1,1,0,1.92194891,I,100,-1
1,1,1,1,0.821372986,I,150,-1
1,-1,-1,1,0.780989885,V,450,-1
1,1,-1,0,3.382282019,V,850,-1
1,1,1,0,0.741311073,V,250,-1
1,1,1,1,1.191451073,I,100,1
1,-1,-1,1,1.031443119,I,150,-1
1,1,1,1,0.631089926,I,850,-1
1,-1,-1,1,0.69113493,I,450,1
1,-1,-1,1,1.191401958,V,150,1
1,1,1,1,0.881396055,I,250,1
1,1,-1,0,1.991801977,I,850,1
1,-1,-1,1,0.771253824,V,100,1
1,-1,-1,1,0.62133503,V,150,-1
1,1,1,1,0.641288042,I,450,-1
1,-1,-1,0,1.451571941,I,100,1
1,1,1,1,0.56127882,V,100,1
1,-1,1,0,6.423892975,V,250,1
1,1,1,0,0.911381006,I,450,1
1,-1,-1,1,1.061444044,I,850,-1
1,-1,-1,1,0.661231041,I,850,1
1,1,-1,0,1.541677952,I,250,1
1,-1,-1,1,0.721226931,V,150,1
1,-1,-1,1,0.681123018,I,100,1
1,-1,-1,1,0.700429916,I,250,1
1,-1,-1,1,0.591303825,I,150,1
1,1,-1,0,1.87175107,V,450,-1
1,1,-1,1,0.671298027,I,850,1
1,-1,-1,0,0.971408844,I,150,-1
1,1,1,1,0.721415997,I,100,-1
1,-1,-1,1,0.811260939,I,850,1
1,1,1,0,1.151517868,I,450,-1
1,-1,1,0,1.061290026,V,100,1
1,1,1,1,0.890592098,V,450,1
1,1,1,1,0.901440144,V,250,-1
1,1,1,0,1.601723909,I,150,1
1,-1,1,0,1.611660957,V,850,1
1,-1,-1,1,0.700411081,V,250,-1
1,1,1,0,0.941376925,V,150,-1
1,-1,-1,1,0.660997868,V,250,1
1,1,1,1,0.581143141,V,100,1
1,1,1,1,0.991524935,V,850,1
1,-1,-1,1,1.191613913,V,450,1
1,-1,-1,1,0.701294899,I,450,1
1,1,1,0,0.88135004,V,850,-1
1,-1,-1,0,1.721665859,V,850,-1
1,1,1,0,2.502021074,I,100,1
1,1,1,0,1.181210041,I,450,1
1,-1,-1,1,0.961269855,I,450,-1
1,1,1,1,1.25148797,V,250,1
1,1,1,0,1.061563015,I,850,-1
1,1,1,1,0.891511917,V,150,1
1,-1,-1,0,0.741274834,V,450,-1
1,1,1,0,0.661169052,V,100,-1
1,-1,-1,0,2.562031984,I,850,-1
1,-1,-1,1,0.751103878,V,150,-1
1,-1,-1,0,1.001202106,V,100,-1
1,1,1,0,0.931444883,I,250,-1
1,1,1,0,0.751287937,I,150,-1
1,-1,-1,0,0.811342955,I,250,-1
1,-1,-1,0,0.801295996,I,100,-1
1,-1,1,0,1.681730986,I,850,-1
1,-1,-1,1,0.641219139,V,250,-1
1,-1,1,0,2.492358923,V,250,1
1,1,1,0,0.871415138,I,850,1
1,-1,-1,1,0.841241121,V,100,1
1,1,1,0,1.861839056,I,850,-1
1,-1,-1,1,0.811161041,V,150,1
1,1,1,1,0.661293983,V,150,-1
1,-1,-1,1,0.991088152,I,250,-1
1,-1,-1,1,0.86055398,V,100,-1
1,-1,-1,1,0.591163158,V,450,1
1,1,-1,0,2.321733952,I,100,1
1,-1,-1,1,0.661090851,I,450,-1
1,1,1,1,1.021550179,I,150,-1
1,1,1,1,0.571123123,V,450,1
1,-1,-1,1,0.971055031,I,850,1
1,-1,-1,0,1.131453037,V,850,1
1,1,1,0,0.831434011,V,850,1
1,1,1,1,0.631340981,V,250,1
1,1,1,0,1.061450005,I,450,1
1,-1,1,0,1.221633911,I,150,1
1,1,1,0,0.841462851,V,250,-1
1,-1,1,0,2.222061872,V,450,-1
1,1,1,1,0.750705957,V,850,-1
1,-1,-1,1,0.841139078,I,250,1
1,-1,1,0,1.441701889,I,100,1
1,1,1,0,1.011470079,V,450,-1
1,-1,-1,1,0.881365061,V,850,-1
1,1,1,1,0.801323175,I,250,-1
1,-1,1,0,2.19187212,I,150,-1
1,-1,-1,1,0.661149025,I,450,1
1,1,1,0,1.791824102,V,100,-1
1,1,1,1,0.671288013,I,100,-1
1,1,1,0,1.201510191,V,100,1
1,-1,-1,1,0.791378021,V,150,-1
1,1,1,1,0.571235895,I,450,-1
1,1,1,0,0.951619148,I,250,1
1,1,1,1,0.641189814,V,150,1
1,1,1,0,1.081348896,I,150,1
1,-1,-1,1,1.021198988,I,100,-1
1,1,1,1,1.001216888,I,100,-1
1,-1,-1,0,0.841405869,I,100,1
1,-1,-1,0,0.881268978,I,450,1
1,1,1,0,2.221862078,V,850,-1
1,-1,-1,1,0.931259155,I,850,1
1,1,1,1,1.451732874,V,850,1
1,-1,-1,1,0.77136302,V,100,1
1,1,-1,0,2.692018032,I,450,1
1,-1,-1,0,0.751285076,V,450,1
1,-1,-1,0,0.590955019,V,150,-1
1,1,1,1,0.571257114,I,250,-1
1,-1,-1,1,0.571122885,I,250,-1
1,-1,-1,1,0.641149044,V,100,-1
1,1,-1,1,0.831118822,V,250,-1
1,-1,-1,1,0.481011868,I,150,-1
1,1,1,0,0.82131505,V,150,-1
1,1,1,1,0.541352987,V,250,1
1,1,1,1,0.911473989,I,150,1
1,1,1,1,0.691445112,I,850,-1
1,1,1,1,1.151594162,V,150,1
1,-1,1,0,0.671172857,I,100,-1
1,1,1,1,0.551422119,I,450,-1
1,-1,1,0,0.901211977,V,850,1
1,-1,-1,1,0.781255007,I,150,1
1,1,-1,0,1.971744061,I,100,1
1,1,1,1,0.731464863,V,100,1
1,-1,1,0,1.301348209,I,850,-1
1,-1,-1,1,0.630377054,V,150,1
1,1,1,0,0.811455011,V,100,-1
1,-1,-1,1,0.691220999,V,450,-1
1,1,1,1,0.601134062,I,150,-1
1,1,1,0,0.821294069,V,450,-1
1,-1,-1,1,0.641211033,I,250,1
1,1,-1,0,1.831734896,I,250,1
1,-1,-1,1,0.640413046,V,850,-1
1,1,1,1,0.611299038,V,450,1
1,-1,-1,1,0.581145048,I,450,-1
1,-1,-1,0,1.00129199,V,250,1
1,-1,-1,1,0.771291018,V,250,-1
1,1,1,0,1.47153306,I,850,1
1,1,1,1,0.561181068,I,100,-1
1,1,1,1,0.601311922,V,450,1
1,1,1,1,0.441267967,V,100,1
1,1,1,0,1.371629,I,150,1
1,-1,1,0,1.581660986,V,250,-1
1,-1,-1,0,1.031316042,I,250,1
1,1,1,0,0.761355162,V,250,-1
1,-1,-1,0,0.901180029,V,100,-1
1,1,-1,0,2.772083998,V,450,-1
1,-1,-1,0,2.922235012,I,150,1
1,1,1,0,1.701771975,I,250,1
1,-1,-1,0,2.491933107,V,250,1
1,1,1,1,0.671174049,V,150,1
1,1,1,0,1.221475124,I,100,1
1,-1,-1,1,0.721163988,I,850,1
1,-1,-1,0,0.891355038,I,450,-1
1,-1,-1,1,0.771124125,I,100,1
1,1,-1,0,2.551975012,V,150,-1
1,1,1,1,0.641330957,I,250,-1
1,-1,-1,1,0.941374063,I,850,-1
1,1,1,0,1.591648102,I,450,1
1,1,1,1,0.591255903,I,450,-1
1,1,1,1,0.681353807,V,100,-1
1,-1,-1,0,0.711199999,I,150,-1
1,-1,-1,1,1.061011791,V,850,1
1,1,1,0,0.961512089,V,850,-1
1,1,1,1,0.811504841,V,250,1
1,-1,-1,1,1.121289968,I,100,-1
1,1,1,1,1.431484938,V,850,1
1,1,1,1,0.90140295,I,850,1
1,-1,-1,1,0.88121891,I,450,1
1,-1,-1,0,0.981191158,V,850,-1
1,1,-1,0,1.901659966,I,850,-1
1,-1,-1,0,0.761239767,I,250,-1
1,-1,-1,1,0.911355019,V,450,-1
1,1,1,1,0.901362896,I,150,-1
1,-1,-1,0,1.881723881,V,100,1
1,-1,-1,1,0.931160927,V,150,-1
1,-1,-1,1,0.590845108,V,150,1
1,-1,-1,1,0.871484041,V,450,1
1,1,1,1,0.961341858,I,850,1
1,1,1,1,0.641422033,V,150,1
1,-1,-1,0,2.241833925,V,150,1
1,1,1,1,0.501441002,I,250,-1
1,1,1,1,0.601186991,V,450,1
1,1,1,0,0.751179934,I,450,-1
1,1,1,0,0.801390886,V,250,1
1,1,1,1,0.851589918,V,850,1
1,1,1,1,0.561273098,V,100,1
1,1,1,0,0.791218996,I,850,-1
1,-1,-1,1,0.821331978,I,850,1
1,-1,-1,1,1.231353045,V,850,-1
1,1,-1,0,1.501533985,I,150,1
1,1,-1,0,2.311962128,V,150,-1
1,-1,-1,1,1.011379957,V,250,1
1,1,1,1,1.181650877,I,150,-1
1,-1,-1,0,0.921068907,V,850,1
1,1,1,1,1.071243048,V,100,-1
1,1,1,0,0.931324959,I,100,1
1,-1,-1,1,0.681185007,V,100,1
1,-1,-1,0,2.772099972,I,250,1
1,-1,1,0,1.071645021,I,450,1
1,-1,-1,0,1.071284056,V,450,1
1,-1,-1,0,2.482079029,I,150,1
1,-1,-1,1,0.771237135,I,850,-1
1,-1,-1,1,0.821132183,V,250,-1
1,1,-1,0,2.141885996,I,450,1
1,-1,-1,1,0.79112196,I,450,-1
1,1,-1,0,4.462712049,I,100,-1
1,-1,-1,1,0.710922956,I,100,1
1,-1,-1,0,2.271927118,I,100,-1
1,-1,1,0,3.042318106,V,150,-1
1,1,1,0,0.851407051,V,250,-1
1,-1,-1,1,0.66130805,I,250,-1
1,1,1,0,1.001428843,I,250,1
1,-1,-1,0,1.241491079,V,450,-1
1,1,-1,0,2.172141075,V,850,-1
1,-1,-1,0,0.851321936,V,100,-1
1,1,-1,0,2.211762905,V,450,-1
1,-1,-1,0,1.391439915,I,150,-1
1,-1,-1,1,1.121469021,I,850,1
1,1,1,0,1.091452122,I,250,-1
1,1,1,0,1.231394053,V,150,-1
1,1,1,0,2.121969938,I,250,1
1,-1,-1,1,0.831174135,V,450,1
1,1,1,1,0.721305847,V,100,1
1,-1,-1,0,2.402052164,I,150,1
1,-1,1,0,2.502126932,I,450,-1
1,1,1,0,2.892165899,V,850,-1
1,1,1,0,1.991859198,I,100,-1
1,1,1,0,1.651668072,I,100,1
1,-1,-1,1,0.68127799,V,100,1
1,1,1,0,4.97332406,I,450,1
1,1,1,1,0.981363058,V,450,1
1,-1,-1,0,1.661657095,I,100,1
1,-1,-1,0,2.151960135,I,100,-1
1,-1,-1,0,0.80113101,I,150,-1
1,-1,-1,1,0.67104888,I,250,1
1,1,1,1,0.591189146,V,250,1
1,1,1,1,0.651309967,I,150,-1
1,1,1,1,0.641286135,V,850,1
1,-1,-1,1,0.591135979,V,450,-1
1,1,1,1,0.711411953,I,850,-1
1,1,1,1,0.50125885,V,150,1
1,-1,-1,1,0.631021976,I,250,-1
1,-1,-1,1,0.631086111,V,850,1
1,-1,-1,0,1.721672058,V,250,1
1,1,1,0,0.781239033,V,250,-1
1,-1,-1,1,0.821335077,V,850,-1
1,-1,-1,1,0.621153116,I,450,1
1,1,-1,0,1.501617908,I,150,1
1,1,1,0,0.721446037,V,450,-1
1,1,1,1,0.901330948,V,100,-1
1,-1,-1,0,2.60195303,I,850,-1
1,1,1,0,0.771353006,I,850,1
1,-1,-1,1,0.601233006,V,150,1
1,-1,-1,0,1.271388054,V,250,-1
1,-1,-1,1,0.79125905,V,150,-1
1,-1,-1,1,0.521296978,V,100,-1
1,1,1,1,0.661194086,I,450,-1
1,-1,-1,0,0.881121874,I,100,1
1,-1,-1,1,0.721097946,V,250,1
1,-1,-1,0,2.312077045,V,850,1
1,-1,-1,1,0.801055908,I,150,1
1,-1,-1,1,0.541217804,I,250,1
1,1,1,1,0.511231899,V,250,1
1,1,1,1,0.751444101,I,450,-1
1,1,1,1,0.72142005,V,100,1
1,-1,-1,1,0.621253014,I,450,1
1,-1,-1,0,0.921361923,I,150,-1
1,-1,1,0,1.311602116,V,450,-1
1,1,1,0,0.861041069,V,450,-1
1,1,1,0,1.531801939,V,850,-1
1,-1,-1,0,3.552355051,V,100,-1
1,-1,-1,1,0.721168041,V,100,1
1,1,1,1,0.541069984,I,150,-1
1,1,1,0,0.741513968,V,150,-1
1,-1,-1,1,0.601211071,I,250,-1
1,1,1,0,1.441695929,I,450,1
1,-1,-1,1,0.510987997,V,150,1
1,-1,-1,1,0.741235971,I,100,-1
1,1,1,1,0.731404066,I,250,-1
1,1,1,1,1.331503153,I,100,1
1,-1,1,0,1.081436157,I,850,1
1,-1,-1,0,1.011251926,V,250,-1
1,-1,-1,1,0.701224089,V,450,1
1,-1,-1,0,1.141373158,V,850,-1
1,-1,-1,1,0.721189976,V,150,-1
1,1,1,1,0.571310043,V,150,1
1,1,-1,0,1.281394005,V,250,-1
1,1,1,1,0.611138105,V,850,1
1,1,1,1,0.531049013,I,100,-1
1,-1,-1,0,1.111325979,I,450,-1
1,1,1,0,1.021566868,V,100,-1
1,1,1,1,0.541192055,I,250,1
1,1,1,0,1.231667995,I,850,1
1,1,1,1,0.711379051,I,850,-1
1,-1,1,1,0.651320934,I,850,-1
1,1,1,0,1.311538935,I,150,1
1,1,1,1,0.611243963,V,450,1
1,-1,-1,0,1.811687946,V,850,1
1,-1,-1,0,0.781251907,I,100,-1
1,-1,1,1,2.021775007,I,450,-1
1,1,1,1,0.491146088,I,100,-1
1,1,1,1,0.631195068,I,450,1
1,1,1,1,0.751615047,I,250,1
1,1,1,1,0.571274996,V,100,1
1,-1,-1,0,0.621205091,I,250,1
1,1,-1,0,3.642434835,V,250,-1
1,1,1,0,0.781513929,V,450,-1
1,1,1,1,0.541256905,V,250,1
1,-1,-1,1,0.671175957,I,850,-1
1,-1,-1,0,1.021363974,I,850,1
1,-1,-1,0,1.011333942,V,250,-1
1,1,1,1,0.591344833,I,450,-1
1,-1,-1,0,1.041462183,V,850,-1
1,-1,-1,1,0.851335049,V,150,-1
1,-1,-1,1,0.541221857,V,250,1
1,1,-1,0,1.421257973,V,100,-1
1,-1,-1,1,0.631172895,I,450,1
1,1,1,0,1.901896954,V,850,-1
1,1,1,1,0.591240883,V,450,1
1,1,-1,1,0.631057024,I,850,-1
1,1,1,1,0.681277037,I,250,-1
1,-1,-1,1,0.510950089,V,100,1
1,1,1,0,0.961281061,I,150,1
1,1,1,1,0.641171932,V,850,1
1,1,-1,0,1.031258821,I,850,1
1,-1,-1,1,0.621052027,V,150,1
1,-1,-1,0,1.280605078,V,450,-1
1,-1,-1,1,0.681299925,I,150,1
1,-1,-1,1,0.511015177,I,150,-1
1,1,1,1,0.55105114,V,150,1
1,-1,-1,0,1.641462088,V,100,-1
1,1,1,0,1.72171998,I,100,1
1,1,1,1,0.721333027,V,150,-1
1,1,1,1,0.811347961,I,150,-1
1,-1,1,1,1.001357079,I,250,-1
1,-1,-1,0,2.181910992,V,450,1
1,-1,-1,1,0.87132597,I,100,1
1,-1,-1,1,0.69107914,V,450,1
1,-1,-1,0,2.502016068,V,850,-1
1,1,1,1,0.521154165,V,100,1
1,1,1,0,0.701015949,V,100,-1
1,1,1,1,0.611421824,V,150,1
1,1,1,0,1.601663828,V,450,1
1,-1,-1,1,0.741306067,V,100,-1
1,-1,-1,1,0.671291113,I,250,1
1,1,-1,0,2.001548052,I,850,-1
1,-1,-1,1,0.601209164,I,100,-1
1,1,1,0,0.781083822,V,150,-1
1,1,1,0,0.961421013,I,250,1
1,1,1,1,0.781392813,I,250,-1
1,-1,-1,1,0.631276131,I,150,-1
1,1,1,0,2.682249069,I,150,-1
1,-1,-1,1,0.731113911,I,850,-1
1,1,1,1,0.821261883,V,450,-1
1,-1,1,0,0.940581083,V,250,-1
1,-1,-1,0,1.351556778,V,150,-1
1,-1,-1,1,0.951280117,I,450,1
1,1,1,1,0.861298084,I,100,-1
1,1,1,0,0.9813869,V,850,1
1,-1,-1,0,2.392086983,I,250,-1
1,1,1,0,1.801829815,I,850,1
1,-1,-1,1,1.231539011,I,850,1
1,-1,-1,1,0.691251993,I,450,-1
1,1,-1,0,0.881253958,I,100,1
1,1,-1,0,1.261165857,I,450,1
1,-1,-1,0,1.781569004,I,150,1
1,1,1,0,1.5518291,I,150,1
1,-1,-1,0,1.111357927,V,850,1
1,1,-1,0,2.912035942,V,850,-1
1,-1,-1,1,0.881196976,V,150,1
1,-1,-1,1,0.771317959,I,100,1
1,1,1,1,0.841259956,V,250,-1
1,-1,-1,1,0.521034002,V,100,1
1,-1,-1,0,2.732012987,V,450,-1
1,1,1,1,0.631224871,I,450,-1
1,1,1,1,0.551414013,V,250,1
1,-1,-1,0,3.672540903,V,250,1
1,-1,-1,1,0.661303043,V,850,1
1,-1,-1,1,0.551228046,I,850,1
1,-1,-1,1,0.511008024,I,150,1
1,1,1,0,2.402117014,V,100,-1
1,-1,-1,1,0.491178036,V,150,-1
1,-1,-1,1,0.601189852,V,850,-1
1,-1,1,0,1.151468992,V,250,1
1,-1,-1,1,0.561143875,V,100,-1
1,1,1,1,0.601258993,I,250,-1
1,-1,-1,1,0.601089954,I,850,-1
1,-1,-1,1,0.501054049,V,250,-1
1,1,1,1,0.491292,I,150,-1
1,1,-1,1,0.450865984,V,250,-1
1,-1,-1,0,0.521093845,V,150,1
1,1,1,0,0.941460133,V,100,1
1,-1,-1,1,0.51110816,V,450,-1
1,1,1,1,0.881475925,I,450,-1
1,-1,1,0,1.551649809,V,450,1
1,-1,-1,1,0.681088924,I,150,-1
1,1,1,1,0.611070156,I,850,1
1,1,-1,1,0.511019945,I,250,1
1,1,-1,0,1.10135603,V,450,-1
1,1,1,1,0.851346016,V,150,-1
1,-1,-1,1,0.601042986,I,450,-1
1,-1,-1,1,0.551188946,V,100,1
1,-1,-1,1,0.511109114,I,250,-1
1,1,1,0,0.571187973,V,250,1
1,-1,-1,1,0.630409002,I,100,1
1,1,1,1,0.921200037,I,150,1
1,1,1,0,1.071508884,V,850,1
1,-1,-1,1,0.641264915,I,450,1
1,1,1,1,0.621315002,I,100,-1
1,1,1,0,2.812190056,I,100,1
1,1,1,1,0.611357927,I,850,-1
1,1,-1,0,1.401567936,V,450,1
1,-1,1,1,1.521632195,I,100,-1
1,1,1,1,0.841441154,V,150,1
1,-1,-1,1,0.54121995,I,250,1
1,1,1,0,0.991405964,V,850,-1
1,1,1,0,0.991462946,I,450,1
1,1,1,1,0.621196985,V,450,1
1,1,1,1,0.631317854,I,100,1
1,-1,-1,1,0.570953131,I,850,1
1,1,1,0,3.152221918,I,150,1
1,-1,-1,1,0.591013193,V,850,1
1,-1,-1,1,0.871323109,I,100,-1
1,-1,-1,1,1.001142025,I,250,-1
1,1,-1,0,2.041780949,I,100,-1
1,1,1,1,0.571202993,I,450,-1
1,1,-1,0,0.871163845,I,850,1
1,-1,-1,1,0.581129789,V,250,-1
1,-1,-1,1,0.581184149,V,100,1
1,-1,-1,1,0.541194201,V,150,-1
1,1,1,1,0.691230059,V,250,1
1,1,1,1,0.591171026,I,850,-1
1,-1,-1,1,0.521219015,V,450,-1
1,-1,-1,1,0.741204977,I,150,-1
1,-1,1,1,0.701345921,V,450,1
1,1,1,0,1.001435041,V,100,-1
1,-1,1,0,1.031484842,V,150,1
1,1,1,1,0.441291809,V,150,1
1,1,1,1,0.401109219,I,250,-1
1,1,1,0,1.561578035,V,250,-1
1,-1,-1,0,1.671580076,V,250,1
1,-1,-1,1,0.571223021,V,850,-1
1,1,1,1,0.571358204,I,150,-1
1,-1,-1,0,1.001322985,I,450,-1
1,1,-1,1,0.531210184,V,450,-1
1,-1,-1,1,0.611112833,I,150,1
1,-1,-1,1,0.651278019,I,250,1
1,1,-1,0,1.351438999,V,850,-1
1,1,-1,0,1.101076841,V,150,-1
1,-1,-1,1,0.581049919,I,450,1
1,1,-1,0,1.151087046,V,100,1
1,-1,-1,1,0.550993919,I,100,1
1,-1,-1,1,0.501144171,V,100,-1
1,1,1,1,0.540954113,V,850,1
1,1,-1,1,0.471085072,I,250,1
1,1,-1,0,0.711164951,I,450,1
1,-1,-1,1,0.651159048,I,850,-1
1,1,-1,1,0.471162081,I,150,1
1,-1,-1,1,0.711223125,I,100,1
1,1,-1,0,0.881267071,V,850,1
1,-1,-1,1,0.621173859,V,100,1
1,1,1,1,0.761337996,V,450,1
1,-1,-1,1,0.591234922,V,850,-1
1,-1,1,0,1.541711092,I,250,-1
1,1,-1,0,1.351478815,V,100,1
1,1,1,1,0.551157951,I,150,-1
1,1,-1,0,1.581689119,I,250,1
1,-1,-1,1,0.65119195,V,100,-1
1,1,-1,1,0.641138077,V,250,-1
1,-1,-1,1,0.681183815,I,450,-1
1,-1,1,0,2.271649122,I,100,-1
1,1,-1,1,0.641202927,I,850,1
1,-1,1,0,0.821300983,V,150,1
1,-1,1,1,0.851330996,I,850,-1
1,-1,-1,0,1.911647081,V,450,1
1,-1,-1,1,0.511317968,I,250,1
1,1,-1,0,0.461185932,V,450,-1
1,1,1,1,0.751294136,I,100,-1
1,1,1,1,0.721309185,I,450,1
1,1,1,1,0.821276188,V,150,1
1,-1,-1,1,0.530999899,V,150,-1
1,1,1,0,0.931349993,V,850,-1
1,1,1,0,0.661145926,V,100,-1
1,1,1,1,0.541353226,I,450,-1
1,-1,-1,1,0.611123085,V,450,-1
1,-1,1,0,1.321621895,V,250,1
1,-1,-1,1,0.501061916,I,150,1
1,1,1,0,1.111500025,V,150,-1
1,-1,-1,1,0.871123075,V,850,1
1,1,1,1,0.481155157,I,250,-1
1,-1,-1,0,0.610871077,I,850,1
1,-1,-1,0,1.48141408,I,450,1
1,1,1,1,0.521021128,V,250,1
1,1,1,0,1.671779871,I,100,1
1,1,1,1,0.561253071,I,850,-1
1,-1,1,0,1.20162797,I,150,-1
1,-1,-1,0,0.750994921,V,250,-1
1,1,1,1,0.461181879,I,250,-1
1,1,1,1,0.641290903,V,150,1
1,-1,1,0,2.141867876,V,150,1
1,1,1,1,0.491071939,I,150,-1
1,-1,-1,1,0.551163197,I,250,1
1,1,1,0,2.412085056,V,150,-1
1,1,-1,0,1.43166995,I,850,1
1,-1,-1,1,0.530997038,V,250,-1
1,1,1,1,0.471261024,V,450,1
1,-1,-1,1,0.531116962,V,450,-1
1,1,1,1,0.471014977,I,850,-1
1,1,1,0,2.182007074,I,250,1
1,-1,1,1,0.491078854,I,150,-1
1,-1,1,1,0.461274147,I,100,-1
1,1,1,1,0.451098919,V,250,1
1,1,-1,0,0.661117077,V,250,-1
1,-1,-1,1,0.721213102,V,850,-1
1,-1,-1,1,0.631265163,I,850,1
1,1,1,1,0.791363001,I,450,-1
1,1,1,0,4.002656937,V,100,1
1,1,1,1,0.681288004,V,850,1
1,-1,-1,1,0.591223001,V,100,1
1,-1,1,0,1.021434069,I,100,1
1,1,1,1,0.881476164,I,450,1
1,-1,-1,1,0.551032066,I,450,1
1,-1,-1,1,0.840566158,I,850,-1
1,-1,-1,1,0.7511518,I,150,1
1,-1,1,0,1.1415658,V,850,1
1,1,1,1,0.631312847,I,100,-1
1,-1,1,0,0.951527119,V,250,1
1,-1,1,1,0.651410103,I,450,-1
1,1,-1,0,0.84126997,I,100,1
1,-1,-1,1,0.641175032,V,100,-1
1,1,-1,1,0.701200962,V,850,-1
1,-1,-1,1,0.701221943,V,450,1
1,-1,1,0,1.601089001,I,250,-1
1,-1,-1,1,0.601241827,V,150,-1
1,1,-1,0,3.772573948,I,150,1
1,1,-1,1,0.681128025,V,450,-1
1,1,-1,0,1.200639963,V,100,-1
1,-1,-1,1,0.63121891,V,100,1
1,1,1,1,0.661145926,V,100,1
1,-1,-1,1,0.531247854,I,450,-1
1,-1,-1,1,0.501173973,V,100,-1
1,1,1,0,0.831197977,I,100,1
1,1,1,0,2.512143135,I,450,1
1,-1,-1,1,0.521141052,I,250,-1
1,1,1,0,2.051827908,I,850,1
1,-1,1,0,2.162051916,V,450,-1
