Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,SOA,Accuracy,Training
1,2,2,3,0.4799,1.3064,33.3,1,0
1,2,2,4,0.3733,0.2267,133.3,1,0
1,2,2,4,0.3333,0.2135,133.3,1,0
1,1,2,3,0.9865,0.2934,16.7,0,0
1,2,2,2,0.6932,0.32,16.7,1,0
1,2,2,4,0.7732,0.4533,66.7,1,0
1,2,2,4,0.4,0.2802,66.7,1,0
1,1,1,4,0.6666,0.3068,133.3,1,0
1,2,2,3,1.213,0.2934,33.3,1,0
1,1,1,4,0.44,0.1468,133.3,1,0
1,2,2,2,10.3832,1.3197,16.7,1,0
1,2,2,2,0.5866,0.2534,33.3,1,0
1,2,2,3,0.48,0.5067,66.7,1,0
1,2,2,3,0.6532,0.2134,33.3,1,0
1,2,2,3,0.6799,0.2534,33.3,1,0
1,2,1,2,1.5996,0.2667,16.7,0,0
1,2,2,3,0.7066,0.4667,66.7,1,0
1,2,2,2,0.8931,0.3601,16.7,1,0
1,1,1,3,1.0264,0.3067,66.7,1,0
1,1,1,3,0.7998,0.1868,66.7,1,0
1,1,1,3,0.7065,0.3334,66.7,1,0
1,1,1,3,0.8265,0.48,33.3,1,0
1,2,2,2,1.8662,0.4,16.7,1,0
1,2,2,4,0.5599,0.2001,133.3,1,0
1,2,2,3,0.8665,0.2534,33.3,1,0
1,2,2,4,0.3733,0.32,133.3,1,0
1,2,2,4,0.32,0.2799,133.3,1,0
1,2,2,3,0.3733,0.7466,66.7,1,0
1,2,2,3,0.5333,0.1868,33.3,1,0
1,2,2,4,0.48,0.4399,66.7,1,0
1,1,2,2,1.7462,0.8665,16.7,0,0
1,2,2,2,0.8798,0.4001,33.3,1,0
1,2,2,3,0.6399,0.2801,66.7,1,0
1,2,2,4,0.6266,0.2667,66.7,1,0
1,2,2,4,0.48,0.2667,66.7,1,0
1,1,2,3,2.346,1.333,16.7,0,0
1,2,2,4,0.5066,0.36,133.3,1,0
1,2,2,4,0.3467,0.1601,133.3,1,0
1,2,2,4,0.3333,0.1868,133.3,1,0
1,2,1,1,1.373,0.2667,16.7,0,0
1,2,2,4,0.52,0.3201,133.3,1,0
1,2,2,3,0.5599,0.3067,33.3,1,0
1,2,2,2,2.7059,0.7066,33.3,1,0
1,2,2,3,0.4799,0.36,33.3,1,0
1,2,2,3,0.5066,0.2534,33.3,1,0
1,1,2,3,0.6532,0.4533,16.7,0,0
1,2,1,2,2.3193,0.2667,66.7,0,0
1,2,2,2,0.6666,0.5732,16.7,1,0
1,1,2,2,0.5466,0.2667,33.3,0,0
1,2,2,2,0.6932,0.5199,33.3,1,0
1,2,2,2,0.8798,0.2934,16.7,1,0
1,2,2,4,0.4666,0.2134,133.3,1,0
1,2,2,4,0.4133,0.3067,133.3,1,0
1,2,2,2,1.4263,0.44,66.7,1,0
1,2,2,2,0.8798,0.32,33.3,1,0
1,2,2,3,0.6266,0.6,66.7,1,0
1,2,2,2,0.7065,0.2534,16.7,1,0
1,1,1,3,0.7598,0.2267,66.7,1,0
1,1,2,3,0.8398,0.6399,16.7,0,0
1,2,2,4,0.3333,0.28,133.3,1,0
1,2,2,3,0.7465,0.2667,66.7,1,0
1,2,1,2,1.5329,0.2534,33.3,0,0
1,2,2,4,0.3733,0.4267,133.3,1,0
1,2,2,1,2.2394,0.2401,16.7,1,0
1,2,2,1,1.3063,0.3067,16.7,1,0
1,1,1,2,1.0131,2.2794,33.3,1,0
1,2,2,4,0.44,0.2401,133.3,1,0
1,1,1,4,0.7199,1.7062,133.3,1,0
1,2,2,3,0.9198,0.32,16.7,1,0
1,2,2,4,0.5866,0.2799,66.7,1,0
1,1,1,2,0.8798,0.9731,16.7,1,0
1,2,2,4,0.7998,0.1867,66.7,1,0
1,2,2,4,0.3866,0.2401,133.3,1,0
1,1,1,3,0.6799,0.2667,16.7,1,0
1,2,1,2,2.5992,0.8265,33.3,0,0
1,1,2,2,1.5196,0.4267,33.3,0,0
1,2,2,4,0.5333,1.0398,66.7,1,0
1,2,2,3,0.6532,0.2134,33.3,1,0
1,2,2,4,0.5333,0.2534,133.3,1,0
1,2,2,4,0.4533,0.2534,133.3,1,0
1,2,2,4,0.4533,0.2934,66.7,1,0
1,1,1,3,0.9465,0.2,66.7,1,0
1,2,1,3,0.8132,0.1201,33.3,0,0
1,2,2,3,1.0664,0.3067,16.7,1,0
1,1,1,4,0.5333,0.2268,133.3,1,0
1,1,1,4,0.3733,0.2667,133.3,1,0
1,2,2,3,3.7588,1.1998,33.3,1,0
1,2,2,3,0.5466,0.3734,33.3,1,0
1,1,1,2,2.0261,0.2401,16.7,1,0
1,2,2,4,0.44,0.2268,133.3,1,0
1,1,1,2,1.1197,0.7198,16.7,1,0
1,1,1,3,0.7199,0.4267,33.3,1,0
1,1,1,3,0.7732,0.36,66.7,1,0
1,2,2,4,0.4133,0.3334,66.7,1,0
1,2,2,4,0.4133,0.2001,66.7,1,0
1,2,2,4,0.2667,0.2268,133.3,1,0
1,1,1,3,0.6532,0.1601,66.7,1,0
1,2,1,2,1.6662,0.4267,16.7,0,0
1,2,2,2,0.6532,0.3867,16.7,1,0
1,1,1,4,0.6799,0.2934,66.7,1,0
1,2,2,3,0.7865,0.2667,16.7,1,0
1,1,2,2,0.6799,0.5065,33.3,0,0
1,1,2,1,1.453,0.5467,16.7,0,0
1,1,1,2,0.9065,0.2268,33.3,1,0
1,1,1,4,0.5599,0.2134,133.3,1,0
1,1,2,2,0.8665,0.2267,33.3,0,0
1,2,2,2,0.7732,0.5867,16.7,1,0
1,2,2,2,1.1464,0.4267,16.7,1,0
1,1,2,2,1.0931,0.36,33.3,0,0
1,1,1,2,0.7066,0.48,33.3,1,0
1,1,2,3,1.453,0.7466,33.3,0,0
1,1,1,1,1.1331,0.6266,33.3,1,0
1,1,1,4,0.5733,0.1468,133.3,1,0
1,1,2,2,1.8395,0.4134,33.3,0,0
1,2,1,3,0.8265,0.28,66.7,0,0
1,1,1,4,0.48,0.1734,133.3,1,0
1,2,2,3,0.7332,0.3067,66.7,1,0
1,2,2,4,0.5599,0.2001,66.7,1,0
1,1,1,1,1.5996,0.6399,16.7,1,0
1,1,1,4,0.5333,0.0535,133.3,1,0
1,1,1,4,0.5732,0.2667,66.7,1,0
1,1,1,4,0.44,0.3467,133.3,1,0
1,1,1,4,0.6532,0.44,66.7,1,0
1,2,2,2,0.9198,0.5733,16.7,1,0
1,2,2,4,0.9065,0.3733,66.7,1,0
1,1,1,2,3.2923,0.9199,16.7,1,0
1,1,1,2,0.5866,1.1331,33.3,1,0
1,1,2,2,0.5999,0.2001,16.7,0,0
1,1,1,2,0.8398,1.2664,66.7,1,0
1,2,1,2,5.5316,0.4,16.7,0,0
1,1,2,3,0.7732,0.9332,33.3,0,0
1,1,1,4,0.4133,0.2801,133.3,1,0
1,2,1,2,1.0664,1.3864,16.7,0,0
1,1,1,3,0.4933,1.573,66.7,1,0
1,2,2,3,0.4799,0.2934,66.7,1,0
1,2,2,4,0.4933,0.2534,133.3,1,0
1,2,1,3,0.6799,0.3467,33.3,0,0
1,2,2,4,0.5066,0.6933,66.7,1,0
1,1,1,4,0.3733,0.2401,133.3,1,0
1,1,1,4,0.3467,0.1734,133.3,1,0
1,1,1,2,1.6795,0.2667,16.7,1,0
1,2,2,4,0.3333,0.1867,133.3,1,0
1,1,1,2,0.9331,0.6399,16.7,1,0
1,2,2,2,0.6932,0.2534,33.3,1,0
1,1,1,4,0.4533,0.1867,133.3,1,0
1,1,1,4,0.7199,0.4667,133.3,1,0
1,1,1,1,3.5456,0.9197,16.7,1,0
1,2,1,3,0.6532,1.6396,33.3,0,0
1,2,2,4,0.5332,0.3067,66.7,1,0
1,1,2,2,2.7725,0.36,16.7,0,0
1,1,1,3,0.48,0.5067,66.7,1,0
1,1,2,1,1.8928,0.48,16.7,0,0
1,2,2,4,0.4933,1.4663,66.7,1,0
1,2,2,4,0.44,0.3467,133.3,1,0
1,1,1,3,0.8265,0.2666,133.3,1,0
1,2,2,4,0.5333,0.6266,66.7,1,0
1,1,1,4,0.4533,0.7732,66.7,1,0
1,2,2,3,0.8132,0.2001,33.3,1,0
1,2,2,4,0.36,0.2801,133.3,1,0
1,1,1,2,2.2127,0.5333,33.3,1,0
1,2,2,4,0.4799,0.0801,66.7,1,0
1,2,2,3,0.8398,0.44,33.3,1,0
1,1,1,3,1.0531,0.2534,33.3,1,0
1,1,2,2,1.5329,0.7599,16.7,0,0
1,1,2,2,0.9865,1.0132,33.3,0,0
1,2,2,4,0.44,0.2267,133.3,1,0
1,2,2,4,0.4666,0.2267,133.3,1,0
1,2,2,3,0.8798,0.9065,16.7,1,0
1,2,2,4,0.36,0.9998,66.7,1,0
1,1,2,3,0.6132,1.2931,33.3,0,0
1,2,2,2,0.6932,0.3067,16.7,1,0
1,1,2,2,0.6666,0.3201,16.7,0,0
1,1,2,2,0.7999,0.5733,33.3,0,0
1,1,1,4,0.4666,0.9598,133.3,1,0
1,2,2,3,0.6666,0.48,66.7,1,0
1,1,1,4,0.44,0.28,133.3,1,0
1,2,2,4,0.36,0.2934,133.3,1,0
1,1,2,3,0.7599,0.9732,66.7,0,0
1,1,1,4,0.4933,0.8932,66.7,1,0
1,2,2,4,0.4666,0.2667,133.3,1,0
1,2,1,3,0.8132,0.3734,16.7,0,0
1,1,2,1,1.4796,0.3467,16.7,0,0
1,1,1,1,1.413,0.2934,16.7,1,0
1,2,2,2,0.5866,0.3201,33.3,1,0
1,2,2,3,0.6932,0.2134,33.3,1,0
1,1,1,1,1.8128,0.5866,16.7,1,0
1,1,2,2,0.9331,0.6133,33.3,0,0
1,1,1,2,0.7732,0.3067,66.7,1,0
1,2,2,4,0.6132,0.3733,133.3,1,0
1,1,1,3,0.6532,1.1465,66.7,1,0
1,1,1,3,0.8532,0.32,33.3,1,0
1,2,2,2,1.0398,0.6266,16.7,1,0
1,2,2,3,0.6399,0.6399,16.7,1,0
1,2,2,3,0.4933,0.4266,66.7,1,0
1,1,2,2,0.8132,0.4267,16.7,0,0
1,1,1,3,0.6399,1.3864,66.7,1,0
1,1,1,4,0.48,1.2398,133.3,1,0
1,2,1,2,0.8132,1.6663,16.7,0,0
1,2,1,3,0.7466,0.7466,16.7,0,0
1,1,1,3,0.4933,0.2534,66.7,1,0
1,1,1,4,0.44,0.2001,133.3,1,0
1,1,1,4,0.4799,0.2534,66.7,1,0
1,1,1,4,0.7865,0.4267,33.3,1,0
1,1,1,4,0.5599,0.2801,66.7,1,0
1,2,2,3,0.6932,0.2801,33.3,1,0
1,1,1,4,0.4666,0.2401,133.3,1,0
1,2,1,3,0.8265,0.56,16.7,0,0
1,2,2,4,0.48,0.2801,66.7,1,0
1,2,2,3,0.7865,0.2934,33.3,1,0
1,1,1,4,0.4533,0.2534,133.3,1,0
1,2,2,4,0.3867,0.2134,133.3,1,0
1,2,2,3,0.7199,0.2534,33.3,1,0
1,1,1,4,0.4266,0.2401,133.3,1,0
1,1,2,3,0.7732,0.2534,33.3,0,0
1,1,1,4,0.4533,0.1201,133.3,1,0
1,2,2,2,0.7732,0.4132,16.7,1,0
1,2,2,4,0.6266,0.3067,133.3,1,0
1,1,2,2,2.0794,2.3192,66.7,0,0
1,1,1,4,0.4,0.2801,133.3,1,0
1,2,2,3,0.7865,0.2534,33.3,1,0
1,2,2,2,1.133,0.5467,33.3,1,0
1,2,2,1,1.5463,0.2934,16.7,1,0
1,1,1,2,1.0264,0.2801,16.7,1,0
1,1,1,4,0.5199,0.3334,66.7,1,0
1,2,2,3,0.6266,0.2667,33.3,1,0
1,2,1,2,0.7065,0.44,16.7,0,0
1,2,2,4,0.4667,0.1201,66.7,1,0
1,1,1,3,0.5199,0.4,33.3,1,0
1,1,1,3,0.5733,0.2534,33.3,1,0
1,1,1,4,0.4666,0.2799,133.3,1,0
1,2,2,4,0.3733,0.2934,133.3,1,0
1,2,2,3,1.213,0.4267,33.3,1,0
1,2,2,4,0.4266,0.3067,66.7,1,0
1,2,2,4,0.4,0.3067,133.3,1,0
1,1,1,4,0.3733,0.2268,133.3,1,0
1,1,1,4,0.4666,0.2134,66.7,1,0
1,1,1,4,0.7599,0.0535,66.7,1,0
1,1,1,3,1.8262,0.36,66.7,1,0
1,1,1,4,0.4,0.2933,133.3,1,0
1,2,2,1,0.9598,0.9732,16.7,1,0
1,1,1,2,0.6799,0.2667,33.3,1,0
1,1,1,4,0.44,0.1068,133.3,1,0
1,2,2,2,0.7066,0.4001,33.3,1,0
1,2,1,2,1.3863,0.2934,16.7,0,0
1,2,1,2,0.7599,0.2534,16.7,0,0
1,1,1,2,0.6266,1.0399,16.7,1,0
1,1,1,3,0.5333,0.2668,33.3,1,0
1,1,1,4,0.4133,0.2401,133.3,1,0
1,2,2,4,0.4533,0.2667,66.7,1,0
1,2,2,4,0.3334,0.1601,133.3,1,0
1,2,2,3,0.5733,0.2934,66.7,1,0
1,2,1,2,1.0931,1.2264,16.7,0,0
1,2,1,1,0.6932,0.9598,33.3,0,0
1,1,1,2,0.7732,0.2934,16.7,1,0
1,1,2,2,1.413,0.32,33.3,0,0
1,1,1,3,0.5733,0.2267,66.7,1,0
1,2,2,4,0.4666,0.2267,66.7,1,0
1,2,1,1,0.9465,0.3067,16.7,0,0
1,2,2,4,0.44,0.2267,133.3,1,0
1,2,2,2,0.7999,0.2934,33.3,1,0
1,1,1,4,0.48,0.3334,133.3,1,0
1,2,2,2,0.7332,1.3197,16.7,1,0
1,2,2,2,1.2797,0.3467,16.7,1,0
1,1,1,2,0.5999,0.2934,33.3,1,0
1,2,2,4,0.5599,0.48,66.7,1,0
1,2,2,3,0.4933,0.9998,66.7,1,0
1,1,1,2,0.8665,0.6266,33.3,1,0
1,2,2,4,0.48,0.28,66.7,1,0
1,2,2,3,0.7199,0.3467,16.7,1,0
1,2,2,4,0.4,0.2933,133.3,1,0
1,1,1,4,0.4933,1.0531,66.7,1,0
1,2,2,2,0.8532,0.5733,16.7,1,0
1,2,2,2,0.7732,0.36,33.3,1,0
1,1,1,4,0.4133,0.3334,133.3,1,0
1,2,2,1,1.4796,0.3067,16.7,1,0
1,1,1,2,0.6399,0.2667,33.3,1,0
1,1,1,3,0.6932,0.3734,33.3,1,0
1,2,2,4,0.4,0.1068,133.3,1,0
1,1,1,4,0.6932,0.0933,133.3,1,0
1,1,1,3,1.213,0.2934,66.7,1,0
1,1,2,3,0.4666,0.9465,66.7,0,0
1,1,1,2,1.0398,0.5467,16.7,1,0
1,1,1,4,0.4799,0.3334,133.3,1,0
1,2,2,3,0.8531,0.8399,33.3,1,0
1,2,2,3,1.0531,0.3733,33.3,1,0
1,1,1,2,0.7998,0.4667,33.3,1,0
1,1,1,2,0.9065,0.56,33.3,1,0
1,1,2,2,1.293,0.36,16.7,0,0
1,2,2,3,0.52,0.2934,66.7,1,0
1,1,1,3,0.6132,0.2667,66.7,1,0
1,1,2,3,1.333,0.3067,66.7,0,0
1,1,2,2,1.2797,1.013,16.7,0,0
1,1,1,2,0.5333,0.4,16.7,1,0
1,2,2,4,0.4933,0.48,133.3,1,0
1,2,1,1,1.7595,0.3067,16.7,0,0
1,2,2,3,0.5199,0.2801,66.7,1,0
1,2,2,4,0.6399,0.1601,133.3,1,0
1,1,2,3,0.8532,0.0801,33.3,0,0
1,2,2,4,0.5599,0.6266,66.7,1,0
1,1,2,2,1.3463,0.2667,16.7,0,0
1,2,2,4,0.4666,0.3067,133.3,1,0
1,2,2,3,0.7199,0.3201,33.3,1,0
1,1,1,4,0.6666,0.2801,133.3,1,0
1,2,2,2,0.7332,0.6533,16.7,1,0
1,1,1,4,0.4799,0.2134,133.3,1,0
1,1,1,2,0.8398,0.9998,16.7,1,0
1,1,1,2,0.6799,0.7332,16.7,1,0
1,2,1,2,0.7998,0.36,16.7,0,0
1,1,1,4,0.5333,0.9865,66.7,1,0
1,1,1,4,0.4266,0.3334,133.3,1,0
1,2,2,4,0.4666,0.3334,133.3,1,0
1,1,1,3,0.6932,0.2667,66.7,1,0
1,2,2,4,0.4666,0.2801,66.7,1,0
1,2,2,3,0.8931,0.4,16.7,1,0
1,2,1,2,1.1464,0.2934,33.3,0,0
1,1,2,1,0.9198,0.5066,33.3,0,0
1,2,2,4,0.5199,0.3067,133.3,1,0
1,2,2,2,1.0131,0.7866,33.3,1,0
1,1,2,3,0.7598,0.4,33.3,0,0
1,2,2,1,0.9465,0.3067,16.7,1,0
1,1,1,4,0.5199,0.2267,133.3,1,0
1,1,2,3,0.7465,2.3727,16.7,0,0
1,2,2,2,1.1597,0.3867,33.3,1,0
1,1,1,4,0.8798,0.3068,66.7,1,0
1,1,2,2,0.8265,0.6533,33.3,0,0
1,2,2,2,0.6266,0.3867,16.7,1,0
1,2,2,4,0.5999,0.28,133.3,1,0
1,1,1,4,0.5866,0.32,66.7,1,0
1,2,2,4,0.4666,0.2667,66.7,1,0
1,1,1,4,0.4533,0.2667,133.3,1,0
1,1,2,3,0.9465,1.1996,33.3,0,0
1,1,1,2,0.7199,0.4,16.7,1,0
1,1,1,2,0.6266,0.44,16.7,1,0
1,2,2,4,0.4266,0.2534,66.7,1,0
1,2,2,3,0.5732,1.2531,33.3,1,0
1,2,2,4,0.4133,0.1734,133.3,1,0
1,2,2,4,0.3067,0.6533,133.3,1,0
1,2,2,4,0.3067,0.3334,133.3,1,0
1,2,2,4,0.5466,0.2666,33.3,1,0
1,1,1,3,0.5732,0.4133,66.7,1,0
1,1,2,1,1.4663,0.36,16.7,0,0
1,2,2,2,1.2797,0.56,33.3,1,0
1,2,2,4,0.4933,0.5067,66.7,1,0
1,1,1,2,1.4263,1.0132,66.7,1,0
1,2,2,4,0.3733,0.3067,133.3,1,0
1,1,1,3,0.5466,0.5866,66.7,1,0
1,2,2,4,0.3867,0.36,133.3,1,0
1,1,2,1,1.0264,1.1998,16.7,0,0
1,2,2,1,1.1198,0.2666,16.7,1,0
1,1,2,1,0.7865,0.5866,16.7,0,0
1,2,2,4,0.5333,0.2134,133.3,1,0
1,2,2,3,0.6932,0.2534,66.7,1,0
1,2,2,4,0.3733,0.2802,133.3,1,0
1,1,1,4,0.4933,0.2534,133.3,1,0
1,2,2,4,0.4533,1.2265,66.7,1,0
1,1,1,3,0.8398,0.2934,33.3,1,0
1,2,2,3,0.8931,0.2534,33.3,1,0
1,2,2,4,0.5199,0.3067,66.7,1,0
1,1,1,4,0.5333,0.5866,66.7,1,0
1,2,2,4,0.4133,0.3867,133.3,1,0
1,2,2,3,0.8931,0.4134,16.7,1,0
1,1,1,2,1.6929,0.3867,16.7,1,0
1,2,2,2,1.0531,0.1868,16.7,1,0
1,1,1,4,0.9331,0.3067,133.3,1,0
1,2,1,2,0.8931,0.2534,16.7,0,0
1,1,1,2,0.6799,0.3334,33.3,1,0
1,1,2,2,0.7332,0.2534,33.3,0,0
1,1,1,3,0.4933,1.0798,66.7,1,0
1,1,1,3,0.4933,0.4267,133.3,1,0
1,2,1,3,0.7466,0.4132,33.3,0,0
1,1,2,2,1.413,0.44,33.3,0,0
1,1,1,2,0.48,0.4133,66.7,1,0
1,1,1,2,0.5999,0.9199,66.7,1,0
1,2,2,3,0.4933,0.3334,33.3,1,0
1,2,2,3,0.6799,0.6266,33.3,1,0
1,1,1,4,0.4133,0.3867,133.3,1,0
1,1,1,2,0.7732,0.36,33.3,1,0
1,2,2,4,0.44,0.2934,133.3,1,0
1,2,2,1,2.0128,0.2934,16.7,1,0
1,1,1,4,0.3333,0.2534,133.3,1,0
1,1,1,2,0.6932,0.52,16.7,1,0
1,2,2,3,0.5599,0.2801,33.3,1,0
1,1,1,3,1.2797,0.32,66.7,1,0
1,1,2,1,1.0931,0.3334,16.7,0,0
1,1,1,3,0.5866,0.64,66.7,1,0
1,1,2,1,2.9991,0.7333,16.7,0,0
1,2,2,4,0.5599,0.8266,133.3,1,0
1,1,2,1,1.9195,0.64,16.7,0,0
1,1,1,4,0.5599,0.2667,133.3,1,0
1,1,1,1,1.5596,1.0265,16.7,1,0
1,2,2,4,0.44,0.2667,66.7,1,0
1,1,2,2,0.8931,0.4667,33.3,0,0
1,1,2,1,0.9598,0.36,16.7,0,0
1,2,2,1,1.5329,0.2934,16.7,1,0
1,1,1,3,0.48,0.2934,66.7,1,0
1,2,2,3,0.6932,0.3067,66.7,1,0
1,2,2,2,1.0664,0.32,33.3,1,0
1,1,1,1,0.9198,0.4134,33.3,1,0
1,1,1,1,0.6532,0.64,33.3,1,0
1,1,2,3,0.6799,0.44,66.7,0,0
1,2,2,3,0.5866,0.2934,33.3,1,0
1,2,2,4,0.4666,0.2268,133.3,1,0
1,1,1,1,0.8532,1.1998,16.7,1,0
1,2,2,4,0.44,0.2401,133.3,1,0
1,2,2,4,0.4666,0.4533,66.7,1,0
1,2,2,4,0.4533,0.1468,66.7,1,0
1,2,2,4,0.4267,0.1868,133.3,1,0
1,2,2,3,0.8931,0.5333,16.7,1,0
1,2,2,2,0.6932,1.0665,16.7,1,0
1,2,2,3,0.44,0.4533,33.3,1,0
1,2,2,4,0.4133,0.3067,133.3,1,0
1,2,2,4,0.44,0.2933,133.3,1,0
1,2,2,4,0.5999,0.3334,66.7,1,0
1,1,2,3,0.6266,0.4134,33.3,0,0
1,2,2,3,0.6799,0.3067,33.3,1,0
1,1,1,3,0.7332,0.2667,66.7,1,0
1,2,2,4,0.5866,0.2001,66.7,1,0
1,1,1,4,0.5066,0.2934,133.3,1,0
1,2,2,4,0.4,0.2801,133.3,1,0
1,1,1,4,0.4,0.44,66.7,1,0
1,2,2,4,0.36,0.2534,133.3,1,0
1,1,1,4,0.6266,0.2134,33.3,1,0
1,2,2,4,0.4133,0.3467,33.3,1,0
1,1,2,2,1.5463,0.6666,16.7,0,0
1,2,2,1,0.8265,0.3467,16.7,1,0
1,1,2,1,1.5863,0.48,16.7,0,0
1,2,2,1,1.2397,0.3734,16.7,1,0
1,1,1,4,0.6266,0.3467,133.3,1,0
1,2,2,1,1.213,0.5998,33.3,1,0
1,1,2,1,1.1064,0.36,16.7,0,0
1,1,1,2,0.7599,0.2267,66.7,1,0
1,2,2,1,1.3996,0.2268,33.3,1,0
1,2,1,2,1.0798,0.2801,33.3,0,0
1,1,1,2,1.3597,0.2934,66.7,1,0
1,2,2,2,0.9998,0.36,16.7,1,0
1,1,1,4,0.5333,1.2931,133.3,1,0
1,2,2,4,0.5466,0.2801,66.7,1,0
1,1,1,3,0.7065,0.3067,33.3,1,0
1,1,2,2,0.9598,0.2268,16.7,0,0
1,1,1,4,0.4267,0.4667,133.3,1,0
1,1,1,2,0.6666,0.4,33.3,1,0
1,1,2,2,0.7732,0.2934,33.3,0,0
1,2,2,1,0.6132,0.8532,33.3,1,0
1,2,2,3,0.5599,0.2534,66.7,1,0
1,1,2,2,0.6666,0.64,16.7,0,0
1,1,1,4,0.4133,1.9995,133.3,1,0
1,2,2,3,0.6132,0.7066,33.3,1,0
1,1,1,3,0.7865,0.3467,33.3,1,0
1,2,2,4,0.5466,0.52,33.3,1,0
1,2,2,4,0.5199,0.2801,66.7,1,0
1,1,2,1,1.5463,0.7333,16.7,0,0
1,1,1,3,0.4933,0.6531,66.7,1,0
1,2,2,4,0.6132,0.7866,133.3,1,0
1,1,2,2,0.7732,1.0265,66.7,0,0
1,1,1,4,0.44,0.2534,133.3,1,0
1,1,2,1,0.8532,0.7066,16.7,0,0
1,1,1,4,0.44,0.4533,133.3,1,0
1,2,2,4,0.5733,0.6799,66.7,1,0
1,1,1,4,0.3467,0.3067,133.3,1,0
1,2,2,4,0.5733,0.6799,66.7,1,0
1,1,1,4,0.4666,0.2667,66.7,1,0
1,2,2,4,0.3467,0.2667,133.3,1,0
1,1,1,2,0.8532,0.6933,16.7,1,0
1,2,2,1,0.7998,0.3067,16.7,1,0
1,2,2,4,0.9465,0.1335,133.3,1,0
10,1,2,2,2.1727,3.2258,133.3,0,1
10,2,2,1,2.346,1.1198,66.7,1,1
10,2,1,1,4.4786,1.2398,33.3,0,1
10,2,2,1,3.2657,1.0399,16.7,1,1
10,2,2,4,1.4263,1.7462,133.3,1,1
10,1,1,3,2.9991,2.4393,66.7,1,1
10,1,2,2,4.3053,1.5863,33.3,0,1
10,2,2,1,3.9455,1.1198,16.7,1,1
10,1,1,4,3.0524,1.3597,133.3,1,1
10,1,1,3,1.5063,1.3197,66.7,1,1
10,2,1,2,1.5596,1.5463,33.3,0,1
10,1,2,2,2.386,1.8929,16.7,0,1
10,2,2,4,2.3327,0.6666,133.3,1,1
10,2,1,2,1.2264,1.3997,66.7,0,1
10,2,2,1,3.2923,0.5732,33.3,1,1
10,2,1,2,1.7329,0.5866,16.7,0,1
10,1,1,4,1.5863,1.5064,133.3,1,1
10,1,1,3,1.213,1.6529,66.7,1,1
10,1,1,2,1.5196,0.6533,33.3,1,1
10,1,1,2,2.0928,1.0397,16.7,1,1
10,1,1,4,1.373,1.5064,133.3,1,1
10,2,1,3,1.5996,0.8132,66.7,0,1
10,1,2,1,1.9595,2.3194,33.3,0,1
10,2,1,1,1.6529,1.5863,16.7,0,1
10,1,1,4,1.9195,0.7599,133.3,1,1
10,1,1,3,1.1464,0.9332,66.7,1,1
10,2,1,3,1.253,2.3461,33.3,0,1
10,1,1,1,5.9314,1.373,16.7,1,1
10,2,2,4,1.0931,0.7199,133.3,1,1
10,1,1,3,1.4397,0.8266,66.7,1,1
10,2,1,2,4.6652,3.4124,33.3,0,1
10,1,2,1,4.1721,0.44,16.7,0,1
10,1,1,4,1.293,1.2264,133.3,1,1
10,2,1,3,1.6262,1.133,66.7,0,1
10,1,1,1,5.1051,1.3464,33.3,1,1
10,1,1,1,3.6522,2.5727,16.7,1,1
10,2,2,4,1.1464,0.9732,133.3,1,1
10,1,2,2,1.9994,1.2531,66.7,0,1
10,2,1,2,4.0254,2.7592,33.3,0,1
10,1,2,1,3.5589,0.9198,16.7,0,1
10,1,1,4,2.0661,1.2798,66.7,1,0
10,1,1,4,1.133,1.4795,66.7,1,0
10,2,1,2,1.8795,1.8262,16.7,0,0
10,2,2,2,1.2797,1.373,66.7,1,0
10,2,2,4,1.7461,1.1731,133.3,1,0
10,2,2,3,1.6262,2.2927,33.3,1,0
10,2,2,3,1.1331,1.2265,66.7,1,0
10,1,2,2,1.3197,0.7066,33.3,0,0
10,1,2,1,5.9981,1.573,33.3,0,0
10,1,1,3,1.4796,3.0392,66.7,1,0
10,1,1,1,3.7855,1.0132,16.7,1,0
10,2,2,2,1.493,1.7329,66.7,1,0
10,2,2,1,2.9725,4.9319,16.7,1,0
10,2,2,4,1.0797,0.5866,133.3,1,0
10,1,1,1,3.8388,2.3328,16.7,1,0
10,1,1,4,1.4396,0.9065,66.7,1,0
10,2,1,2,2.0528,1.4664,33.3,0,0
10,2,2,4,1.2531,2.0395,133.3,1,0
10,1,1,1,4.7452,1.3064,16.7,1,0
10,1,1,1,4.2253,1.3997,33.3,1,0
10,2,1,1,1.5729,1.5063,16.7,0,0
10,2,2,1,2.7858,2.1461,33.3,1,0
10,1,1,4,1.2797,1.8795,133.3,1,0
10,2,1,3,3.4523,1.373,66.7,0,0
10,1,1,4,1.5063,3.3057,66.7,1,0
10,2,1,2,1.8262,0.8797,33.3,0,0
10,1,1,2,1.2264,2.3461,16.7,1,0
10,1,1,4,0.9998,0.4533,133.3,1,0
10,1,1,1,3.9988,1.7329,16.7,1,0
10,1,1,2,1.1464,0.6666,33.3,1,0
10,1,1,4,1.2797,0.8399,133.3,1,0
10,1,1,1,3.8655,2.7326,33.3,1,0
10,1,2,1,1.8528,0.5733,16.7,0,0
10,2,2,1,6.9578,1.3997,33.3,1,0
10,1,1,4,1.1197,1.1331,133.3,1,0
10,1,1,4,0.9465,0.8799,133.3,1,0
10,1,1,4,0.4666,0.52,133.3,1,0
