Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,DotDiff,Accuracy
19,1,1,1,0.6,2559,60,1
19,0,0,NaN,0.647,NaN,60,1
20,0,0,0.7,0.925,3318,24,1
20,0,0,0.79,0.764,4418,60,1
20,1,1,1,0.634,1946,60,1
20,0,0,0.94,0.588,2102,24,1
20,0,0,1,0.64,2256,24,1
20,0,1,0.96,0.708,1852,24,0
20,1,1,1,0.679,1732,24,1
20,0,0,0.81,0.66,2939,60,1
20,1,1,0.89,0.667,1281,60,1
20,1,1,1,0.612,1591,60,1
20,1,0,0.99,0.854,1434,24,0
20,1,1,0.92,0.671,2150,24,1
20,0,0,0.95,1.087,1432,60,1
20,1,1,0.99,0.79,1791,24,1
20,1,1,1,0.754,1509,60,1
20,0,0,0.98,0.844,1814,60,1
20,0,0,1,0.637,2131,60,1
20,1,1,NaN,0.925,NaN,24,1
20,1,1,1,0.685,1951,60,1
20,0,0,NaN,0.674,NaN,24,1
20,1,1,NaN,1.073,NaN,24,1
20,1,1,1,0.515,2692,60,1
20,0,1,NaN,1.006,NaN,24,0
20,1,1,1,0.634,2332,60,1
20,0,0,1,0.643,1560,60,1
20,0,0,NaN,0.751,NaN,24,1
20,1,1,NaN,0.639,NaN,24,1
20,0,0,1,0.59,2429,60,1
20,0,0,NaN,0.745,NaN,60,1
20,1,0,NaN,0.653,NaN,24,0
20,1,1,NaN,0.909,NaN,60,1
20,1,0,NaN,0.6,NaN,24,0
20,1,1,NaN,0.847,NaN,60,1
20,0,0,NaN,0.668,NaN,24,1
20,0,0,NaN,0.683,NaN,60,1
20,0,0,NaN,0.625,NaN,24,1
20,0,0,NaN,0.675,NaN,60,1
20,0,1,NaN,0.652,NaN,24,0
20,1,1,NaN,0.557,NaN,60,1
20,1,1,NaN,0.608,NaN,24,1
20,1,1,1,0.611,2855,60,1
20,0,0,1,0.476,1727,60,1
20,1,1,NaN,0.661,NaN,60,1
20,1,1,NaN,0.489,NaN,60,1
20,0,0,1,0.665,1989,60,1
20,0,0,NaN,0.592,NaN,60,1
20,1,1,1,0.488,2237,60,1
20,0,0,NaN,0.543,NaN,60,1
20,0,0,NaN,0.626,NaN,60,1
20,0,1,NaN,0.526,NaN,24,0
20,0,0,NaN,0.505,NaN,24,1
20,1,1,NaN,0.501,NaN,24,1
20,0,1,NaN,0.744,NaN,60,0
20,1,1,NaN,0.669,NaN,60,1
20,0,0,NaN,0.625,NaN,60,1
20,1,1,NaN,0.515,NaN,24,1
20,1,1,NaN,0.483,NaN,60,1
20,1,0,NaN,0.824,NaN,24,0
20,0,0,NaN,0.661,NaN,60,1
20,1,1,NaN,0.525,NaN,60,1
20,0,1,NaN,0.688,NaN,24,0
20,1,1,NaN,0.681,NaN,60,1
20,1,1,NaN,0.601,NaN,24,1
20,0,1,NaN,0.998,NaN,24,0
20,1,1,1,0.53,2585,24,1
20,0,0,NaN,0.573,NaN,60,1
20,0,0,0.91,0.684,2739,24,1
20,0,0,NaN,0.551,NaN,60,1
20,0,0,1,0.583,1900,24,1
20,1,1,NaN,0.652,NaN,60,1
20,1,1,NaN,0.54,NaN,60,1
20,1,0,0.69,0.776,2178,24,0
20,1,1,0.99,0.551,3372,60,1
20,0,0,NaN,0.485,NaN,60,1
20,0,0,0.93,0.514,2118,60,1
20,0,0,0.96,0.597,1837,60,1
20,1,1,NaN,0.64,NaN,60,1
20,1,1,NaN,0.529,NaN,60,1
20,1,1,0.94,0.504,4917,60,1
20,1,1,NaN,0.621,NaN,60,1
20,0,0,NaN,0.576,NaN,60,1
20,1,1,NaN,0.469,NaN,60,1
20,0,0,0.94,0.547,3165,60,1
20,0,1,0.94,0.766,2736,60,0
20,1,1,0.95,0.646,3082,60,1
20,0,0,NaN,0.644,NaN,60,1
20,0,1,NaN,1.135,NaN,60,0
20,1,1,1,0.679,2310,60,1
20,1,1,1,0.609,2190,60,1
20,1,1,NaN,0.542,NaN,60,1
20,0,0,NaN,0.586,NaN,60,1
20,0,1,0.85,0.773,1687,60,0
20,1,1,0.66,0.825,3319,24,1
20,1,1,0.64,0.752,2453,60,1
20,0,0,0.68,0.95,3437,24,1
20,0,0,0.86,0.575,1631,60,1
20,1,1,0.88,0.721,2383,60,1
20,0,1,NaN,0.549,NaN,24,0
20,0,1,NaN,0.565,NaN,24,0
20,1,1,0.94,0.63,2041,60,1
20,0,0,1,0.567,1741,60,1
20,0,0,1,0.522,1627,60,1
20,0,0,0.94,1.367,1705,60,1
20,0,0,NaN,0.626,NaN,24,1
20,1,1,NaN,0.641,NaN,24,1
20,1,1,NaN,0.565,NaN,24,1
20,1,1,0.93,0.901,4627,60,1
20,0,0,NaN,0.626,NaN,24,1
20,0,0,0.99,0.572,2682,60,1
20,1,1,NaN,0.566,NaN,24,1
20,1,0,NaN,0.62,NaN,24,0
20,0,0,0.94,0.616,2946,60,1
20,1,1,1,0.533,2351,60,1
20,0,0,NaN,0.502,NaN,24,1
20,1,1,NaN,0.483,NaN,24,1
20,1,1,1,0.517,2644,60,1
20,0,0,1,0.689,3375,24,1
20,1,1,NaN,0.529,NaN,24,1
20,0,0,NaN,0.555,NaN,24,1
20,1,0,0.86,0.673,4289,24,0
20,1,1,0.87,0.979,2007,24,1
20,1,1,NaN,0.664,NaN,24,1
20,0,0,0.82,0.624,1891,24,1
20,1,1,0.87,0.8,1791,24,1
20,0,1,NaN,0.568,NaN,24,0
20,0,1,0.92,0.527,2450,24,0
20,1,1,NaN,0.988,NaN,24,1
20,0,1,NaN,1.019,NaN,24,0
20,1,0,0.68,0.854,3716,24,0
20,0,0,0.66,0.657,2854,24,1
20,1,1,NaN,0.53,NaN,60,1
20,0,0,0.64,0.553,2270,24,1
20,1,0,0.67,0.603,2458,24,0
20,0,1,NaN,1.128,NaN,60,0
20,0,0,NaN,0.687,NaN,60,1
20,0,0,NaN,0.604,NaN,60,1
20,1,1,NaN,0.606,NaN,60,1
20,0,1,0.62,0.881,1918,24,0
20,1,1,NaN,0.614,NaN,60,1
20,1,1,1,2.46,1937,24,1
20,1,1,NaN,1.25,NaN,24,1
20,1,1,0.71,0.924,2520,24,1
20,1,0,0.78,0.851,2998,24,0
20,0,1,0.74,0.641,2566,24,0
20,0,0,0.81,0.767,2102,24,1
20,1,1,0.89,0.746,2901,24,1
20,0,0,NaN,0.609,NaN,24,1
20,0,1,0.84,0.734,2368,24,0
20,1,1,0.91,0.738,2361,24,1
20,0,0,NaN,0.565,NaN,24,1
20,0,1,NaN,0.7,NaN,24,0
20,1,0,NaN,0.752,NaN,24,0
20,0,0,NaN,0.707,NaN,24,1
20,1,1,NaN,0.683,NaN,24,1
20,0,0,0.88,0.624,2819,24,1
20,1,1,NaN,0.807,NaN,24,1
20,0,0,0.92,0.572,2355,24,1
20,0,0,1,0.684,2931,60,1
20,1,1,1,0.562,2858,60,1
20,0,0,0.88,0.547,2147,60,1
20,1,1,0.9,0.482,2010,24,1
20,1,1,1,0.599,1800,60,1
20,0,0,1,0.526,2375,60,1
20,1,1,0.87,0.701,1511,24,1
20,0,0,0.94,0.898,2004,60,1
20,1,1,1,0.724,1907,24,1
20,1,1,0.82,1.192,1441,24,1
20,1,1,0.83,0.919,1742,24,1
20,0,1,0.96,0.705,2125,60,0
20,0,1,0.95,0.853,1917,24,0
20,0,1,0.96,0.615,2457,24,0
20,0,1,0.99,0.663,2929,24,0
20,1,1,1,0.492,1793,60,1
20,0,1,0.8,0.745,1700,24,0
20,1,1,1,0.602,2011,60,1
20,1,1,1,0.672,1626,60,1
20,0,0,0.88,2.203,3845,24,1
20,1,1,0.84,0.845,1660,24,1
20,1,1,0.66,1.253,2299,24,1
20,0,0,0.8,0.87,1787,60,1
20,1,1,0.84,0.794,1821,60,1
20,0,0,0.87,0.718,1394,60,1
20,0,0,0.91,1.005,3945,24,1
20,1,1,1,0.625,2345,60,1
20,0,1,0.85,1.52,2394,24,0
20,1,1,0.86,0.999,1962,24,1
20,1,1,0.97,0.72,2171,60,1
20,0,0,1,0.766,1593,60,1
20,0,0,NaN,0.992,NaN,24,1
20,1,1,NaN,0.557,NaN,60,1
20,1,0,NaN,0.688,NaN,24,0
20,0,0,NaN,0.579,NaN,60,1
20,0,0,NaN,0.61,NaN,24,1
20,1,1,NaN,0.522,NaN,24,1
20,0,0,NaN,0.529,NaN,60,1
20,1,0,NaN,0.645,NaN,60,0
20,0,0,NaN,0.586,NaN,60,1
20,1,0,NaN,0.778,NaN,60,0
20,0,0,NaN,0.954,NaN,24,1
20,0,0,NaN,0.68,NaN,60,1
20,1,0,NaN,0.86,NaN,24,0
20,1,0,NaN,0.651,NaN,24,0
20,0,0,NaN,0.67,NaN,24,1
20,1,1,NaN,0.566,NaN,60,1
20,0,0,NaN,0.581,NaN,60,1
20,1,1,NaN,0.92,NaN,24,1
20,1,1,NaN,0.581,NaN,60,1
20,0,0,NaN,0.505,NaN,24,1
20,0,0,1,0.532,2685,60,1
20,1,1,1,0.695,1864,24,1
20,0,1,0.88,1.023,2159,24,0
20,1,1,0.95,0.504,2039,60,1
20,0,0,0.83,0.651,1708,60,1
20,0,1,0.88,0.74,2974,24,0
20,1,1,1,0.616,2323,60,1
20,1,1,1,0.565,2551,24,1
20,1,1,NaN,0.607,NaN,24,1
20,0,1,0.91,0.524,2916,24,0
20,0,1,NaN,0.83,NaN,24,0
20,0,0,1,0.558,1705,24,1
20,1,1,1,0.794,2273,24,1
20,0,1,NaN,0.816,NaN,24,0
20,1,1,1,0.646,1945,24,1
20,0,0,0.99,0.592,1551,24,1
20,1,1,NaN,0.581,NaN,24,1
20,1,1,NaN,0.943,NaN,24,1
20,0,0,NaN,0.596,NaN,24,1
20,0,0,NaN,0.593,NaN,24,1
20,1,1,0.96,0.646,2465,24,1
20,0,1,0.95,0.635,2752,24,0
20,1,1,0.97,0.634,2142,24,1
20,0,0,NaN,0.665,NaN,24,1
20,1,1,NaN,0.701,NaN,24,1
20,1,1,NaN,1.004,NaN,24,1
20,1,0,0.82,1.1,2283,24,0
20,0,1,1,0.697,2464,24,0
20,1,1,NaN,0.561,NaN,60,1
20,0,0,NaN,0.597,NaN,60,1
20,1,1,NaN,0.821,NaN,24,1
20,0,0,NaN,0.562,NaN,24,1
20,1,1,NaN,0.687,NaN,24,1
20,0,0,1,0.534,3102,60,1
20,1,1,NaN,0.581,NaN,24,1
20,1,1,1,0.567,2684,60,1
20,1,1,1,0.552,2301,60,1
20,0,0,NaN,0.668,NaN,24,1
20,0,0,NaN,0.838,NaN,24,1
20,0,0,0.85,0.786,3226,60,1
20,0,0,0.94,0.636,2592,60,1
20,1,1,NaN,0.521,NaN,24,1
20,1,1,0.94,0.55,2698,60,1
20,0,1,NaN,1.01,NaN,24,0
20,0,0,0.98,0.657,2925,60,1
20,1,1,NaN,0.592,NaN,60,1
20,1,1,NaN,1.966,NaN,60,1
20,1,1,1,0.861,2783,60,1
20,1,1,NaN,0.644,NaN,60,1
20,0,0,1,0.612,3302,60,1
20,1,1,1,0.505,5831,60,1
20,0,0,NaN,1.02,NaN,60,1
20,0,1,0.63,0.957,2497,60,0
20,0,0,NaN,0.88,NaN,60,1
20,0,0,NaN,0.646,NaN,60,1
20,0,0,0.96,0.885,2489,60,1
20,1,1,NaN,0.697,NaN,60,1
20,0,0,NaN,0.724,NaN,60,1
20,1,1,0.95,0.942,3579,60,1
20,1,1,1,0.736,12199,60,1
20,1,1,NaN,0.662,NaN,60,1
20,1,0,NaN,0.816,NaN,24,0
20,0,1,NaN,0.62,NaN,24,0
20,0,0,NaN,0.595,NaN,60,1
20,0,0,NaN,0.565,NaN,24,1
20,0,0,NaN,0.517,NaN,60,1
20,1,1,NaN,0.762,NaN,24,1
20,1,1,NaN,0.628,NaN,60,1
20,0,0,NaN,0.622,NaN,60,1
20,0,0,0.85,0.616,2719,24,1
20,1,1,0.72,0.888,2844,24,1
20,1,0,0.64,0.68,3701,24,0
20,0,1,0.61,1.343,2666,24,0
20,1,1,NaN,0.642,NaN,60,1
20,1,1,NaN,0.617,NaN,60,1
20,1,1,0.82,0.828,4683,24,1
20,1,1,0.8,1.118,2444,24,1
20,0,1,0.89,0.791,4576,24,0
20,0,0,NaN,0.781,NaN,60,1
20,0,1,0.91,0.719,3192,24,0
20,0,0,NaN,0.793,NaN,60,1
20,0,0,NaN,0.977,NaN,60,1
20,1,1,NaN,0.81,NaN,60,1
20,1,1,NaN,0.531,NaN,60,1
20,1,1,NaN,0.602,NaN,60,1
20,0,0,1,0.689,3199,60,1
20,1,1,NaN,0.63,NaN,60,1
20,1,1,1,0.768,2846,60,1
20,0,0,1,0.655,4242,60,1
20,0,0,1,0.517,2390,60,1
20,0,1,NaN,1.699,NaN,60,0
20,1,1,1,0.838,2441,60,1
20,0,0,NaN,0.653,NaN,60,1
20,1,1,1,0.679,2555,60,1
20,0,0,NaN,0.585,NaN,60,1
20,1,1,NaN,1.074,NaN,60,1
20,0,0,1,2.534,6538,24,1
20,0,1,0.91,1.051,2263,24,0
20,1,1,NaN,0.993,NaN,24,1
20,1,1,0.92,0.617,2382,24,1
20,0,1,NaN,0.649,NaN,24,0
20,0,1,NaN,0.833,NaN,24,0
20,1,1,0.97,0.711,3091,24,1
20,1,1,NaN,0.604,NaN,24,1
20,0,0,NaN,3.112,NaN,24,1
20,1,1,1,0.614,3009,60,1
20,0,0,NaN,0.614,NaN,24,1
20,1,1,NaN,0.458,NaN,24,1
20,1,1,1,0.986,2419,60,1
20,1,1,1,0.559,2807,60,1
20,0,0,1,0.566,3019,60,1
20,0,0,0.99,0.585,3919,60,1
20,1,1,1,0.627,2718,60,1
20,0,1,NaN,0.772,NaN,24,0
20,1,1,NaN,0.641,NaN,24,1
20,0,0,NaN,0.565,NaN,24,1
20,0,1,0.95,0.993,2868,60,0
20,1,1,NaN,0.639,NaN,24,1
20,0,0,0.84,0.89,2850,60,1
20,1,1,NaN,0.546,NaN,24,1
20,1,1,NaN,1.16,NaN,60,1
20,0,0,0.62,0.668,2945,24,1
20,0,0,0.67,0.747,2974,24,1
20,1,1,NaN,0.543,NaN,60,1
20,0,0,NaN,0.732,NaN,60,1
20,1,1,0.59,0.826,2377,24,1
20,1,1,0.87,0.755,2082,24,1
20,0,0,0.65,1.659,1972,24,1
20,1,1,NaN,0.543,NaN,60,1
20,0,0,NaN,0.599,NaN,60,1
20,1,1,NaN,0.513,NaN,60,1
20,0,0,NaN,0.586,NaN,60,1
20,1,0,0.61,0.962,4267,24,0
20,0,0,NaN,0.59,NaN,60,1
20,1,1,1,0.608,2430,24,1
20,0,0,0.71,0.617,2729,24,1
20,1,1,NaN,0.971,NaN,60,1
20,1,1,0.83,0.63,1855,24,1
20,0,1,0.64,0.61,2845,24,0
20,0,0,NaN,0.556,NaN,60,1
20,1,1,1,0.582,3250,60,1
20,0,0,0.92,0.538,2305,60,1
20,0,0,NaN,0.487,NaN,60,1
20,1,1,NaN,0.507,NaN,60,1
20,1,0,NaN,0.73,NaN,24,0
20,1,0,0.86,0.629,3504,24,0
20,0,0,0.89,0.691,3113,24,1
20,0,1,NaN,1.151,NaN,24,0
20,0,0,0.57,0.586,2913,24,1
20,1,1,NaN,0.611,NaN,60,1
20,1,1,0.68,0.657,1276,24,1
20,0,0,NaN,0.526,NaN,60,1
21,1,0,0.85,0.81,3746,24,0
21,1,1,NaN,0.686,NaN,24,1
21,0,1,NaN,0.839,NaN,24,0
21,1,1,0.83,0.925,2071,24,1
21,1,1,NaN,0.721,NaN,24,1
21,0,0,0.85,0.785,2185,24,1
21,0,1,NaN,0.775,NaN,24,0
21,1,1,NaN,0.897,NaN,24,1
21,1,0,0.8,1.05,2176,24,0
21,0,0,NaN,0.686,NaN,24,1
21,0,1,0.74,0.882,3384,24,0
21,0,0,0.81,0.704,1652,24,1
21,0,1,NaN,0.736,NaN,24,0
21,0,0,NaN,0.362,NaN,24,1
21,0,0,NaN,0.77,NaN,60,1
21,1,0,NaN,0.652,NaN,24,0
21,0,1,NaN,0.712,NaN,60,0
21,0,0,NaN,0.789,NaN,24,1
21,0,1,NaN,0.742,NaN,24,0
21,1,0,NaN,0.733,NaN,60,0
21,1,0,NaN,0.415,NaN,60,0
21,1,1,NaN,0.687,NaN,60,1
21,0,0,NaN,0.692,NaN,60,1
21,0,1,NaN,0.665,NaN,24,0
21,0,1,NaN,0.705,NaN,60,0
21,0,0,NaN,0.496,NaN,60,1
21,1,1,NaN,0.58,NaN,60,1
21,1,0,NaN,0.696,NaN,24,0
21,1,0,NaN,0.655,NaN,24,0
21,1,1,NaN,0.638,NaN,24,1
21,1,0,NaN,0.875,NaN,60,0
21,1,1,NaN,0.652,NaN,24,1
21,0,0,0.82,0.758,2618,24,1
21,1,1,NaN,0.716,NaN,60,1
21,0,0,NaN,0.706,NaN,60,1
21,1,1,NaN,0.703,NaN,60,1
21,1,0,0.81,0.778,2852,24,0
21,0,0,0.83,1.295,2839,24,1
21,1,0,0.86,0.848,1857,24,0
21,0,0,NaN,0.67,NaN,60,1
21,0,0,0.91,0.574,2834,60,1
21,1,1,NaN,0.86,NaN,60,1
21,0,0,NaN,0.654,NaN,60,1
21,0,0,0.9,0.603,2041,60,1
21,0,1,NaN,1.428,NaN,60,0
21,0,0,0.91,0.714,3193,60,1
21,1,1,NaN,0.787,NaN,60,1
21,1,1,0.81,0.747,3591,60,1
21,0,1,NaN,1.148,NaN,60,0
21,0,0,NaN,0.571,NaN,60,1
21,0,0,NaN,0.576,NaN,60,1
21,1,0,0.79,0.862,2910,60,0
21,1,1,NaN,0.732,NaN,60,1
21,1,1,0.72,0.783,1688,60,1
21,1,1,NaN,0.756,NaN,60,1
21,1,1,0.82,0.684,1976,60,1
21,1,1,0.73,0.748,1897,60,1
21,0,0,0.88,0.726,2450,60,1
21,1,1,NaN,0.818,NaN,60,1
21,0,0,0.83,0.58,2550,60,1
21,1,1,NaN,0.732,NaN,60,1
21,1,1,NaN,0.982,NaN,60,1
21,0,1,NaN,0.755,NaN,24,0
21,0,0,NaN,0.64,NaN,24,1
21,1,0,NaN,0.639,NaN,24,0
21,1,0,NaN,0.622,NaN,24,0
21,0,0,NaN,0.683,NaN,24,1
21,0,0,NaN,0.685,NaN,60,1
21,0,0,NaN,0.628,NaN,60,1
21,1,1,NaN,0.768,NaN,24,1
21,0,0,NaN,0.587,NaN,60,1
21,1,0,NaN,0.682,NaN,60,0
21,1,1,NaN,0.637,NaN,24,1
21,1,0,NaN,0.833,NaN,24,0
21,1,1,0.81,0.62,2540,24,1
21,1,1,NaN,0.761,NaN,24,1
21,0,1,NaN,0.816,NaN,24,0
21,0,1,NaN,0.639,NaN,24,0
21,0,1,0.82,0.694,1989,24,0
21,1,0,0.79,0.574,2579,24,0
21,0,0,NaN,0.586,NaN,24,1
21,0,0,NaN,0.548,NaN,24,1
21,1,0,0.71,0.574,2816,24,0
21,0,0,0.83,0.694,1746,24,1
21,0,0,0.72,0.663,1209,24,1
21,1,0,0.8,0.688,1394,24,0
21,0,0,0.87,0.636,1507,24,1
21,0,0,0.83,0.598,1269,24,1
21,1,1,0.81,0.797,1328,24,1
21,1,0,NaN,0.666,NaN,24,0
21,1,0,NaN,0.622,NaN,24,0
21,0,1,NaN,0.716,NaN,24,0
21,0,0,0.81,0.623,1595,60,1
21,1,1,0.79,0.645,1183,60,1
21,0,0,NaN,0.707,NaN,24,1
21,1,1,NaN,0.8,NaN,24,1
21,0,1,NaN,0.753,NaN,24,0
21,1,1,NaN,0.691,NaN,24,1
21,1,1,NaN,0.706,NaN,60,1
21,0,0,NaN,0.646,NaN,60,1
21,1,0,0.78,0.846,1933,60,0
21,0,0,0.86,0.714,1508,60,1
21,0,0,0.83,0.713,2216,24,1
21,1,1,0.89,0.826,1428,24,1
21,0,1,0.83,0.692,1408,24,0
21,0,0,0.9,0.693,1273,60,1
21,1,1,0.78,0.693,1700,60,1
21,1,1,0.72,0.668,1401,24,1
21,0,1,NaN,0.672,NaN,24,0
21,1,1,NaN,0.647,NaN,24,1
21,1,1,NaN,0.615,NaN,24,1
21,0,1,0.69,0.685,2164,24,0
21,1,1,0.84,0.578,1839,24,1
21,0,1,0.81,0.678,2215,24,0
21,0,1,NaN,0.737,NaN,24,0
21,1,1,NaN,0.593,NaN,24,1
21,1,1,0.86,0.606,1580,24,1
21,1,1,0.85,0.619,1617,24,1
21,0,1,NaN,0.737,NaN,24,0
21,0,1,NaN,0.629,NaN,24,0
21,1,1,NaN,0.684,NaN,24,1
21,0,0,0.83,0.614,1435,24,1
21,0,0,0.91,0.642,1482,24,1
21,1,1,0.82,0.774,2025,24,1
21,1,1,0.66,0.939,2151,60,1
21,0,0,0.81,0.848,1440,60,1
21,0,0,NaN,0.701,NaN,60,1
21,0,0,NaN,0.718,NaN,60,1
21,1,0,0.82,0.684,1336,60,0
21,1,1,NaN,0.698,NaN,60,1
21,0,1,0.81,0.746,1609,60,0
21,1,1,NaN,0.639,NaN,60,1
21,0,0,0.89,1.226,2755,60,1
21,0,0,NaN,0.641,NaN,24,1
21,1,1,0.92,0.663,1459,60,1
21,0,0,NaN,0.782,NaN,24,1
21,1,0,NaN,0.782,NaN,24,0
21,1,0,NaN,0.765,NaN,24,0
21,1,1,0.85,0.526,1625,60,1
21,0,0,0.85,0.639,1557,60,1
21,1,1,0.82,1.138,1657,24,1
21,1,1,0.82,0.75,2107,60,1
21,1,1,0.84,0.727,1445,24,1
21,0,0,0.9,0.592,1798,60,1
21,1,1,0.86,0.622,1633,60,1
21,0,0,0.88,0.604,1463,60,1
21,1,1,0.8,0.69,2784,24,1
21,0,0,0.82,0.518,1325,60,1
21,0,0,0.82,0.595,1321,24,1
21,0,0,0.83,0.722,1940,24,1
21,0,0,0.85,0.708,1411,24,1
21,1,1,0.81,0.806,1343,60,1
21,1,1,0.81,0.706,1703,60,1
21,1,0,NaN,0.383,NaN,60,0
21,1,0,NaN,0.524,NaN,60,0
21,0,0,NaN,0.512,NaN,60,1
21,0,0,0.83,0.523,1702,60,1
21,1,1,NaN,0.543,NaN,60,1
21,1,1,0.85,0.533,1631,60,1
21,0,1,NaN,0.685,NaN,60,0
21,1,1,0.82,0.558,1572,60,1
21,0,1,0.84,0.578,1468,60,0
21,0,0,NaN,0.858,NaN,60,1
21,0,0,0.82,0.58,1411,60,1
21,0,0,NaN,0.65,NaN,24,1
21,0,1,NaN,0.824,NaN,24,0
21,0,0,0.82,0.557,1312,60,1
21,1,1,NaN,0.646,NaN,24,1
21,1,1,0.81,0.628,1652,60,1
21,0,0,0.87,0.558,1755,60,1
21,0,0,0.83,0.671,1588,60,1
21,1,1,0.93,0.65,1955,60,1
21,1,1,NaN,0.65,NaN,24,1
21,1,0,NaN,0.75,NaN,24,0
21,1,0,NaN,0.617,NaN,24,0
21,0,0,0.93,0.543,1246,60,1
21,0,1,NaN,0.967,NaN,24,0
21,1,1,0.85,0.715,1652,60,1
21,0,1,NaN,0.781,NaN,24,0
21,1,1,0.8,0.586,1814,60,1
21,1,1,0.8,0.669,1538,24,1
21,0,0,0.86,0.507,2020,60,1
21,1,1,0.81,0.541,1516,24,1
21,0,0,0.82,0.338,1178,24,1
21,1,0,0.82,2.586,1786,24,0
21,1,1,0.89,0.676,1734,24,1
21,1,1,0.89,0.617,1528,60,1
21,1,1,0.91,0.598,1646,60,1
21,0,0,0.84,0.654,1200,24,1
21,0,0,0.81,0.817,1964,24,1
21,0,0,0.88,0.701,1351,60,1
21,1,1,0.83,0.56,1485,60,1
21,0,1,0.81,0.632,2183,24,0
21,0,0,0.88,0.69,1149,60,1
21,0,0,0.88,0.626,1618,60,1
21,1,1,0.85,0.74,1508,60,1
21,1,0,0.81,0.557,2205,24,0
21,0,1,0.82,0.487,1175,24,0
21,0,0,NaN,0.557,NaN,60,1
21,0,0,0.92,0.682,1665,24,1
21,0,0,NaN,0.617,NaN,60,1
21,1,1,NaN,0.625,NaN,60,1
21,1,1,0.83,0.589,1372,24,1
21,0,0,0.83,0.855,1419,24,1
21,1,0,NaN,0.598,NaN,60,0
21,0,0,NaN,2.964,NaN,60,1
21,1,1,NaN,0.768,NaN,60,1
21,1,1,0.81,0.591,1401,24,1
21,1,0,NaN,0.575,NaN,24,0
21,0,0,0.78,0.865,2030,24,1
21,1,1,0.72,0.633,1204,24,1
21,0,0,NaN,0.846,NaN,24,1
21,0,0,0.9,0.573,1759,60,1
21,0,0,0.89,0.571,1245,60,1
21,0,1,NaN,0.772,NaN,60,0
21,1,1,0.87,0.7,2068,60,1
21,0,0,NaN,0.473,NaN,60,1
21,1,1,NaN,0.518,NaN,60,1
21,0,1,0.9,0.652,1281,60,0
21,1,1,NaN,0.636,NaN,60,1
21,1,1,NaN,0.56,NaN,60,1
21,0,0,NaN,0.572,NaN,60,1
21,1,1,NaN,0.865,NaN,60,1
21,1,1,0.93,0.735,1305,60,1
21,0,0,NaN,0.55,NaN,60,1
21,1,0,0.79,0.815,1676,60,0
21,0,1,0.82,0.605,1600,60,0
21,1,1,0.92,0.589,1750,60,1
21,1,1,0.71,0.724,2361,60,1
21,1,1,0.81,0.571,2299,60,1
21,0,0,0.92,0.627,1415,60,1
21,1,1,NaN,1.053,NaN,24,1
21,0,0,NaN,0.526,NaN,24,1
21,0,0,NaN,0.571,NaN,24,1
21,0,0,NaN,0.57,NaN,24,1
21,1,0,NaN,0.665,NaN,24,0
21,0,0,0.81,0.584,1382,60,1
21,1,1,0.85,0.692,1797,60,1
21,1,0,NaN,0.974,NaN,24,0
21,0,1,0.71,0.43,1478,60,0
21,1,0,0.77,0.562,1483,24,0
21,0,1,NaN,0.319,NaN,60,0
21,0,0,0.8,1.867,1854,24,1
21,1,0,NaN,1.609,NaN,60,0
21,1,1,NaN,0.414,NaN,24,1
21,1,0,NaN,0.389,NaN,24,0
21,0,1,0.7,0.348,1580,60,0
21,1,0,0.78,0.301,1093,60,0
21,0,0,0.85,0.46,1127,60,1
21,0,0,NaN,1.035,NaN,24,1
21,0,0,NaN,0.415,NaN,24,1
21,1,0,NaN,0.568,NaN,24,0
21,0,1,NaN,0.466,NaN,24,0
21,1,0,0.7,0.589,1176,60,0
21,0,0,0.83,0.538,1276,60,1
21,1,0,0.88,0.497,1047,60,0
21,1,0,0.79,0.513,1372,60,0
21,0,1,0.82,0.542,1281,60,0
21,0,1,0.72,0.612,1531,60,0
21,1,1,NaN,0.515,NaN,24,1
21,0,0,NaN,0.399,NaN,24,1
21,1,1,NaN,0.936,NaN,24,1
21,1,0,0.7,0.529,1001,60,0
21,0,1,NaN,0.47,NaN,24,0
21,1,0,0.84,0.392,1519,60,0
21,0,1,NaN,0.407,NaN,60,0
21,1,0,NaN,0.984,NaN,60,0
21,0,1,0.79,0.736,1108,60,0
21,1,0,0.84,0.446,2328,24,0
21,0,1,NaN,1.402,NaN,60,0
21,1,0,0.69,0.719,1066,24,0
21,0,0,0.85,0.574,1139,24,1
21,0,0,NaN,0.456,NaN,60,1
21,0,0,0.78,0.713,2303,24,1
21,0,0,0.83,0.404,1761,24,1
21,1,1,NaN,0.699,NaN,60,1
21,0,1,0.82,0.595,1342,24,0
21,1,0,NaN,0.602,NaN,60,0
21,1,1,0.86,0.606,1258,24,1
21,1,1,NaN,0.562,NaN,60,1
21,1,1,0.79,0.515,1401,24,1
21,0,0,NaN,0.734,NaN,60,1
21,0,0,NaN,0.549,NaN,60,1
21,1,1,NaN,0.48,NaN,60,1
21,0,1,0.79,0.365,1767,24,0
21,1,0,0.7,0.311,1471,24,0
21,0,1,0.82,0.313,1137,24,0
21,0,0,0.83,0.312,1801,60,1
21,0,0,0.81,0.314,1259,24,1
21,0,0,0.83,0.479,1199,60,1
21,0,0,0.79,0.552,1866,60,1
21,1,1,0.74,0.316,1764,60,1
21,1,1,0.8,0.369,1742,24,1
