Subj_idx,Stimulus,Response,Confidence,RT_decConf,Contrast,Condition,Accuracy,Gender,Age
N03,LEFT,LEFT,1,0.606961097103,0.06,RF,1,M,20
N03,LEFT,LEFT,0,0.858614573022,0.06,RF,1,M,20
N03,LEFT,LEFT,1,1.28375275619,0.01,RF,1,M,20
N03,RIGHT,RIGHT,0,0.658917449648,0.01,RF,1,M,20
N03,RIGHT,LEFT,1,0.750396515708,0.01,RF,0,M,20
N03,LEFT,LEFT,1,0.566795254592,0.06,RF,1,M,20
N03,RIGHT,RIGHT,0,0.467161732726,0.06,RF,1,M,20
N03,RIGHT,RIGHT,0,0.799657187425,0.01,RF,1,M,20
N03,RIGHT,RIGHT,0,0.575033336878,0.01,RF,1,M,20
N03,LEFT,LEFT,0,0.582068787655,0.01,RF,1,M,20
N03,RIGHT,LEFT,0,0.507775006583,0.01,RF,0,M,20
N03,RIGHT,RIGHT,0,0.95692457445,0.06,RF,1,M,20
N03,RIGHT,RIGHT,0,0.516552395653,0.06,RF,1,M,20
N03,RIGHT,LEFT,1,0.842082372634,0.01,RF,0,M,20
N03,LEFT,LEFT,1,1.11701706448,0.06,RF,1,M,20
N03,RIGHT,RIGHT,0,0.524453411344,0.06,RF,1,M,20
N03,RIGHT,RIGHT,1,1.0253147094,0.01,RF,1,M,20
N03,RIGHT,RIGHT,0,0.658838374075,0.01,RF,1,M,20
N03,LEFT,RIGHT,0,0.683232905343,0.01,RF,0,M,20
N03,RIGHT,RIGHT,0,0.542072189739,0.06,RF,1,M,20
N03,RIGHT,RIGHT,0,0.64219438727,0.06,RF,1,M,20
N03,RIGHT,RIGHT,0,0.733798608882,0.01,RF,1,M,20
N03,RIGHT,RIGHT,1,0.958826654823,0.01,RF,1,M,20
N03,RIGHT,LEFT,1,0.618800247088,0.01,RF,0,M,20
N03,RIGHT,RIGHT,1,0.907217893517,0.06,RF,1,M,20
N03,RIGHT,RIGHT,0,0.399950620485,0.06,RF,1,M,20
N03,RIGHT,LEFT,1,0.775384682929,0.01,RF,0,M,20
N03,RIGHT,RIGHT,0,0.659176009707,0.06,RF,1,M,20
N03,LEFT,LEFT,0,0.708968308289,0.06,RF,1,M,20
N03,RIGHT,RIGHT,1,1.25063857785,0.01,RF,1,M,20
N03,RIGHT,RIGHT,0,0.70033883024,0.01,RF,1,M,20
N03,LEFT,LEFT,0,0.675381098874,0.01,RF,1,M,20
N03,LEFT,LEFT,0,0.667224652134,0.01,RF,1,M,20
N03,RIGHT,RIGHT,1,0.535507210065,0.01,RF,1,M,20
N03,LEFT,LEFT,1,0.575314936927,0.01,RF,1,M,20
N03,LEFT,RIGHT,0,0.850357148563,0.01,RF,0,M,20
N03,LEFT,LEFT,1,0.948671985418,0.06,RF,1,M,20
N03,RIGHT,RIGHT,1,1.10041773529,0.06,RF,1,M,20
N03,RIGHT,RIGHT,0,0.657614978263,0.01,RF,1,M,20
N03,RIGHT,RIGHT,0,0.58369268151,0.01,RF,1,M,20
N03,RIGHT,LEFT,1,0.617071962217,0.01,RF,0,M,20
N03,LEFT,LEFT,0,0.691968481289,0.06,RF,1,M,20
N03,LEFT,LEFT,0,0.490815570578,0.06,RF,1,M,20
N03,LEFT,RIGHT,0,0.808843323495,0.01,RF,0,M,20
N03,LEFT,LEFT,1,0.949892821256,0.06,RF,1,M,20
N03,LEFT,LEFT,0,0.692114401376,0.06,RF,1,M,20
N03,LEFT,RIGHT,0,1.06688599242,0.01,RF,0,M,20
N03,LEFT,LEFT,1,1.05032108095,0.06,RF,1,M,20
N03,LEFT,LEFT,0,0.650464042788,0.06,RF,1,M,20
N03,LEFT,RIGHT,0,0.675273578847,0.01,RF,0,M,20
N03,LEFT,LEFT,1,1.18369768769,0.06,RF,1,M,20
N03,LEFT,LEFT,0,0.975718392991,0.06,RF,1,M,20
N03,LEFT,LEFT,1,0.867194842314,0.01,RF,1,M,20
N03,LEFT,RIGHT,0,0.942103592446,0.01,RF,0,M,20
N03,LEFT,LEFT,1,1.5418386606,0.06,RF,1,M,20
N03,RIGHT,RIGHT,1,1.02531072707,0.06,RF,1,M,20
N03,RIGHT,RIGHT,0,0.808596994495,0.01,RF,1,M,20
N03,LEFT,LEFT,1,0.900392647134,0.01,RF,1,M,20
N04,LEFT,RIGHT,1,0.808374843327,0.3,RF,0,M,21
N04,LEFT,RIGHT,1,1.04230770981,0.35,RF,0,M,21
N04,RIGHT,RIGHT,1,0.758806687081,0.4,RF,1,M,21
N04,RIGHT,RIGHT,1,0.808863518992,0.35,RF,1,M,21
N04,RIGHT,RIGHT,1,0.683642790187,0.35,RF,1,M,21
N04,RIGHT,RIGHT,1,0.908706391929,0.3,RF,1,M,21
N04,LEFT,LEFT,1,0.484013364417,0.3,RF,1,M,21
N04,LEFT,RIGHT,1,0.758938100422,0.25,RF,0,M,21
N04,RIGHT,RIGHT,0,0.760392749682,0.3,RF,1,M,21
N04,RIGHT,LEFT,0,0.575357034802,0.3,RF,0,M,21
N04,LEFT,LEFT,0,0.54201558535,0.35,RF,1,M,21
N04,LEFT,RIGHT,1,0.567261459073,0.35,RF,0,M,21
N04,LEFT,LEFT,1,0.931705438299,0.4,RF,1,M,21
N04,RIGHT,RIGHT,1,0.692062347895,0.4,RF,1,M,21
N04,RIGHT,RIGHT,1,0.542120260885,0.35,RF,1,M,21
N04,RIGHT,LEFT,1,0.49374933145,0.35,RF,0,M,21
N04,RIGHT,RIGHT,0,0.64216821827,0.4,RF,1,M,21
N04,LEFT,LEFT,1,0.692246099003,0.4,RF,1,M,21
N04,LEFT,LEFT,1,0.383769424632,0.35,RF,1,M,21
N04,RIGHT,RIGHT,1,0.627296889434,0.35,RF,1,M,21
N04,RIGHT,RIGHT,1,0.742183748866,0.3,RF,1,M,21
N04,LEFT,LEFT,1,0.541787176393,0.3,RF,1,M,21
N04,LEFT,RIGHT,0,0.500476729125,0.25,RF,0,M,21
N04,LEFT,LEFT,0,0.533707529539,0.3,RF,1,M,21
N04,LEFT,RIGHT,1,0.758759753779,0.3,RF,0,M,21
N04,LEFT,LEFT,0,0.817192339106,0.35,RF,1,M,21
N04,RIGHT,LEFT,1,0.641992715886,0.35,RF,0,M,21
N04,LEFT,LEFT,1,0.517054155935,0.4,RF,1,M,21
N04,RIGHT,RIGHT,1,0.681791340699,0.4,RF,1,M,21
N04,LEFT,LEFT,1,0.55870167003,0.35,RF,1,M,21
N04,RIGHT,RIGHT,0,0.558780745603,0.35,RF,1,M,21
N04,LEFT,LEFT,0,0.516844235826,0.3,RF,1,M,21
N04,RIGHT,RIGHT,0,0.489903072594,0.3,RF,1,M,21
N04,RIGHT,LEFT,0,0.59218278178,0.25,RF,0,M,21
N04,LEFT,RIGHT,1,1.16698856303,0.3,RF,0,M,21
N04,LEFT,LEFT,0,0.592038568342,0.35,RF,1,M,21
N04,RIGHT,RIGHT,0,0.625518257963,0.35,RF,1,M,21
N04,LEFT,LEFT,0,0.798770289402,0.3,RF,1,M,21
N04,LEFT,LEFT,1,0.692048125667,0.3,RF,1,M,21
N04,LEFT,LEFT,1,0.690459218575,0.25,RF,1,M,21
N04,LEFT,RIGHT,1,0.558715323452,0.25,RF,0,M,21
N04,LEFT,LEFT,1,0.967072986299,0.3,RF,1,M,21
N04,RIGHT,RIGHT,1,1.4173407054,0.3,RF,1,M,21
N04,RIGHT,RIGHT,1,0.717219475191,0.25,RF,1,M,21
N04,LEFT,LEFT,1,0.50056320033,0.25,RF,1,M,21
N04,LEFT,LEFT,1,0.43363596336,0.2,RF,1,M,21
N04,RIGHT,RIGHT,0,0.542068776209,0.2,RF,1,M,21
N04,RIGHT,LEFT,0,0.817112979013,0.15,RF,0,M,21
N04,RIGHT,RIGHT,0,0.591783137294,0.2,RF,1,M,21
N04,RIGHT,RIGHT,0,1.01696910709,0.2,RF,1,M,21
N04,RIGHT,LEFT,0,0.667115709744,0.15,RF,0,M,21
N04,RIGHT,RIGHT,0,0.462670353707,0.2,RF,1,M,21
N04,RIGHT,LEFT,1,0.600413468666,0.2,RF,0,M,21
N04,RIGHT,RIGHT,1,2.09216599958,0.25,RF,1,M,21
N04,RIGHT,RIGHT,1,0.4335975633,0.25,RF,1,M,21
N04,LEFT,LEFT,1,0.440991698764,0.2,RF,1,M,21
N04,LEFT,LEFT,1,0.467034017202,0.2,RF,1,M,21
N04,RIGHT,RIGHT,0,0.457875472493,0.15,RF,1,M,21
N04,LEFT,LEFT,0,0.634339451557,0.15,RF,1,M,21
N04,RIGHT,RIGHT,0,0.568877103971,0.1,RF,1,M,21
N04,RIGHT,RIGHT,0,0.602118713548,0.1,RF,1,M,21
N04,LEFT,RIGHT,0,0.917027816409,0.05,RF,0,M,21
N04,LEFT,RIGHT,0,1.03413334303,0.1,RF,0,M,21
N04,LEFT,LEFT,1,0.442206561333,0.15,RF,1,M,21
N04,LEFT,RIGHT,0,0.702159275301,0.15,RF,0,M,21
N04,LEFT,LEFT,0,0.367187162163,0.2,RF,1,M,21
N04,RIGHT,RIGHT,0,0.53274070262,0.2,RF,1,M,21
N04,LEFT,LEFT,0,0.433639661176,0.15,RF,1,M,21
N04,RIGHT,RIGHT,0,0.567017690046,0.15,RF,1,M,21
N04,RIGHT,LEFT,1,0.70055159484,0.1,RF,0,M,21
N04,LEFT,LEFT,1,0.575295310467,0.15,RF,1,M,21
N04,LEFT,RIGHT,1,0.592117928201,0.15,RF,0,M,21
N04,RIGHT,RIGHT,1,0.483733471017,0.2,RF,1,M,21
N04,LEFT,LEFT,0,0.667112865485,0.2,RF,1,M,21
N04,LEFT,LEFT,0,0.53366912948,0.15,RF,1,M,21
N04,RIGHT,RIGHT,1,0.477187548997,0.15,RF,1,M,21
N04,LEFT,LEFT,1,0.485165933613,0.1,RF,1,M,21
N04,RIGHT,RIGHT,0,0.600343495142,0.1,RF,1,M,21
N04,LEFT,LEFT,0,0.65057241614,0.05,RF,1,M,21
N04,LEFT,LEFT,0,0.842210088391,0.05,RF,1,M,21
N04,RIGHT,LEFT,0,0.900265216129,0.01,RF,0,M,21
N04,RIGHT,RIGHT,0,1.08364375704,0.06,RF,1,M,21
N04,RIGHT,LEFT,0,0.515132448869,0.06,RF,0,M,21
N04,LEFT,LEFT,0,0.608852368779,0.11,RF,1,M,21
N04,RIGHT,RIGHT,0,0.96045822883,0.11,RF,1,M,21
N04,RIGHT,LEFT,0,0.466968310531,0.06,RF,0,M,21
N04,LEFT,LEFT,0,0.60867288406,0.11,RF,1,M,21
N04,LEFT,LEFT,0,0.766885195859,0.11,RF,1,M,21
N04,LEFT,LEFT,0,0.633769993437,0.06,RF,1,M,21
N04,LEFT,RIGHT,0,0.6651888825,0.06,RF,0,M,21
N04,LEFT,LEFT,0,0.667202749755,0.11,RF,1,M,21
N04,LEFT,LEFT,0,0.577269924106,0.11,RF,1,M,21
N04,RIGHT,LEFT,0,0.990011730697,0.06,RF,0,M,21
N04,LEFT,LEFT,1,0.783761289669,0.11,RF,1,M,21
N04,RIGHT,RIGHT,1,0.625335644465,0.11,RF,1,M,21
N04,RIGHT,LEFT,1,0.550301454496,0.06,RF,0,M,21
N04,RIGHT,RIGHT,1,0.565516676521,0.11,RF,1,M,21
N04,LEFT,RIGHT,1,0.500315164449,0.11,RF,0,M,21
N04,LEFT,LEFT,0,0.666994252009,0.16,RF,1,M,21
N04,RIGHT,RIGHT,1,0.941975307884,0.16,RF,1,M,21
N04,LEFT,LEFT,0,0.425579356495,0.16,RF,1,M,21
N04,RIGHT,RIGHT,1,0.792203318793,0.11,RF,1,M,21
N04,RIGHT,RIGHT,1,0.542038056534,0.06,RF,1,M,21
N04,RIGHT,LEFT,1,0.673684387235,0.01,RF,0,M,21
N04,RIGHT,LEFT,0,0.608769026352,0.06,RF,0,M,21
N04,RIGHT,RIGHT,0,0.525361642707,0.11,RF,1,M,21
N04,LEFT,LEFT,0,0.417048580712,0.11,RF,1,M,21
N04,RIGHT,RIGHT,1,0.49242012226,0.06,RF,1,M,21
N04,RIGHT,LEFT,1,0.458650299348,0.06,RF,0,M,21
N04,RIGHT,RIGHT,1,0.606919568265,0.11,RF,1,M,21
N04,RIGHT,RIGHT,1,0.700315505732,0.11,RF,1,M,21
N04,RIGHT,LEFT,0,0.567241832614,0.06,RF,0,M,21
N04,LEFT,LEFT,0,0.458524859278,0.11,RF,1,M,21
N04,LEFT,LEFT,0,0.491990610957,0.11,RF,1,M,21
N04,LEFT,RIGHT,1,0.583481339505,0.06,RF,0,M,21
N04,RIGHT,RIGHT,1,0.608908119844,0.11,RF,1,M,21
N04,LEFT,LEFT,1,0.833993623732,0.11,RF,1,M,21
N04,LEFT,LEFT,0,0.558769083349,0.06,RF,1,M,21
N04,RIGHT,RIGHT,0,0.498582897242,0.06,RF,1,M,21
N04,LEFT,RIGHT,0,0.91678262502,0.01,RF,0,M,21
N04,RIGHT,LEFT,0,1.15873426734,0.06,RF,0,M,21
N04,RIGHT,RIGHT,0,0.900675669545,0.11,RF,1,M,21
N04,LEFT,LEFT,0,0.642205764772,0.11,RF,1,M,21
N04,LEFT,LEFT,0,0.700694954954,0.06,RF,1,M,21
N04,LEFT,LEFT,1,0.773270122241,0.06,RF,1,M,21
N04,LEFT,LEFT,0,0.800428316696,0.01,RF,1,M,21
N04,RIGHT,RIGHT,0,0.866990042152,0.01,RF,1,M,21
N04,LEFT,RIGHT,0,0.883810384898,0.01,RF,0,M,21
N04,LEFT,RIGHT,0,0.758764873492,0.06,RF,0,M,21
N04,LEFT,RIGHT,0,1.44203219679,0.11,RF,0,M,21
N04,LEFT,LEFT,0,0.624484586529,0.16,RF,1,M,21
N04,RIGHT,LEFT,1,0.565421387553,0.16,RF,0,M,21
N04,RIGHT,LEFT,1,0.708911419613,0.21,RF,0,M,21
N04,RIGHT,LEFT,1,1.25863658916,0.26,RF,0,M,21
N04,LEFT,LEFT,1,0.558875465533,0.31,RF,1,M,21
N04,LEFT,RIGHT,1,0.791757309576,0.31,RF,0,M,21
N04,RIGHT,LEFT,1,0.783849467523,0.36,RF,0,M,21
N04,LEFT,RIGHT,1,0.750372906681,0.41,RF,0,M,21
N04,RIGHT,RIGHT,1,0.650174478069,0.46,RF,1,M,21
N04,RIGHT,LEFT,1,0.442081405781,0.46,RF,0,M,21
N04,LEFT,RIGHT,1,0.525400327286,0.51,RF,0,M,21
N04,LEFT,LEFT,1,0.508987878216,0.56,RF,1,M,21
N04,LEFT,RIGHT,1,1.0253980516,0.56,RF,0,M,21
N04,LEFT,LEFT,1,0.600724081974,0.61,RF,1,M,21
N04,RIGHT,RIGHT,1,1.05873608775,0.61,RF,1,M,21
N04,LEFT,RIGHT,1,0.741826202255,0.56,RF,0,M,21
N04,RIGHT,LEFT,1,0.600413468666,0.61,RF,0,M,21
N04,LEFT,RIGHT,1,2.14862738457,0.66,RF,0,M,21
N04,RIGHT,LEFT,1,0.49204579345,0.71,RF,0,M,21
N04,LEFT,RIGHT,1,0.552093739389,0.76,RF,0,M,21
N04,LEFT,LEFT,1,0.400394922821,0.81,RF,1,M,21
N04,LEFT,RIGHT,1,0.958610761678,0.81,RF,0,M,21
N04,RIGHT,RIGHT,1,0.650392078329,0.86,RF,1,M,21
N04,LEFT,LEFT,1,0.717130728299,0.86,RF,1,M,21
N04,LEFT,RIGHT,1,0.46511913673,0.81,RF,0,M,21
N04,LEFT,LEFT,1,0.525671971729,0.86,RF,1,M,21
N04,RIGHT,RIGHT,0,0.875359822297,0.86,RF,1,M,21
N04,LEFT,LEFT,0,0.650360504864,0.81,RF,1,M,21
N04,RIGHT,LEFT,1,0.550344689982,0.81,RF,0,M,21
N04,LEFT,LEFT,1,0.892120715929,0.86,RF,1,M,21
N04,LEFT,LEFT,1,0.633759753546,0.86,RF,1,M,21
N04,RIGHT,RIGHT,1,0.700095345965,0.81,RF,1,M,21
N04,RIGHT,LEFT,0,0.690122436266,0.81,RF,0,M,21
N04,LEFT,LEFT,0,0.657023902517,0.86,RF,1,M,21
N04,LEFT,LEFT,1,0.714486247627,0.86,RF,1,M,21
N04,RIGHT,RIGHT,0,0.617026735563,0.81,RF,1,M,21
N04,LEFT,LEFT,1,0.825745301554,0.81,RF,1,M,21
N04,RIGHT,RIGHT,1,0.925196209922,0.76,RF,1,M,21
N04,RIGHT,LEFT,1,0.890203560004,0.76,RF,0,M,21
N04,LEFT,LEFT,1,0.816874614684,0.81,RF,1,M,21
N04,LEFT,LEFT,1,0.592006426305,0.81,RF,1,M,21
N04,LEFT,LEFT,1,0.800520760939,0.76,RF,1,M,21
N04,RIGHT,RIGHT,1,0.550574805588,0.76,RF,1,M,21
N04,RIGHT,RIGHT,1,0.575659114635,0.71,RF,1,M,21
N04,RIGHT,RIGHT,1,0.633773406735,0.71,RF,1,M,21
N04,LEFT,RIGHT,0,0.758866135962,0.66,RF,0,M,21
N04,LEFT,LEFT,1,0.725606606342,0.71,RF,1,M,21
N04,RIGHT,LEFT,0,0.550380814122,0.71,RF,0,M,21
N04,LEFT,LEFT,1,0.950471665943,0.76,RF,1,M,21
N04,LEFT,LEFT,0,0.9597849485,0.76,RF,1,M,21
N04,LEFT,LEFT,1,0.408881040756,0.71,RF,1,M,21
N04,LEFT,RIGHT,1,0.508631184697,0.71,RF,0,M,21
N04,LEFT,LEFT,1,0.683683749987,0.76,RF,1,M,21
N04,LEFT,LEFT,1,0.418880403508,0.76,RF,1,M,21
N04,LEFT,LEFT,1,0.383844518103,0.71,RF,1,M,21
N04,LEFT,LEFT,1,0.575413070386,0.71,RF,1,M,21
N04,LEFT,LEFT,1,0.633977353806,0.66,RF,1,M,21
N04,LEFT,LEFT,1,0.500612409087,0.66,RF,1,M,21
N04,RIGHT,RIGHT,1,0.608468653169,0.61,RF,1,M,21
N04,LEFT,LEFT,1,0.525347989518,0.61,RF,1,M,21
N04,LEFT,LEFT,1,0.51734400494,0.56,RF,1,M,21
N04,RIGHT,RIGHT,1,1.31726601021,0.56,RF,1,M,21
N04,LEFT,LEFT,1,0.758696891367,0.51,RF,1,M,21
N04,LEFT,RIGHT,0,1.00874098018,0.51,RF,0,M,21
N04,LEFT,LEFT,0,0.692033334635,0.56,RF,1,M,21
N04,RIGHT,LEFT,0,0.665319442749,0.56,RF,0,M,21
N04,LEFT,LEFT,1,0.58377261064,0.61,RF,1,M,21
N04,LEFT,LEFT,1,0.700434119208,0.61,RF,1,M,21
N04,LEFT,LEFT,1,0.877325049601,0.56,RF,1,M,21
N04,LEFT,RIGHT,1,0.65038923407,0.56,RF,0,M,21
N04,LEFT,RIGHT,1,0.575547897024,0.56,RF,0,M,21
N04,LEFT,LEFT,1,0.44021203625,0.61,RF,1,M,21
N04,LEFT,RIGHT,1,0.50892330939,0.56,RF,0,M,21
N04,RIGHT,RIGHT,1,0.548562075943,0.61,RF,1,M,21
N04,RIGHT,RIGHT,1,0.475171690574,0.61,RF,1,M,21
N04,LEFT,LEFT,1,0.833878423786,0.56,RF,1,M,21
N04,RIGHT,RIGHT,1,0.481703674886,0.56,RF,1,M,21
N04,RIGHT,RIGHT,1,0.62529809773,0.51,RF,1,M,21
N04,RIGHT,LEFT,1,0.658674818464,0.51,RF,0,M,21
N04,LEFT,LEFT,0,0.82542473264,0.56,RF,1,M,21
N04,RIGHT,RIGHT,0,0.416897256393,0.56,RF,1,M,21
N04,RIGHT,LEFT,0,0.750426098006,0.51,RF,0,M,21
N04,LEFT,RIGHT,0,0.5003228446,0.56,RF,0,M,21
N04,RIGHT,RIGHT,1,0.550572529901,0.61,RF,1,M,21
N04,LEFT,LEFT,1,0.450335417176,0.61,RF,1,M,21
N04,LEFT,RIGHT,0,0.825340821408,0.56,RF,0,M,21
N04,LEFT,LEFT,1,0.550317383138,0.61,RF,1,M,21
N04,LEFT,RIGHT,1,0.642198938178,0.61,RF,0,M,21
N04,LEFT,LEFT,0,0.433581918944,0.66,RF,1,M,21
N04,RIGHT,RIGHT,1,1.02549134963,0.66,RF,1,M,21
N04,LEFT,LEFT,1,0.475668615429,0.61,RF,1,M,21
N04,LEFT,LEFT,0,0.775584931718,0.61,RF,1,M,21
N04,RIGHT,RIGHT,0,0.592000737321,0.56,RF,1,M,21
N04,RIGHT,LEFT,1,0.258745531319,0.56,RF,0,M,21
N04,RIGHT,RIGHT,0,0.533726302907,0.61,RF,1,M,21
N04,RIGHT,RIGHT,0,0.62516384013,0.61,RF,1,M,21
N04,RIGHT,LEFT,0,0.702134812949,0.56,RF,0,M,21
N04,LEFT,LEFT,0,0.916972349863,0.61,RF,1,M,21
N04,RIGHT,RIGHT,0,0.560430808226,0.61,RF,1,M,21
N04,LEFT,LEFT,0,0.458421321586,0.56,RF,1,M,21
N04,RIGHT,RIGHT,1,0.617056602379,0.56,RF,1,M,21
N04,LEFT,RIGHT,1,0.692210827954,0.51,RF,0,M,21
N04,LEFT,RIGHT,1,0.533762142994,0.56,RF,0,M,21
N04,RIGHT,LEFT,1,0.583730228245,0.61,RF,0,M,21
N04,LEFT,LEFT,1,0.493783749407,0.66,RF,1,M,21
N04,RIGHT,RIGHT,0,0.367102397606,0.66,RF,1,M,21
N04,LEFT,LEFT,1,0.392119009281,0.61,RF,1,M,21
N04,LEFT,LEFT,0,0.600497663952,0.61,RF,1,M,21
N04,RIGHT,RIGHT,0,0.617072531022,0.56,RF,1,M,21
N04,RIGHT,RIGHT,0,0.458727952791,0.56,RF,1,M,21
N04,LEFT,LEFT,0,0.550290929852,0.51,RF,1,M,21
N04,RIGHT,RIGHT,0,0.667362038745,0.51,RF,1,M,21
N04,RIGHT,LEFT,0,0.450550741516,0.46,RF,0,M,21
N04,LEFT,LEFT,0,0.67541380995,0.51,RF,1,M,21
N04,RIGHT,LEFT,0,0.85872067092,0.51,RF,0,M,21
N04,RIGHT,RIGHT,0,0.725625948515,0.56,RF,1,M,21
N04,LEFT,LEFT,0,0.71743053291,0.56,RF,1,M,21
N04,RIGHT,LEFT,0,0.833513481542,0.51,RF,0,M,21
N04,RIGHT,RIGHT,0,0.658809645101,0.56,RF,1,M,21
N04,RIGHT,LEFT,0,0.642318973783,0.56,RF,0,M,21
N04,RIGHT,RIGHT,0,2.05861406121,0.61,RF,1,M,21
N04,RIGHT,RIGHT,0,2.87522670231,0.61,RF,1,M,21
N04,LEFT,LEFT,0,0.592065590434,0.56,RF,1,M,21
N04,LEFT,RIGHT,0,0.260441958671,0.56,RF,0,M,21
N04,LEFT,RIGHT,0,0.608704457525,0.61,RF,0,M,21
N04,RIGHT,RIGHT,0,0.492159002228,0.66,RF,1,M,21
N04,LEFT,LEFT,1,0.467037999537,0.66,RF,1,M,21
N04,LEFT,LEFT,1,0.514987666393,0.61,RF,1,M,21
N04,RIGHT,RIGHT,1,0.333676752634,0.61,RF,1,M,21
N04,RIGHT,LEFT,1,0.325330012478,0.56,RF,0,M,21
N04,RIGHT,LEFT,0,0.275377287064,0.61,RF,0,M,21
N04,RIGHT,LEFT,0,0.742344744503,0.66,RF,0,M,21
N04,RIGHT,RIGHT,0,0.675421205582,0.71,RF,1,M,21
N04,RIGHT,RIGHT,0,1.1588594229,0.71,RF,1,M,21
N04,LEFT,LEFT,0,0.325479630381,0.66,RF,1,M,21
N04,RIGHT,RIGHT,0,0.231624883832,0.66,RF,1,M,21
N04,RIGHT,LEFT,0,0.225358286174,0.61,RF,0,M,21
N04,RIGHT,RIGHT,0,0.389946137555,0.66,RF,1,M,21
N04,RIGHT,LEFT,1,0.572179789422,0.66,RF,0,M,21
N04,RIGHT,RIGHT,1,0.417210145388,0.71,RF,1,M,21
N04,LEFT,LEFT,1,0.592026337283,0.71,RF,1,M,21
N04,LEFT,LEFT,1,0.35868369299,0.66,RF,1,M,21
N04,LEFT,LEFT,1,0.483744279947,0.66,RF,1,M,21
N04,LEFT,RIGHT,1,0.833741037175,0.61,RF,0,M,21
N04,RIGHT,LEFT,1,0.575506936992,0.66,RF,0,M,21
N04,RIGHT,LEFT,1,1.41704886523,0.71,RF,0,M,21
N04,LEFT,LEFT,1,0.200455737067,0.76,RF,1,M,21
N04,RIGHT,RIGHT,1,0.118742789375,0.76,RF,1,M,21
N04,RIGHT,LEFT,1,0.417149558663,0.71,RF,0,M,21
N04,LEFT,LEFT,1,0.658877627458,0.76,RF,1,M,21
N04,LEFT,RIGHT,1,0.717180221807,0.76,RF,0,M,21
N04,RIGHT,LEFT,1,0.783619636204,0.81,RF,0,M,21
N04,RIGHT,RIGHT,1,0.867054610979,0.86,RF,1,M,21
N04,LEFT,LEFT,1,0.400300202658,0.86,RF,1,M,21
N04,RIGHT,RIGHT,1,0.335475010797,0.81,RF,1,M,21
N04,LEFT,LEFT,1,0.441999770002,0.81,RF,1,M,21
N04,RIGHT,RIGHT,0,0.825421034824,0.76,RF,1,M,21
N04,LEFT,LEFT,1,0.583717712667,0.76,RF,1,M,21
N04,RIGHT,RIGHT,0,0.783601431875,0.71,RF,1,M,21
N04,RIGHT,RIGHT,1,0.600631068461,0.71,RF,1,M,21
N04,RIGHT,RIGHT,1,0.632106277626,0.66,RF,1,M,21
N04,LEFT,LEFT,1,0.550665258896,0.66,RF,1,M,21
N04,RIGHT,LEFT,0,0.45024894597,0.61,RF,0,M,21
N04,RIGHT,RIGHT,1,0.615267161746,0.66,RF,1,M,21
N04,RIGHT,RIGHT,1,0.60861656419,0.66,RF,1,M,21
N04,RIGHT,RIGHT,1,0.783477413934,0.61,RF,1,M,21
N04,RIGHT,RIGHT,1,0.700366990175,0.61,RF,1,M,21
N04,LEFT,RIGHT,1,0.683968763333,0.56,RF,0,M,21
N04,LEFT,LEFT,1,0.500358115649,0.61,RF,1,M,21
N04,LEFT,LEFT,1,0.67551905429,0.61,RF,1,M,21
N04,RIGHT,RIGHT,1,0.523873429047,0.3,IF,1,M,21
N04,RIGHT,LEFT,1,0.604023922933,0.25,IF,0,M,21
N04,LEFT,LEFT,1,0.571256766794,0.3,IF,1,M,21
N04,LEFT,RIGHT,1,0.745912532089,0.3,IF,0,M,21
N04,LEFT,LEFT,0,0.588011687156,0.35,IF,1,M,21
N04,RIGHT,LEFT,0,0.779601288261,0.35,IF,0,M,21
N04,LEFT,RIGHT,0,0.620643447619,0.4,IF,0,M,21
N04,RIGHT,RIGHT,0,0.928374308394,0.45,IF,1,M,21
N04,LEFT,LEFT,0,0.571671771584,0.45,IF,1,M,21
N04,RIGHT,RIGHT,0,0.495832034387,0.4,IF,1,M,21
N04,LEFT,LEFT,1,0.629974365933,0.4,IF,1,M,21
N04,LEFT,LEFT,1,0.600008988287,0.35,IF,1,M,21
N04,RIGHT,RIGHT,1,0.712890229421,0.35,IF,1,M,21
N04,RIGHT,RIGHT,1,0.553851037752,0.3,IF,1,M,21
N04,RIGHT,RIGHT,1,0.69554025121,0.3,IF,1,M,21
N04,LEFT,LEFT,1,0.579791524913,0.25,IF,1,M,21
N04,LEFT,RIGHT,1,0.854411620647,0.25,IF,0,M,21
N04,RIGHT,LEFT,1,0.879242774565,0.3,IF,0,M,21
N04,LEFT,LEFT,1,0.54644068866,0.35,IF,1,M,21
N04,LEFT,RIGHT,0,0.80270358827,0.35,IF,0,M,21
N04,RIGHT,LEFT,0,0.762250741245,0.4,IF,0,M,21
N04,LEFT,LEFT,1,0.663043033099,0.45,IF,1,M,21
N04,LEFT,LEFT,1,0.745697776554,0.45,IF,1,M,21
N04,RIGHT,RIGHT,1,0.783939920831,0.4,IF,1,M,21
N04,RIGHT,RIGHT,0,0.82068389561,0.4,IF,1,M,21
N04,RIGHT,RIGHT,1,0.787276739487,0.35,IF,1,M,21
N04,RIGHT,LEFT,1,0.752826809883,0.35,IF,0,M,21
N04,RIGHT,RIGHT,0,0.738516689977,0.4,IF,1,M,21
N04,RIGHT,RIGHT,0,0.631783433026,0.4,IF,1,M,21
