Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Contrast,Condition,Accuracy
8,1,2,1.13,0.901,1.019,0.64,P,0
8,1,2,1,0.817,1.051,0.66,P,0
8,1,2,1,0.901,0.95,0.68,P,0
8,1,2,1.02,0.884,1.45,0.7,P,0
8,2,2,5.98,0.334,1.4,0.72,P,1
8,2,2,1,1.7,0.917,0.7,P,1
8,2,2,1,1.067,1.103,0.68,P,1
8,1,1,5.88,0.568,1.051,0.66,P,1
8,1,1,5.66,0.567,0.952,0.64,P,1
8,1,1,2.51,1.184,0.468,0.62,P,1
8,1,1,5.96,0.633,0.954,0.6,P,1
8,1,2,1,1.835,1.337,0.62,P,0
8,1,2,1,0.834,1.252,0.64,P,0
8,2,2,6,0.217,1.269,0.66,P,1
8,2,2,4.8,0.884,0.75,0.64,P,1
8,2,2,6,0.334,0.969,0.62,P,1
8,2,2,6,0.316,1.217,0.6,P,1
8,1,1,1.95,1.168,0.968,0.58,P,1
8,2,2,5.94,0.301,0.818,0.56,P,1
8,1,2,2.13,0.768,0.835,0.58,P,0
8,1,2,1.93,0.901,1.101,0.6,P,0
8,2,2,5.84,0.5,0.983,0.62,P,1
8,1,1,5.81,0.8,1.167,0.6,P,1
8,2,2,5.49,0.434,0.817,0.58,P,1
8,2,2,4.85,0.934,0.546,0.56,P,1
8,1,2,4.33,0.717,0.749,0.58,P,0
8,1,1,5.12,0.684,1.001,0.6,P,1
8,1,2,1,0.934,1.286,0.62,P,0
8,2,2,6,1,1.185,0.64,P,1
8,1,2,1.02,1.15,0.917,0.66,P,0
8,2,2,5.96,1,1.154,0.68,P,1
8,1,1,5.98,1.168,1.336,0.66,P,1
8,2,2,5.57,1.134,1.02,0.64,P,1
8,2,1,1.01,1,1.536,0.66,P,0
8,1,2,5.92,0.951,0.883,0.68,P,0
8,2,2,5.93,0.918,1.235,0.7,P,1
8,1,1,5.91,1.017,1.368,0.68,P,1
8,2,2,5.89,1.084,1.07,0.66,P,1
8,2,1,5.32,1.201,0.899,0.68,P,0
8,1,1,5.99,1.152,1.419,0.7,P,1
8,1,1,5.93,1.167,1.103,0.68,P,1
8,2,2,6,0.867,1.234,0.66,P,1
8,1,1,4.99,1.251,0.634,0.64,P,1
8,2,2,4.06,1.217,0.871,0.62,P,1
8,2,2,4.04,1.334,1.053,0.6,P,1
8,2,2,5.29,0.9,0.684,0.58,P,1
8,1,2,1.02,1.234,1.199,0.6,P,0
8,1,1,4.63,1.351,0.617,0.62,P,1
8,2,2,4.22,1.235,0.651,0.6,P,1
8,1,1,5.74,1.034,0.736,0.58,P,1
8,1,1,5.58,1.05,0.884,0.56,P,1
8,1,1,5.75,1.167,0.868,0.54,P,1
8,2,2,1.62,1.133,0.901,0.52,P,1
8,2,1,5.71,1.267,0.95,0.54,P,0
8,1,1,5.68,1.084,0.815,0.56,P,1
8,1,2,1,1.468,1.248,0.58,P,0
8,2,2,5.29,0.734,2.548,0.6,P,1
8,2,2,4.81,1.334,0.85,0.58,P,1
8,1,2,4.97,1.267,0.817,0.6,P,0
8,1,1,5.93,1.134,1.132,0.62,P,1
8,2,2,6,0.835,0.884,0.6,P,1
8,2,2,5.23,0.934,0.668,0.58,P,1
8,1,1,4.81,1.35,0.617,0.56,P,1
8,2,2,5.45,1.134,1.485,0.54,P,1
8,2,2,5.35,1,1.099,0.52,P,1
8,1,1,1.29,1.219,3.218,0.5,P,1
8,1,2,1,1.317,1.351,0.52,P,0
8,2,2,5.15,1,0.584,0.54,P,1
8,1,2,5.28,1.334,1.501,0.56,P,0
8,1,2,1,1.551,1.186,0.58,P,0
8,1,1,5.93,1.217,1.352,0.6,P,1
8,2,2,5.26,0.984,0.6,0.58,P,1
8,1,2,1.24,1.95,1.382,0.6,P,0
8,2,2,4.97,1.717,0.97,0.62,P,1
8,2,2,5.31,1.117,1.321,0.6,P,1
8,1,2,4.31,0.984,1,0.62,P,0
8,1,1,5.47,1.417,0.75,0.64,P,1
8,2,2,4.47,1.183,0.802,0.62,P,1
8,2,2,5.01,1.001,0.849,0.6,P,1
8,2,2,4.44,1.201,0.885,0.58,P,1
8,2,2,1.26,1.817,0.902,0.56,P,1
8,2,2,1.04,1.335,1.153,0.54,P,1
8,1,2,5.01,1.117,1.185,0.56,P,0
8,1,2,1,1.15,1.299,0.58,P,0
8,2,2,5.93,0.884,1.167,0.6,P,1
8,2,2,1,1.301,0.852,0.58,P,1
8,1,2,1,1.617,1.469,0.6,P,0
8,1,1,5.71,1.034,0.885,0.62,P,1
8,1,1,5.9,1.167,2.338,0.6,P,1
8,1,1,3.24,1.384,1.868,0.58,P,1
8,2,2,6,1.284,1.851,0.56,P,1
8,2,2,1.11,0,1.087,0.54,P,1
8,1,2,5.03,1.25,0.635,0.56,P,0
8,1,1,5.98,1.183,2.784,0.58,P,1
8,1,1,4.89,1.486,0.503,0.56,P,1
8,2,2,4.96,1.034,0.718,0.54,P,1
8,1,1,4.59,1.268,0.668,0.52,P,1
8,2,2,5.47,1.018,0.767,0.5,P,1
8,1,1,5.18,1.133,0.734,0.48,P,1
8,1,2,3.91,1.151,0.685,0.5,P,0
8,2,2,4.92,1.067,1.002,0.52,P,1
8,1,2,2.9,1.267,1.3,0.54,P,0
8,1,1,5.11,1.152,0.949,0.56,P,1
8,1,1,3.69,1.651,4.638,0.54,P,1
8,1,2,4.48,1.668,1.035,0.56,P,0
8,1,1,5.54,1.351,1.017,0.58,P,1
8,2,2,4.16,1.718,0.837,0.56,P,1
8,2,2,5.4,1.634,1.287,0.54,P,1
8,1,1,4.97,1.484,1.919,0.52,P,1
8,2,1,4.86,1.701,2.335,0.54,P,0
8,1,1,5.46,1.55,1.236,0.56,P,1
8,2,2,5.51,0.984,1.316,0.54,P,1
8,1,2,5.46,1.134,1.304,0.56,P,0
8,1,2,1.04,1.251,1.47,0.58,P,0
8,2,2,5.87,1.134,1.501,0.6,P,1
8,1,1,5.96,1.218,0.915,0.58,P,1
8,2,2,4.97,0.8,4.883,0.56,P,1
8,1,1,6,0.834,1.201,0.54,P,1
8,1,1,4.89,1.184,0.768,0.52,P,1
8,1,2,5.14,1.401,0.868,0.54,P,0
8,1,1,5.35,0.984,1.803,0.56,P,1
8,2,2,1,1.667,1.769,0.54,P,1
8,1,1,5.89,1.018,1.068,0.52,P,1
8,1,1,6,0.935,0.952,0.5,P,1
8,2,2,5.19,1.084,2.168,0.48,P,1
8,1,2,1,1.351,3.554,0.5,P,0
8,2,2,3.84,1.267,1.069,0.52,P,1
8,1,1,5.47,1.2,1.62,0.5,P,1
8,1,1,5.11,1.234,0.887,0.48,P,1
8,2,2,4.21,0.967,1.451,0.46,P,1
8,1,1,5.17,1.351,1.171,0.44,P,1
8,1,2,4.39,1.066,0.784,0.46,P,0
8,2,1,1,1.017,1.034,0.48,P,0
8,2,2,4.46,1.168,0.551,0.5,P,1
8,2,2,1,1.551,1.421,0.48,P,1
8,2,2,1,1.417,1.551,0.46,P,1
8,1,2,4.41,1.1,0.784,0.48,P,0
8,2,2,5.87,1.001,0.767,0.5,P,1
8,2,2,1.04,1.618,1.354,0.48,P,1
8,1,2,1,1.201,1.236,0.5,P,0
8,1,1,5.36,1.317,1.047,0.52,P,1
8,2,2,1.03,1.334,1.287,0.5,P,1
8,2,2,1,1.251,1.02,0.48,P,1
8,2,2,1,1.334,1.403,0.46,P,1
8,2,2,1.01,1.118,1.181,0.44,P,1
8,1,2,1,0,2.521,0.46,P,0
8,2,1,1,1.417,1.469,0.48,P,0
8,1,2,1,1.402,1.452,0.5,P,0
8,1,1,3.78,1.218,0.653,0.52,P,1
8,2,2,1.08,1.236,0.885,0.5,P,1
8,2,2,1.01,1.968,1.319,0.48,P,1
8,2,2,5.74,1.001,0.617,0.46,P,1
8,2,2,5.28,0.952,0.616,0.44,P,1
8,2,2,3.9,1.167,0.502,0.42,P,1
8,1,1,5.51,1.067,1.117,0.4,P,1
8,2,2,5.16,0.868,0.584,0.38,P,1
8,2,2,4.91,1.034,0.552,0.36,P,1
8,1,2,4.25,1.018,0.8,0.38,P,0
8,2,2,4.32,1.301,1.018,0.4,P,1
8,2,2,5.12,0.967,0.935,0.38,P,1
8,2,2,4.94,0.885,0.917,0.36,P,1
8,1,2,5.01,1.017,0.618,0.38,P,0
8,2,1,4.56,1.017,0.735,0.4,P,0
8,2,2,1.02,1.101,0.92,0.42,P,1
8,2,2,1,1.183,1.286,0.4,P,1
8,2,2,1,0.951,1.101,0.38,P,1
8,2,2,1,1.402,1.103,0.36,P,1
8,1,2,1.01,1.068,1.133,0.38,P,0
8,2,2,1,1.434,2.053,0.4,P,1
8,1,1,4.36,1.284,0.569,0.38,P,1
8,1,2,5.22,0.934,1.054,0.4,P,0
8,1,2,4.76,1.267,0.886,0.42,P,0
8,1,1,4.75,1.384,0.785,0.44,P,1
8,2,2,5.09,1.084,0.553,0.42,P,1
8,2,2,4.73,0.984,0.6,0.4,P,1
8,1,2,4.83,0.935,0.568,0.42,P,0
9,1,1,5.98,0.901,1.859,0.68,P,1
9,1,1,5.96,0.617,1.635,0.66,P,1
9,2,2,5.99,1.1,1.802,0.64,P,1
9,2,2,5.93,0.417,1.735,0.62,P,1
9,2,2,5.97,0.85,1.668,0.6,P,1
9,1,1,5.93,1.65,1.384,0.58,P,1
9,2,1,5.94,1.151,1.216,0.6,P,0
9,1,1,5.95,0.75,1.319,0.62,P,1
9,1,2,4.94,0.9,0.836,0.64,P,0
9,2,2,5.96,0.45,1.468,0.66,P,1
9,2,2,6,0.651,1.421,0.64,P,1
9,2,2,5.96,0.25,1.102,0.62,P,1
9,2,2,1.65,0.884,1.386,0.6,P,1
9,1,1,5.11,0.867,1.002,0.58,P,1
9,1,1,5.68,1.433,1.136,0.56,P,1
9,1,2,1.82,0.768,0.92,0.58,P,0
9,1,1,5.06,1.018,1.684,0.6,P,1
9,1,1,5.84,1.067,1.15,0.58,P,1
9,1,1,5.71,0.934,1.417,0.56,P,1
9,1,1,5.93,0.951,1.219,0.54,P,1
9,1,2,5.79,1.234,1.334,0.56,P,0
9,1,1,5.28,1.067,1.052,0.58,P,1
9,2,2,1.41,0.917,1.051,0.56,P,1
9,2,2,5.3,0.534,1.616,0.54,P,1
9,1,1,5.98,0.717,1.201,0.52,P,1
9,2,2,1.27,1.268,0.849,0.5,P,1
9,2,2,5.92,0.584,1.267,0.48,P,1
9,1,1,5.73,0.751,1.05,0.46,P,1
9,2,1,5.75,0.8,0.917,0.48,P,0
9,1,1,5.67,1.001,0.967,0.5,P,1
9,2,2,1.86,1.018,1.202,0.48,P,1
9,1,2,1.58,0.885,1.651,0.5,P,0
9,1,2,5.84,0,1.32,0.52,P,0
9,2,2,5.64,0.401,1.216,0.54,P,1
9,2,2,5.5,0.7,1.483,0.52,P,1
9,1,1,5.73,0.7,1.484,0.5,P,1
9,1,1,5.43,0.567,1.051,0.48,P,1
9,2,1,5.73,0.635,1.118,0.5,P,0
9,2,2,1.73,0.45,1.317,0.52,P,1
9,2,2,1.61,0.75,1.118,0.5,P,1
9,1,1,1.78,0.633,1.102,0.48,P,1
9,2,1,5.39,0.551,0.801,0.5,P,0
9,2,2,5.71,0.617,1.318,0.52,P,1
9,1,2,2.13,0.884,0.786,0.54,P,0
9,1,1,6,0.517,0.867,0.56,P,1
9,1,1,5.88,0.367,0.971,0.54,P,1
9,1,1,5.88,0.467,1.269,0.52,P,1
9,1,2,5.88,0.484,1.334,0.54,P,0
9,2,2,5.86,0.75,0.967,0.56,P,1
9,1,1,5.91,0.917,1.2,0.54,P,1
9,1,1,5.91,0.617,0.966,0.52,P,1
9,1,1,1.43,0.835,1.301,0.5,P,1
9,1,1,4.15,0.734,0.902,0.48,P,1
9,2,2,5.98,0.416,1.52,0.46,P,1
9,2,2,5.76,0.45,1.102,0.44,P,1
9,1,1,1.84,0.867,1.036,0.42,P,1
9,2,2,1.77,1.101,1.019,0.4,P,1
9,1,1,1.68,0.867,0.77,0.38,P,1
9,2,2,5.38,0.384,0.919,0.36,P,1
9,2,1,5.91,0.8,1.051,0.38,P,0
9,2,1,1.34,0.768,4.048,0.4,P,0
9,2,2,1.66,0.883,0.936,0.42,P,1
9,1,2,1.53,0.768,0.967,0.44,P,0
9,2,2,5.39,0.417,7.621,0.46,P,1
9,1,2,5.51,0.384,2.717,0.48,P,0
9,2,2,5.45,0.384,1.118,0.5,P,1
9,1,1,1.46,1.284,0.817,0.48,P,1
9,1,1,5.49,0.934,8.353,0.46,P,1
9,2,2,5.57,0.517,1.417,0.44,P,1
9,2,2,1.23,0.984,1.184,0.42,P,1
9,1,1,1.65,1.684,3.621,0.4,P,1
9,2,1,1.58,0.584,1.703,0.42,P,0
9,1,1,4.6,0.985,0.999,0.44,P,1
9,2,1,1.68,1.351,1.2,0.46,P,0
9,1,1,5.66,1.618,1.636,0.48,P,1
9,1,1,2.05,0.901,1.385,0.46,P,1
9,2,2,5.68,0.568,1.538,0.44,P,1
9,1,1,5.34,0.95,1.383,0.42,P,1
9,1,2,2.38,0.784,1.135,0.44,P,0
9,2,2,1.56,1.184,1.619,0.46,P,1
9,2,2,5.39,0.917,1.068,0.44,P,1
9,1,2,1.82,0.967,2.815,0.46,P,0
9,2,2,5.42,0.95,1.084,0.48,P,1
9,1,2,1.53,0.784,1.418,0.5,P,0
9,1,2,1.14,1.2,1.47,0.52,P,0
9,1,1,5.29,0.834,0.817,0.54,P,1
9,1,2,5.84,0.95,1.352,0.56,P,0
9,1,1,5.86,0.867,0.968,0.58,P,1
9,1,1,5.43,0.717,1.402,0.56,P,1
9,1,1,5.79,0.535,1.285,0.54,P,1
9,2,2,5.52,0.334,1.001,0.52,P,1
9,2,1,5.7,0.983,0.784,0.54,P,0
9,1,1,5.81,0.885,1.052,0.56,P,1
9,1,1,5.67,0.651,1.668,0.54,P,1
9,2,2,5.65,0.45,1.97,0.52,P,1
9,2,2,5.61,0,1.72,0.5,P,1
9,2,1,1.51,0.334,0.985,0.52,P,0
9,1,1,5.49,0.801,0.833,0.54,P,1
9,2,2,5.69,0.55,1.169,0.52,P,1
9,2,1,5.77,0.668,0.917,0.54,P,0
9,2,2,5.67,0.435,0.968,0.56,P,1
9,2,1,5.43,0.784,1.57,0.58,P,0
9,1,2,5.65,0.45,1.851,0.6,P,0
9,2,2,1.54,1.402,1.219,0.62,P,1
9,2,2,6,0.267,1.385,0.6,P,1
9,1,2,1.5,1.034,2.067,0.62,P,0
9,2,2,5.85,0.2,1.366,0.64,P,1
9,2,2,5.94,0.618,1.067,0.62,P,1
9,2,2,5.79,0.317,1.084,0.6,P,1
9,2,2,5.87,0.301,1.053,0.58,P,1
9,1,1,5.95,0.768,1.084,0.56,P,1
9,1,1,5.86,0.551,0.82,0.54,P,1
9,1,1,5.5,0.634,0.768,0.52,P,1
9,2,2,5.96,0.467,0.901,0.5,P,1
9,2,2,5.63,0.4,1.536,0.48,P,1
9,1,1,1.71,0.717,0.935,0.46,P,1
9,2,2,5.81,1.117,0.95,0.44,P,1
9,1,2,1.64,0.902,1.885,0.46,P,0
9,1,2,4.91,0.75,1.067,0.48,P,0
9,2,2,5.96,0.85,1.346,0.5,P,1
9,2,2,5.58,0.634,2.031,0.48,P,1
9,1,1,5.56,0.617,1.684,0.46,P,1
9,2,1,1.92,0.834,1.419,0.48,P,0
9,1,1,5.17,0.618,1.017,0.5,P,1
9,1,2,1.84,0.617,1.052,0.52,P,0
9,2,1,5.52,0.8,1.034,0.54,P,0
9,2,1,2.39,0.634,1.153,0.56,P,0
9,1,1,4.55,0.818,0.953,0.58,P,1
9,1,1,4.58,0.467,1.001,0.56,P,1
9,1,2,5.51,0.4,0.967,0.58,P,0
9,1,1,1.97,0.567,0.802,0.6,P,1
9,1,1,5.88,0.85,0.919,0.58,P,1
9,1,1,5.62,0.651,0.917,0.56,P,1
9,1,1,5.48,0.551,0.95,0.54,P,1
9,1,1,5.05,0.668,1.753,0.52,P,1
9,2,2,5.81,0.416,0.883,0.5,P,1
9,1,2,5.74,0.767,1.468,0.52,P,0
9,1,1,2,0.586,1.15,0.54,P,1
9,2,2,5.22,0.651,0.8,0.52,P,1
9,1,2,5.25,0.602,0.984,0.54,P,0
9,2,2,5.62,0.367,0.883,0.56,P,1
9,1,1,5.52,0.568,1.317,0.54,P,1
9,1,1,5.64,0.833,2.053,0.52,P,1
9,2,2,5.64,0.384,0.985,0.5,P,1
9,1,1,1.81,0.668,0.85,0.48,P,1
9,2,2,4.63,0.668,0.885,0.46,P,1
9,1,2,5.22,0.833,2.32,0.48,P,0
9,2,2,5.58,0.617,1.034,0.5,P,1
9,1,1,1.73,0.684,1.451,0.48,P,1
9,1,2,1.85,0.784,1.054,0.5,P,0
9,1,1,4.63,0.9,0.768,0.52,P,1
9,1,1,5.16,0.634,1.118,0.5,P,1
9,2,2,5.29,0.567,0.918,0.48,P,1
9,1,2,5.28,1.133,1.82,0.5,P,0
9,1,1,5.31,1.052,1.018,0.52,P,1
9,1,1,5.48,0.735,0.749,0.5,P,1
9,2,2,5.57,0.717,1.202,0.48,P,1
9,1,1,2.08,0.667,1.22,0.46,P,1
9,1,1,2.03,0.617,2.051,0.44,P,1
9,2,2,4.72,0.651,0.985,0.42,P,1
9,1,1,1.97,1.067,1.202,0.4,P,1
9,1,1,5.11,1.601,1.102,0.38,P,1
9,2,2,5.39,0.283,1.252,0.36,P,1
9,1,1,1.97,1.034,1.405,0.34,P,1
9,1,1,5.32,0.75,1.268,0.32,P,1
9,1,1,5.71,0.95,0.683,0.3,P,1
9,1,1,4.83,1.117,1.269,0.28,P,1
9,2,2,1.73,1.485,1.136,0.26,P,1
9,2,2,4.89,0.7,1.317,0.24,P,1
9,2,2,5.49,0.551,1.018,0.22,P,1
9,1,1,5.26,0.652,0.835,0.2,P,1
9,1,1,5.44,1.167,1.018,0.18,P,1
9,1,1,5.49,0.55,0.803,0.16,P,1
9,2,2,5.21,0.917,0.735,0.14,P,1
9,2,1,5.53,0.55,1.004,0.16,P,0
9,2,2,5.64,0.534,1.052,0.18,P,1
9,2,2,5.28,0.351,0.95,0.16,P,1
9,2,1,5.24,0.684,0.968,0.18,P,0
9,1,1,5,0.567,0.97,0.2,P,1
9,2,2,5.09,0.833,1.787,0.18,P,1
9,2,1,1.25,1.534,2.583,0.2,P,0
9,2,2,1.67,0.75,0.986,0.22,P,1
9,1,1,5.51,0.735,1.969,0.2,P,1
9,1,1,5.42,0.767,1.153,0.18,P,1
9,2,1,1.84,0.916,1.151,0.2,P,0
9,2,1,1.54,0.7,1.887,0.22,P,0
9,1,1,1.96,0.618,1.852,0.24,P,1
9,1,2,5.31,0.801,1.45,0.26,P,0
9,2,1,5.31,0.419,1.32,0.28,P,0
9,1,2,1.59,0.801,1,0.3,P,0
9,2,2,5.45,0.4,1.655,0.32,P,1
9,1,1,4.57,0.767,1.267,0.3,P,1
9,2,1,5.15,0.601,1.151,0.32,P,0
9,2,1,2.04,1.133,1.513,0.34,P,0
9,2,2,4.72,0.768,0.936,0.36,P,1
9,2,1,4.76,1.251,1.203,0.38,P,0
9,1,1,4.16,0.784,0.984,0.4,P,1
9,2,2,4.81,0.818,0.986,0.38,P,1
9,2,1,2.16,1.185,1.435,0.4,P,0
9,2,1,4.83,0.634,1.036,0.42,P,0
9,2,1,2.24,0.784,1.735,0.44,P,0
9,2,1,4.84,0.751,0.82,0.46,P,0
9,2,2,4.99,0.367,1.002,0.48,P,1
9,2,1,1.78,0.617,1.586,0.5,P,0
9,1,1,5.1,0.583,0.884,0.52,P,1
9,1,1,4.8,0.634,0.985,0.5,P,1
9,2,1,1.79,0.484,0.969,0.52,P,0
9,1,1,1.94,1.117,1.787,0.54,P,1
9,2,2,4.61,0.317,0.901,0.52,P,1
9,2,2,4.9,0.818,1.22,0.5,P,1
9,2,2,5,0.167,1.336,0.48,P,1
9,2,2,4.99,0.267,0.685,0.46,P,1
9,1,1,5.16,0.5,1.219,0.44,P,1
9,2,2,2.05,0.267,1.566,0.42,P,1
9,2,1,1.88,0.417,0.819,0.44,P,0
9,1,1,4.43,0.268,1.451,0.46,P,1
9,1,2,5.21,0.368,1.269,0.48,P,0
9,2,2,5.11,0.884,0.833,0.5,P,1
9,1,1,5.09,0.917,2.136,0.48,P,1
9,1,2,5.3,0.984,1.103,0.5,P,0
9,2,2,5.09,0.25,1.036,0.52,P,1
9,2,2,4.83,0.634,4.753,0.5,P,1
9,1,2,1.65,0.3,1.205,0.52,P,0
9,2,2,2.85,0.484,1.52,0.54,P,1
9,1,2,1.94,0.717,1.005,0.56,P,0
9,2,2,5.99,0.483,1.067,0.58,P,1
9,2,1,1.96,1.217,1.718,0.6,P,0
9,2,2,2.33,1.051,1.204,0.62,P,1
9,1,1,4.32,0.735,0.838,0.6,P,1
9,2,2,4.94,1.1,1.02,0.58,P,1
9,1,1,5.65,0.784,1.169,0.56,P,1
9,2,2,5.22,0.834,1.019,0.54,P,1
9,2,2,5.67,0.884,1.001,0.52,P,1
9,1,1,5.69,0.718,0.919,0.5,P,1
9,1,2,5.04,0.851,0.918,0.52,P,0
9,2,2,2.17,0.935,0.952,0.54,P,1
9,2,2,2.21,1.367,1.337,0.52,P,1
9,2,2,4.38,0.684,0.952,0.5,P,1
9,2,2,5.22,0.634,1.101,0.48,P,1
9,2,2,5.66,0.685,0.934,0.46,P,1
9,1,2,5.54,0.334,0.812,0.48,P,0
9,1,2,2.11,0.4,1.901,0.5,P,0
9,2,2,2.23,0.467,2.82,0.52,P,1
9,2,2,2.04,0.467,1.453,0.5,P,1
9,1,1,2.13,0.784,1.369,0.48,P,1
9,1,1,1.85,0.884,1.579,0.46,P,1
9,1,1,2.32,0.616,1.103,0.44,P,1
9,2,2,1.82,0.634,0.984,0.42,P,1
9,1,2,5.78,0.384,1.669,0.44,P,0
9,2,2,5.19,0.834,1.453,0.46,P,1
9,1,2,5.06,0.401,1.069,0.48,P,0
9,2,2,2.12,0.533,1.434,0.5,P,1
9,2,1,2.06,1.451,1.751,0.52,P,0
9,1,2,2.03,0.468,3.021,0.54,P,0
9,2,1,5.24,1.033,0.834,0.56,P,0
9,1,1,4.09,0.818,0.835,0.58,P,1
9,1,1,5.02,0.818,1.754,0.56,P,1
9,1,1,5.17,0.851,0.851,0.54,P,1
9,2,2,5.04,1.068,1.301,0.52,P,1
9,1,1,4.81,0.534,0.985,0.5,P,1
9,2,1,4.96,0.5,0.751,0.52,P,0
9,1,2,5.43,0.634,1.102,0.54,P,0
9,2,2,5.08,0.567,0.867,0.56,P,1
9,2,2,4.9,0.717,0.717,0.54,P,1
9,2,2,5.34,0.917,1.252,0.52,P,1
9,1,2,4.81,1.017,1.184,0.54,P,0
9,1,1,5.39,0.534,1.133,0.56,P,1
9,2,2,5.41,0.917,0.734,0.54,P,1
9,2,1,1.79,0.934,0.965,0.56,P,0
9,2,1,5.36,0.567,2.017,0.58,P,0
9,1,1,5.35,1.017,1.019,0.6,P,1
9,1,1,4.27,0.784,1.802,0.58,P,1
9,1,2,1.04,1.318,1.734,0.6,P,0
9,2,2,5.44,0.734,0.967,0.62,P,1
9,1,1,5.53,0.734,1.034,0.6,P,1
9,1,2,5.3,0.767,1.02,0.62,P,0
9,2,2,4.89,0.801,1.218,0.64,P,1
9,1,1,4.97,1.051,0.834,0.62,P,1
9,1,1,5.19,0.551,0.767,0.6,P,1
9,1,1,5.31,0.784,0.752,0.58,P,1
9,2,1,5.34,0.868,0.967,0.6,P,0
9,1,2,1,1.033,2.42,0.62,P,0
9,1,1,5.51,0.684,0.884,0.64,P,1
9,2,1,1.34,1.001,0.916,0.66,P,0
9,2,2,5.66,0.435,1.052,0.68,P,1
9,1,1,6,0.701,0.967,0.66,P,1
9,2,2,1.72,0.834,0.802,0.64,P,1
9,1,1,5.91,0.734,1.45,0.62,P,1
9,1,1,5.65,1.034,1.07,0.6,P,1
9,2,2,6,0.566,1.201,0.58,P,1
9,2,2,5.98,0.533,2.038,0.56,P,1
9,2,2,5.81,0.718,0.801,0.54,P,1
9,2,2,5.75,0.485,1.167,0.52,P,1
9,2,2,4.63,0.767,0.901,0.5,P,1
9,1,1,5.38,0.75,2.489,0.48,P,1
9,2,1,1.87,0.886,1.336,0.5,P,0
9,1,1,2.19,0.584,1.083,0.52,P,1
9,2,2,5.43,0.585,1.033,0.5,P,1
9,1,1,5.63,0.567,0.8,0.48,P,1
9,2,2,5.33,0.734,1.151,0.46,P,1
10,2,1,4.74,0.533,3.108,0.74,H,0
10,1,1,4.78,0.901,4.854,0.76,H,1
10,2,2,4.73,0.718,2.003,0.74,H,1
10,1,1,2.88,0.784,1.302,0.72,H,1
10,1,1,4.39,0.7,1.265,0.7,H,1
10,1,1,4.29,0.634,1.203,0.68,H,1
10,2,2,4.03,0.551,1.647,0.66,H,1
10,2,1,2.71,0.951,2.664,0.68,H,0
10,2,2,4.39,0.601,2.286,0.7,H,1
10,1,1,2.66,0.617,2.538,0.68,H,1
10,2,1,3.94,1.051,1.147,0.7,H,0
10,2,1,4.63,0,2.704,0.72,H,0
10,2,2,4.44,0.584,1.404,0.74,H,1
10,1,1,4.75,0.65,2.052,0.72,H,1
10,2,2,2.31,0.717,1.571,0.7,H,1
10,2,2,6,0.566,1.87,0.68,H,1
10,2,2,2.44,0.95,1.115,0.66,H,1
10,1,2,2.39,0.584,1.419,0.68,H,0
10,1,2,1.43,0.933,1.785,0.7,H,0
10,2,1,4.71,0.635,1.136,0.72,H,0
10,1,1,5.98,0.534,1.536,0.74,H,1
10,2,2,5.06,0.433,1.519,0.72,H,1
10,1,2,4.36,0.618,1.896,0.74,H,0
10,1,1,4.88,0.7,1.545,0.76,H,1
10,1,2,4.77,0.501,1.327,0.78,H,0
10,2,1,2.14,0.552,1.678,0.8,H,0
10,2,2,5.91,1.768,2.187,0.82,H,1
10,1,1,3.33,0.518,1.386,0.8,H,1
10,2,2,6,0.468,1.735,0.78,H,1
10,2,2,5.96,0.35,2.703,0.76,H,1
10,2,2,6,0.533,2.719,0.74,H,1
10,1,2,5.92,0.634,1.951,0.76,H,0
10,2,2,5.39,0.651,1.452,0.78,H,1
10,2,2,5.38,0.651,0.897,0.76,H,1
10,1,1,5.74,0.334,1.952,0.74,H,1
10,2,1,2.36,0.534,1.029,0.76,H,0
10,1,1,5.03,0.501,1.119,0.78,H,1
10,2,2,2.75,0.584,0.952,0.76,H,1
10,2,2,5.31,0.984,1.352,0.74,H,1
10,2,2,5.93,0.501,2.119,0.72,H,1
10,2,2,5.95,0.617,2.587,0.7,H,1
10,1,1,5.38,1.718,2.336,0.68,H,1
10,2,2,5.1,0.668,1.837,0.66,H,1
10,2,2,4.71,0.701,1.202,0.64,H,1
10,1,1,1.76,0.817,1.151,0.62,H,1
10,2,2,5.45,0.534,1.417,0.6,H,1
10,2,2,5.67,0.467,2.003,0.58,H,1
10,2,1,5.42,0.617,2.504,0.6,H,0
10,2,1,5.41,0.501,1.652,0.62,H,0
10,1,2,2.31,0.851,1.469,0.64,H,0
10,2,2,5.2,0.701,0.937,0.66,H,1
10,1,1,3.91,1.252,1.152,0.64,H,1
10,1,1,3.28,0.851,1.635,0.62,H,1
10,1,1,3.31,0.633,1.237,0.6,H,1
10,1,1,4.53,0.484,1.152,0.58,H,1
10,2,2,1.7,0.667,1.302,0.56,H,1
10,2,2,2.36,1.051,1.782,0.54,H,1
10,2,2,2.57,0.551,2.487,0.52,H,1
10,1,2,2.28,0.768,1.819,0.54,H,0
10,1,1,4.53,0.417,1.236,0.56,H,1
10,1,2,5.18,0.351,1.848,0.58,H,0
10,2,2,5.09,0.501,1.602,0.6,H,1
10,1,1,5.04,0.618,1.47,0.58,H,1
10,1,1,4.97,0.401,1.452,0.56,H,1
10,2,2,4.69,0.368,1.235,0.54,H,1
