Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Congruency,Accuracy
10,R,R,210.82,0.513,2.659,Congr,1
10,R,R,186.01,0.452,1.557,Neutr,1
10,R,R,219.32,0.438,4.177,Congr,1
10,R,R,209.93,0.471,4.894,Congr,1
10,R,R,214.04,0.372,2.752,Neutr,1
10,L,L,204.69,0.438,1.651,Incongr,1
10,L,L,219.16,0.578,2.797,Congr,1
10,L,L,189.11,0.547,2.465,Incongr,1
10,R,R,142.03,0.507,5.018,Neutr,1
10,R,R,223.66,0.499,4.994,Neutr,1
10,L,L,190.25,0.753,2.078,Incongr,1
10,R,R,222.43,0.393,4.361,Congr,1
10,L,L,221.04,0.411,4.271,Neutr,1
10,L,L,225.06,0.511,2.354,Neutr,1
10,L,L,187.67,0.755,4.362,Congr,1
10,R,R,177,0.497,5.392,Neutr,1
10,L,L,228.52,0.59,4.921,Incongr,1
10,L,L,159.86,0.412,6.7,Incongr,1
10,R,R,225.93,0.464,2.823,Neutr,1
10,L,L,220,0.493,5.255,Neutr,1
10,L,L,239.88,0.508,3.114,Congr,1
10,L,L,218.17,0.958,3.464,Congr,1
10,L,L,216.03,0.385,3.93,Incongr,1
10,L,L,205.8,0.364,3.49,Neutr,1
10,L,L,193.66,0.397,2.951,Congr,1
10,L,L,211.67,0.54,4.704,Incongr,1
10,L,L,224.76,0.366,3.822,Incongr,1
10,R,R,192.39,0.749,1.986,Neutr,1
10,R,R,203.77,0.665,6.446,Congr,1
10,R,R,216.43,0.379,2.583,Neutr,1
10,R,R,266.28,0.661,2.608,Incongr,1
10,L,L,207.9,0.468,4.288,Neutr,1
10,R,R,220.04,0.485,4.441,Incongr,1
10,R,R,116.85,1.048,2.696,Incongr,1
10,R,R,237.05,0.502,2.969,Congr,1
10,R,NA,32.99,NA,3.064,Incongr,0
10,R,R,173.05,0.43,2.829,Neutr,1
10,L,L,226.77,0.43,4.415,Congr,1
10,L,L,243.01,0.426,2.172,Congr,1
10,L,L,220.67,0.37,2.368,Congr,1
10,L,L,183.11,0.374,2.595,Congr,1
10,R,R,225.69,0.586,2.572,Incongr,1
10,R,R,217.51,0.402,2.486,Incongr,1
10,R,R,223.24,0.36,2.878,Congr,1
10,R,R,240.45,0.495,3.564,Incongr,1
10,L,L,105.12,0.494,2.469,Neutr,1
10,R,R,228.69,0.418,2.5,Congr,1
10,R,R,206.3,0.47,3.131,Congr,1
10,L,L,190.31,0.497,4.472,Congr,1
10,R,R,218.25,0.405,4.584,Neutr,1
10,R,R,233.87,0.406,4.564,Neutr,1
10,L,L,219.2,0.843,2.582,Incongr,1
10,R,R,200.98,0.504,4.109,Neutr,1
10,R,R,198.77,0.446,3.065,Incongr,1
10,L,L,217.94,0.704,3.1,Congr,1
10,L,L,183.78,0.463,3.263,Neutr,1
10,R,R,238.86,0.527,2.471,Incongr,1
10,R,R,154.64,0.392,2.087,Congr,1
10,R,R,184.96,0.335,4.602,Incongr,1
10,R,R,211.36,0.387,4.302,Incongr,1
10,L,L,201.18,0.496,3.483,Incongr,1
10,L,L,184.42,0.507,3.086,Neutr,1
10,L,L,175.25,0.516,3.589,Incongr,1
10,R,R,242.92,0.347,3.66,Neutr,1
10,L,L,182.43,0.417,2.869,Incongr,1
10,L,L,209.15,0.434,2.029,Incongr,1
10,L,L,245.07,0.422,4.221,Neutr,1
10,L,L,220.39,0.419,2.986,Neutr,1
10,L,L,186.34,0.39,3.764,Neutr,1
10,L,L,237.91,0.504,3.829,Congr,1
10,R,R,205.77,0.69,2.281,Incongr,1
10,R,R,210.57,0.593,3.103,Congr,1
10,R,R,232.77,0.54,3.543,Neutr,1
10,R,R,211.57,0.432,4.148,Incongr,1
10,L,L,213.59,0.449,2.282,Incongr,1
10,L,L,251.45,0.402,2.534,Incongr,1
10,R,R,186.08,0.664,2.175,Incongr,1
10,R,R,220.33,0.538,4.142,Congr,1
10,R,R,256.18,0.412,3.205,Congr,1
10,R,R,237.86,0.406,2.628,Congr,1
10,L,L,238.71,0.486,2.806,Congr,1
10,R,R,227.23,0.472,2.566,Congr,1
10,L,L,254.92,0.401,2.83,Congr,1
10,L,L,213,0.354,2.97,Congr,1
10,L,L,194.06,0.455,4.867,Incongr,1
10,R,R,140.14,0.54,3.141,Incongr,1
10,L,L,228.52,0.564,4.295,Neutr,1
10,R,R,213.99,0.41,4.181,Neutr,1
10,R,R,211.04,0.381,3.032,Incongr,1
10,R,R,238.61,0.662,2.726,Neutr,1
10,L,L,227.91,0.396,3.916,Neutr,1
10,L,L,215.63,0.391,4,Incongr,1
10,L,L,268.86,0.416,1.997,Neutr,1
10,R,R,234,0.437,4.326,Neutr,1
10,L,L,251.04,0.357,3.276,Incongr,1
10,R,R,187.5,0.439,3.087,Neutr,1
10,L,L,202.25,0.434,3.459,Neutr,1
10,L,L,219.74,0.456,2.789,Neutr,1
10,L,L,162.07,0.81,6.487,Incongr,1
10,R,R,228.5,0.452,3.418,Neutr,1
10,R,R,203.24,0.494,2.843,Neutr,1
10,R,R,239.11,0.748,3.086,Congr,1
10,L,L,223.18,0.457,3.332,Congr,1
10,R,R,220.69,0.357,2.593,Congr,1
10,R,R,233.43,0.504,4.091,Congr,1
10,L,L,116.7,0.827,2.285,Neutr,1
10,L,L,194.58,0.466,4.408,Congr,1
10,L,L,190.31,0.41,3.228,Incongr,1
11,R,R,308.54,0.431,3.914,Incongr,1
11,R,R,331.27,0.394,4.423,Congr,1
11,R,R,322.99,0.505,2.991,Incongr,1
11,R,R,305.03,0.379,3.623,Neutr,1
11,R,R,297.97,0.378,2.491,Neutr,1
11,L,L,268.84,0.392,2.402,Congr,1
11,L,L,317.39,0.377,5.205,Incongr,1
11,L,L,311.59,0.415,4.428,Incongr,1
11,L,L,261.09,0.391,2.602,Congr,1
11,R,R,306.38,0.411,7.281,Congr,1
11,R,R,299.14,0.388,4.815,Neutr,1
11,R,R,289.76,0.334,2.841,Congr,1
11,L,R,171.66,0.374,2.229,Congr,0
11,R,R,268.87,0.348,2.439,Congr,1
11,L,L,288.7,0.377,3.086,Incongr,1
11,L,L,269.04,0.336,2.138,Congr,1
11,L,L,335.53,0.353,3.128,Incongr,1
11,R,L,33.17,0.403,2.53,Incongr,0
11,L,L,295.5,0.378,4.218,Congr,1
11,R,R,280.46,0.434,5.645,Neutr,1
11,R,R,166.98,0.555,2.318,Incongr,1
11,L,L,314.11,0.429,3.36,Neutr,1
11,L,L,283.24,0.442,4.851,Neutr,1
11,L,L,300.17,0.496,2.998,Congr,1
11,R,R,238.89,0.461,4.863,Congr,1
11,L,L,301.22,0.437,2.133,Congr,1
11,R,R,315.74,0.455,3.438,Neutr,1
11,R,R,293.04,0.457,3.811,Incongr,1
11,L,L,289.01,0.403,3.824,Neutr,1
11,R,R,310.1,0.472,5.663,Neutr,1
11,L,L,144.83,1.035,4.14,Congr,1
11,R,R,321.69,0.4,2.382,Congr,1
11,L,L,174.54,0.895,6.23,Neutr,1
11,R,R,293.34,0.357,3.404,Congr,1
11,L,L,301.34,0.408,2.669,Congr,1
11,L,L,315.59,0.376,2.423,Incongr,1
11,L,L,286.07,0.365,2.437,Incongr,1
11,R,R,306.6,0.47,3.022,Neutr,1
11,L,L,319.57,0.403,6.463,Congr,1
11,R,R,169.68,0.623,5.087,Incongr,1
11,R,R,156.31,0.549,2.953,Incongr,1
11,R,R,294.31,0.474,3.179,Congr,1
11,R,R,303.22,0.442,2.878,Congr,1
11,L,L,322.01,0.424,4.177,Incongr,1
11,R,R,235.68,0.499,4.313,Incongr,1
11,L,L,320.53,0.457,4.101,Neutr,1
11,L,L,320.43,0.451,3.462,Congr,1
11,L,L,323.44,0.501,4.121,Incongr,1
11,R,R,316.05,0.395,4.148,Neutr,1
11,R,R,297.9,0.433,3.186,Congr,1
11,L,L,298.58,0.474,5.082,Neutr,1
11,R,R,318.71,0.423,5.544,Congr,1
11,R,NA,31.58,0.439,3.846,Neutr,0
11,L,L,316.64,0.497,2.372,Incongr,1
11,L,L,304.46,0.483,4.126,Neutr,1
11,R,R,313.38,0.355,6.175,Neutr,1
11,L,L,310.68,0.477,7.998,Incongr,1
11,R,R,320.88,0.417,3.986,Congr,1
11,L,L,326.79,0.425,3.841,Neutr,1
11,L,L,164,0.76,5.017,Incongr,1
11,L,L,311.9,0.457,6.1,Neutr,1
11,R,R,310.78,0.388,3.89,Incongr,1
11,L,L,228.86,0.417,4.456,Congr,1
11,L,L,334.11,0.378,3.929,Neutr,1
11,R,R,330.89,0.845,3.601,Incongr,1
11,L,L,330.63,0.334,3.582,Neutr,1
11,R,R,329.82,0.366,3.335,Neutr,1
11,R,R,324.06,0.334,3.867,Neutr,1
11,R,R,326.48,0.355,4.393,Incongr,1
11,L,L,330.98,0.437,3.44,Incongr,1
11,R,R,310.59,0.457,2.667,Incongr,1
11,L,L,318.18,0.43,5.226,Neutr,1
11,R,R,317.61,0.438,4.257,Neutr,1
11,L,L,324.01,0.312,2.984,Congr,1
11,R,R,315.38,0.442,2.945,Congr,1
11,R,R,341.38,0.339,3.864,Incongr,1
11,L,L,208.44,0.505,2.515,Congr,1
11,L,L,307.54,0.423,1.626,Congr,1
11,L,L,280,0.443,3.702,Neutr,1
11,L,L,306.84,0.481,2.124,Incongr,1
11,L,L,306.17,0.464,2.666,Neutr,1
11,L,L,300.58,0.475,2.574,Incongr,1
11,L,L,317.22,0.421,4.103,Incongr,1
11,L,L,230.25,0.676,2.385,Incongr,1
11,R,R,305.78,0.484,2.775,Neutr,1
11,R,R,316.1,0.459,4.399,Neutr,1
11,R,R,303.29,0.342,3.692,Incongr,1
11,L,L,314.23,0.416,2.93,Congr,1
11,L,L,303.75,0.427,2.57,Neutr,1
11,R,R,270.57,0.493,4.323,Congr,1
11,R,R,322.59,0.409,2.553,Congr,1
11,L,L,267.29,0.441,3.042,Neutr,1
11,L,L,263.11,0.483,4.128,Congr,1
11,L,L,313.99,0.445,3.376,Congr,1
11,R,R,318.2,0.379,6.796,Congr,1
11,R,R,317.68,0.487,2.337,Neutr,1
11,R,R,323.83,0.387,4.481,Neutr,1
11,R,R,291.16,0.364,3.365,Congr,1
11,L,L,322.62,0.464,2.071,Congr,1
11,L,L,313.23,0.368,3.105,Incongr,1
11,R,L,16.57,0.275,1.818,Incongr,0
11,R,R,319.07,0.359,5.216,Congr,1
11,R,R,312.21,0.39,2.518,Incongr,1
11,R,R,325.06,0.39,2.889,Incongr,1
11,R,R,324.09,0.356,3.421,Neutr,1
11,L,L,307.74,0.441,3.047,Congr,1
11,L,L,311.04,0.44,3.347,Neutr,1
11,R,R,322.42,0.426,3.293,Neutr,1
11,L,L,322.62,0.34,2.51,Neutr,1
11,R,R,323.71,0.36,3.015,Neutr,1
11,R,R,143.4,0.597,2.35,Neutr,1
11,L,L,318.75,0.462,5.935,Neutr,1
11,R,R,278.12,0.414,3.661,Congr,1
11,L,L,270.21,0.449,4.468,Congr,1
11,R,R,314.2,0.394,2.634,Incongr,1
11,R,R,286.28,0.496,1.84,Congr,1
11,L,L,231.29,0.499,3.236,Neutr,1
11,R,R,313.82,0.487,2.046,Congr,1
11,R,R,313.31,0.429,3.66,Incongr,1
11,R,R,310.38,0.342,3.495,Congr,1
11,L,L,299.25,0.422,5.852,Neutr,1
11,L,L,291,0.71,2.615,Congr,1
11,R,NA,46.37,0.565,2.576,Neutr,0
11,R,R,309.02,0.371,3.059,Congr,1
11,L,L,322.01,0.532,2.111,Incongr,1
11,R,R,312.2,0.434,2.404,Congr,1
11,L,L,307.43,0.525,3.488,Incongr,1
11,L,L,258.22,0.448,4.792,Congr,1
11,R,R,298.01,0.467,4.738,Incongr,1
11,L,L,314.12,0.451,2.324,Incongr,1
11,R,R,298.67,0.441,3.028,Incongr,1
11,L,L,289.56,0.413,2.779,Neutr,1
11,R,R,329.98,0.485,2.234,Incongr,1
11,L,L,310.81,0.471,1.951,Incongr,1
11,R,R,308.15,0.427,10.498,Neutr,1
11,L,L,298.69,0.468,2.088,Congr,1
11,L,L,314.33,0.367,1.924,Neutr,1
11,L,L,326.83,0.385,1.655,Incongr,1
11,L,L,312.86,0.397,3.996,Incongr,1
11,R,R,304.2,0.49,2.026,Incongr,1
11,L,L,314.93,0.411,2.271,Incongr,1
11,R,R,323.56,0.397,3.496,Neutr,1
11,R,R,321.16,0.409,2.407,Incongr,1
11,L,L,311.02,0.446,3.202,Neutr,1
11,L,L,313.7,0.48,2.34,Neutr,1
11,R,R,317.01,0.375,1.904,Congr,1
11,R,R,320.11,0.392,4.212,Neutr,1
11,R,NA,37.53,NA,3.126,Incongr,0
11,R,L,17.65,0.361,0.929,Neutr,0
11,L,L,334.21,0.477,3.06,Neutr,1
11,R,R,317.96,0.345,2.099,Incongr,1
11,R,R,325.32,0.375,2.655,Congr,1
11,R,R,327.48,0.387,2.984,Neutr,1
11,L,L,330.39,0.4,3.09,Congr,1
11,L,L,319.75,0.364,4.619,Neutr,1
11,L,L,322.43,0.557,2.989,Incongr,1
11,R,R,293.08,0.311,1.558,Neutr,1
11,L,L,311.19,0.381,2.668,Neutr,1
11,L,L,318.83,0.383,2.776,Incongr,1
11,L,L,328.17,0.341,3.376,Incongr,1
11,R,R,322.87,0.498,1.419,Neutr,1
11,L,L,297.16,0.478,2.93,Neutr,1
11,L,L,322.98,0.432,2.093,Congr,1
11,R,R,309.45,0.601,2.04,Incongr,1
11,L,L,321.19,0.509,2.341,Congr,1
11,R,R,320.46,0.451,3.89,Incongr,1
11,R,R,331.16,0.365,2.43,Congr,1
11,R,R,202.06,0.572,1.066,Congr,1
11,L,L,312.32,0.374,1.772,Congr,1
11,L,L,323.57,0.361,2.89,Congr,1
11,L,L,333.22,0.381,2.434,Congr,1
11,R,R,327.25,0.453,1.851,Congr,1
11,R,R,292.5,0.497,3.166,Congr,1
11,R,R,322.41,0.376,1.656,Incongr,1
11,L,R,36.85,0.323,2.514,Incongr,0
11,L,L,275.27,0.445,3.037,Neutr,1
11,L,L,310.88,0.54,3.63,Congr,1
11,L,L,321.73,0.433,2.958,Neutr,1
11,R,R,281.91,0.493,3.325,Incongr,1
11,L,NA,41.34,NA,5.902,Congr,0
11,R,R,304.87,0.417,3.629,Incongr,1
11,R,R,301.38,0.616,2.542,Neutr,1
11,L,L,286.34,0.465,4.134,Neutr,1
11,R,R,318.04,0.355,3.105,Incongr,1
11,R,R,287.04,0.375,1.389,Congr,1
11,R,R,310.55,0.388,1.946,Congr,1
11,R,R,301.08,0.359,2.258,Neutr,1
11,R,R,316.74,0.37,1.882,Congr,1
11,R,R,330.27,0.39,2.353,Neutr,1
11,L,L,308.84,0.462,2.326,Incongr,1
11,L,L,311.98,0.449,2.93,Neutr,1
11,L,L,320.99,0.397,2.111,Incongr,1
11,L,L,322.05,0.381,2.703,Incongr,1
11,R,R,315.82,0.404,4.138,Congr,1
11,L,L,291.64,0.432,1.82,Incongr,1
11,R,R,318.94,0.433,2.138,Incongr,1
11,L,L,309.42,0.426,1.661,Incongr,1
11,R,R,325.59,0.414,2.987,Congr,1
11,L,L,268.83,0.448,1.828,Incongr,1
11,R,R,320.67,0.412,2.158,Congr,1
11,L,L,305.56,0.487,1.787,Neutr,1
11,L,L,321.74,0.422,2.024,Congr,1
11,L,L,328.64,0.313,3.002,Neutr,1
11,L,L,328.21,0.37,2.944,Neutr,1
11,L,L,322.97,0.403,4.002,Congr,1
11,L,L,313.67,0.471,1.837,Congr,1
11,R,R,315.12,0.474,3.423,Incongr,1
11,R,R,324,0.417,3.109,Incongr,1
11,R,R,319.36,0.351,3.844,Incongr,1
11,L,L,217.19,0.458,2.258,Incongr,1
11,R,R,177.81,0.436,2.643,Neutr,1
11,L,L,284.74,0.427,2.62,Incongr,1
11,L,L,301.85,0.35,1.791,Congr,1
11,R,R,292.65,0.367,2.41,Neutr,1
11,R,R,156.71,0.485,1.865,Neutr,1
11,R,R,245.87,0.456,3.495,Neutr,1
12,L,L,231.99,0.5,13.935,Congr,1
12,L,L,198.61,0.683,4.928,Congr,1
12,R,R,220.73,0.448,2.624,Congr,1
12,L,L,221.13,0.477,6.452,Neutr,1
12,R,R,220.16,0.565,3.142,Incongr,1
12,R,R,208.52,0.361,3.729,Neutr,1
12,L,L,172.45,0.447,2.99,Incongr,1
12,R,R,255.16,0.445,3.506,Congr,1
12,R,R,227.36,0.385,3.085,Incongr,1
12,R,R,212.51,0.488,2.191,Incongr,1
12,R,R,191.8,0.613,10.962,Incongr,1
12,L,L,219.06,0.449,2.642,Congr,1
12,R,R,183.64,0.566,5.226,Incongr,1
12,L,NA,28.14,NA,2.011,Congr,0
12,R,R,195.04,0.373,3.362,Congr,1
12,L,L,224.82,0.342,3.211,Neutr,1
12,R,R,225.52,0.454,7.411,Congr,1
12,L,L,217.7,0.571,8.156,Neutr,1
12,L,L,209.41,0.498,3.092,Neutr,1
12,L,L,120.37,0.487,4.048,Incongr,1
12,R,R,230.22,0.385,4.544,Neutr,1
12,R,R,146.66,0.401,7.518,Incongr,1
12,R,R,201.76,0.657,3.137,Neutr,1
12,L,L,225.2,0.373,2.425,Congr,1
12,L,L,220.93,0.434,2.652,Incongr,1
12,L,L,199.55,0.465,3.185,Neutr,1
12,L,L,202.31,0.543,2.695,Neutr,1
12,L,L,230.73,0.357,6.876,Incongr,1
12,R,R,195.92,0.419,2.302,Neutr,1
12,L,L,233.03,0.548,3.844,Congr,1
12,L,L,210.81,0.688,2.511,Congr,1
12,R,R,199.33,0.359,4.868,Neutr,1
12,R,NA,14.15,0.643,3.787,Incongr,0
12,R,R,225.31,0.403,3.576,Neutr,1
12,R,R,208.1,0.403,4.186,Incongr,1
12,L,L,211.34,0.467,5.58,Neutr,1
12,L,L,209.52,0.382,3.316,Congr,1
12,R,R,233,0.611,3.369,Congr,1
12,L,L,245.53,0.444,7.183,Neutr,1
12,R,R,268.73,0.317,7.974,Congr,1
12,L,L,231.62,0.426,4.079,Congr,1
12,R,R,190.21,0.602,4.197,Congr,1
12,L,L,191.77,0.671,2.886,Congr,1
12,R,R,210.4,0.332,2.968,Neutr,1
12,R,R,194.94,0.529,2.221,Congr,1
12,L,L,206.14,0.446,4.336,Incongr,1
12,L,L,198.98,0.47,2.594,Incongr,1
12,R,R,183.48,0.437,7.947,Congr,1
12,L,L,216.57,0.4,5.551,Neutr,1
12,L,L,185.08,0.688,3.434,Incongr,1
12,R,R,203.16,0.506,3.044,Incongr,1
12,L,L,218.15,0.543,4.587,Incongr,1
12,R,R,164.99,0.679,4.952,Incongr,1
12,L,L,199.16,0.43,3.275,Incongr,1
12,L,L,212.81,0.602,3.76,Neutr,1
12,R,R,213.57,0.642,2.562,Incongr,1
12,R,R,208.12,0.542,1.859,Neutr,1
12,R,R,195.16,0.345,3.203,Congr,1
12,L,L,204.62,0.433,3.509,Congr,1
12,L,L,193.43,0.418,2.844,Neutr,1
12,R,R,132.93,0.39,3.431,Neutr,1
12,R,R,206.63,0.37,2.808,Neutr,1
12,R,R,210.98,0.39,5.106,Incongr,1
12,L,L,199.96,0.655,2.29,Incongr,1
12,L,L,209.98,0.682,2.637,Congr,1
12,L,L,183.43,0.453,3.472,Incongr,1
12,L,L,195.4,0.613,2.344,Neutr,1
12,L,L,205.26,0.78,3.679,Incongr,1
12,R,R,203.28,0.561,2.524,Neutr,1
12,R,R,132.59,1.196,3.497,Congr,1
12,R,R,216.56,0.54,5.046,Congr,1
12,R,R,204.65,0.38,2.9,Neutr,1
12,L,L,236.11,0.472,3.844,Neutr,1
12,R,R,228.52,0.393,1.753,Neutr,1
12,L,L,224.02,0.393,1.663,Incongr,1
12,R,R,208.42,0.398,3.841,Congr,1
12,R,R,229.95,0.386,1.941,Incongr,1
12,R,R,224.52,0.385,3.629,Incongr,1
12,L,R,119.37,0.319,3.97,Congr,0
12,R,R,230.29,0.415,3.548,Incongr,1
12,R,R,225.69,0.506,2.338,Congr,1
12,R,R,63.08,0.47,7.914,Neutr,1
12,R,R,239.12,0.379,2.466,Congr,1
12,R,R,229.36,0.456,4.16,Incongr,1
12,R,R,262.63,0.402,6.233,Neutr,1
12,L,L,178.26,0.725,4.76,Congr,1
12,R,R,226.16,0.419,3.7,Congr,1
12,L,L,243.96,0.415,2.375,Congr,1
12,L,L,226.12,0.66,3.416,Neutr,1
12,L,L,207.92,0.567,2.159,Congr,1
12,R,R,220.35,0.512,5.438,Congr,1
12,L,L,216.29,0.432,3.832,Incongr,1
12,R,R,188.72,0.392,5.297,Neutr,1
12,R,R,209.64,0.446,2.893,Incongr,1
12,L,L,225.31,0.569,2.24,Incongr,1
12,L,L,220.53,0.498,2.077,Incongr,1
12,L,L,119.65,0.495,1.67,Congr,1
12,L,L,262.41,0.5,1.98,Neutr,1
12,R,R,240.22,0.431,1.584,Congr,1
12,R,R,226.84,0.328,3.862,Incongr,1
12,L,L,154.89,0.414,3.041,Congr,1
12,R,R,248,0.58,2.64,Congr,1
12,L,L,110.81,1.097,5.383,Congr,1
12,L,L,246.83,0.471,2.316,Congr,1
12,L,L,178.06,0.45,2.694,Incongr,1
12,R,R,245,0.627,2.199,Neutr,1
12,L,NA,4.77,NA,2.929,Neutr,0
12,L,L,244.37,0.506,2.219,Incongr,1
12,R,R,233.7,0.392,2.501,Congr,1
12,R,R,224.31,0.598,4.194,Congr,1
12,R,R,251.31,0.343,2.703,Congr,1
12,L,L,222.27,0.505,2.607,Incongr,1
12,R,R,240.76,0.401,3.239,Incongr,1
12,L,L,239.86,0.745,2.333,Congr,1
12,L,NA,22.21,NA,2.655,Incongr,0
12,R,R,228.71,0.498,3.606,Incongr,1
12,R,R,223.36,0.412,3.378,Neutr,1
12,L,R,159.09,0.393,4.255,Incongr,0
12,L,L,242.43,0.645,4.556,Congr,1
12,L,L,215.49,0.584,6.844,Neutr,1
12,L,L,233.9,0.538,2.223,Incongr,1
12,R,R,208.46,0.655,1.588,Neutr,1
12,R,R,246.64,0.431,3.286,Incongr,1
12,R,R,232.28,0.421,2.571,Incongr,1
12,R,R,208.67,0.405,2.478,Neutr,1
12,L,L,213.85,0.43,2.758,Incongr,1
12,L,L,220.2,0.468,1.739,Congr,1
12,R,R,241.48,0.44,3.464,Congr,1
12,L,L,218.16,0.66,2.036,Congr,1
12,R,R,216.14,0.465,1.997,Neutr,1
12,L,L,227.07,0.447,2.617,Incongr,1
12,L,L,243.75,0.495,2.254,Neutr,1
12,R,NA,21.01,NA,2.731,Incongr,0
12,L,L,221.15,0.43,2.304,Neutr,1
12,R,R,216.99,0.401,2.62,Congr,1
12,R,R,222.11,0.563,4.812,Incongr,1
12,L,L,237.14,0.489,2.451,Neutr,1
12,R,R,236.31,0.383,2.667,Neutr,1
12,R,R,212.96,0.496,1.583,Neutr,1
12,L,L,209.61,0.521,3.042,Neutr,1
12,R,R,239.73,0.483,1.979,Neutr,1
12,L,L,252.92,0.602,2.556,Neutr,1
12,L,L,233.91,0.405,2.639,Neutr,1
12,L,L,249.31,0.518,2.021,Neutr,1
12,R,R,252.71,0.32,2.257,Neutr,1
12,L,L,228.72,0.413,2.597,Neutr,1
12,R,R,241.13,0.56,1.567,Incongr,1
12,R,R,193.12,0.407,2.293,Neutr,1
12,L,L,193.89,0.604,3.452,Incongr,1
12,R,R,219.85,0.374,1.661,Congr,1
12,L,L,204.53,0.484,2.165,Neutr,1
12,R,R,229.58,0.437,2.003,Incongr,1
12,R,R,201.1,0.384,3.164,Congr,1
12,L,L,207.04,0.446,2.368,Neutr,1
12,R,R,208.75,0.422,3.428,Neutr,1
12,R,NA,22.1,NA,2.814,Neutr,0
12,R,R,230.88,0.463,3.015,Congr,1
12,R,R,225.13,0.466,2.189,Incongr,1
12,L,L,198.23,0.437,2.657,Congr,1
12,R,R,239.69,0.883,1.718,Incongr,1
12,L,L,215.09,0.41,1.678,Incongr,1
12,R,R,195.81,0.403,2.021,Incongr,1
12,L,L,213.93,0.448,3.58,Congr,1
12,R,R,207.03,0.393,1.83,Congr,1
12,R,R,225.18,0.5,3.553,Congr,1
12,R,R,223.12,0.626,3.922,Congr,1
12,L,L,215.4,0.593,3.177,Congr,1
12,L,L,224.68,0.445,2.994,Incongr,1
12,L,L,202.61,0.689,3.124,Congr,1
12,R,R,221.66,0.765,2.243,Incongr,1
12,R,R,225.98,0.395,2.248,Neutr,1
12,L,L,228.18,0.484,2.483,Congr,1
12,L,L,205.73,0.601,2.561,Incongr,1
12,L,L,206.04,0.492,2.841,Incongr,1
12,L,L,223.07,0.423,2.155,Neutr,1
12,L,L,232.87,0.422,2.607,Congr,1
12,R,R,191.97,0.437,1.928,Incongr,1
12,L,L,202.46,0.553,2.78,Incongr,1
12,L,L,226.99,0.541,3.588,Neutr,1
12,R,R,122.3,0.396,2.259,Congr,1
12,R,R,229.12,0.373,2.978,Neutr,1
12,L,L,214.17,0.561,1.86,Neutr,1
12,L,L,218.04,0.594,3.204,Congr,1
12,L,L,243.2,0.457,2.13,Congr,1
12,L,L,113.46,0.941,3.736,Neutr,1
12,L,L,206.93,0.419,3.08,Congr,1
12,R,R,186.62,0.43,2.188,Incongr,1
12,L,L,207.56,0.432,2.909,Incongr,1
12,R,R,190.99,0.42,3.012,Neutr,1
12,R,R,203.82,0.49,1.922,Congr,1
12,R,R,218.64,0.394,6.074,Incongr,1
12,R,R,252.03,0.372,1.713,Neutr,1
12,R,R,215.03,0.718,2.009,Neutr,1
12,R,R,195.29,0.43,2.488,Incongr,1
12,R,R,184.72,0.409,2.456,Incongr,1
12,L,NA,13.47,NA,2.285,Neutr,0
12,R,R,249.66,0.623,2.357,Incongr,1
12,L,L,234.19,0.449,2.568,Incongr,1
12,L,L,218.95,0.627,2.738,Neutr,1
12,L,NA,11.09,NA,2.015,Congr,0
12,L,L,206.78,0.402,2.059,Incongr,1
12,R,R,231.1,0.368,1.685,Congr,1
12,L,L,231.98,0.515,1.993,Incongr,1
12,L,L,229.65,0.483,3.189,Congr,1
12,L,L,231.61,0.393,1.732,Incongr,1
12,R,R,201.4,0.414,3.214,Neutr,1
12,R,R,105.27,NA,1.902,Neutr,1
12,R,R,252.71,0.382,1.452,Neutr,1
12,L,L,226.6,0.361,3.007,Neutr,1
12,L,L,237.2,0.432,1.885,Neutr,1
12,R,R,235.34,0.377,2.453,Congr,1
12,R,R,253.05,0.36,3.24,Congr,1
12,L,L,248.11,0.461,3.477,Neutr,1
12,L,L,231.28,0.52,2.427,Incongr,1
12,R,R,106.75,0.362,1.736,Congr,1
12,L,L,228.81,0.486,6.12,Congr,1
13,L,L,209.78,0.486,5.299,Neutr,1
13,R,R,157.98,0.641,4.803,Neutr,1
13,R,R,142.79,0.628,4.287,Incongr,1
13,R,R,300.19,0.432,2.871,Incongr,1
13,L,L,180.02,0.447,10.43,Neutr,1
13,L,L,241.8,0.427,2.331,Congr,1
13,L,R,13.53,0.353,2.14,Congr,0
13,R,R,216.24,0.44,2.371,Congr,1
13,R,R,174.51,0.463,11.324,Congr,1
13,L,L,117.76,0.369,7.238,Congr,1
13,R,R,196.69,0.398,4.722,Congr,1
13,R,R,147.44,0.429,4.317,Neutr,1
13,R,R,227.58,0.507,6.374,Neutr,1
13,L,L,221.4,0.286,1.841,Congr,1
13,L,L,242.94,0.354,4.803,Neutr,1
13,L,L,215.51,0.368,3.061,Neutr,1
13,L,R,9.66,0.348,2.976,Incongr,0
13,R,R,168.78,0.437,3.807,Incongr,1
13,L,L,234.98,0.356,3.612,Neutr,1
13,R,R,142.7,0.421,2.305,Neutr,1
13,L,L,134.76,0.39,5.085,Neutr,1
13,R,R,188,0.52,2.601,Neutr,1
13,L,L,302.01,0.364,2.891,Incongr,1
13,R,R,72.99,0.467,3.712,Incongr,1
13,L,L,154.57,0.468,7.795,Congr,1
13,R,R,165.35,0.404,5.564,Congr,1
