Subj_idx,Stimulus,Response,Confidence,RT_decConf,Condition,Stim_idx,Resp_raw
31,1,1,3,1.053,scene,71,6
31,1,1,3,0.816,scene,79,6
31,2,2,3,1.229,scene,162,1
31,2,2,3,1.282,scene,110,1
31,2,1,3,1.292,scene,242,6
31,2,1,2,0.766,scene,6,5
31,2,1,3,0.87,scene,231,6
31,1,1,2,1.569,scene,111,5
31,2,1,1,1.616,scene,88,4
31,1,1,1,0.965,scene,137,4
31,2,2,3,2.467,scene,42,1
31,1,2,2,1.197,scene,45,2
31,2,2,2,0.996,scene,215,2
31,1,2,2,1.746,scene,78,2
31,1,2,2,1.033,scene,223,2
31,1,1,3,1.3,scene,96,6
31,1,2,3,1.26,scene,46,1
31,2,1,2,1.216,scene,203,5
31,1,1,1,1.677,scene,51,4
31,2,1,1,1.001,scene,73,4
31,1,1,2,1.111,scene,145,5
31,1,1,2,0.785,scene,21,5
31,1,1,2,0.608,scene,24,5
31,1,1,2,1.126,scene,82,5
31,1,1,2,0.862,scene,160,5
31,1,1,3,0.778,scene,246,6
31,2,1,1,1.233,scene,166,4
31,2,2,1,2.62,scene,184,3
31,1,1,2,1.286,scene,34,5
31,2,1,2,0.607,scene,219,5
31,1,1,3,0.926,scene,155,6
31,1,1,2,0.92,scene,190,5
31,1,1,1,1.192,scene,114,4
31,2,2,3,1.317,scene,192,1
31,1,2,3,1.221,scene,218,1
31,1,2,2,1.026,scene,183,2
31,1,1,3,2.328,scene,49,6
31,1,1,2,0.696,scene,205,5
32,1,1,3,3.559,scene,216,6
32,2,2,1,5.024,scene,133,3
32,1,1,3,1.259,scene,183,6
32,1,1,3,1.06,scene,108,6
32,1,1,3,1.186,scene,35,6
32,1,1,2,1.515,scene,20,5
32,1,1,2,1.712,scene,121,5
32,2,2,1,2.461,scene,166,3
32,1,1,3,1.435,scene,56,6
32,1,1,3,0.923,scene,204,6
32,1,1,3,2.505,scene,221,6
32,2,2,1,1.98,scene,212,3
32,1,2,1,1.561,scene,15,3
32,2,2,2,1.79,scene,29,2
32,1,2,2,1.414,scene,24,2
32,2,1,2,1.454,scene,88,5
32,2,1,1,1.479,scene,26,4
32,2,2,2,1.406,scene,105,2
32,2,2,2,1.047,scene,67,2
32,1,1,2,1.287,scene,4,5
32,2,2,2,1.949,scene,207,2
32,1,1,3,1.128,scene,46,6
32,2,2,2,2.324,scene,245,2
32,2,2,2,1.008,scene,99,2
32,2,2,2,0.936,scene,141,2
32,2,2,2,0.884,scene,76,2
32,2,2,2,1.179,scene,159,2
32,2,1,1,1.901,scene,30,4
32,2,1,1,0.891,scene,198,4
32,1,1,3,4.687,scene,244,6
32,2,1,2,1.02,scene,136,5
32,1,1,3,0.933,scene,130,6
32,2,1,2,2.027,scene,93,5
32,2,2,2,1.876,scene,89,2
32,2,2,2,1.188,scene,2,2
32,2,2,2,1.128,scene,114,2
32,2,1,2,1.476,scene,172,5
32,2,1,2,1.204,scene,192,5
32,2,1,1,4.061,scene,118,4
32,2,2,2,1.945,scene,190,2
32,1,1,1,1.846,scene,119,4
32,2,2,2,1.655,scene,143,2
32,2,1,2,1.944,scene,219,5
32,1,1,3,1.531,scene,44,6
32,1,2,2,2.937,scene,102,2
32,2,1,1,1.886,scene,199,4
32,1,1,1,0.908,scene,203,4
32,1,1,2,1.618,scene,236,5
32,1,1,3,1.283,scene,138,6
32,1,2,2,1.673,scene,8,2
32,2,2,2,1.327,scene,83,2
32,2,2,2,1.131,scene,135,2
32,1,1,3,1.534,scene,246,6
32,2,2,1,3.129,scene,72,3
32,1,1,3,1.286,scene,62,6
32,1,1,3,1.3,scene,158,6
32,1,2,2,2.18,scene,106,2
32,1,1,3,1.003,scene,87,6
32,1,1,3,0.766,scene,120,6
32,1,1,3,0.953,scene,27,6
32,2,1,1,1.565,scene,47,4
32,1,1,1,1.166,scene,61,4
32,1,1,2,2.248,scene,25,5
32,2,2,2,1.768,scene,233,2
32,2,2,2,1.666,scene,32,2
32,2,1,2,1.449,scene,85,5
32,1,1,2,1.059,scene,202,5
32,1,1,3,0.986,scene,12,6
32,2,1,2,1.207,scene,112,5
32,2,1,2,0.84,scene,179,5
32,1,1,3,0.849,scene,226,6
32,1,1,3,0.883,scene,63,6
32,1,1,3,4.041,scene,134,6
32,2,1,3,0.787,scene,161,6
32,1,1,2,2.248,scene,237,5
32,2,1,2,1.024,scene,214,5
32,1,1,1,1.455,scene,181,4
32,2,2,2,3.775,scene,240,2
32,2,2,2,0.831,scene,22,2
32,2,2,2,1.048,scene,196,2
32,1,1,3,1.818,scene,71,6
32,1,1,1,2.05,scene,128,4
32,2,1,1,1.291,scene,84,4
32,2,1,1,0.738,scene,131,4
32,1,1,1,0.894,scene,241,4
32,2,2,1,2.724,scene,146,3
32,2,2,1,0.895,scene,65,3
32,1,1,3,1.909,scene,184,6
32,2,2,1,1.178,scene,165,3
32,1,2,1,1.06,scene,142,3
32,1,2,1,2.101,scene,153,3
32,1,1,2,1.288,scene,127,5
32,1,1,2,0.839,scene,49,5
32,1,1,2,1.071,scene,205,5
32,2,2,1,1.277,scene,149,3
32,2,2,1,1.021,scene,155,3
32,1,2,1,1.278,scene,124,3
32,1,2,1,1.374,scene,160,3
32,1,1,2,1.384,scene,91,5
32,2,1,2,0.904,scene,43,5
32,2,1,1,2.325,scene,3,4
32,2,1,1,0.666,scene,104,4
32,1,1,1,0.857,scene,73,4
32,2,1,1,1.242,scene,40,4
32,1,1,1,1.025,scene,42,4
32,1,1,3,1.88,scene,156,6
32,2,1,2,1.128,scene,185,5
32,1,1,2,1.045,scene,115,5
32,1,1,3,1.126,scene,225,6
32,1,2,2,1.541,scene,7,2
32,2,2,2,3.538,scene,9,2
32,2,2,2,1.046,scene,126,2
32,2,2,2,1.512,scene,37,2
32,1,1,2,2.598,scene,17,5
32,1,1,2,1.478,scene,31,5
32,1,1,3,1.595,scene,171,6
32,2,1,2,1.055,scene,168,5
32,2,1,1,1.24,scene,163,4
32,1,1,2,1.321,scene,5,5
32,1,1,2,0.932,scene,110,5
32,2,2,1,1.906,scene,175,3
32,2,2,1,1.222,scene,140,3
32,2,1,1,2.944,scene,6,4
32,1,1,1,1.203,scene,197,4
32,2,2,1,2.851,scene,139,3
32,1,2,1,0.698,scene,94,3
32,1,2,1,0.73,scene,178,3
32,2,2,1,1.545,scene,232,3
32,1,1,1,2.166,scene,193,4
32,1,1,2,1.368,scene,218,5
32,2,1,1,1.203,scene,162,4
32,2,1,1,0.818,scene,211,4
32,2,1,1,1.996,scene,238,4
32,1,1,1,0.732,scene,129,4
32,1,1,2,0.995,scene,74,5
32,2,1,2,0.894,scene,79,5
32,1,1,2,1.021,scene,39,5
32,1,1,3,0.631,scene,125,6
32,1,1,3,0.801,scene,16,6
32,1,1,2,1.451,scene,170,5
32,1,1,2,0.979,scene,169,5
32,2,1,2,1.013,scene,98,5
32,1,1,2,0.655,scene,234,5
32,1,1,3,1.169,scene,164,6
32,2,1,2,2.085,scene,220,5
32,1,1,3,1.753,scene,14,6
32,1,1,2,1.149,scene,137,5
32,1,1,3,0.872,scene,36,6
32,1,2,1,1.59,scene,1,3
32,2,1,1,1.833,scene,111,4
32,1,1,1,0.841,scene,235,4
32,2,1,1,1.943,scene,116,4
32,2,2,2,1.444,scene,209,2
32,2,2,2,0.909,scene,201,2
32,2,2,2,0.875,scene,113,2
32,2,1,1,1.387,scene,45,4
32,2,2,2,1.356,scene,217,2
32,1,1,3,1.535,scene,97,6
32,2,1,2,1.116,scene,70,5
32,2,1,1,1.064,scene,188,4
32,1,1,3,1.462,scene,100,6
32,1,2,2,2.06,scene,180,2
32,2,1,1,1.324,scene,34,4
32,1,2,2,1.29,scene,200,2
32,1,1,3,2.816,scene,109,6
32,1,1,3,0.793,scene,96,6
32,2,1,1,1.461,scene,152,4
32,2,2,2,1.021,scene,227,2
32,2,2,2,0.869,scene,82,2
32,2,1,2,1.348,scene,101,5
32,1,2,2,1.448,scene,50,2
32,2,2,2,0.849,scene,215,2
32,2,1,1,4.373,scene,231,4
32,2,2,2,1.1,scene,148,2
32,1,1,1,1.217,scene,239,4
32,2,2,2,1.459,scene,122,2
32,2,2,2,1.228,scene,145,2
32,2,2,2,0.909,scene,78,2
32,2,2,2,1.122,scene,51,2
32,2,1,1,1.189,scene,208,4
32,2,1,1,1.848,scene,195,4
32,1,1,1,1.12,scene,210,4
32,2,1,1,1.82,scene,154,4
32,1,1,1,0.949,scene,21,4
32,1,1,2,1.938,scene,230,5
32,1,1,2,1.846,scene,174,5
32,1,1,2,1.27,scene,242,5
32,1,1,2,0.764,scene,132,5
32,1,1,2,1.136,scene,224,5
32,1,1,3,0.901,scene,64,6
32,2,1,2,1.066,scene,54,5
32,2,2,2,1.458,scene,177,2
33,2,2,2,5.467,scene,132,2
33,1,1,2,2.837,scene,202,5
33,1,1,3,1.858,scene,199,6
33,1,1,2,3.776,scene,166,5
33,1,1,3,1.542,scene,153,6
33,1,1,2,1.922,scene,141,5
33,1,1,2,1.254,scene,34,5
33,1,1,3,0.997,scene,231,6
33,2,2,1,2.398,scene,210,3
33,2,2,2,2.278,scene,223,2
33,1,2,2,2.522,scene,104,2
33,2,1,1,2.351,scene,214,4
33,1,1,1,1.592,scene,159,4
33,2,1,1,1.89,scene,137,4
33,1,1,1,2.345,scene,41,4
33,1,1,3,2.01,scene,208,6
33,2,2,1,2.242,scene,133,3
33,2,2,1,1.64,scene,155,3
33,2,1,1,2.63,scene,154,4
33,1,1,2,2.263,scene,106,5
33,2,1,1,4.502,scene,56,4
33,2,2,2,2.371,scene,8,2
33,1,1,3,1.275,scene,158,6
33,1,1,3,1.351,scene,89,6
33,1,1,2,2.106,scene,197,5
33,2,1,2,1.904,scene,78,5
33,2,2,2,2.965,scene,50,2
33,2,1,1,3.232,scene,100,4
33,2,2,2,1.998,scene,102,2
33,2,2,3,2.665,scene,178,1
33,2,1,1,2.744,scene,244,4
33,1,1,2,1.705,scene,85,5
33,2,1,1,2.23,scene,188,4
33,2,1,1,6.559,scene,9,4
33,2,2,1,3.688,scene,160,3
33,1,2,1,1.603,scene,91,3
33,1,1,2,1.772,scene,246,5
33,2,2,2,2.927,scene,192,2
33,1,1,3,1.236,scene,217,6
33,1,2,1,3.485,scene,2,3
33,1,1,3,1.85,scene,105,6
33,2,1,1,3.497,scene,225,4
33,1,1,1,1.419,scene,82,4
33,2,2,2,2.155,scene,63,2
33,1,1,3,1.343,scene,140,6
33,1,1,1,4.756,scene,245,4
33,1,1,1,1.493,scene,110,4
33,2,2,1,1.701,scene,222,3
33,1,1,1,3.09,scene,149,4
33,1,2,2,1.428,scene,125,2
33,1,2,2,3.475,scene,31,2
33,1,2,1,3.192,scene,36,3
33,1,1,3,1.158,scene,39,6
33,1,1,3,1.16,scene,191,6
33,2,1,1,2.008,scene,195,4
33,2,1,1,1.538,scene,224,4
33,2,2,1,1.302,scene,84,3
33,1,1,1,1.338,scene,237,4
33,1,1,1,2.871,scene,26,4
33,1,1,1,1.164,scene,236,4
33,1,1,1,4.303,scene,74,4
33,2,1,1,3.098,scene,93,4
33,2,2,1,1.887,scene,96,3
33,2,2,1,1.958,scene,220,3
33,2,1,1,2.505,scene,174,4
33,2,1,1,1.285,scene,115,4
33,1,1,1,0.891,scene,46,4
33,1,2,1,2.248,scene,183,3
33,2,2,2,1.712,scene,150,2
33,2,2,2,1.38,scene,213,2
33,1,1,2,2.239,scene,72,5
33,1,1,2,1.863,scene,162,5
33,2,1,1,2.126,scene,134,4
33,1,1,2,3.746,scene,147,5
33,1,1,1,1.381,scene,156,4
33,1,1,1,1.28,scene,131,4
33,1,1,1,3.572,scene,108,4
33,1,1,2,1.39,scene,4,5
33,1,2,2,2.416,scene,120,2
33,2,1,1,2.008,scene,201,4
33,2,2,1,2.161,scene,167,3
33,2,1,1,3.429,scene,94,4
33,2,2,1,2.025,scene,198,3
33,2,1,1,1.674,scene,169,4
33,2,2,1,1.167,scene,130,3
33,2,1,1,1.545,scene,219,4
33,2,1,1,4.035,scene,126,4
33,1,1,2,2.218,scene,185,5
33,1,1,2,1.53,scene,227,5
33,2,2,2,1.388,scene,128,2
33,2,1,1,1.574,scene,79,4
33,2,2,1,2.41,scene,146,3
33,1,2,1,3.219,scene,16,3
33,1,1,3,1.295,scene,230,6
33,2,2,1,1.61,scene,232,3
33,1,1,2,3.233,scene,83,5
33,1,1,2,1.614,scene,181,5
33,1,1,1,1.27,scene,3,4
33,2,2,1,1.322,scene,151,3
33,2,2,2,1.974,scene,127,2
33,1,1,3,1.351,scene,143,6
33,1,1,1,9.137,scene,180,4
33,2,2,1,1.665,scene,97,3
33,1,1,2,1.352,scene,235,5
33,2,2,1,3.243,scene,152,3
33,1,2,1,1.338,scene,22,3
33,2,2,2,2.206,scene,212,2
33,1,2,2,0.969,scene,87,2
33,2,2,2,0.838,scene,179,2
33,2,1,1,1.758,scene,161,4
33,2,2,1,1.539,scene,114,3
33,2,1,1,5.441,scene,234,4
33,2,2,2,2.088,scene,238,2
33,1,1,2,1.511,scene,221,5
33,2,2,2,1.308,scene,123,2
33,1,2,2,0.857,scene,21,2
33,2,2,2,1.707,scene,205,2
33,1,1,1,1.99,scene,242,4
33,2,2,2,1.261,scene,61,2
33,2,1,2,1.613,scene,70,5
33,1,2,2,2.239,scene,29,2
33,1,2,2,0.903,scene,215,2
33,2,2,2,2.215,scene,163,2
33,2,1,1,1.816,scene,51,4
33,1,1,2,2.137,scene,43,5
33,1,1,3,3.677,scene,142,6
33,2,1,2,1.979,scene,64,5
33,2,2,2,2.191,scene,241,2
33,1,2,2,1.682,scene,177,2
33,1,1,1,1.49,scene,1,4
33,2,1,1,1.946,scene,204,4
33,1,1,1,0.955,scene,196,4
33,1,1,1,2.75,scene,145,4
33,1,1,1,0.859,scene,189,4
33,1,1,3,1.14,scene,54,6
33,2,1,1,1.506,scene,40,4
33,1,1,1,1.008,scene,99,4
33,1,1,1,0.937,scene,67,4
33,2,1,1,1.294,scene,124,4
33,1,1,1,1.941,scene,111,4
33,2,1,1,1.43,scene,112,4
33,1,1,1,1.383,scene,168,4
33,2,1,1,1.7,scene,144,4
33,2,2,2,1.663,scene,187,2
33,2,2,1,1.287,scene,27,3
33,2,2,1,1.176,scene,190,3
33,2,2,1,1.873,scene,42,3
33,1,2,2,1.639,scene,175,2
33,1,1,2,1.697,scene,35,5
33,1,2,1,2.291,scene,98,3
33,2,2,1,2.495,scene,47,3
33,2,2,2,1.389,scene,76,2
33,2,2,2,1.231,scene,233,2
33,2,2,2,1.295,scene,6,2
33,1,2,2,0.862,scene,45,2
33,1,1,1,1.061,scene,182,4
33,2,1,1,0.982,scene,109,4
33,2,2,1,2.393,scene,170,3
33,1,1,1,1.299,scene,20,4
33,2,1,1,2.632,scene,24,4
33,1,1,1,0.954,scene,171,4
33,2,1,1,0.598,scene,239,4
33,1,1,3,1.367,scene,129,6
33,2,1,1,1.019,scene,116,4
33,2,2,1,1.388,scene,218,3
33,2,2,1,1.184,scene,7,3
33,2,1,1,1.722,scene,118,4
33,1,1,1,1.023,scene,65,4
33,2,1,1,1.678,scene,164,4
33,2,1,1,0.931,scene,32,4
33,1,2,1,1.305,scene,207,3
33,2,1,2,1.197,scene,121,5
33,2,1,2,1.287,scene,73,5
33,2,2,1,1.991,scene,122,3
33,1,1,3,2.895,scene,37,6
33,1,1,2,2.449,scene,12,5
33,1,2,2,2.17,scene,148,2
33,1,2,2,1.547,scene,49,2
33,1,1,2,1.712,scene,136,5
33,2,2,2,1.639,scene,226,2
33,1,2,2,1.034,scene,30,2
33,1,1,1,1.179,scene,25,4
33,1,1,1,1.278,scene,5,4
33,1,2,2,1.542,scene,15,2
33,2,2,2,1.871,scene,203,2
33,2,1,1,1.509,scene,200,4
33,2,2,1,2.56,scene,228,3
33,2,2,1,1.196,scene,209,3
33,1,1,1,1.022,scene,165,4
33,1,1,2,1.301,scene,101,5
33,2,1,2,1.41,scene,88,5
33,1,1,1,0.866,scene,44,4
34,2,2,2,9.259,scene,49,2
34,2,2,2,6.324,scene,152,2
34,2,2,2,3.493,scene,179,2
34,1,1,3,3.505,scene,150,6
34,2,2,2,3.807,scene,41,2
34,2,1,2,3.872,scene,101,5
34,1,2,1,3.311,scene,130,3
34,2,2,1,1.987,scene,228,3
34,2,2,3,2.118,scene,114,1
34,2,2,3,2.794,scene,160,1
34,1,1,3,2.731,scene,12,6
34,1,1,3,4.552,scene,124,6
34,2,2,2,2.456,scene,25,2
34,2,2,3,1.302,scene,142,1
34,2,2,3,1.363,scene,32,1
34,1,1,2,5.494,scene,189,5
34,1,1,3,2.018,scene,141,6
34,2,1,2,2.812,scene,138,5
34,2,2,1,2.617,scene,78,3
34,2,2,2,1.672,scene,178,2
34,2,2,2,1.36,scene,159,2
34,1,1,3,2.949,scene,207,6
34,2,2,2,3.391,scene,246,2
34,1,2,1,1.518,scene,149,3
34,1,2,1,1.621,scene,231,3
34,1,1,3,2.531,scene,215,6
34,2,1,1,2.878,scene,119,4
34,1,1,1,1.731,scene,242,4
34,1,1,3,2.017,scene,62,6
34,2,2,3,1.689,scene,27,1
34,1,2,1,2.317,scene,154,3
34,1,1,1,2.643,scene,105,4
34,1,1,3,2.256,scene,76,6
34,1,1,1,3,scene,188,4
34,1,2,2,2.222,scene,100,2
34,1,2,3,1.182,scene,185,1
34,2,1,1,2.808,scene,136,4
34,2,2,1,2.132,scene,65,3
34,2,2,2,1.994,scene,148,2
34,1,1,2,2.044,scene,74,5
34,2,2,3,4.012,scene,218,1
34,2,1,1,3.011,scene,208,4
34,1,1,3,1.914,scene,213,6
34,2,2,1,4.014,scene,204,3
34,2,1,1,1.589,scene,115,4
34,2,2,3,1.577,scene,7,1
34,1,2,2,1.515,scene,63,2
34,2,2,2,1.501,scene,143,2
34,1,2,2,1.075,scene,97,2
34,2,2,3,3.978,scene,226,1
34,2,2,2,2.364,scene,96,2
34,1,1,3,2.317,scene,182,6
34,1,1,1,1.699,scene,220,4
34,2,1,2,3.039,scene,93,5
34,1,1,2,3.885,scene,42,5
34,1,1,3,1.233,scene,14,6
34,2,2,1,2.011,scene,50,3
34,1,1,3,1.465,scene,192,6
34,2,2,2,1.561,scene,61,2
34,2,2,3,1.195,scene,24,1
34,2,2,3,1.295,scene,200,1
34,1,2,1,1.327,scene,235,3
34,1,1,3,1.899,scene,214,6
34,2,2,2,4.098,scene,46,2
34,2,2,3,2.32,scene,54,1
34,1,1,3,1.629,scene,64,6
34,2,2,2,4.629,scene,98,2
34,1,2,3,2.5,scene,104,1
34,1,1,3,1.039,scene,109,6
34,1,1,1,6.071,scene,36,4
34,1,1,1,2.321,scene,51,4
34,1,2,1,2.638,scene,35,3
34,1,2,3,1.884,scene,223,1
34,2,1,1,1.873,scene,83,4
34,1,2,3,1.139,scene,102,1
34,2,1,3,1.097,scene,161,6
34,1,2,2,1.358,scene,205,2
34,2,2,1,1.29,scene,144,3
34,2,2,3,0.975,scene,153,1
34,1,2,2,1.876,scene,181,2
34,1,1,3,1.337,scene,224,6
34,1,2,2,3.622,scene,113,2
34,1,1,3,1.404,scene,197,6
34,1,1,1,2.835,scene,111,4
34,2,2,2,1.386,scene,70,2
34,2,1,1,3.194,scene,241,4
34,1,1,1,1.212,scene,94,4
34,2,2,2,1.637,scene,190,2
34,1,1,1,1.622,scene,140,4
34,2,2,2,1.591,scene,163,2
34,1,2,1,3.082,scene,212,3
34,1,1,2,2.615,scene,174,5
34,2,2,1,1.735,scene,177,3
34,2,1,1,2.193,scene,133,4
34,2,2,1,1.82,scene,232,3
34,2,1,2,2.591,scene,219,5
34,1,2,1,2.633,scene,118,3
34,1,2,1,1.078,scene,244,3
34,2,2,2,1.107,scene,31,2
34,2,2,1,4.066,scene,45,3
34,1,1,3,1.878,scene,73,6
34,1,1,3,0.883,scene,112,6
34,2,2,1,1.968,scene,47,3
34,1,1,3,1.003,scene,106,6
34,1,1,1,1.277,scene,201,4
34,1,2,2,1.637,scene,211,2
34,1,2,1,1.861,scene,40,3
34,1,1,3,3.108,scene,67,6
34,1,1,3,1.199,scene,240,6
34,1,2,1,2.288,scene,222,3
34,2,1,1,10.038,scene,137,4
34,2,2,3,2.184,scene,91,1
34,1,1,2,2.329,scene,30,5
34,1,1,1,1.501,scene,2,4
34,1,1,2,2.963,scene,79,5
34,2,1,1,2.517,scene,199,4
34,2,2,2,1.543,scene,202,2
34,2,2,3,1.698,scene,37,1
34,2,1,3,2.135,scene,147,6
34,1,1,2,1.601,scene,85,5
34,2,2,2,1.401,scene,230,2
34,1,1,1,1.571,scene,203,4
34,2,1,3,1.045,scene,121,6
34,2,2,1,1.539,scene,234,3
34,2,2,3,2.574,scene,22,1
34,1,2,3,1.432,scene,135,1
34,2,2,3,1.561,scene,127,1
34,1,2,2,2.116,scene,122,2
34,1,2,1,1.641,scene,196,3
34,2,2,2,1.57,scene,134,2
34,2,2,2,2.616,scene,84,2
34,2,1,1,3.408,scene,125,4
34,2,2,3,1.367,scene,217,1
34,1,2,3,1.819,scene,6,1
34,2,2,3,1.508,scene,4,1
34,1,1,1,1.552,scene,126,4
34,2,2,3,1.275,scene,71,1
34,2,1,2,1.554,scene,183,5
34,2,2,3,1.603,scene,238,1
34,2,2,1,1.562,scene,169,3
34,2,2,3,3.142,scene,5,1
34,1,2,2,1.473,scene,89,2
34,1,1,1,2.495,scene,221,4
34,1,2,3,1.531,scene,191,1
34,1,2,2,2.19,scene,120,2
34,1,1,3,3.792,scene,39,6
34,1,1,1,1.16,scene,166,4
34,2,1,2,1.473,scene,123,5
34,1,2,2,1.609,scene,162,2
34,2,2,2,2.698,scene,108,2
34,2,2,1,1.935,scene,156,3
34,1,2,3,2.152,scene,227,1
34,1,1,3,2.618,scene,56,6
34,2,2,3,2.136,scene,175,1
34,2,2,1,1.522,scene,110,3
34,1,1,1,1.181,scene,193,4
34,1,2,2,1.471,scene,20,2
34,1,1,3,3.35,scene,87,6
34,2,2,2,3.455,scene,17,2
34,2,2,3,1.307,scene,187,1
34,1,1,3,1.159,scene,16,6
34,2,2,3,1.137,scene,184,1
34,2,2,2,1.238,scene,8,2
34,1,2,2,1.723,scene,15,2
34,2,1,3,1.142,scene,34,6
34,1,1,3,1,scene,180,6
34,1,1,3,0.959,scene,129,6
34,2,2,2,1.649,scene,245,2
34,2,2,2,1.023,scene,164,2
34,1,2,3,1.409,scene,29,1
34,1,1,3,2.6,scene,116,6
34,1,2,3,1.391,scene,72,1
34,2,2,3,1.225,scene,209,1
34,2,2,3,0.912,scene,131,1
34,2,1,3,0.907,scene,145,6
34,1,2,1,4.425,scene,151,3
34,2,2,3,1.169,scene,165,1
34,1,2,2,2.645,scene,132,2
34,1,2,2,1.73,scene,26,2
34,1,1,2,1.824,scene,88,5
34,2,1,1,1.103,scene,216,4
34,2,2,2,2.156,scene,225,2
34,1,2,2,1.422,scene,198,2
34,2,2,2,1.329,scene,21,2
34,2,2,3,0.997,scene,155,1
34,1,1,3,1.142,scene,233,6
34,2,2,3,3.991,scene,99,1
34,2,2,2,2.318,scene,237,2
34,1,1,3,1.218,scene,146,6
34,1,2,2,2.675,scene,172,2
34,2,2,3,1.074,scene,239,1
34,1,1,2,2.304,scene,3,5
35,2,2,1,4.519,scene,169,3
35,2,2,3,2.161,scene,37,1
35,2,2,2,3.986,scene,236,2
35,2,2,3,2.634,scene,9,1
35,1,1,1,4.554,scene,78,4
35,2,1,2,2.85,scene,221,5
35,2,2,3,2.571,scene,150,1
35,1,1,3,4.028,scene,114,6
35,1,1,3,1.355,scene,4,6
35,2,2,1,2.841,scene,190,3
35,1,1,3,1.506,scene,217,6
35,2,2,2,3.951,scene,99,2
35,2,2,3,1.816,scene,16,1
35,2,2,2,2.592,scene,46,2
35,2,2,3,1.867,scene,127,1
35,1,2,1,2.735,scene,132,3
35,2,2,3,1.299,scene,160,1
35,2,2,3,1.408,scene,1,1
35,1,1,2,2.618,scene,26,5
35,1,1,3,1.722,scene,146,6
35,2,2,2,1.631,scene,135,2
35,2,1,1,2.526,scene,163,4
35,2,2,2,2.329,scene,156,2
35,1,1,3,1.459,scene,214,6
35,1,1,2,2.305,scene,153,5
35,1,2,3,1.542,scene,230,1
35,1,1,3,1.746,scene,115,6
35,2,2,3,1.551,scene,181,1
35,2,2,3,1.421,scene,158,1
35,1,1,3,1.967,scene,187,6
35,2,2,3,2.756,scene,54,1
35,1,2,2,1.696,scene,62,2
35,1,1,2,2.601,scene,211,5
35,2,2,2,4.338,scene,98,2
35,2,1,1,2.132,scene,202,4
35,2,2,3,4.185,scene,231,1
35,2,2,2,1.668,scene,40,2
35,2,2,3,1.1,scene,119,1
35,2,2,3,1.948,scene,25,1
35,1,2,2,1.961,scene,144,2
35,2,2,3,0.957,scene,70,1
35,1,2,3,0.865,scene,232,1
35,2,1,1,1.61,scene,34,4
35,1,1,3,1.797,scene,7,6
35,2,2,1,3.599,scene,120,3
35,1,1,1,3.248,scene,73,4
35,2,1,1,1.976,scene,225,4
35,1,1,3,2.569,scene,166,6
35,1,2,3,2.573,scene,129,1
35,1,1,1,2.335,scene,239,4
35,2,2,2,1.635,scene,82,2
35,1,1,3,2.083,scene,201,6
35,1,2,3,1.415,scene,102,1
35,2,1,2,1.521,scene,88,5
35,1,1,3,1.245,scene,8,6
35,1,1,3,3.106,scene,152,6
35,1,1,2,2.175,scene,174,5
35,1,1,3,1.122,scene,29,6
35,2,2,3,1.033,scene,180,1
35,2,2,2,2.851,scene,109,2
35,2,2,3,1.148,scene,84,1
35,1,1,2,2.964,scene,204,5
35,1,1,3,1.051,scene,71,6
35,1,1,1,3.58,scene,219,4
35,1,1,1,2.316,scene,200,4
35,2,2,3,1.144,scene,130,1
35,1,1,3,1.47,scene,2,6
35,1,1,1,3.094,scene,188,4
35,2,2,2,2.141,scene,50,2
35,2,2,2,1.175,scene,126,2
35,2,2,1,2.06,scene,93,3
35,1,1,3,1.612,scene,208,6
35,2,2,1,3.702,scene,220,3
35,1,2,2,2.869,scene,43,2
35,2,1,1,2.401,scene,27,4
35,2,2,3,2.472,scene,151,1
35,2,2,2,2.103,scene,162,2
35,2,1,2,1.909,scene,161,5
35,2,2,1,1.913,scene,21,3
35,1,2,1,0.879,scene,170,3
35,1,1,1,2.157,scene,112,4
35,1,2,2,1.679,scene,228,2
35,1,1,1,2.196,scene,72,4
35,1,2,2,1.535,scene,104,2
35,2,2,1,2.517,scene,111,3
35,2,1,1,2.536,scene,246,4
35,2,2,3,1.85,scene,136,1
35,2,1,1,1.73,scene,49,4
35,1,2,3,3.133,scene,6,1
35,1,2,1,2.529,scene,141,3
35,1,1,3,2.844,scene,159,6
35,1,1,3,1.27,scene,41,6
35,1,1,1,4.1,scene,106,4
35,1,1,1,1.873,scene,96,4
35,1,1,3,1.529,scene,175,6
35,1,2,3,4.613,scene,215,1
35,1,2,2,1.962,scene,15,2
35,2,2,1,1.684,scene,118,3
35,1,1,2,2.154,scene,178,5
35,2,2,3,1.999,scene,140,1
35,2,2,3,1.665,scene,94,1
35,1,1,2,1.973,scene,97,5
35,1,1,1,1.8,scene,197,4
35,2,2,2,1.761,scene,207,2
35,1,1,1,1.365,scene,193,4
35,2,2,1,1.25,scene,242,3
35,1,1,3,1.866,scene,79,6
35,2,2,1,2.351,scene,131,3
35,2,2,2,1.536,scene,87,2
35,2,2,3,1.429,scene,238,1
35,2,2,3,1.395,scene,237,1
35,2,2,2,1.573,scene,12,2
35,2,2,2,1.257,scene,235,2
35,1,1,3,2.074,scene,165,6
35,1,1,3,0.841,scene,125,6
35,1,1,3,0.945,scene,155,6
35,1,1,1,1.341,scene,121,4
35,1,1,3,2.194,scene,22,6
35,1,1,1,1.619,scene,32,4
35,1,1,2,1.771,scene,216,5
