Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,difficulty,Accuracy,Training
14,2,2,0.1667,1.6167,2.1244,0.0333,1,1
14,2,2,0.0635,1.1918,1.4494,0.0167,1,1
14,1,2,-0.8594,3.025,2.9993,0.0083,0,1
14,1,1,1,1.1335,2.3826,0.1333,1,1
14,2,2,1,1.4251,1.5744,0.0667,1,1
14,2,1,-1,1.9668,1.391,0.0333,0,1
14,1,2,-0.8828,1.0084,2.8743,0.0167,0,1
14,2,2,-0.8985,1.1585,7.0156,0.0083,1,1
14,2,2,1,1.1168,0.9577,0.1333,1,1
14,1,1,0.8968,0.8335,3.9076,0.0667,1,1
14,2,2,-0.8594,1.1418,1.8326,0.0333,1,1
14,1,1,-0.4453,1.7584,2.4826,0.0167,1,1
14,2,1,-0.9532,1.4668,4.1408,0.0083,0,1
14,1,1,1,1.1751,2.6825,0.0667,1,0
14,2,2,-0.5938,1.5667,2.341,0.0083,1,0
14,2,2,1,1.2501,1.6827,0.1333,1,0
14,2,2,-1,2.6084,0.8744,0.0167,1,0
14,1,2,-1,2.7834,1.366,0.0083,0,0
14,1,1,1,1.0918,3.3242,0.1333,1,0
14,1,1,-1,2.175,1.2578,0.0167,1,0
14,1,1,-0.8985,1.5084,2.1493,0.0167,1,0
14,2,1,-0.9063,2.5667,1.3327,0.0083,0,0
14,1,2,-0.8594,1.4168,1.566,0.0167,0,0
14,1,2,-0.9297,1.6584,1.4661,0.0083,0,0
14,2,1,-0.8828,1.6917,1.2994,0.0667,0,0
14,1,1,-1,1.5835,0.9077,0.0083,1,0
14,2,2,1,0.7585,1.1661,0.1333,1,0
14,2,2,-0.9219,2.0667,1.8244,0.0167,1,0
14,2,2,1,0.7002,1.0077,0.1333,1,0
14,1,2,-0.9063,1.2168,2.2993,0.0167,0,0
14,1,1,1,1.225,1.1078,0.0667,1,0
14,2,1,-0.9063,2.2917,1.5827,0.0167,0,0
14,2,2,0.8492,2.6417,6.3407,0.0333,1,0
14,2,1,-0.7969,1.2668,1.466,0.0083,0,0
14,1,2,-1,2.6583,0.9244,0.0083,0,0
14,1,1,1,1.1251,2.8826,0.0667,1,0
14,1,1,-1,1.7585,1.7326,0.0333,1,0
14,2,2,1,0.7585,2.5576,0.1333,1,0
14,2,2,-0.4922,0.9919,3.0575,0.0333,1,0
14,2,1,-1,1.8668,1.1327,0.0083,0,0
14,1,1,-1,2.6833,1.1577,0.0167,1,0
14,2,2,-0.9688,1.0501,2.641,0.0167,1,0
14,2,2,1,1.0918,1.1827,0.1333,1,0
14,1,2,-0.2031,2.0834,2.1827,0.0333,0,0
14,1,2,-0.3828,1.6917,1.2411,0.0333,0,0
14,2,2,-0.3672,1.8001,1.716,0.0083,1,0
14,2,2,-0.3438,0.8419,0.8577,0.0333,1,0
14,2,2,1,1.1501,1.2744,0.1333,1,0
14,2,2,0.7302,1.0002,1.2577,0.0667,1,0
14,1,2,-0.3125,3.15,1.6244,0.0333,0,0
14,1,1,-0.3906,1.2501,1.1911,0.0333,1,0
14,1,2,-0.25,1.5251,1.3327,0.0333,0,0
14,2,2,0.4762,0.9085,1.366,0.0667,1,0
14,2,2,1,0.6418,1.2994,0.1333,1,0
14,1,1,1,0.8001,1.2161,0.0667,1,0
14,1,1,-0.6485,1.9418,5.8241,0.0083,1,0
14,1,2,-1,0.8418,3.1576,0.0333,0,0
14,1,1,1,1.4917,6.4991,0.1333,1,0
14,2,2,0.9524,1.3167,2.7743,0.0667,1,0
14,2,2,0.1746,1.0085,1.6077,0.0167,1,0
14,1,1,1,1.0251,1.3244,0.0667,1,0
14,2,1,-0.3594,1.0501,1.9077,0.0083,0,0
14,1,1,1,1.0585,1.1244,0.1333,1,0
14,1,1,0.1508,1.0168,9.4821,0.0333,1,0
14,1,1,-0.9532,1.5418,3.6825,0.0083,1,0
14,2,2,1,0.9668,1.9577,0.0667,1,0
14,1,1,1,0.8835,1.441,0.0667,1,0
14,1,1,0.0635,1.9917,3.7242,0.0167,1,0
14,2,2,1,1.0918,1.258,0.1333,1,0
14,1,1,0.7302,1.3251,1.1994,0.0667,1,0
14,2,1,-0.4219,2.0584,1.616,0.0167,0,0
14,1,1,1,0.7584,1.2495,0.1333,1,0
14,2,2,0.8333,0.6418,1.3494,0.0333,1,0
14,2,1,-1,2.7,1.9741,0.0333,0,0
14,2,1,-1,2.575,1.1743,0.0167,0,0
14,1,2,-1,1.4334,0.9577,0.0083,0,0
14,1,2,-1,1.2668,1.0077,0.0083,0,0
14,2,2,-1,0.9,1.1746,0.0333,1,0
14,2,2,-1,1.0584,0.8578,0.0167,1,0
14,2,2,1,0.9501,1.0494,0.0667,1,0
14,2,2,-1,2.1334,1.1244,0.0333,1,0
14,1,1,-0.836,1.1835,2.6076,0.0333,1,0
14,2,1,-0.9532,1.2335,6.8906,0.0083,0,0
14,1,1,0,0.8335,3.7492,0.0333,1,0
14,1,1,0,0.9335,6.2074,0.0333,1,0
14,1,1,1,0.7918,1.3244,0.0667,1,0
14,1,1,0.9206,1.1417,4.091,0.0333,1,0
14,1,1,-0.9532,0.9835,2.4493,0.0167,1,0
14,1,1,1,0.8752,1.0243,0.1333,1,0
14,1,2,-0.3828,1.9167,1.9744,0.0167,0,0
14,2,2,1,0.7085,1.1327,0.1333,1,0
14,1,1,1,0.6335,1.1493,0.1333,1,0
14,2,2,1,0.9334,1.6077,0.0667,1,0
14,2,2,0.8889,0.7834,1.7994,0.0333,1,0
14,1,2,-0.9688,1.7834,1.4244,0.0167,0,0
14,2,2,-1,1.1668,1.0077,0.0167,1,0
14,2,1,-1,2.4084,0.8661,0.0167,0,0
14,1,2,-0.9219,2.6083,3.3909,0.0083,0,0
14,2,2,-0.9766,1.0001,1.7327,0.0083,1,0
14,2,2,1,0.7418,1.1828,0.1333,1,0
14,2,2,1,0.6834,1.0744,0.0667,1,0
14,1,1,1,0.6167,1.2495,0.0667,1,0
14,2,2,1,0.6002,1.3744,0.1333,1,0
14,2,2,1,0.9752,0.9993,0.1333,1,0
14,2,2,-0.6563,1.7751,1.0161,0.0083,1,0
14,1,1,1,1.0334,1.191,0.1333,1,0
14,1,1,1,0.6668,0.8745,0.1333,1,0
14,1,1,1,0.5918,0.9411,0.1333,1,0
14,2,1,-0.9766,2.9167,1.3244,0.0167,0,0
14,1,1,1,0.8834,2.166,0.0667,1,0
14,1,1,1,0.8085,1.2161,0.0333,1,0
14,1,1,1,0.7918,0.9411,0.0667,1,0
14,2,1,-0.6797,2.2167,1.641,0.0083,0,0
14,2,1,-1,2.0334,0.8661,0.0083,0,0
14,1,2,-1,0.8584,1.1161,0.0083,0,0
14,1,1,1,0.8834,0.9494,0.0667,1,0
14,1,1,0.9286,0.6585,2.5909,0.0333,1,0
14,2,1,-0.2188,1.7499,2.6411,0.0333,0,0
14,1,1,-1,1.6417,0.7328,0.0083,1,0
14,1,1,1,0.9417,0.9996,0.1333,1,0
14,1,1,1,0.5668,0.8745,0.1333,1,0
14,1,1,-1,3.6916,1.5993,0.0167,1,0
14,1,1,1,0.7001,1.2494,0.0667,1,0
14,2,2,1,0.8752,1.2827,0.0667,1,0
14,2,2,-1,1.6418,1.1077,0.0167,1,0
14,2,2,0.3016,0.8418,2.8576,0.0333,1,0
14,1,1,1,0.7751,0.9411,0.0667,1,0
14,2,1,-0.8828,1.4417,1.1744,0.0167,0,0
14,2,2,-0.9063,0.9168,6.6323,0.0083,1,0
14,2,2,1,0.8085,0.8078,0.1333,1,0
14,2,2,1,0.9251,0.8078,0.0667,1,0
14,1,2,-0.7657,1.5584,1.9994,0.0167,0,0
14,1,2,-0.9532,3.1083,6.4074,0.0083,0,0
14,2,2,-0.9219,0.7752,9.207,0.0333,1,0
14,2,2,1,0.6835,0.9494,0.0667,1,0
14,1,2,-0.8985,1.2584,1.5077,0.0083,0,0
14,2,2,-1,1.1501,1.9993,0.0167,1,0
14,2,1,-1,1.6001,0.7161,0.0083,0,0
14,2,2,-1,0.9501,0.8328,0.0333,1,0
14,2,2,0.7381,0.8501,1.4577,0.0667,1,0
14,2,2,1,0.6418,0.8745,0.0667,1,0
14,1,1,1,0.7085,0.9328,0.1333,1,0
14,1,2,-0.5625,2.5668,2.1826,0.0333,0,0
14,1,1,-0.7891,1.0918,1.6494,0.0333,1,0
14,2,1,-0.8985,1.2251,1.0077,0.0083,0,0
14,1,2,-1,1.6167,0.7828,0.0083,0,0
14,1,1,1,0.5501,0.9745,0.1333,1,0
14,1,1,1,0.5584,0.8079,0.1333,1,0
14,1,1,1,0.7584,1.1995,0.0667,1,0
14,1,1,1,0.6418,0.8994,0.1333,1,0
14,2,1,0.754,0.9585,1.8493,0.0333,0,0
14,2,2,1,0.7418,1.3994,0.1333,1,0
14,2,2,1,0.6585,1.0828,0.0667,1,0
14,2,2,-0.7969,0.9334,1.191,0.0167,1,0
14,2,2,-1,1.0418,0.916,0.0167,1,0
14,2,2,-1,2.1501,0.9327,0.0167,1,0
14,2,1,-1,0.7252,0.841,0.0167,0,0
14,1,1,-1,0.7167,0.7162,0.0083,1,0
14,2,2,-1,0.6002,0.6994,0.0167,1,0
14,2,2,1,0.6501,1.3744,0.0667,1,0
14,2,2,1,0.6168,0.9994,0.0667,1,0
14,2,2,-0.4766,1.5084,1.2828,0.0333,1,0
14,1,1,-0.6719,1.2835,2.1826,0.0333,1,0
14,2,1,-1,1.3918,0.7411,0.0083,0,0
14,1,1,-0.875,1.3084,1.2078,0.1333,1,0
14,1,1,-1,1.3251,1.0079,0.0083,1,0
14,1,2,-1,0.9334,1.0494,0.0167,0,0
14,1,1,-1,1.6834,0.8994,0.0167,1,0
14,2,2,-1,1.5834,0.9411,0.0167,1,0
14,1,2,-1,1.4834,0.8161,0.0083,0,0
14,1,1,0.8968,0.8001,1.7327,0.0667,1,0
14,2,2,1,0.7501,1.1327,0.1333,1,0
14,2,2,-1,1.9251,0.8327,0.0167,1,0
14,1,1,-1,1.0918,0.6911,0.0167,1,0
14,1,1,1,1.1751,1.1828,0.1333,1,0
14,1,1,1,0.6086,0.816,0.1333,1,0
14,2,1,-0.875,0.9334,1.9827,0.0333,0,0
14,1,1,1,0.7084,1.2161,0.1333,1,0
14,1,1,0.2619,1.8667,4.2159,0.0333,1,0
14,1,1,1,0.6585,1.3244,0.0667,1,0
14,1,1,1,0.6501,1.7411,0.0667,1,0
14,1,1,0.0794,0.7835,1.5243,0.0167,1,0
14,2,1,-1,1.6918,0.8911,0.0083,0,0
14,2,1,0.0794,0.9418,2.266,0.0333,0,0
14,2,1,-0.5781,1.3918,1.5077,0.0333,0,0
14,2,2,1,0.7335,1.4577,0.1333,1,0
14,2,2,-0.4375,1.8834,1.4328,0.0333,1,0
14,1,2,-1,1.4001,0.7911,0.0083,0,0
14,2,2,1,1.1834,2.7827,0.0667,1,0
14,1,2,-1,1.2001,0.8328,0.0083,0,0
14,1,2,-1,0.6335,0.8161,0.0083,0,0
14,2,2,1,0.7668,1.1077,0.1333,1,0
14,2,2,1,0.6335,1.7327,0.0667,1,0
14,1,1,-1,1.3084,0.9826,0.0167,1,0
14,2,2,1,0.7001,1.0578,0.0667,1,0
14,1,2,-1,1.0668,0.916,0.0167,0,0
14,2,2,1,0.7669,0.8494,0.1333,1,0
14,1,1,-1,1.8667,0.9077,0.0083,1,0
14,1,1,1,0.7752,1.2244,0.1333,1,0
14,1,1,1,0.6668,1.9827,0.0333,1,0
14,1,2,-1,0.7918,0.7827,0.0167,0,0
14,1,1,1,0.7001,0.7995,0.1333,1,0
14,2,1,-1,0.7001,3.7742,0.1333,0,0
14,2,2,-0.9688,2.1834,5.0908,0.0083,1,0
14,2,1,-1,1.4918,1.0994,0.0083,0,0
14,1,1,-1,1.4418,1.0494,0.0167,1,0
14,2,1,-1,2.4834,0.7911,0.0167,0,0
14,1,1,1,0.7252,0.9411,0.1333,1,0
14,2,1,-1,1.875,0.7494,0.0167,0,0
14,1,2,-1,0.5001,0.7578,0.0083,0,0
14,1,1,1,0.8251,1.4911,0.0667,1,0
14,2,2,1,1.3001,1.2077,0.0667,1,0
14,1,1,-0.8907,1.3084,2.0244,0.0167,1,0
14,1,1,-1,1.2418,1.0493,0.0083,1,0
14,1,1,1,0.8918,1.1827,0.0667,1,0
14,2,2,0.4603,0.9584,1.8077,0.0333,1,0
14,2,2,-0.8907,1.1751,2.6243,0.0083,1,0
14,2,2,-1,1.8501,0.766,0.0083,1,0
14,2,2,1,0.8168,0.9911,0.0667,1,0
14,2,1,-1,1.1834,0.8162,0.0083,0,0
14,1,1,1,0.7501,1.641,0.0667,1,0
14,1,1,0.4365,1.0334,1.0995,0.0667,1,0
14,2,2,0.0397,0.8752,3.8658,0.0333,1,0
14,2,2,1,0.7001,1.0828,0.1333,1,0
14,2,1,-0.4219,1.3252,1.3909,0.0333,0,0
14,2,2,1,0.8918,1.941,0.1333,1,0
14,2,2,-1,1.8001,1.066,0.0083,1,0
14,2,1,-0.8672,0.8918,1.5744,0.0083,0,0
14,1,1,-0.9219,1.5002,0.9744,0.0167,1,0
14,2,2,-1,0.8251,0.7995,0.0083,1,0
14,1,2,-1,2.0751,0.8327,0.0333,0,0
14,1,1,-1,0.8085,0.8078,0.0167,1,0
14,2,1,-1,0.8252,0.991,0.0167,0,0
14,1,1,1,0.8752,0.9244,0.1333,1,0
14,2,2,0.4286,0.7502,1.041,0.0667,1,0
14,2,2,-1,1.1668,0.7911,0.0167,1,0
14,1,1,-0.3281,0.5668,2.3326,0.0333,1,0
14,1,1,0.4683,0.8335,1.841,0.0333,1,0
14,2,1,0.1667,1.4751,3.3659,0.0167,0,0
14,2,2,1,0.7335,1.0577,0.1333,1,0
14,2,2,1,1.9501,1.1077,0.1333,1,0
14,1,1,1,0.7502,1.6993,0.0667,1,0
14,2,2,1,0.8668,1.1994,0.0667,1,0
14,2,2,1,0.9336,1.1908,0.0667,1,0
14,1,2,0.3095,0.8418,0.9494,0.0333,0,0
14,2,2,-0.2422,0.7585,7.0739,0.0333,1,0
14,2,2,1,0.7752,1.2493,0.1333,1,0
14,1,2,-0.8516,0.8835,1.341,0.0083,0,0
14,1,1,0.0635,1.0752,3.0326,0.0333,1,0
14,2,2,1,1.6585,1.4577,0.1333,1,0
14,2,2,1,0.7084,0.9828,0.0667,1,0
14,2,2,-0.3985,1.4834,1.3577,0.0333,1,0
14,2,2,0.2381,0.7085,1.491,0.0333,1,0
14,2,2,-0.8672,0.8834,1.8076,0.0333,1,0
14,2,2,1,0.5168,0.8328,0.1333,1,0
14,2,2,1,0.6251,1.0994,0.0667,1,0
14,1,2,-1,1.5917,1.0411,0.0083,0,0
14,2,2,-1,0.5502,1.0411,0.0167,1,0
14,2,2,1,0.5918,0.9578,0.1333,1,0
14,1,1,0.8016,0.7585,1.441,0.0667,1,0
14,2,2,1,0.5585,1.0911,0.1333,1,0
14,1,1,-1,1.7917,1.0494,0.0083,1,0
14,1,1,-1,1.5501,1.3494,0.0333,1,0
14,1,2,-1,1.5835,0.991,0.0083,0,0
14,2,2,-1,1.4251,0.9078,0.0167,1,0
14,1,2,-1,1.0084,0.7995,0.0167,0,0
14,2,1,-1,1.4334,0.7911,0.0333,0,0
14,1,1,-0.8516,0.8584,1.9744,0.0333,1,0
14,1,2,-1,1.1668,0.8994,0.0083,0,0
14,2,2,1,0.7251,0.8328,0.1333,1,0
14,1,1,0.2937,0.9501,1.0744,0.0333,1,0
14,1,1,-1,1.4085,0.866,0.0333,1,0
14,1,2,-1,1.8418,1.0077,0.0083,0,0
14,2,2,-1,1.1168,0.7578,0.0167,1,0
14,1,1,1,0.7168,3.4576,0.0667,1,0
14,1,1,-1,1.0251,0.7411,0.0167,1,0
14,1,1,1,0.7003,0.8243,0.1333,1,0
14,1,1,1,0.8085,0.9578,0.0667,1,0
14,2,2,1,0.6669,1.0077,0.1333,1,0
14,1,1,1,0.7251,1.0661,0.0667,1,0
14,2,2,1,0.9419,1.0243,0.0667,1,0
14,2,2,0.1429,1.0918,3.9742,0.0333,1,0
14,1,2,-0.8672,1.3751,1.1661,0.0083,0,0
14,2,2,1,0.6419,1.0161,0.1333,1,0
14,1,2,-0.2578,0.9501,1.2077,0.0083,0,0
14,1,1,1,0.6752,1.7744,0.0667,1,0
14,1,1,0.6984,0.6168,1.1911,0.0333,1,0
14,1,1,1,0.6751,0.8744,0.0667,1,0
14,1,1,1,0.5752,0.9578,0.0667,1,0
14,1,1,-0.375,1.0834,1.7161,0.0083,1,0
14,2,1,-0.5235,0.7,1.3829,0.0167,0,0
14,2,2,-1,0.8001,0.7911,0.0083,1,0
14,1,2,-1,0.6919,0.7993,0.0167,0,0
14,1,1,-0.7266,0.9251,2.816,0.0333,1,0
14,1,1,-0.7813,0.9835,1.8576,0.0333,1,0
14,2,2,1,0.6835,0.7745,0.1333,1,0
14,2,2,1,0.6418,0.8578,0.0667,1,0
14,1,2,-0.5938,1.6001,1.9493,0.0083,0,0
14,1,2,-1,3.325,0.8078,0.0167,0,0
14,2,2,-1,1.7167,0.6994,0.0167,1,0
14,1,1,-0.9688,0.8835,2.8409,0.0333,1,0
14,2,2,1,0.7419,1.716,0.1333,1,0
14,2,1,-0.8907,0.7752,2.016,0.0083,0,0
14,2,2,1,0.8002,1.0993,0.1333,1,0
14,1,1,1,0.6168,0.9161,0.1333,1,0
14,1,1,-0.8672,2.8666,1.8327,0.0167,1,0
14,2,1,-1,1.2334,0.7661,0.0333,0,0
14,2,2,1,0.6085,1.3827,0.1333,1,0
14,1,2,-1,2.1583,0.7911,0.0167,0,0
14,1,1,1,0.6418,1.1411,0.0667,1,0
14,2,1,-1,0.9001,0.8328,0.0083,0,0
14,1,1,1,0.6668,0.9411,0.0667,1,0
14,1,1,-1,1.9667,0.8911,0.0167,1,0
14,1,1,-1,0.9334,0.8409,0.0083,1,0
14,2,1,-1,1.0418,0.8328,0.0167,0,0
14,1,1,-1,1.3251,0.7661,0.0083,1,0
14,1,1,1,0.7668,1.1161,0.0667,1,0
14,2,2,-1,1.1501,1.0494,0.0167,1,0
14,2,2,-1,0.9501,1.4994,0.0167,1,0
14,1,1,1,0.6335,1.1161,0.0667,1,0
14,1,1,0.3254,0.7168,1.0744,0.0333,1,0
14,2,1,0.254,0.9168,4.2742,0.0333,0,0
14,1,1,-1,0.9919,0.791,0.0083,1,0
14,1,1,1,0.8002,1.1994,0.0667,1,0
14,2,2,-1,2.15,0.9827,0.0083,1,0
14,1,2,-1,1.0084,0.9161,0.0083,0,0
14,2,2,1,0.8084,1.916,0.1333,1,0
14,2,2,1,0.7419,0.8661,0.1333,1,0
14,1,1,1,0.7168,0.8577,0.1333,1,0
14,1,1,0.0556,0.8335,2.5077,0.0167,1,0
14,2,1,-0.1641,2.675,2.6576,0.0333,0,0
14,1,1,-0.4453,1.4918,1.1661,0.0167,1,0
14,1,1,-0.5938,1.3251,1.2077,0.0167,1,0
14,1,1,-0.4063,0.8001,1.4078,0.0333,1,0
14,2,1,-0.586,1.3585,1.1244,0.0083,0,0
14,2,2,1,0.7918,0.8328,0.0667,1,0
14,1,2,-0.7969,0.7834,1.1078,0.0083,0,0
14,1,1,0.127,0.7751,2.716,0.0333,1,0
14,2,2,1,0.6751,1.0244,0.1333,1,0
14,1,1,1,1.0001,1.0327,0.1333,1,0
14,1,1,-0.7969,0.8835,1.0161,0.0167,1,0
14,1,1,0.0952,0.7251,1.6077,0.0333,1,0
14,2,2,1,0.8668,1.0328,0.1333,1,0
14,2,2,1,0.6001,0.9828,0.1333,1,0
14,2,2,1,0.7001,1.0827,0.0667,1,0
14,1,2,-1,1.4751,1.0327,0.0083,0,0
14,2,2,1,0.5169,0.8494,0.1333,1,0
14,2,2,-1,0.7585,1.1577,0.0167,1,0
14,2,2,-1,2.0417,0.7328,0.0083,1,0
14,2,2,0.1429,0.8251,1.0661,0.0333,1,0
14,1,2,-1,2.125,0.9994,0.0333,0,0
14,2,2,-1,0.9418,0.8744,0.0083,1,0
14,2,2,-1,0.7668,0.7661,0.0333,1,0
14,1,1,-0.1172,1.3335,1.9993,0.0667,1,0
14,1,1,1,0.7168,1.1494,0.0667,1,0
14,2,2,0.373,0.8254,1.7241,0.0333,1,0
14,2,1,-1,1.4918,0.8161,0.0167,0,0
14,2,2,1,0.5585,1.0328,0.0667,1,0
14,2,2,0.5238,0.8751,1.2161,0.0333,1,0
14,1,1,-1,0.9918,0.791,0.0167,1,0
14,1,1,1,0.6668,1.5744,0.0667,1,0
14,1,1,1,0.5835,1.0828,0.1333,1,0
14,1,2,-1,1.7334,0.8244,0.0167,0,0
14,2,2,-1,0.6585,0.7077,0.0167,1,0
14,2,1,-1,0.8169,0.7577,0.0083,0,0
14,2,2,0.9444,0.8585,2.8993,0.0667,1,0
14,1,1,1,1.4251,0.7994,0.1333,1,0
14,1,1,1,0.7501,0.9911,0.0667,1,0
14,2,2,1,0.7169,0.9327,0.1333,1,0
14,1,1,1,0.8001,0.8494,0.0667,1,0
14,2,1,-0.5938,0.8085,1.2661,0.0083,0,0
14,1,2,-1,2.925,0.7994,0.0333,0,0
14,2,2,1,0.6418,1.0494,0.1333,1,0
14,2,2,1,0.9001,1.3326,0.1333,1,0
14,1,2,-0.9688,1.0168,1.4327,0.0083,0,0
14,2,2,1,0.5917,1.0745,0.1333,1,0
14,1,2,0.1429,1.1001,2.0327,0.0083,0,0
14,1,1,1,0.5585,0.9994,0.1333,1,0
14,1,2,-1,1.3251,0.8494,0.0167,0,0
14,2,2,-1,0.9752,0.7327,0.0333,1,0
14,2,2,1,0.7001,1.1995,0.0667,1,0
14,2,2,-1,1.45,1.1578,0.0083,1,0
14,2,2,1,0.7001,1.0078,0.0667,1,0
14,1,1,-0.2891,1.9001,3.5492,0.0333,1,0
14,1,1,-0.7969,0.6835,1.2327,0.0167,1,0
14,1,1,1,0.6085,0.8328,0.1333,1,0
14,1,1,0.5238,0.7334,1.6244,0.0667,1,0
14,1,1,-0.3125,0.8834,1.1827,0.0167,1,0
14,1,1,1,0.7169,0.9327,0.0667,1,0
14,2,2,1,0.4501,0.8578,0.1333,1,0
14,2,1,-0.1875,1.9918,2.0076,0.0083,0,0
14,1,1,-1,1.6751,1.0911,0.0167,1,0
14,2,1,-1,0.8251,0.8827,0.0083,0,0
14,2,1,-1,1.5751,0.8327,0.0333,0,0
14,1,1,-1,1.1751,0.7494,0.0083,1,0
14,2,1,-1,0.7584,0.9661,0.0333,0,0
14,1,2,-1,0.6168,1.291,0.0333,0,0
14,1,1,1,0.5835,1.0411,0.1333,1,0
14,1,1,-1,1.6001,0.8744,0.0333,1,0
14,2,2,0.6587,0.9585,1.8743,0.0667,1,0
14,2,2,1,0.8001,0.9661,0.0333,1,0
14,2,2,-0.6563,3.4833,4.6075,0.0083,1,0
14,1,1,1,0.7251,1.1327,0.1333,1,0
14,1,2,-1,1.6751,2.4743,0.1333,0,0
14,1,1,-0.1875,1.0084,3.7076,0.0083,1,0
14,1,1,1,0.5751,0.9994,0.1333,1,0
14,1,1,1,0.6752,0.9494,0.0667,1,0
14,2,1,-0.8516,1.0334,1.391,0.0083,0,0
14,1,1,1,0.6252,0.8827,0.0667,1,0
14,1,1,1,0.4752,1.4077,0.1333,1,0
14,1,1,1,0.4918,0.8995,0.1333,1,0
14,2,1,-0.9141,1.3834,1.291,0.0167,0,0
14,2,1,-1,1.5084,0.9827,0.0333,0,0
14,1,1,-1,0.5918,0.7744,0.0167,1,0
14,1,2,-1,0.5418,0.7245,0.0167,0,0
14,1,2,-1,0.9584,0.9578,0.0167,0,0
14,2,2,-1,0.7419,0.941,0.0167,1,0
14,2,2,-1,0.8085,0.7828,0.0083,1,0
14,1,1,1,0.7169,0.9742,0.1333,1,0
14,2,2,1,0.8668,1.041,0.0667,1,0
14,2,2,0.0635,1.0584,1.8578,0.0333,1,0
14,1,1,0.0794,1.1669,1.2159,0.0667,1,0
14,1,1,-0.0547,0.7918,2.9075,0.0333,1,0
14,2,1,-0.211,1.6167,1.0494,0.0333,0,0
14,2,1,-1,1.7167,0.8328,0.0083,0,0
14,1,2,-1,0.7918,0.8328,0.0167,0,0
14,2,2,1,0.8752,1.466,0.0667,1,0
14,1,2,-1,1.2418,0.8078,0.0083,0,0
14,1,2,-1,0.6751,0.7744,0.0167,0,0
14,2,2,1,0.6669,1.216,0.0667,1,0
14,2,2,-1,1.2751,0.8744,0.0333,1,0
14,1,1,0.9286,0.7336,4.2325,0.0667,1,0
14,2,1,-1,1.1001,0.7911,0.0167,0,0
14,1,1,1,1.5418,0.8492,0.1333,1,0
14,1,1,1,0.6336,0.9076,0.0667,1,0
14,2,2,1,0.6751,0.9744,0.1333,1,0
14,1,1,0.7778,0.7001,1.1328,0.0333,1,0
14,2,2,1,0.7918,0.8995,0.0667,1,0
14,2,2,1,0.6085,0.9494,0.1333,1,0
14,1,2,-1,1.6334,0.7578,0.0083,0,0
14,1,2,-1,0.7501,0.7744,0.0083,0,0
14,2,2,-1,1.3918,0.7827,0.0083,1,0
14,2,2,-1,0.9833,0.6496,0.0083,1,0
14,1,2,-1,0.8003,0.666,0.0333,0,0
14,2,2,1,0.6002,0.8244,0.1333,1,0
14,2,1,-1,1.0335,0.9494,0.0167,0,0
14,1,1,1,1.2418,0.9743,0.0667,1,0
14,2,2,-1,0.7668,0.9494,0.0333,1,0
14,1,2,-1,1.3168,0.8911,0.0083,0,0
14,1,2,-1,0.7334,1.1411,0.0167,0,0
14,2,2,1,0.6835,0.8994,0.0667,1,0
14,2,2,0.8968,0.7335,2.1493,0.0667,1,0
14,1,1,1,0.7667,0.8828,0.0667,1,0
14,1,2,-1,1.4834,1.0244,0.0167,0,0
14,2,2,-1,0.6918,1.4911,0.0333,1,0
14,2,2,1,0.6418,0.9744,0.0667,1,0
14,1,2,0.0952,0.7168,2.866,0.0333,0,0
14,1,2,-0.2891,0.9334,2.4077,0.0333,0,0
14,2,2,-0.5,0.7001,1.1494,0.0333,1,0
14,1,1,1,0.5667,0.8162,0.1333,1,0
14,1,1,1,0.5251,1.0493,0.1333,1,0
14,1,1,-1,0.8502,0.9327,0.0167,1,0
14,2,1,-1,0.6001,0.8578,0.0083,0,0
14,1,2,-1,0.9751,0.8078,0.0167,0,0
14,2,2,-1,0.6668,0.7411,0.0167,1,0
14,1,1,1,0.5585,0.9328,0.0667,1,0
14,2,1,-1,1.0668,0.7494,0.0167,0,0
14,2,2,1,0.9085,0.9161,0.1333,1,0
14,2,2,-1,3.3084,1.0744,0.0167,1,0
14,1,1,1,0.7918,1.0077,0.0667,1,0
14,1,1,1,0.5585,0.8828,0.1333,1,0
14,1,1,1,0.725,1.0245,0.0333,1,0
14,2,2,1,0.6419,0.9827,0.1333,1,0
14,1,1,-0.4063,0.9418,1.9077,0.0083,1,0
14,2,2,1,0.6335,0.8994,0.1333,1,0
14,2,2,-1,1.0002,0.9243,0.0167,1,0
14,2,2,-1,0.7168,0.8495,0.0167,1,0
14,1,1,-1,0.5502,0.9244,0.0083,1,0
14,2,2,-1,1.3918,0.7744,0.0333,1,0
14,1,2,-1,0.7668,0.9078,0.0167,0,0
14,1,1,-1,0.6502,0.7577,0.0083,1,0
14,1,1,-1,1.125,1.0162,0.0083,1,0
14,1,1,-1,0.5752,1.3994,0.0167,1,0
14,2,2,0.5238,0.8835,1.3911,0.0667,1,0
14,1,1,-0.1953,2.2167,1.816,0.0667,1,0
14,1,1,-0.375,0.8751,1.2244,0.0333,1,0
14,1,1,-1,1.3167,0.8994,0.0083,1,0
14,1,1,1,0.5835,0.8578,0.1333,1,0
14,1,1,1,0.5001,0.8244,0.1333,1,0
14,1,1,1,0.9168,0.9161,0.0333,1,0
14,2,1,-1,0.8585,0.8161,0.0083,0,0
14,2,2,1,0.8751,1.5077,0.0667,1,0
