Subj_idx,Stimulus,Response,Confidence,Awareness,RT_dec,RT_conf,RT_aware,Prediction_Success,Trial_count,Block_count,Accuracy
TJ,2,2,1,1,0.529037335,0.363913708,0.753039525,2,45,2,1
TJ,2,2,2,1,0.940649805,1.011067379,1.988146054,1,46,2,1
TJ,1,1,1,2,0.881805893,0.940474243,1.517700067,2,47,2,1
TJ,1,2,1,2,1.975896708,0.893510072,1.45885885,2,48,2,0
TJ,2,1,1,2,1.128995062,0.905102598,0.48244893,2,49,2,0
TJ,1,1,2,1,0.587018064,0.329032946,2.576423473,1,0,3,1
TJ,2,2,1,2,0.50541453,0.387542288,0.282401805,1,1,3,1
TJ,1,1,2,1,0.729740125,0.599418718,0.705075879,2,2,3,1
TJ,2,2,2,2,1.081790647,0.446453191,1.541207756,2,3,3,1
TJ,1,1,1,2,0.858385216,0.763999487,0.094230957,2,4,3,1
TJ,1,1,1,1,0.870076304,0.728664418,33.5740707,2,5,3,1
TJ,2,1,1,2,1.058271408,0.187599885,0.047973656,1,6,3,0
TJ,2,2,1,2,0.599466074,0.47001401,0.776491388,1,7,3,1
TJ,1,2,1,2,0.575975326,0.387569623,0.57656477,1,8,3,0
TJ,2,2,2,2,0.117209647,0.105232114,0.729467156,1,9,3,1
TJ,1,1,2,1,0.352481729,0.328763057,0.776479837,2,10,3,1
TJ,2,2,1,2,0.340690924,0.411144303,0.235392204,1,11,3,1
TJ,2,2,2,2,0.152472719,0.140508277,0.141325645,2,12,3,1
TJ,2,1,1,1,0.705341533,0.505181216,1.023539259,2,13,3,0
TJ,2,2,1,1,2.72876529,0.493433147,0.658902895,2,14,3,1
TJ,1,1,1,2,0.623056153,0.610109946,0.764741008,1,15,3,1
TJ,1,1,2,2,0.493809683,0.387564233,0.694794297,2,16,3,1
TJ,1,1,1,1,0.587700679,0.611133677,0.576597495,2,17,3,1
TJ,2,2,1,2,0.446564073,0.552302085,0.800058367,2,18,3,1
TJ,1,1,1,2,0.670140446,0.598103153,1.352975306,1,19,3,1
TJ,2,2,1,2,1.340667053,6.187081667,0.741274516,2,20,3,1
TJ,2,1,1,2,5.693322035,0.505205472,0.541337503,2,21,3,0
TJ,2,2,1,2,0.693661225,0.905165354,7.705381574,2,22,3,1
TJ,1,1,1,2,0.893667539,2.234564826,0.341239942,1,23,3,1
TJ,2,2,1,1,0.375965162,0.293536175,0.494175054,2,24,3,1
TJ,1,1,1,2,1.293529245,0.56409905,2.717577789,2,25,3,1
TJ,2,2,1,1,0.528920293,0.35226574,0.670618624,2,26,3,1
TJ,1,1,1,2,0.61131694,0.681626711,0.800076462,1,27,3,1
TJ,1,2,1,1,0.611124437,1.528765521,1.094239812,2,28,3,0
TJ,1,2,1,1,6.669673819,0.65725507,0.600070533,2,29,3,0
TJ,2,2,2,2,0.446571003,0.399325393,0.353050767,2,30,3,1
TJ,1,2,1,1,2.505300183,0.316959547,0.505942758,2,31,3,0
TJ,2,2,2,2,0.352425133,0.246420697,0.270732662,2,32,3,1
TJ,2,2,1,2,0.246584324,0.164061396,0.411856564,2,33,3,1
TJ,2,2,1,2,0.328918599,0.26993724,0.294248051,2,34,3,1
TJ,1,1,1,2,0.39949056,0.35225034,0.41193087,2,35,3,1
TJ,1,1,2,2,0.399456295,0.293597006,3.599921921,1,36,3,1
TJ,1,1,1,2,0.387739026,0.234661847,0.64711132,2,37,3,1
TJ,2,2,2,2,0.164247354,0.152244411,0.423656994,1,38,3,1
TJ,1,2,1,1,0.399534836,0.728761055,3.529304529,2,39,3,0
TJ,2,2,1,2,0.811265888,0.669885957,0.57656554,1,40,3,1
TJ,1,1,1,1,0.634806148,0.493474343,1.152959367,1,41,3,1
TJ,2,2,2,2,0.176072424,0.152254806,0.73006892,2,42,3,1
TJ,2,2,2,2,0.140721955,0.140556018,0.529466232,2,43,3,1
TJ,2,2,1,2,0.293644362,0.31714512,0.270664901,2,44,3,1
TJ,1,2,1,2,0.22303313,2.927720538,0.564816701,2,45,3,0
TJ,1,1,2,2,0.705407369,0.540499345,0.411835003,2,46,3,1
TJ,1,1,1,1,0.481893366,0.340506506,0.411886209,2,47,3,1
TJ,2,2,1,1,0.799508579,0.56409058,0.28240912,1,48,3,1
TJ,1,1,2,1,0.493737302,0.481608847,0.929205121,2,49,3,1
TJ,1,1,2,1,0.469955874,0.928425484,0.905953076,2,0,4,1
TJ,2,2,2,2,0.152471564,0.140588358,0.105995966,2,1,4,1
TJ,2,2,1,2,0.470015165,0.223061236,0.294194535,2,2,4,1
TJ,1,1,1,2,0.44606626,0.917446271,0.917772371,2,3,4,1
TJ,2,2,2,2,0.375985567,0.317028463,0.388310375,1,4,4,1
TJ,1,2,1,1,0.834816697,3.716709216,2.070535,2,5,4,0
TJ,2,2,2,2,0.728966648,0.5169135,0.800069147,2,6,4,1
TJ,1,2,1,2,0.387793697,0.905268536,0.211896835,2,7,4,0
TJ,2,2,2,2,0.352481729,0.493486663,0.364813467,2,8,4,1
TJ,1,1,1,2,0.470074841,0.493485893,0.541271667,2,9,4,1
TJ,1,1,1,2,0.446596413,0.399311533,0.494167354,2,10,4,1
TJ,2,2,1,2,0.152473104,0.211120664,1.058825432,2,11,4,1
TJ,1,1,1,2,0.399544076,0.316966862,3.893910863,2,12,4,1
TJ,2,2,2,2,0.564191836,0.611053981,0.588374825,2,13,4,1
TJ,2,2,1,2,0.50570983,0.305229188,2.140765076,2,14,4,1
TJ,2,2,2,2,0.140742746,0.128804869,0.211858335,1,15,4,1
TJ,1,1,1,1,0.446679575,0.304267829,0.40010734,2,16,4,1
TJ,2,2,1,2,0.729027479,0.552161558,1.011813135,1,17,4,1
TJ,1,1,1,2,0.670144681,0.434571525,2.764571221,1,18,4,1
TJ,1,1,1,1,0.328918214,0.293449934,0.341302313,2,19,4,1
TJ,2,1,2,2,0.399509811,0.610398701,0.117780611,1,20,4,0
TJ,1,1,1,1,0.528960719,0.469865398,0.353052692,2,21,4,1
TJ,1,1,1,2,0.586878307,0.588352109,0.682441769,2,22,4,1
TJ,2,2,1,1,0.481954582,0.25747383,0.388247619,1,23,4,1
TJ,2,2,2,2,0.175972708,0.140577193,0.058931693,2,24,4,1
TJ,2,2,1,1,0.870065139,0.37583965,0.564823631,2,25,4,1
TJ,2,2,2,1,0.599563865,0.705224876,0.47066159,1,26,4,1
TJ,1,1,1,2,0.634806918,3.528499867,2.376420239,1,27,4,1
TJ,1,1,1,2,0.505280548,0.505284783,1.153020198,1,28,4,1
TJ,1,1,2,1,0.42310605,1.234537876,0.470685461,1,29,4,1
TJ,2,1,2,1,2.752167487,0.822896145,0.447178542,1,30,4,0
TJ,1,1,1,2,0.529058896,0.363603008,4.176289568,1,31,4,1
TJ,2,2,1,2,0.681881585,0.375830025,5.470276969,1,32,4,1
TJ,1,1,2,2,1.070124969,0.375810004,3.093934502,1,33,4,1
TJ,1,1,2,2,0.611245713,0.505239352,0.541249721,1,34,4,1
TJ,1,1,1,2,0.470088316,0.364070405,0.235357938,2,35,4,1
TJ,1,1,1,1,0.552429907,0.905211555,0.364777276,2,36,4,1
TJ,2,2,2,1,0.470097942,0.375803074,1.023591235,1,37,4,1
TJ,2,2,2,1,0.399552546,0.422873892,0.364814237,2,38,4,1
TJ,2,2,2,1,0.445904558,0.388172158,0.517772448,2,39,4,1
TJ,1,1,1,1,3.434623501,0.516898485,0.30600844,1,40,4,1
TJ,2,2,1,2,0.892443605,0.235578931,4.482181351,1,41,4,1
TJ,2,1,1,1,1.810218672,0.563913862,1.341161786,1,42,4,0
TJ,1,1,1,2,0.59951497,0.481695088,0.858855308,2,43,4,1
TJ,1,1,1,1,0.576034232,0.469854233,2.717569319,2,44,4,1
TJ,2,2,1,2,1.023056076,0.834612259,0.83535147,2,45,4,1
TJ,1,1,1,2,0.399572951,0.446385815,0.55297623,2,46,4,1
TJ,2,2,1,1,0.458304827,0.19944228,0.529545928,2,47,4,1
TJ,1,2,1,1,1.987717158,0.387568853,0.435377342,2,48,4,0
TJ,2,2,2,2,0.481983458,0.340399474,1.71762399,2,49,4,1
TJ,1,1,1,2,0.469885803,0.669632624,0.811843012,2,0,5,1
TJ,2,1,1,1,0.587738025,0.328674121,1.447098846,2,1,5,0
TJ,1,1,1,2,0.658342711,0.563399879,0.505719455,2,2,5,1
TJ,2,2,2,2,0.128936926,0.105409602,0.058903588,1,3,5,1
TJ,1,2,1,1,0.423042524,0.258163761,0.964736157,2,4,5,0
TJ,2,1,1,1,1.246526573,0.199329859,0.37653651,1,5,5,0
TJ,2,2,1,2,0.528928379,0.186554979,0.56573648,1,6,5,1
TJ,2,2,1,2,0.59957272,0.54048818,0.517715853,2,7,5,1
TJ,1,2,1,2,0.764210855,0.340497651,3.95277826,1,8,5,0
TJ,1,1,2,1,3.305232653,0.54048125,2.082311945,1,9,5,1
TJ,1,1,1,1,1.869872636,0.49359562,0.800078002,2,10,5,1
TJ,2,2,2,2,0.786943527,0.800053362,2.388203728,1,11,5,1
TJ,2,2,1,1,0.458390683,0.3640423,0.423589233,1,12,5,1
TJ,2,2,1,2,0.128916135,0.070017552,0.929478475,2,13,5,1
TJ,2,2,1,2,0.116548977,0.10591858,2.235245516,2,14,5,1
TJ,1,1,1,1,7.351951576,0.693425986,0.941218074,2,15,5,1
TJ,1,2,2,1,0.917135572,0.351660126,0.953005414,1,16,5,0
TJ,1,1,1,1,0.576014211,0.705194076,1.070641262,2,17,5,1
TJ,2,2,1,2,0.517214575,0.128717087,0.447153132,1,18,5,1
TJ,1,1,2,2,0.528863313,0.481738594,2.141182422,1,19,5,1
TJ,2,2,1,2,0.717172763,0.516957776,0.670646344,2,20,5,1
TJ,1,1,2,1,0.505406445,0.375810389,0.553048226,1,21,5,1
TJ,2,1,2,1,0.611316555,0.681712568,1.011782335,2,22,5,0
TJ,1,1,1,2,0.505471896,0.481640033,0.600044738,2,23,5,1
TJ,2,2,1,1,0.740809814,0.563885371,0.835344155,2,24,5,1
TJ,2,2,2,1,0.63499018,0.186588475,0.670657124,1,25,5,1
TJ,2,2,1,2,0.505437245,0.740466773,0.517738183,2,26,5,1
TJ,1,1,2,2,0.705387349,0.81106222,0.623484665,2,27,5,1
TJ,1,1,1,2,0.564283853,0.728730254,2.352854799,2,28,5,1
TJ,1,1,1,2,0.434800604,0.446445491,1.36471452,1,29,5,1
TJ,2,2,2,2,0.14072619,0.140535997,0.517674272,1,30,5,1
TJ,1,1,2,2,0.564225717,0.458296742,0.38832385,2,31,5,1
TJ,1,1,1,2,0.623064624,0.517014372,0.341201057,1,32,5,1
TJ,1,1,1,1,1.046527574,0.399327703,0.364802686,2,33,5,1
TJ,2,1,1,1,0.677730452,0.834383565,0.319866341,1,34,5,0
TJ,2,1,2,1,0.404771686,0.305175287,0.901689521,2,35,5,0
TJ,2,2,1,1,0.376640847,0.269970736,0.705262992,2,36,5,1
TJ,1,1,2,2,0.517102538,0.587609818,0.341332344,2,37,5,1
TJ,1,1,2,2,0.411329106,0.363928338,0.353074638,2,38,5,1
TJ,2,2,1,1,1.799454293,0.434606946,0.305977255,2,39,5,1
TJ,1,1,1,2,0.598864695,0.52932609,0.200137986,1,40,5,1
TJ,2,2,1,2,0.623063084,0.751600758,1.788249467,1,41,5,1
TJ,1,1,2,1,0.528936079,0.7992641,0.588334784,1,42,5,1
TJ,1,1,2,1,1.281877042,0.387536898,2.835187842,1,43,5,1
TJ,2,2,1,2,0.458373358,0.258201491,0.282455706,1,44,5,1
TJ,1,1,1,2,0.964152489,0.881636876,2.388205653,1,45,5,1
TJ,1,2,1,1,0.458390298,0.340476861,0.282451086,1,46,5,0
TJ,2,2,2,2,0.128943086,0.117023304,0.29419646,2,47,5,1
TJ,2,2,1,1,0.717117707,0.363998024,0.56480361,2,48,5,1
TJ,2,2,2,2,0.128976966,0.164043686,0.141263659,1,49,5,1
TJ,2,1,1,1,0.599279731,0.599086843,0.317699528,2,0,6,0
TJ,1,1,2,2,0.446616049,0.48078224,0.011859721,1,1,6,1
TJ,1,1,2,2,0.552446462,0.258166071,0.517733948,2,2,6,1
TJ,1,1,1,2,1.046557605,0.516987806,1.929363358,2,3,6,1
TJ,1,2,1,1,0.564110985,0.293408738,0.658983361,1,4,6,0
TJ,2,1,2,2,0.470108337,0.458109244,0.282463406,1,5,6,0
TJ,2,2,2,2,0.69365391,1.081508438,0.505971249,1,6,6,1
TJ,2,2,2,2,0.282916173,0.72875759,0.046097138,2,7,6,1
TJ,2,2,1,2,0.50542223,0.339699534,0.376565771,2,8,6,1
TJ,1,1,2,2,0.211327027,0.105183604,0.47063926,2,9,6,1
TJ,2,2,1,1,0.422008399,0.435656087,1.09416127,2,10,6,1
TJ,2,2,1,2,0.505470741,0.422727589,0.529568643,1,11,6,1
TJ,1,1,2,1,0.422065764,0.400282517,0.694257984,1,12,6,1
TJ,2,1,1,1,0.717150048,0.481659668,0.741018872,2,13,6,0
TJ,2,2,1,2,0.587754965,0.492412497,0.458926996,2,14,6,1
TJ,1,2,1,2,0.5641414,0.43459193,12.70506972,1,15,6,0
TJ,1,1,1,2,0.540840075,0.51691042,0.599927696,2,16,6,1
TJ,1,2,1,1,0.399579497,0.54047894,0.694156727,1,17,6,0
TJ,1,1,2,1,0.752472026,0.752233323,1.117669729,1,18,6,1
TJ,2,2,2,2,0.15252508,0.128729792,0.141242483,2,19,6,1
TJ,2,2,2,2,0.164387496,1.128459518,0.058935543,2,20,6,1
TJ,2,2,1,1,0.564223407,0.258132575,0.682451009,2,21,6,1
TJ,2,2,1,1,0.646524186,0.305203393,0.600062448,1,22,6,1
TJ,2,2,1,2,0.481904532,0.211147999,0.56475664,1,23,6,1
TJ,1,1,1,1,0.59953499,0.493443158,2.88288006,2,24,6,1
TJ,1,1,2,2,0.505594713,0.269851769,10.11684505,1,25,6,1
TJ,1,1,1,2,0.446665714,0.469837678,0.811844552,2,26,6,1
TJ,1,1,1,2,0.564209546,0.646344004,0.800111498,2,27,6,1
TJ,2,2,1,1,0.928989902,0.540460074,0.705910957,1,28,6,1
TJ,1,2,1,1,0.95241674,0.611065146,0.470695856,1,29,6,0
TJ,1,2,1,1,0.481848321,0.328781537,1.423554582,1,30,6,0
TJ,1,1,1,2,0.658333471,1.328759207,0.482405424,1,31,6,1
TJ,1,1,2,2,0.623062314,0.458100004,1.623517006,2,32,6,1
TJ,2,2,1,2,0.505522717,0.363248803,0.941181113,2,33,6,1
TJ,2,2,1,2,0.670094246,0.269887959,0.564784745,2,34,6,1
TJ,1,1,1,1,0.399519436,0.434581535,0.705935212,1,35,6,1
TJ,2,2,1,2,0.15250968,0.599288201,0.141275594,1,36,6,1
TJ,2,2,2,2,0.140833992,0.152203215,0.036285648,1,37,6,1
TJ,2,2,2,1,0.422952433,0.564005108,0.423662384,2,38,6,1
TJ,1,1,1,1,0.505449951,0.317001128,0.28241374,2,39,6,1
TJ,1,1,2,2,0.458550461,0.516756033,1.964678407,1,40,6,1
TJ,2,1,1,2,0.575965701,0.481660053,3.764565446,2,41,6,0
TJ,2,2,2,2,0.14067383,0.128747118,0.529514357,2,42,6,1
TJ,1,1,2,1,0.717174303,0.316946842,0.5647782,2,43,6,1
TJ,1,1,1,2,0.658304596,0.293464179,0.894201157,2,44,6,1
TJ,2,2,1,1,0.540748444,0.17578752,0.91768921,1,45,6,1
TJ,1,1,2,2,0.246730626,0.246438792,0.776365106,1,46,6,1
TJ,2,2,1,2,0.575980716,0.422839241,0.282423751,2,47,6,1
TJ,2,2,1,2,0.717196249,0.446334994,0.435365792,1,48,6,1
TJ,1,1,1,1,0.69364082,0.82288036,0.576508559,2,49,6,1
TJ,1,2,1,1,0.399337328,0.516772973,0.235424544,1,0,7,0
TJ,2,2,1,2,0.458369508,0.293414128,0.447102696,2,1,7,1
TJ,2,2,2,2,0.176011593,0.152325262,0.058914753,2,2,7,1
TJ,2,2,2,2,0.128919215,0.516188534,0.094190916,2,3,7,1
TJ,1,1,1,2,0.575935285,0.599301291,0.529503577,2,4,7,1
TJ,2,2,1,2,1.305367405,0.328696066,0.952998868,1,5,7,1
TJ,1,1,1,2,0.517194555,0.646368259,0.164775582,1,6,7,1
TJ,1,1,1,1,0.623037673,0.446466666,0.658861699,1,7,7,1
TJ,1,1,1,1,0.623063854,0.634476583,0.823599166,1,8,7,1
TJ,2,2,1,1,0.786793375,0.611998015,0.57657863,2,9,7,1
TJ,2,2,1,2,0.77599781,0.422861187,1.023458023,2,10,7,1
TJ,2,2,1,2,0.940632865,0.705204856,0.788315303,2,11,7,1
TJ,2,2,1,2,0.717342936,0.41093101,0.423633508,1,12,7,1
TJ,1,1,1,2,0.528785926,0.693556118,0.65891637,1,13,7,1
TJ,1,1,1,1,0.528861387,0.399353113,1.423554197,2,14,7,1
TJ,1,1,2,1,0.505413375,0.481668138,0.576539744,2,15,7,1
TJ,1,1,1,1,0.623068474,0.528765521,0.611833232,2,16,7,1
TJ,1,1,1,1,3.187440878,0.293419133,0.376659327,1,17,7,1
TJ,2,2,1,2,0.458486165,0.599331707,1.79995557,2,18,7,1
TJ,2,2,1,1,0.364199382,0.222904153,0.223599474,1,19,7,1
TJ,1,2,1,1,0.575989956,0.211076388,0.647164066,1,20,7,0
TJ,2,2,1,1,0.528905278,0.199381835,0.870669598,1,21,7,1
TJ,2,2,1,1,0.681902376,0.399287662,0.764728688,1,22,7,1
TJ,1,2,1,1,0.470155693,0.611072846,2.599903826,1,23,7,0
TJ,2,2,1,1,0.470688541,0.187589875,0.187795468,1,24,7,1
TJ,1,1,1,1,1.05836227,0.399340023,0.364820012,2,25,7,1
TJ,1,1,2,2,0.670090396,0.493506299,0.67068215,1,26,7,1
TJ,2,2,2,1,0.623011108,0.469929309,0.623609407,2,27,7,1
TJ,1,1,2,2,0.387832198,0.364031135,0.729444055,2,28,7,1
TJ,2,2,1,2,0.49361872,1.034700194,0.882437303,1,29,7,1
TJ,1,1,1,2,0.434075252,0.411750687,0.635436787,2,30,7,1
TJ,1,1,1,1,0.458388373,0.411111962,5.034992413,1,31,7,1
TJ,2,2,1,1,0.528939544,0.38670105,0.623585537,1,32,7,1
TJ,2,2,1,2,0.599536145,0.528742806,0.56479437,1,33,7,1
TJ,1,1,1,2,0.434830634,0.446356555,1.435350392,2,34,7,1
TJ,2,2,1,1,0.446573698,0.434528404,0.211885285,1,35,7,1
TJ,2,2,2,2,0.552465327,0.364055775,0.776498703,1,36,7,1
TJ,2,2,1,2,0.164239269,0.211122204,0.353065782,2,37,7,1
TJ,1,2,2,1,0.964193684,0.352299621,2.858703231,2,38,7,0
TJ,1,1,1,2,0.693805602,0.658009681,3.223348835,2,39,7,1
TJ,2,2,1,1,0.42310374,0.25811217,0.505943913,1,40,7,1
TJ,2,2,1,2,0.940061901,0.470547243,0.529451601,2,41,7,1
TJ,1,1,1,2,0.434852964,0.55229092,0.564752405,1,42,7,1
TJ,1,2,1,1,0.952300853,0.175758259,0.306134722,1,43,7,0
TJ,2,2,1,1,0.917230668,0.504147861,1.294151414,1,44,7,1
TJ,1,1,1,1,0.646915352,0.351882274,1.72942365,1,45,7,1
TJ,1,1,2,1,0.481879121,0.481715109,0.388362736,1,46,7,1
TJ,1,1,1,1,0.564265372,0.493436612,0.682374008,2,47,7,1
TJ,2,1,1,1,0.540669518,0.446424701,16.11659325,1,48,7,0
TJ,2,1,1,1,0.658408932,0.552246259,0.729465231,2,49,7,0
TJ,2,2,2,2,0.822783338,0.410812428,2.658477463,1,0,8,1
TJ,1,1,2,2,0.481873731,0.328698761,0.411895064,2,1,8,1
TJ,1,1,2,2,0.375973247,0.364123921,0.353004182,2,2,8,1
TJ,2,2,2,2,0.140698855,0.422700254,0.294244586,2,3,8,1
TJ,2,2,2,2,0.176027379,0.129065518,0.12955101,2,4,8,1
TJ,1,1,2,2,0.234752324,0.246452652,0.411914315,2,5,8,1
TJ,2,1,1,1,0.364222483,0.411103877,0.635358631,2,6,8,0
TJ,2,2,2,2,0.152481575,0.140521752,0.047191324,1,7,8,1
TJ,1,1,1,2,0.458514655,0.340483406,0.694043536,1,8,8,1
TJ,1,1,1,2,0.458321767,0.304547343,0.658822814,2,9,8,1
TJ,2,2,2,1,0.446576778,0.352306166,0.38834772,2,10,8,1
TJ,1,1,2,1,1.199537377,0.293455709,0.658833209,2,11,8,1
TJ,2,2,2,2,0.223067781,0.152287532,0.341274593,2,12,8,1
TJ,1,1,2,1,0.458361808,0.293508455,0.458911211,2,13,8,1
TJ,2,2,2,2,0.494249745,0.340517671,0.58771223,1,14,8,1
TJ,2,2,1,2,0.717142348,0.187674576,0.105987496,1,15,8,1
TJ,1,1,1,1,0.552470717,0.811126516,0.811810671,1,16,8,1
TJ,1,1,1,2,0.493578295,0.411214759,0.788350338,1,17,8,1
TJ,1,1,2,1,0.57595184,0.328787312,0.164874914,2,18,8,1
TJ,2,2,2,2,1.693587304,0.399310377,0.082450547,2,19,8,1
TJ,2,2,2,1,0.434820239,0.175844886,0.411612855,2,20,8,1
TJ,2,2,1,2,0.234677248,0.434733228,0.223339595,2,21,8,1
TJ,1,1,1,2,0.587806171,0.152304087,0.670623629,1,22,8,1
TJ,1,1,2,2,0.399574107,0.269512964,0.341240712,2,23,8,1
TJ,2,2,1,2,0.152573206,0.105215944,0.282469181,2,24,8,1
TJ,2,2,1,1,0.528929534,0.340543852,0.27059791,2,25,8,1
TJ,1,1,1,1,0.493661841,0.564892547,1.305933749,1,26,8,1
TJ,1,1,1,1,0.375011887,0.259215597,0.800060292,1,27,8,1
TJ,1,1,1,2,0.458348718,0.575886774,0.364796526,2,28,8,1
TJ,2,2,1,2,0.517171069,0.399326163,0.541235476,1,29,8,1
TJ,2,2,1,1,0.975920963,0.669909828,1.364762261,1,30,8,1
TJ,2,2,1,1,0.776064031,0.528699685,0.682402498,1,31,8,1
TJ,1,1,1,2,0.528967649,0.693379401,0.658915215,2,32,8,1
TJ,2,1,1,1,0.834822857,0.599326317,1.023559664,2,33,8,0
TJ,2,2,2,2,0.481923782,0.552254729,0.482403499,1,34,8,1
TJ,1,2,1,1,0.540664512,0.352295386,0.02364706,2,35,8,0
TJ,1,1,1,2,0.375993652,0.505200082,0.929463845,1,36,8,1
TJ,2,2,2,2,0.246614355,0.152297157,0.305939524,1,37,8,1
TJ,1,1,1,1,0.928876326,0.446333069,1.705949842,2,38,8,1
TJ,1,1,2,1,0.670136211,0.516955851,0.717683281,1,39,8,1
TJ,2,1,1,2,0.681921241,0.575751252,0.094191686,2,40,8,0
TJ,2,2,1,1,0.399609912,0.458124644,0.717720242,1,41,8,1
TJ,2,1,1,1,0.976197782,0.740248475,0.56477512,1,42,8,0
TJ,1,2,1,1,0.717104617,0.269899895,0.306023455,1,43,8,0
TJ,1,1,1,2,0.811274743,0.493504373,0.505919658,1,44,8,1
TJ,1,1,2,1,0.387781377,0.399309607,0.91765918,1,45,8,1
TJ,2,2,1,1,0.728943933,0.340527296,0.541193125,2,46,8,1
TJ,1,1,2,2,0.446537122,0.375780359,0.435454729,1,47,8,1
TJ,1,1,1,2,0.552494588,0.281692239,0.352972611,2,48,8,1
TJ,2,2,1,2,0.740648496,0.328811953,0.02364629,1,49,8,1
TJ,2,2,2,1,0.422893912,0.528489857,1.235302497,1,0,9,1
TJ,1,1,1,1,0.58775843,0.493477423,0.56479437,2,1,9,1
TJ,2,2,1,2,0.446520567,0.340503426,0.235427624,1,2,9,1
TJ,1,2,1,1,0.634720291,0.26991876,0.341314248,1,3,9,0
TJ,1,1,1,1,0.540722263,0.669800101,0.576500859,1,4,9,1
TJ,2,2,2,2,0.2230262,0.199413405,0.235379113,2,5,9,1
TJ,1,1,2,1,0.634856583,0.493437382,0.505906183,1,6,9,1
TJ,2,2,2,2,0.164226564,0.152332192,0.341861342,1,7,9,1
TJ,2,2,1,2,0.140741976,0.18760258,0.235385658,1,8,9,1
TJ,1,1,1,1,0.423082565,0.469921994,0.505911573,1,9,9,1
TJ,1,1,1,2,0.458406853,0.434640826,0.764769499,1,10,9,1
TJ,2,2,1,2,0.528941469,0.469880413,0.270664131,1,11,9,1
TJ,2,1,2,2,0.281903608,0.246382196,0.10595015,2,12,9,0
TJ,2,2,1,2,0.446617204,0.387528428,0.329519594,2,13,9,1
TJ,1,1,1,1,0.446536737,0.399512121,0.106034466,2,14,9,1
TJ,1,1,1,2,0.446531347,0.45817585,0.47067391,1,15,9,1
TJ,1,1,1,2,1.258291583,0.611067841,0.517727018,2,16,9,1
TJ,1,2,1,1,0.728928148,0.539723173,0.600099794,1,17,9,0
TJ,2,2,1,1,0.681855405,0.505215867,0.541279752,1,18,9,1
TJ,2,2,1,1,0.799449288,0.493488588,0.564858666,1,19,9,1
TJ,2,2,1,2,0.528889493,0.352201059,0.176576012,2,20,9,1
TJ,1,1,1,1,0.364267528,0.434634281,0.411861184,2,21,9,1
TJ,1,1,2,1,0.623006488,0.387583484,0.882433068,2,22,9,1
TJ,2,2,2,2,0.470121427,0.340571957,0.682400188,2,23,9,1
TJ,1,2,1,1,0.482583682,0.105269845,0.046472903,2,24,9,0
TJ,1,2,2,1,0.764106519,0.858099927,1.505991269,2,25,9,0
TJ,2,2,1,2,0.599495719,0.564035909,0.529393466,1,26,9,1
TJ,2,2,1,2,0.693610789,0.386944759,0.447166992,1,27,9,1
TJ,2,2,1,1,0.388650335,0.022843938,7.433971686,1,28,9,1
TJ,1,1,2,2,0.689298338,0.438671838,0.352985316,1,29,9,1
TJ,2,2,1,1,0.480970892,0.247286575,1.118859012,1,30,9,1
TJ,1,1,2,1,0.764226256,0.25810832,0.317772294,1,31,9,1
TJ,1,1,1,1,0.470077151,0.44637773,0.376621982,1,32,9,1
TJ,2,2,2,1,1.105382652,0.599297441,0.329466848,1,33,9,1
TJ,1,2,1,1,0.446495542,0.387572319,0.65892176,1,34,9,0
TJ,1,1,1,2,0.599483784,0.728745655,0.964775428,2,35,9,1
TJ,2,2,1,2,0.305492917,0.316995738,0.458874251,2,36,9,1
TJ,2,1,1,1,0.399564096,0.387603889,2.105835418,1,37,9,0
TJ,2,2,1,2,0.517140269,0.62283824,0.776553374,1,38,9,1
TJ,1,1,2,1,0.375971322,0.975823171,1.235343693,1,39,9,1
TJ,2,1,1,1,0.646496081,0.411106957,0.094294868,2,40,9,0
TJ,1,2,1,1,0.811127671,0.375823479,1.270595985,2,41,9,0
TJ,1,1,2,2,0.470106412,0.611105956,0.753029515,1,42,9,1
TJ,2,2,1,2,0.588642789,0.516993967,0.704990793,2,43,9,1
TJ,1,1,2,1,0.905378647,0.705212556,0.729474856,1,44,9,1
TJ,1,1,1,1,0.481890286,0.305208783,0.670571653,1,45,9,1
TJ,2,1,2,1,0.470055976,0.399367743,0.600128669,2,46,9,0
TJ,1,1,2,1,0.411283675,0.258224977,0.553008956,2,47,9,1
TJ,2,2,1,2,0.493645671,0.387562308,0.635398287,2,48,9,1
TJ,2,2,1,2,0.646583862,0.775829563,0.776529503,2,49,9,1
TJ,2,2,1,1,0.858092227,0.505024134,0.611828612,2,0,10,1
TJ,1,1,2,2,0.48181059,0.46999553,0.729453296,2,1,10,1
TJ,2,1,2,1,1.328826198,1.340435665,2.423518777,2,2,10,0
TJ,1,2,1,2,0.7877736,0.481687773,0.741219075,2,3,10,0
TJ,2,2,1,2,0.6818581,0.375781899,0.376593876,1,4,10,1
TJ,2,1,1,2,0.470387466,0.857844668,0.458924686,1,5,10,0
TJ,1,1,1,1,0.846590946,0.411103492,0.494211629,2,6,10,1
TJ,1,1,2,1,0.634821548,0.681680997,3.705724999,2,7,10,1
TJ,2,2,2,2,0.175976558,0.152333347,0.564782435,2,8,10,1
TJ,1,1,1,2,0.634696421,0.56411753,0.788294898,2,9,10,1
TJ,1,1,2,1,0.470102562,0.446450881,1.79995711,2,10,10,1
