Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Difficulty,Accuracy,Feedback,Study
40,1,1,1,1.14822,0.328331,1,1,1,2
40,2,1,1,1.25243,0.320475,1,0,1,2
40,1,1,1,0.996385,1.17034,1,1,1,2
40,2,2,1,1.33639,0.251415,1,1,1,2
40,2,2,1,1.03406,0.356815,1,1,1,2
40,2,2,1,2.1004,0.290915,1,1,1,2
40,1,1,1,1.11882,0.366682,1,1,1,2
40,2,2,1,1.15844,0.37037,1,1,1,2
40,1,1,1,1.10853,0.47678,2,1,1,2
40,1,2,1,1.47143,0.194857,2,0,1,2
40,2,1,0,1.19306,1.34E+00,1,0,1,2
40,1,1,1,0.980316,0.591573,1,1,1,2
40,2,1,1,1.96445,0.661856,2,0,1,2
40,2,2,1,0.973404,0.65978,1,1,1,2
40,1,1,1,1.10195,0.8471,1,1,1,2
40,2,2,1,1.24809,0.364712,2,1,1,2
40,2,2,1,1.50821,0.283335,1,1,1,2
40,2,1,1,1.09222,0.742282,1,0,1,2
40,2,2,1,1.19635,0.37045,1,1,1,2
40,2,2,1,1.19334,0.635325,2,1,1,2
40,2,1,0,1.10823,0.449168,1,0,1,2
40,1,1,1,1.21989,0.394039,2,1,1,2
40,1,1,1,2.06028,0.686086,2,1,1,2
40,1,1,1,1.02827,0.325459,1,1,1,2
40,2,1,1,0.996483,0.296904,2,0,1,2
40,2,1,1,1.02048,0.427733,2,0,1,2
40,1,1,1,1.21672,0.338919,1,1,1,2
40,2,1,1,1.09182,0.707661,2,0,1,2
40,2,1,1,1.16685,0.355696,1,0,1,2
40,1,1,1,1.10015,0.412545,1,1,1,2
40,2,1,1,1.11724,0.330646,2,0,1,2
40,1,1,1,1.22777,0.347391,1,1,1,2
40,1,2,1,1.04406,0.346581,1,0,1,2
40,1,1,1,1.09238,0.992162,1,1,1,2
40,2,2,1,1.82823,0.418651,1,1,1,2
40,2,2,1,1.76995,0.317366,2,1,1,2
40,1,1,1,1.34002,0.315516,1,1,1,2
40,1,2,1,1.30851,0.34674,2,0,1,2
40,1,1,1,1.30806,0.379557,1,1,1,2
40,2,2,1,3.44924,1.01932,2,1,1,2
40,2,2,1,1.29189,0.339243,1,1,1,2
40,1,1,1,1.15598,0.955103,1,1,1,2
40,2,1,1,1.9563,1.12299,1,0,1,2
40,2,1,1,1.00244,0.361329,2,0,1,2
40,1,1,1,1.15175,0.31543,1,1,1,2
40,2,2,1,1.47741,0.258614,2,1,1,2
40,1,2,1,1.0892,0.279038,2,0,1,2
40,2,2,1,1.37132,0.379948,2,1,1,2
40,2,1,1,1.12527,0.633911,1,0,1,2
40,2,2,1,1.02197,0.507412,1,1,1,2
40,1,1,1,1.28283,0.440924,2,1,1,2
40,2,2,1,1.30254,0.243618,1,1,1,2
40,2,1,1,1.24677,0.272331,2,0,1,2
40,1,1,1,1.0047,0.379592,2,1,1,2
40,1,1,1,1.18026,0.355447,1,1,1,2
40,1,1,1,1.35813,0.40175,1,1,1,2
40,2,2,1,1.04119,0.470718,2,1,1,2
40,2,1,1,1.11767,0.395319,1,0,1,2
40,2,2,1,1.38029,1.09905,2,1,1,2
40,2,2,1,1.00449,1.16302,1,1,1,2
40,1,1,1,1.61845,1.47427,2,1,1,2
40,1,1,1,1.10017,0.739088,2,1,1,2
40,1,1,1,1.38016,0.673826,2,1,1,2
40,1,2,1,1.36047,0.716258,2,0,1,2
40,2,2,1,1.96339,0.411969,1,1,1,2
40,1,1,1,1.36424,0.467531,1,1,1,2
40,1,1,1,1.36453,0.638137,2,1,1,2
40,2,1,1,1.30846,0.379475,2,0,1,2
40,1,1,1,4.32398,0.891073,2,1,1,2
40,1,1,1,1.31957,0.291408,2,1,1,2
40,2,2,1,1.59588,0.284672,2,1,1,2
40,2,1,1,1.50024,0.195973,2,0,1,2
40,1,2,1,1.48396,0.251289,2,0,1,2
40,2,2,1,1.47483,0.604243,1,1,1,2
41,2,2,0.7,1.542,3.24926,1,1,1,2
41,1,1,1,1.70055,0.938427,2,1,1,2
41,1,2,0.9,1.79574,1.14569,2,0,1,2
41,2,1,0.9,1.88489,0.975354,2,0,1,2
41,2,2,1,2.26915,1.58965,2,1,1,2
41,2,2,1,1.98924,0.840903,1,1,1,2
41,2,2,0.8,1.94942,1.12634,2,1,1,2
41,1,1,1,1.73313,1.1235,2,1,1,2
41,2,2,0.8,1.80437,1.48706,1,1,1,2
41,1,1,0.7,4.38842,1.32246,2,1,1,2
41,2,2,0.8,1.78075,1.02262,1,1,1,2
41,2,1,0.9,1.98829,1.27867,1,0,1,2
41,1,2,0.7,1.74912,1.29597,2,0,1,2
41,2,1,0.8,1.82096,1.6139,1,0,1,2
41,1,2,0.8,1.93256,0.989699,2,0,1,2
41,2,2,1,1.76472,0.926878,2,1,1,2
41,1,2,1,1.59692,1.35748,2,0,1,2
41,1,1,0.6,1.89308,2.77395,1,1,1,2
41,1,1,1,2.04507,2.20714,2,1,1,2
41,2,2,1,1.63698,0.490576,1,1,1,2
41,2,2,0.8,1.77305,1.67099,2,1,1,2
41,2,2,1,1.42083,0.574583,2,1,1,2
41,1,1,0.8,1.72525,1.18597,2,1,1,2
41,2,1,0.8,1.54606,0.964932,1,0,1,2
41,1,2,1,1.84472,0.494427,2,0,1,2
41,1,2,0.8,1.66044,0.661024,2,0,1,2
41,2,2,1,1.62108,0.856026,1,1,1,2
41,1,1,0.8,1.66001,1.87826,1,1,1,2
41,2,1,0.7,1.629,0.843577,2,0,1,2
41,1,2,0.8,1.72467,1.40797,1,0,1,2
41,2,2,0.7,1.88493,1.27849,2,1,1,2
41,1,2,0.7,1.94394,4.95069,2,0,1,2
41,2,2,0.6,2.82362,0.674125,2,1,1,2
41,2,2,1,1.7083,0.695127,1,1,1,2
41,1,2,0.5,2.26926,1.35068,2,0,1,2
41,1,2,0.7,2.07727,1.16335,1,0,1,2
41,2,2,0.7,1.78107,1.64844,2,1,1,2
41,2,2,0.8,1.74915,1.85437,2,1,1,2
41,1,2,0.6,7.94046,3.87192,2,0,1,2
41,2,1,0.6,2.64493,2.57075,2,0,1,2
41,1,2,0.6,1.83711,6.62998,2,0,1,2
41,2,2,1,1.69292,0.405168,1,1,1,2
41,2,2,1,1.70884,0.465932,1,1,1,2
41,1,1,1,2.07729,1.11076,1,1,1,2
41,1,1,1,1.74911,0.528511,1,1,1,2
41,1,2,0.6,3.40296,1.66433,2,0,1,2
41,1,1,0.7,1.86882,2.6291,2,1,1,2
41,2,2,0.8,1.74908,1.66346,1,1,1,2
41,1,1,0.8,1.81293,0.688657,1,1,1,2
41,2,2,0.8,2.20267,0.767145,2,1,1,2
41,1,2,0.6,1.9092,1.09092,2,0,1,2
41,2,1,0.8,2.26932,0.68991,2,0,1,2
41,1,1,1,1.64559,0.703772,1,1,1,2
41,2,2,1,1.78945,2.34244,1,1,1,2
41,2,1,0.7,1.88513,1.5186,2,0,1,2
41,2,1,0.8,1.79726,0.616628,2,0,1,2
41,1,1,0.7,1.85169,2.09665,2,1,1,2
41,1,1,0.6,2.2853,0.982639,1,1,1,2
41,2,1,0.6,1.73315,0.480076,1,0,1,2
41,2,2,0.8,2.62214,1.26194,2,1,1,2
41,2,2,1,1.82922,0.478159,1,1,1,2
41,1,2,1,1.7573,0.62199,2,0,1,2
41,1,1,0.8,1.8051,0.856717,1,1,1,2
41,2,2,0.5,1.8853,3.05351,2,1,1,2
41,1,2,0.8,1.77432,0.718829,2,0,1,2
41,2,2,1,1.65321,0.846197,2,1,1,2
41,1,1,1,1.84061,0.558868,1,1,1,2
41,1,1,0.8,1.77071,1.20293,1,1,1,2
41,2,2,1,1.56516,0.455044,2,1,1,2
41,1,2,0.8,1.69361,1.01518,1,0,1,2
41,1,1,0.8,1.73836,1.37473,1,1,1,2
41,1,1,0.7,3.32706,9.45417,1,1,1,2
41,1,1,0.7,1.94851,1.80863,1,1,1,2
41,1,1,0.7,2.13479,0.726516,1,1,1,2
41,2,2,1,1.54085,0.448112,2,1,1,2
41,1,1,0.8,1.62858,0.654862,1,1,1,2
41,2,2,1,1.34942,0.466855,2,1,1,2
41,2,2,1,1.52329,0.58324,1,1,1,2
41,1,1,0.8,1.66851,1.52881,1,1,1,2
41,1,1,1,1.54036,0.630302,1,1,1,2
41,1,2,0.6,1.89352,1.84885,2,0,1,2
41,1,2,0.8,1.74708,0.819499,2,0,1,2
41,1,2,0.6,3.62179,1.55798,2,0,1,2
41,2,2,1,1.3791,0.468678,1,1,1,2
41,2,2,1,1.45626,0.433022,2,1,1,2
41,2,2,0.8,1.50926,0.541376,1,1,1,2
41,1,1,0.7,2.29284,0.424891,1,1,1,2
41,1,1,0.6,2.43656,1.06281,2,1,1,2
41,2,2,1,1.50122,0.4315,2,1,1,2
41,1,2,0.8,1.86929,0.445043,2,0,1,2
41,2,2,0.7,2.08708,1.0809,2,1,1,2
41,1,2,1,1.70334,0.665359,2,0,1,2
41,2,2,1,1.62733,0.463648,1,1,1,2
41,2,1,0.6,5.26121,1.54655,2,0,1,2
41,1,2,0.6,1.69125,1.09396,1,0,1,2
41,2,2,1,1.71667,0.447071,1,1,1,2
41,2,1,0.6,1.69319,1.75453,2,0,1,2
41,1,1,0.5,2.48714,0.535337,1,1,1,2
41,2,2,0.9,1.7892,1.11989,2,1,1,2
41,1,2,0.6,3.39632,1.32136,2,0,1,2
41,1,1,1,1.7084,0.734666,1,1,1,2
41,2,2,0.7,1.78895,0.956916,1,1,1,2
41,1,1,0.6,1.62913,1.20432,2,1,1,2
41,1,1,1,1.81719,0.662917,1,1,1,2
41,2,2,1,1.63726,0.61478,1,1,1,2
41,2,2,1,1.38089,0.43886,1,1,1,2
41,1,1,1,1.61316,0.583593,1,1,1,2
41,2,2,1,1.38076,0.550388,1,1,1,2
41,1,1,1,1.62927,0.807243,1,1,1,2
41,2,2,1,1.58919,0.420016,1,1,1,2
41,2,2,1,1.38119,0.576579,1,1,1,2
41,1,1,1,1.43935,0.468082,2,1,1,2
41,1,1,1,1.46889,0.455528,1,1,1,2
41,1,2,1,1.45001,0.702418,2,0,1,2
41,2,2,1,1.62881,0.797437,1,1,1,2
41,2,1,0.9,1.62882,0.7518,2,0,1,2
41,1,2,0.6,2.54897,0.74349,1,0,1,2
41,2,2,0.7,2.30132,0.718525,2,1,1,2
41,1,1,0.7,1.66023,0.542384,1,1,1,2
41,2,2,0.8,1.25338,0.977869,2,1,1,2
41,1,1,0.9,1.55699,1.49399,1,1,1,2
41,2,2,1,1.42886,1.15797,2,1,1,2
41,1,2,0.6,1.91676,2.92107,2,0,1,2
41,1,1,0.5,2.22896,2.7364,2,1,1,2
41,1,1,0.8,1.5555,1.62464,2,1,1,2
41,1,1,0.8,1.58073,1.19906,1,1,1,2
41,1,1,0.8,1.65988,0.825159,1,1,1,2
41,2,2,0.9,1.54087,1.04786,1,1,1,2
41,1,1,1,1.50899,0.488914,1,1,1,2
41,2,1,0.5,2.41297,0.443956,1,0,1,2
41,2,2,1,1.19745,0.470345,1,1,1,2
41,2,2,1,1.37105,0.454015,1,1,1,2
41,1,1,0.6,1.49778,0.755187,1,1,1,2
41,2,2,1,1.48622,0.392332,1,1,1,2
41,1,2,0.7,1.77327,1.70375,2,0,1,2
41,1,2,0.9,1.47529,0.685739,2,0,1,2
41,2,2,1,1.25752,1.23082,1,1,1,2
41,1,1,0.8,1.73632,0.726505,1,1,1,2
41,2,2,0.9,1.60454,0.499198,2,1,1,2
41,2,2,1,1.49817,0.382712,1,1,1,2
41,1,2,0.7,1.65723,0.879142,1,0,1,2
41,2,2,1,1.69641,0.417175,2,1,1,2
41,2,2,1,1.3615,0.334426,1,1,1,2
41,2,2,0.8,1.39676,0.562486,1,1,1,2
41,2,1,0.6,2.34449,1.18549,1,0,1,2
41,2,2,0.7,1.58888,1.48121,2,1,1,2
41,2,1,0.7,1.6049,0.357949,1,0,1,2
41,1,2,0.8,1.52733,0.552849,2,0,1,2
41,1,1,0.7,1.54435,0.426149,2,1,1,2
41,1,1,1,1.21976,0.398356,1,1,1,2
41,2,2,1,1.75044,0.46921,2,1,1,2
41,2,2,1,1.54898,0.439049,2,1,1,2
41,1,2,0.6,1.67543,0.662244,1,0,1,2
41,2,2,1,1.57106,0.414135,2,1,1,2
41,2,2,1,1.28001,0.401247,1,1,1,2
41,1,1,0.7,1.61351,1.54236,1,1,1,2
41,2,1,0.8,1.54915,0.594434,2,0,1,2
41,1,1,0.6,1.66816,0.390919,1,1,1,2
41,1,2,0.6,1.93182,0.630663,1,0,1,2
41,1,1,0.7,1.66932,0.686606,1,1,1,2
41,2,2,0.8,1.60803,0.558067,1,1,1,2
41,2,2,0.5,2.92963,0.382296,2,1,1,2
41,1,1,0.9,1.56536,0.662319,1,1,1,2
41,1,2,0.8,1.3214,0.59663,2,0,1,2
41,1,1,0.7,1.54956,0.623227,1,1,1,2
41,2,2,1,1.49665,0.421426,2,1,1,2
41,2,2,1,1.57338,0.438562,1,1,1,2
41,1,1,0.7,1.79529,0.484954,1,1,1,2
41,2,2,0.6,1.84583,0.953921,1,1,1,2
41,2,1,0.6,1.76352,0.566822,2,0,1,2
41,1,1,1,1.48022,0.380032,1,1,1,2
41,2,1,0.5,2.98854,0.320032,2,0,1,2
41,1,2,0.9,1.51721,0.350731,2,0,1,2
41,2,2,0.7,1.60124,0.422239,2,1,1,2
41,2,2,0.7,2.40527,1.27435,1,1,1,2
41,2,2,0.8,1.40469,1.36675,1,1,1,2
41,1,2,0.8,1.776,3.6316,2,0,1,2
41,2,2,0.7,1.57845,1.92679,1,1,1,2
41,2,1,0.6,1.76928,0.73379,2,0,1,2
41,1,2,0.6,1.92545,1.90921,2,0,1,2
41,1,1,0.7,1.70918,0.478605,1,1,1,2
41,1,1,1,1.46127,0.294927,1,1,1,2
41,2,1,0.7,1.62108,0.600624,2,0,1,2
41,2,2,1,1.41373,0.386146,1,1,1,2
41,2,2,1,1.2214,0.422506,2,1,1,2
41,2,2,1,1.62142,0.414368,1,1,1,2
41,1,1,0.5,2.57339,0.425008,2,1,1,2
41,1,1,0.9,1.63387,0.759357,2,1,1,2
41,1,2,0.7,1.6675,0.679062,2,0,1,2
41,1,2,0.7,1.36529,0.706675,2,0,1,2
41,2,2,0.7,1.54912,1.78352,1,1,1,2
41,1,1,0.8,1.78101,0.646834,1,1,1,2
41,1,1,0.6,1.61458,0.542391,2,1,1,2
41,2,1,0.6,2.81793,0.535226,2,0,1,2
41,1,1,0.5,1.63553,0.638974,2,1,1,2
41,1,1,1,1.65024,0.549659,2,1,1,2
41,2,1,0.9,1.70122,0.783308,2,0,1,2
41,2,2,1,1.62565,0.415837,2,1,1,2
41,1,1,0.6,1.64235,0.489745,2,1,1,2
41,2,2,1,1.20994,0.335927,1,1,1,2
42,2,2,0.7,1.68954,1.60871,1,1,1,2
42,1,1,0.7,1.62788,1.43411,2,1,1,2
42,1,2,0.7,1.70821,1.44789,2,0,1,2
42,2,1,0.7,1.57176,1.80106,2,0,1,2
42,2,2,0.7,1.59627,1.5538,2,1,1,2
42,2,1,0.8,1.69211,2.05754,1,0,1,2
42,2,2,0.7,1.71611,1.89947,2,1,1,2
42,1,2,0.7,4.54822,1.20376,2,0,1,2
42,2,1,0.7,1.7802,1.25959,1,0,1,2
42,1,1,0.7,1.48027,1.10712,2,1,1,2
42,2,1,0.7,1.9888,0.8675,1,0,1,2
42,2,1,0.7,1.93233,1.41185,1,0,1,2
42,1,1,0.8,1.71601,0.883077,2,1,1,2
42,2,1,0.7,2.71732,1.41192,1,0,1,2
42,1,2,0.7,1.53343,1.37209,2,0,1,2
42,2,2,0.8,1.62039,0.843681,2,1,1,2
42,1,1,0.7,2.31628,0.938383,2,1,1,2
42,1,1,0.8,1.72384,0.818402,1,1,1,2
42,1,1,0.7,1.89605,0.924379,2,1,1,2
42,2,1,0.8,1.45365,1.39736,1,0,1,2
42,2,1,0.8,1.6353,1.23505,2,0,1,2
42,2,2,0.8,1.70524,0.843118,2,1,1,2
42,1,1,0.8,1.49838,1.35629,2,1,1,2
42,2,1,0.7,1.67637,0.938838,1,0,1,2
42,1,2,0.8,1.6064,0.963767,2,0,1,2
42,1,1,0.7,1.54789,0.848132,2,1,1,2
42,2,1,0.7,1.57628,0.882963,1,0,1,2
42,1,1,0.7,1.32292,1.14759,1,1,1,2
42,2,2,0.7,1.90064,1.28273,2,1,1,2
42,1,1,0.7,1.50037,0.930437,1,1,1,2
42,2,1,0.7,1.82006,0.731744,2,0,1,2
42,1,1,0.7,1.50093,0.833263,2,1,1,2
42,2,2,0.7,1.5724,0.771039,2,1,1,2
42,2,2,0.7,1.4731,0.747203,1,1,1,2
42,1,1,0.7,1.30697,0.755824,2,1,1,2
42,1,1,0.9,1.27623,0.907925,1,1,1,2
42,2,2,0.7,2.81364,1.10718,2,1,1,2
42,2,2,0.7,1.64856,0.901617,2,1,1,2
42,1,1,0.7,2.11008,0.843249,2,1,1,2
42,2,1,0.7,1.98821,0.881328,2,0,1,2
42,1,1,0.9,1.49802,0.784794,2,1,1,2
42,2,2,0.8,1.58437,1.08998,1,1,1,2
42,2,2,0.7,2.00443,0.646819,1,1,1,2
42,1,1,0.8,1.34818,0.842807,1,1,1,2
42,1,1,0.9,1.56432,0.882831,1,1,1,2
42,1,1,0.9,1.63639,3.38511,2,1,1,2
42,1,1,0.9,2.68217,0.753713,2,1,1,2
42,2,2,0.9,1.62599,0.955583,1,1,1,2
42,1,2,0.7,1.55599,0.750682,1,0,1,2
42,2,2,0.8,1.62823,0.756014,2,1,1,2
42,1,2,0.7,1.59377,1.30993,2,0,1,2
42,2,2,0.7,1.63622,0.442783,2,1,1,2
42,1,1,0.7,1.3986,0.548573,1,1,1,2
42,2,2,0.7,1.42015,0.538575,1,1,1,2
42,2,2,0.7,1.27735,0.643255,2,1,1,2
42,2,2,0.6,1.54786,0.965489,2,1,1,2
42,1,1,0.7,1.48332,0.706308,2,1,1,2
42,1,1,0.9,1.41842,0.610777,1,1,1,2
42,2,1,0.8,1.51025,1.21055,1,0,1,2
42,2,1,0.7,1.80387,0.62141,2,0,1,2
42,2,1,0.9,1.3243,0.614113,1,0,1,2
42,1,1,0.7,1.5314,0.499056,2,1,1,2
42,1,1,0.7,1.6273,0.915203,1,1,1,2
42,2,2,0.7,1.4042,0.795259,2,1,1,2
42,1,2,0.7,1.69403,0.635237,2,0,1,2
42,2,1,0.6,1.54047,0.620021,2,0,1,2
42,1,2,0.6,1.66783,0.635677,1,0,1,2
42,1,1,0.6,1.52091,1.04537,1,1,1,2
42,2,2,0.6,1.59438,0.778993,2,1,1,2
42,1,1,0.7,1.42802,0.675856,1,1,1,2
42,1,1,0.8,1.42831,0.659684,1,1,1,2
42,1,1,0.9,1.37779,0.54915,1,1,1,2
42,1,1,0.9,1.28444,0.563441,1,1,1,2
42,1,1,0.7,1.61308,0.667718,1,1,1,2
42,2,2,0.6,1.59102,0.612267,2,1,1,2
42,1,1,0.9,1.43201,0.6118,1,1,1,2
42,2,1,0.7,1.50696,0.515382,2,0,1,2
42,2,2,0.7,1.46926,0.795133,1,1,1,2
42,1,1,0.7,1.48435,0.620197,1,1,1,2
42,1,1,0.7,1.39644,0.847137,1,1,1,2
42,1,2,0.8,1.81909,0.811637,2,0,1,2
42,1,2,0.6,1.44883,0.603091,2,0,1,2
42,1,1,0.7,1.30339,0.810399,2,1,1,2
42,2,1,0.6,1.53876,1.12956,1,0,1,2
42,2,1,0.6,1.56466,0.586318,2,0,1,2
42,2,2,0.6,1.77158,0.477929,1,1,1,2
42,1,1,0.9,1.23271,0.491972,1,1,1,2
42,1,1,0.7,1.32305,0.491652,2,1,1,2
42,2,1,0.7,1.30078,0.511659,2,0,1,2
42,1,2,0.6,2.48921,0.243858,2,0,1,2
42,2,1,0.6,1.38487,0.747787,2,0,1,2
42,1,2,0.6,1.48946,0.768238,2,0,1,2
42,2,2,0.6,1.50031,0.735273,1,1,1,2
42,2,2,0.6,1.94028,0.686881,2,1,1,2
42,1,1,0.8,1.24288,0.850335,1,1,1,2
42,2,2,0.7,1.55652,0.681618,1,1,1,2
42,2,1,0.6,1.64226,0.51517,2,0,1,2
42,1,2,0.6,1.71616,0.693268,1,0,1,2
42,2,1,0.6,1.80617,0.684446,2,0,1,2
42,1,1,0.6,1.30829,0.568285,2,1,1,2
42,1,1,0.6,1.63568,0.492939,1,1,1,2
42,2,2,0.6,1.71322,0.491003,1,1,1,2
42,1,1,0.6,1.87026,0.532024,2,1,1,2
42,1,1,0.6,1.40956,0.410639,1,1,1,2
42,2,1,0.6,1.31651,0.467611,1,0,1,2
42,2,2,0.6,1.28068,0.563607,1,1,1,2
42,1,1,0.6,1.20989,0.54698,1,1,1,2
42,2,1,0.6,1.5434,0.538742,1,0,1,2
42,1,1,0.6,1.4761,0.547627,1,1,1,2
42,2,2,0.6,1.31602,0.574707,1,1,1,2
42,2,1,0.6,1.32784,0.658642,1,0,1,2
42,1,1,0.6,1.24029,0.655875,2,1,1,2
42,1,1,0.6,1.4482,0.531602,1,1,1,2
42,1,1,0.6,1.34844,0.491347,2,1,1,2
42,2,2,0.7,1.93614,0.666998,1,1,1,2
42,2,2,0.6,2.43279,0.412762,2,1,1,2
42,1,1,0.7,1.50797,1.03522,1,1,1,2
42,2,2,0.7,1.53131,0.539801,2,1,1,2
42,1,1,0.8,1.26835,0.667544,1,1,1,2
42,2,1,0.8,1.36207,0.570935,2,0,1,2
42,1,1,0.8,1.22893,0.58737,1,1,1,2
42,2,1,0.6,1.70823,0.533431,2,0,1,2
42,1,1,0.6,1.33507,0.506707,2,1,1,2
42,1,2,0.6,1.36593,0.516294,2,0,1,2
42,1,2,0.6,1.37115,0.469314,2,0,1,2
42,1,1,0.6,1.24829,0.468611,1,1,1,2
42,1,1,0.6,1.18134,0.443938,1,1,1,2
42,2,2,0.6,1.52618,0.564724,1,1,1,2
42,1,1,0.9,1.27526,0.544312,1,1,1,2
42,2,2,0.9,1.54473,0.81162,1,1,1,2
42,2,2,0.6,1.49054,0.611791,1,1,1,2
42,2,2,0.6,1.27867,0.605706,1,1,1,2
42,1,1,0.6,1.42039,0.474951,1,1,1,2
42,2,1,0.6,1.60048,0.731335,1,0,1,2
42,1,1,0.6,1.3941,0.475764,2,1,1,2
42,1,1,0.6,1.17273,0.443906,2,1,1,2
42,2,2,0.6,1.54483,0.604258,1,1,1,2
42,1,1,0.6,1.17962,0.547553,1,1,1,2
42,2,1,0.6,1.31886,0.579276,2,0,1,2
42,2,2,0.7,1.57957,0.555077,1,1,1,2
42,1,1,0.8,1.47681,0.457698,1,1,1,2
42,2,1,0.9,1.21493,0.403576,2,0,1,2
42,2,1,0.6,1.24604,0.396312,1,0,1,2
42,2,2,0.5,2.99685,0.494801,1,1,1,2
42,2,1,0.6,1.34006,0.513722,1,0,1,2
42,2,2,0.7,1.62036,0.36309,2,1,1,2
42,2,2,0.7,1.35568,0.498754,1,1,1,2
42,1,1,0.7,1.41247,0.627834,2,1,1,2
42,1,1,0.7,1.26842,0.385382,2,1,1,2
42,1,2,0.6,1.48437,0.600204,1,0,1,2
42,2,1,0.6,1.68448,0.279302,2,0,1,2
42,2,1,0.6,1.36993,0.451092,2,0,1,2
42,1,2,0.6,1.57913,0.443417,1,0,1,2
42,2,1,0.6,1.33861,0.48476,2,0,1,2
42,2,2,0.7,1.77259,0.993821,1,1,1,2
42,1,1,0.8,1.38023,0.586857,1,1,1,2
42,2,1,0.8,1.37765,0.48291,2,0,1,2
42,1,1,0.7,1.29195,0.443603,1,1,1,2
42,1,2,0.7,1.34402,0.475211,1,0,1,2
42,1,2,0.6,2.75067,1.52299,1,0,1,2
42,2,2,0.8,1.436,0.875631,1,1,1,2
42,2,2,0.7,1.9166,0.505225,2,1,1,2
42,1,1,0.8,1.38136,0.64369,1,1,1,2
42,1,2,0.9,1.27441,0.412522,2,0,1,2
42,1,1,0.7,1.19964,0.506209,1,1,1,2
42,2,1,0.8,1.27629,0.62789,2,0,1,2
42,2,2,0.8,1.5159,0.826897,1,1,1,2
42,1,1,0.7,1.28377,0.443588,1,1,1,2
42,2,1,0.6,1.66008,0.592308,1,0,1,2
42,2,2,0.6,1.36782,0.514307,2,1,1,2
42,1,2,0.6,1.46026,0.691455,1,0,1,2
42,2,2,0.6,2.13225,0.356025,2,1,1,2
42,1,1,0.8,1.47414,0.587445,2,1,1,2
42,2,1,0.8,1.28109,0.499653,2,0,1,2
42,2,1,0.8,1.44883,0.436835,1,0,1,2
42,2,1,0.7,1.47966,0.486407,1,0,1,2
42,1,1,0.8,1.51213,0.396424,2,1,1,2
42,2,1,0.8,1.6766,0.599345,1,0,1,2
42,2,2,0.7,1.5769,0.731224,2,1,1,2
42,1,2,0.7,1.46951,0.21971,2,0,1,2
42,1,1,0.7,1.47701,0.109744,1,1,1,2
42,1,2,0.7,2.0684,0.0601,1,0,1,2
42,2,2,0.7,1.88467,0.412593,2,1,1,2
42,2,2,0.7,1.43257,0.559334,1,1,1,2
42,2,1,0.6,1.41372,0.415905,2,0,1,2
42,2,2,0.6,4.98314,1.31754,1,1,1,2
42,1,2,0.6,1.83622,0.955634,2,0,1,2
42,1,2,0.6,2.07195,0.294626,2,0,1,2
42,1,1,0.6,1.4138,0.579549,2,1,1,2
42,1,1,0.6,1.43457,0.762289,2,1,1,2
42,2,2,0.6,1.94866,0.683347,1,1,1,2
42,1,1,0.6,2.31101,0.331529,1,1,1,2
42,1,1,0.6,1.575,0.899303,2,1,1,2
42,2,1,0.7,1.37869,0.691315,2,0,1,2
42,1,1,0.8,1.54382,0.580197,2,1,1,2
42,1,2,0.8,1.55561,0.343084,2,0,1,2
42,2,1,0.8,1.43377,1.3115,2,0,1,2
42,2,2,0.6,1.47053,0.687497,2,1,1,2
42,1,1,0.6,1.50819,1.11662,2,1,1,2
42,2,2,0.6,2.38123,0.269664,1,1,1,2
43,2,2,0.9,1.47554,1.75481,1,1,1,2
43,1,2,0.5,1.95506,1.22993,2,0,1,2
43,1,2,0.5,1.7235,1.2851,2,0,1,2
43,2,2,0.8,1.67637,1.05098,2,1,1,2
43,2,2,0.7,1.99629,1.76982,2,1,1,2
43,2,2,0.9,1.4916,1.63859,1,1,1,2
43,2,1,0.8,1.3499,1.02618,2,0,1,2
43,1,1,0.9,1.33973,0.610914,2,1,1,2
43,2,2,1,1.49197,0.933592,1,1,1,2
43,1,1,0.9,1.32351,0.966841,2,1,1,2
43,2,1,0.6,1.35752,0.78639,1,0,1,2
43,2,1,0.5,1.37394,1.95582,1,0,1,2
43,1,1,0.9,1.72433,0.531,2,1,1,2
43,2,2,1,2.03596,1.70722,1,1,1,2
43,1,2,0.9,1.50524,0.906815,2,0,1,2
43,2,2,1,1.47356,0.585883,2,1,1,2
43,1,2,0.9,1.44942,0.571065,2,0,1,2
43,1,1,1,1.25659,0.554177,1,1,1,2
43,1,2,1,1.63581,0.587424,2,0,1,2
43,2,1,1,1.50338,0.834822,1,0,1,2
43,2,1,0.5,1.49167,0.475182,2,0,1,2
43,2,1,1,1.28732,0.492038,2,0,1,2
43,1,2,1,1.18839,0.585969,2,0,1,2
43,2,2,1,1.25744,0.739072,1,1,1,2
43,1,1,1,1.53453,0.549272,2,1,1,2
43,1,2,1,1.58026,1.09958,2,0,1,2
43,2,1,1,1.62006,1.56287,1,0,1,2
43,1,1,1,1.35371,0.573373,1,1,1,2
43,2,2,0.5,1.59599,0.859104,2,1,1,2
43,1,1,1,1.40967,0.514994,1,1,1,2
43,2,1,1,1.4456,0.523779,2,0,1,2
43,1,2,1,1.35268,0.487677,2,0,1,2
43,2,1,1,1.44421,2.82229,2,0,1,2
43,2,2,0.5,1.65334,1.3948,1,1,1,2
43,1,1,0.5,1.44076,1.38523,2,1,1,2
