Subj_idx,Stimulus,Response,Confidence,RT_decConf,difficulty,Accuracy,Training
1,1,2,-0.4219,2.7992,0.0083,0,0
1,2,1,-0.1094,3.1661,0.0333,0,0
1,2,2,-0.1016,3.691,0.0667,1,0
1,2,1,-0.336,2.9659,0.1333,0,0
1,2,2,0,2.7744,0.0167,1,0
1,1,2,-0.2578,2.7409,0.0167,0,0
1,2,2,-0.5703,2.6661,0.0167,1,0
1,1,2,0.2619,2.4742,0.0333,0,0
1,1,1,-0.0235,2.9827,0.0083,1,0
1,1,2,0,3.1325,0.1333,0,0
1,1,1,-0.2813,2.7578,0.0333,1,0
1,2,2,0,2.7408,0.1333,1,0
1,1,2,0.2698,4.2241,0.0333,0,0
1,2,2,-0.25,6.8575,0.1333,1,0
1,2,2,0.0952,3.4325,0.0333,1,0
1,2,1,-0.211,3.5991,0.0333,0,0
1,2,1,0.1508,2.4328,0.0083,0,0
1,1,2,0,2.5911,0.0333,0,0
1,2,2,-0.4688,2.3078,0.0167,1,0
1,1,2,0.1508,9.4238,0.0333,0,0
1,1,1,0.2698,3.466,0.0333,1,0
1,1,1,-0.1953,4.4158,0.0333,1,0
1,1,2,0.0079,2.7909,0.1333,0,0
1,2,1,0.5317,3.091,0.0667,0,0
1,2,1,-0.5469,4.9827,0.0083,0,0
1,2,2,-0.0391,2.4995,0.0667,1,0
1,1,2,-0.5313,2.5409,0.0167,0,0
1,2,2,-0.625,6.2325,0.0167,1,0
1,1,1,0.4683,5.049,0.0083,1,0
1,1,2,-0.086,2.7909,0.0167,0,0
1,1,1,-0.4453,2.7411,0.0083,1,0
1,2,1,0.3492,2.8659,0.0333,0,0
1,2,2,-0.3906,5.3659,0.0083,1,0
1,2,1,-0.6641,2.9325,0.0167,0,0
1,2,1,-0.625,4.041,0.0083,0,0
1,1,2,-0.6875,2.8578,0.1333,0,0
1,2,1,-0.1328,3.4994,0.0667,0,0
1,2,2,0,2.2745,0.0083,1,0
1,2,2,0.5952,2.5326,0.0167,1,0
1,1,2,0.0714,2.6492,0.0667,0,0
1,2,1,0.0318,11.1238,0.0167,0,0
1,2,2,-0.0625,2.4578,0.0667,1,0
1,1,2,-0.3906,2.4575,0.1333,0,0
1,1,2,-0.6016,2.7161,0.1333,0,0
1,1,1,-0.1797,6.0659,0.1333,1,0
1,1,1,-0.0391,3.0159,0.0667,1,0
1,1,2,0.0079,2.5742,0.1333,0,0
1,1,1,-0.4453,22.8896,0.0667,1,0
1,2,1,0.2619,3.2908,0.0667,0,0
1,1,2,-0.5625,3.4327,0.1333,0,0
1,1,2,0.0079,5.6407,0.0667,0,0
10,1,2,0.5794,7.5734,0.1333,0,1
10,1,1,-0.6094,6.7492,0.0667,1,1
10,2,2,0.4365,5.2573,0.0333,1,1
10,2,2,0.5317,3.6505,0.0167,1,1
10,1,2,0.9762,3.9407,0.0083,0,1
10,1,2,-0.5781,8.2074,0.1333,0,1
10,2,2,0.6825,13.5987,0.0667,1,1
10,1,2,0.5714,3.8241,0.0333,0,1
10,1,1,-0.6407,8.949,0.0167,1,1
10,1,2,0.5397,5.3324,0.0083,0,1
10,2,1,-0.5547,8.1907,0.1333,0,1
10,1,1,-0.7891,6.6491,0.0667,1,1
10,2,1,-1,7.0572,0.0333,0,1
10,1,1,-1,3.916,0.0167,1,1
10,2,2,0.7381,4.699,0.0083,1,1
10,1,1,0.7143,5.524,0.1333,1,1
10,1,1,0.2698,3.8907,0.0667,1,1
10,2,1,-0.375,4.0574,0.0333,0,1
10,2,1,-0.7657,5.6659,0.0167,0,1
10,2,1,-0.9063,3.0744,0.0083,0,1
10,2,2,-0.5156,4.4577,0.1333,1,1
10,1,1,-0.9688,5.0906,0.0667,1,1
10,1,1,-0.7578,3.4491,0.0333,1,1
10,1,1,-0.711,4.724,0.0167,1,1
10,2,1,-0.5547,4.2573,0.0083,0,1
10,2,2,0.3175,4.0243,0.1333,1,1
10,2,2,0.3175,3.6158,0.0667,1,1
10,2,1,-0.8047,6.2239,0.0333,0,1
10,2,1,-0.836,5.9575,0.0167,0,1
10,1,1,-1,3.5076,0.0083,1,1
10,2,1,-0.8047,5.899,0.1333,0,1
10,1,1,0.3175,4.0993,0.0667,1,1
10,2,2,-0.9063,5.3155,0.0333,1,1
10,1,2,-0.7032,4.1407,0.0167,0,1
10,1,1,-1,9.074,0.0083,1,1
10,2,2,0.5635,3.674,0.1333,1,1
10,1,2,0.5714,4.1824,0.0667,0,1
10,2,1,-0.5781,3.3827,0.0333,0,1
10,2,1,0,3.7993,0.0167,0,1
10,2,1,-0.5391,5.4826,0.0083,0,1
10,1,1,1,3.8077,0.1333,1,1
10,1,1,0.5635,3.4575,0.0667,1,1
10,1,1,-0.8438,5.2157,0.0333,1,1
10,2,2,-0.9688,4.7824,0.0167,1,1
10,2,2,-0.461,3.6991,0.0083,1,1
10,1,1,1,4.1157,0.1333,1,1
10,1,1,0.5476,3.6575,0.0667,1,1
10,2,1,-0.4297,3.3908,0.0333,0,1
10,2,1,-0.8047,4.7243,0.0167,0,1
10,2,2,-0.4063,3.0994,0.0083,1,1
10,1,1,1,4.4574,0.1333,1,1
10,2,1,0.8095,3.3325,0.0667,0,1
10,1,1,-0.6016,3.2327,0.0333,1,1
10,1,1,-0.711,3.9658,0.0167,1,1
10,2,1,0.3254,3.9574,0.0083,0,1
10,1,1,1,2.8744,0.1333,1,1
10,1,2,0.3968,3.5407,0.0667,0,1
10,1,1,-0.2969,4.1993,0.0333,1,1
10,2,1,-0.6328,3.5575,0.0167,0,1
10,1,2,-0.3594,3.4994,0.0083,0,1
10,2,1,0.8889,2.9909,0.0667,0,0
10,1,1,0.5873,2.4742,0.1333,1,0
10,1,1,0.619,2.8075,0.0667,1,0
10,1,2,-0.4063,4.0491,0.0083,0,0
10,2,1,-0.1016,2.8827,0.0333,0,0
10,2,1,0.5873,2.5161,0.1333,0,0
10,1,1,-0.0703,2.9077,0.0667,1,0
10,1,1,-1,7.3738,0.0167,1,0
10,1,2,-0.6094,3.7157,0.0333,0,0
10,2,1,-0.9922,3.341,0.0083,0,0
10,1,1,0.5714,2.9494,0.1333,1,0
10,1,1,-0.7578,4.7157,0.0083,1,0
10,2,1,-0.7657,4.524,0.0333,0,0
10,2,2,0.3254,3.0494,0.0667,1,0
10,1,2,-0.5547,3.8824,0.0333,0,0
10,2,2,1,4.441,0.1333,1,0
10,1,2,-0.0313,4.0158,0.0333,0,0
10,1,2,0.2937,3.0994,0.0667,0,0
10,1,1,0.7936,3.2244,0.1333,1,0
10,2,1,-0.5,3.6408,0.0333,0,0
10,2,1,-0.6172,4.4576,0.0083,0,0
10,2,2,-0.4766,3.4577,0.0083,1,0
10,1,2,-0.4297,4.4157,0.0167,0,0
10,1,1,-0.5781,3.1161,0.0083,1,0
10,1,1,-0.711,3.6157,0.0083,1,0
10,2,1,-0.3985,4.0991,0.0667,0,0
10,1,1,-0.5391,2.8328,0.0167,1,0
10,1,2,0.0873,2.8159,0.0667,0,0
10,2,1,-0.4766,3.141,0.0333,0,0
10,2,1,-0.5156,2.8911,0.0167,0,0
10,2,1,-0.7188,3.1661,0.0167,0,0
10,1,1,0.3175,2.9327,0.1333,1,0
10,1,1,-0.3828,4.6491,0.0083,1,0
10,1,1,0,3.5825,0.0167,1,0
10,1,1,-0.3828,3.2492,0.0083,1,0
10,2,1,-0.3985,3.1242,0.0167,0,0
10,2,1,-0.1094,4.0243,0.0333,0,0
10,1,2,0.1111,3.4244,0.0667,0,0
10,2,1,-0.4766,2.9327,0.0083,0,0
10,1,1,-0.711,4.2743,0.0167,1,0
10,2,2,0.4127,2.8575,0.0667,1,0
10,1,1,0.5714,2.8658,0.1333,1,0
10,2,1,-0.2735,3.424,0.0083,0,0
10,2,2,1,3.4577,0.1333,1,0
10,1,1,-0.3594,7.1322,0.0333,1,0
10,2,2,0.9365,3.4574,0.0667,1,0
10,2,2,1,2.9324,0.1333,1,0
10,2,1,-0.5078,3.7074,0.0333,0,0
10,2,2,0.9841,3.5743,0.1333,1,0
10,2,2,-0.5547,3.499,0.0333,1,0
10,1,1,-0.5,3.5658,0.0083,1,0
10,2,2,0.9841,3.4908,0.1333,1,0
10,2,2,0.7381,2.8074,0.0667,1,0
10,2,1,-0.3985,3.3408,0.0167,0,0
10,1,1,1,4.6243,0.1333,1,0
10,2,1,-0.3516,2.6324,0.0167,0,0
10,2,1,-0.836,3.4077,0.0167,0,0
10,1,1,-0.4531,3.0994,0.0333,1,0
10,1,1,0.4444,3.2075,0.0667,1,0
10,1,1,-0.4297,2.6907,0.0167,1,0
10,1,1,-0.6328,3.2037,0.0083,1,0
10,1,1,0.5635,2.8408,0.0667,1,0
10,1,1,-0.4063,4.4074,0.0167,1,0
10,1,1,1,3.0242,0.1333,1,0
10,1,1,0.6905,2.8158,0.0667,1,0
10,2,2,1,2.9158,0.1333,1,0
10,2,1,-0.336,2.7575,0.0333,0,0
10,2,2,-0.6172,3.241,0.0167,1,0
10,1,1,-0.6094,3.5158,0.0083,1,0
10,2,1,-0.5313,2.9658,0.0083,0,0
10,2,2,1,3.0994,0.1333,1,0
10,1,2,-0.461,3.5241,0.0167,0,0
10,1,1,-0.711,2.7244,0.0167,1,0
10,1,2,1,3.5075,0.0667,0,0
10,1,1,-0.2969,3.5745,0.0333,1,0
10,1,1,-0.711,3.4658,0.0167,1,0
10,1,1,-0.0469,3.2158,0.0333,1,0
10,2,2,0.5238,4.274,0.0667,1,0
10,1,1,0,3.0325,0.0083,1,0
10,2,1,-0.0938,3.6158,0.0333,0,0
10,1,1,0.4603,2.9411,0.0667,1,0
10,2,1,0.0079,3.6991,0.0167,0,0
10,2,1,0.246,2.8494,0.0167,0,0
10,1,1,-0.4297,2.7661,0.0083,1,0
10,1,1,-0.375,2.8408,0.0333,1,0
10,1,1,-0.4297,3.2908,0.0083,1,0
10,1,1,0.6349,3.3492,0.1333,1,0
10,2,2,1,3.0575,0.0667,1,0
10,1,1,0.1111,3.3741,0.0667,1,0
10,2,1,-0.1485,2.8908,0.0167,0,0
10,1,1,0.7381,3.0411,0.0667,1,0
10,2,1,0.4365,2.9574,0.0667,0,0
10,2,2,1,4.7993,0.1333,1,0
10,2,1,-0.125,3.7741,0.0167,0,0
10,2,1,-0.375,3.0161,0.0167,0,0
10,1,1,-0.3985,3.0661,0.0083,1,0
10,2,2,1,3.6908,0.1333,1,0
10,1,1,-0.3516,3.6325,0.0333,1,0
10,2,1,-0.5,3.3741,0.0167,0,0
10,2,1,-0.0938,3.0494,0.0083,0,0
10,1,2,-0.3047,3.1077,0.0167,0,0
10,2,1,-0.5,2.7911,0.0083,0,0
10,1,1,-0.4375,2.8577,0.0333,1,0
10,2,2,1,2.9575,0.0667,1,0
10,1,2,-0.1563,3.0992,0.0333,0,0
10,1,1,-0.4375,4.6993,0.0083,1,0
10,2,2,0.9603,3.6324,0.1333,1,0
10,2,2,0.9286,3.2325,0.0667,1,0
10,1,1,0.5714,2.5658,0.1333,1,0
10,2,2,1,2.8242,0.1333,1,0
10,2,1,-0.4141,2.8408,0.0333,0,0
10,2,2,1,3.5077,0.1333,1,0
10,1,1,1,3.5241,0.1333,1,0
10,2,1,-0.5156,2.749,0.0333,0,0
10,2,2,0.9603,3.5243,0.0667,1,0
10,1,1,1,3.1158,0.1333,1,0
10,1,1,-0.4297,4.6241,0.0083,1,0
10,1,1,-0.6016,2.9992,0.0333,1,0
10,2,1,-0.3828,3.3492,0.0333,0,0
10,1,1,-0.0703,2.4994,0.0083,1,0
10,1,2,0.1667,2.737,0.0667,0,0
10,1,2,0.3254,2.7578,0.0667,0,0
10,1,1,-0.1719,2.4744,0.0333,1,0
10,2,2,0.9841,3.0325,0.1333,1,0
10,1,1,-0.1094,2.6409,0.0167,1,0
10,1,1,-0.1563,3.8824,0.0333,1,0
10,2,1,-0.0313,3.0492,0.0083,0,0
10,2,2,0.9206,4.541,0.0667,1,0
10,1,1,-0.1094,3.2575,0.0083,1,0
10,1,1,-0.1563,3.0075,0.0083,1,0
10,1,1,-0.2031,2.8492,0.0167,1,0
10,1,1,0.746,3.1491,0.1333,1,0
10,1,1,0.6905,2.9158,0.0667,1,0
10,2,2,0.8809,2.9658,0.0667,1,0
10,2,1,-0.1094,2.6909,0.0167,0,0
10,1,1,-0.4766,2.5161,0.0167,1,0
10,2,1,-0.0703,3.0908,0.0167,0,0
10,2,2,0.9048,2.8328,0.1333,1,0
10,1,1,-0.1797,2.6825,0.0333,1,0
10,1,2,-0.3594,2.4992,0.0167,0,0
10,1,2,0.7381,2.6161,0.0667,0,0
10,2,2,1,3.191,0.1333,1,0
10,1,1,-0.4063,3.4908,0.0083,1,0
10,2,2,0.5159,2.849,0.0667,1,0
10,1,1,-0.1563,2.7242,0.0333,1,0
10,2,1,-0.3047,2.9159,0.0083,0,0
10,2,2,0.9603,3.3661,0.1333,1,0
10,2,1,-0.1953,2.5409,0.0167,0,0
10,1,1,0.9048,2.8827,0.1333,1,0
10,1,1,0.619,2.6075,0.0667,1,0
10,1,1,-0.0938,2.6408,0.0333,1,0
10,1,1,-0.2735,2.8659,0.0333,1,0
10,1,1,0.7936,3.5158,0.1333,1,0
10,1,1,-0.2031,2.6825,0.0333,1,0
10,2,1,-0.0547,2.6992,0.0167,0,0
10,2,1,-0.1797,2.3911,0.0083,0,0
10,2,2,0.5,2.9494,0.1333,1,0
10,1,1,-0.1094,2.9242,0.0083,1,0
10,2,1,-0.1094,2.9492,0.0083,0,0
10,2,1,-0.4141,2.9828,0.0333,0,0
10,2,1,0,2.5828,0.0333,0,0
10,2,2,-0.2578,3.4911,0.0167,1,0
10,2,2,0.7857,2.6492,0.1333,1,0
10,1,1,-0.2266,2.8575,0.0083,1,0
10,1,2,0.5555,2.9908,0.0667,0,0
10,1,2,0.2778,3.2077,0.0667,0,0
10,1,1,-0.3985,2.6328,0.0083,1,0
10,1,1,-0.375,2.9158,0.0333,1,0
10,2,2,0.5238,3.1325,0.0667,1,0
10,1,1,-0.5781,3.6075,0.0083,1,0
10,1,1,-0.211,3.1158,0.0167,1,0
10,2,2,0.873,3.9658,0.1333,1,0
10,1,1,-0.1719,3.0575,0.0167,1,0
10,1,2,0.9286,4.1908,0.0667,0,0
10,2,1,-0.4375,2.4994,0.0333,0,0
10,2,1,-0.3047,2.6494,0.0167,0,0
10,2,2,1,4.2993,0.1333,1,0
10,2,1,-0.4063,3.2657,0.0083,0,0
10,2,2,0.8095,3.9994,0.1333,1,0
10,1,1,-0.1719,3.0075,0.0333,1,0
10,2,1,-0.5156,3.5037,0.0333,0,0
10,2,1,-0.5781,21.8648,0.1333,0,0
10,1,2,0.627,4.0743,0.0667,0,0
10,1,1,1,2.7828,0.1333,1,0
10,2,1,-0.375,2.8825,0.0167,0,0
10,1,1,0.6508,2.9911,0.0667,1,0
10,1,1,-0.4063,2.5242,0.0083,1,0
10,2,1,-0.4375,3.5491,0.0083,0,0
10,1,1,-0.8594,2.7078,0.0333,1,0
10,2,1,0.7302,2.7992,0.0667,0,0
10,2,1,-0.4531,2.3244,0.0167,0,0
10,1,1,-0.4844,2.7411,0.0333,1,0
10,2,2,0.1984,2.8825,0.0667,1,0
10,2,1,-0.6172,2.8326,0.0167,0,0
10,2,1,-1,3.3327,0.0333,0,0
10,2,1,-0.6094,3.941,0.0333,0,0
10,2,1,-0.5625,2.6411,0.0167,0,0
10,2,2,0.7063,2.6494,0.0667,1,0
10,1,1,-0.3985,2.7908,0.0167,1,0
10,1,1,-0.5078,2.8992,0.0333,1,0
10,1,1,-0.6094,3.7325,0.0167,1,0
10,1,1,-0.5391,3.0158,0.0083,1,0
10,2,1,-0.711,2.8742,0.0167,0,0
10,1,2,0.4047,3.1744,0.0667,0,0
10,1,1,0.9762,2.6243,0.1333,1,0
10,2,1,-0.336,2.8659,0.0167,0,0
10,2,1,-0.2578,2.6411,0.0083,0,0
10,2,2,-0.4063,2.7661,0.0083,1,0
10,2,2,0.9762,2.6658,0.1333,1,0
10,1,1,0,2.8908,0.0083,1,0
10,2,2,1,3.3824,0.1333,1,0
10,1,1,0.3333,3.0492,0.0667,1,0
10,2,1,-0.5391,2.6825,0.0333,0,0
10,1,2,0.3492,4.7992,0.0667,0,0
10,2,1,-0.3516,2.5328,0.0083,0,0
10,2,1,-0.461,2.6078,0.0333,0,0
10,2,1,0.5952,3.4577,0.0667,0,0
10,1,1,-0.9063,3.9744,0.0083,1,0
10,1,1,-0.8047,3.4908,0.0167,1,0
10,2,1,-0.4844,3.041,0.0333,0,0
10,2,2,0.9524,3.0161,0.1333,1,0
10,2,1,-0.8125,2.9325,0.0167,0,0
10,1,1,1,2.7744,0.1333,1,0
10,1,1,-0.5781,3.1408,0.0083,1,0
10,2,2,1,3.3241,0.1333,1,0
10,1,1,-0.6172,2.8075,0.0167,1,0
10,1,1,-0.961,3.0075,0.0083,1,0
10,2,1,0.5714,3.0408,0.0667,0,0
10,1,1,-0.6094,2.4494,0.0333,1,0
10,1,1,0.254,3.1492,0.0667,1,0
10,1,1,1,2.7825,0.1333,1,0
10,1,1,1,2.774,0.1333,1,0
10,1,1,-0.5156,2.5825,0.0167,1,0
10,2,1,-0.5625,2.6492,0.0333,0,0
10,1,1,-0.6407,3.4744,0.0083,1,0
10,2,1,0.5,2.6992,0.0667,0,0
10,1,1,1,2.3661,0.1333,1,0
10,2,1,-0.461,3.1992,0.0083,0,0
10,1,1,-0.6641,2.6411,0.0333,1,0
10,2,2,0.2381,3.7158,0.1333,1,0
10,2,2,0.4286,2.6372,0.0667,1,0
10,1,1,-0.6407,2.6159,0.0333,1,0
10,2,2,1,4.4074,0.1333,1,0
10,1,2,0.1032,3.1575,0.0667,0,0
10,1,1,-0.5156,2.5411,0.0083,1,0
10,2,2,1,3.4658,0.1333,1,0
10,1,1,-0.5313,2.3992,0.0083,1,0
10,2,2,0.627,3.2491,0.0667,1,0
10,1,1,-0.5625,2.7825,0.0167,1,0
10,2,1,-0.586,2.8908,0.0083,0,0
10,1,1,-0.5,3.0494,0.0667,1,0
10,2,1,-0.4766,2.8575,0.0167,0,0
10,2,2,0.9365,3.0827,0.1333,1,0
10,2,2,0.3571,2.9575,0.0667,1,0
10,2,1,-0.4844,2.8492,0.0167,0,0
10,2,1,-0.9688,3.0494,0.0083,0,0
10,2,1,-0.4766,2.3161,0.0083,0,0
10,2,2,-0.6094,3.4663,0.0167,1,0
10,2,2,-0.5547,2.7575,0.0333,1,0
10,2,2,0.9524,3.9158,0.0667,1,0
10,2,2,0.9524,2.6823,0.1333,1,0
10,2,1,-0.4297,2.7908,0.0083,0,0
10,1,1,-0.6016,2.8744,0.0333,1,0
10,2,2,1,3.5575,0.1333,1,0
10,2,1,0.6825,2.9659,0.0667,0,0
10,2,2,1,2.8578,0.1333,1,0
10,1,2,-0.1016,3.8575,0.0667,0,0
10,1,1,-0.461,4.041,0.0667,1,0
10,1,1,-0.586,2.8909,0.0333,1,0
10,1,1,-1,2.9908,0.0167,1,0
10,2,1,-0.6407,2.8741,0.0167,0,0
10,2,1,-0.8203,3.0827,0.0333,0,0
10,2,1,-0.6094,2.7744,0.0083,0,0
10,1,1,1,2.8661,0.1333,1,0
10,1,1,-0.7891,2.5825,0.0083,1,0
10,2,1,0.3889,3.1575,0.0667,0,0
10,2,1,-0.6094,2.2995,0.0333,0,0
10,2,1,-1,2.8661,0.0167,0,0
10,1,1,1,2.7161,0.1333,1,0
10,1,1,-0.6797,2.5492,0.0333,1,0
10,2,1,-0.7891,2.9992,0.0333,0,0
10,2,2,1,3.0576,0.1333,1,0
10,1,1,0.9841,3.1158,0.1333,1,0
10,1,1,1,2.6075,0.1333,1,0
10,2,1,-0.6328,3.6574,0.0333,0,0
10,2,1,-0.7032,2.9328,0.0667,0,0
10,2,1,-1,3.6577,0.0083,0,0
10,2,2,-0.5078,3.8494,0.0333,1,0
10,2,1,-0.586,2.7159,0.0167,0,0
10,2,1,-1,2.7244,0.0167,0,0
10,2,2,-0.5781,3.9327,0.0167,1,0
10,1,2,-0.6407,4.7657,0.0083,0,0
10,2,1,-0.5391,3.416,0.0167,0,0
10,2,1,-0.7032,3.5244,0.0167,0,0
10,1,1,0.6349,2.8494,0.0667,1,0
10,2,1,-0.5391,2.5325,0.0083,0,0
10,2,2,0.8809,2.9494,0.1333,1,0
10,1,1,-0.3828,3.0408,0.0333,1,0
10,2,1,-0.461,3.1825,0.0333,0,0
10,2,2,-0.5625,3.2077,0.0083,1,0
10,1,1,-0.5625,3.6371,0.0667,1,0
10,2,2,0.0318,4.1824,0.0667,1,0
10,1,2,0,2.6325,0.0667,0,0
10,2,1,-0.336,2.3911,0.0167,0,0
10,2,2,1,2.9411,0.1333,1,0
10,1,1,-0.4844,3.1325,0.0083,1,0
10,1,1,-0.5,2.7159,0.0167,1,0
10,2,1,-0.6407,2.9242,0.0333,0,0
10,2,2,1,3.6826,0.1333,1,0
10,2,2,0.1905,2.7658,0.0667,1,0
10,1,2,0.4047,2.6492,0.0667,0,0
10,1,1,1,2.6994,0.1333,1,0
10,1,1,1,3.3242,0.0667,1,0
10,2,2,1,2.8492,0.1333,1,0
10,1,1,-0.5156,2.4992,0.0083,1,0
10,1,1,-0.8672,2.9159,0.0333,1,0
10,2,2,1,3.2658,0.0667,1,0
10,1,2,0,4.2741,0.0667,0,0
10,1,1,-0.4375,2.4744,0.0083,1,0
10,2,1,-0.8594,2.7742,0.0333,0,0
10,1,1,-0.5078,2.4744,0.0167,1,0
10,1,1,0.7857,2.6492,0.1333,1,0
10,2,1,-0.5625,2.4409,0.0333,0,0
10,2,2,0.9762,3.0661,0.1333,1,0
10,2,1,-0.5391,2.5159,0.0083,0,0
10,1,1,-0.7344,2.6244,0.0167,1,0
10,2,2,1,2.9159,0.0667,1,0
10,2,2,0.9762,3.2408,0.0667,1,0
10,1,1,-0.8672,2.7575,0.0333,1,0
10,2,1,-0.9219,2.8575,0.0083,0,0
10,2,1,-0.8203,2.5411,0.0167,0,0
10,2,2,1,2.991,0.1333,1,0
10,2,1,-0.6407,2.8992,0.0333,0,0
10,2,1,-0.9375,2.6078,0.0083,0,0
10,1,1,-0.4063,2.3994,0.0333,1,0
10,2,1,-0.7578,2.6909,0.0083,0,0
10,1,1,-0.8203,2.4494,0.0167,1,0
10,1,1,-0.8907,2.8575,0.0333,1,0
10,2,1,-0.9219,3.0325,0.0167,0,0
10,2,1,-0.6797,2.1411,0.0167,0,0
10,2,2,-0.3985,2.4745,0.0167,1,0
10,2,1,-0.125,2.8909,0.0083,0,0
10,1,2,-1,9.9072,0.0083,0,0
10,1,1,1,3.0494,0.1333,1,0
10,2,1,-0.6094,2.5076,0.0167,0,0
10,2,2,0.1746,3.2994,0.0667,1,0
10,2,2,1,2.9075,0.1333,1,0
10,1,2,0.4365,2.5992,0.0667,0,0
10,2,1,-0.6563,2.4828,0.0333,0,0
10,2,1,-0.8907,2.6328,0.0083,0,0
10,1,1,-0.9688,2.5994,0.0083,1,0
10,1,1,-0.8828,2.6409,0.0167,1,0
10,2,1,-1,2.9575,0.0333,0,0
10,2,2,-0.6797,2.8328,0.0333,1,0
10,1,1,1,3.6324,0.1333,1,0
10,2,1,-0.7657,2.5824,0.0167,0,0
10,2,2,1,2.8745,0.1333,1,0
10,2,1,-0.6328,2.5826,0.0333,0,0
10,1,2,-0.6875,2.6994,0.0083,0,0
10,1,1,1,3.2661,0.1333,1,0
10,1,1,0.8809,3.3122,0.0667,1,0
10,1,1,-0.1485,3.3158,0.0083,1,0
10,2,1,-0.7657,2.5825,0.0333,0,0
10,1,1,-0.5781,2.2494,0.0083,1,0
10,1,1,-0.6172,2.6492,0.0333,1,0
10,2,1,-0.7813,2.4409,0.0333,0,0
10,2,2,0.0318,3.3577,0.0667,1,0
10,1,1,-0.5156,2.4576,0.0333,1,0
10,1,1,0.8095,2.6742,0.1333,1,0
10,1,1,-0.5625,2.7575,0.0083,1,0
10,1,1,-0.8125,2.5909,0.0333,1,0
10,2,1,-0.5391,2.7242,0.0167,0,0
10,2,1,-0.8907,2.6245,0.0083,0,0
10,1,1,-0.7578,2.5828,0.0167,1,0
10,1,2,0.1349,3.2242,0.0667,0,0
10,2,2,1,4.116,0.1333,1,0
10,1,1,-0.5,2.8742,0.0167,1,0
10,2,1,-0.7422,2.5992,0.0083,0,0
10,1,1,-0.5078,2.5494,0.0083,1,0
10,2,2,1,3.8158,0.1333,1,0
10,1,1,1,3.1825,0.1333,1,0
10,2,1,-0.4375,2.5326,0.0167,0,0
10,1,1,0.3492,2.9077,0.0667,1,0
10,1,1,1,2.9159,0.1333,1,0
10,2,1,-0.6094,2.4488,0.0083,0,0
10,2,1,-0.8203,2.2911,0.0167,0,0
10,2,2,0.9841,3.3411,0.1333,1,0
10,2,1,-0.8828,3.0825,0.0333,0,0
10,2,1,-0.7891,2.3578,0.0333,0,0
10,2,1,-0.8672,2.3911,0.0333,0,0
10,1,1,-0.4766,2.6161,0.0167,1,0
10,1,1,-0.6875,2.6826,0.0333,1,0
10,2,1,-0.6172,2.7909,0.0333,0,0
10,1,2,0.2381,3.0078,0.0667,0,0
10,2,2,-0.5156,2.5911,0.0167,1,0
10,1,1,-0.336,2.7409,0.0083,1,0
10,2,2,1,3.3991,0.1333,1,0
10,1,1,-0.5391,2.7658,0.0167,1,0
10,2,2,1,3.0075,0.1333,1,0
10,1,1,0.6349,2.5075,0.0667,1,0
10,1,1,-0.7032,4.0658,0.0083,1,0
10,2,2,0.8412,3.6658,0.1333,1,0
10,2,1,-0.336,2.6825,0.0167,0,0
10,2,2,0.9365,3.041,0.1333,1,0
10,2,1,-0.6563,3.1241,0.0083,0,0
10,2,1,-0.6563,2.7994,0.0333,0,0
10,2,2,0.0476,5.1826,0.0667,1,0
10,2,1,-0.1563,2.7909,0.0083,0,0
10,2,1,-0.5781,2.4994,0.0167,0,0
10,1,1,0.5952,2.7911,0.1333,1,0
10,1,1,-0.211,2.6158,0.0167,1,0
10,1,1,-0.5781,2.5825,0.0167,1,0
10,2,1,0.873,3.1825,0.0667,0,0
10,2,2,-0.6407,3.4327,0.0667,1,0
10,1,1,-0.0235,3.0575,0.0083,1,0
10,2,2,0.0556,2.9575,0.0667,1,0
10,1,2,0.3095,2.7409,0.0667,0,0
10,2,1,0.0238,2.8244,0.0667,0,0
10,2,2,1,3.0911,0.1333,1,0
10,1,1,-0.2344,2.3659,0.0333,1,0
10,1,1,0.6905,2.8289,0.1333,1,0
10,1,1,0.7143,2.8992,0.1333,1,0
10,2,2,1,2.8908,0.1333,1,0
10,1,1,-0.461,3.1158,0.0333,1,0
10,1,1,-0.5,2.3992,0.0167,1,0
10,2,1,-0.5625,2.3908,0.0333,0,0
10,2,2,0.6587,3.1327,0.0667,1,0
10,1,1,-0.5391,2.3909,0.0333,1,0
10,1,1,-0.6172,2.5159,0.0333,1,0
10,1,1,-0.5781,2.4159,0.0167,1,0
10,1,1,0.627,2.5575,0.1333,1,0
10,2,2,1,2.8408,0.1333,1,0
10,1,1,-0.5156,2.4159,0.0167,1,0
10,2,2,0.7698,3.0242,0.0667,1,0
10,1,1,-0.5781,2.3576,0.0333,1,0
10,1,1,-0.6563,2.3991,0.0333,1,0
10,2,2,1,2.8159,0.1333,1,0
10,1,1,-0.4297,2.3159,0.0083,1,0
10,2,1,-0.5625,3.7575,0.0167,0,0
10,1,2,0.4365,2.6744,0.0667,0,0
10,2,2,0.0079,2.4578,0.0667,1,0
10,1,1,-0.2813,2.3742,0.0167,1,0
10,1,1,-0.3281,2.5408,0.0333,1,0
10,1,1,-0.3828,2.5074,0.0083,1,0
10,1,1,0.6905,2.6325,0.1333,1,0
10,2,2,0.6032,2.7159,0.1333,1,0
10,2,2,0.8095,2.6325,0.1333,1,0
