Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Contrast,ContrastLevel,BlockNumber
36,0,0,1,1.08579454,0.303809539,0.074101774,2,3
36,1,1,3,0.57192428,0.344001546,0.098802365,3,3
36,0,0,2,0.756497813,0.311949328,0.049401182,1,3
36,0,0,1,0.663269391,0.207869038,0.074101774,2,3
36,1,1,4,0.489883196,0.391900164,0.074101774,2,3
36,1,1,4,0.524420417,0.21597741,0.098802365,3,3
36,0,0,2,0.636413826,0.27197196,0.074101774,2,3
36,1,1,3,0.525634766,0.272049719,0.098802365,3,3
36,0,0,1,0.667621382,0.255922985,0.049401182,1,3
36,1,1,3,0.508286149,0.271932442,0.098802365,3,3
36,0,0,2,0.562837868,0.343761982,0.098802365,3,3
36,0,0,1,0.668020054,0.23998747,0.074101774,2,3
36,1,1,2,0.533371286,0.288006966,0.098802365,3,3
36,0,0,1,0.634016032,0.263896452,0.049401182,1,3
36,1,1,3,0.531962153,0.303996089,0.074101774,2,3
36,1,0,1,0.575899734,0.455906125,0.074101774,2,3
36,0,1,2,0.588482678,0.263954756,0.074101774,2,3
36,1,1,3,0.527848976,0.263876603,0.049401182,1,3
36,1,1,3,0.501698127,0.399956672,0.098802365,3,3
36,0,0,3,0.583018205,0.263996331,0.098802365,3,3
36,1,1,3,0.482998462,0.319985637,0.074101774,2,3
36,0,1,3,0.512197172,0.311835671,0.074101774,2,3
36,0,1,3,0.484840432,0.279979687,0.098802365,3,3
36,0,0,3,0.668014155,0.280026611,0.074101774,2,3
36,0,0,1,0.788057891,0.215918106,0.049401182,1,3
36,1,1,1,0.585339796,0.239974008,0.049401182,1,3
36,1,1,3,0.509979583,0.255881248,0.098802365,3,3
36,1,1,1,0.652609273,0.207895158,0.074101774,2,3
36,0,1,3,0.503818299,0.207971916,0.049401182,1,3
36,1,1,3,0.553074817,0.247957148,0.074101774,2,3
36,0,1,1,0.606345345,0.175984806,0.049401182,1,3
36,1,1,3,0.612226497,0.279953244,0.074101774,2,3
36,0,0,4,0.646166873,0.256042152,0.098802365,3,3
36,1,1,1,0.607421385,0.232014694,0.049401182,1,3
36,1,1,2,0.651412799,0.256026341,0.074101774,2,3
36,1,1,2,0.548738432,0.239970042,0.049401182,1,3
36,1,1,1,0.490639198,0.224006005,0.049401182,1,3
36,0,0,2,0.595676197,0.320149003,0.074101774,2,3
36,1,1,3,0.516555267,0.303890996,0.098802365,3,3
36,1,1,4,0.553122012,0.223786805,0.098802365,3,3
36,1,0,1,0.623619666,0.263988113,0.049401182,1,3
36,0,1,3,0.489675559,0.26394076,0.049401182,1,3
36,0,0,3,0.624688634,0.296142609,0.098802365,3,3
36,0,0,3,0.657519524,0.263791311,0.074101774,2,3
36,0,1,3,0.658175654,0.255865015,0.098802365,3,3
36,0,0,3,0.643366633,0.247961513,0.098802365,3,3
36,0,0,3,0.64535177,0.23183946,0.074101774,2,3
36,0,1,1,0.719988872,0.247909563,0.049401182,1,3
36,1,0,3,0.742641585,0.20801831,0.098802365,3,3
36,0,0,3,0.661923506,0.223994558,0.098802365,3,3
36,0,0,2,0.74397582,0.247960205,0.074101774,2,3
36,1,1,4,0.661915081,0.183969153,0.098802365,3,3
36,0,1,1,0.737652298,0.216079826,0.049401182,1,3
36,1,0,2,0.713151511,0.287955012,0.049401182,1,3
36,0,0,3,0.710414816,0.224124011,0.074101774,2,3
36,0,0,2,0.742368656,0.256077746,0.098802365,3,3
36,1,0,1,0.724382791,0.207979255,0.049401182,1,3
36,1,1,3,0.668430654,0.295966163,0.049401182,1,3
36,1,1,2,0.963674104,0.312004211,0.049401182,1,3
36,0,0,3,0.734492894,0.295980836,0.074101774,2,3
36,1,1,1,0.731151199,0.223947547,0.049401182,1,3
36,0,0,1,0.698461041,0.23198039,0.049401182,1,3
36,1,1,2,0.603105228,0.239899336,0.074101774,2,3
36,0,0,4,0.926987429,0.29590189,0.098802365,3,3
36,0,1,1,0.77168224,0.208030122,0.098802365,3,3
36,1,0,1,0.938335215,0.271930814,0.049401182,1,3
36,0,0,1,0.83173787,0.159926518,0.049401182,1,3
36,0,0,2,0.677750248,0.399784122,0.074101774,2,3
36,0,0,3,0.664394118,0.152005475,0.098802365,3,3
36,1,1,2,0.573015793,0.240009365,0.074101774,2,3
36,1,0,1,0.62622578,0.168069811,0.049401182,1,3
36,0,0,1,0.728210965,0.127917386,0.049401182,1,3
36,0,0,1,0.635464428,0.879968627,0.049401182,1,3
36,0,0,3,0.628266826,0.199957163,0.098802365,3,3
36,1,0,1,0.632955617,0.095845946,0.049401182,1,3
36,0,0,3,0.657540612,0.215815777,0.098802365,3,3
36,1,1,1,0.716137909,0.279945255,0.098802365,3,3
36,0,0,2,0.594128547,0.367885931,0.098802365,3,3
36,0,0,2,0.689303915,0.272079523,0.049401182,1,3
36,0,0,1,0.928621592,0.144041033,0.074101774,2,3
36,1,1,2,0.683388948,0.351921049,0.098802365,3,3
36,1,1,1,1.480055897,0.751909153,0.049401182,1,4
36,0,1,1,0.836485488,0.559867973,0.074101774,2,4
36,0,1,2,1.786595555,0.247979588,0.098802365,3,4
36,0,0,1,0.990862455,0.527982741,0.049401182,1,4
36,1,1,3,0.847619551,0.255984525,0.074101774,2,4
36,1,1,1,1.257014218,0.232048938,0.074101774,2,4
36,1,1,3,0.795167129,0.247945874,0.074101774,2,4
36,1,1,1,1.279190902,0.271984877,0.074101774,2,4
36,1,0,1,1.06272619,0.519948172,0.049401182,1,4
36,1,1,2,0.788810029,0.527975203,0.098802365,3,4
36,0,0,1,0.8855682,0.528018699,0.098802365,3,4
36,1,1,4,0.68306876,0.167978162,0.098802365,3,4
36,1,1,2,0.638392722,0.368015753,0.098802365,3,4
36,0,0,1,0.779644997,0.247991922,0.049401182,1,4
36,1,1,2,0.824269483,0.424046367,0.098802365,3,4
36,1,1,2,0.572394041,0.744068198,0.049401182,1,4
36,0,0,1,0.685090712,0.343961111,0.074101774,2,4
36,1,1,3,0.593787758,0.319957678,0.074101774,2,4
36,1,1,1,0.779184495,0.359845806,0.074101774,2,4
36,1,1,2,0.675176363,0.263957064,0.074101774,2,4
36,0,1,1,0.6590692,0.247982001,0.049401182,1,4
36,0,0,1,0.964384998,0.247955412,0.074101774,2,4
36,1,1,3,0.745807917,0.263908189,0.098802365,3,4
36,0,0,1,1.287046702,0.240090104,0.049401182,1,4
36,0,0,3,0.751995321,0.479745609,0.074101774,2,4
36,1,1,1,0.699934229,0.336078766,0.074101774,2,4
36,1,1,3,1.02395345,0.208033092,0.098802365,3,4
36,0,1,1,0.748078539,0.200013948,0.074101774,2,4
36,1,1,3,0.676103276,0.591920252,0.098802365,3,4
36,0,1,1,1.350740096,0.328008378,0.049401182,1,4
36,1,1,2,0.625619491,0.399833174,0.098802365,3,4
36,0,0,2,0.638357914,0.511908578,0.098802365,3,4
36,0,1,3,0.653682151,0.488037211,0.074101774,2,4
36,1,1,2,0.685734084,0.631888473,0.098802365,3,4
36,0,0,1,0.99040033,0.312011477,0.049401182,1,4
36,1,1,2,0.527935798,0.287922892,0.074101774,2,4
36,1,1,1,0.836455105,0.319938243,0.074101774,2,4
36,0,1,1,0.683874152,0.351912966,0.074101774,2,4
36,1,1,2,0.759920962,0.367744764,0.049401182,1,4
36,1,1,1,0.720588808,0.279887406,0.098802365,3,4
36,0,0,2,0.613924322,0.343903946,0.098802365,3,4
36,1,1,1,0.636998442,0.232184451,0.074101774,2,4
36,0,0,1,0.823766662,0.264005932,0.074101774,2,4
36,0,0,1,1.145868599,0.471944206,0.098802365,3,4
36,0,1,3,0.998751248,0.503914723,0.074101774,2,4
36,0,0,1,0.904140614,0.271984629,0.049401182,1,4
36,1,1,1,1.590851395,0.151969957,0.049401182,1,4
36,1,1,3,0.687076195,0.271953716,0.098802365,3,4
36,1,1,2,0.670422437,0.303995442,0.074101774,2,4
36,0,0,1,0.66096489,0.352039686,0.049401182,1,4
36,1,1,3,0.594392785,0.679929746,0.074101774,2,4
36,0,0,1,1.22909744,0.255957026,0.049401182,1,4
36,1,1,3,0.647267671,0.25600889,0.074101774,2,4
36,0,0,2,0.696539159,0.439809267,0.098802365,3,4
36,1,1,1,0.672597917,0.447943071,0.049401182,1,4
36,1,1,2,0.833316689,0.351762949,0.074101774,2,4
36,1,1,1,0.607345682,0.367968727,0.049401182,1,4
36,1,0,2,0.893970527,0.608027242,0.049401182,1,4
36,0,0,2,0.783516682,0.247867469,0.074101774,2,4
36,1,1,1,0.940077099,0.255970789,0.098802365,3,4
36,1,1,3,0.70619768,0.287905652,0.098802365,3,4
36,1,1,1,0.856123456,0.327932785,0.049401182,1,4
36,0,1,3,0.59815311,0.256014856,0.049401182,1,4
36,0,0,3,0.625468301,0.575810743,0.098802365,3,4
36,0,0,3,0.654838068,0.543970608,0.074101774,2,4
36,0,0,1,1.052258122,0.344022828,0.098802365,3,4
36,0,0,3,0.770413034,0.415849323,0.098802365,3,4
36,0,0,2,1.264412877,0.327965003,0.074101774,2,4
36,0,1,1,1.04654128,0.360061323,0.049401182,1,4
36,1,1,3,0.723966567,0.416024602,0.098802365,3,4
36,0,0,3,0.564024462,0.543944744,0.098802365,3,4
36,0,0,3,0.581425428,0.607937401,0.074101774,2,4
36,1,1,4,0.587422364,0.407984703,0.098802365,3,4
36,0,0,1,0.673484207,0.255965548,0.049401182,1,4
36,1,0,1,0.770102981,0.175910649,0.049401182,1,4
36,0,0,3,0.650080369,0.31994519,0.074101774,2,4
36,0,0,3,0.5366632,0.336079676,0.098802365,3,4
36,1,1,1,0.675300383,0.279934699,0.049401182,1,4
36,1,0,1,0.674689831,0.255870809,0.049401182,1,4
36,1,1,2,0.643289439,0.343932397,0.049401182,1,4
36,0,0,1,0.649257443,0.479967997,0.074101774,2,4
36,1,0,2,0.785898821,0.207936808,0.049401182,1,4
36,0,0,2,0.599921516,0.207930064,0.049401182,1,4
36,1,1,1,1.197161193,0.191950053,0.074101774,2,4
36,0,0,3,0.667349291,0.263944335,0.098802365,3,4
36,0,1,1,0.787740527,0.280135625,0.098802365,3,4
36,1,0,1,0.654627992,0.311880261,0.049401182,1,4
36,0,0,1,0.917249652,0.45595691,0.049401182,1,4
36,0,0,3,0.740067109,0.223956137,0.074101774,2,4
36,0,0,4,0.627315462,0.311933975,0.098802365,3,4
36,1,1,3,0.731318633,0.51992886,0.074101774,2,4
36,1,0,1,1.102510857,0.240209843,0.049401182,1,4
36,0,1,1,0.638812547,0.368016618,0.049401182,1,4
36,0,0,2,0.676111298,0.215976482,0.049401182,1,4
36,0,0,3,0.670052976,0.135977119,0.098802365,3,4
36,1,1,1,1.011293714,0.223990073,0.049401182,1,4
36,0,0,4,0.671469044,0.471958642,0.098802365,3,4
36,1,1,3,0.575462349,0.367998655,0.098802365,3,4
36,0,0,1,0.575395756,0.407989181,0.098802365,3,4
36,0,0,1,0.869394579,0.247977133,0.049401182,1,4
36,0,0,2,0.486072762,0.279943116,0.074101774,2,4
36,1,1,2,0.916647231,0.368055982,0.098802365,3,4
36,0,0,1,0.798101371,0.112048889,0.074101774,2,5
36,1,1,2,0.527420067,0.152029719,0.074101774,2,5
36,1,0,1,0.690038932,0.751915416,0.074101774,2,5
36,1,1,3,0.590135424,0.17597505,0.074101774,2,5
36,1,1,2,0.532662528,0.208070325,0.074101774,2,5
36,1,1,2,0.540575963,0.192055526,0.049401182,1,5
36,1,1,2,0.484319615,0.200112184,0.098802365,3,5
36,1,1,3,0.430382599,0.295824902,0.049401182,1,5
36,0,0,3,0.567038661,0.24789366,0.098802365,3,5
36,1,1,1,0.564045349,0.184086016,0.074101774,2,5
36,0,0,2,0.60413752,0.279989491,0.074101774,2,5
36,0,1,1,0.630026722,0.240034093,0.049401182,1,5
36,0,0,1,0.616724035,0.319953742,0.074101774,2,5
36,0,0,1,0.616725227,0.151892375,0.074101774,2,5
36,0,0,3,0.639332428,0.1829357,0.098802365,3,5
36,0,0,2,0.747908834,0.21594508,0.074101774,2,5
36,0,0,3,0.595124433,0.264053864,0.098802365,3,5
36,0,0,3,0.566255641,0.288217159,0.098802365,3,5
36,0,1,3,0.873704454,0.231916827,0.049401182,1,5
36,1,1,3,0.579118375,0.207979409,0.098802365,3,5
36,0,0,3,0.681039999,0.27995362,0.049401182,1,5
36,1,1,1,0.720295989,0.119993835,0.049401182,1,5
36,0,0,3,0.588260831,0.359953628,0.049401182,1,5
36,0,1,3,0.620248273,0.295939667,0.049401182,1,5
36,0,1,1,0.828896771,0.383955207,0.049401182,1,5
36,1,1,3,0.626166522,0.248094071,0.098802365,3,5
36,0,0,1,0.684826678,0.432030639,0.049401182,1,5
36,1,1,3,0.565588999,0.263878956,0.049401182,1,5
36,1,0,1,0.714105386,0.144062093,0.049401182,1,5
36,1,1,3,0.59723776,0.184136459,0.098802365,3,5
36,0,0,3,0.523937852,0.199986847,0.098802365,3,5
36,1,1,1,0.492528847,0.191978301,0.049401182,1,5
36,1,1,2,0.494518529,0.343968581,0.074101774,2,5
36,0,0,3,0.546330541,0.240087063,0.098802365,3,5
36,0,0,3,0.672298116,0.295991734,0.074101774,2,5
36,1,1,3,0.518925373,0.207852636,0.098802365,3,5
36,0,0,3,0.591473686,0.303968492,0.098802365,3,5
36,1,1,4,0.505431151,0.304016506,0.098802365,3,5
36,1,1,1,0.646745858,0.239944076,0.049401182,1,5
36,1,1,3,0.59274623,0.335881498,0.098802365,3,5
36,1,1,1,0.609326278,0.312050338,0.074101774,2,5
36,0,1,1,0.761958414,0.271983746,0.049401182,1,5
36,0,1,2,0.573929518,0.208070385,0.049401182,1,5
36,0,1,2,0.603831877,0.272037136,0.049401182,1,5
36,1,1,1,0.630461099,0.448017514,0.098802365,3,5
36,1,1,2,0.657155186,0.279973074,0.049401182,1,5
36,0,0,1,0.673176944,0.255927936,0.098802365,3,5
36,1,1,3,0.545794897,0.376023938,0.074101774,2,5
36,1,1,3,0.570390356,0.23197777,0.074101774,2,5
36,1,1,3,0.799648814,0.287977613,0.049401182,1,5
36,1,1,1,0.617739533,0.215901343,0.049401182,1,5
36,1,1,2,0.525697134,0.231750051,0.074101774,2,5
36,0,0,1,0.69286384,0.199985009,0.049401182,1,5
36,1,1,2,0.598888074,0.23087202,0.098802365,3,5
36,1,1,2,0.507479306,0.159978112,0.074101774,2,5
36,1,1,2,0.510052864,0.191926155,0.074101774,2,5
36,0,0,2,0.639315793,0.319873995,0.098802365,3,5
36,1,1,1,0.574563341,0.191918648,0.098802365,3,5
36,0,1,1,0.573145141,0.17600158,0.074101774,2,5
36,1,1,1,0.580344291,0.175823924,0.098802365,3,5
36,0,0,3,0.55559906,0.223995028,0.098802365,3,5
36,0,1,1,0.586200929,0.119904907,0.074101774,2,5
36,1,1,2,0.507395544,0.21603986,0.074101774,2,5
36,0,0,2,0.659965952,0.328022615,0.098802365,3,5
36,0,1,1,0.569894422,0.152047745,0.049401182,1,5
36,1,1,1,0.562535879,0.343975693,0.049401182,1,5
36,1,1,3,0.515820476,0.208009247,0.098802365,3,5
36,1,1,1,0.532351573,0.688068077,0.074101774,2,5
36,1,1,1,0.585192565,0.199743948,0.049401182,1,5
36,0,0,1,0.670998155,0.128070903,0.049401182,1,5
36,0,0,2,0.676125227,0.304156429,0.098802365,3,5
36,1,1,3,0.538990197,0.191926854,0.098802365,3,5
36,1,1,1,0.707572859,0.095919384,0.074101774,2,5
36,0,0,3,0.608756905,0.191842164,0.074101774,2,5
36,0,0,1,0.742013615,0.207987349,0.074101774,2,5
36,0,1,1,0.581378019,0.103891168,0.074101774,2,5
36,1,1,3,0.551225074,0.143833269,0.098802365,3,5
36,1,0,1,0.705149927,0.127914145,0.049401182,1,5
36,0,0,1,0.613077438,0.08801654,0.074101774,2,5
36,0,0,2,0.766251093,0.127979306,0.074101774,2,5
36,0,1,1,0.752234863,0.591945661,0.074101774,2,5
36,0,1,2,0.624352721,0.176000028,0.049401182,1,5
36,1,1,3,0.685547849,0.200049835,0.098802365,3,5
36,1,1,4,0.591565219,0.191977696,0.098802365,3,5
36,0,0,4,0.669451633,0.255998924,0.098802365,3,5
36,1,1,2,0.606188859,0.271976877,0.049401182,1,5
36,0,0,3,0.600812253,0.255880245,0.098802365,3,5
36,0,0,3,0.603994619,0.256007893,0.074101774,2,5
36,1,1,3,0.527347219,0.231975976,0.049401182,1,5
36,0,0,4,0.590507931,0.1919632,0.074101774,2,5
36,1,1,3,0.580511237,0.327874177,0.074101774,2,5
36,0,0,1,0.861816866,0.10383406,0.049401182,1,5
36,1,0,1,0.676392137,0.111992318,0.049401182,1,5
36,1,0,1,0.778294939,0.511941152,0.074101774,2,5
36,0,0,1,0.580442324,0.159959161,0.074101774,2,5
36,1,1,2,0.692306892,0.223994107,0.049401182,1,5
36,0,1,1,0.604878646,0.144064029,0.098802365,3,5
36,0,0,2,0.604142493,0.295985032,0.098802365,3,5
36,0,0,2,0.54946943,0.247996058,0.098802365,3,5
36,0,0,1,0.627454506,0.215905648,0.049401182,1,5
36,1,1,3,0.631359972,0.223932453,0.098802365,3,5
36,0,0,1,0.826574597,0.136017593,0.049401182,1,5
37,1,0,1,2.664873027,0.575977278,0.062898474,2,1
37,0,0,1,1.277514145,0.472003288,0.062898474,2,1
37,0,0,1,0.749156157,0.447743107,0.041932316,1,1
37,1,1,1,0.739137583,0.495913876,0.041932316,1,1
37,0,1,1,0.951149532,1.647846241,0.041932316,1,1
37,1,0,1,1.365072495,0.423905383,0.041932316,1,1
37,0,0,1,0.987317846,0.399958548,0.041932316,1,1
37,1,0,1,0.665434898,0.479901903,0.062898474,2,1
37,1,0,1,0.713424297,0.495950236,0.041932316,1,1
37,1,1,4,0.766831218,0.67994566,0.083864632,3,1
37,0,0,4,0.730993806,0.455748278,0.083864632,3,1
37,1,1,4,1.080974187,0.599986748,0.062898474,2,1
37,0,0,4,0.771910301,0.591939511,0.083864632,3,1
37,1,1,1,1.387332077,1.14384876,0.062898474,2,1
37,1,0,1,2.148440765,0.399905872,0.041932316,1,1
37,1,1,1,0.812204307,0.424008314,0.083864632,3,1
37,0,1,1,0.880330731,0.47986719,0.083864632,3,1
37,1,1,1,0.639756122,0.423986194,0.062898474,2,1
37,0,0,1,0.835117369,0.463947664,0.062898474,2,1
37,1,1,4,0.604426599,0.480016015,0.062898474,2,1
37,0,0,4,0.93453724,0.527894189,0.083864632,3,1
37,1,1,4,0.657970014,0.495925496,0.062898474,2,1
37,0,0,3,1.753371866,1.199755977,0.062898474,2,1
37,1,1,4,0.809241205,0.479962531,0.041932316,1,1
37,1,1,4,0.683343486,0.760010089,0.083864632,3,1
37,0,1,1,2.207291016,0.840184953,0.062898474,2,1
37,0,1,1,1.028143928,0.727971035,0.041932316,1,1
37,1,1,1,0.89164003,0.712015886,0.062898474,2,1
37,0,0,1,0.713211566,0.871936096,0.083864632,3,1
37,0,0,1,0.631338754,0.495844347,0.083864632,3,1
37,1,1,1,0.695998004,0.496047055,0.062898474,2,1
37,1,1,1,0.558080334,0.416024982,0.083864632,3,1
37,0,0,1,0.532723975,0.536069756,0.083864632,3,1
37,0,0,1,0.967373167,0.416024426,0.041932316,1,1
37,0,1,1,2.181526711,0.376028254,0.041932316,1,1
37,0,0,1,2.27738354,0.319983851,0.041932316,1,1
37,0,0,1,0.579854121,0.399959183,0.062898474,2,1
37,0,1,1,0.866513187,0.495885508,0.041932316,1,1
37,1,1,1,0.64196673,0.495957574,0.062898474,2,1
37,0,0,1,0.577958115,0.487939367,0.083864632,3,1
37,0,0,1,0.572587922,0.408050477,0.041932316,1,1
37,1,1,1,0.579332203,0.503875253,0.083864632,3,1
37,0,1,1,0.693284974,0.488007144,0.062898474,2,1
37,1,1,1,0.595839605,0.464092019,0.041932316,1,1
37,0,1,1,0.527317978,0.38394629,0.041932316,1,1
37,1,1,1,0.520624856,0.43200491,0.083864632,3,1
37,1,1,1,1.439768454,0.512122759,0.041932316,1,1
37,1,1,3,0.695647655,0.823870868,0.083864632,3,1
37,1,1,3,2.160416931,0.823960588,0.062898474,2,1
37,1,1,1,0.806837389,0.640138884,0.041932316,1,1
37,1,1,3,0.851183725,0.983936283,0.041932316,1,1
37,1,1,3,0.671219228,0.432119942,0.041932316,1,1
37,0,0,3,1.024822184,0.495888801,0.083864632,3,1
37,0,1,3,0.873641473,0.439933355,0.083864632,3,1
37,1,1,3,0.570819847,0.520131373,0.083864632,3,1
37,0,1,3,0.973029465,0.399987702,0.083864632,3,1
37,1,1,3,0.555744051,0.607975212,0.083864632,3,1
37,1,1,4,0.595166685,0.367984475,0.083864632,3,1
37,1,1,4,0.68254218,0.391856067,0.041932316,1,1
37,1,1,4,0.541146519,0.368013749,0.083864632,3,1
37,0,1,3,2.094432739,1.351895559,0.041932316,1,1
37,0,0,3,2.051178969,0.455994714,0.083864632,3,1
37,1,1,3,0.652988291,0.559958945,0.083864632,3,1
37,0,1,1,1.682441349,0.463910912,0.062898474,2,1
37,1,1,3,0.730793417,0.463873815,0.062898474,2,1
37,1,1,3,0.648831241,0.695863817,0.041932316,1,1
37,1,1,4,0.640865856,0.472014611,0.062898474,2,1
37,0,1,3,2.618231111,1.367950008,0.083864632,3,1
37,1,1,4,0.617103432,0.487964896,0.041932316,1,1
37,0,0,4,0.754554887,0.431954008,0.083864632,3,1
37,0,0,1,1.720578228,0.687948638,0.062898474,2,1
37,1,1,1,1.630373859,1.391890351,0.062898474,2,1
37,0,0,3,0.707682455,1.183968614,0.083864632,3,1
37,0,0,1,2.285882787,0.719797488,0.062898474,2,1
37,0,0,1,1.411884379,0.615915725,0.041932316,1,1
37,0,0,1,0.816644383,0.384185644,0.062898474,2,1
37,1,1,3,0.838215752,0.663803881,0.062898474,2,1
37,0,1,3,0.871681528,0.527990402,0.041932316,1,1
37,1,1,3,1.629173385,0.479947181,0.083864632,3,1
37,1,1,1,2.390793871,1.191928146,0.041932316,1,1
37,0,0,3,0.829582984,0.648068033,0.062898474,2,1
37,1,1,3,0.680368072,0.584012479,0.083864632,3,1
37,1,1,4,0.683841686,0.383946117,0.083864632,3,1
37,0,1,4,1.006448362,0.526980423,0.062898474,2,1
37,0,1,4,0.590487127,0.432113961,0.062898474,2,1
37,0,0,3,1.011374093,0.759969548,0.041932316,1,1
37,1,1,3,1.674232396,0.711954469,0.083864632,3,1
37,0,0,1,2.416652291,0.407934862,0.041932316,1,1
37,0,0,1,2.55784733,0.503830089,0.062898474,2,1
37,1,1,1,0.817799842,0.408096183,0.062898474,2,1
37,0,0,1,1.550582069,0.311889306,0.041932316,1,1
37,0,1,1,0.890115816,0.416047561,0.062898474,2,1
37,1,1,1,0.723605387,0.367893927,0.041932316,1,1
37,0,1,1,0.973629724,0.687992003,0.062898474,2,1
37,1,1,1,1.521206046,0.335864182,0.041932316,1,1
37,0,1,1,0.796749234,0.431927061,0.062898474,2,1
37,1,1,1,0.769480816,0.503932764,0.062898474,2,1
37,0,1,1,0.740175461,0.503991226,0.083864632,3,1
37,0,0,4,1.192233353,0.720010203,0.083864632,3,1
37,1,1,1,1.249824673,1.152063668,0.083864632,3,1
37,0,1,3,2.143594213,0.951963589,0.041932316,1,1
37,1,1,3,1.45030142,0.704041226,0.041932316,1,1
37,1,0,1,2.426563475,1.136028813,0.062898474,2,2
37,0,0,1,1.338682401,0.559950141,0.041932316,1,2
37,0,0,3,0.756376593,1.455983631,0.062898474,2,2
37,1,1,2,4.218047864,0.655848022,0.041932316,1,2
37,1,1,3,0.685887743,0.615948165,0.062898474,2,2
37,0,1,2,2.135364064,0.854928711,0.083864632,3,2
37,1,1,4,0.85391766,1.031967617,0.083864632,3,2
37,0,1,4,1.16016086,0.599867908,0.041932316,1,2
37,1,1,3,1.207852285,1.023860361,0.062898474,2,2
37,0,0,2,0.8441132,0.512008907,0.062898474,2,2
37,0,0,2,0.979639119,0.535861898,0.041932316,1,2
37,0,0,2,0.812478928,0.50391599,0.041932316,1,2
37,1,1,3,0.701209848,0.839964843,0.062898474,2,2
37,0,1,3,2.381276806,0.512076677,0.041932316,1,2
37,1,1,4,0.919920295,0.567931462,0.062898474,2,2
37,1,1,4,1.146050158,0.647829991,0.041932316,1,2
37,0,1,3,1.840281405,0.74401806,0.041932316,1,2
37,0,1,3,1.166737206,0.520051103,0.041932316,1,2
37,1,1,2,0.760944329,0.800016212,0.041932316,1,2
37,0,0,1,2.392544646,0.415875228,0.062898474,2,2
37,1,1,1,0.846398717,0.431794939,0.062898474,2,2
37,1,1,1,1.377137731,0.479944001,0.083864632,3,2
37,1,1,1,0.748738249,0.407967091,0.041932316,1,2
37,1,1,1,1.012083434,0.423992747,0.041932316,1,2
37,1,0,1,1.112142887,0.471987552,0.041932316,1,2
37,1,1,1,0.654339248,0.472030645,0.041932316,1,2
37,1,1,4,0.647028531,0.73598704,0.083864632,3,2
37,1,1,4,0.6532336,0.479786093,0.083864632,3,2
37,1,1,4,0.613287033,0.383869532,0.083864632,3,2
37,0,1,4,0.843281579,0.455919084,0.062898474,2,2
37,1,1,4,0.660658097,0.39197799,0.083864632,3,2
37,0,0,1,1.648048502,1.455860564,0.041932316,1,2
37,1,1,4,0.737903099,0.632066805,0.083864632,3,2
37,1,1,4,0.712724892,0.487826582,0.062898474,2,2
37,1,1,4,1.150147253,0.575973132,0.041932316,1,2
37,1,1,4,0.639075326,0.519747126,0.083864632,3,2
37,1,0,1,1.222433403,1.519930995,0.041932316,1,2
37,0,1,1,0.662938042,0.535904258,0.083864632,3,2
37,0,0,1,0.81230155,0.560032971,0.083864632,3,2
37,1,1,1,0.675047161,0.487986964,0.062898474,2,2
37,0,0,1,1.034385951,0.504032173,0.083864632,3,2
37,1,1,1,0.77861816,0.479980812,0.041932316,1,2
37,1,1,4,0.637952175,0.824080726,0.062898474,2,2
37,1,1,4,0.729493046,0.615998645,0.083864632,3,2
37,1,1,4,0.793601386,0.432006346,0.083864632,3,2
37,1,1,4,0.726291425,0.447999747,0.062898474,2,2
37,0,0,1,0.893031591,0.943985032,0.083864632,3,2
37,0,0,3,0.801236798,0.608034693,0.083864632,3,2
37,0,1,1,2.246732872,0.807908263,0.041932316,1,2
37,1,1,1,0.786755126,0.687914624,0.062898474,2,2
37,0,1,1,0.957483577,0.456026838,0.062898474,2,2
37,0,0,1,0.930994036,0.535937043,0.083864632,3,2
37,1,0,1,0.749799288,0.463968317,0.083864632,3,2
37,0,0,1,0.723148968,0.487904175,0.083864632,3,2
37,1,0,1,0.688535458,0.495952402,0.041932316,1,2
37,0,0,1,1.390593157,0.51197937,0.041932316,1,2
37,0,0,1,0.592218432,0.559774049,0.062898474,2,2
37,0,0,1,0.655484884,0.360050214,0.041932316,1,2
37,0,0,1,2.412252027,0.343926141,0.062898474,2,2
37,0,1,1,0.892080257,0.384039443,0.041932316,1,2
37,1,1,1,0.622865683,0.46277587,0.083864632,3,2
37,1,1,1,0.600808708,0.535962919,0.041932316,1,2
37,0,1,1,0.664898649,0.49602275,0.062898474,2,2
37,1,1,1,0.576201779,0.424017461,0.062898474,2,2
37,1,1,3,0.485621993,0.855876049,0.083864632,3,2
37,1,0,1,2.197727824,0.391953378,0.083864632,3,2
37,1,1,1,0.860140278,0.480032537,0.041932316,1,2
37,0,0,1,0.780294699,0.431978079,0.083864632,3,2
37,0,0,1,0.657589951,0.479958952,0.062898474,2,2
37,1,1,4,0.793752925,0.687960469,0.083864632,3,2
37,0,0,1,1.435820139,0.416014768,0.083864632,3,2
37,1,1,1,0.767403868,0.871968133,0.062898474,2,2
37,0,0,1,0.699588895,0.43203053,0.041932316,1,2
37,1,0,1,0.652311957,0.480018834,0.041932316,1,2
37,0,0,4,0.708320237,0.51204152,0.083864632,3,2
37,1,1,4,1.184992842,0.648050999,0.083864632,3,2
37,0,0,4,0.725268314,0.504016947,0.083864632,3,2
