Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Contrast,Training,Accuracy
25,1,1,2.69375,1.139,1.383,1.0708,0,1
25,1,1,1.0625,0.821,0.934,1.0708,0,1
22,1,2,NaN,1.337,NaN,0.5,1,0
22,2,2,NaN,0.604,NaN,1,1,1
22,1,1,NaN,0.855,NaN,0.5,1,1
22,2,1,NaN,0.588,NaN,1,1,0
22,2,2,NaN,0.455,NaN,1.05,1,1
22,1,1,NaN,0.522,NaN,1.1,1,1
22,2,2,NaN,0.454,NaN,0.55,1,1
22,2,1,NaN,0.538,NaN,0.5,1,0
22,2,1,NaN,0.406,NaN,1.05,1,0
22,2,1,NaN,0.364,NaN,1.1,1,0
22,2,1,NaN,0.337,NaN,0.55,1,0
22,1,2,NaN,0.822,NaN,1.15,1,0
22,2,1,NaN,0.488,NaN,1.2,1,0
22,1,1,NaN,0.471,NaN,1.25,1,1
22,1,1,NaN,1.056,NaN,0.6,1,1
22,1,1,NaN,0.472,NaN,0.65,1,1
22,1,1,NaN,0.492,NaN,1.3,1,1
22,1,1,NaN,0.423,NaN,1.25,1,1
22,2,1,NaN,1.188,NaN,1.2,1,0
22,2,2,NaN,0.571,NaN,1.25,1,1
22,1,1,NaN,0.506,NaN,1.3,1,1
22,2,2,NaN,0.62,NaN,1.25,1,1
22,1,1,NaN,0.423,NaN,0.6,1,1
22,2,1,NaN,0.654,NaN,0.55,1,0
22,1,1,NaN,0.577,NaN,0.6,1,1
22,2,1,NaN,0.721,NaN,0.65,1,0
22,2,1,NaN,0.62,NaN,1.2,1,0
22,1,2,NaN,0.688,NaN,0.7,1,0
22,2,2,NaN,0.505,NaN,0.75,1,1
22,1,1,NaN,0.706,NaN,0.8,1,1
22,1,1,NaN,0.689,NaN,1.25,1,1
22,1,1,NaN,0.456,NaN,1.3,1,1
22,2,2,NaN,0.638,NaN,1.25,1,1
22,1,1,NaN,0.906,NaN,1.2,1,1
22,1,1,NaN,0.506,NaN,1.15,1,1
22,2,2,NaN,0.519,NaN,0.75,1,1
22,1,1,NaN,0.806,NaN,1.1,1,1
22,1,1,NaN,0.505,NaN,0.7,1,1
22,1,1,NaN,0.424,NaN,0.65,1,1
22,1,1,NaN,0.49,NaN,0.6,1,1
22,1,1,NaN,0.456,NaN,0.55,1,1
22,1,1,NaN,0.656,NaN,1.05,1,1
22,2,2,NaN,0.472,NaN,1,1,1
22,2,2,NaN,0.62,NaN,0.5,1,1
22,1,1,NaN,0.442,NaN,0.5,1,1
22,2,1,NaN,0.802,NaN,0.5,1,0
22,2,2,NaN,0.92,NaN,0.55,1,1
22,2,2,NaN,1.155,NaN,0.95,1,1
22,1,1,NaN,0.389,NaN,0.6,1,1
22,1,1,NaN,0.378,NaN,0.55,1,1
22,1,2,NaN,0.55,NaN,0.5,1,0
22,1,1,NaN,0.589,NaN,0.9,1,1
22,2,2,NaN,0.653,NaN,0.55,1,1
22,1,1,NaN,0.405,NaN,0.6,1,1
22,2,2,NaN,0.754,NaN,0.55,1,1
22,1,1,NaN,0.692,NaN,0.5,1,1
22,1,1,NaN,0.756,NaN,0.5,1,1
22,2,1,NaN,0.522,NaN,0.85,1,0
22,1,1,NaN,0.424,NaN,0.9,1,1
22,1,1,NaN,0.339,NaN,0.5,1,1
22,2,1,NaN,0.588,NaN,0.95,1,0
22,2,2,NaN,0.82,NaN,0.5,1,1
22,1,1,NaN,0.605,NaN,1,1,1
22,2,2,NaN,0.538,NaN,0.5,1,1
22,1,1,NaN,0.389,NaN,1.05,1,1
22,1,1,NaN,0.506,NaN,1,1,1
22,2,2,NaN,0.388,NaN,0.95,1,1
22,2,2,NaN,0.521,NaN,0.5,1,1
22,2,2,NaN,0.654,NaN,0.5,1,1
22,2,1,NaN,0.587,NaN,0.9,1,0
22,2,2,NaN,0.437,NaN,0.95,1,1
22,2,2,NaN,0.421,NaN,0.5,1,1
22,2,1,NaN,0.57,NaN,1,1,0
22,1,1,NaN,0.422,NaN,0.5,1,1
22,1,1,NaN,0.556,NaN,0.5,1,1
22,2,2,NaN,0.786,NaN,0.5,1,1
22,1,1,NaN,0.656,NaN,0.5,1,1
22,1,1,NaN,0.589,NaN,0.5,1,1
22,2,1,NaN,0.706,NaN,0.5,1,0
22,1,1,NaN,0.422,NaN,0.55,1,1
22,1,1,NaN,0.407,NaN,0.775,1,1
22,1,1,NaN,0.409,NaN,0.8,1,1
22,2,2,NaN,0.438,NaN,0.5,1,1
22,2,2,NaN,0.555,NaN,0.775,1,1
22,2,2,NaN,0.654,NaN,0.5,1,1
22,1,1,NaN,0.489,NaN,0.5,1,1
22,2,1,NaN,0.903,NaN,0.75,1,0
22,1,1,NaN,0.323,NaN,0.775,1,1
22,1,1,NaN,0.435,NaN,0.5,1,1
22,1,1,NaN,0.705,NaN,0.8,1,1
22,1,1,NaN,0.471,NaN,0.775,1,1
22,2,2,NaN,0.47,NaN,0.5,1,1
22,2,1,NaN,1.118,NaN,0.75,1,0
22,2,2,NaN,0.488,NaN,0.775,1,1
22,2,2,NaN,0.471,NaN,0.5,1,1
22,2,2,NaN,0.555,NaN,0.5,1,1
22,1,1,NaN,0.872,NaN,0.5,1,1
22,2,1,NaN,0.618,NaN,0.8,1,0
22,2,2,NaN,0.487,NaN,0.5,1,1
22,2,1,NaN,0.571,NaN,0.825,1,0
22,1,1,NaN,0.355,NaN,0.5,1,1
22,1,1,NaN,0.506,NaN,0.85,1,1
22,2,2,NaN,0.371,NaN,0.875,1,1
22,1,1,NaN,0.705,NaN,0.5,1,1
22,2,1,NaN,0.523,NaN,0.85,1,0
22,1,1,NaN,0.589,NaN,0.875,1,1
22,1,1,NaN,0.327,NaN,0.9,1,1
22,2,2,NaN,0.421,NaN,0.875,1,1
22,1,1,NaN,0.373,NaN,0.5,1,1
22,2,1,NaN,0.62,NaN,0.85,1,0
22,2,2,NaN,0.487,NaN,0.875,1,1
22,1,1,NaN,0.437,NaN,0.9,1,1
22,1,1,NaN,0.522,NaN,0.875,1,1
22,1,1,NaN,0.541,NaN,0.5,1,1
22,1,1,NaN,0.572,NaN,0.5,1,1
22,2,1,NaN,0.687,NaN,0.85,1,0
22,2,2,NaN,0.554,NaN,0.875,1,1
22,1,1,NaN,0.422,NaN,0.5,1,1
22,1,1,NaN,0.605,NaN,0.5,1,1
22,1,1,NaN,0.489,NaN,0.5,1,1
22,1,1,4.71875,0.789,3.581,0.8083,0,1
22,2,1,1.1375,1.57,5.279,0.8083,0,0
22,2,2,6,0.471,1.6,0.8083,0,1
22,2,2,4.8625,0.568,1.018,0.8083,0,1
22,1,1,5.875,0.42,1.967,0.8083,0,1
22,1,1,6,1.603,1.333,0.8083,0,1
22,2,2,5.7375,0.484,2.731,0.8083,0,1
22,1,1,6,0.273,1.717,0.8083,0,1
22,1,1,5.98125,0.539,1.667,0.8083,0,1
22,2,2,5.09375,0.455,0.885,0.8083,0,1
22,2,2,3.4875,0.472,1.052,0.8083,0,1
22,1,1,6,0.456,1.549,0.8083,0,1
22,1,1,6,0.289,1.483,0.8083,0,1
22,2,2,1.60625,1.22,1.129,0.8083,0,1
22,2,2,1.70625,0.571,1.268,0.8083,0,1
22,1,1,6,0.423,1.437,0.8083,0,1
22,2,1,1,0.921,1.766,0.8083,0,0
22,1,1,6,0.372,1.45,0.8083,0,1
22,1,1,5.85,0.806,1.068,0.8083,0,1
22,1,1,5.71875,0.406,3.414,0.8083,0,1
22,1,1,5.89375,0.338,0.983,0.8083,0,1
22,2,2,5.79375,0.616,1.584,0.8083,0,1
22,1,1,5.725,0.306,1.216,0.8083,0,1
22,1,1,5.2375,0.14,1.065,0.8083,0,1
22,1,1,6,0.37,1.067,0.8083,0,1
22,2,1,1.8,0.638,0.867,0.8083,0,0
22,2,1,1.45625,0.721,1.303,0.8083,0,0
22,2,2,2.0875,0.953,1.114,0.8083,0,1
22,2,2,6,0.623,1.535,0.8083,0,1
22,2,2,5.1125,0.704,1.101,0.8083,0,1
22,1,1,4.4375,0.589,0.872,0.8083,0,1
22,2,2,1,1.054,1.752,0.8083,0,1
22,2,2,5.875,0.521,1.384,0.8083,0,1
22,2,2,6,0.371,1.667,0.8083,0,1
22,1,2,3.5375,0.471,0.668,0.8083,0,0
22,2,2,3.5,0.488,0.619,0.8083,0,1
22,2,2,5.3625,0.52,0.968,0.8083,0,1
22,1,1,6,0.656,1.669,0.8083,0,1
22,2,2,5.5625,0.454,1.053,0.8083,0,1
22,2,2,5.74375,0.336,0.968,0.8083,0,1
22,1,1,5.48125,0.688,1.085,0.8083,0,1
22,1,1,5.3375,0.389,1.155,0.8083,0,1
22,1,1,5.9875,0.704,1.367,0.8083,0,1
22,1,1,5.76875,0.387,1.001,0.8083,0,1
22,2,2,1.0625,1.886,1.584,0.8083,0,1
22,1,1,5.50625,0.456,1.451,0.8083,0,1
22,2,2,3.68125,0.404,0.735,0.8083,0,1
22,2,2,4.06875,0.421,0.668,0.8083,0,1
22,2,1,5.53125,0.34,1.001,0.8083,0,0
22,1,1,5.825,0.506,1.017,0.8083,0,1
22,2,2,1.88125,0.572,0.835,0.8083,0,1
22,2,2,1.99375,0.555,1.382,0.8083,0,1
22,1,1,5.14375,0.455,0.915,0.8083,0,1
22,1,1,4.91875,0.523,0.984,0.8083,0,1
22,1,1,5.6625,0.289,1.298,0.8083,0,1
22,2,2,5.4125,0.488,0.962,0.8083,0,1
22,1,1,6,0.355,1.5,0.8083,0,1
22,2,1,6,0.64,1.284,0.8083,0,0
22,2,2,5.7875,0.604,1.385,0.8083,0,1
22,2,2,5.64375,0.521,2.898,0.8083,0,1
22,1,1,5.44375,0.456,1.101,0.8083,0,1
22,1,1,5.975,0.29,0.851,0.8083,0,1
22,2,2,3.2625,0.653,0.736,0.8083,0,1
22,2,2,4.775,0.422,0.768,0.8083,0,1
22,1,1,1,1.177,1.167,0.8083,0,1
22,2,1,5.9875,0.373,1.401,0.8083,0,0
22,1,1,5.6,0.707,1.285,0.8083,0,1
22,1,1,5.35625,0.423,0.8,0.8083,0,1
22,2,2,4.95,0.903,1.302,0.8083,0,1
22,1,2,1.45,0.92,0.868,0.8083,0,0
22,2,2,5.08125,0.904,1.086,0.8083,0,1
22,2,2,5.7375,0.688,0.834,0.8083,0,1
22,2,2,1.61875,0.904,1.452,0.8083,0,1
22,1,1,5.48125,0.839,1.5,0.8083,0,1
22,2,2,3.8375,0.854,1.216,0.8083,0,1
22,2,2,5.96875,0.404,1.949,0.8083,0,1
22,2,2,5.93125,0.404,2.601,0.8083,0,1
22,2,2,5.44375,0.571,1.035,0.8083,0,1
22,2,2,5.8875,0.421,1.184,0.8083,0,1
22,1,2,5.76875,0.49,0.918,0.8083,0,0
22,1,1,5.21875,0.373,1.467,0.8083,0,1
22,2,2,6,0.571,1.268,0.8083,0,1
22,1,1,4.73125,0.489,0.834,0.8083,0,1
22,2,2,5.1375,0.52,0.963,0.8083,0,1
22,1,1,5.63125,0.457,1.2,0.8083,0,1
22,2,2,6,0.371,1.317,0.8083,0,1
22,1,1,5.00625,0.388,3.049,0.8083,0,1
22,2,1,1.01875,0.638,1.366,0.8083,0,0
22,2,2,5.8,0.421,1.251,0.8083,0,1
22,1,1,4.93125,0.406,1.359,0.8083,0,1
22,2,2,6,0.47,0.901,0.8083,0,1
22,1,1,5.81875,0.405,1.034,0.8083,0,1
22,1,1,3.5125,0.588,1.566,0.8083,0,1
22,2,1,3.4,1.021,0.518,0.8083,0,0
22,2,2,5.30625,0.737,0.769,0.8083,0,1
22,2,2,5.7125,0.637,0.868,0.8083,0,1
22,1,1,6,0.305,1.084,0.8083,0,1
22,1,1,5.99375,0.256,1.218,0.8083,0,1
22,1,1,4.225,0.456,0.734,0.8083,0,1
22,2,2,3.18125,0.554,0.851,0.8083,0,1
22,2,2,5.225,0.454,0.817,0.8083,0,1
22,2,2,5.83125,0.421,1.413,0.8083,0,1
22,1,1,6,0.539,1.002,0.8083,0,1
22,1,1,5.73125,0.289,1.285,0.8083,0,1
22,2,1,5.85625,0.521,1.218,0.8083,0,0
22,1,2,1.03125,0.72,0.884,0.8083,0,0
22,1,1,5.675,0.455,1.603,0.8083,0,1
22,1,1,5.89375,0.407,0.885,0.8083,0,1
22,1,1,5.79375,0.389,1.017,0.8083,0,1
22,1,1,5.7875,0.6,0.745,0.8083,0,1
22,1,1,5.78125,0.39,0.887,0.8083,0,1
22,1,1,4.00625,0.419,0.677,0.8083,0,1
22,1,1,6,0.455,1.084,0.8083,0,1
22,2,2,6,0.388,1.351,0.8083,0,1
22,1,1,5.625,0.556,1.616,0.8083,0,1
22,1,1,5.6125,0.29,1.034,0.8083,0,1
22,2,2,5.98125,0.354,1.017,0.8083,0,1
22,2,2,5.975,0.471,1.334,0.8083,0,1
22,2,2,3.49375,0.637,0.519,0.8083,0,1
22,2,2,3.9375,0.388,0.618,0.8083,0,1
22,2,2,4.83125,0.77,1.784,0.8083,0,1
22,1,1,5.43125,0.373,1.417,0.8083,0,1
22,2,2,5.98125,0.507,2.115,0.8083,0,1
22,1,1,6,0.356,1.4,0.8083,0,1
22,1,1,3.5,0.67,0.485,0.8083,0,1
22,2,2,4.825,1.004,1.799,0.8083,0,1
22,2,1,1.75,0.404,0.752,0.8083,0,0
22,1,1,5.325,0.373,0.804,0.8083,0,1
22,2,2,6,0.438,1.435,0.8083,0,1
22,2,2,5.9875,0.586,1.15,0.8083,0,1
22,1,1,5.675,0.47,0.935,0.8083,0,1
22,1,1,5.9875,0.306,1.35,0.8083,0,1
22,2,1,5.91875,0.421,0.968,0.8083,0,0
22,1,1,5.26875,0.223,1.252,0.8083,0,1
22,2,2,5.875,0.204,1.366,0.8083,0,1
22,2,2,2.20625,0.737,0.701,0.8083,0,1
22,1,1,5.2875,0.379,1.052,0.8083,0,1
22,2,1,6,0.291,0.951,0.8083,0,0
22,2,2,6,0.255,1.051,0.8083,0,1
22,1,1,5.95,0.173,1.067,0.8083,0,1
22,1,1,5.75,0.306,1.084,0.8083,0,1
22,2,2,5.83125,0.335,1.201,0.8083,0,1
22,1,1,2.41875,0.524,0.501,0.8083,0,1
22,1,1,5.55,0.189,1.098,0.8083,0,1
22,2,2,3.49375,0.437,0.501,0.8083,0,1
22,2,2,5.075,0.288,0.635,0.8083,0,1
22,2,2,6,0.421,1.151,0.8083,0,1
22,2,2,5.625,0.254,0.885,0.8083,0,1
22,2,1,2.1375,0.487,0.685,0.8083,0,0
22,1,1,5.6,0.357,0.718,0.8083,0,1
22,1,1,1.0375,0.805,1.018,0.8083,0,1
22,2,2,2.7875,0.67,0.671,0.8083,0,1
22,2,2,3.5,0.32,0.652,0.8083,0,1
22,2,2,5.96875,0.305,0.835,0.8083,0,1
22,1,1,5.7125,0.306,0.98,0.8083,0,1
22,2,2,5.9875,0.471,1.416,0.8083,0,1
22,2,2,2.38125,0.205,0.934,0.8083,0,1
22,1,1,5.0375,0.322,2.011,0.8083,0,1
22,2,2,5.71875,0.305,0.967,0.8083,0,1
22,2,2,5.4875,0.338,0.813,0.8083,0,1
22,1,1,6,0.489,1.517,0.8083,0,1
22,2,2,5.6625,0.303,0.819,0.8083,0,1
22,2,2,4.63125,0.287,0.685,0.8083,0,1
22,2,2,5.875,0.231,1.164,0.8083,0,1
22,1,1,5.70625,0.207,1.046,0.8083,0,1
22,2,2,5.75625,0.371,0.818,0.8083,0,1
22,2,2,6,0.222,0.883,0.8083,0,1
22,2,2,5.9125,0.521,1.134,0.8083,0,1
22,1,2,5.7,0.189,0.951,0.8083,0,0
22,2,2,6,0.294,1.284,0.8083,0,1
22,2,2,5.33125,0.421,0.766,0.8083,0,1
22,1,1,5.78125,0.289,0.734,0.8083,0,1
22,2,1,5.84375,0.388,3.847,0.8083,0,0
22,1,1,5.28125,0.405,1.2,0.8083,0,1
22,2,2,5.65,1.187,0.815,0.8083,0,1
22,1,1,5.6,0.173,1.017,0.8083,0,1
22,2,2,5.5375,0.77,1.051,0.8083,0,1
22,2,2,2.6,0.82,0.55,0.8083,0,1
22,2,1,1.6875,0.687,1.184,0.8083,0,0
22,1,1,5.1875,0.522,0.519,0.8083,0,1
22,2,2,5.73125,0.454,0.867,0.8083,0,1
22,1,1,5.0375,0.521,0.8,0.8083,0,1
22,1,1,5,0.207,0.602,0.8083,0,1
22,2,2,3.5,0.438,0.8,0.8083,0,1
22,2,2,6,0.338,0.885,0.8083,0,1
22,2,2,5.25625,0.387,0.8,0.8083,0,1
22,2,2,5.53125,0.825,0.768,0.8083,0,1
22,2,1,6,0.521,1.448,0.8083,0,0
22,1,1,6,0.273,1.435,0.8083,0,1
22,1,1,6,0.467,1.2,0.8083,0,1
22,2,2,6,0.287,1.117,0.8083,0,1
22,2,2,5.775,0.404,1.5,0.8083,0,1
22,2,2,2.36875,0.803,0.768,0.8083,0,1
22,2,2,4.9,0.504,0.633,0.8083,0,1
22,1,2,3.5,0.766,0.437,0.8083,0,0
22,2,2,2.63125,0.405,0.567,0.8083,0,1
22,2,2,5.6625,0.605,0.801,0.8083,0,1
22,2,2,4.925,0.621,0.569,0.8083,0,1
22,2,2,5.2,1.035,0.719,0.8083,0,1
22,1,1,3.5,0.573,0.425,0.8083,0,1
22,2,2,6,1.12,1.684,0.8083,0,1
22,1,1,5.5,0.474,0.917,0.8083,0,1
22,1,1,5.3625,1.089,0.767,0.8083,0,1
22,2,2,5.9375,0.571,1.051,0.8083,0,1
22,2,2,5.9,0.523,1.234,0.8083,0,1
22,1,1,5.79375,0.672,0.95,0.8083,0,1
22,2,1,5.66875,0.357,0.918,0.8083,0,0
22,2,2,5.80625,0.439,0.8,0.8083,0,1
22,2,2,1.1625,0.82,0.751,0.8083,0,1
22,1,1,5.60625,0.39,0.851,0.8083,0,1
22,2,2,4.975,0.653,0.817,0.8083,0,1
22,2,2,5.0875,0.453,0.918,0.8083,0,1
22,2,2,5,0.753,0.853,0.8083,0,1
22,1,1,5.175,0.506,0.819,0.8083,0,1
22,2,1,1,1.436,1.267,0.8083,0,0
22,1,1,4.95625,0.572,0.668,0.8083,0,1
22,1,1,5.5625,0.373,0.817,0.8083,0,1
22,2,2,1.00625,0.871,1.533,0.8083,0,1
22,1,2,5.49375,0.487,0.966,0.8083,0,0
22,1,1,4.9375,0.422,0.818,0.8083,0,1
22,1,1,5.19375,0.299,0.817,0.8083,0,1
22,2,2,5.56875,0.503,0.752,0.8083,0,1
22,2,2,5.375,0.521,0.734,0.8083,0,1
22,1,1,5.06875,0.406,0.701,0.8083,0,1
22,1,1,5.56875,0.356,0.951,0.8083,0,1
22,2,2,4.94375,1.653,1.4,0.8083,0,1
22,1,1,5.375,0.293,0.949,0.8083,0,1
22,1,1,5.11875,0.373,0.868,0.8083,0,1
22,2,2,3.78125,0.455,1.1,0.8083,0,1
22,2,2,5.45,0.511,0.75,0.8083,0,1
22,1,1,5.8125,0.323,1.303,0.8083,0,1
22,1,1,5.55625,0.406,0.985,0.8083,0,1
22,1,1,4.725,0.473,1.051,0.8083,0,1
22,1,1,6,0.322,1.033,0.8083,0,1
22,2,2,6,0.355,1.434,0.8083,0,1
22,1,1,5.89375,0.355,1.051,0.8083,0,1
22,2,2,5.9375,0.388,1.117,0.8083,0,1
22,2,2,6,0.388,1.101,0.8083,0,1
22,1,1,5.81875,0.339,1.068,0.8083,0,1
22,2,2,5.94375,0.376,1.016,0.8083,0,1
22,2,1,1.6125,0.62,1.035,0.8083,0,0
22,1,1,5.6875,0.373,0.883,0.8083,0,1
22,1,1,5.4625,0.339,1.018,0.8083,0,1
22,2,2,1,0.504,1.466,0.8083,0,1
22,2,2,4.75625,0.354,0.635,0.8083,0,1
22,2,2,5.76875,0.654,0.756,0.8083,0,1
22,2,2,1.49375,0.505,0.868,0.8083,0,1
22,2,2,5.68125,0.371,0.916,0.8083,0,1
22,1,1,5.9,0.372,0.868,0.8083,0,1
22,1,1,5.7625,0.322,0.968,0.8083,0,1
22,2,2,5.8375,0.338,0.967,0.8083,0,1
22,2,2,4.51875,0.515,0.712,0.8083,0,1
22,1,1,6,0.273,0.951,0.8083,0,1
22,1,1,5.525,0.34,0.988,0.8083,0,1
22,1,1,6,0.339,1.084,0.8083,0,1
22,1,1,5.65625,0.206,0.901,0.8083,0,1
22,2,2,3.43125,0.471,0.599,0.8083,0,1
22,1,1,4.45625,0.239,0.535,0.8083,0,1
22,1,1,5.7,0.339,1.018,0.8083,0,1
22,2,2,2.54375,0.404,0.683,0.8083,0,1
22,1,1,5.40625,0.239,0.766,0.8083,0,1
22,1,1,5.86875,0.572,0.817,0.8083,0,1
22,1,1,5.9875,0.339,1.316,0.8083,0,1
22,2,2,5.64375,0.174,0.8,0.8083,0,1
22,2,2,5.65625,0.403,0.852,0.8083,0,1
22,1,1,5.70625,0.305,0.735,0.8083,0,1
22,1,2,5.875,0.34,0.885,0.8083,0,0
22,1,1,3.86875,0.323,1.8,0.8083,0,1
22,1,1,1,0.838,1.236,0.8083,0,1
22,2,2,2.39375,0.681,1.051,0.8083,0,1
22,2,2,1.28125,0.471,1.867,0.8083,0,1
22,2,1,5.99375,0.506,1.067,0.8083,0,0
22,1,1,5.975,0.339,0.951,0.8083,0,1
22,2,2,2.70625,0.526,0.684,0.8083,0,1
22,2,2,5.84375,0.572,1.034,0.8083,0,1
22,1,1,5.3625,0.34,0.817,0.8083,0,1
22,2,2,2.475,0.571,0.523,0.8083,0,1
22,1,1,6,0.372,1.068,0.8083,0,1
22,1,1,5.28125,0.389,0.984,0.8083,0,1
22,1,1,5.8625,0.44,0.737,0.8083,0,1
22,1,1,1.85625,0.589,0.935,0.8083,0,1
22,2,2,5.2375,0.354,0.668,0.8083,0,1
22,1,1,5.0375,0.355,0.8,0.8083,0,1
22,2,2,1.025,0.72,1.083,0.8083,0,1
22,1,1,5.21875,0.316,0.602,0.8083,0,1
22,1,1,3.975,0.639,0.602,0.8083,0,1
22,2,2,1,0.92,1.017,0.8083,0,1
22,2,2,5.425,0.62,1.151,0.8083,0,1
22,2,2,5.9875,0.47,1.7,0.8083,0,1
22,1,1,5.925,0.355,0.983,0.8083,0,1
22,2,1,5.95,0.604,1.036,0.8083,0,0
22,1,1,6,0.638,1.335,0.8083,0,1
22,2,2,1,1.218,1.417,0.8083,0,1
22,2,2,6,0.371,1.201,0.8083,0,1
22,2,2,2.45,0.52,1.002,0.8083,0,1
22,1,1,5.53125,0.405,0.819,0.8083,0,1
22,2,2,5.95,0.509,1.187,0.8083,0,1
22,1,1,5.94375,0.437,1.301,0.8083,0,1
22,2,1,5.06875,1.088,1.315,0.8083,0,0
22,2,2,5.725,0.404,0.818,0.8083,0,1
22,1,1,5.99375,0.456,1.036,0.8083,0,1
22,2,1,5.73125,0.555,0.769,0.8083,0,0
22,1,1,6,0.572,1.315,0.8083,0,1
22,1,1,4.425,0.473,0.615,0.8083,0,1
22,2,2,2.54375,0.538,0.568,0.8083,0,1
22,1,1,5.3,0.44,0.518,0.8083,0,1
22,1,1,5.775,0.355,0.868,0.8083,0,1
22,2,2,5.04375,0.521,0.902,0.8083,0,1
22,1,1,6,0.339,1.284,0.8083,0,1
22,2,2,5.76875,0.319,1.347,0.8083,0,1
22,2,2,5.59375,0.221,1.087,0.8083,0,1
22,1,1,6,0.339,2.067,0.8083,0,1
22,1,1,5.9125,0.405,0.986,0.8083,0,1
22,1,1,5.4125,0.322,1.201,0.8083,0,1
22,1,1,5.81875,0.306,1.834,0.8083,0,1
22,2,1,5.175,0.388,1.019,0.8083,0,0
22,2,2,5.7625,0.505,1.317,0.8083,0,1
22,1,1,5.70625,0.323,2.099,0.8083,0,1
22,2,1,5.825,0.405,1.198,0.8083,0,0
22,2,2,5.63125,0.255,1.018,0.8083,0,1
16,2,2,NaN,1.419,NaN,1,1,1
16,2,2,NaN,1.304,NaN,1,1,1
16,2,1,NaN,0.671,NaN,0.5,1,0
16,2,2,NaN,0.667,NaN,0.5,1,1
16,1,1,NaN,0.856,NaN,0.95,1,1
16,2,2,NaN,0.494,NaN,0.55,1,1
16,2,2,NaN,0.721,NaN,0.5,1,1
16,1,2,NaN,0.639,NaN,0.9,1,0
16,2,1,NaN,0.852,NaN,0.5,1,0
16,1,2,NaN,0.573,NaN,0.95,1,0
16,1,1,NaN,0.739,NaN,0.55,1,1
16,2,2,NaN,0.685,NaN,1,1,1
16,2,2,NaN,0.572,NaN,1.05,1,1
16,1,1,NaN,0.458,NaN,0.6,1,1
16,2,2,NaN,0.614,NaN,1,1,1
16,2,2,NaN,0.519,NaN,0.55,1,1
16,2,2,NaN,0.986,NaN,0.95,1,1
16,1,1,NaN,0.622,NaN,0.9,1,1
16,1,1,NaN,0.689,NaN,0.5,1,1
16,1,1,NaN,0.623,NaN,0.85,1,1
16,2,1,NaN,0.856,NaN,0.8,1,0
16,2,2,NaN,0.636,NaN,0.5,1,1
16,1,1,NaN,1.271,NaN,0.5,1,1
16,2,1,NaN,0.538,NaN,0.5,1,0
16,2,2,NaN,0.601,NaN,0.55,1,1
16,1,1,NaN,0.806,NaN,0.6,1,1
16,1,2,NaN,0.673,NaN,0.55,1,0
16,2,2,NaN,1.023,NaN,0.85,1,1
16,1,2,NaN,0.938,NaN,0.6,1,0
16,1,1,NaN,0.504,NaN,0.65,1,1
16,1,1,NaN,0.539,NaN,0.9,1,1
16,2,2,NaN,0.653,NaN,0.7,1,1
16,1,1,NaN,0.789,NaN,0.65,1,1
16,1,1,NaN,0.722,NaN,0.85,1,1
16,2,2,NaN,0.588,NaN,0.8,1,1
16,2,2,NaN,0.822,NaN,0.75,1,1
16,2,1,NaN,1.104,NaN,0.7,1,0
16,1,1,NaN,0.654,NaN,0.75,1,1
16,1,1,NaN,0.572,NaN,0.8,1,1
16,2,1,NaN,1.087,NaN,0.75,1,0
16,1,1,NaN,0.705,NaN,0.6,1,1
16,2,2,NaN,0.52,NaN,0.8,1,1
16,1,1,NaN,0.655,NaN,0.55,1,1
16,1,1,NaN,0.773,NaN,0.5,1,1
16,1,1,NaN,0.722,NaN,0.85,1,1
16,1,1,NaN,0.739,NaN,0.5,1,1
16,1,1,NaN,0.638,NaN,0.8,1,1
16,2,1,NaN,1.104,NaN,0.75,1,0
16,1,1,NaN,0.595,NaN,0.5,1,1
16,2,1,NaN,0.687,NaN,0.5,1,0
16,1,1,NaN,0.422,NaN,0.55,1,1
16,1,1,NaN,0.822,NaN,0.8,1,1
16,2,1,NaN,0.52,NaN,0.85,1,0
16,1,1,NaN,0.545,NaN,0.6,1,1
16,2,2,NaN,0.784,NaN,0.55,1,1
16,1,1,NaN,0.811,NaN,0.9,1,1
16,1,1,NaN,0.521,NaN,0.95,1,1
16,1,1,NaN,0.638,NaN,0.9,1,1
16,1,1,NaN,0.439,NaN,0.5,1,1
16,2,2,NaN,0.771,NaN,0.5,1,1
16,2,2,NaN,0.886,NaN,0.5,1,1
16,1,1,NaN,0.687,NaN,0.85,1,1
16,2,2,NaN,0.621,NaN,0.8,1,1
16,2,2,NaN,0.874,NaN,0.5,1,1
16,1,2,NaN,0.74,NaN,0.75,1,0
16,2,2,NaN,0.772,NaN,0.8,1,1
16,1,1,NaN,0.422,NaN,0.5,1,1
16,1,1,NaN,0.656,NaN,0.85,1,1
16,1,1,NaN,0.473,NaN,0.5,1,1
16,1,1,NaN,0.522,NaN,0.5,1,1
16,2,1,NaN,0.488,NaN,0.5,1,0
16,1,1,NaN,0.539,NaN,0.55,1,1
16,2,2,NaN,0.654,NaN,0.8,1,1
16,1,1,NaN,0.539,NaN,0.6,1,1
16,2,1,NaN,0.606,NaN,0.55,1,0
16,2,2,NaN,1.003,NaN,0.75,1,1
16,1,1,NaN,0.554,NaN,0.7,1,1
16,1,2,NaN,0.655,NaN,0.6,1,0
16,1,1,NaN,0.543,NaN,0.65,1,1
