"Subj_idx","Stimulus","Response","Confidence","RT_dec","RT_conf","Noise","Difficulty","Error_trial"
12,1,0,1,1.942,1.558,1,0.06,0
12,1,0,4,1.411,1.56,0,0.08,0
12,0,1,2,0.645,0.971,0,0.09,0
12,0,0,4,0.945,1.837,1,0.07,0
12,0,0,5,0.933,1.677,0,0.1,0
12,0,0,4,0.615,1.111,1,0.08,0
12,0,0,5,0.834,1.107,0,0.1,0
12,1,0,3,3.081,2.135,1,0.08,0
12,0,1,2,0.864,1.027,0,0.09,0
12,1,1,4,0.691,1.176,0,0.1,0
12,1,0,5,2.155,1.81,1,0.09,0
12,1,0,6,1.212,0.79,1,0.1,0
12,1,1,3,0.618,1.67,0,0.1,0
12,0,1,4,0.736,0.992,0,0.09,0
12,1,0,2,1.208,0.918,1,0.1,0
12,1,0,6,0.783,1.416,1,0.09,0
12,0,0,1,2.282,2.352,1,0.1,0
12,0,0,5,0.573,1.003,0,0.1,0
12,0,0,4,0.873,1.28,0,0.1,0
12,1,1,3,0.554,1.408,0,0.09,0
12,1,0,5,0.556,2.241,1,0.1,0
12,0,0,6,1.267,2.115,1,0.09,0
12,1,0,4,4.578,1.605,1,0.1,0
12,0,0,1,1.991,0.974,1,0.1,0
12,0,0,4,0.78,1.452,1,0.09,0
12,1,NA,NA,8.962,0.001,0,0.09,1
12,0,1,3,1.853,1.547,0,0.09,0
12,1,0,4,0.872,1.323,1,0.09,0
12,1,0,5,1.365,1.153,0,0.1,0
12,1,0,5,4.18,1.962,0,0.11,0
12,1,1,4,0.639,1.293,0,0.12,0
12,1,1,2,1.696,1.375,0,0.12,0
12,0,0,5,1.14,0.91,0,0.11,0
12,1,1,3,0.568,1.225,0,0.11,0
12,0,1,3,2.45,1.255,1,0.09,0
12,0,0,3,1.259,1.368,1,0.1,0
12,0,1,4,1.731,6.658,0,0.1,0
12,1,0,5,1.308,1.207,1,0.11,0
12,0,1,6,0.882,1.714,1,0.12,0
12,1,0,1,2.129,1.521,1,0.12,0
12,1,1,5,1.292,1.376,0,0.11,0
12,1,1,2,2.709,1.15,1,0.11,0
12,0,0,4,1.168,1.758,0,0.11,0
12,1,0,5,1.105,1.343,1,0.11,0
12,0,1,3,1.233,1.588,1,0.1,0
12,0,1,3,1.809,1.367,0,0.1,0
12,1,1,2,2.378,1.023,1,0.11,0
12,0,0,3,1.86,1.778,0,0.11,0
12,0,0,4,0.512,0.991,0,0.11,0
12,1,1,2,4.679,1.124,0,0.1,0
12,0,0,1,7.775,1.538,1,0.11,0
12,0,0,5,0.61,1.15,1,0.1,0
13,0,NA,NA,5.22,0,1,0.07,1
13,1,1,5,1.114,1.419,1,0.07,0
13,0,1,5,1.32,3.069,0,0.07,0
13,0,1,5,1.585,1.367,0,0.08,0
13,0,1,4,1.118,2.27,0,0.09,0
13,1,1,5,1.001,1.302,1,0.07,0
13,1,0,3,1.985,1.268,0,0.1,0
13,0,1,5,2.565,1.471,0,0.11,0
13,1,1,3,1.954,3.082,1,0.08,0
13,0,0,4,3.307,1.38,0,0.12,0
13,0,0,3,3.575,1.627,1,0.09,0
13,0,0,4,2.977,2.328,0,0.12,0
13,1,1,5,0.674,1.061,0,0.11,0
13,1,1,3,1.514,1.815,1,0.1,0
13,1,1,4,1.278,1.789,1,0.11,0
13,0,0,4,1.547,1.05,0,0.11,0
13,0,1,4,0.828,1.632,1,0.12,0
13,0,1,4,1.299,1.921,1,0.12,0
13,1,1,4,0.937,1.703,1,0.11,0
13,1,1,4,1.199,1.499,0,0.1,0
13,1,1,3,0.867,0.085,0,0.1,0
13,0,1,6,0.764,0.153,1,0.11,0
13,1,1,5,0.739,1.722,0,0.09,0
13,0,0,3,1.55,1.005,1,0.1,0
13,1,0,3,1.052,2.833,0,0.09,0
13,1,1,3,1.768,1.213,1,0.1,0
13,1,1,4,1.04,0.952,1,0.09,0
13,1,0,4,1.421,1.756,0,0.1,0
13,1,0,4,1.316,1.232,0,0.11,0
13,0,1,4,3.486,2.132,0,0.12,0
13,1,1,3,2.746,1.272,0,0.13,0
13,1,1,3,0.821,1.883,1,0.09,0
13,1,1,2,2.83,1.606,1,0.1,0
13,0,1,2,3.761,5.511,0,0.13,0
13,0,0,2,1.212,1.778,1,0.11,0
13,0,0,1,1.21,0.036,1,0.12,0
13,0,0,2,1.298,2.76,1,0.13,0
13,1,0,3,2.333,1.028,0,0.14,0
13,0,0,1,1.099,2.149,1,0.13,0
13,0,0,5,1.265,0.865,0,0.15,0
13,1,1,3,1.099,1.334,0,0.15,0
13,0,0,4,0.644,2.197,0,0.14,0
13,0,0,3,0.729,1.324,0,0.14,0
13,1,1,3,1.445,1.059,1,0.14,0
13,1,1,4,0.694,1.381,0,0.13,0
13,1,0,3,1.082,1.418,1,0.15,0
13,0,1,4,0.698,1.969,1,0.15,0
13,1,1,4,0.601,2.169,0,0.13,0
13,0,0,3,1.15,2.182,0,0.12,0
13,0,1,4,1.984,1.306,1,0.14,0
13,1,1,4,0.964,1.152,1,0.14,0
13,1,1,3,0.636,1.114,1,0.13,0
13,0,0,3,1.163,1.023,0,0.12,0
13,1,1,4,2.009,1.722,0,0.11,0
13,0,1,4,2.763,1.356,0,0.11,0
13,0,1,2,1.013,2.656,1,0.13,0
13,1,0,3,1.011,2.239,1,0.12,0
13,0,0,2,1.113,2.236,1,0.12,0
13,0,0,2,1.609,1.639,0,0.12,0
13,1,1,2,1.515,2.368,1,0.11,0
13,1,0,3,1.002,2.818,0,0.12,0
13,0,0,2,2.381,1.996,1,0.11,0
13,1,1,2,0.84,2.271,0,0.13,0
13,0,0,2,1.117,0.972,1,0.12,0
13,0,1,2,0.826,1.727,0,0.13,0
13,0,0,2,1.369,1.09,1,0.12,0
13,1,1,4,0.728,2.214,0,0.14,0
13,1,1,5,0.851,3.118,1,0.13,0
13,1,1,3,0.671,1.61,1,0.13,0
13,1,0,4,1.196,1.745,0,0.14,0
13,1,1,3,0.753,1.581,0,0.15,0
13,0,1,3,1.236,2.145,1,0.14,0
13,0,0,2,0.9,1.895,1,0.14,0
13,1,1,2,0.707,0.361,1,0.15,0
13,0,0,2,1.091,1.627,1,0.15,0
13,1,0,3,0.88,3.597,1,0.15,0
13,0,0,2,1.553,1.45,0,0.15,0
13,0,0,3,0.855,1.895,0,0.14,0
13,0,0,3,0.945,1.217,0,0.14,0
13,1,1,3,0.978,0.812,0,0.13,0
13,0,0,3,1.701,2.327,0,0.13,0
13,1,0,3,0.976,1.641,0,0.12,0
13,0,0,2,0.9,1.702,1,0.15,0
13,1,1,3,0.569,2.103,1,0.14,0
13,1,0,2,0.987,1.47,1,0.14,0
13,0,1,3,1.193,1.873,1,0.13,0
13,0,1,4,1.013,1.741,0,0.13,0
13,1,1,3,1.024,1.602,1,0.13,0
13,0,0,3,1.288,0.868,0,0.14,0
13,1,0,2,1.167,2.07,0,0.14,0
13,1,1,4,0.866,0.82,0,0.15,0
13,0,0,3,1.165,1.187,0,0.15,0
13,0,0,2,0.885,1.619,0,0.14,0
13,1,0,2,0.964,1.187,0,0.14,0
13,0,0,6,0.984,0.331,1,0.12,0
13,0,0,4,0.663,1.474,0,0.15,0
13,0,1,3,0.655,1.045,1,0.13,0
13,0,0,2,0.931,1.247,0,0.15,0
13,1,0,2,0.798,1.809,1,0.14,0
13,0,0,3,0.842,1.928,1,0.14,0
13,1,1,2,1.031,0.307,0,0.14,0
13,1,0,2,0.616,1.332,0,0.14,0
13,1,0,2,0.978,1.112,1,0.15,0
13,1,1,4,0.68,1.835,0,0.15,0
13,1,1,3,0.941,1.404,1,0.15,0
13,0,1,3,1.157,1.238,1,0.14,0
13,1,0,3,1.101,1.712,1,0.14,0
13,1,1,3,0.882,1.486,1,0.15,0
13,0,0,3,0.805,1.299,0,0.15,0
13,0,0,3,0.95,0.997,1,0.15,0
13,0,1,3,0.67,1.34,0,0.14,0
13,0,1,3,0.919,1.433,1,0.14,0
13,0,1,2,1.269,1.515,1,0.14,0
13,1,0,1,1.01,3.113,1,0.15,0
13,1,1,2,0.587,1.771,0,0.15,0
13,0,0,4,0.963,1.269,0,0.15,0
13,1,0,3,0.887,1.4,0,0.14,0
13,1,1,4,1.059,1.344,0,0.15,0
13,1,1,4,0.89,1.099,1,0.15,0
13,0,0,1,1.12,2.189,1,0.14,0
13,1,1,2,0.8,1.421,1,0.15,0
13,1,1,2,0.82,1.25,0,0.15,0
13,0,0,2,0.896,1.215,1,0.15,0
13,1,1,3,0.666,1.572,1,0.14,0
13,1,0,2,1.012,1.718,1,0.15,0
13,0,1,4,1.002,1.252,0,0.14,0
13,1,1,5,0.667,1.022,0,0.15,0
13,1,0,1,1.594,1.637,1,0.15,0
13,1,0,2,1.145,3.672,0,0.15,0
13,1,0,3,1.02,0.688,0,0.16,0
13,1,1,2,0.888,1.388,1,0.14,0
13,1,0,2,0.902,1.855,1,0.15,0
13,0,0,5,0.706,0.034,1,0.15,0
13,1,0,1,0.785,0.118,1,0.16,0
13,0,0,4,0.703,0.939,0,0.17,0
13,0,0,3,1.053,1.937,0,0.17,0
13,0,0,2,1.9,1.425,1,0.17,0
13,1,1,3,1.597,1.653,0,0.16,0
13,1,0,6,0.9,0.003,1,0.17,0
13,0,0,3,0.621,1.637,1,0.16,0
13,0,0,3,2.084,0.916,0,0.16,0
13,1,1,4,0.665,1.451,1,0.16,0
13,0,0,3,2.799,1.66,0,0.15,0
13,0,0,2,1.053,1.769,1,0.15,0
13,1,1,1,1.033,2.789,1,0.15,0
13,0,0,2,0.74,1.819,1,0.15,0
13,0,0,2,0.903,1.552,0,0.15,0
13,1,1,3,0.62,1.23,0,0.14,0
13,0,0,3,1.142,1.221,0,0.14,0
13,1,1,3,0.775,1.308,0,0.13,0
13,0,0,3,0.955,1.369,0,0.13,0
13,1,1,3,0.843,1.06,0,0.12,0
13,0,0,3,1.081,1.335,1,0.15,0
13,0,1,2,0.644,0.803,1,0.14,0
13,0,0,5,0.687,0.896,0,0.12,0
13,0,0,4,0.864,1.033,0,0.11,0
13,1,1,4,0.635,2.279,0,0.11,0
13,1,1,4,0.553,1.143,0,0.1,0
13,0,0,2,1.309,0.762,1,0.14,0
13,1,0,2,1.083,1.794,1,0.13,0
13,1,0,2,1.086,1.622,1,0.13,0
13,1,NA,NA,0.843,0.001,0,0.1,1
13,1,NA,NA,0.004,2.742,1,0.13,1
13,1,NA,NA,1.435,0.001,1,0.12,1
13,0,1,4,1.878,1.56,0,0.1,0
13,1,0,3,0.931,2.178,1,0.12,0
13,0,0,3,0.836,1.347,0,0.11,0
13,1,0,4,3.559,1.172,0,0.11,0
13,0,1,5,1.151,0.135,1,0.12,0
13,0,0,5,0.92,0.225,1,0.12,0
13,1,0,3,2.562,1.012,0,0.12,0
13,1,0,3,0.936,1.403,1,0.11,0
13,0,0,3,1.153,1.297,1,0.11,0
13,1,0,3,1.01,1.989,0,0.13,0
13,1,0,3,1.314,1.491,0,0.14,0
13,0,0,6,1.487,0.002,1,0.1,0
13,0,0,3,1.105,1.363,0,0.15,0
13,1,1,5,0.832,1.213,0,0.15,0
13,0,NA,NA,0.464,0.002,0,0.14,1
13,1,0,3,0.878,1.437,0,0.14,0
13,0,1,1,0.567,1.141,1,0.1,0
13,0,0,1,1.396,2.196,1,0.1,0
13,1,0,3,0.99,1.361,1,0.11,0
13,0,0,2,1.747,1.479,1,0.11,0
13,0,0,3,1.15,2.065,0,0.15,0
13,0,1,4,0.787,0.808,0,0.15,0
13,1,1,3,0.63,1.267,1,0.12,0
13,0,1,3,1.718,1.014,0,0.16,0
13,1,0,3,0.891,1.4,1,0.13,0
13,1,1,2,0.84,1.963,1,0.14,0
13,0,1,4,0.882,1.257,0,0.17,0
13,1,0,3,0.862,1.736,0,0.18,0
13,0,0,3,0.935,1.238,1,0.15,0
13,1,0,2,1.242,1.631,0,0.19,0
13,1,1,3,1.16,1.259,0,0.2,0
13,0,0,3,1.607,1.649,0,0.2,0
14,1,1,6,0.591,0.945,0,0.07,0
14,0,0,4,0.721,1.442,1,0.07,0
14,1,1,6,0.692,0.978,0,0.07,0
14,1,1,2,0.94,0.895,0,0.06,0
14,1,0,1,0.901,0.78,0,0.06,0
14,0,0,5,1.653,0.796,1,0.07,0
14,1,0,3,0.746,0.646,1,0.06,0
14,1,0,2,1.253,0.562,1,0.06,0
14,0,0,5,0.645,0.846,0,0.07,0
14,0,1,6,0.669,0.663,0,0.07,0
14,0,NA,NA,1.561,0.001,1,0.07,1
14,0,0,5,1.355,0.879,0,0.08,0
14,0,0,3,0.82,1.124,1,0.07,0
14,0,0,4,0.614,0.704,0,0.08,0
14,1,1,6,0.642,0.668,0,0.07,0
14,1,0,4,0.587,1.244,1,0.07,0
14,1,0,2,1.19,0.817,1,0.08,0
14,1,1,6,0.587,1.026,0,0.07,0
14,1,1,6,1.106,2.583,0,0.06,0
14,1,1,2,1.02,1.551,1,0.08,0
14,0,0,4,0.578,0.884,0,0.06,0
14,0,0,3,0.609,1.002,0,0.05,0
14,1,1,5,0.86,1.176,1,0.07,0
14,1,NA,NA,0.475,0.001,0,0.05,1
14,0,0,5,0.733,0.787,1,0.07,0
14,0,0,5,0.524,0.705,1,0.06,0
14,0,0,3,0.665,0.512,1,0.06,0
14,1,1,4,0.732,0.823,1,0.05,0
14,1,1,2,0.941,0.908,1,0.05,0
14,1,1,6,0.578,0.737,0,0.05,0
14,0,0,1,0.971,1.11,0,0.04,0
14,1,0,3,0.573,0.793,0,0.04,0
14,0,0,5,0.635,1.276,1,0.04,0
14,0,1,4,0.568,0.745,0,0.05,0
14,0,0,2,0.654,1.043,0,0.06,0
14,1,NA,NA,0.353,0.001,1,0.04,1
14,1,1,5,0.565,1.194,1,0.05,0
14,0,0,5,0.646,0.649,0,0.06,0
14,0,0,2,1.005,0.691,1,0.05,0
14,0,0,3,0.657,0.962,1,0.06,0
14,0,0,5,0.828,0.893,0,0.05,0
14,1,0,3,0.625,0.683,1,0.06,0
14,1,1,4,1.14,0.729,0,0.05,0
14,1,1,3,0.57,0.908,0,0.04,0
14,0,1,1,0.954,0.562,0,0.04,0
14,1,0,4,0.653,0.769,1,0.05,0
14,0,0,5,0.582,1.111,1,0.05,0
14,1,1,5,0.605,0.569,1,0.04,0
14,1,1,4,0.634,0.844,0,0.05,0
14,0,1,2,1.018,0.711,0,0.05,0
14,1,1,4,0.569,2.557,1,0.04,0
14,1,1,5,0.522,0.923,0,0.06,0
14,1,1,6,0.635,0.623,0,0.06,0
14,1,1,3,0.562,0.984,1,0.05,0
14,1,1,6,0.56,0.612,0,0.05,0
14,0,1,3,1.298,0.844,1,0.05,0
14,1,1,4,1.126,0.991,0,0.05,0
14,0,0,4,0.621,1.062,1,0.06,0
14,1,1,5,0.588,1.994,0,0.04,0
14,0,0,5,0.554,1.261,0,0.04,0
14,0,0,1,0.572,1.323,1,0.06,0
14,1,0,3,1.575,1.227,1,0.05,0
14,0,0,3,0.619,0.911,0,0.03,0
14,0,0,3,0.542,1.135,0,0.03,0
14,1,1,6,0.626,0.8,1,0.05,0
14,0,0,4,0.573,0.845,1,0.04,0
14,1,1,4,0.574,0.484,1,0.04,0
14,0,1,2,0.557,0.792,1,0.03,0
14,1,0,4,0.594,1.555,1,0.03,0
14,1,1,6,0.587,0.567,1,0.03,0
14,0,0,6,0.608,1.209,1,0.03,0
14,0,1,4,0.607,1.043,1,0.03,0
14,0,0,4,0.568,0.896,0,0.02,0
14,1,1,2,0.576,1.052,0,0.02,0
14,0,1,5,0.556,1.483,0,0.01,0
14,0,0,5,0.525,1.063,0,0.02,0
14,0,1,6,0.575,0.806,1,0.02,0
14,0,0,4,0.551,1.125,1,0.02,0
14,1,1,3,0.638,2.148,0,0.02,0
14,0,1,4,0.591,1.811,0,0.01,0
14,1,1,5,0.734,1.008,0,0.07,0
14,1,1,3,0.617,0.609,1,0.07,0
14,0,0,4,0.632,1.55,0,0.07,0
14,1,1,5,0.58,1.361,0,0.06,0
14,0,0,1,0.586,1.248,0,0.06,0
14,0,0,2,0.522,1.35,0,0.05,0
14,0,0,4,0.559,0.731,1,0.07,0
14,1,1,2,0.574,0.791,1,0.06,0
14,0,0,2,0.558,0.562,0,0.05,0
14,0,NA,NA,0.436,0,1,0.06,1
14,1,0,2,1.129,0.889,1,0.06,0
14,1,1,4,1.713,0.984,1,0.06,0
14,1,1,4,0.991,1.014,1,0.05,0
14,0,1,4,0.595,0.714,1,0.05,0
14,0,0,3,0.504,0.937,1,0.05,0
14,0,1,4,0.531,0.956,0,0.04,0
14,0,1,4,0.613,0.512,0,0.05,0
14,0,0,3,0.504,0.997,0,0.06,0
14,1,1,5,0.541,0.563,0,0.06,0
14,0,1,3,0.541,0.465,1,0.04,0
14,0,0,2,0.555,1.135,1,0.05,0
14,0,0,3,0.527,0.776,1,0.06,0
14,1,1,5,0.727,0.898,0,0.05,0
14,1,1,4,0.573,1.116,0,0.05,0
14,0,0,2,0.594,0.535,0,0.04,0
14,0,0,3,0.577,0.85,0,0.04,0
14,0,0,4,0.562,0.603,1,0.06,0
14,1,1,5,0.514,0.594,1,0.05,0
14,1,0,4,0.596,1.191,1,0.05,0
14,1,1,4,0.638,1.048,0,0.03,0
14,1,0,4,0.51,1.149,1,0.04,0
14,0,0,5,0.834,1.159,1,0.04,0
14,1,0,5,0.548,1.022,1,0.03,0
14,1,1,2,0.55,0.91,1,0.03,0
14,0,0,5,0.523,0.467,1,0.03,0
14,1,1,5,0.581,0.002,0,0.03,0
14,1,1,6,0.561,0.911,0,0.02,0
14,1,1,5,0.619,0.792,0,0.02,0
14,0,1,5,0.715,1.291,0,0.01,0
14,0,0,4,0.597,0.816,1,0.03,0
14,1,1,4,0.911,0.857,0,0.02,0
14,0,1,4,0.826,1.11,0,0.02,0
14,0,0,3,0.615,1.281,1,0.02,0
14,0,0,3,0.641,1.155,0,0.03,0
14,0,0,2,1.44,0.657,0,0.03,0
14,1,1,5,0.51,0.533,0,0.02,0
14,0,1,3,0.493,0.732,0,0.02,0
14,1,0,3,0.562,0.715,1,0.02,0
14,1,0,5,0.579,0.777,1,0.01,0
14,1,0,4,0.51,0.619,1,0.02,0
14,0,0,3,0.54,1.134,1,0.02,0
14,0,0,5,0.558,1.049,0,0.03,0
14,0,1,5,0.533,0.548,1,0.03,0
14,1,1,6,0.524,0.68,0,0.03,0
14,1,1,6,0.623,1.017,0,0.02,0
14,0,0,1,0.574,1.245,0,0.02,0
14,1,0,1,2.714,1.203,1,0.03,0
14,1,1,2,0.608,0.748,1,0.02,0
14,1,1,3,0.52,0.481,1,0.02,0
14,1,1,5,0.583,1.116,0,0.01,0
14,0,0,5,0.542,0.681,1,0.03,0
14,0,0,3,0.914,0.991,1,0.03,0
14,0,1,2,0.579,0.619,1,0.02,0
14,0,1,4,0.549,0.687,0,0.01,0
14,1,1,3,0.532,1.143,1,0.02,0
14,1,1,4,0.65,1.012,0,0.02,0
14,1,1,6,0.548,0.002,0,0.02,0
14,0,1,3,0.584,1.047,1,0.01,0
14,0,0,3,0.565,1.125,1,0.01,0
14,0,1,3,0.559,0.978,1,0.02,0
14,1,0,4,0.556,1.199,1,0.02,0
14,1,0,5,0.559,0.582,0,0.01,0
14,1,0,4,0.561,1.079,1,0.01,0
14,0,0,4,1.091,2.056,0,0.02,0
14,1,1,4,0.495,0.629,1,0.02,0
14,1,1,6,0.591,0.002,0,0.02,0
14,0,0,1,0.66,0.916,0,0.01,0
14,1,1,5,0.546,0.636,0,0.01,0
14,1,0,4,0.61,1.395,1,0.02,0
14,0,1,3,0.595,0.674,0,0.01,0
14,1,1,5,0.558,0.86,0,0.02,0
14,1,1,5,0.532,0.883,0,0.02,0
14,0,1,4,0.528,1.245,0,0.01,0
14,0,0,3,0.705,0.961,0,0.02,0
14,0,1,4,0.555,0.996,0,0.02,0
14,0,0,2,0.632,0.98,1,0.01,0
14,1,0,2,0.547,0.696,0,0.03,0
14,1,1,4,0.545,0.941,1,0.01,0
14,1,1,6,0.495,1.038,1,0.01,0
14,1,1,5,0.509,0.585,0,0.04,0
14,1,0,2,0.554,1.489,0,0.04,0
14,0,0,5,0.496,1.276,1,0.02,0
14,0,1,4,0.618,1.38,1,0.02,0
14,0,0,4,0.807,1.009,0,0.05,0
14,1,1,4,0.531,1.259,0,0.05,0
14,0,0,4,0.558,1.6,0,0.04,0
14,0,0,5,0.532,2.437,0,0.04,0
14,1,0,4,0.551,1.25,1,0.01,0
14,0,0,3,0.513,0.846,0,0.03,0
14,0,0,5,0.53,0.529,1,0.02,0
14,0,0,5,0.609,0.58,1,0.02,0
14,1,1,6,0.596,0.609,0,0.03,0
14,1,0,1,0.53,2.151,1,0.03,0
14,1,0,5,0.528,1.844,1,0.04,0
14,1,1,6,0.55,1.046,0,0.02,0
14,0,0,5,0.659,0.566,1,0.04,0
14,0,0,6,0.51,0.793,1,0.05,0
14,1,1,5,0.511,1.133,1,0.05,0
14,0,0,4,0.625,0.744,1,0.04,0
14,0,1,2,0.709,1.777,1,0.04,0
14,0,0,1,0.759,1.943,0,0.02,0
14,1,1,5,0.569,0.609,0,0.01,0
14,1,1,3,0.608,1.148,0,0.01,0
14,0,0,2,0.524,0.659,1,0.03,0
14,1,0,3,0.528,1.077,1,0.03,0
14,1,0,5,0.482,0.524,1,0.02,0
14,1,0,3,0.525,0.976,1,0.02,0
14,0,1,4,0.529,0.595,0,0.01,0
15,0,0,5,2.729,1.38,1,0.07,0
15,0,0,5,0.923,0.002,0,0.07,0
15,1,1,2,0.856,0.003,0,0.07,0
15,0,1,4,1.265,1.957,0,0.06,0
15,0,1,5,0.913,1.577,0,0.07,0
15,0,0,5,2.276,1.241,1,0.07,0
15,0,1,5,0.948,1.133,1,0.07,0
15,1,1,5,0.806,2.096,1,0.06,0
15,0,1,5,0.876,0.002,1,0.07,0
15,0,0,5,0.93,0.978,1,0.07,0
15,1,1,5,0.908,0.945,0,0.08,0
15,1,1,5,1.79,0.91,0,0.08,0
15,1,1,5,0.976,1.144,1,0.08,0
15,0,0,5,0.93,0.847,0,0.07,0
15,1,1,5,0.974,0.996,0,0.07,0
15,0,1,5,0.914,1.148,1,0.08,0
15,0,1,5,0.898,0.795,0,0.06,0
15,0,1,5,0.727,1.182,0,0.07,0
15,0,1,5,0.693,1.329,1,0.07,0
15,1,1,5,0.831,2.004,1,0.07,0
15,1,1,5,0.814,1.047,1,0.06,0
15,1,1,5,1.739,2.814,0,0.08,0
15,0,1,6,0.81,1.075,1,0.07,0
15,1,1,5,0.858,1.636,0,0.08,0
15,0,0,5,0.665,1.481,0,0.07,0
15,0,1,5,0.826,1.515,0,0.07,0
15,1,1,5,0.89,1.195,1,0.08,0
15,0,0,6,1.031,1.228,0,0.08,0
15,1,1,5,0.929,1.362,1,0.08,0
15,1,1,5,0.839,1.411,1,0.07,0
15,1,1,5,0.764,1.473,0,0.08,0
15,1,1,5,1.189,1.46,1,0.07,0
15,1,0,6,0.753,1.047,0,0.07,0
15,0,1,5,0.997,1.675,1,0.08,0
15,0,0,5,1.529,1.009,0,0.08,0
15,0,1,6,1.061,2.093,1,0.08,0
15,1,0,6,1.952,0.792,0,0.08,0
15,1,0,5,0.889,0.742,1,0.07,0
15,1,1,5,0.943,1.377,0,0.09,0
15,1,1,5,0.803,1.023,1,0.08,0
15,0,1,5,1.063,2.434,1,0.08,0
15,1,1,5,0.941,1.346,0,0.09,0
15,1,1,5,0.661,0.893,0,0.08,0
15,1,1,5,0.882,0.747,1,0.09,0
15,0,1,5,0.859,1.913,1,0.09,0
15,0,0,6,1.189,0.38,0,0.08,0
15,1,0,3,1.02,0.814,1,0.08,0
15,1,1,5,0.845,0.999,1,0.08,0
15,0,1,4,0.714,0.002,0,0.07,0
15,0,1,6,1.42,0.736,0,0.08,0
15,0,1,2,0.889,0.067,1,0.07,0
15,0,1,6,0.893,0.592,0,0.09,0
15,1,0,5,1.456,1.651,1,0.08,0
15,0,0,6,1.875,2.894,0,0.1,0
15,1,1,2,2.889,0.13,0,0.1,0
15,0,0,6,0.686,3.338,1,0.09,0
15,0,1,6,1,1.179,0,0.09,0
15,1,1,5,1.824,1.356,0,0.1,0
15,0,1,6,1.005,0.931,1,0.1,0
15,1,1,6,1.033,1.328,1,0.1,0
15,1,1,6,0.91,1.21,1,0.09,0
15,0,1,6,0.894,0.854,0,0.1,0
15,0,1,6,0.793,0.881,0,0.11,0
15,1,0,5,0.788,1.242,0,0.12,0
15,1,1,5,1.002,0.808,1,0.1,0
15,0,0,6,1.216,2.444,0,0.13,0
15,1,0,5,1.749,1.246,0,0.13,0
15,0,1,5,0.248,0.907,1,0.1,0
15,0,0,6,1.138,0.712,1,0.11,0
15,0,1,6,0.937,0.823,1,0.12,0
15,1,0,5,0.86,0.57,0,0.14,0
15,0,1,5,0.805,0.714,1,0.13,0
15,1,1,5,0.823,0.608,1,0.13,0
15,1,1,1,0.698,0.003,1,0.14,0
15,0,1,6,2.043,2.51,0,0.15,0
15,1,1,5,1.657,1.347,0,0.16,0
15,1,1,6,0.708,0.754,0,0.16,0
15,0,1,5,0.723,1.249,1,0.15,0
15,1,1,5,0.871,0.834,1,0.16,0
15,1,1,6,0.968,1.381,0,0.15,0
15,0,1,6,1.226,1.61,1,0.16,0
15,0,0,1,1.756,4.339,1,0.15,0
15,1,1,6,1.387,0.862,0,0.15,0
15,0,1,6,0.818,1.464,0,0.14,0
15,1,0,2,0.758,1.25,0,0.15,0
15,0,1,6,0.652,1.008,0,0.16,0
15,0,1,6,0.558,1.342,0,0.17,0
15,1,1,6,0.716,1.599,0,0.18,0
15,1,1,6,0.76,1.442,1,0.15,0
15,1,1,5,2.158,2.875,0,0.18,0
15,1,0,2,1.275,0.985,0,0.17,0
15,1,1,5,1.042,0.814,0,0.18,0
15,1,0,1,1.249,1.488,0,0.18,0
15,0,1,5,0.762,1.271,0,0.19,0
15,0,1,6,0.624,0.77,1,0.14,0
15,0,0,5,1.491,0.994,0,0.2,0
15,1,1,6,0.709,0.745,1,0.15,0
15,1,0,6,0.956,1.395,0,0.2,0
15,0,0,2,1.46,1.031,1,0.16,0
15,1,1,5,1.523,1.201,1,0.17,0
15,1,1,6,0.823,0.727,0,0.21,0
15,1,1,6,0.838,1.098,1,0.18,0
15,0,0,5,1.422,0.862,1,0.18,0
15,0,1,2,1.346,0.035,1,0.17,0
15,0,1,5,0.58,0.002,1,0.18,0
15,1,0,5,0.803,1.388,1,0.18,0
15,0,1,5,0.772,0.915,0,0.21,0
15,0,1,5,1.012,1.249,0,0.22,0
15,1,1,5,1.171,2.22,0,0.23,0
15,0,1,5,0.826,1.197,1,0.19,0
15,0,1,5,0.9,0.959,1,0.2,0
15,0,0,3,2.241,1.048,0,0.23,0
15,1,1,5,0.609,0.96,1,0.2,0
15,0,1,5,0.742,0.781,1,0.21,0
15,1,1,5,0.854,1.223,1,0.21,0
15,0,0,6,1.308,0.58,0,0.22,0
15,1,1,6,0.927,1.077,1,0.22,0
15,0,1,2,1.219,2.412,0,0.22,0
15,1,1,6,0.552,0.945,1,0.23,0
15,1,0,2,1.34,0.681,1,0.23,0
15,1,0,6,1.553,0.893,1,0.22,0
15,0,1,5,0.909,0.961,1,0.22,0
15,0,1,6,0.95,2.734,0,0.23,0
15,1,1,5,0.636,1.326,1,0.23,0
15,0,1,6,0.909,1.03,0,0.24,0
15,1,1,6,0.795,0.664,1,0.24,0
15,1,1,1,0.773,0.003,1,0.24,0
15,0,1,5,0.69,1.162,1,0.24,0
15,1,1,2,2.35,0.067,0,0.25,0
15,0,0,6,1.264,0.846,0,0.25,0
15,1,1,6,0.787,0.823,1,0.25,0
15,0,0,6,2.422,2.35,0,0.24,0
15,0,1,6,0.926,1.011,0,0.24,0
15,1,1,6,0.914,1.048,1,0.25,0
