Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Coherence,Prompt_time
6,2,2,79,0.83495,2.3506,0.16,1.5
6,2,1,100,0.69923,1.4569,0.02,0.05
6,2,2,99,0.61618,2.0429,0.16,0.75
6,1,1,100,0.61519,1.3959,0.04,0.75
6,2,2,99,0.64144,2.4799,0.08,1.5
6,1,1,99,0.64841,2.4558,0.16,1.5
6,2,2,99,0.69187,1.4649,0.08,0.05
6,2,1,100,0.7065,1.7641,0.04,0.75
6,1,2,99,0.55875,1.3011,0.04,0.05
6,2,1,99,0.77339,2.7348,0.02,1.5
6,2,2,79,0.74036,1.5134,0.16,0.05
6,1,1,58,0.69247,3.0534,0.04,1.5
6,1,1,100,0.78777,1.5609,0.16,0.05
6,1,2,49,0.81789,2.6598,0.16,0.75
6,1,2,51,0.94577,2.4647,0.08,0.75
6,2,1,0,0.00019,1.6542,0.02,0.75
6,2,2,55,0.71397,2.2911,0.02,1.5
6,2,1,99,0.69418,2.8706,0.04,1.5
6,1,1,98,0.63965,1.3205,0.08,0.05
6,2,1,48,0.99052,1.7328,0.16,0.05
6,2,2,97,0.63701,2.8292,0.16,1.5
6,1,1,100,0.69387,1.3132,0.08,0.05
6,1,2,100,0.70844,1.5352,0.04,0.75
6,1,1,99,0.57451,2.7359,0.08,1.5
6,1,1,49,0.81346,2.2556,0.02,0.75
6,1,1,98,0.55048,2.7119,0.16,1.5
6,1,1,50,0.68922,2.4849,0.08,0.75
6,1,1,97,0.58779,1.4377,0.02,0.05
6,1,1,100,0.73587,3.0046,0.02,1.5
6,1,1,50,0.81245,3.0965,0.04,1.5
6,1,1,44,0.74736,2.0664,0.04,0.75
6,1,1,99,0.86571,2.3539,0.08,0.75
6,2,2,99,0.84056,1.6905,0.04,0.05
6,2,1,99,0.69456,1.437,0.04,0.05
6,1,2,98,1.0207,1.7938,0.16,0.05
6,1,1,98,0.61276,2.8049,0.08,1.5
6,2,1,6,1.0177,2.552,0.16,0.75
6,2,1,100,0.69882,1.5334,0.02,0.05
6,2,2,100,0.74991,2.1309,0.16,0.75
6,1,2,51,0.72597,2.3373,0.04,0.75
6,2,2,99,0.93989,3.0705,0.02,1.5
6,1,1,99,0.71356,2.1248,0.02,0.75
6,2,2,99,0.67512,1.471,0.16,0.75
6,1,2,100,1.0464,1.9272,0.02,0.05
6,2,1,50,0.82543,2.5713,0.04,1.5
6,2,2,100,0.7814,2.208,0.04,0.75
6,2,2,99,0.7364,2.2092,0.16,0.75
6,2,1,99,0.77279,1.6536,0.16,0.05
6,1,1,100,0.75838,1.5468,0.16,0.05
6,2,2,100,0.67876,2.7943,0.16,1.5
6,1,1,100,0.41292,2.4821,0.08,1.5
6,1,2,99,0.72625,1.4917,0.08,0.75
6,1,1,99,0.66724,1.4403,0.08,0.05
6,2,1,99,0.68105,2.9955,0.02,1.5
6,1,1,99,0.73798,1.7109,0.08,0.05
6,1,2,98,0.41371,2.4213,0.08,1.5
6,2,1,100,0.42549,1.314,0.08,0.75
6,2,1,98,0.69739,2.1549,0.02,0.75
6,1,2,50,0.7806,3.1416,0.04,1.5
6,2,1,64,0.7635,2.0595,0.04,0.05
6,2,1,46,0.976,1.949,0.04,0.05
6,1,1,99,0.77523,2.2754,0.16,1.5
6,2,1,50,1.17,2.9272,0.02,0.05
6,2,1,0,1.1769,3.584,0.02,1.5
6,1,1,98,1.2248,1.9364,0.04,0.05
6,1,1,2,1.1343,2.6534,0.04,0.75
6,1,1,0,0.78637,2.9631,0.02,1.5
6,1,2,1,0.8425,3.4957,0.16,1.5
6,1,1,99,0.97476,2.4322,0.08,0.75
6,2,2,99,0.69179,1.4341,0.08,0.05
6,1,1,100,0.68878,1.4312,0.16,0.05
6,1,2,99,0.7108,2.9487,0.08,1.5
6,2,2,99,0.83957,3.001,0.08,1.5
6,2,2,99,0.82317,2.2961,0.16,0.75
6,1,2,99,0.95094,1.9086,0.04,0.05
6,2,2,100,0.94163,1.684,0.08,0.05
6,2,1,97,0.74687,1.6121,0.16,0.05
6,1,2,99,0.64652,1.4657,0.02,0.05
6,2,2,100,0.62944,1.3949,0.02,0.75
6,2,2,99,0.63852,1.4501,0.04,0.75
6,1,1,99,0.7882,1.4998,0.02,0.05
6,2,2,100,0.6288,2.8362,0.04,1.5
6,1,1,98,0.7301,2.2337,0.16,0.75
6,1,1,100,0.79439,2.448,0.16,1.5
6,1,2,100,0.80459,2.5046,0.04,1.5
6,1,2,99,0.78971,2.3087,0.02,0.75
6,1,1,99,1.0958,2.2457,0.08,0.75
6,2,1,1,0.72836,1.509,0.16,0.75
6,1,2,0,0.45473,2.447,0.16,1.5
6,1,2,100,0.47781,1.2584,0.16,0.75
6,1,1,1,0.43321,1.1602,0.02,0.05
6,1,1,99,0.49931,2.7436,0.08,1.5
6,1,1,51,0.70668,2.8984,0.02,1.5
6,1,1,0,0.67508,1.3559,0.02,0.05
6,2,1,100,0.62185,1.318,0.04,0.05
6,1,1,100,0.9032,2.4223,0.04,0.75
6,2,1,0,1.1717,3.3788,0.08,1.5
6,2,1,0,0.65045,2.8426,0.04,1.5
6,1,1,100,1.0941,2.5669,0.04,0.75
6,1,1,99,0.73222,1.5053,0.16,0.05
6,1,1,0,0.7294,1.5332,0.08,0.05
6,1,1,0,0.72635,1.661,0.02,0.75
6,1,1,98,0.49339,1.2143,0.16,0.05
6,2,2,98,0.72014,1.3549,0.08,0.05
6,2,1,96,0.56392,2.7407,0.04,1.5
6,2,2,99,0.49559,1.8856,0.08,0.75
6,2,1,99,0.62031,1.3703,0.08,0.75
6,1,1,100,0.58784,2.1799,0.16,1.5
6,2,2,99,0.72561,2.7175,0.02,1.5
6,2,2,99,0.75352,2.1648,0.02,0.75
6,2,1,97,0.74478,1.4871,0.04,0.05
6,1,1,99,0.8776,1.7738,0.02,0.05
6,2,2,100,0.4945,2.4466,0.02,1.5
6,1,1,99,0.69704,1.424,0.16,0.05
6,2,2,99,0.6902,1.6095,0.04,0.75
6,2,1,100,0.70559,2.6824,0.04,1.5
6,2,2,99,0.57129,1.2982,0.02,0.05
6,2,2,100,0.94735,3.0626,0.16,1.5
6,2,1,100,0.97247,2.1377,0.16,0.75
6,1,1,100,0.69104,1.4026,0.08,0.05
6,2,2,100,0.59629,1.4079,0.16,0.75
6,2,1,100,0.71204,2.1695,0.02,0.75
6,1,1,96,0.58501,1.3427,0.08,0.05
6,1,2,97,0.88281,1.5945,0.04,0.05
6,1,1,99,0.68624,2.8015,0.08,1.5
6,1,2,99,0.68527,2.8771,0.08,1.5
6,1,2,98,0.72959,1.5181,0.16,0.05
6,1,2,99,0.69343,1.6357,0.04,0.05
6,2,2,99,0.66962,2.7544,0.02,1.5
6,1,1,100,0.7048,1.5164,0.08,0.75
6,2,1,50,1.8785,3.5666,0.02,0.75
6,2,2,50,1.2641,3.5175,0.04,1.5
6,2,2,99,0.64328,2.8199,0.16,1.5
6,1,1,100,0.69459,2.1213,0.08,0.75
6,1,2,99,1.1993,2.6875,0.04,0.75
6,2,1,52,0.75427,2.6423,0.04,0.75
6,2,2,100,1.0393,1.9202,0.16,0.05
6,2,2,99,0.6239,1.8259,0.08,0.75
6,1,1,100,1.0047,3.0738,0.04,1.5
6,1,2,99,0.74862,1.7369,0.04,0.05
6,2,2,98,0.65583,3.1398,0.16,1.5
6,1,1,99,0.74392,2.309,0.16,0.75
6,2,2,58,0.65726,2.2992,0.08,0.75
6,2,1,98,0.65195,2.8595,0.02,1.5
6,2,2,92,0.57404,2.72,0.08,1.5
6,1,1,82,0.68888,1.5235,0.08,0.05
6,2,1,51,0.73355,1.968,0.08,0.05
6,1,1,99,0.59885,2.8368,0.16,1.5
6,2,1,100,0.94625,2.619,0.04,0.75
6,1,2,96,0.63793,2.7071,0.02,1.5
6,2,2,99,0.69662,1.4082,0.02,0.05
6,2,2,100,0.85437,1.6428,0.16,0.05
6,1,1,99,0.68885,2.9575,0.08,1.5
6,1,2,100,0.70842,1.5197,0.02,0.75
6,2,1,99,0.54479,1.5947,0.02,0.05
6,2,2,99,0.72705,2.4459,0.16,0.75
6,2,1,100,0.67707,2.1919,0.04,1.5
6,1,1,100,0.62157,1.3793,0.04,0.05
6,2,2,100,0.64559,1.4418,0.02,0.75
6,2,2,50,1.09,2.6245,0.02,0.75
6,1,2,50,0.69085,1.7407,0.02,0.05
6,1,2,50,0.73758,2.9449,0.04,1.5
6,1,1,50,0.46763,2.0019,0.16,0.75
6,2,2,94,0.67238,1.4605,0.08,0.05
6,1,2,99,0.6884,1.4998,0.08,0.75
6,1,1,99,0.53329,1.3296,0.02,0.75
6,1,1,50,1.0604,1.9104,0.08,0.05
6,1,1,99,0.53766,1.4184,0.16,0.05
6,1,1,8,0.75342,3.0836,0.02,1.5
6,1,1,1,0.67111,2.7867,0.08,1.5
6,2,1,50,0.99786,3.2973,0.04,1.5
6,1,2,50,0.81875,2.3377,0.16,0.75
6,1,1,49,0.54102,1.6216,0.16,0.05
6,1,2,50,0.74691,1.5815,0.04,0.05
6,1,1,50,0.47121,1.4904,0.02,0.05
6,2,2,48,0.69717,1.6623,0.04,0.75
6,1,2,50,0.70789,2.7463,0.02,1.5
6,2,2,48,0.86377,2.9944,0.16,1.5
6,1,2,50,0.92662,2.7341,0.16,1.5
6,2,1,50,0.63459,2.1689,0.04,0.75
6,2,2,50,0.65031,2.2923,0.08,0.75
6,1,1,50,0.71029,3.0251,0.08,1.5
6,1,2,95,0.81922,2.2688,0.04,0.05
6,2,2,98,0.55477,1.4816,0.04,0.05
6,1,1,100,0.50106,1.2913,0.08,0.75
6,2,2,100,0.67719,2.8235,0.16,1.5
6,2,1,100,0.68649,1.3673,0.04,0.05
6,1,2,100,0.5912,2.7064,0.08,1.5
6,2,1,51,0.73057,1.5037,0.16,0.05
6,2,2,50,0.75485,2.4392,0.02,1.5
6,2,1,51,0.57636,2.476,0.08,1.5
6,2,2,50,0.47415,1.5856,0.08,0.05
6,1,1,97,0.55864,1.7761,0.16,0.75
6,1,2,100,0.70852,1.5509,0.02,0.75
6,1,2,100,0.66502,2.8417,0.02,1.5
6,2,2,100,0.58488,1.3272,0.16,0.05
6,2,1,99,0.61314,2.4978,0.04,1.5
6,2,2,100,0.57487,1.3325,0.08,0.05
6,2,1,51,1.3998,2.9033,0.16,0.75
6,1,1,99,0.76991,1.4661,0.02,0.05
6,1,1,50,0.7831,2.3175,0.04,0.75
6,1,1,49,0.65399,2.3268,0.04,0.75
6,1,1,98,0.67909,1.4211,0.02,0.05
6,1,2,99,0.64654,1.412,0.08,0.75
6,1,2,100,0.74371,2.2165,0.02,0.75
6,2,2,97,0.72109,2.5441,0.16,1.5
6,2,2,99,0.66378,2.548,0.04,1.5
6,1,1,97,0.64015,2.0976,0.08,0.75
6,2,2,100,0.58708,1.3294,0.04,0.05
6,1,1,100,0.56739,1.3405,0.04,0.05
6,2,2,100,0.5719,1.3987,0.08,0.75
6,1,1,99,0.57107,2.7787,0.02,1.5
6,1,2,99,0.97229,3.1183,0.04,1.5
6,1,1,99,0.59205,1.2575,0.16,0.05
6,2,1,100,0.53004,1.326,0.02,0.75
6,1,1,100,0.84074,2.1444,0.04,0.75
6,2,2,100,0.63839,2.846,0.16,1.5
6,1,1,97,0.47836,1.2435,0.04,0.75
6,2,1,100,0.82967,1.7103,0.16,0.05
6,1,1,99,0.7566,1.7066,0.16,0.75
6,1,2,100,1.0243,3.1088,0.04,1.5
6,2,1,48,1.8356,2.701,0.02,0.05
6,2,2,99,0.8995,2.9378,0.02,1.5
6,2,2,99,0.71076,2.8718,0.16,1.5
6,1,2,99,0.84462,1.9331,0.02,0.75
6,1,1,100,0.55221,2.6521,0.08,1.5
6,1,1,99,1.5852,2.3583,0.08,0.05
6,1,1,49,0.95589,2.6406,0.08,1.5
6,1,2,49,0.80899,2.6047,0.16,0.75
6,2,1,52,0.63698,1.5177,0.02,0.05
6,1,1,50,0.68477,1.7346,0.08,0.05
8,1,2,93,0.84379,1.7891,0.08,0.05
8,1,1,51,0.88948,3.2013,0.02,1.5
8,1,1,85,0.86347,1.8211,0.02,0.05
8,1,2,58,0.68028,2.159,0.02,0.75
8,1,1,53,0.86315,1.87,0.08,0.05
8,2,2,83,0.7985,3.0119,0.08,1.5
8,1,1,83,0.75766,2.249,0.16,0.75
8,2,1,51,0.91943,1.8771,0.16,0.05
8,1,1,37,0.76817,2.9816,0.04,1.5
8,2,2,66,1.3129,3.5386,0.04,1.5
8,2,1,51,0.88594,2.5003,0.04,0.75
8,2,2,93,0.71242,2.9258,0.16,1.5
8,1,1,58,0.90738,2.2956,0.04,0.05
8,1,1,52,1.2736,2.8019,0.16,0.75
8,1,1,85,1.1092,2.5883,0.08,0.75
8,1,2,78,0.7677,1.7008,0.04,0.05
8,2,2,50,0.91755,2.3843,0.04,0.75
8,2,1,53,0.97953,2.5324,0.08,0.75
8,2,2,95,0.75254,1.5995,0.16,0.05
8,1,1,94,0.84833,3.0617,0.16,1.5
8,1,2,62,0.87102,3.1828,0.02,1.5
8,1,1,91,0.71617,1.6,0.02,0.05
8,1,2,57,0.6423,3.1264,0.08,1.5
8,1,1,48,0.78961,2.3179,0.02,0.75
8,1,2,75,1.4755,3.7381,0.08,1.5
8,2,2,94,0.74266,2.9561,0.16,1.5
8,2,2,95,0.84684,1.7553,0.08,0.05
8,2,1,96,0.69377,1.5763,0.02,0.05
8,2,1,52,0.76346,2.2179,0.02,0.75
8,1,1,63,0.68791,2.8645,0.04,1.5
8,2,2,90,0.69881,1.5827,0.16,0.05
8,2,2,94,0.88033,3.0937,0.04,1.5
8,1,2,66,0.70203,2.2426,0.04,0.75
8,2,2,94,0.69606,1.64,0.04,0.05
8,2,1,25,1.361,2.8277,0.16,0.75
8,1,1,90,0.74882,1.6469,0.04,0.05
8,2,1,25,1.0008,3.3495,0.02,1.5
8,1,1,97,0.60311,2.0207,0.16,0.75
8,2,2,94,0.62396,1.4832,0.16,0.05
8,1,1,97,0.681,2.9313,0.02,1.5
8,1,2,33,1.4042,3.3876,0.08,0.75
8,1,1,97,0.85629,3.0575,0.16,1.5
8,2,1,49,1.4419,2.6702,0.08,0.05
8,2,2,97,0.61139,2.8125,0.08,1.5
8,2,2,97,0.80665,2.2734,0.08,0.75
8,1,1,82,0.74732,2.2264,0.04,0.75
8,2,1,83,0.68562,1.5559,0.02,0.05
8,1,1,50,1.4791,2.9582,0.02,0.75
8,1,1,82,1.2503,2.2325,0.08,0.05
8,2,2,95,1.0039,2.4952,0.08,0.75
8,2,2,97,0.75192,2.2065,0.04,0.75
8,1,1,72,0.81952,1.8633,0.02,0.05
8,1,1,97,0.66989,2.0871,0.04,0.75
8,1,2,98,0.63196,2.1848,0.02,0.75
8,1,1,78,0.76814,1.652,0.02,0.05
8,2,2,99,0.59851,2.0407,0.16,0.75
8,2,2,95,0.72184,2.2623,0.02,0.75
8,2,1,56,1.1047,3.3304,0.02,1.5
8,2,2,98,0.77477,2.9391,0.16,1.5
8,1,2,86,0.89143,3.0926,0.02,1.5
8,1,1,98,0.71592,1.6613,0.16,0.05
8,1,1,83,0.77306,1.7676,0.04,0.05
8,1,1,58,0.67632,2.8648,0.04,1.5
8,1,1,98,0.57901,2.0212,0.08,0.75
8,2,2,99,0.8137,3.064,0.08,1.5
8,1,1,97,0.54404,1.5139,0.04,0.05
8,2,2,98,0.75865,1.741,0.16,0.05
8,1,1,98,0.88431,3.0854,0.08,1.5
8,1,2,98,0.83415,3.0599,0.04,1.5
8,2,1,63,0.64613,1.7391,0.08,0.05
8,2,2,97,0.55204,2.7039,0.16,1.5
8,1,2,21,0.82914,2.3575,0.16,0.75
8,2,2,97,0.70254,2.8779,0.16,1.5
8,2,2,95,0.98783,2.4792,0.08,0.75
8,1,1,93,0.78149,2.2483,0.02,0.75
8,1,2,96,0.72851,2.905,0.04,1.5
8,1,1,97,0.69575,2.1138,0.16,0.75
8,1,1,95,0.63872,1.5718,0.08,0.05
8,2,1,96,1.1504,3.3515,0.02,1.5
8,2,2,96,0.72409,1.7062,0.16,0.05
8,2,2,96,0.78894,1.6974,0.16,0.05
8,1,1,88,0.98658,1.9443,0.04,0.05
8,2,2,88,0.65721,2.124,0.08,0.75
8,2,2,89,0.88464,3.0735,0.08,1.5
8,2,2,96,1.2468,3.4725,0.16,1.5
8,2,2,98,0.70403,2.1093,0.16,0.75
8,1,1,88,0.88973,1.8474,0.08,0.05
8,1,1,69,1.1688,2.188,0.02,0.05
8,2,2,97,0.7256,2.1431,0.04,0.75
8,2,2,95,0.77708,1.7225,0.02,0.05
8,1,2,96,0.72098,2.9712,0.04,1.5
8,1,2,75,0.69828,2.8626,0.02,1.5
8,1,1,96,0.64293,2.1096,0.02,0.75
8,2,2,96,0.68655,1.472,0.04,0.05
8,1,1,97,0.59443,2.568,0.08,1.5
8,2,2,97,0.59266,2.0471,0.04,0.75
8,2,2,95,0.73278,1.6534,0.02,0.05
8,1,1,95,0.63276,1.5289,0.08,0.05
8,1,2,86,0.85418,2.321,0.08,0.75
8,2,2,96,0.65966,1.5927,0.16,0.05
8,2,2,96,0.70209,2.1552,0.02,0.75
8,2,1,55,0.93235,3.1704,0.02,1.5
8,1,1,96,0.60144,1.4976,0.16,0.05
8,1,1,52,1.3931,2.3754,0.04,0.05
8,2,2,92,0.87912,2.3951,0.02,0.75
8,1,1,97,0.59236,2.8058,0.08,1.5
8,1,2,50,1.1309,3.332,0.02,1.5
8,1,1,99,0.55692,2.7826,0.16,1.5
8,1,2,56,1.0218,3.3213,0.04,1.5
8,1,1,93,0.9028,3.1531,0.04,1.5
8,1,1,92,0.68447,1.6163,0.08,0.05
8,1,2,95,1.12,2.599,0.04,0.75
8,1,1,96,0.70315,2.1318,0.16,0.75
8,2,2,96,0.64833,2.1274,0.08,0.75
8,1,1,95,0.6444,1.5651,0.02,0.05
8,1,2,96,0.85569,3.0322,0.08,1.5
8,1,1,97,0.57243,1.4809,0.04,0.05
8,2,2,97,0.66336,2.9014,0.16,1.5
8,1,1,51,1.0259,2.628,0.04,0.75
8,2,2,98,0.74168,2.2084,0.16,0.75
8,2,1,74,0.67196,2.9096,0.08,1.5
8,1,1,96,0.65928,2.2121,0.02,0.75
8,1,1,97,0.58278,2.1725,0.16,0.75
8,1,2,85,0.65093,2.852,0.04,1.5
8,2,1,55,0.78122,2.071,0.04,0.05
8,1,1,81,1.0751,2.6525,0.04,0.75
8,2,1,78,0.84211,2.3458,0.02,0.75
8,2,1,83,0.90859,1.9401,0.02,0.05
8,1,1,96,0.62048,1.5412,0.16,0.05
8,1,1,6,0.79241,1.9223,0.02,0.05
8,2,2,61,0.7934,3.1421,0.08,1.5
8,1,1,64,1.4599,3.148,0.08,0.75
8,2,2,96,0.83119,2.3102,0.16,0.75
8,1,2,98,0.62223,2.0644,0.08,0.75
8,1,2,50,1.3795,3.6545,0.02,1.5
8,1,1,97,0.65135,2.8893,0.16,1.5
8,2,2,95,0.73801,1.7941,0.04,0.05
8,2,1,73,1.3703,3.5837,0.04,1.5
8,1,1,51,0.72364,1.8411,0.08,0.05
8,1,1,72,0.97583,2.4549,0.04,0.75
8,2,1,70,1.2428,3.4685,0.02,1.5
8,2,2,88,0.58966,1.658,0.16,0.05
8,1,1,98,0.86674,3.1048,0.16,1.5
8,2,2,97,0.60274,1.5481,0.08,0.05
8,1,2,75,0.81918,2.4705,0.02,0.75
8,2,2,97,0.69369,2.869,0.16,1.5
8,1,1,48,1.0613,3.3854,0.04,1.5
8,1,1,85,0.73503,1.7172,0.04,0.05
8,1,1,60,0.76663,2.9801,0.02,1.5
8,1,1,95,0.74025,1.6487,0.16,0.05
8,1,1,87,1.3018,2.2349,0.16,0.05
8,1,1,82,0.9779,3.1667,0.02,1.5
8,1,1,79,0.92747,1.9097,0.08,0.05
8,1,1,83,0.77321,2.2523,0.02,0.75
8,2,1,67,0.74291,2.2834,0.04,0.75
8,1,1,52,0.66876,1.7122,0.02,0.05
8,2,1,71,0.73678,2.9625,0.08,1.5
8,2,2,82,0.62738,2.9023,0.04,1.5
8,2,1,95,0.57965,1.5004,0.04,0.05
8,2,1,71,0.9328,2.4488,0.04,0.75
8,2,2,84,0.73101,1.7747,0.02,0.05
8,2,2,97,0.74223,2.9925,0.16,1.5
8,2,2,98,0.63971,2.1064,0.16,0.75
8,2,1,64,1.0376,2.0937,0.08,0.05
8,1,1,98,0.69292,2.1709,0.16,0.75
8,2,2,98,1.0723,3.298,0.08,1.5
8,1,1,98,0.86592,2.345,0.08,0.75
8,2,2,98,0.59694,2.0759,0.08,0.75
8,1,1,71,1.0636,2.7088,0.08,0.75
8,1,1,73,0.77743,2.9662,0.02,1.5
8,2,1,14,0.8255,3.0635,0.08,1.5
8,2,2,96,0.68555,2.1634,0.16,0.75
8,1,1,96,0.60188,2.0317,0.04,0.75
8,1,1,51,1.219,2.3489,0.16,0.05
8,1,1,87,0.72059,1.6537,0.08,0.05
8,2,2,96,0.73296,2.9587,0.16,1.5
8,1,1,97,0.57473,2.8128,0.08,1.5
8,1,2,97,0.82052,2.3365,0.08,0.75
8,1,1,93,0.69042,1.659,0.02,0.05
8,1,1,69,1.0703,2.0279,0.04,0.05
8,1,1,82,0.73834,1.6468,0.08,0.05
8,1,2,82,0.91604,3.2156,0.02,1.5
8,2,2,98,0.64251,2.8682,0.16,1.5
8,2,2,94,0.7933,1.874,0.04,0.05
8,1,2,79,0.72974,2.9677,0.04,1.5
8,2,2,87,0.67286,2.9106,0.04,1.5
8,2,2,32,0.78375,2.4965,0.02,0.75
8,2,2,98,0.60227,2.0444,0.16,0.75
8,2,1,52,1.2579,2.9337,0.02,0.75
8,1,1,78,0.76293,1.7574,0.02,0.05
8,2,2,97,0.55136,1.4844,0.16,0.05
8,1,1,66,0.81111,2.6187,0.04,0.75
8,2,2,94,0.76759,1.8357,0.16,0.05
8,1,1,94,0.60435,2.7452,0.08,1.5
8,1,1,80,0.71118,1.5569,0.04,0.05
8,1,1,75,0.6412,2.1448,0.04,0.75
8,2,2,96,0.6032,2.0331,0.16,0.75
8,2,1,36,1.2508,3.5011,0.02,1.5
8,1,1,52,1.2656,2.88,0.02,0.75
8,1,1,93,0.67238,2.1634,0.16,0.75
8,2,2,97,0.69865,2.949,0.08,1.5
8,1,1,93,0.5942,2.8076,0.04,1.5
8,1,1,84,1.1187,2.7084,0.08,0.75
8,2,1,51,1.5933,2.6863,0.04,0.05
8,1,1,71,0.78199,1.7273,0.02,0.05
8,1,1,93,0.70244,1.5863,0.16,0.05
8,1,1,91,0.55873,1.5287,0.08,0.05
8,2,2,70,1.3162,2.8444,0.02,0.75
8,1,2,53,1.0278,3.3397,0.04,1.5
8,2,1,67,0.73064,1.7743,0.02,0.05
8,2,2,98,0.52705,2.722,0.16,1.5
8,1,2,80,0.98669,3.2247,0.02,1.5
8,1,1,98,0.83046,3.0316,0.16,1.5
8,2,1,70,0.79087,1.7732,0.08,0.05
8,1,2,74,0.57614,2.0675,0.04,0.75
8,2,1,51,0.8904,2.5171,0.08,0.75
8,2,1,26,1.2081,3.5938,0.04,1.5
8,2,2,93,0.76089,2.2769,0.16,0.75
8,1,1,94,0.62574,1.5219,0.16,0.05
8,1,1,61,0.76476,2.5022,0.02,0.75
8,1,1,52,0.97344,2.1648,0.02,0.05
8,2,2,75,0.97127,2.5241,0.04,0.75
8,1,1,60,0.74108,1.8587,0.04,0.05
8,1,1,78,0.72724,2.8915,0.08,1.5
8,2,1,70,0.59604,2.7972,0.02,1.5
8,1,2,37,0.73718,2.4992,0.04,0.75
8,2,2,86,0.75973,1.8404,0.08,0.05
8,2,1,75,0.77331,1.7924,0.02,0.05
8,1,1,97,0.71097,2.8998,0.16,1.5
8,1,2,98,0.63149,2.8326,0.04,1.5
8,2,2,97,0.59891,2.0779,0.16,0.75
8,1,2,51,1.0353,2.822,0.08,0.75
8,1,1,69,0.69115,2.2303,0.08,0.75
8,2,2,84,0.68837,1.6077,0.08,0.05
8,2,2,44,0.93028,2.6677,0.02,0.75
8,1,1,52,1.1686,2.3108,0.04,0.05
8,2,2,97,0.60357,1.5613,0.16,0.05
8,1,1,97,0.69923,2.8757,0.16,1.5
8,2,2,77,1.0002,3.2259,0.08,1.5
8,1,2,97,0.65137,2.9386,0.02,1.5
8,1,1,92,0.6202,1.6393,0.02,0.05
8,1,1,70,0.54838,2.8356,0.08,1.5
8,2,1,85,0.78094,1.6894,0.04,0.05
8,2,2,78,0.73672,1.6575,0.16,0.05
8,2,1,74,0.62249,2.8482,0.04,1.5
8,2,2,73,0.72174,2.2254,0.08,0.75
8,2,2,76,0.74871,1.6818,0.02,0.05
8,1,1,76,0.6762,2.1918,0.08,0.75
8,2,2,77,0.63622,1.4832,0.08,0.05
8,2,1,74,0.72981,2.2334,0.02,0.75
8,1,1,80,0.60721,2.0493,0.04,0.75
8,2,2,94,0.53755,2.7003,0.16,1.5
8,1,1,77,0.77723,2.9415,0.04,1.5
8,1,2,24,0.80925,3.0227,0.02,1.5
8,2,2,64,0.71792,2.2831,0.02,0.75
8,2,1,92,0.61675,2.8302,0.02,1.5
8,1,1,61,0.70611,1.8605,0.04,0.05
8,2,2,97,0.56183,2.0778,0.16,0.75
8,1,1,94,0.72808,1.6857,0.16,0.05
8,1,2,15,0.58489,2.8229,0.08,1.5
8,2,2,93,0.90277,1.9096,0.08,0.05
8,2,2,75,0.84759,2.3882,0.04,0.75
8,1,1,89,0.63561,2.8491,0.16,1.5
8,2,2,97,0.73111,2.2225,0.16,0.75
8,1,2,90,0.70662,1.6766,0.04,0.05
8,1,1,84,0.69761,2.1509,0.08,0.75
8,2,2,79,0.99857,1.9685,0.08,0.05
8,2,2,50,1.0251,2.1795,0.02,0.05
8,2,1,76,0.60404,2.0339,0.04,0.75
8,1,1,96,0.57353,2.0403,0.16,0.75
8,1,1,65,1.431,3.6444,0.16,1.5
8,1,2,71,0.7628,2.3403,0.08,0.75
8,2,1,50,1.3205,3.4848,0.08,1.5
8,1,1,58,0.76033,2.2886,0.04,0.75
8,1,1,35,0.86599,3.1532,0.04,1.5
8,1,1,57,0.83972,3.09,0.16,1.5
8,1,1,93,0.61996,1.5899,0.16,0.05
8,1,2,64,0.87397,3.112,0.02,1.5
8,2,2,54,0.74905,2.388,0.02,0.75
8,1,1,66,0.70788,1.6533,0.04,0.05
8,2,2,76,0.72068,2.9956,0.04,1.5
8,1,2,78,0.71969,1.6404,0.08,0.05
8,1,1,88,0.75761,1.6784,0.16,0.05
8,2,2,94,0.82184,3.1706,0.02,1.5
8,1,2,93,0.80079,1.6846,0.02,0.05
8,1,1,77,0.86722,2.6132,0.08,1.5
8,1,1,97,0.65677,2.0989,0.16,0.75
8,2,2,86,0.76053,2.2888,0.02,0.75
3,1,1,99,1.1406,2.936,0.16,1.5
3,2,2,99,0.86567,1.7865,0.16,0.05
3,1,1,79,0.8571,2.3239,0.08,0.75
3,2,2,69,0.97344,2.4982,0.08,1.5
3,1,1,99,0.88391,1.8955,0.04,0.75
3,2,2,89,0.8209,2.14,0.16,0.75
3,2,2,99,0.70446,1.6668,0.16,0.75
3,2,1,59,1.0112,2.8558,0.02,1.5
3,2,2,60,0.78958,2.3009,0.04,0.05
3,1,2,62,1.1098,2.5273,0.02,0.75
3,1,1,89,0.89902,2.5836,0.02,1.5
3,1,2,49,2.3164,3.5693,0.02,0.05
3,2,2,99,0.951,2.5619,0.08,1.5
3,2,1,68,1.3492,2.8985,0.04,1.5
3,2,2,59,0.93531,2.562,0.02,0.75
3,2,2,55,2.6952,4.065,0.04,0.75
3,2,2,58,1.9728,3.1888,0.16,0.05
3,2,1,89,1.1793,2.7531,0.16,1.5
3,2,2,63,1.6985,3.5923,0.04,1.5
3,2,2,91,1.1677,2.2976,0.08,0.05
