Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Difficulty,Condition,Accuracy,Response_key,Solution,Target,Anagram,Type_of_change,RT_covresp,Trial,Sol_letters,Target_letters
7,0,0,3,1.166,1.376,1,3,1,o,tabletka,baletka,KTALAETB,added,1456,12,8,7
7,0,0,4,0.889,1.426,1,3,1,o,lakomstwo,klamstwo,TLKOASOWM,added,1732,13,9,8
7,0,1,2,1.157,1.55,1,3,0,p,cmentarz,tancerz,RNACTMZE,added,0,14,8,7
7,0,0,4,0.677,1.863,2,3,1,o,plantacja,policjant,CJATLANPA,changed,1799,15,9,9
7,0,NaN,1,NaN,1.819,2,3,0,NaN,prowincja,pracownik,RPWIJNOAC,changed,1380,16,9,9
7,1,1,2,0.954,2.329,3,3,1,p,sliniak,sliniak,IALNKIS,none,1290,17,7,7
7,0,NaN,4,NaN,1.259,1,3,0,NaN,korytarz,aktorzy,RTZKYARO,added,1290,18,8,7
7,1,0,1,1.283,1.224,3,3,0,o,doniczka,doniczka,OCDAIZKN,none,1061,19,8,8
7,1,1,2,0.796,1.396,3,3,1,p,koniczyna,koniczyna,NYNICZKOA,none,0,20,9,9
7,0,0,3,0.763,1.62,0,3,1,o,kochanka ,choinka,AKNAOHCK,added&changed,977,21,8,7
7,1,1,4,0.962,1.421,3,3,1,p,kregoslup,kregoslup,UGELROKSP,none,1094,22,9,9
7,0,0,4,0.926,1.891,2,3,1,o,potrawa,poprawa,PAOATWR,changed,1888,23,7,7
7,0,NaN,4,NaN,1.225,1,3,0,NaN,nadzieja,niedziela,ZDAEJNAI,added,2480,24,8,7
7,0,0,4,0.85,1.143,2,3,1,o,parowka,oprawka,RAOKAPW,changed,1810,25,7,7
7,1,NaN,1,NaN,1.22,3,3,0,NaN,rakieta,rakieta,RKEAIAT,none,2558,26,7,7
7,1,1,2,0.957,1.533,3,3,1,p,naparstek,naparstek,RAEKNSTPA,none,1453,27,9,9
7,0,1,2,1.071,1.095,0,3,0,p,mieszkanie,zamieszki,ZKESIAIENM,added&changed,1851,28,10,9
7,0,0,4,1,1.769,0,3,1,o,rachunek,rabunek,ENCKRHAU,added&changed,1685,29,8,7
7,1,0,2,1.087,1.394,3,3,0,o,katalog,katalog,KTGALOA,none,0,30,7,7
7,1,1,2,0.954,1.145,3,3,1,p,bratanek,bratanek,RNATBKEA,none,0,31,8,8
7,1,1,4,0.723,1.102,3,3,1,p,klamerka,klamerka,ELAMKRKA,none,776,32,8,8
7,0,1,2,1.008,1.811,2,3,0,p,dzielnica,niedziela,NZLDIACIE,changed,2287,33,9,9
7,1,NaN,2,NaN,1.129,3,3,0,NaN,bratowa,bratowa,TRWAOBA,none,1250,34,7,7
7,1,1,1,1.472,1.666,3,3,1,p,uzdrowisko,uzdrowisko,ISDRKWOZUO,none,0,35,10,10
7,1,0,3,1.041,1.986,3,3,0,o,stolnica,stolnica,ILOTNCSA,none,0,36,8,8
7,1,1,2,0.746,1.858,3,3,1,p,zmiennik,zmiennik,NZIEKNMI,none,0,37,8,8
7,0,1,2,1.017,0.986,1,3,0,p,bakteria,bateria,AREIAKTB,added,0,38,8,7
7,0,1,2,0.549,2.326,2,3,0,p,klasztor,kloszard,ARLZOSTK,changed,2487,39,8,8
7,0,0,2,1.312,1.03,2,3,1,o,kurczak,kucharz,CKRAZKU,changed,0,40,7,7
7,0,0,2,0.774,1.611,1,3,1,o,dinozaur,rodzina,OIDZUARN,added,1652,41,8,7
7,0,1,2,0.809,1.109,1,3,0,p,trucizna,intruz,CNRIZAUT,added,0,42,8,6
8,0,0,3,2.444,1.547,1,1,1,o,tabletka,baletka,KTALAETB,added,NaN,3,8,7
8,1,NaN,4,NaN,1.932,3,1,0,NaN,wanilia,wanilia,WLNIAIA,none,NaN,4,7,7
8,0,0,4,0.829,0.617,0,1,1,o,kochanka,choinka,AKNAOHCK,added&changed,NaN,5,8,7
8,1,1,4,0.739,0.848,3,1,1,p,podstawa,podstawa,AODSTPAW,none,NaN,6,9,9
8,1,1,4,0.982,0.615,3,1,1,p,kregoslup,kregoslup,UGELROKSP,none,NaN,7,9,9
8,1,1,4,0.574,0.448,3,1,1,p,koszula,koszula,OULZKSA,none,NaN,8,7,7
8,1,1,3,1.106,1.71,3,1,1,p,stolnica,stolnica,ILOTNCSA,none,NaN,9,8,8
8,0,0,4,0.952,0.758,1,1,1,o,nadzieja,niedziela,ZDAEJNAI,added,NaN,10,8,7
8,0,NaN,1,NaN,1.244,1,1,0,NaN,lakomstwo,klamstwo,TLKOASOWM,added,NaN,11,9,8
8,1,1,2,1.167,0.836,3,1,1,p,zmiennik,zmiennik,NZIEKNMI,none,NaN,12,8,8
8,1,1,4,0.42,0.721,3,1,1,p,sniezyca,sniezyca,ICEYZANS,none,NaN,13,8,8
8,0,0,4,1.175,1.081,2,1,1,o,potrawa,poprawa,PAOATWR,changed,NaN,14,7,7
8,0,0,4,0.93,0.692,2,1,1,o,parowka,oprawka,RAOKAPW,changed,NaN,15,7,7
8,1,1,3,0.977,0.925,3,1,1,p,czujnik,czujnik,KZIJUNC,none,NaN,16,7,7
8,0,0,4,1.145,0.713,1,1,1,o,bakteria,bateria,AREIAKTB,added,NaN,17,8,7
8,0,0,4,1.158,0.709,1,1,1,o,dinozaur,rodzina,OIDZUARN,added,NaN,18,8,7
8,1,1,3,1.316,1.033,3,1,1,p,naparstek,naparstek,RAEKNSTPA,none,NaN,19,9,9
8,1,NaN,2,NaN,1.67,3,1,0,NaN,spotkanie,spotkanie,TPNSKAOIE,none,NaN,20,9,9
8,1,1,4,0.661,0.531,3,1,1,p,koniczyna,koniczyna,NYNICZKOA,none,NaN,21,9,9
8,1,1,4,0.693,0.933,3,1,1,p,klamerka,klamerka,ELAMKRKA,none,NaN,22,8,8
8,0,0,4,2.319,1.194,2,1,1,o,kurczak,kucharz,CKRAZKU,changed,NaN,23,7,7
8,0,0,4,0.936,1.195,0,1,1,o,mieszkanie,zamieszki,ZKESIAIENM,added&changed,NaN,24,10,9
8,1,1,2,2.091,1.001,3,1,1,p,uzdrowisko,uzdrowisko,ISDRKWOZUO,none,NaN,25,10,10
8,0,0,4,0.741,0.765,2,1,1,o,plantacja,policjant,CJATLANPA,changed,NaN,26,9,9
8,1,1,4,0.545,0.571,3,1,1,p,sliniak,sliniak,IALNKIS,none,NaN,27,7,7
8,1,0,2,2.352,0.996,3,1,0,o,doniczka,doniczka,OCDAIZKN,none,NaN,28,8,8
8,0,0,4,1.085,1.035,1,1,1,o,bankomat,komnata,AKMOTABN,added,NaN,29,8,7
8,1,1,3,1.878,1.321,3,1,1,p,bratowa,bratowa,TRWAOBA,none,NaN,30,7,7
8,1,1,3,2.604,2.737,3,1,1,p,katalog,katalog,KTGALOA,none,NaN,31,7,7
8,1,1,3,2.035,0.679,3,1,1,p,rakieta,rakieta,RKEAIAT,none,NaN,32,7,7
8,0,0,4,0.862,0.69,0,1,1,o,rachunek,rabunek,ENCKRHAU,added&changed,NaN,33,8,7
8,0,0,4,0.968,0.601,2,1,1,o,prowincja,pracownik,RPWIJNOAC,changed,NaN,34,9,9
8,0,0,4,0.934,0.838,1,1,1,o,trucizna,intruz,CNRIZAUT,added,NaN,35,8,6
8,0,0,NaN,1.922,NaN,2,1,1,o,dzielnica,niedziela,NZLDIACIE,changed,NaN,36,9,9
8,0,0,4,1.215,1.128,2,1,1,o,klasztor,kloszard,ARLZOSTK,changed,NaN,37,8,8
8,1,1,4,0.699,0.456,3,1,1,p,kosiarka,kosiarka,RSKIOAKA,none,NaN,38,8,8
8,0,1,2,2.013,1.798,1,1,0,p,cmentarz,tancerz,RNACTMZE,added,NaN,39,8,7
8,0,0,2,1.806,0.883,2,1,1,o,remanent,atrament,TRMNAENE,changed,NaN,40,8,8
8,1,1,3,0.897,0.986,3,1,1,p,bratanek,bratanek,RNATBKEA,none,NaN,41,8,8
8,0,0,4,1.343,0.648,1,1,1,o,korytarz,aktorzy,RTZKYARO,added,NaN,42,8,7
9,1,1,3,0.903,1.776,3,2,1,p,naparstek,naparstek,RAEKNSTPA,none,NaN,3,9,9
9,0,1,2,0.819,1.621,2,2,0,p,dzielnica,niedziela,NZLDIACIE,changed,NaN,4,9,9
9,1,1,2,0.683,1.697,3,2,1,p,uzdrowisko,uzdrowisko,ISDRKWOZUO,none,NaN,5,10,10
9,0,0,NaN,1.121,NaN,2,2,1,o,parowka,oprawka,RAOKAPW,changed,NaN,6,7,7
9,0,1,3,0.573,1.665,2,2,0,p,potrawa,poprawa,PAOATWR,changed,NaN,7,7,7
9,1,1,4,0.686,1.449,3,2,1,p,koniczyna,koniczyna,NYNICZKOA,none,NaN,8,9,9
9,1,1,3,0.615,1.225,3,2,1,p,koszula,koszula,OULZKSA,none,NaN,9,7,7
9,0,0,4,0.473,2.31,2,2,1,o,kurczak,kucharz,CKRAZKU,changed,NaN,10,7,7
9,1,1,4,0.447,1.267,3,2,1,p,klamerka,klamerka,ELAMKRKA,none,NaN,11,8,8
9,0,1,3,0.502,1.74,2,2,0,p,klasztor,kloszard,ARLZOSTK,changed,NaN,12,8,8
9,1,1,3,0.352,1.502,3,2,1,p,bratanek,bratanek,RNATBKEA,none,NaN,13,8,8
9,1,1,4,0.422,1.173,3,2,1,p,wanilia,wanilia,WLNIAIA,none,NaN,14,7,7
9,0,0,3,0.418,1.236,1,2,1,o,trucizna,intruz,CNRIZAUT,added,NaN,15,8,6
9,1,1,3,0.33,1.812,3,2,1,p,spotkanie,spotkanie,TPNSKAOIE,none,NaN,16,9,9
9,0,0,3,0.46,1.746,1,2,1,o,cmentarz,tancerz,RNACTMZE,added,NaN,17,8,7
9,0,0,3,0.469,1.973,1,2,1,o,dinozaur,rodzina,OIDZUARN,added,NaN,18,8,7
9,0,0,4,0.368,1.568,0,2,1,o,rachunek,rabunek,ENCKRHAU,added&changed,NaN,19,8,7
9,1,1,4,0.524,0.864,3,2,1,p,kregoslup,kregoslup,UGELROKSP,none,NaN,20,9,9
9,1,1,3,0.254,1.416,3,2,1,p,doniczka,doniczka,OCDAIZKN,none,NaN,21,8,8
9,1,1,4,0.465,0.936,3,2,1,p,kosiarka,kosiarka,RSKIOAKA,none,NaN,22,8,8
9,0,0,4,0.468,1.056,1,2,1,o,bankomat,komnata,AKMOTABN,added,NaN,23,8,7
9,1,1,4,0.317,0.832,3,2,1,p,katalog,katalog,KTGALOA,none,NaN,24,7,7
9,0,0,3,0.34,1.222,1,2,1,o,korytarz,aktorzy,RTZKYARO,added,NaN,25,8,7
9,0,0,4,0.431,1.017,2,2,1,o,plantacja,policjant,CJATLANPA,changed,NaN,26,9,9
9,1,1,3,0.251,1.329,3,2,1,p,zmiennik,zmiennik,NZIEKNMI,none,NaN,27,8,8
9,0,0,3,0.276,1.256,1,2,1,o,lakomstwo,klamstwo,TLKOASOWM,added,NaN,28,9,8
9,1,1,NaN,1.142,NaN,3,2,1,p,podstawa,podstawa,AODSTPAW,none,NaN,29,9,9
9,0,0,4,0.501,0.839,0,2,1,o,kochanka,choinka,AKNAOHCK,added&changed,NaN,30,8,7
9,1,1,4,0.667,0.529,3,2,1,p,sliniak,sliniak,IALNKIS,none,NaN,31,7,7
9,1,1,4,0.545,0.519,3,2,1,p,stolnica,stolnica,ILOTNCSA,none,NaN,32,8,8
9,1,1,4,0.45,0.603,3,2,1,p,rakieta,rakieta,RKEAIAT,none,NaN,33,7,7
9,0,0,4,0.479,0.934,1,2,1,o,bakteria,bateria,AREIAKTB,added,NaN,34,8,7
9,0,0,4,0.417,1.07,1,2,1,o,tabletka,baletka,KTALAETB,added,NaN,35,8,7
9,0,0,4,0.37,0.853,1,2,1,o,nadzieja,niedziela,ZDAEJNAI,added,NaN,36,8,7
9,1,0,3,0.634,1.078,3,2,0,o,sniezyca,sniezyca,ICEYZANS,none,NaN,37,8,8
9,1,1,4,0.41,0.911,3,2,1,p,czujnik,czujnik,KZIJUNC,none,NaN,38,7,7
9,1,1,3,0.446,1.133,3,2,1,p,bratowa,bratowa,TRWAOBA,none,NaN,39,7,7
9,0,1,2,0.491,1.212,2,2,0,p,remanent,atrament,TRMNAENE,changed,NaN,40,8,8
9,0,0,4,0.509,1.131,2,2,1,o,prowincja,pracownik,RPWIJNOAC,changed,NaN,41,9,9
9,0,0,3,0.691,1.388,0,2,1,o,mieszkanie,zamieszki,ZKESIAIENM,added&changed,NaN,42,10,9
10,1,1,3,1.552,2.536,3,2,1,o,czujnik,czujnik,KZIJUNC,none,NaN,3,7,7
10,0,0,NaN,1.354,NaN,2,2,1,p,potrawa,poprawa,PAOATWR,changed,NaN,4,7,7
10,0,1,3,2.486,1.592,1,2,0,o,tabletka,baletka,KTALAETB,added,NaN,5,8,7
10,0,0,4,0.976,1.521,0,2,1,p,kochanka,choinka,AKNAOHCK,added&changed,NaN,6,8,7
10,1,1,3,1.044,1.595,3,2,1,o,bratowa,bratowa,TRWAOBA,none,NaN,7,7,7
10,1,1,4,1.055,0.99,3,2,1,o,podstawa,podstawa,AODSTPAW,none,NaN,8,9,9
10,1,1,4,0.347,0.61,3,2,1,o,sliniak,sliniak,IALNKIS,none,NaN,9,7,7
10,0,0,2,2.252,2.355,1,2,1,p,korytarz,aktorzy,RTZKYARO,added,NaN,10,8,7
10,0,0,NaN,1.269,NaN,1,2,1,p,nadzieja,niedziela,ZDAEJNAI,added,NaN,11,8,7
10,0,0,NaN,0.77,NaN,2,2,1,p,remanent,atrament,TRMNAENE,changed,NaN,12,8,8
10,1,1,3,1.973,1.881,3,2,1,o,doniczka,doniczka,OCDAIZKN,none,NaN,13,8,8
10,0,0,4,2.486,1.507,2,2,1,p,dzielnica,niedziela,NZLDIACIE,changed,NaN,14,9,9
10,0,1,3,0.747,1.24,2,2,0,o,klasztor,kloszard,ARLZOSTK,changed,NaN,15,8,8
10,0,0,NaN,1.195,NaN,1,2,1,p,cmentarz,tancerz,RNACTMZE,added,NaN,16,8,7
10,1,1,NaN,1.246,NaN,3,2,1,o,uzdrowisko,uzdrowisko,ISDRKWOZUO,none,NaN,17,10,10
10,0,0,4,1.395,1.881,2,2,1,p,parowka,oprawka,RAOKAPW,changed,NaN,18,7,7
10,1,1,4,0.892,0.698,3,2,1,o,wanilia,wanilia,WLNIAIA,none,NaN,19,7,7
10,1,1,3,2.978,2.264,3,2,1,o,spotkanie,spotkanie,TPNSKAOIE,none,NaN,20,9,9
10,0,NaN,3,NaN,2.065,1,2,0,NaN,lakomstwo,klamstwo,TLKOASOWM,added,NaN,21,9,8
10,0,0,3,0.627,1.986,2,2,1,p,plantacja,policjant,CJATLANPA,changed,NaN,22,9,9
10,1,1,4,0.467,0.664,3,2,1,o,sniezyca,sniezyca,ICEYZANS,none,NaN,23,8,8
10,1,0,NaN,1.615,NaN,3,2,0,p,rakieta,rakieta,RKEAIAT,none,NaN,24,7,7
10,0,0,NaN,1.606,NaN,0,2,1,p,mieszkanie,zamieszki,ZKESIAIENM,added&changed,NaN,25,10,9
10,0,0,4,0.979,2.124,1,2,1,p,dinozaur,rodzina,OIDZUARN,added,NaN,26,8,7
10,0,1,NaN,0.749,NaN,0,2,0,o,rachunek,rabunek,ENCKRHAU,added&changed,NaN,27,8,7
10,0,0,4,1.279,1.132,1,2,1,p,trucizna,intruz,CNRIZAUT,added,NaN,28,8,6
10,1,1,4,0.936,0.67,3,2,1,o,kregoslup,kregoslup,UGELROKSP,none,NaN,29,9,9
10,1,1,4,0.301,0.543,3,2,1,o,kosiarka,kosiarka,RSKIOAKA,none,NaN,30,8,8
10,1,NaN,2,NaN,2.134,3,2,0,NaN,bratanek,bratanek,RNATBKEA,none,NaN,31,8,8
10,1,1,4,0.362,0.541,3,2,1,o,naparstek,naparstek,RAEKNSTPA,none,NaN,32,9,9
10,0,0,4,0.513,0.822,2,2,1,p,kurczak,kucharz,CKRAZKU,changed,NaN,33,7,7
10,0,0,2,1.056,1.439,1,2,1,p,bankomat,komnata,AKMOTABN,added,NaN,34,8,7
10,1,1,3,1.4,1.704,3,2,1,o,zmiennik,zmiennik,NZIEKNMI,none,NaN,35,8,8
10,0,0,NaN,0.954,NaN,1,2,1,p,bakteria,bateria,AREIAKTB,added,NaN,36,8,7
10,1,1,3,0.665,1.402,3,2,1,o,koszula,koszula,OULZKSA,none,NaN,37,7,7
10,1,1,3,1.008,1.397,3,2,1,o,koniczyna,koniczyna,NYNICZKOA,none,NaN,38,9,9
10,0,0,2,1.052,1.704,2,2,1,p,prowincja,pracownik,RPWIJNOAC,changed,NaN,39,9,9
10,1,1,4,0.32,0.571,3,2,1,o,klamerka,klamerka,ELAMKRKA,none,NaN,40,8,8
10,1,1,2,1.403,1.706,3,2,1,o,stolnica,stolnica,ILOTNCSA,none,NaN,41,8,8
10,1,1,4,0.316,0.517,3,2,1,o,katalog,katalog,KTGALOA,none,NaN,42,7,7
11,0,NaN,2,NaN,2.875,2,3,0,NaN,dzielnica,niedziela,NZLDIACIE,changed,1378,3,9,9
11,1,1,4,0.395,2.213,3,3,1,o,koszula,koszula,OULZKSA,none,790,4,7,7
11,1,0,NaN,0.837,NaN,3,3,0,p,naparstek,naparstek,RAEKNSTPA,none,898,5,9,9
11,1,1,2,0.809,1.594,3,3,1,o,bratowa,bratowa,TRWAOBA,none,1061,6,7,7
11,0,0,2,0.532,1.372,1,3,1,p,korytarz,aktorzy,RTZKYARO,added,646,7,8,7
11,0,0,1,0.58,1.739,2,3,1,p,remanent,atrament,TRMNAENE,changed,961,8,8,8
11,0,0,NaN,0.518,NaN,1,3,1,p,dinozaur,rodzina,OIDZUARN,added,1200,9,8,7
11,0,0,2,0.563,2.138,1,3,1,p,trucizna,intruz,CNRIZAUT,added,1077,10,8,6
11,1,1,4,0.461,1.682,3,3,1,o,klamerka,klamerka,ELAMKRKA,none,853,11,8,8
11,0,0,3,0.491,2.43,1,3,1,p,bakteria,bateria,AREIAKTB,added,1482,12,8,7
11,0,0,1,0.694,1.258,2,3,1,p,klasztor,kloszard,ARLZOSTK,changed,810,13,8,8
11,1,0,2,0.726,2.54,3,3,0,p,wanilia,wanilia,WLNIAIA,none,1596,14,7,7
11,1,0,1,0.981,0.573,3,3,0,p,bratanek,bratanek,RNATBKEA,none,1248,15,8,8
11,1,0,2,0.851,1.421,3,3,0,p,katalog,katalog,KTGALOA,none,997,16,7,7
11,1,1,1,1.341,1.349,3,3,1,o,uzdrowisko,uzdrowisko,ISDRKWOZUO,none,1455,17,10,10
11,1,1,4,0.386,1.304,3,3,1,o,zmiennik,zmiennik,NZIEKNMI,none,925,18,8,8
11,1,0,2,1.371,0.996,3,3,0,p,podstawa,podstawa,AODSTPAW,none,721,19,9,9
11,1,1,1,1.662,1.133,3,3,1,o,sniezyca,sniezyca,ICEYZANS,none,1047,20,8,8
11,1,0,1,0.326,0.424,3,3,0,p,doniczka,doniczka,OCDAIZKN,none,1192,21,8,8
11,1,1,4,0.906,1.911,3,3,1,o,koniczyna,koniczyna,NYNICZKOA,none,1825,22,9,9
11,0,NaN,3,NaN,2.001,1,3,0,NaN,tabletka,baletka,KTALAETB,added,1735,23,8,7
11,0,0,1,1.242,0.945,0,3,1,p,rachunek,rabunek,ENCKRHAU,added&changed,618,24,8,7
11,0,0,2,1.32,2.376,0,3,1,p,mieszkanie,zamieszki,ZKESIAIENM,added&changed,608,25,10,9
11,1,1,2,1.782,1.757,3,3,1,o,kregoslup,kregoslup,UGELROKSP,none,1797,26,9,9
11,0,0,2,0.718,1.433,0,3,1,p,kochanka,choinka,AKNAOHCK,added&changed,2409,27,8,7
11,0,0,4,0.762,1.795,1,3,1,p,cmentarz,tancerz,RNACTMZE,added,0,28,8,7
11,0,1,2,0.455,1.008,1,3,0,o,lakomstwo,klamstwo,TLKOASOWM,added,2268,29,9,8
11,0,1,3,0.76,0.992,2,3,0,o,prowincja,pracownik,RPWIJNOAC,changed,984,30,9,9
11,1,1,2,0.435,1.055,3,3,1,o,kosiarka,kosiarka,RSKIOAKA,none,832,31,8,8
11,0,0,3,0.32,0.734,2,3,1,p,kurczak,kucharz,CKRAZKU,changed,2282,32,7,7
11,1,1,3,0.534,1.057,3,3,1,o,rakieta,rakieta,RKEAIAT,none,2018,33,7,7
11,0,0,4,0.495,0.767,2,3,1,p,parowka,oprawka,RAOKAPW,changed,882,34,7,7
11,0,0,3,0.678,1.974,1,3,1,p,nadzieja,niedziela,ZDAEJNAI,added,2407,35,8,7
11,0,0,2,0.382,0.951,2,3,1,p,potrawa,poprawa,PAOATWR,changed,1558,36,7,7
11,1,0,3,0.595,1.021,3,3,0,p,spotkanie,spotkanie,TPNSKAOIE,none,1463,37,9,9
11,1,1,4,0.491,1.345,3,3,1,o,sliniak,sliniak,IALNKIS,none,952,38,7,7
11,0,0,3,0.404,1.288,1,3,1,p,bankomat,komnata,AKMOTABN,added,1526,39,8,7
11,0,1,3,0.316,1.147,2,3,0,o,plantacja,policjant,CJATLANPA,changed,2629,40,9,9
11,1,1,4,0.364,0.881,3,3,1,o,czujnik,czujnik,KZIJUNC,none,534,41,7,7
11,1,1,4,0.656,0.468,3,3,1,o,stolnica,stolnica,ILOTNCSA,none,505,42,8,8
12,0,0,4,1.521,1.552,2,2,1,p,prowincja,pracownik,RPWIJNOAC,changed,NaN,3,9,9
12,1,1,4,2.38,1.048,3,2,1,o,spotkanie,spotkanie,TPNSKAOIE,none,NaN,4,9,9
12,0,0,1,2.286,2.332,2,2,1,p,klasztor,kloszard,ARLZOSTK,changed,NaN,5,8,8
12,1,1,4,0.774,0.908,3,2,1,o,czujnik,czujnik,KZIJUNC,none,NaN,6,7,7
12,0,0,4,0.775,0.975,2,2,1,p,parowka,oprawka,RAOKAPW,changed,NaN,7,7,7
12,1,1,1,0.895,2.234,3,2,1,o,koszula,koszula,OULZKSA,none,NaN,8,7,7
12,1,1,4,1.518,1.216,3,2,1,o,kregoslup,kregoslup,UGELROKSP,none,NaN,9,9,9
12,0,1,1,0.89,1.562,2,2,0,o,remanent,atrament,TRMNAENE,changed,NaN,10,8,8
12,0,0,1,0.474,2.545,1,2,1,p,trucizna,intruz,CNRIZAUT,added,NaN,11,8,6
12,0,1,NaN,1.426,NaN,1,2,0,o,tabletka,baletka,KTALAETB,added,NaN,12,8,7
12,0,1,1,0.744,1.359,1,2,0,o,lakomstwo,klamstwo,TLKOASOWM,added,NaN,13,9,8
12,0,0,2,1.254,2.357,2,2,1,p,dzielnica,niedziela,NZLDIACIE,changed,NaN,14,9,9
12,0,1,2,0.726,2.741,1,2,0,o,cmentarz,tancerz,RNACTMZE,added,NaN,15,8,7
12,0,0,3,0.878,2.532,2,2,1,p,plantacja,policjant,CJATLANPA,changed,NaN,16,9,9
12,1,1,NaN,1.214,NaN,3,2,1,o,zmiennik,zmiennik,NZIEKNMI,none,NaN,17,8,8
12,0,0,1,1.073,2.32,0,2,1,p,mieszkanie,zamieszki,ZKESIAIENM,added&changed,NaN,18,10,9
12,1,1,2,0.866,1.736,3,2,1,o,kosiarka,kosiarka,RSKIOAKA,none,NaN,19,8,8
12,1,1,3,0.93,0.686,3,2,1,o,sniezyca,sniezyca,ICEYZANS,none,NaN,20,8,8
12,1,1,4,0.841,1.327,3,2,1,o,podstawa,podstawa,AODSTPAW,none,NaN,21,9,9
12,1,1,1,1.146,1.828,3,2,1,o,uzdrowisko,uzdrowisko,ISDRKWOZUO,none,NaN,22,10,10
12,0,0,1,0.47,1.542,1,2,1,p,nadzieja,niedziela,ZDAEJNAI,added,NaN,23,8,7
12,1,1,1,0.513,2.103,3,2,1,o,wanilia,wanilia,WLNIAIA,none,NaN,24,7,7
12,1,1,1,0.464,2.451,3,2,1,o,doniczka,doniczka,OCDAIZKN,none,NaN,25,8,8
12,1,1,4,0.835,1.487,3,2,1,o,koniczyna,koniczyna,NYNICZKOA,none,NaN,26,9,9
12,1,1,1,0.973,1.315,3,2,1,o,rakieta,rakieta,RKEAIAT,none,NaN,27,7,7
12,0,0,1,0.639,2.067,1,2,1,p,korytarz,aktorzy,RTZKYARO,added,NaN,28,8,7
12,1,1,3,1.179,1.546,3,2,1,o,stolnica,stolnica,ILOTNCSA,none,NaN,29,8,8
12,0,0,1,0.301,1.931,1,2,1,p,dinozaur,rodzina,OIDZUARN,added,NaN,30,8,7
12,0,0,2,0.873,1.861,0,2,1,p,rachunek,rabunek,ENCKRHAU,added&changed,NaN,31,8,7
12,1,1,4,0.627,0.821,3,2,1,o,katalog,katalog,KTGALOA,none,NaN,32,7,7
12,0,0,2,1.058,2.17,1,2,1,p,bankomat,komnata,AKMOTABN,added,NaN,33,8,7
12,1,0,4,0.537,2.927,3,2,0,p,sliniak,sliniak,IALNKIS,none,NaN,34,7,7
12,1,0,1,1.219,0.604,3,2,0,p,naparstek,naparstek,RAEKNSTPA,none,NaN,35,9,9
12,1,1,4,0.731,1.296,3,2,1,o,klamerka,klamerka,ELAMKRKA,none,NaN,36,8,8
12,0,0,4,0.607,1.717,1,2,1,p,bakteria,bateria,AREIAKTB,added,NaN,37,8,7
12,0,0,3,0.76,1.993,2,2,1,p,potrawa,poprawa,PAOATWR,changed,NaN,38,7,7
12,0,0,4,0.386,1.154,2,2,1,p,kurczak,kucharz,CKRAZKU,changed,NaN,39,7,7
12,1,0,1,0.624,1.801,3,2,0,p,bratanek,bratanek,RNATBKEA,none,NaN,40,8,8
12,1,1,1,0.811,1.645,3,2,1,o,bratowa,bratowa,TRWAOBA,none,NaN,41,7,7
12,0,0,4,0.332,1.146,0,2,1,p,kochanka,choinka,AKNAOHCK,added&changed,NaN,42,8,7
13,1,1,3,1.835,1.673,3,1,1,o,podstawa,podstawa,AODSTPAW,none,NaN,3,9,9
13,0,1,4,1.664,0.872,1,1,0,o,bakteria,bateria,AREIAKTB,added,NaN,4,8,7
13,1,1,3,1.686,0.745,3,1,1,o,bratowa,bratowa,TRWAOBA,none,NaN,5,7,7
13,0,1,2,1.929,0.505,2,1,0,o,kurczak,kucharz,CKRAZKU,changed,NaN,6,7,7
13,1,1,3,1.357,1.368,3,1,1,o,koniczyna,koniczyna,NYNICZKOA,none,NaN,7,9,9
13,0,0,2,1.782,0.756,1,1,1,p,cmentarz,tancerz,RNACTMZE,added,NaN,8,8,7
13,0,1,3,1.477,0.674,1,1,0,o,lakomstwo,klamstwo,TLKOASOWM,added,NaN,9,9,8
13,0,1,4,1.738,0.631,1,1,0,o,bankomat,komnata,AKMOTABN,added,NaN,10,8,7
13,0,0,2,2.825,1.137,0,1,1,p,rachunek,rabunek,ENCKRHAU,added&changed,NaN,11,8,7
13,0,1,4,1.352,0.588,2,1,0,o,plantacja,policjant,CJATLANPA,changed,NaN,12,9,9
13,1,1,4,1.446,0.444,3,1,1,o,spotkanie,spotkanie,TPNSKAOIE,none,NaN,13,9,9
13,0,1,4,1.246,0.716,0,1,0,o,kochanka,choinka,AKNAOHCK,added&changed,NaN,14,8,7
13,0,1,4,1.316,1.802,2,1,0,o,prowincja,pracownik,RPWIJNOAC,changed,NaN,15,9,9
13,1,1,4,1.231,0.601,3,1,1,o,sniezyca,sniezyca,ICEYZANS,none,NaN,16,8,8
13,1,1,3,2.435,1.092,3,1,1,o,naparstek,naparstek,RAEKNSTPA,none,NaN,17,9,9
13,1,1,3,2.71,0.789,3,1,1,o,zmiennik,zmiennik,NZIEKNMI,none,NaN,18,8,8
13,0,0,2,2.208,0.711,1,1,1,p,korytarz,aktorzy,RTZKYARO,added,NaN,19,8,7
13,1,1,4,1.395,0.638,3,1,1,o,katalog,katalog,KTGALOA,none,NaN,20,7,7
13,1,1,4,1.312,0.482,3,1,1,o,bratanek,bratanek,RNATBKEA,none,NaN,21,8,8
13,1,1,3,2.625,0.711,3,1,1,o,kosiarka,kosiarka,RSKIOAKA,none,NaN,22,8,8
