Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Condition,Accuracy,Trial,Block,Sol_letters,Tar_letters,Sol_freq,Tar_freq,Letter_changed
61,2,2,2,2.624,0.827,2,1,26,2,8,8,857,857,0
61,2,2,2,1.451,0.295,2,1,27,2,8,8,594,594,0
61,1,1,4,1.337,1.598,2,1,28,2,7,7,126,126,1
61,1,2,2,1.75,0.294,2,0,29,2,8,7,1124,100,2
61,2,2,3,1.142,0.441,2,1,30,2,8,8,455,455,0
61,2,2,3,0.946,0.252,2,1,31,2,8,8,3412,3412,0
61,1,1,4,1.018,2.736,2,1,32,2,8,6,1026,345,2
62,2,2,4,1.768,3.359,2,1,1,0,NaN,NaN,NaN,NaN,NaN
62,1,1,4,1.713,3.416,2,1,2,0,NaN,NaN,NaN,NaN,NaN
62,2,NaN,1,NaN,16.511,2,NaN,3,1,8,8,976,976,0
62,1,2,4,2.047,2.094,2,0,4,1,7,7,177,177,0
62,2,2,3,2.486,2.572,2,1,5,1,8,8,962,962,0
62,1,2,4,2.767,4.068,2,0,6,1,6,7,422,116,2
62,1,1,2,2.393,4.354,2,1,7,1,8,7,2183,100,1
62,1,1,1,2.568,1.467,2,1,8,1,7,6,920,739,1
62,1,NaN,1,NaN,4.265,2,NaN,9,1,7,7,248,100,1
62,2,1,2,1.387,1.904,2,0,10,1,9,9,2212,2212,0
62,1,1,4,2.214,2.268,2,1,11,1,8,7,272,12786,1
62,1,2,4,1.819,1.428,2,0,12,1,8,7,162,615,1
62,1,2,3,2.347,2.819,2,0,13,1,7,6,212,298,1
62,1,1,4,1.646,3.078,2,1,14,1,8,8,328,100,1
62,2,2,4,1.661,2.106,2,1,15,1,7,7,618,618,0
62,2,2,2,1.706,2.58,2,1,16,1,9,9,120,120,0
62,2,1,1,2.108,5.062,2,0,17,1,8,8,1022,1022,0
62,1,1,4,1.909,1.908,2,1,18,2,8,7,1124,100,2
62,2,2,1,1.393,1.514,2,1,19,2,8,8,857,857,0
62,2,2,4,1.62,1.311,2,1,20,2,8,8,104,104,0
62,2,2,3,1.318,2.452,2,1,21,2,8,8,455,455,0
62,1,1,2,1.269,2.375,2,1,22,2,9,9,707,889,1
62,2,2,4,1.237,1.556,2,1,23,2,8,8,3412,3412,0
62,1,1,3,1.353,2.218,2,1,24,2,9,10,653,6216,2
62,2,2,2,1.387,1.548,2,1,25,2,8,8,134,134,0
62,1,1,3,1.306,2.063,2,1,26,2,8,6,1026,345,2
62,2,1,2,2.427,2.105,2,0,27,2,8,8,594,594,0
62,2,2,1,1.571,1.273,2,1,28,2,8,8,175,175,0
62,1,1,4,1.929,1.833,2,1,29,2,7,7,126,126,1
62,1,1,2,1.82,1.981,2,1,30,2,8,8,248,100,2
62,1,1,4,2.411,1.832,2,1,31,2,7,6,613,408,1
62,2,2,4,1.424,1.276,2,1,32,2,8,8,896,896,0
63,1,1,1,1.643,4.44,2,1,1,0,NaN,NaN,NaN,NaN,NaN
63,2,2,4,0.871,1.217,2,1,2,0,NaN,NaN,NaN,NaN,NaN
63,1,2,4,0.723,1.551,2,0,3,1,7,6,212,298,1
63,1,2,4,1.287,1.588,2,0,4,1,8,7,162,615,1
63,2,1,3,0.766,2.452,2,0,5,1,9,9,120,120,0
63,2,2,4,0.47,0.61,2,1,6,1,8,8,962,962,0
63,1,2,3,0.614,1.243,2,0,7,1,7,6,920,739,1
63,1,2,3,1.054,1.312,2,0,8,1,8,8,328,100,1
63,2,1,3,1.191,0.882,2,0,9,1,9,9,2212,2212,0
63,2,2,3,1.28,1.479,2,1,10,1,8,8,1022,1022,0
63,1,1,3,1.745,0.926,2,1,11,1,7,7,248,100,1
63,2,2,3,2.371,1.786,2,1,12,1,7,7,618,618,0
63,1,1,3,1.143,1.238,2,1,13,1,8,7,2183,100,1
63,1,1,4,0.791,0.33,2,1,14,1,6,7,422,116,2
63,2,2,4,0.523,0.338,2,1,15,1,8,8,976,976,0
63,1,1,4,1.082,0.771,2,1,16,1,7,7,177,177,0
63,1,1,3,2.266,0.795,2,1,17,1,8,7,272,12786,1
63,1,2,3,2.541,1.592,2,0,18,2,8,6,1026,345,2
63,1,2,3,2.23,1.558,2,0,19,2,8,7,1124,100,2
63,2,2,4,0.494,0.215,2,1,20,2,8,8,455,455,0
63,2,2,3,1.864,0.494,2,1,21,2,8,8,175,175,0
63,2,1,3,1.957,0.802,2,0,22,2,8,8,3412,3412,0
63,2,1,3,1.237,0.996,2,0,23,2,8,8,134,134,0
63,1,1,4,2.973,0.486,2,1,24,2,8,8,248,100,2
63,1,2,4,0.844,0.372,2,0,25,2,7,6,613,408,1
63,1,1,4,1.517,0.418,2,1,26,2,7,7,126,126,1
63,1,1,4,1.079,0.689,2,1,27,2,9,10,653,6216,2
63,1,2,3,2.11,0.924,2,0,28,2,9,9,707,889,1
63,2,2,3,1.243,1.869,2,1,29,2,8,8,857,857,0
63,2,1,4,0.962,0.492,2,0,30,2,8,8,896,896,0
63,2,1,3,2.744,0.766,2,0,31,2,8,8,594,594,0
63,2,2,3,2.182,1.442,2,1,32,2,8,8,104,104,0
64,2,2,4,1.495,3.007,2,1,1,0,NaN,NaN,NaN,NaN,NaN
64,1,NaN,1,NaN,0.615,2,NaN,2,0,NaN,NaN,NaN,NaN,NaN
64,1,2,3,1.47,1.869,2,0,3,1,7,6,212,298,1
64,1,1,3,1.108,3.841,2,1,4,1,8,7,2183,100,1
64,2,2,2,1.07,1.249,2,1,5,1,8,8,962,962,0
64,1,2,3,0.983,1.923,2,0,6,1,7,6,920,739,1
64,2,2,3,0.95,2.891,2,1,7,1,7,7,618,618,0
64,1,1,3,1.17,2.605,2,1,8,1,7,7,177,177,0
64,2,NaN,2,NaN,0.553,2,NaN,9,1,9,9,2212,2212,0
64,2,2,2,0.871,1.056,2,1,10,1,9,9,120,120,0
64,2,2,3,1.069,1.325,2,1,11,1,8,8,1022,1022,0
64,1,1,3,1.885,1.641,2,1,12,1,8,7,162,615,1
64,1,1,3,1.148,2.268,2,1,13,1,7,7,248,100,1
64,1,1,3,2.421,1.986,2,1,14,1,6,7,422,116,2
64,1,1,2,1.608,2.804,2,1,15,1,8,8,328,100,1
64,1,1,4,1.342,2.572,2,1,16,1,8,7,272,12786,1
64,2,2,4,1.107,1.254,2,1,17,1,8,8,976,976,0
64,2,2,1,1.762,1.025,2,1,18,2,8,8,594,594,0
64,1,2,3,1.226,2.225,2,0,19,2,8,6,1026,345,2
64,1,1,1,2.085,1.132,2,1,20,2,9,9,707,889,1
64,2,2,3,0.907,1.098,2,1,21,2,8,8,455,455,0
64,1,1,3,1.332,0.957,2,1,22,2,8,8,248,100,2
64,2,2,3,0.761,0.87,2,1,23,2,8,8,896,896,0
64,2,2,3,0.678,1.18,2,1,24,2,8,8,857,857,0
64,1,2,3,1.02,0.978,2,0,25,2,8,7,1124,100,2
64,2,2,1,0.725,1.838,2,1,26,2,8,8,3412,3412,0
64,2,2,4,0.641,1.021,2,1,27,2,8,8,104,104,0
64,1,1,4,1.029,1.258,2,1,28,2,7,7,126,126,1
64,2,1,1,1.383,1.051,2,0,29,2,8,8,134,134,0
64,1,1,1,1.182,0.602,2,1,30,2,9,10,653,6216,2
64,2,2,2,0.679,1.724,2,1,31,2,8,8,175,175,0
64,1,2,4,1.613,2.85,2,0,32,2,7,6,613,408,1
65,1,2,4,1.741,4.946,2,0,1,0,NaN,NaN,NaN,NaN,NaN
65,2,2,4,0.819,3.043,2,1,2,0,NaN,NaN,NaN,NaN,NaN
65,1,2,2,1.188,5.214,2,0,3,1,7,6,920,739,1
65,2,2,1,0.98,3.174,2,1,4,1,8,8,1022,1022,0
65,1,1,4,0.973,5.138,2,1,5,1,8,7,272,12786,1
65,1,1,4,0.861,2.737,2,1,6,1,7,7,177,177,0
65,2,2,3,1.305,7.385,2,1,7,1,7,7,618,618,0
65,2,2,2,1.067,2.648,2,1,8,1,9,9,120,120,0
65,1,2,2,1.065,3.807,2,0,9,1,8,8,328,100,1
65,1,1,2,0.877,7.587,2,1,10,1,8,7,162,615,1
65,1,1,3,0.992,3.999,2,1,11,1,7,7,248,100,1
65,1,1,4,1.816,5.882,2,1,12,1,8,7,2183,100,1
65,1,1,2,1.501,1.522,2,1,13,1,7,6,212,298,1
65,2,1,2,1.825,9.952,2,0,14,1,8,8,962,962,0
65,2,2,3,1.033,2.822,2,1,15,1,9,9,2212,2212,0
65,2,2,4,0.491,0.96,2,1,16,1,8,8,976,976,0
65,1,1,4,1.46,0.805,2,1,17,1,6,7,422,116,2
65,1,1,2,1.501,0.677,2,1,18,2,8,8,248,100,2
65,1,1,3,0.885,2.059,2,1,19,2,8,6,1026,345,2
65,2,2,4,1.87,4.703,2,1,20,2,8,8,104,104,0
65,2,2,1,1.273,8.847,2,1,21,2,8,8,134,134,0
65,2,2,3,2.348,2.23,2,1,22,2,8,8,896,896,0
65,1,1,2,2.017,6.356,2,1,23,2,9,10,653,6216,2
65,2,1,2,1.952,1.784,2,0,24,2,8,8,455,455,0
65,2,1,2,1.389,0.998,2,0,25,2,8,8,3412,3412,0
65,1,1,4,1.269,1.469,2,1,26,2,7,6,613,408,1
65,1,2,2,1.708,1.868,2,0,27,2,9,9,707,889,1
65,2,1,2,1.234,2.256,2,0,28,2,8,8,857,857,0
65,1,1,4,1.278,1.161,2,1,29,2,7,7,126,126,1
65,1,1,4,1.166,0.701,2,1,30,2,8,7,1124,100,2
65,2,2,2,1.391,1.83,2,1,31,2,8,8,175,175,0
65,2,1,3,1.347,1.282,2,0,32,2,8,8,594,594,0
66,1,1,4,1.08,3.274,2,1,1,0,NaN,NaN,NaN,NaN,NaN
66,2,2,4,0.864,1.101,2,1,2,0,NaN,NaN,NaN,NaN,NaN
66,2,2,3,1.381,3.293,2,1,3,1,8,8,1022,1022,0
66,2,1,1,2.39,1.974,2,0,4,1,7,7,618,618,0
66,1,1,4,1.248,1.501,2,1,5,1,7,6,920,739,1
66,2,2,3,1.132,1.837,2,1,6,1,9,9,2212,2212,0
66,1,1,2,0.863,2.49,2,1,7,1,8,8,328,100,1
66,1,1,4,0.704,1.363,2,1,8,1,8,7,162,615,1
66,1,1,3,1.671,1.731,2,1,9,1,8,7,272,12786,1
66,1,1,4,0.906,0.725,2,1,10,1,7,7,177,177,0
66,2,2,4,0.561,0.874,2,1,11,1,8,8,976,976,0
66,2,1,2,1.345,0.971,2,0,12,1,9,9,120,120,0
66,1,1,4,0.622,0.548,2,1,13,1,8,7,2183,100,1
66,1,1,3,0.699,1.694,2,1,14,1,7,6,212,298,1
66,1,1,3,0.773,0.709,2,1,15,1,6,7,422,116,2
66,2,2,2,1.347,1.5,2,1,16,1,8,8,962,962,0
66,1,1,4,0.6,1.166,2,1,17,1,7,7,248,100,1
66,2,2,4,0.611,1.13,2,1,18,2,8,8,594,594,0
66,1,1,4,0.582,0.908,2,1,19,2,7,7,126,126,1
66,1,1,3,0.609,1.096,2,1,20,2,8,6,1026,345,2
66,1,2,3,0.883,1.567,2,0,21,2,8,8,248,100,2
66,2,2,2,1.001,0.432,2,1,22,2,8,8,857,857,0
66,1,1,4,1.466,2.079,2,1,23,2,8,7,1124,100,2
66,2,2,3,0.535,0.817,2,1,24,2,8,8,896,896,0
66,2,2,3,0.667,1.184,2,1,25,2,8,8,3412,3412,0
66,2,1,2,0.687,1.379,2,0,26,2,8,8,175,175,0
66,1,1,4,0.652,1.473,2,1,27,2,7,6,613,408,1
66,2,2,3,0.997,0.796,2,1,28,2,8,8,104,104,0
66,2,2,2,0.654,1.444,2,1,29,2,8,8,134,134,0
66,1,1,3,0.827,1.737,2,1,30,2,9,9,707,889,1
66,2,2,2,1.781,1.149,2,1,31,2,8,8,455,455,0
66,1,1,3,0.719,1.154,2,1,32,2,9,10,653,6216,2
67,1,1,NaN,1.293,NaN,3,1,1,0,NaN,NaN,NaN,NaN,NaN
67,2,1,4,0.537,0.827,3,0,2,0,NaN,NaN,NaN,NaN,NaN
67,2,2,3,1.211,2.928,3,1,3,1,9,9,707,707,0
67,1,2,4,0.969,2.427,3,0,4,1,8,7,104,100,1
67,2,2,NaN,1.143,NaN,3,1,5,1,7,7,613,613,0
67,2,2,3,1.369,1.379,3,1,6,1,8,8,162,162,0
67,1,1,NaN,0.897,NaN,3,1,7,1,8,9,3412,100,1
67,2,1,2,1.134,1.783,3,0,8,1,8,8,248,248,0
67,2,NaN,2,NaN,2.173,3,NaN,9,1,8,8,1124,1124,0
67,1,1,2,1.15,2.316,3,1,10,1,7,7,177,236,1
67,2,2,4,1.103,1.217,3,1,11,1,7,7,126,126,0
67,1,1,2,1.057,2.803,3,1,12,1,8,7,857,227,1
67,1,2,3,0.814,2.649,3,0,13,1,8,7,272,12786,0
67,1,1,2,0.722,2.287,3,1,14,1,8,7,1022,556,1
67,1,1,4,0.742,2.391,3,1,15,1,8,7,134,196,1
67,1,1,4,1.047,2.058,3,1,16,1,7,7,618,1644,1
67,1,1,NaN,0.757,NaN,3,1,17,1,8,8,594,100,1
67,2,2,3,0.707,2.471,3,1,18,2,8,8,2183,2183,0
67,1,1,3,1.043,2.121,3,1,19,2,8,6,175,160,2
67,1,1,4,0.78,1.564,3,1,20,2,8,7,962,408,2
67,1,2,NaN,0.15,NaN,3,0,21,2,9,9,2212,100,2
67,2,1,2,0.485,1.89,3,0,22,2,8,8,328,328,0
67,2,2,3,0.795,1.779,3,1,23,2,8,8,1026,1026,0
67,1,1,4,1.133,1.564,3,1,24,2,8,6,896,100,2
67,1,1,2,0.847,2.034,3,1,25,2,8,7,976,283,2
67,2,2,4,1.067,0.896,3,1,26,2,7,7,212,212,0
67,1,1,2,0.86,1.747,3,1,27,2,9,9,120,1042,1
67,2,2,2,0.933,1.756,3,1,28,2,9,9,653,653,0
67,1,1,4,0.93,1.57,3,1,29,2,8,6,455,457,2
67,2,2,3,0.775,2.175,3,1,30,2,7,7,248,248,0
67,2,2,3,0.877,2.281,3,1,31,2,7,7,920,920,0
67,2,2,3,0.957,1.964,3,1,32,2,6,6,422,422,0
68,2,2,4,2.965,2.24,3,1,1,0,NaN,NaN,NaN,NaN,NaN
68,1,1,4,1.612,1.296,3,1,2,0,NaN,NaN,NaN,NaN,NaN
68,1,1,4,0.834,2.87,3,1,3,1,7,7,618,1644,1
68,2,2,NaN,2.033,NaN,3,1,4,1,9,9,707,707,0
68,2,2,4,0.933,0.857,3,1,5,1,8,8,162,162,0
68,1,1,2,0.969,1.162,3,1,6,1,8,8,594,100,1
68,1,1,4,1.008,1.184,3,1,7,1,8,7,272,12786,0
68,2,2,4,0.806,0.44,3,1,8,1,8,8,1124,1124,0
68,2,2,4,0.83,0.632,3,1,9,1,7,7,613,613,0
68,2,2,2,1.052,1.263,3,1,10,1,7,7,126,126,0
68,2,2,4,0.638,0.465,3,1,11,1,8,8,248,248,0
68,1,1,3,0.873,1.494,3,1,12,1,8,7,857,227,1
68,1,1,3,0.807,1.192,3,1,13,1,8,7,1022,556,1
68,1,1,3,0.797,1.065,3,1,14,1,8,7,134,196,1
68,1,1,3,0.899,1.488,3,1,15,1,8,9,3412,100,1
68,1,2,2,0.818,1.153,3,0,16,1,7,7,177,236,1
68,1,1,2,0.834,1.22,3,1,17,1,8,7,104,100,1
68,1,1,3,0.84,1.293,3,1,18,2,8,7,962,408,2
68,2,2,2,0.884,1.705,3,1,19,2,6,6,422,422,0
68,2,2,3,0.854,1.49,3,1,20,2,9,9,653,653,0
68,2,2,3,0.666,1.045,3,1,21,2,8,8,2183,2183,0
68,1,2,2,0.961,1.986,3,0,22,2,9,9,120,1042,1
68,1,1,3,0.753,1.085,3,1,23,2,8,6,175,160,2
68,1,2,3,0.695,1.108,3,0,24,2,9,9,2212,100,2
68,1,1,3,0.686,1.117,3,1,25,2,8,7,976,283,2
68,1,1,3,2.082,1.253,3,1,26,2,8,6,896,100,2
68,2,2,3,0.724,1.089,3,1,27,2,7,7,920,920,0
68,2,1,2,0.646,1.274,3,0,28,2,7,7,212,212,0
68,2,2,3,0.581,1.006,3,1,29,2,7,7,248,248,0
68,1,1,4,0.879,1.567,3,1,30,2,8,6,455,457,2
68,2,2,2,0.511,1.151,3,1,31,2,8,8,328,328,0
68,2,2,3,0.455,0.925,3,1,32,2,8,8,1026,1026,0
69,2,2,NaN,2.494,NaN,3,1,1,0,NaN,NaN,NaN,NaN,NaN
69,1,NaN,4,NaN,2.658,3,NaN,2,0,NaN,NaN,NaN,NaN,NaN
69,2,2,4,1.445,0.018,3,1,3,1,8,8,162,162,0
69,2,2,4,1.405,1.017,3,1,4,1,8,8,1124,1124,0
69,1,2,3,1.127,1.043,3,0,5,1,8,7,104,100,1
69,2,2,4,1.048,0.713,3,1,6,1,8,8,248,248,0
69,2,1,2,1.005,1.076,3,0,7,1,9,9,707,707,0
69,1,1,1,0.851,1.526,3,1,8,1,7,7,618,1644,1
69,1,1,2,0.738,0.978,3,1,9,1,7,7,177,236,1
69,1,1,4,0.749,1.657,3,1,10,1,8,7,134,196,1
69,1,1,4,0.507,1.348,3,1,11,1,8,7,857,227,1
69,2,2,4,0.752,0.342,3,1,12,1,7,7,613,613,0
69,1,2,3,0.937,1.135,3,0,13,1,8,9,3412,100,1
69,2,2,4,0.746,0.921,3,1,14,1,7,7,126,126,0
69,1,1,4,0.544,0.596,3,1,15,1,8,7,272,12786,0
69,1,2,2,1.208,0.851,3,0,16,1,8,7,1022,556,1
69,1,1,3,0.711,1.141,3,1,17,1,8,8,594,100,1
69,2,2,4,0.641,0.806,3,1,18,2,6,6,422,422,0
69,1,1,4,0.423,0.908,3,1,19,2,8,7,976,283,2
69,2,2,4,0.739,1.046,3,1,20,2,8,8,328,328,0
69,2,2,3,0.899,0.869,3,1,21,2,7,7,212,212,0
69,1,1,4,0.66,0.994,3,1,22,2,8,7,962,408,2
69,2,2,3,0.936,1.028,3,1,23,2,8,8,1026,1026,0
69,1,1,2,1.362,0.867,3,1,24,2,9,9,2212,100,2
69,2,2,2,0.871,1.092,3,1,25,2,7,7,248,248,0
69,1,1,1,0.852,1.411,3,1,26,2,9,9,120,1042,1
69,1,1,4,0.55,1.602,3,1,27,2,8,6,896,100,2
69,1,2,3,0.777,1.097,3,0,28,2,8,6,455,457,2
69,2,1,3,0.633,1.457,3,0,29,2,9,9,653,653,0
69,2,2,4,0.711,0.826,3,1,30,2,7,7,920,920,0
69,2,1,3,0.623,1.497,3,0,31,2,8,8,2183,2183,0
69,1,1,4,1.818,1.375,3,1,32,2,8,6,175,160,2
70,2,2,NaN,1.824,NaN,3,1,1,0,NaN,NaN,NaN,NaN,NaN
70,1,1,NaN,2.126,NaN,3,1,2,0,NaN,NaN,NaN,NaN,NaN
70,2,2,4,0.558,1.715,3,1,3,1,8,8,248,248,0
70,1,2,NaN,2.071,NaN,3,0,4,1,7,7,177,236,1
70,1,1,NaN,1.254,NaN,3,1,5,1,8,7,134,196,1
70,1,2,4,0.676,1.638,3,0,6,1,8,7,857,227,1
70,1,2,4,0.279,1.415,3,0,7,1,8,9,3412,100,1
70,2,2,2,0.477,1.686,3,1,8,1,9,9,707,707,0
70,2,2,3,1.061,1.349,3,1,9,1,8,8,1124,1124,0
70,2,2,4,1.405,0.075,3,1,10,1,7,7,613,613,0
70,2,2,2,1.524,1.21,3,1,11,1,8,8,162,162,0
70,1,2,3,2.232,2.847,3,0,12,1,7,7,618,1644,1
70,1,2,2,1.056,2.611,3,0,13,1,8,7,1022,556,1
70,2,2,3,0.861,1.578,3,1,14,1,7,7,126,126,0
70,1,1,NaN,1.551,NaN,3,1,15,1,8,7,272,12786,0
70,1,2,NaN,2.293,NaN,3,0,16,1,8,8,594,100,1
70,1,1,4,1.171,1.426,3,1,17,1,8,7,104,100,1
70,2,1,NaN,1.382,NaN,3,0,18,2,8,8,328,328,0
70,1,1,3,1.133,1.493,3,1,19,2,8,6,896,100,2
70,1,1,3,1.604,1.729,3,1,20,2,8,6,175,160,2
70,1,1,2,0.904,1.499,3,1,21,2,8,7,962,408,2
70,2,2,4,0.472,0.014,3,1,22,2,7,7,248,248,0
70,2,1,NaN,0.047,NaN,3,0,23,2,9,9,653,653,0
70,1,2,2,0.704,1.977,3,0,24,2,9,9,120,1042,1
70,1,1,4,0.945,1.352,3,1,25,2,8,7,976,283,2
70,1,1,3,0.717,1.608,3,1,26,2,8,6,455,457,2
70,2,2,3,0.637,1.338,3,1,27,2,8,8,1026,1026,0
70,1,2,2,0.793,1.655,3,0,28,2,9,9,2212,100,2
70,2,2,3,0.703,1.527,3,1,29,2,7,7,920,920,0
70,2,2,NaN,0.445,NaN,3,1,30,2,6,6,422,422,0
70,2,2,3,0.276,1.529,3,1,31,2,8,8,2183,2183,0
70,2,2,2,1.178,1.466,3,1,32,2,7,7,212,212,0
71,1,1,4,2.696,2.393,3,1,1,0,NaN,NaN,NaN,NaN,NaN
71,2,2,4,0.884,1.038,3,1,2,0,NaN,NaN,NaN,NaN,NaN
71,1,2,3,1.085,1.582,3,0,3,1,8,9,3412,100,1
71,1,1,4,1.229,1.999,3,1,4,1,7,7,618,1644,1
71,1,1,4,0.786,1.272,3,1,5,1,8,7,104,100,1
71,1,1,4,1.032,1.344,3,1,6,1,8,7,272,12786,0
71,2,2,4,0.95,0.558,3,1,7,1,8,8,162,162,0
71,1,1,2,1.296,2.419,3,1,8,1,8,8,594,100,1
71,2,2,4,0.6,0.543,3,1,9,1,7,7,126,126,0
71,2,2,4,0.667,0.563,3,1,10,1,8,8,1124,1124,0
71,1,1,4,0.769,0.819,3,1,11,1,8,7,134,196,1
71,1,2,2,1.522,2.037,3,0,12,1,8,7,1022,556,1
71,1,2,3,1.914,2.311,3,0,13,1,8,7,857,227,1
71,2,2,2,1.046,1.424,3,1,14,1,8,8,248,248,0
71,1,1,3,0.796,2.414,3,1,15,1,7,7,177,236,1
71,2,2,4,0.568,0.559,3,1,16,1,7,7,613,613,0
71,2,1,2,0.562,2.404,3,0,17,1,9,9,707,707,0
71,1,1,4,0.734,0.749,3,1,18,2,8,7,976,283,2
71,2,2,3,1.187,1.188,3,1,19,2,6,6,422,422,0
71,1,1,2,0.654,2.149,3,1,20,2,9,9,120,1042,1
71,1,2,2,0.67,1.75,3,0,21,2,9,9,2212,100,2
71,2,2,4,0.716,1.03,3,1,22,2,8,8,1026,1026,0
71,2,2,3,0.632,1.826,3,1,23,2,8,8,328,328,0
71,2,2,4,0.476,0.48,3,1,24,2,7,7,212,212,0
71,2,2,4,0.532,0.556,3,1,25,2,7,7,248,248,0
71,1,1,2,0.951,2.226,3,1,26,2,8,7,962,408,2
71,1,1,3,1.043,1.188,3,1,27,2,8,6,455,457,2
71,1,1,3,0.863,1.084,3,1,28,2,8,6,175,160,2
71,2,1,4,0.826,1.678,3,0,29,2,7,7,920,920,0
71,2,1,3,0.67,2.7,3,0,30,2,9,9,653,653,0
71,2,2,4,0.496,0.918,3,1,31,2,8,8,2183,2183,0
71,1,1,3,0.519,0.958,3,1,32,2,8,6,896,100,2
72,1,1,NaN,1.929,NaN,3,1,1,0,NaN,NaN,NaN,NaN,NaN
72,2,2,4,1.361,1.103,3,1,2,0,NaN,NaN,NaN,NaN,NaN
72,1,1,2,1.405,2.265,3,1,3,1,8,9,3412,100,1
72,1,2,2,1.261,2.098,3,0,4,1,7,7,177,236,1
72,1,2,3,1.156,1.272,3,0,5,1,8,7,857,227,1
72,2,2,4,0.745,1.01,3,1,6,1,7,7,613,613,0
72,1,1,3,1.803,1.596,3,1,7,1,8,7,1022,556,1
72,1,1,4,0.899,1.588,3,1,8,1,7,7,618,1644,1
72,2,2,3,0.82,1.522,3,1,9,1,9,9,707,707,0
72,2,2,4,0.791,0.725,3,1,10,1,8,8,1124,1124,0
72,2,2,3,0.771,1.338,3,1,11,1,7,7,126,126,0
72,2,2,3,1.659,1.462,3,1,12,1,8,8,162,162,0
72,1,2,3,1.26,1.947,3,0,13,1,8,7,272,12786,0
72,1,2,2,1.149,2.347,3,0,14,1,8,7,134,196,1
72,2,2,3,0.666,1.761,3,1,15,1,8,8,248,248,0
72,1,1,2,0.649,1.794,3,1,16,1,8,7,104,100,1
72,1,1,2,1.686,1.857,3,1,17,1,8,8,594,100,1
72,2,2,2,2.005,1.157,3,1,18,2,9,9,653,653,0
72,2,2,2,0.584,1.559,3,1,19,2,6,6,422,422,0
72,2,2,2,0.852,1.155,3,1,20,2,8,8,1026,1026,0
72,1,1,2,2.014,0.915,3,1,21,2,9,9,2212,100,2
72,1,1,2,1.844,2.656,3,1,22,2,8,7,962,408,2
72,2,2,2,1.812,1.789,3,1,23,2,7,7,920,920,0
72,1,1,2,0.584,0.926,3,1,24,2,9,9,120,1042,1
72,2,1,2,0.903,1.891,3,0,25,2,7,7,212,212,0
72,1,1,2,0.589,2.565,3,1,26,2,8,6,455,457,2
72,1,1,2,0.94,1.88,3,1,27,2,8,6,175,160,2
72,2,2,2,1.317,2.04,3,1,28,2,8,8,328,328,0
72,2,1,2,1.791,2.051,3,0,29,2,8,8,2183,2183,0
72,1,1,3,1.493,1.706,3,1,30,2,8,6,896,100,2
72,1,1,2,1.807,1.867,3,1,31,2,8,7,976,283,2
72,2,2,3,0.811,1.529,3,1,32,2,7,7,248,248,0
73,2,2,NaN,2.034,NaN,3,1,1,0,NaN,NaN,NaN,NaN,NaN
73,1,1,4,0.713,2.387,3,1,2,0,NaN,NaN,NaN,NaN,NaN
73,1,1,NaN,0.058,NaN,3,1,3,1,7,7,618,1644,1
73,2,1,3,0.889,1.258,3,0,4,1,9,9,707,707,0
73,1,2,3,0.7,0.997,3,0,5,1,8,9,3412,100,1
73,2,2,3,0.573,1.069,3,1,6,1,8,8,248,248,0
73,1,2,3,0.432,2.216,3,0,7,1,8,7,134,196,1
73,2,2,4,1.555,2.164,3,1,8,1,7,7,613,613,0
73,1,1,2,1.137,1.823,3,1,9,1,8,8,594,100,1
73,1,1,NaN,0.084,NaN,3,1,10,1,8,7,272,12786,0
73,1,1,2,1.166,1.313,3,1,11,1,8,7,104,100,1
73,2,2,4,1.058,2.088,3,1,12,1,7,7,126,126,0
73,2,2,NaN,0.405,NaN,3,1,13,1,8,8,1124,1124,0
73,1,1,2,0.511,1.668,3,1,14,1,8,7,1022,556,1
73,2,2,1,1.673,2.466,3,1,15,1,8,8,162,162,0
73,1,1,3,2.598,2.81,3,1,16,1,8,7,857,227,1
73,1,1,2,1.239,2.593,3,1,17,1,7,7,177,236,1
73,1,NaN,2,NaN,1.513,3,NaN,18,2,9,9,2212,100,2
73,2,2,2,0.705,2.25,3,1,19,2,8,8,1026,1026,0
73,1,1,2,0.2,2.249,3,1,20,2,9,9,120,1042,1
73,1,1,2,1.17,1.935,3,1,21,2,8,6,175,160,2
73,2,1,NaN,0.262,NaN,3,0,22,2,7,7,920,920,0
73,2,1,2,1.522,1.87,3,0,23,2,8,8,2183,2183,0
73,2,2,2,1.52,1.568,3,1,24,2,8,8,328,328,0
73,1,2,2,2.023,1.682,3,0,25,2,8,6,896,100,2
73,2,2,3,0.938,1.917,3,1,26,2,7,7,248,248,0
73,2,1,2,0.085,1.513,3,0,27,2,9,9,653,653,0
73,1,1,2,0.51,1.816,3,1,28,2,8,7,962,408,2
73,1,2,4,0.361,1.672,3,0,29,2,8,6,455,457,2
73,2,2,3,0.749,2.156,3,1,30,2,6,6,422,422,0
73,1,2,2,1.136,1.584,3,0,31,2,8,7,976,283,2
73,2,2,3,0.473,2.286,3,1,32,2,7,7,212,212,0
74,1,2,NaN,2.858,NaN,3,0,1,0,NaN,NaN,NaN,NaN,NaN
74,2,1,NaN,2.443,NaN,3,0,2,0,NaN,NaN,NaN,NaN,NaN
74,1,2,NaN,1.795,NaN,3,0,3,1,8,7,272,12786,0
74,2,1,1,1.889,2.936,3,0,4,1,9,9,707,707,0
