Subj_idx,Stimulus,Response,Confidence,RT_decConf,Coherence,Prompt_time
5,2,2,89,2.6435,0.16,0.75
5,1,1,96,2.6924,0.08,1.5
5,2,2,98,1.3336,0.08,0.05
5,1,2,85,2.1988,0.02,0.75
5,2,1,97,2.16,0.04,0.75
5,2,2,97,1.3986,0.16,0.05
5,1,1,96,3.0531,0.04,1.5
5,1,2,94,1.4959,0.02,0.05
5,1,1,96,2.1988,0.16,0.75
5,2,2,81,2.8314,0.16,1.5
5,1,2,84,2.9043,0.02,1.5
5,1,1,95,2.1266,0.04,0.75
5,1,2,86,1.6945,0.04,0.05
5,1,1,84,2.0783,0.08,0.75
5,2,2,89,1.3799,0.04,0.05
5,1,1,90,1.7612,0.02,0.05
5,2,2,71,2.1279,0.02,0.75
5,1,1,97,2.8029,0.16,1.5
5,1,2,81,2.9988,0.02,1.5
5,2,2,88,2.8606,0.04,1.5
5,2,2,95,1.5579,0.08,0.05
5,2,2,81,2.9744,0.08,1.5
5,2,2,97,1.4826,0.16,0.05
5,2,2,99,2.0691,0.16,0.75
5,2,2,87,2.1046,0.08,0.75
5,2,1,95,3.0997,0.08,1.5
5,2,2,78,2.4618,0.02,0.75
5,1,1,96,1.5637,0.16,0.05
5,2,1,97,1.5719,0.04,0.05
5,2,1,95,3.4152,0.16,1.5
5,2,1,94,1.6755,0.04,0.05
5,1,2,88,2.1571,0.08,0.75
5,2,1,94,1.656,0.02,0.05
5,1,1,73,2.7969,0.16,1.5
5,1,2,70,3.0924,0.02,1.5
5,1,1,98,1.4758,0.16,0.05
5,1,1,62,3.0092,0.04,1.5
5,2,1,98,1.6218,0.02,0.05
5,2,2,97,1.6651,0.08,0.05
5,2,2,88,2.2035,0.02,0.75
5,1,2,90,3.1843,0.04,1.5
5,1,1,80,2.3628,0.04,0.75
5,2,2,82,2.8304,0.08,0.05
5,2,1,93,2.8566,0.16,0.75
5,1,1,74,3.1971,0.08,1.5
5,2,2,87,2.2573,0.04,0.75
5,2,2,90,2.1315,0.08,0.75
5,2,2,93,2.1699,0.16,0.75
5,2,2,78,2.9532,0.02,1.5
5,2,1,98,2.8856,0.02,1.5
5,2,2,98,1.7489,0.16,0.05
5,2,2,95,2.2196,0.08,0.75
5,2,2,88,1.3906,0.04,0.05
5,2,2,70,2.7352,0.02,1.5
5,1,1,85,2.9246,0.08,1.5
5,1,1,96,2.2478,0.16,0.75
5,2,2,86,2.9459,0.04,1.5
5,1,2,90,1.7034,0.02,0.05
5,2,2,86,2.1997,0.08,0.75
5,2,2,64,2.8943,0.04,1.5
5,1,2,88,2.166,0.02,0.75
5,1,1,88,2.103,0.04,0.75
5,1,1,97,2.0007,0.16,0.75
5,2,1,78,2.0131,0.04,0.75
5,2,2,98,1.5413,0.16,0.05
5,1,1,96,2.1434,0.02,0.75
5,2,2,93,1.345,0.08,0.05
5,2,2,96,2.7531,0.16,1.5
5,2,2,83,1.5488,0.04,0.05
5,1,1,97,2.4704,0.16,1.5
5,2,2,89,1.4615,0.08,0.05
5,1,2,95,1.5315,0.02,0.05
5,2,2,86,2.7963,0.08,1.5
5,1,1,97,3.2855,0.04,1.5
5,2,2,96,1.6847,0.08,0.05
5,1,1,98,2.9375,0.16,1.5
5,2,1,97,1.4889,0.04,0.05
5,2,2,92,1.7966,0.04,0.05
5,2,2,74,2.2599,0.04,0.75
5,2,2,94,1.5098,0.16,0.05
5,2,2,87,2.9608,0.04,1.5
5,1,1,90,1.6348,0.08,0.05
5,2,2,95,2.2112,0.16,0.75
5,2,2,92,2.9144,0.02,1.5
5,2,2,70,3.0131,0.08,1.5
5,1,2,91,3.0748,0.08,1.5
5,2,2,93,2.2907,0.16,0.75
5,1,2,79,2.2843,0.02,0.75
5,1,2,85,1.6059,0.02,0.05
5,1,1,93,2.3461,0.04,0.75
5,1,2,93,1.63,0.02,0.05
5,2,2,70,2.2065,0.08,0.75
5,2,2,82,3.0558,0.02,1.5
5,1,1,100,1.6581,0.16,0.05
5,1,2,92,2.1569,0.08,0.75
5,1,1,99,2.6626,0.16,1.5
5,1,2,92,2.1758,0.02,0.75
5,2,2,98,1.2397,0.08,0.05
5,2,2,98,1.2226,0.16,0.05
5,2,2,95,2.8413,0.16,1.5
5,2,1,95,1.2797,0.08,0.05
5,2,2,76,2.088,0.04,0.75
5,2,2,97,2.0185,0.16,0.75
5,2,2,97,2.0624,0.16,0.75
5,1,1,98,2.7782,0.02,1.5
5,2,2,74,2.2263,0.08,0.75
5,1,1,98,2.8274,0.04,1.5
5,2,2,96,2.8083,0.02,1.5
5,1,1,98,2.4312,0.02,0.75
5,1,1,98,2.9925,0.08,1.5
5,1,1,96,2.057,0.08,0.75
5,1,2,97,1.5364,0.04,0.05
5,2,2,89,2.7796,0.08,1.5
5,2,2,98,2.8226,0.16,1.5
5,1,1,96,2.5534,0.04,1.5
5,1,1,95,2.1505,0.04,0.75
5,1,1,96,1.5465,0.04,0.05
5,2,1,94,2.3718,0.02,0.75
5,2,2,83,1.4077,0.02,0.05
5,2,2,97,1.4649,0.16,0.05
5,2,2,76,1.6141,0.02,0.05
5,2,2,95,4.125,0.04,1.5
5,1,1,98,2.8933,0.08,1.5
5,1,2,93,1.6181,0.02,0.05
5,2,1,87,2.3601,0.02,0.75
5,1,2,88,2.3571,0.02,0.75
5,2,2,96,3.0105,0.16,1.5
5,2,2,97,2.2487,0.16,0.75
5,1,1,66,2.3419,0.04,0.75
5,2,2,97,3.0084,0.16,1.5
5,1,1,97,2.1734,0.16,0.75
5,1,1,97,1.5754,0.16,0.05
5,2,2,96,2.1698,0.08,0.75
5,2,2,97,1.5106,0.04,0.05
5,1,1,98,1.5296,0.04,0.05
5,1,2,98,1.406,0.02,0.05
5,2,2,97,1.5175,0.08,0.05
5,2,2,98,1.4525,0.08,0.05
5,2,2,94,2.143,0.08,0.75
5,1,1,71,3.1155,0.02,1.5
5,2,2,98,1.6482,0.16,0.05
5,2,2,95,2.164,0.04,0.75
5,1,1,98,2.8889,0.02,1.5
5,2,2,98,2.9943,0.04,1.5
5,1,1,98,2.8804,0.08,1.5
5,1,1,98,1.57,0.04,0.05
5,1,1,97,3.0642,0.02,1.5
5,2,2,96,2.9513,0.08,1.5
5,2,2,99,2.1676,0.16,0.75
5,1,2,96,2.2181,0.02,0.75
5,1,1,97,2.8316,0.08,1.5
5,1,2,85,3.0529,0.04,1.5
5,2,2,96,2.3434,0.08,0.75
5,1,1,98,1.4562,0.16,0.05
5,2,2,65,3.0852,0.04,1.5
5,1,1,98,2.0879,0.16,0.75
5,2,2,71,1.5725,0.02,0.75
5,1,2,95,1.7977,0.02,0.05
5,2,2,99,2.8996,0.16,1.5
5,2,1,96,2.4226,0.08,0.75
5,2,1,86,1.7431,0.02,0.05
5,1,1,98,2.264,0.04,0.75
5,2,2,98,1.4353,0.16,0.05
5,2,2,83,1.3609,0.04,0.05
5,2,2,94,1.9407,0.04,0.75
5,1,1,51,2.4269,0.02,1.5
5,2,2,99,2.7971,0.16,1.5
5,1,1,96,1.4326,0.08,0.05
5,2,2,84,1.6199,0.08,0.05
5,2,2,94,2.695,0.04,0.75
5,1,1,99,2.1816,0.16,0.75
5,2,2,98,2.0199,0.02,0.75
5,2,2,98,2.4131,0.16,0.75
5,2,2,98,2.718,0.04,1.5
5,1,1,99,2.1375,0.08,0.75
5,1,1,99,1.4758,0.08,0.05
5,1,2,98,2.8729,0.08,1.5
5,1,1,98,2.2348,0.08,0.75
5,1,1,99,2.7862,0.16,1.5
5,1,2,97,1.5678,0.02,0.05
5,2,1,96,2.2301,0.04,0.75
5,2,2,98,1.4951,0.16,0.05
5,1,1,99,1.4386,0.16,0.05
5,2,2,84,1.5934,0.02,0.05
5,1,2,89,2.2626,0.02,0.75
5,2,1,82,2.9063,0.02,1.5
5,1,1,95,1.599,0.08,0.05
5,2,1,64,2.4861,0.02,1.5
5,2,1,92,1.5122,0.04,0.05
5,2,1,50,3.0816,0.04,1.5
5,1,1,97,2.984,0.16,1.5
5,2,2,94,1.5216,0.04,0.05
5,2,2,71,2.8812,0.08,1.5
5,2,2,98,2.8851,0.16,1.5
5,1,1,97,1.3917,0.04,0.05
5,1,1,96,1.4343,0.08,0.75
5,2,2,85,2.7929,0.08,1.5
5,1,1,98,2.885,0.16,1.5
5,2,2,72,1.6315,0.04,0.05
5,1,1,97,2.1298,0.02,0.75
5,1,2,77,2.1484,0.04,0.75
5,1,2,66,2.5877,0.02,1.5
5,1,1,97,2.1564,0.16,0.75
5,2,2,91,1.5276,0.16,0.05
5,2,2,67,1.5968,0.08,0.05
5,2,2,56,3.009,0.04,1.5
5,2,1,80,2.9897,0.02,1.5
5,2,2,96,1.5669,0.16,0.05
5,1,1,99,2.7989,0.04,1.5
5,2,1,96,1.8218,0.02,0.05
5,1,1,96,1.4009,0.08,0.05
5,2,2,77,2.0482,0.16,0.75
5,1,1,94,2.4746,0.08,1.5
5,2,2,80,1.6619,0.02,0.75
5,2,2,91,1.5371,0.02,0.05
5,1,1,60,2.4115,0.04,0.75
5,1,1,88,2.193,0.08,0.75
5,1,1,92,1.7613,0.04,0.05
5,1,1,96,2.2419,0.08,0.75
5,1,1,94,2.2189,0.02,0.75
5,2,2,95,1.571,0.02,0.05
5,1,1,62,1.6437,0.04,0.05
5,2,2,97,2.4572,0.16,1.5
5,1,2,92,1.2804,0.08,0.05
5,2,2,76,1.4897,0.08,0.05
5,2,2,97,2.3222,0.04,1.5
5,2,2,70,2.8811,0.04,1.5
5,2,2,95,2.9331,0.16,1.5
5,2,2,96,2.2084,0.04,0.75
5,1,1,99,2.1261,0.16,0.75
5,1,2,93,2.2306,0.04,0.75
5,1,2,62,1.5991,0.02,0.05
5,1,1,96,2.2608,0.16,0.75
5,2,2,88,2.5347,0.08,1.5
5,2,2,91,2.1902,0.02,0.75
5,1,1,92,3.1391,0.02,1.5
5,1,1,97,2.1742,0.08,0.75
5,2,2,98,1.5862,0.16,0.05
5,2,2,96,2.9989,0.02,1.5
5,1,1,100,1.3184,0.16,0.05
5,1,1,98,2.8248,0.08,1.5
6,1,2,100,1.8959,0.16,0.05
6,2,2,99,2.6704,0.04,1.5
6,1,1,99,1.2981,0.08,0.05
6,1,1,50,2.33,0.08,1.5
6,1,1,50,2.5556,0.04,0.75
6,1,1,50,1.9385,0.04,0.05
6,1,1,98,3.2592,0.16,0.75
6,2,1,50,1.8498,0.04,0.05
6,1,1,99,2.3422,0.08,0.75
6,2,2,100,1.8652,0.16,0.75
6,1,1,99,2.0541,0.04,0.75
6,2,2,51,2.4103,0.08,0.75
6,2,1,50,2.8667,0.08,1.5
6,2,2,99,2.7916,0.16,1.5
6,2,2,98,1.7271,0.08,0.05
6,2,2,99,1.8872,0.02,0.05
6,2,1,50,1.6405,0.02,0.05
6,2,1,51,2.2993,0.02,0.75
6,1,2,98,2.3642,0.02,1.5
6,2,1,50,2.3892,0.04,1.5
6,2,2,100,2.9071,0.16,1.5
6,2,1,50,2.4011,0.02,0.75
6,1,1,51,2.6587,0.02,1.5
6,1,1,99,1.6086,0.16,0.05
6,2,2,100,1.5902,0.16,0.05
6,2,1,100,2.8056,0.08,1.5
6,1,2,100,1.5184,0.04,0.75
6,1,1,99,2.8631,0.04,1.5
6,2,2,100,1.5589,0.16,0.05
6,2,1,50,1.7616,0.08,0.05
6,2,1,50,2.2791,0.08,1.5
6,2,2,100,2.4945,0.16,1.5
6,1,1,99,1.4378,0.02,0.05
6,1,2,99,2.6717,0.02,1.5
6,2,2,100,1.4123,0.16,0.75
6,1,1,99,2.6279,0.16,1.5
6,1,1,50,2.5331,0.02,0.75
6,1,1,100,1.3665,0.04,0.05
6,2,2,100,1.4584,0.08,0.05
6,2,1,52,1.6799,0.02,0.05
6,1,1,50,1.7567,0.04,0.05
6,2,2,100,1.4631,0.08,0.75
6,2,2,99,2.1577,0.16,0.75
6,2,2,99,2.2342,0.04,0.75
6,2,1,99,1.6556,0.02,0.75
6,1,1,100,2.0497,0.08,0.75
6,2,1,50,2.7647,0.02,1.5
6,1,1,99,2.9172,0.04,1.5
6,1,1,50,2.9246,0.04,1.5
6,1,1,97,1.3618,0.02,0.05
6,2,2,100,1.2721,0.16,0.05
6,1,1,100,2.2363,0.02,0.75
6,2,2,99,2.8708,0.16,1.5
6,2,1,50,2.4585,0.02,0.75
6,1,1,50,2.9586,0.02,1.5
6,1,1,99,1.3218,0.08,0.05
6,1,2,100,2.7584,0.04,1.5
6,2,2,100,1.206,0.16,0.05
6,1,1,52,2.7938,0.04,0.75
6,2,1,50,2.5084,0.08,0.75
6,2,2,100,2.2231,0.16,0.75
6,2,1,50,2.2188,0.08,0.75
6,1,1,100,2.9668,0.08,1.5
6,2,1,100,1.4812,0.02,0.05
6,1,1,50,2.8369,0.02,1.5
6,1,1,100,2.1022,0.16,1.5
6,2,2,100,2.0994,0.16,0.75
6,2,1,50,2.9903,0.08,1.5
6,1,1,50,2.4002,0.04,0.75
6,1,1,100,1.7044,0.08,0.05
6,2,2,100,1.3376,0.04,0.05
6,2,2,99,1.6334,0.04,0.05
6,1,1,51,2.2828,0.08,0.75
6,1,2,51,2.3172,0.04,0.75
6,1,1,51,2.288,0.08,1.5
6,1,2,99,2.3252,0.02,1.5
6,1,1,100,1.7172,0.16,0.75
6,1,1,100,2.2525,0.16,1.5
6,2,2,100,2.3319,0.08,1.5
6,2,2,100,2.5961,0.04,1.5
6,2,1,99,1.7452,0.08,0.05
6,1,1,100,1.4474,0.08,0.05
6,2,2,100,1.7486,0.04,0.05
6,2,2,100,1.9421,0.04,0.75
6,1,1,100,1.4618,0.16,0.05
6,1,2,100,2.3309,0.02,0.75
6,1,1,100,2.1783,0.02,0.75
6,1,1,100,2.5691,0.08,0.75
6,2,2,100,1.7751,0.02,0.05
6,1,1,100,2.3309,0.16,1.5
6,2,2,99,1.4498,0.16,0.05
6,1,1,99,1.3845,0.04,0.05
6,2,2,99,2.8922,0.04,1.5
6,2,1,99,2.1805,0.02,1.5
6,1,1,100,1.3372,0.02,0.05
6,2,2,100,2.0726,0.16,0.75
6,1,1,50,2.3206,0.16,0.05
6,1,2,100,2.4445,0.02,1.5
6,2,2,98,1.4374,0.02,0.05
6,1,1,50,2.0637,0.02,0.75
6,1,2,100,1.6806,0.04,0.75
6,2,2,100,1.4897,0.16,0.75
6,2,2,99,1.3449,0.08,0.05
6,1,1,100,1.7893,0.04,0.05
6,1,1,99,2.1428,0.08,0.75
6,1,1,99,2.3289,0.02,0.75
6,1,1,50,2.6708,0.08,0.75
6,1,1,50,2.1549,0.04,0.05
6,2,2,97,1.4015,0.08,0.05
6,2,1,100,3.3462,0.04,1.5
6,1,1,100,2.6795,0.16,1.5
6,2,2,100,2.7176,0.02,1.5
6,1,1,100,2.9384,0.16,1.5
6,1,2,99,1.7509,0.02,0.05
6,1,1,99,2.193,0.04,1.5
6,2,2,99,1.4882,0.16,0.05
6,1,1,100,2.762,0.16,0.75
6,1,2,100,3.0387,0.08,1.5
6,2,2,99,2.1159,0.08,1.5
6,1,2,51,2.0127,0.04,0.75
6,2,2,100,3.005,0.16,1.5
6,1,1,100,2.069,0.16,1.5
6,1,2,100,2.914,0.02,1.5
6,2,2,99,1.543,0.08,0.05
6,2,2,100,2.0379,0.16,0.75
6,2,1,50,3.0435,0.08,1.5
6,1,1,100,2.7145,0.02,1.5
6,1,1,100,2.1339,0.16,0.75
6,1,2,99,2.1681,0.04,0.75
6,2,2,100,1.9293,0.08,0.75
6,2,2,100,2.3363,0.04,0.75
6,1,1,99,1.4781,0.04,0.05
6,1,1,100,2.7738,0.04,1.5
6,1,2,100,2.4417,0.04,1.5
6,1,2,99,1.4367,0.02,0.05
6,2,2,100,1.2967,0.16,0.05
6,1,2,99,1.5688,0.08,0.05
6,2,1,50,1.9816,0.02,0.05
6,2,1,52,1.4369,0.02,0.75
6,2,2,99,1.3692,0.16,0.05
6,1,1,100,2.3439,0.08,1.5
6,1,1,100,1.8079,0.04,0.05
6,1,2,100,1.9667,0.08,0.75
6,1,2,100,1.7453,0.02,0.75
6,2,1,51,3.448,0.02,0.75
6,2,2,100,1.8589,0.04,0.75
6,1,1,50,1.7517,0.04,0.05
6,1,1,100,2.2929,0.04,1.5
6,1,1,50,2.5203,0.04,0.75
6,1,1,100,2.5287,0.16,1.5
6,1,1,100,1.6018,0.02,0.05
6,2,2,100,1.4741,0.08,0.05
6,2,2,100,1.4383,0.16,0.05
6,2,1,99,1.6396,0.02,0.05
6,2,1,100,1.2601,0.04,0.05
6,1,1,100,2.3931,0.02,1.5
6,2,1,50,2.1293,0.02,0.75
6,2,1,50,2.7514,0.02,1.5
6,1,1,100,2.9476,0.16,1.5
6,1,1,50,2.3711,0.08,0.75
6,2,2,100,2.1493,0.16,0.75
6,2,2,99,2.5725,0.08,1.5
6,2,2,99,2.4408,0.08,1.5
6,1,1,100,1.8873,0.16,0.05
6,1,1,100,1.8835,0.08,0.05
6,1,1,99,3.2701,0.04,1.5
6,2,2,100,2.0351,0.16,0.75
6,1,1,99,2.4209,0.08,0.75
6,1,1,100,1.7429,0.04,0.05
6,2,2,99,1.6853,0.02,0.75
6,2,1,100,1.5231,0.02,0.05
6,2,1,50,2.7356,0.04,1.5
6,1,1,99,1.3382,0.16,0.75
6,2,2,100,2.0094,0.04,0.75
6,2,2,100,1.6149,0.04,0.05
6,1,1,100,1.407,0.08,0.05
6,2,1,99,2.3716,0.02,1.5
6,2,2,100,2.0746,0.16,1.5
6,2,2,100,2.2916,0.08,0.75
6,2,2,100,1.4707,0.16,0.05
6,2,2,100,1.948,0.08,0.75
6,1,1,100,2.3856,0.08,1.5
6,2,1,100,1.9902,0.04,0.75
6,2,2,100,2.5807,0.02,1.5
6,2,2,100,2.7686,0.16,1.5
6,2,2,100,2.75,0.08,1.5
6,1,1,100,1.5137,0.16,0.05
6,2,2,100,2.0639,0.16,0.75
6,1,2,100,2.2626,0.02,0.75
6,1,1,100,2.2771,0.04,1.5
6,1,1,98,1.6136,0.02,0.05
6,1,1,99,1.2563,0.08,0.05
6,2,2,100,3.0703,0.16,1.5
6,2,2,100,2.1207,0.16,0.75
6,1,1,99,1.482,0.16,0.75
6,2,2,100,2.9207,0.08,1.5
6,1,1,100,1.4714,0.08,0.05
6,2,2,99,1.4961,0.04,0.05
6,1,1,100,2.1857,0.08,1.5
6,2,2,100,2.2819,0.04,0.75
6,1,2,100,1.9131,0.02,0.75
6,2,2,99,2.2578,0.02,1.5
6,1,2,99,1.5475,0.08,0.05
6,1,1,100,1.3068,0.04,0.05
6,2,2,99,2.3793,0.04,1.5
6,1,1,100,1.6381,0.08,0.75
6,1,2,100,1.5532,0.02,0.05
6,2,1,100,2.3566,0.04,0.75
6,2,1,100,1.9317,0.02,0.75
6,2,2,100,1.292,0.02,0.05
6,1,1,100,2.4292,0.04,1.5
6,1,1,100,2.6818,0.16,1.5
6,1,1,100,1.6683,0.16,0.05
6,2,2,100,1.8333,0.08,0.75
6,1,2,51,2.8407,0.02,1.5
6,2,2,99,1.2766,0.16,0.05
6,2,2,99,1.6465,0.16,0.05
6,1,1,98,1.4169,0.02,0.05
6,2,2,99,1.5547,0.08,0.75
6,2,2,99,1.5732,0.04,0.05
6,2,2,100,2.2329,0.16,1.5
6,1,1,99,2.7215,0.04,0.75
6,2,2,100,1.7092,0.08,0.05
6,1,1,51,2.0895,0.02,0.75
6,2,2,100,1.7102,0.08,0.75
6,2,2,100,2.575,0.16,1.5
6,1,1,99,1.3812,0.16,0.05
6,2,1,100,2.263,0.04,0.75
6,1,1,100,2.1627,0.02,1.5
6,1,1,100,2.341,0.04,1.5
6,1,2,100,1.5678,0.04,0.05
6,1,1,100,1.9226,0.16,0.75
6,2,2,100,1.6888,0.08,0.05
6,2,2,100,2.0682,0.16,0.75
6,1,1,100,1.8316,0.02,0.75
6,2,2,99,2.8046,0.08,1.5
6,2,1,100,2.0699,0.02,1.5
6,1,1,99,1.4649,0.02,0.05
6,2,1,100,2.5553,0.08,1.5
6,1,2,100,2.3884,0.04,1.5
6,2,1,50,1.843,0.02,0.75
6,1,1,51,1.6815,0.04,0.75
6,2,2,100,1.9127,0.16,0.05
6,2,1,52,1.4805,0.02,0.75
6,2,1,50,2.3249,0.08,1.5
6,1,1,100,2.1886,0.16,1.5
6,2,2,100,1.3085,0.08,0.05
6,1,1,50,2.7851,0.04,0.75
6,2,2,98,1.5344,0.08,0.05
6,2,2,99,2.0636,0.04,1.5
6,1,1,99,1.4237,0.02,0.05
6,1,2,100,2.1964,0.04,1.5
6,2,2,99,1.4903,0.16,0.05
6,2,2,98,1.5147,0.08,0.75
6,1,1,100,2.3164,0.02,1.5
6,2,1,52,1.3836,0.02,0.05
6,1,1,100,1.4548,0.04,0.05
6,2,2,99,2.2221,0.16,1.5
6,2,2,100,2.4702,0.02,1.5
6,1,1,100,1.5913,0.16,0.75
6,2,2,100,2.0292,0.16,0.75
6,1,1,100,2.128,0.08,0.75
6,1,1,100,1.5926,0.04,0.05
6,1,1,100,2.7332,0.08,1.5
6,1,1,99,1.7219,0.08,0.05
6,1,1,99,2.4524,0.08,1.5
6,2,2,99,1.4212,0.16,0.75
6,2,1,100,1.9603,0.02,0.75
6,1,1,100,1.356,0.08,0.05
6,2,2,99,1.2153,0.04,0.05
6,2,1,98,1.5512,0.02,0.05
6,1,2,99,2.0809,0.08,1.5
6,2,1,99,1.3454,0.04,0.05
6,1,2,99,1.8794,0.04,0.75
6,1,2,99,2.2133,0.04,1.5
6,1,1,100,1.3016,0.16,0.05
6,1,2,51,2.5131,0.02,1.5
6,1,1,99,1.8357,0.16,0.75
6,2,2,100,2.2217,0.08,0.75
6,2,1,51,2.4648,0.04,0.75
6,2,1,50,2.4641,0.02,0.75
6,1,1,100,2.1127,0.16,1.5
6,2,2,100,1.4747,0.16,0.05
6,2,2,99,2.8406,0.16,1.5
6,1,1,99,2.2076,0.02,0.05
6,1,1,100,2.1482,0.08,0.75
6,2,2,100,3.181,0.04,1.5
6,1,2,51,2.7865,0.02,1.5
7,2,1,73,3.1583,0.08,1.5
7,1,1,59,2.1284,0.02,0.05
7,1,2,80,2.4291,0.02,0.75
7,1,1,84,2.8124,0.02,1.5
7,1,1,84,3.0238,0.08,0.05
7,1,1,88,2.3895,0.16,1.5
7,2,2,90,2.6026,0.08,1.5
7,1,1,99,2.4504,0.16,1.5
7,2,2,95,2.2319,0.04,0.75
7,2,2,88,2.4951,0.04,1.5
7,1,1,96,1.6707,0.16,0.75
7,2,2,86,2.0347,0.04,0.05
7,1,1,93,2.2238,0.08,0.75
7,1,1,74,1.8164,0.04,0.05
7,2,2,90,1.4006,0.16,0.05
7,2,2,82,2.4014,0.02,1.5
7,1,1,95,2.5424,0.04,1.5
7,1,2,89,1.4069,0.08,0.05
7,2,2,81,2.2737,0.02,0.75
7,2,2,83,2.4093,0.04,0.75
7,1,1,92,1.4311,0.16,0.05
7,2,2,100,1.4572,0.08,0.75
7,2,2,100,1.4309,0.16,0.75
7,1,1,94,1.3638,0.02,0.05
7,1,1,86,2.5296,0.02,0.75
7,1,1,84,3.5849,0.04,1.5
7,1,1,93,1.4847,0.16,0.05
7,2,2,97,2.8212,0.16,1.5
7,2,2,92,3.7737,0.02,1.5
7,1,1,100,2.2069,0.16,0.75
7,1,1,94,2.2109,0.02,0.75
7,1,1,96,1.3322,0.16,0.05
7,1,1,90,2.8368,0.04,0.75
7,1,2,97,1.5086,0.04,0.05
7,1,1,95,1.4827,0.04,0.75
7,1,1,94,1.4994,0.04,0.05
7,1,1,94,1.5186,0.02,0.05
7,1,1,94,2.7046,0.08,0.05
7,1,2,87,2.2246,0.04,1.5
7,2,2,81,2.023,0.16,0.75
7,1,2,82,1.651,0.02,0.05
7,1,2,67,2.5776,0.02,1.5
7,1,1,97,1.5953,0.08,0.75
7,1,1,97,1.7095,0.08,0.75
7,1,1,97,2.778,0.08,1.5
7,1,1,100,2.4794,0.16,1.5
7,1,1,99,2.8057,0.08,1.5
7,1,1,99,1.3515,0.08,0.05
7,2,2,74,3.4064,0.08,1.5
7,2,2,85,1.9169,0.02,0.05
7,2,1,88,1.7997,0.04,0.05
7,2,2,92,1.9947,0.16,0.75
7,1,1,95,1.502,0.08,0.75
7,1,1,97,1.4272,0.16,0.05
7,2,2,96,1.541,0.02,0.75
7,2,1,98,1.2879,0.08,0.05
7,2,2,90,2.6813,0.08,1.5
7,1,1,98,2.0466,0.04,0.75
7,1,1,94,1.4268,0.04,0.05
7,1,1,94,1.5258,0.08,0.75
7,2,1,96,2.6373,0.02,1.5
7,2,1,84,1.6117,0.04,0.75
7,2,2,92,1.4207,0.02,0.75
7,1,1,91,2.7266,0.04,1.5
7,2,2,97,1.1828,0.16,0.05
7,2,2,96,2.6732,0.16,1.5
7,2,2,99,1.4268,0.16,0.75
7,2,2,99,2.4794,0.04,1.5
7,1,1,58,2.5252,0.02,1.5
7,1,1,100,2.6128,0.16,1.5
7,1,1,81,1.3513,0.08,0.05
7,2,2,96,1.3838,0.02,0.05
7,1,1,82,4.2092,0.04,1.5
7,1,1,86,2.203,0.08,0.75
7,2,2,94,2.7317,0.16,1.5
7,2,2,87,2.4492,0.08,1.5
7,1,2,91,2.4185,0.02,1.5
7,2,1,92,2.605,0.08,1.5
7,1,1,93,1.1739,0.04,0.05
7,2,2,85,1.5696,0.04,0.75
7,2,2,89,2.8046,0.04,1.5
7,2,2,90,1.4291,0.02,0.05
7,2,2,89,1.4765,0.04,0.05
7,2,2,98,1.3652,0.02,0.75
7,2,1,94,1.1166,0.08,0.05
7,2,2,93,1.3501,0.16,0.75
7,1,2,92,1.6074,0.02,0.05
7,2,2,98,2.6422,0.02,1.5
7,2,2,92,1.7824,0.16,0.75
7,1,1,96,1.3666,0.16,0.05
7,1,2,97,2.4295,0.02,0.75
7,1,1,93,1.3502,0.08,0.05
7,1,1,99,1.3751,0.16,0.05
7,1,1,97,2.2722,0.04,0.75
7,1,1,99,2.7541,0.16,1.5
7,2,2,77,2.5627,0.08,0.75
7,2,1,94,1.6096,0.08,0.05
7,2,2,85,2.451,0.02,0.75
7,2,2,97,2.7845,0.16,1.5
7,1,1,89,2.9482,0.02,0.05
7,2,2,84,2.2662,0.08,0.75
7,1,1,98,2.7339,0.04,1.5
7,2,1,97,1.4092,0.02,0.75
7,1,1,91,1.1195,0.16,0.05
7,2,2,93,1.2309,0.04,0.05
7,1,1,88,2.5976,0.04,0.75
7,2,2,87,2.7799,0.08,1.5
7,1,1,97,2.9536,0.02,1.5
7,2,2,85,1.5305,0.02,0.05
7,1,1,99,1.321,0.16,0.75
7,2,2,93,2.723,0.08,1.5
7,2,2,87,1.4835,0.04,0.05
7,1,1,98,2.609,0.16,1.5
7,1,2,86,2.3982,0.04,0.75
7,1,1,77,2.9547,0.02,1.5
7,2,2,83,2.5503,0.04,1.5
7,2,2,97,1.2873,0.16,0.05
7,2,2,99,1.5644,0.16,0.75
7,1,1,81,3.9621,0.08,0.75
7,2,2,89,1.6666,0.08,0.05
7,1,1,93,2.3836,0.08,1.5
7,2,2,94,2.3297,0.04,0.05
7,2,2,90,3.1118,0.04,1.5
7,2,1,94,2.5215,0.02,0.75
7,1,1,98,1.2868,0.16,0.05
7,2,2,100,2.7984,0.16,1.5
7,2,2,86,3.1735,0.02,1.5
7,2,2,94,2.8192,0.02,1.5
7,1,1,99,2.6869,0.16,1.5
7,1,1,95,1.2477,0.08,0.05
7,1,2,90,1.688,0.02,0.05
7,1,1,98,2.8315,0.04,1.5
7,1,1,100,1.245,0.16,0.05
7,1,1,100,1.644,0.08,0.75
7,2,2,82,1.8544,0.02,0.05
7,2,2,96,2.1704,0.08,0.75
7,1,1,98,2.8099,0.08,1.5
7,2,2,96,2.2808,0.02,0.75
