Subj_idx,Stimulus,Response,Confidence,RT_decConf,Contrast,TMSsite
17,1,1,4,1.1012,0.078333,2
17,1,1,4,1.0958,0.078333,2
17,2,2,2,1.4762,0.078333,2
17,1,2,4,1.0084,0.078333,2
17,2,2,4,0.68816,0.078333,2
17,1,2,2,1.1336,0.078333,2
17,2,1,1,1.2547,0.078333,2
17,1,2,4,1.2612,0.078333,2
17,1,1,4,1.3136,0.078333,2
17,1,1,3,1.1085,0.078333,2
17,2,1,2,0.97703,0.078333,2
17,2,2,4,0.88141,0.078333,2
17,1,2,4,1.4297,0.078333,2
17,1,1,4,1.4283,0.078333,2
17,2,2,4,0.8984,0.078333,2
17,1,1,4,0.96698,0.078333,2
17,1,2,4,1.3037,0.078333,2
17,2,2,4,0.93893,0.078333,2
17,2,2,4,0.76525,0.078333,2
17,2,2,4,0.74274,0.078333,2
17,1,2,4,1.0092,0.078333,2
17,1,1,4,1.328,0.078333,2
17,2,2,4,0.61111,0.078333,2
17,2,2,4,0.70718,0.078333,2
17,2,2,4,0.59069,0.078333,2
17,1,2,1,1.2953,0.078333,2
17,2,1,1,1.2512,0.078333,2
17,1,1,4,1.3043,0.078333,2
17,1,1,4,0.6679,0.078333,2
17,1,1,4,1.0642,0.078333,2
17,2,2,4,0.6625,0.078333,2
17,2,2,4,0.86799,0.078333,2
17,1,1,4,0.77669,0.078333,2
17,2,2,4,0.58525,0.078333,1
17,1,1,4,0.57302,0.078333,1
17,2,2,4,0.51047,0.078333,1
17,2,2,4,0.49719,0.078333,1
17,2,2,4,0.67857,0.078333,1
17,2,2,4,0.61212,0.078333,1
17,2,2,4,0.56393,0.078333,1
17,2,2,4,0.58204,0.078333,1
17,1,1,4,0.67984,0.078333,1
17,1,1,4,0.61173,0.078333,1
17,2,2,1,1.2994,0.078333,1
17,1,1,4,0.8557,0.078333,1
17,1,1,4,1.0696,0.078333,1
17,2,2,4,0.63426,0.078333,1
17,1,1,4,0.96851,0.078333,1
17,2,2,4,0.72877,0.078333,1
17,1,2,4,0.5001,0.078333,1
17,1,1,4,0.68114,0.078333,1
17,2,2,4,0.61417,0.078333,1
17,1,1,4,0.82136,0.078333,1
17,2,2,4,0.5248,0.078333,1
17,1,2,4,0.81498,0.078333,1
17,1,1,4,0.58304,0.078333,1
17,1,1,4,0.99924,0.078333,1
17,2,2,1,1.1757,0.078333,1
17,1,1,1,1.0721,0.078333,1
17,2,1,4,1.5325,0.078333,1
17,1,2,3,1.0795,0.078333,1
17,2,2,4,0.8203,0.078333,1
17,1,1,4,1.4666,0.078333,1
17,2,2,4,1.6719,0.078333,1
17,2,2,3,1.2917,0.078333,1
17,2,2,3,0.71874,0.078333,1
17,1,1,1,1.3865,0.078333,1
17,1,1,3,1.9464,0.078333,1
17,2,2,4,0.89886,0.078333,1
17,1,1,1,1.4321,0.078333,1
17,2,2,1,1.206,0.078333,1
17,1,2,1,0.95678,0.078333,1
17,1,1,1,0.84696,0.078333,1
17,1,1,4,0.92725,0.078333,3
17,2,2,4,1.1915,0.078333,3
17,1,1,4,0.73451,0.078333,3
17,2,1,4,0.85636,0.078333,3
17,1,2,3,0.55908,0.078333,3
17,1,2,4,0.9272,0.078333,3
17,2,2,4,0.7237,0.078333,3
17,1,2,4,0.63876,0.078333,3
17,1,1,4,0.89326,0.078333,3
17,1,1,2,0.97734,0.078333,3
17,2,2,1,1.0905,0.078333,3
17,1,2,2,1.2942,0.078333,3
17,1,1,1,0.92935,0.078333,3
17,2,2,4,0.82102,0.078333,3
17,2,1,1,1.0358,0.078333,3
17,1,2,1,0.84184,0.078333,3
17,2,2,4,0.70356,0.078333,3
17,2,2,1,0.87597,0.078333,3
17,2,2,3,0.70497,0.078333,3
17,2,2,4,0.7329,0.078333,3
17,2,2,4,0.64713,0.078333,3
17,1,2,4,1.4627,0.078333,3
17,2,2,4,0.64347,0.078333,3
17,1,2,4,0.56113,0.078333,3
17,2,2,4,0.7715,0.078333,3
17,1,2,4,1.0204,0.078333,3
17,1,1,4,0.57161,0.078333,3
17,2,2,4,0.47639,0.078333,3
17,2,2,4,0.69042,0.078333,3
17,2,2,4,0.78239,0.078333,3
17,1,1,4,0.91952,0.078333,3
17,2,2,4,0.52298,0.078333,3
17,1,1,4,0.52562,0.078333,3
17,1,1,4,0.83368,0.078333,3
17,1,1,4,0.66385,0.078333,3
17,1,1,4,0.74231,0.078333,3
17,2,1,4,0.79901,0.078333,3
17,2,2,4,0.58332,0.078333,3
17,1,1,4,0.58435,0.078333,3
17,2,1,4,0.85698,0.078333,3
17,1,1,4,0.96227,0.078333,2
17,2,2,4,0.47054,0.078333,2
17,2,2,4,0.50877,0.078333,2
17,1,1,4,0.59265,0.078333,2
17,2,2,4,0.51335,0.078333,2
17,2,2,4,0.90128,0.078333,2
17,2,2,4,0.60091,0.078333,2
17,1,2,4,0.53654,0.078333,2
17,2,2,4,0.81104,0.078333,2
17,1,2,1,1.2037,0.078333,2
17,2,2,4,0.60242,0.078333,2
17,1,1,4,0.92053,0.078333,2
17,2,2,4,0.52421,0.078333,2
17,1,1,4,0.65636,0.078333,2
17,1,1,4,1.1181,0.078333,2
17,1,1,4,0.76184,0.078333,2
17,1,1,4,0.96242,0.078333,2
17,1,2,4,1.0448,0.078333,2
17,2,2,4,0.57869,0.078333,2
17,2,2,4,0.54803,0.078333,2
17,1,1,4,0.55037,0.078333,2
17,2,2,4,0.5684,0.078333,2
17,1,2,4,0.71361,0.078333,2
17,2,2,4,0.54895,0.078333,2
17,1,2,4,0.5674,0.078333,2
17,2,2,4,0.50427,0.078333,2
17,1,2,4,0.66857,0.078333,2
17,1,2,4,0.66553,0.078333,2
17,2,2,4,0.53474,0.078333,2
17,2,2,4,0.56967,0.078333,2
17,2,2,4,0.58715,0.078333,2
17,2,2,4,0.58784,0.078333,2
17,1,2,4,0.54064,0.078333,2
17,2,2,4,0.55898,0.078333,2
17,1,2,4,0.59334,0.078333,2
17,1,2,4,0.68881,0.078333,2
17,1,2,4,0.54201,0.078333,2
17,1,1,2,1.632,0.078333,2
17,2,2,4,0.80642,0.078333,2
17,2,2,4,0.95888,0.078333,2
17,1,2,4,1.1965,0.078333,1
17,1,2,4,0.79082,0.078333,1
17,2,2,4,0.72029,0.078333,1
17,1,2,4,1.5469,0.078333,1
17,2,2,4,0.97995,0.078333,1
17,1,1,4,0.64447,0.078333,1
17,1,1,3,1.1397,0.078333,1
17,1,2,4,1.262,0.078333,1
17,1,2,1,1.2191,0.078333,1
17,1,2,1,1.3374,0.078333,1
17,2,2,1,1.1153,0.078333,1
17,2,2,4,0.66226,0.078333,1
17,1,2,4,0.83619,0.078333,1
17,2,2,4,0.5067,0.078333,1
17,2,2,4,1.2624,0.078333,1
17,2,2,4,0.85155,0.078333,1
17,2,2,4,0.71391,0.078333,1
17,2,2,4,0.83691,0.078333,1
17,2,2,4,0.55524,0.078333,1
17,2,2,4,0.52561,0.078333,1
17,2,2,4,0.67313,0.078333,1
17,2,2,4,0.52658,0.078333,1
17,2,2,4,0.49776,0.078333,1
17,2,1,4,1.0621,0.078333,1
17,2,2,4,0.66,0.078333,1
17,1,1,4,0.99326,0.078333,1
17,1,1,4,1.0418,0.078333,1
17,1,2,4,0.54356,0.078333,1
17,2,2,4,0.67306,0.078333,1
17,1,1,4,1.0712,0.078333,1
17,2,2,4,0.73212,0.078333,1
17,2,2,4,0.87157,0.078333,1
17,1,2,4,0.60371,0.078333,1
17,1,2,4,1.0359,0.078333,1
17,1,1,4,0.87428,0.078333,1
17,1,1,4,1.3104,0.078333,1
17,1,1,4,0.75359,0.078333,1
17,1,1,4,1.5154,0.078333,1
17,1,2,4,1.4148,0.078333,1
17,2,2,4,0.69398,0.078333,1
17,2,2,4,0.70801,0.078333,3
17,2,2,4,0.49982,0.078333,3
17,2,2,4,0.47185,0.078333,3
17,1,2,4,0.58878,0.078333,3
17,1,1,4,0.50971,0.078333,3
17,1,1,4,0.64125,0.078333,3
17,2,1,4,1.2807,0.078333,3
17,1,1,4,1.141,0.078333,3
17,1,1,4,0.78275,0.078333,3
17,1,1,3,1.4472,0.078333,3
17,1,1,4,0.85245,0.078333,3
17,1,1,4,0.58659,0.078333,3
17,1,1,4,0.82692,0.078333,3
17,2,2,4,0.8507,0.078333,3
17,2,2,4,0.58316,0.078333,3
17,2,2,4,0.60044,0.078333,3
17,2,1,4,1.096,0.078333,3
17,2,2,4,0.69228,0.078333,3
17,2,2,4,0.86414,0.078333,3
17,2,2,4,0.62913,0.078333,3
17,1,1,4,0.70841,0.078333,3
17,2,2,4,0.481,0.078333,3
17,2,2,4,0.83812,0.078333,3
17,2,2,4,0.7803,0.078333,3
17,2,1,4,0.8863,0.078333,3
17,1,1,4,0.60207,0.078333,3
17,1,1,4,0.88938,0.078333,3
17,2,2,4,0.68634,0.078333,3
17,1,1,4,1.0503,0.078333,3
17,1,1,4,0.91991,0.078333,3
17,1,1,4,0.77896,0.078333,3
17,2,2,4,0.74001,0.078333,3
17,1,1,4,1.0385,0.078333,3
17,2,2,4,0.65214,0.078333,3
17,1,1,4,0.87413,0.078333,3
17,2,2,4,0.79937,0.078333,3
17,1,1,4,0.69523,0.078333,3
17,1,2,4,0.94797,0.078333,3
17,2,2,4,1.5742,0.078333,3
17,1,2,4,0.73407,0.078333,3
17,2,1,3,0.97887,0.078333,1
17,1,1,1,1.2396,0.078333,1
17,2,2,1,1.0537,0.078333,1
17,2,2,4,0.73106,0.078333,1
17,1,1,3,1.4147,0.078333,1
17,1,2,4,0.98144,0.078333,1
17,1,1,4,0.78956,0.078333,1
17,2,2,4,1.0702,0.078333,1
17,2,2,4,0.69878,0.078333,1
17,2,2,4,0.75955,0.078333,1
17,2,2,4,0.52893,0.078333,1
17,1,2,4,1.1726,0.078333,1
17,2,2,4,0.62129,0.078333,1
17,1,1,2,1.212,0.078333,1
17,2,2,4,0.64347,0.078333,1
17,1,2,4,0.75328,0.078333,1
17,2,2,4,0.84333,0.078333,1
17,2,2,4,0.69003,0.078333,1
17,1,2,4,0.87858,0.078333,1
17,1,2,4,0.96382,0.078333,1
17,1,2,4,1.1571,0.078333,1
17,2,2,4,1.2307,0.078333,1
17,1,1,4,0.96521,0.078333,1
17,2,1,1,1.2698,0.078333,1
17,1,2,2,1.7549,0.078333,1
17,2,1,1,1.7706,0.078333,1
17,1,1,4,1.0512,0.078333,1
17,1,1,4,0.95327,0.078333,1
17,1,1,4,0.82607,0.078333,1
17,2,1,4,0.96086,0.078333,1
17,2,1,4,1.059,0.078333,1
17,1,1,4,0.73661,0.078333,1
17,1,1,4,0.82664,0.078333,1
17,1,1,4,0.68945,0.078333,1
17,1,1,4,0.63866,0.078333,1
17,2,2,4,0.5558,0.078333,1
17,1,1,4,0.78224,0.078333,1
17,2,2,4,0.95174,0.078333,1
17,2,2,1,1.3364,0.078333,1
17,2,2,4,0.81104,0.078333,1
17,1,1,4,0.84937,0.078333,2
17,1,2,1,1.1627,0.078333,2
17,1,2,1,1.0438,0.078333,2
17,1,1,4,1.0575,0.078333,2
17,1,2,4,0.79937,0.078333,2
17,1,1,4,0.82336,0.078333,2
17,2,2,4,0.71785,0.078333,2
17,2,2,4,1.3379,0.078333,2
17,1,1,4,0.77892,0.078333,2
17,2,2,4,0.96372,0.078333,2
17,1,2,4,0.83756,0.078333,2
17,2,2,4,0.812,0.078333,2
17,1,1,4,0.85155,0.078333,2
17,1,1,4,1.1141,0.078333,2
17,2,2,4,0.91643,0.078333,2
17,1,1,3,1.7361,0.078333,2
17,2,2,4,0.74567,0.078333,2
17,2,2,4,0.73977,0.078333,2
17,1,1,4,0.65465,0.078333,2
17,1,1,4,0.63636,0.078333,2
17,2,2,4,0.97041,0.078333,2
17,2,2,4,1.1319,0.078333,2
17,2,1,4,0.96442,0.078333,2
17,1,1,4,1.2716,0.078333,2
17,2,2,4,0.81185,0.078333,2
17,2,2,4,0.73902,0.078333,2
17,1,1,4,0.78277,0.078333,2
17,2,2,4,0.69505,0.078333,2
17,1,1,4,0.94824,0.078333,2
17,1,1,4,0.67807,0.078333,2
17,1,1,4,0.99566,0.078333,2
17,2,2,1,1.7154,0.078333,2
17,2,1,4,0.80531,0.078333,2
17,1,1,4,0.94094,0.078333,2
17,2,1,4,2.2556,0.078333,2
17,2,1,3,1.5953,0.078333,2
17,2,2,4,0.96176,0.078333,2
17,2,1,4,0.82136,0.078333,2
17,1,1,4,0.84431,0.078333,2
17,2,2,1,1.1537,0.078333,2
17,1,1,1,1.0337,0.078333,3
17,1,1,4,0.98712,0.078333,3
17,2,2,1,1.2435,0.078333,3
17,1,1,4,0.80046,0.078333,3
17,2,2,4,0.72842,0.078333,3
17,2,2,4,0.72429,0.078333,3
17,2,1,4,1.0714,0.078333,3
17,2,2,4,0.74786,0.078333,3
17,2,2,1,1.302,0.078333,3
17,1,1,1,1.1609,0.078333,3
17,2,2,4,0.75428,0.078333,3
17,1,1,4,1.3089,0.078333,3
17,2,2,4,0.78341,0.078333,3
17,1,2,4,0.87239,0.078333,3
17,1,1,4,1.229,0.078333,3
17,2,2,4,0.93145,0.078333,3
17,1,1,4,0.80626,0.078333,3
17,2,2,4,1.0381,0.078333,3
17,1,2,4,1.0042,0.078333,3
17,2,2,4,0.81174,0.078333,3
17,2,1,4,1.4274,0.078333,3
17,1,1,4,1.0735,0.078333,3
17,2,1,3,1.1186,0.078333,3
17,2,1,1,1.5598,0.078333,3
17,1,1,4,0.89765,0.078333,3
17,1,1,4,0.8373,0.078333,3
17,2,2,4,0.90838,0.078333,3
17,1,1,4,0.7519,0.078333,3
17,1,1,4,0.66554,0.078333,3
17,1,1,4,0.66329,0.078333,3
17,1,1,4,0.83696,0.078333,3
17,2,2,4,0.74741,0.078333,3
17,1,1,4,0.56636,0.078333,3
17,2,2,4,0.90365,0.078333,3
17,2,2,1,1.0831,0.078333,3
17,2,2,4,0.75947,0.078333,3
17,1,1,4,0.86627,0.078333,3
17,1,1,4,0.98327,0.078333,3
17,1,1,4,0.79173,0.078333,3
17,2,2,1,1.2967,0.078333,3
17,2,2,4,0.6654,0.078333,3
17,2,2,4,0.61885,0.078333,3
17,1,2,4,1.6901,0.078333,3
17,2,2,4,0.76491,0.078333,3
17,2,2,4,0.59953,0.078333,3
17,1,1,4,0.51929,0.078333,3
17,1,2,3,1.0508,0.078333,3
17,2,1,3,1.5123,0.078333,3
17,1,2,4,0.77122,0.078333,3
17,2,1,3,1.1803,0.078333,3
17,1,1,3,1.62,0.078333,3
17,1,2,3,1.0671,0.078333,3
17,1,1,3,1.1115,0.078333,3
17,1,1,4,1.0262,0.078333,3
17,2,2,4,0.5605,0.078333,3
17,2,2,4,0.73931,0.078333,3
17,2,2,4,0.6217,0.078333,3
17,1,1,4,0.89287,0.078333,3
17,1,1,4,0.70539,0.078333,3
17,2,2,4,0.94113,0.078333,3
17,2,2,4,0.63926,0.078333,3
17,1,2,4,1.0698,0.078333,3
17,1,1,4,0.81094,0.078333,3
17,1,1,4,0.69101,0.078333,3
17,2,2,4,0.79826,0.078333,3
17,2,2,4,0.64715,0.078333,3
17,2,2,4,0.53364,0.078333,3
17,2,2,4,1.0804,0.078333,3
17,1,2,4,0.74112,0.078333,3
17,2,2,4,0.79856,0.078333,3
17,2,2,4,0.68029,0.078333,3
17,1,2,1,2.0847,0.078333,3
17,2,2,4,0.64757,0.078333,3
17,1,1,4,0.98207,0.078333,3
17,1,1,4,0.80759,0.078333,3
17,1,1,4,0.73484,0.078333,3
17,1,1,4,0.72897,0.078333,3
17,1,1,4,0.78841,0.078333,3
17,2,2,4,0.55755,0.078333,3
17,2,2,4,0.6541,0.078333,3
17,2,2,4,0.62936,0.078333,1
17,1,2,4,0.92021,0.078333,1
17,1,2,4,0.79454,0.078333,1
17,2,2,4,0.67557,0.078333,1
17,2,2,4,0.60899,0.078333,1
17,2,2,4,0.51208,0.078333,1
17,1,2,1,1.2047,0.078333,1
17,1,1,4,0.61944,0.078333,1
17,2,2,4,0.58665,0.078333,1
17,2,2,4,0.68299,0.078333,1
17,2,1,4,1.3681,0.078333,1
17,1,1,3,0.98428,0.078333,1
17,1,1,4,0.66459,0.078333,1
17,1,2,4,0.67751,0.078333,1
17,2,2,4,0.75499,0.078333,1
17,2,2,3,0.89298,0.078333,1
17,2,2,4,0.60921,0.078333,1
17,2,2,4,0.57642,0.078333,1
17,1,1,4,0.67415,0.078333,1
17,2,2,4,0.55922,0.078333,1
17,1,1,4,0.62495,0.078333,1
17,1,1,3,1.3284,0.078333,1
17,1,1,4,0.7877,0.078333,1
17,2,2,4,0.68323,0.078333,1
17,1,1,4,0.66365,0.078333,1
17,2,2,4,0.66193,0.078333,1
17,2,2,4,0.61204,0.078333,1
17,1,1,4,0.62795,0.078333,1
17,1,1,4,0.62695,0.078333,1
17,2,2,4,0.7378,0.078333,1
17,1,1,4,0.7484,0.078333,1
17,1,2,1,1.3996,0.078333,1
17,1,1,2,1.2553,0.078333,1
17,1,1,4,0.77901,0.078333,1
17,2,2,3,1.365,0.078333,1
17,2,1,2,1.3494,0.078333,1
17,2,2,4,1.0794,0.078333,1
17,1,1,4,0.82044,0.078333,1
17,1,1,4,0.66744,0.078333,1
17,2,2,1,1.32,0.078333,1
17,2,2,4,0.71981,0.078333,2
17,2,1,4,0.86256,0.078333,2
17,2,2,4,0.64452,0.078333,2
17,2,2,4,0.6275,0.078333,2
17,1,1,4,0.75407,0.078333,2
17,2,2,3,1.0365,0.078333,2
17,2,2,4,0.76272,0.078333,2
17,1,1,4,1.0121,0.078333,2
17,1,2,3,0.94719,0.078333,2
17,1,1,3,1.1892,0.078333,2
17,1,1,4,1.1504,0.078333,2
17,2,2,3,0.96752,0.078333,2
17,1,1,4,1.2878,0.078333,2
17,1,1,4,0.79592,0.078333,2
17,2,2,4,0.78934,0.078333,2
17,1,1,4,0.84491,0.078333,2
17,2,2,3,1.0111,0.078333,2
17,2,1,3,0.9144,0.078333,2
17,2,2,4,0.87074,0.078333,2
17,2,1,3,0.84268,0.078333,2
17,2,2,3,4.9774,0.078333,2
17,2,2,3,0.94231,0.078333,2
17,2,2,4,0.73495,0.078333,2
17,1,2,4,0.77862,0.078333,2
17,1,2,3,0.73927,0.078333,2
17,1,1,3,0.84591,0.078333,2
17,2,2,3,1.4765,0.078333,2
17,1,1,4,0.84915,0.078333,2
17,2,2,4,0.61531,0.078333,2
17,1,1,4,0.79139,0.078333,2
17,1,1,4,0.68685,0.078333,2
17,1,1,4,0.68354,0.078333,2
17,2,2,4,1.2879,0.078333,2
17,2,2,1,1.356,0.078333,2
17,1,1,4,0.8126,0.078333,2
17,1,1,4,0.83734,0.078333,2
17,1,2,2,1.7717,0.078333,2
17,1,1,3,0.93907,0.078333,2
17,1,1,4,0.87704,0.078333,2
17,2,2,3,1.1377,0.078333,2
17,2,2,4,0.72251,0.078333,3
17,1,1,3,1.4094,0.078333,3
17,1,1,3,1.3911,0.078333,3
17,2,2,3,0.78378,0.078333,3
17,2,2,4,0.93527,0.078333,3
17,2,2,4,0.76141,0.078333,3
17,2,2,4,0.74063,0.078333,3
17,1,1,3,1.1343,0.078333,3
17,2,2,3,1.3685,0.078333,3
17,1,1,3,0.90462,0.078333,3
17,2,2,4,0.82836,0.078333,3
17,1,2,3,0.81901,0.078333,3
17,2,2,4,0.60251,0.078333,3
17,2,2,4,0.68274,0.078333,3
17,1,1,4,0.71126,0.078333,3
17,2,2,4,0.89939,0.078333,3
17,1,1,4,1.4633,0.078333,3
17,1,1,4,0.86834,0.078333,3
17,2,1,4,1.0813,0.078333,3
17,2,2,4,0.85471,0.078333,3
17,1,1,4,0.84325,0.078333,3
17,1,1,4,0.91306,0.078333,3
17,1,1,4,0.59787,0.078333,3
17,2,2,4,0.58172,0.078333,3
17,1,1,4,0.66363,0.078333,3
17,2,2,4,0.74099,0.078333,3
17,1,1,4,0.5916,0.078333,3
17,2,2,1,1.2966,0.078333,3
17,2,2,4,0.69201,0.078333,3
17,1,1,2,1.4083,0.078333,3
17,1,1,4,0.72014,0.078333,3
17,1,1,4,0.81005,0.078333,3
17,1,1,4,1.026,0.078333,3
17,2,1,3,1.889,0.078333,3
17,2,2,2,1.2597,0.078333,3
17,1,1,4,0.8176,0.078333,3
17,2,1,3,1.6085,0.078333,3
17,2,2,4,0.75181,0.078333,3
17,1,1,4,0.80933,0.078333,3
17,1,2,4,0.96047,0.078333,3
17,1,2,4,1.0286,0.078333,2
17,1,1,4,0.71199,0.078333,2
17,2,1,4,0.73913,0.078333,2
17,1,1,4,0.58902,0.078333,2
17,1,1,4,0.87864,0.078333,2
17,2,2,4,0.57842,0.078333,2
17,1,2,4,0.66006,0.078333,2
17,2,1,4,0.73828,0.078333,2
17,2,1,4,0.79623,0.078333,2
17,2,1,4,0.80521,0.078333,2
17,1,1,4,0.79654,0.078333,2
17,1,1,4,0.69287,0.078333,2
17,2,2,4,0.8023,0.078333,2
17,2,2,4,0.56948,0.078333,2
17,1,1,4,0.50629,0.078333,2
17,1,1,4,0.62244,0.078333,2
17,1,1,4,0.71731,0.078333,2
17,1,1,4,0.64963,0.078333,2
17,2,2,4,0.66279,0.078333,2
17,1,1,4,0.56511,0.078333,2
17,1,1,4,0.82225,0.078333,2
17,2,1,4,0.79796,0.078333,2
17,2,2,4,0.83839,0.078333,2
17,1,1,4,1.2126,0.078333,2
17,2,2,4,0.60997,0.078333,2
17,2,1,4,0.70731,0.078333,2
17,1,1,4,0.57484,0.078333,2
17,2,2,4,0.60919,0.078333,2
17,1,1,4,0.64075,0.078333,2
17,1,2,4,0.87924,0.078333,2
17,2,2,4,0.70756,0.078333,2
17,2,2,4,0.62416,0.078333,2
17,2,2,4,0.8309,0.078333,2
17,1,1,4,0.59828,0.078333,2
17,2,2,4,0.58249,0.078333,2
17,1,1,4,0.85538,0.078333,2
17,1,1,4,0.57251,0.078333,2
17,2,2,4,0.62166,0.078333,2
17,2,2,4,0.58948,0.078333,2
17,2,1,4,1.2938,0.078333,2
17,1,1,4,0.74582,0.078333,1
17,2,2,4,0.69502,0.078333,1
17,2,1,4,0.61096,0.078333,1
17,2,2,4,0.85203,0.078333,1
17,1,2,4,0.77763,0.078333,1
17,1,1,4,0.65885,0.078333,1
17,1,1,4,0.54443,0.078333,1
17,1,1,4,0.57897,0.078333,1
17,2,2,3,1.204,0.078333,1
17,2,1,4,0.73177,0.078333,1
17,2,2,4,0.85421,0.078333,1
17,1,1,4,0.58846,0.078333,1
17,1,1,4,0.78063,0.078333,1
17,1,1,4,0.75848,0.078333,1
17,1,1,4,0.62423,0.078333,1
17,2,2,4,0.67088,0.078333,1
17,2,2,4,0.68427,0.078333,1
17,1,1,4,0.58383,0.078333,1
17,2,1,4,0.98483,0.078333,1
17,1,1,4,0.66464,0.078333,1
17,1,1,4,0.91947,0.078333,1
17,1,1,4,0.71307,0.078333,1
17,1,1,4,0.66148,0.078333,1
17,2,1,3,1.6201,0.078333,1
17,1,1,4,0.95329,0.078333,1
17,2,2,3,1.242,0.078333,1
17,2,2,3,0.60915,0.078333,1
17,2,2,1,1.4564,0.078333,1
17,2,2,4,0.73418,0.078333,1
17,2,1,3,1.5921,0.078333,1
17,1,1,4,1.1516,0.078333,1
17,2,2,4,0.6804,0.078333,1
17,1,2,1,1.2381,0.078333,1
17,2,2,1,1.0514,0.078333,1
17,1,1,4,0.87299,0.078333,1
17,2,2,4,0.78243,0.078333,1
17,1,1,4,0.93592,0.078333,1
17,2,2,4,0.88865,0.078333,1
17,2,1,2,1.3744,0.078333,1
17,1,1,4,1.3263,0.078333,1
18,2,1,2,1.1101,0.07,2
18,1,1,2,1.1398,0.07,2
18,2,2,3,1.1656,0.07,2
18,1,1,3,0.93542,0.07,2
18,1,1,3,1.2256,0.07,2
18,1,1,4,0.89642,0.07,2
18,1,1,3,1.2036,0.07,2
18,2,2,4,0.92358,0.07,2
18,1,1,2,1.214,0.07,2
18,1,1,3,1.0456,0.07,2
18,2,2,4,0.78759,0.07,2
18,2,1,2,2.028,0.07,2
18,1,1,2,1.0579,0.07,2
18,1,1,4,0.95905,0.07,2
18,1,1,4,0.67287,0.07,2
18,2,1,1,2.5891,0.07,2
18,2,2,3,1.2596,0.07,2
18,2,2,3,0.80116,0.07,2
18,1,1,2,1.8168,0.07,2
18,1,2,1,1.7514,0.07,2
18,1,1,3,1.1744,0.07,2
18,2,2,1,1.6486,0.07,2
18,2,2,1,2.4064,0.07,2
18,1,1,3,1.2282,0.07,2
18,2,2,4,0.91419,0.07,2
18,1,1,4,0.59857,0.07,2
18,2,2,2,1.6225,0.07,2
18,2,2,3,1.6449,0.07,2
18,1,1,4,0.73723,0.07,2
18,2,2,4,0.7481,0.07,2
18,2,2,2,1.1737,0.07,2
18,2,2,2,1.0707,0.07,2
18,1,1,3,1.2758,0.07,2
18,2,2,2,1.1668,0.07,2
18,1,1,4,1.194,0.07,2
18,2,2,4,0.64108,0.07,2
18,1,1,2,1.8877,0.07,2
18,2,2,3,1.195,0.07,2
18,1,1,2,1.4435,0.07,2
18,2,2,3,0.94302,0.07,2
18,2,2,4,1.6632,0.07,1
18,2,2,1,1.6722,0.07,1
18,1,1,1,2.013,0.07,1
18,2,2,4,1.4741,0.07,1
18,1,1,4,1.1355,0.07,1
18,1,1,4,0.69738,0.07,1
18,1,1,4,1.6063,0.07,1
18,2,2,4,0.85982,0.07,1
18,2,1,1,2.7225,0.07,1
18,2,2,4,1.2591,0.07,1
18,1,2,2,1.5988,0.07,1
18,1,1,2,1.0473,0.07,1
18,1,1,1,1.3177,0.07,1
18,1,1,3,1.1114,0.07,1
18,1,1,4,0.86695,0.07,1
18,2,2,3,1.0003,0.07,1
18,1,1,3,0.95089,0.07,1
18,1,1,3,0.84099,0.07,1
18,1,1,4,0.86334,0.07,1
18,1,1,4,0.67711,0.07,1
18,1,1,4,0.97843,0.07,1
18,2,1,2,1.3148,0.07,1
18,2,2,4,0.69346,0.07,1
18,2,2,4,0.62648,0.07,1
18,1,2,3,1.0102,0.07,1
18,2,2,4,0.54576,0.07,1
18,1,2,4,1.1075,0.07,1
18,2,1,2,1.5671,0.07,1
18,1,1,3,1.2881,0.07,1
18,2,2,4,0.81154,0.07,1
18,2,2,4,0.56214,0.07,1
18,1,1,4,0.74162,0.07,1
18,1,2,2,1.9366,0.07,1
18,2,1,1,1.2411,0.07,1
18,2,2,3,1.1188,0.07,1
18,1,1,3,1.0496,0.07,1
18,2,2,1,2.4716,0.07,1
18,2,1,1,1.3228,0.07,1
18,2,1,1,1.0686,0.07,1
18,2,2,1,1.3377,0.07,1
18,1,1,4,1.0665,0.07,3
18,2,2,4,0.68269,0.07,3
18,1,1,4,0.72721,0.07,3
18,2,2,4,0.514,0.07,3
18,1,1,4,0.59855,0.07,3
18,2,2,4,0.47173,0.07,3
18,1,1,4,0.49232,0.07,3
18,1,1,4,0.64097,0.07,3
18,1,1,4,0.55938,0.07,3
18,1,1,4,0.65768,0.07,3
18,1,1,4,0.51122,0.07,3
18,2,1,2,1.6671,0.07,3
18,2,1,1,1.4144,0.07,3
18,1,1,1,1.0628,0.07,3
18,1,1,1,1.22,0.07,3
18,2,2,4,0.93795,0.07,3
18,1,1,4,1.0042,0.07,3
18,1,1,3,1.5312,0.07,3
18,1,2,1,1.7496,0.07,3
18,2,2,1,1.9433,0.07,3
18,2,2,4,0.96016,0.07,3
18,1,1,4,0.8339,0.07,3
18,2,2,4,0.75987,0.07,3
18,2,2,4,0.73758,0.07,3
18,2,2,4,0.93948,0.07,3
18,2,2,4,0.60661,0.07,3
18,2,2,4,0.65386,0.07,3
18,2,2,2,1.8353,0.07,3
18,2,2,3,1.2579,0.07,3
18,1,2,2,1.1345,0.07,3
18,1,1,4,1.1117,0.07,3
18,1,2,4,0.99663,0.07,3
