Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Accuracy,StimulusType
50,1,1,3,0.92,0.172,1,Word
50,0,1,3,1.74,0.131,0,Word
50,1,1,2,2.687,0.133,1,Word
50,0,0,2,1.252,0.133,1,Word
50,1,1,2,1.35,0.167,1,Word
50,1,1,2,0.895,0.154,1,Word
50,0,0,2,1.411,0.203,1,Word
50,0,0,1,1.76,0.148,1,Word
50,1,1,3,3.28,0.151,1,Word
50,0,0,2,1.383,0.168,1,Word
50,1,1,3,0.669,0.138,1,Word
50,1,1,1,2.459,0.16,1,Word
50,1,1,3,1.695,0.112,1,Word
50,0,0,2,1.764,0.438,1,Word
50,0,1,1,1.595,0.199,0,Word
50,1,1,3,1.256,0.142,1,Word
50,1,1,3,2.497,0.118,1,Word
50,1,0,2,1.503,0.158,0,Word
50,0,0,3,2.381,0.179,1,Word
50,0,0,2,4.033,0.155,1,Word
50,0,0,2,1.078,0.206,1,Word
50,0,1,1,2.265,0.193,0,Word
50,0,0,2,1.289,0.189,1,Word
50,1,1,2,1.59,0.151,1,Word
51,1,1,3,1.734,0.59,1,Word
51,0,0,3,1.208,0.773,1,Word
51,0,0,2,1.629,0.257,1,Word
51,1,1,2,1.413,0.578,1,Word
51,0,0,1,1.865,0.625,1,Word
51,1,1,2,1.33,0.457,1,Word
51,1,1,1,2.909,0.271,1,Word
51,0,1,2,1.026,0.621,0,Word
51,0,0,1,1.597,0.285,1,Word
51,0,1,2,1.205,0.715,0,Word
51,0,0,2,2.421,0.569,1,Word
51,0,1,1,1.989,1.634,0,Word
51,1,1,3,1.381,0.314,1,Word
51,1,0,1,2.502,0.681,0,Word
51,0,0,2,1.343,0.294,1,Word
51,1,1,2,2.368,0.384,1,Word
51,0,0,2,0.93,0.44,1,Word
51,1,0,2,2.302,0.862,0,Word
51,0,0,3,1.051,0.293,1,Word
51,1,1,2,1.661,0.373,1,Word
51,1,1,3,0.932,0.295,1,Word
51,1,0,1,1.647,0.614,0,Word
51,0,0,2,0.992,0.519,1,Word
51,1,0,2,1.161,1.948,0,Word
51,0,0,3,1.632,0.523,1,Word
51,0,0,2,1.747,0.562,1,Word
51,0,1,2,1.346,0.757,0,Word
51,0,0,1,1.634,0.252,1,Word
51,1,1,3,0.97,0.286,1,Word
51,1,1,3,1.035,0.288,1,Word
51,0,0,2,1.906,0.251,1,Word
51,0,0,2,1.508,0.453,1,Word
51,1,1,3,1.155,0.549,1,Word
51,1,0,1,1.82,0.911,0,Word
51,1,1,3,1.083,0.247,1,Word
51,0,0,2,1.354,0.39,1,Word
51,1,1,3,1.05,0.304,1,Word
51,0,1,2,1.907,0.557,0,Word
51,1,1,2,1.759,0.306,1,Word
51,0,0,2,1.367,0.248,1,Word
51,1,0,2,1.986,0.75,0,Word
51,1,1,1,1.504,0.344,1,Word
51,0,0,2,1.909,0.47,1,Word
51,1,0,2,1.199,0.384,0,Word
51,1,1,1,2.405,0.623,1,Word
51,0,0,2,1.269,0.587,1,Word
51,1,0,1,2.893,1.471,0,Word
51,1,0,2,1.215,0.58,0,Word
51,1,0,1,1.453,0.738,0,Word
51,1,1,2,1.115,1.104,1,Word
51,0,0,2,1.188,0.293,1,Word
51,1,0,2,2.162,0.431,0,Word
51,0,0,2,2.163,0.613,1,Word
51,1,0,1,2.366,0.641,0,Word
51,0,1,2,1.141,0.364,0,Word
51,1,0,2,2.305,0.955,0,Word
51,1,1,3,0.997,0.472,1,Word
51,1,0,2,1.079,0.468,0,Word
51,1,1,3,1.112,0.579,1,Word
51,1,1,2,2.142,0.59,1,Word
51,0,1,2,1.948,0.32,0,Word
51,1,0,2,1.302,0.727,0,Word
51,1,0,3,1.374,0.253,0,Word
51,0,0,2,1.045,0.369,1,Word
51,0,0,2,1.166,0.562,1,Word
51,0,1,1,1.734,0.252,0,Word
51,0,0,1,1.684,0.533,1,Word
51,0,1,2,2.404,0.401,0,Word
51,1,0,2,1.308,0.579,0,Word
51,0,0,2,1.302,0.254,1,Word
51,1,1,2,2.049,0.3,1,Word
51,0,0,2,0.953,0.313,1,Word
51,0,1,1,1.833,0.52,0,Word
51,0,0,2,1.197,0.447,1,Word
51,1,1,2,1.617,0.348,1,Word
51,1,1,1,1.385,0.318,1,Word
51,1,1,3,1.045,0.374,1,Word
51,1,0,2,2.177,0.958,0,Word
51,1,1,1,1.07,0.338,1,Word
51,0,0,2,1.354,0.474,1,Word
51,1,1,2,0.901,0.717,1,Word
51,0,0,1,2.212,1.025,1,Word
51,0,0,2,1.961,0.965,1,Word
51,0,1,1,1.02,0.284,0,Word
51,0,1,2,2.801,1.518,0,Word
51,0,0,2,0.865,0.34,1,Word
51,1,0,2,1.64,0.314,0,Word
51,0,1,1,1.362,0.305,0,Word
51,1,1,2,1.445,0.829,1,Word
51,1,0,2,1.572,0.347,0,Word
51,0,1,2,3.277,0.32,0,Word
51,0,1,2,1.928,1.645,0,Word
51,0,0,2,1.518,0.873,1,Word
51,0,0,3,1.085,0.257,1,Word
51,0,1,1,1.54,1.101,0,Word
51,1,0,1,1.545,0.48,0,Word
52,0,0,3,2.988,1.162,1,Word
52,0,0,2,1.588,0.443,1,Word
52,1,1,3,2.268,0.52,1,Word
52,1,1,1,3.127,0.842,1,Word
52,1,1,3,2.162,0.636,1,Word
52,0,0,2,1.513,0.517,1,Word
52,0,1,2,3.333,0.409,0,Word
52,1,1,3,1.554,0.549,1,Word
52,1,1,3,1.21,0.476,1,Word
52,1,1,3,1.484,0.411,1,Word
52,0,0,3,1.409,0.72,1,Word
52,1,1,2,2.61,0.474,1,Word
52,0,1,3,1.825,0.419,0,Word
52,0,0,2,2.707,0.41,1,Word
52,0,0,2,1.281,0.554,1,Word
52,1,1,3,1.299,0.406,1,Word
52,0,0,1,2.952,0.701,1,Word
52,0,0,2,2.652,1.029,1,Word
52,0,0,1,2.508,0.738,1,Word
52,0,1,2,1.75,0.36,0,Word
52,1,0,1,4.516,0.571,0,Word
52,0,1,2,2.71,0.452,0,Word
52,0,1,1,2.875,0.435,0,Word
52,0,0,3,2.084,0.774,1,Word
52,1,1,3,1.58,0.944,1,Word
52,0,0,2,1.983,0.395,1,Word
52,0,1,1,2.254,0.472,0,Word
52,0,0,1,1.927,0.393,1,Word
52,1,0,2,2.224,0.377,0,Word
52,0,1,1,3.914,0.531,0,Word
52,1,1,3,1.572,0.706,1,Word
52,0,0,1,3.401,0.661,1,Word
52,1,1,3,1.49,0.764,1,Word
52,1,1,3,1.064,0.452,1,Word
52,1,1,3,0.933,0.418,1,Word
52,1,1,3,1.914,0.368,1,Word
52,0,0,1,1.629,0.481,1,Word
52,1,1,3,1.222,0.358,1,Word
52,1,0,1,2.187,0.373,0,Word
52,0,0,2,1.617,0.419,1,Word
52,0,0,2,1.407,0.951,1,Word
52,1,1,3,1.273,0.436,1,Word
52,1,0,1,3.256,0.907,0,Word
52,1,1,2,2.049,0.458,1,Word
52,1,1,2,1.31,0.447,1,Word
52,1,1,2,1.227,0.543,1,Word
52,0,0,2,1.267,0.43,1,Word
52,1,1,3,1.929,0.363,1,Word
52,0,0,2,3.943,0.348,1,Word
52,0,1,1,2.455,0.594,0,Word
52,0,0,2,2.538,0.664,1,Word
52,1,1,2,1.581,0.469,1,Word
52,0,0,2,1.339,0.327,1,Word
52,0,1,1,2.687,0.415,0,Word
52,0,0,2,1.82,0.74,1,Word
52,1,1,2,2.534,0.435,1,Word
52,0,0,2,4.231,0.284,1,Word
52,1,1,2,1.509,0.493,1,Word
52,1,0,1,6.161,0.426,0,Word
52,1,1,3,1.962,0.549,1,Word
52,0,0,1,3.976,1.241,1,Word
52,0,0,1,2.002,0.237,1,Word
52,0,0,1,1.526,0.298,1,Word
52,1,1,2,1.833,0.319,1,Word
52,0,0,1,2.094,0.301,1,Word
52,0,0,3,5.903,0.314,1,Word
52,0,0,1,3.23,0.328,1,Word
52,0,0,2,1.385,0.318,1,Word
52,0,0,1,1.361,0.201,1,Word
52,1,1,2,2.841,0.458,1,Word
52,1,0,2,2.058,0.446,0,Word
52,0,1,1,4.49,1.937,0,Word
52,1,0,1,4.687,0.373,0,Word
52,0,0,1,3.193,0.827,1,Word
52,1,1,1,2.08,0.461,1,Word
52,1,1,3,1.377,0.79,1,Word
52,1,1,2,1.644,0.556,1,Word
52,1,1,3,1.076,0.524,1,Word
52,1,1,3,1.16,0.605,1,Word
52,0,0,2,2.248,0.426,1,Word
52,1,1,3,0.959,0.391,1,Word
52,0,0,2,3.868,1.138,1,Word
52,1,0,1,5.018,0.85,0,Word
52,1,0,2,1.721,0.537,0,Word
52,0,1,2,3.551,0.461,0,Word
52,0,0,1,1.817,0.242,1,Word
52,0,1,1,4.214,0.425,0,Word
52,1,1,2,1.589,0.319,1,Word
52,0,0,1,3.991,0.321,1,Word
52,1,0,1,1.203,0.249,0,Word
52,0,0,2,4.096,0.333,1,Word
52,1,1,3,1.42,0.656,1,Word
52,1,0,1,5.796,1.199,0,Word
52,1,1,3,2.843,0.405,1,Word
52,1,0,1,3.327,0.394,0,Word
52,1,1,1,2.137,1.433,1,Word
53,1,0,1,4.468,1.861,0,Word
53,1,1,3,3.345,0.928,1,Word
53,0,0,1,2.639,1.859,1,Word
53,1,1,2,2.748,1.244,1,Word
53,1,1,3,1.672,1.209,1,Word
53,1,0,1,3.582,0.566,0,Word
53,1,1,1,3.678,1.417,1,Word
53,1,0,1,1.843,0.702,0,Word
53,0,0,1,3.447,0.572,1,Word
53,0,0,1,2.122,0.502,1,Word
53,0,0,1,1.845,0.751,1,Word
53,0,0,2,3.415,0.476,1,Word
53,1,1,2,3.62,0.418,1,Word
53,0,0,1,1.423,1.164,1,Word
53,1,0,1,1.386,0.524,0,Word
53,0,0,1,1.808,0.479,1,Word
53,0,0,1,2.549,0.898,1,Word
53,1,0,1,4.734,1.513,0,Word
53,0,0,1,2.427,0.63,1,Word
53,0,0,1,2.171,1.758,1,Word
53,1,1,1,1.713,1.157,1,Word
53,0,1,2,2.077,1.076,0,Word
53,0,0,1,1.522,1.183,1,Word
53,0,0,1,3.006,0.525,1,Word
53,1,0,1,6.773,0.661,0,Word
53,1,0,1,1.949,0.827,0,Word
53,1,1,3,4.048,1.72,1,Word
53,0,0,1,1.226,0.659,1,Word
53,0,0,1,1.683,0.515,1,Word
53,0,0,2,5.074,2.473,1,Word
53,1,1,1,4.156,0.572,1,Word
53,0,1,1,2.987,0.392,0,Word
53,1,1,1,1.971,0.508,1,Word
53,0,0,1,1.866,0.433,1,Word
53,1,1,2,3.745,0.402,1,Word
53,0,0,1,3.026,0.91,1,Word
53,1,0,1,4.246,0.572,0,Word
53,1,1,1,2.125,0.392,1,Word
53,0,1,2,2.235,1.237,0,Word
53,1,0,1,1.945,1.248,0,Word
53,0,0,1,3.608,0.376,1,Word
53,0,1,2,2.05,0.493,0,Word
53,0,0,1,1.841,1.192,1,Word
53,0,1,1,5.908,2.519,0,Word
53,1,1,1,2.07,0.363,1,Word
53,0,0,2,3.801,2.951,1,Word
53,0,1,1,6.111,2.392,0,Word
53,0,0,1,2.298,0.476,1,Word
53,0,0,1,2.279,0.477,1,Word
53,1,0,1,1.197,0.581,0,Word
53,1,0,1,2.215,0.572,0,Word
53,1,1,1,5.556,0.351,1,Word
53,1,1,1,1.782,0.302,1,Word
53,1,1,3,4.454,2.837,1,Word
53,1,1,2,2.207,0.718,1,Word
53,0,0,1,2.18,0.501,1,Word
53,1,0,1,2.168,0.504,0,Word
53,1,0,1,5.213,0.357,0,Word
53,1,0,1,1.7,0.299,0,Word
53,0,0,1,2.065,0.437,1,Word
53,1,0,1,2.48,0.452,0,Word
53,0,0,1,1.321,0.777,1,Word
53,1,1,1,2.583,0.429,1,Word
53,0,1,2,2.642,0.959,0,Word
53,0,0,1,1.323,1.527,1,Word
53,0,0,1,2.784,0.354,1,Word
53,1,0,1,2.441,1.066,0,Word
53,1,1,1,2.252,0.545,1,Word
53,1,1,3,5.553,1.12,1,Word
53,1,0,2,3.379,0.303,0,Word
53,1,0,1,1.141,1.062,0,Word
53,1,1,2,2.322,0.406,1,Word
53,1,1,1,2.384,0.379,1,Word
53,0,0,2,1.131,1.439,1,Word
53,0,1,1,1.525,0.367,0,Word
53,0,0,1,2.023,0.33,1,Word
53,1,0,1,3.13,0.491,0,Word
53,0,0,1,2.298,0.447,1,Word
53,0,1,1,1.862,0.33,0,Word
53,0,0,1,1.053,0.407,1,Word
53,0,1,1,1.708,1.017,0,Word
53,0,0,1,1.167,0.416,1,Word
53,1,1,2,2.528,0.378,1,Word
53,1,0,1,1.192,0.447,0,Word
53,0,0,1,4.253,0.378,1,Word
53,0,0,1,1.251,0.393,1,Word
53,1,1,1,2.086,0.292,1,Word
53,0,0,1,3.026,0.725,1,Word
53,1,0,1,1.123,0.424,0,Word
53,1,0,1,2.719,0.344,0,Word
53,1,1,1,2.01,0.448,1,Word
53,1,1,2,4.013,0.591,1,Word
53,0,1,1,1.573,0.327,0,Word
53,1,1,1,1.771,0.892,1,Word
53,0,0,1,2.028,0.443,1,Word
53,0,1,1,6.012,0.32,0,Word
54,1,0,2,1.522,1.071,0,Word
54,1,1,3,1.248,0.603,1,Word
54,0,0,3,1.144,0.487,1,Word
54,0,0,3,1.345,0.419,1,Word
54,0,0,3,1.168,0.284,1,Word
54,1,1,3,1.088,0.611,1,Word
54,1,1,3,1.06,0.573,1,Word
54,1,1,3,0.761,0.488,1,Word
54,0,0,3,0.854,0.459,1,Word
54,1,1,3,0.847,0.502,1,Word
54,0,0,3,0.848,0.398,1,Word
54,0,0,2,1.442,0.612,1,Word
54,0,1,1,2.366,1,0,Word
54,0,0,3,1.705,1.905,1,Word
54,1,1,3,1.031,0.462,1,Word
54,1,1,3,0.756,0.412,1,Word
54,0,0,3,0.966,0.478,1,Word
54,0,0,3,1.106,0.506,1,Word
54,1,1,3,0.835,0.422,1,Word
54,0,0,3,0.694,0.414,1,Word
54,1,0,3,1.068,0.327,0,Word
54,0,0,3,4.238,0.642,1,Word
54,0,0,3,1.102,0.488,1,Word
54,1,1,3,0.997,1.621,1,Word
54,1,1,3,0.804,0.426,1,Word
54,1,1,3,0.512,0.44,1,Word
54,0,0,3,0.911,0.311,1,Word
54,1,1,3,1.429,0.34,1,Word
54,0,1,3,0.842,0.377,0,Word
54,1,1,3,0.799,0.23,1,Word
54,1,1,3,0.879,0.38,1,Word
54,1,1,3,0.692,0.428,1,Word
54,0,1,1,3.251,0.899,0,Word
54,0,1,2,2.328,0.475,0,Word
54,1,1,3,1.078,0.317,1,Word
54,1,1,3,0.843,0.501,1,Word
54,0,0,2,1.088,0.645,1,Word
54,1,0,2,3.62,0.735,0,Word
54,0,0,1,1.08,0.499,1,Word
54,1,1,3,2.219,0.655,1,Word
54,0,0,2,0.931,0.553,1,Word
54,1,1,3,0.995,0.345,1,Word
54,0,1,3,0.672,0.37,0,Word
54,0,0,2,1.296,0.345,1,Word
54,1,1,3,2.832,0.498,1,Word
54,1,1,3,0.798,0.39,1,Word
54,0,0,2,1.033,0.683,1,Word
54,1,1,3,0.853,0.361,1,Word
54,0,0,3,1.169,0.231,1,Word
54,1,1,3,0.734,0.342,1,Word
54,0,0,1,3.065,0.824,1,Word
54,1,1,3,0.711,0.394,1,Word
54,0,0,2,0.766,0.469,1,Word
54,1,0,1,2.797,0.235,0,Word
54,0,1,3,1.871,0.46,0,Word
54,1,1,3,0.711,0.369,1,Word
54,1,1,3,0.61,0.352,1,Word
54,0,0,1,1.052,0.673,1,Word
54,0,0,2,1.348,0.713,1,Word
54,1,1,3,1.136,0.295,1,Word
54,0,0,3,2.136,1.231,1,Word
54,0,0,1,1.265,0.236,1,Word
54,1,1,3,0.836,0.289,1,Word
54,1,1,3,2.368,0.454,1,Word
54,0,1,2,2.707,1.158,0,Word
54,1,1,3,0.758,0.326,1,Word
54,0,1,1,4.751,0.327,0,Word
54,0,0,3,1.058,0.263,1,Word
54,1,0,1,1.576,0.413,0,Word
54,1,1,3,0.82,0.288,1,Word
54,1,1,3,0.633,0.289,1,Word
54,0,0,2,1.168,0.475,1,Word
54,1,1,3,0.799,0.288,1,Word
54,1,0,2,1.133,0.66,0,Word
54,0,0,2,1.045,0.465,1,Word
54,0,0,2,0.88,0.415,1,Word
54,1,1,2,1.507,1.033,1,Word
54,1,0,1,1.338,0.665,0,Word
54,1,1,3,0.871,0.33,1,Word
54,0,0,2,2.015,0.366,1,Word
54,0,0,2,8.743,0.663,1,Word
54,0,0,2,0.978,0.395,1,Word
54,0,1,3,1.285,0.415,0,Word
54,0,0,2,0.806,0.286,1,Word
54,0,0,2,1.077,0.542,1,Word
54,0,0,2,1.053,0.399,1,Word
54,1,1,3,0.876,0.281,1,Word
54,1,1,3,0.757,0.159,1,Word
54,0,1,3,0.992,0.359,0,Word
54,0,0,2,0.83,0.265,1,Word
54,1,1,3,0.749,0.309,1,Word
54,1,1,3,0.935,0.269,1,Word
54,1,1,3,0.813,0.255,1,Word
54,0,0,2,1.271,0.576,1,Word
54,1,0,1,1.328,0.788,0,Word
54,0,0,3,1.056,1.333,1,Word
55,1,1,3,3.332,1.005,1,Word
55,0,0,3,1.652,0.929,1,Word
55,0,0,3,1.313,1.743,1,Word
55,1,1,3,1.559,0.753,1,Word
55,0,0,3,1.302,0.542,1,Word
55,1,1,3,2.338,0.488,1,Word
55,0,0,3,1.141,0.414,1,Word
55,0,0,3,0.978,0.377,1,Word
55,0,0,1,4.951,0.462,1,Word
55,1,1,3,1.698,2.3,1,Word
55,1,1,3,1.082,0.346,1,Word
55,0,0,3,1.006,0.394,1,Word
55,0,0,3,0.865,0.328,1,Word
55,0,0,3,1.14,0.383,1,Word
55,0,0,3,1.016,0.366,1,Word
55,1,1,1,6.183,0.543,1,Word
55,0,0,1,3.323,0.661,1,Word
55,0,0,2,1.345,0.543,1,Word
55,1,1,3,1.253,0.352,1,Word
55,1,1,3,0.955,0.264,1,Word
55,0,0,2,1.382,0.664,1,Word
55,0,0,2,1.424,0.394,1,Word
55,1,1,3,1.04,0.342,1,Word
55,0,0,3,2.606,0.432,1,Word
55,0,0,3,0.939,0.36,1,Word
55,0,0,3,0.92,0.336,1,Word
55,1,1,3,1.397,0.284,1,Word
55,0,0,3,2.062,0.359,1,Word
55,0,0,3,1.909,0.324,1,Word
55,1,1,3,1.117,0.282,1,Word
55,1,1,3,0.92,0.274,1,Word
55,1,1,3,0.851,0.258,1,Word
