Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,coherence,Accuracy,Training,Scale
13,6,8.6577,3,0.9902,0.2175,0.5,2.6577,0,four-point scale
13,160,147.0874,3,0.8215,1.1622,0.5,12.9126,0,four-point scale
13,163,143.7622,3,0.7628,0.2402,0.125,19.2378,0,four-point scale
13,75,64.3813,3,0.9096,0.3185,0.125,10.6187,0,four-point scale
13,278,293.9398,3,0.7979,0.2739,0.5,15.9398,0,four-point scale
13,150,143.4687,3,0.7554,0.2816,0.5,6.5313,0,four-point scale
13,109,295.2829,2,0.8511,0.2601,0.031,173.7171,0,four-point scale
13,340,79.0189,2,1.2097,0.2982,0.016,99.0189,0,four-point scale
13,245,238.5282,3,0.7314,0.2323,0.125,6.4718,0,four-point scale
13,358,216.2579,1,1.1233,0.863,0.062,141.7421,0,four-point scale
13,221,205.8989,2,7.0485,0.4855,0.062,15.1011,0,four-point scale
13,36,215.4824,1,0.7737,0.17,0.031,179.4824,0,four-point scale
13,336,330.2286,3,0.8185,0.3121,0.5,5.7714,0,four-point scale
13,109,113.6831,3,1.918,1.0987,0.5,4.6831,0,four-point scale
13,106,229.1086,2,0.6959,1.8215,0.031,123.1086,0,four-point scale
13,65,258.3129,1,0.8085,0.4228,0.016,166.6871,0,four-point scale
13,155,137.847,3,0.7826,0.3739,0.25,17.153,0,four-point scale
13,267,217.1735,3,1.7673,0.4632,0.062,49.8265,0,four-point scale
13,220,226.3939,3,0.8308,1.041,0.5,6.3939,0,four-point scale
13,316,307.0031,2,1.0433,0.2175,0.062,8.9969,0,four-point scale
13,63,288.2818,3,0.7688,0.2532,0.031,134.7182,0,four-point scale
13,247,249.8641,3,0.5579,0.8283,0.125,2.8641,0,four-point scale
13,173,133.7247,1,0.7396,0.206,0.016,39.2753,0,four-point scale
13,238,244.1131,3,0.7726,0.66,0.5,6.1131,0,four-point scale
13,90,89.9298,3,0.7412,0.6458,0.125,0.0702,0,four-point scale
13,101,140.1043,1,0.8465,0.2797,0.062,39.1043,0,four-point scale
14,317,1.7065,0.73,31.3073,25.1928,0.5,44.7065,1,continuous scale
14,14,29.7955,2.17,68.8991,3.7928,0.5,15.7955,1,continuous scale
14,123,129.2756,2.35,8.7855,5.0177,0.5,6.2756,1,continuous scale
14,175,164.5703,2.63,4.4617,2.4417,0.5,10.4297,1,continuous scale
14,248,239.4289,1.16,5.7499,4.6782,0.25,8.5711,1,continuous scale
14,182,149.5924,2.34,3.1459,2.2778,0.25,32.4076,1,continuous scale
14,152,118.8365,2.93,3.1881,2.8491,0.25,33.1635,1,continuous scale
14,153,139.3338,1,3.1661,50.0526,0.25,13.6662,1,four-point scale
14,36,121.188,1,4.569,69.8979,0.125,85.188,1,four-point scale
14,185,155.6802,3,5.7123,47.0338,0.125,29.3198,1,four-point scale
14,64,89.9044,2.48,4.5515,6.7893,0.125,25.9044,1,continuous scale
14,265,100.846,2,6.0828,3.3904,0.125,164.154,1,four-point scale
14,236,151.6078,0.13,4.858,5.5322,0.062,84.3922,1,continuous scale
14,293,118.2269,1,3.7093,3.2194,0.062,174.7731,1,four-point scale
14,225,104.7797,1,6.0667,2.1694,0.062,120.2203,1,four-point scale
14,80,89.9073,1.5,3.1256,2.5796,0.062,9.9073,1,continuous scale
14,88,121.6626,1.35,5.0304,4.6082,0.031,33.6626,1,continuous scale
14,27,58.8393,1,5.2873,2.4849,0.031,31.8393,1,four-point scale
14,45,79.5642,2.3,3.3838,1.5898,0.031,34.5642,1,continuous scale
14,270,88.6257,2,4.7096,3.2877,0.031,178.6257,1,four-point scale
14,270,119.7806,1.97,4.031,3.2252,0.016,150.2194,1,continuous scale
14,346,89.9291,2.01,2.6134,2.5609,0.016,103.9291,1,continuous scale
14,319,53.4034,2.34,2.3433,2.871,0.016,94.4034,1,continuous scale
14,127,77.9004,2.06,2.791,1.7385,0.016,49.0996,1,continuous scale
14,262,135,2,2.5189,3.4813,0.016,127,0,four-point scale
14,229,312.785,1,2.386,3.2494,0.016,83.785,0,four-point scale
14,291,281.6588,3,2.9529,2.6646,0.5,9.3412,0,four-point scale
14,112,117.5431,3,3.1861,32.3266,0.25,5.5431,0,four-point scale
14,41,53.1846,2,2.5104,1.9914,0.5,12.1846,0,four-point scale
14,287,294.0763,3,2.2927,2.0154,0.5,7.0763,0,four-point scale
14,86,89.9131,2,1.7174,2.7234,0.25,3.9131,0,four-point scale
14,188,54.3757,0,5.929,2.3247,0.016,133.6243,0,four-point scale
14,175,180.0939,3,5.6858,1.7667,0.5,5.0939,0,four-point scale
14,260,241.4559,1,5.7641,3.2631,0.031,18.5441,0,four-point scale
14,277,277.4434,2,2.5381,1.4051,0.25,0.4434,0,four-point scale
14,83,145.8901,2,2.743,1.7769,0.031,62.8901,0,four-point scale
14,2,359.9226,2,3.5843,1.3917,0.25,2.0774,0,four-point scale
14,178,171.7335,1,1.6646,1.0374,0.016,6.2665,0,four-point scale
14,49,117.8985,1,2.7253,1.8885,0.062,68.8985,0,four-point scale
14,216,180.0897,2,1.3738,1.8031,0.062,35.9103,0,four-point scale
14,66,60.6291,0,6.525,2.0268,0.016,5.3709,0,four-point scale
14,301,311.6368,3,4.0105,1.5246,0.5,10.6368,0,four-point scale
14,10,10.0763,3,2.3533,1.6695,0.5,0.0763,0,four-point scale
14,68,65.906,3,3.2834,1.3754,0.5,2.094,0,four-point scale
14,336,106.5002,0,5.8377,1.2386,0.062,130.5002,0,four-point scale
14,55,59.7466,2,3.7618,1.4203,0.5,4.7466,0,four-point scale
14,160,359.4899,1,3.6205,1.299,0.016,160.5101,0,four-point scale
14,144,180.0695,0,2.0383,1.2773,0.016,36.0695,0,four-point scale
14,295,118.8365,1,1.7598,1.2565,0.031,176.1635,0,four-point scale
14,59,58.6412,3,3.8264,2.1231,0.5,0.3588,0,four-point scale
14,82,77.0658,3,2.9702,1.915,0.5,4.9342,0,four-point scale
14,128,99.159,1,2.6644,1.3114,0.062,28.841,0,four-point scale
14,238,89.9192,1,2.7278,1.2832,0.062,148.0808,0,four-point scale
14,155,121.982,1,2.066,0.7828,0.031,33.018,0,four-point scale
14,321,131.0626,0,3.0138,1.5429,0.062,170.0626,0,four-point scale
14,113,108.5814,2,2.5292,1.3003,0.25,4.4186,0,four-point scale
14,59,66.7575,1,2.6519,1.9034,0.125,7.7575,0,four-point scale
14,50,89.9457,1,3.4253,1.617,0.031,39.9457,0,four-point scale
14,133,109.8766,1,2.4861,1.3156,0.031,23.1234,0,four-point scale
14,299,313.9601,0,5.2022,1.8125,0.031,14.9601,0,four-point scale
14,148,146.8702,2,1.6658,1.6075,0.25,1.1298,0,four-point scale
14,59,51.3132,2,2.8863,1.6566,0.125,7.6868,0,four-point scale
14,77,72.212,3,2.0122,1.317,0.5,4.788,0,four-point scale
14,19,31.7842,1,2.0432,1.5616,0.125,12.7842,0,four-point scale
14,30,108.9788,1,2.577,1.4714,0.031,78.9788,0,four-point scale
14,351,359.9391,1,2.3123,1.2904,0.25,8.9391,0,four-point scale
14,162,159.9659,2,1.612,1.3034,0.5,2.0341,0,four-point scale
14,275,135.452,0,2.6866,1.3475,0.062,139.548,0,four-point scale
14,66,62.6044,1,2.6529,2.8989,0.125,3.3956,0,four-point scale
14,300,60.5827,0.79,2.1133,3.2654,0.016,120.5827,0,continuous scale
14,92,113.1506,0.54,1.622,1.5954,0.016,21.1506,0,continuous scale
14,296,52.9864,0.56,2.7149,3.1256,0.062,116.9864,0,continuous scale
14,236,228.1145,3,2.5515,1.805,0.5,7.8855,0,continuous scale
14,62,56.4274,2.31,10.0559,2.2831,0.125,5.5726,0,continuous scale
14,38,117.6671,0.97,2.5578,1.6157,0.125,79.6671,0,continuous scale
14,29,43.2666,1.89,1.4816,1.5307,0.25,14.2666,0,continuous scale
14,223,211.9325,0.11,2.3548,1.4298,0.062,11.0675,0,continuous scale
14,233,234.6521,2.93,1.2508,1.5247,0.25,1.6521,0,continuous scale
14,337,180.056,0,3.0067,1.1374,0.062,156.944,0,continuous scale
14,264,264.97,0.09,2.2103,3.0043,0.062,0.97,0,continuous scale
14,176,180.056,0.28,2.6415,1.1882,0.016,4.056,0,continuous scale
14,53,58.535,2.98,2.4437,2.9235,0.5,5.535,0,continuous scale
14,142,140.0621,2.44,1.1382,1.8305,0.125,1.9379,0,continuous scale
14,67,76.5057,2.36,1.6402,1.5956,0.125,9.5057,0,continuous scale
14,180,180.0543,2.81,1.2489,2.3051,0.25,0.0543,0,continuous scale
14,50,125.3908,0.11,2.8706,1.4744,0.062,75.3908,0,continuous scale
14,55,57.475,2.59,2.0237,1.6538,0.5,2.475,0,continuous scale
14,332,89.9035,0.04,1.9619,1.879,0.031,117.9035,0,continuous scale
14,82,78.8656,2.68,3.3177,2.0229,0.25,3.1344,0,continuous scale
14,6,359.9311,2.12,2.315,1.6179,0.25,6.0689,0,continuous scale
14,83,53.0238,0,2.9347,2.7768,0.031,29.9762,0,continuous scale
14,204,210.8678,2.86,2.817,3.9007,0.5,6.8678,0,continuous scale
14,126,146.511,0.38,1.711,3.9425,0.062,20.511,0,continuous scale
14,196,181.4209,0.26,1.8027,1.2607,0.062,14.5791,0,continuous scale
14,54,228.4307,0.09,2.7856,1.2882,0.016,174.4307,0,continuous scale
14,149,171.4206,1.53,2.9086,1.8967,0.062,22.4206,0,continuous scale
14,253,40.9827,1,1.5692,2.0246,0.125,147.9827,0,continuous scale
14,207,213.1375,2.03,1.1185,1.3809,0.25,6.1375,0,continuous scale
14,27,220.6146,0.32,2.2349,2.8242,0.031,166.3854,0,continuous scale
14,288,285.6473,2.12,4.4301,2.2943,0.25,2.3527,0,continuous scale
14,243,241.7266,2.44,2.0546,1.6439,0.25,1.2734,0,continuous scale
14,145,27.2032,0.11,2.8753,3.9412,0.062,117.7968,0,continuous scale
14,357,356.0494,2.93,1.6593,1.4956,0.5,0.9506,0,continuous scale
14,298,58.3715,0,2.518,1.5689,0.062,120.3715,0,continuous scale
14,277,237.9897,0,1.6762,1.785,0.062,39.0103,0,continuous scale
14,318,307.4739,3,2.0512,1.5467,0.5,10.5261,0,continuous scale
14,187,339.9812,0.32,3.4727,2.2414,0.062,152.9812,0,continuous scale
14,63,56.9719,1.5,2.1503,1.1664,0.25,6.0281,0,continuous scale
14,72,76.4943,1.86,2.0895,1.0213,0.125,4.4943,0,continuous scale
14,339,131.6267,0.26,2.468,2.4557,0.031,152.6267,0,continuous scale
14,236,359.9374,0.09,2.2588,1.521,0.031,123.9374,0,continuous scale
14,355,357.3811,3,1.781,2.1434,0.5,2.3811,0,continuous scale
14,45,40.2478,3,3.63,2.2636,0.5,4.7522,0,continuous scale
14,192,209.7737,2.48,1.4886,1.9826,0.25,17.7737,0,continuous scale
14,252,58.535,1,2.9741,3.5916,0.031,166.535,0,four-point scale
14,158,147.6176,2,1.8409,1.2791,0.25,10.3824,0,four-point scale
14,214,82.2381,1,1.1745,1.5749,0.016,131.7619,0,four-point scale
14,89,62.9726,1,1.36,2.7669,0.062,26.0274,0,four-point scale
14,50,122.3171,0,2.4085,1.5757,0.062,72.3171,0,four-point scale
14,240,89.9163,0,2.43,1.0316,0.016,150.0837,0,four-point scale
14,190,180.101,3,2.7384,1.2895,0.25,9.899,0,four-point scale
14,10,8.4359,2,1.7129,1.9293,0.25,1.5641,0,four-point scale
14,76,62.6044,3,1.9042,1.4389,0.5,13.3956,0,four-point scale
14,63,62.0146,3,1.2961,1.035,0.5,0.9854,0,four-point scale
14,315,240.946,0,2.3675,1.0485,0.016,74.054,0,four-point scale
14,58,59.9652,2,2.6865,1.3931,0.25,1.9652,0,four-point scale
14,288,89.9048,1,1.2279,1.441,0.062,161.9048,0,four-point scale
14,321,309.8139,1,1.3403,1.4115,0.062,11.1861,0,four-point scale
14,286,293.4657,1,2.3255,1.462,0.25,7.4657,0,four-point scale
14,94,99.159,2,2.3569,1.5308,0.125,5.159,0,four-point scale
14,171,180.088,1,1.3544,1.5349,0.062,9.088,0,four-point scale
14,10,32.4836,0,2.1976,0.9617,0.016,22.4836,0,four-point scale
14,30,45.0484,2,2.986,3.4614,0.25,15.0484,0,four-point scale
14,168,172.0408,1,1.18,1.261,0.125,4.0408,0,four-point scale
14,288,231.8865,0,2.7493,0.9871,0.016,56.1135,0,four-point scale
14,88,175.7641,0,1.4736,1.3924,0.016,87.7641,0,four-point scale
14,201,180.088,1,1.8575,1.2355,0.062,20.912,0,four-point scale
14,257,241.3073,3,2.2266,1.327,0.5,15.6927,0,four-point scale
14,269,58.1122,1,1.5864,2.2391,0.016,149.1122,0,four-point scale
14,71,61.2995,2,1.6896,1.3436,0.25,9.7005,0,four-point scale
14,81,114.9245,0,2.7259,1.5034,0.031,33.9245,0,four-point scale
14,174,174.2941,2,1.1097,1.2435,0.25,0.2941,0,four-point scale
14,162,26.111,0,2.0769,1.0172,0.016,135.889,0,four-point scale
14,358,180.088,1,1.0705,1.0918,0.016,177.912,0,four-point scale
14,146,135.5801,2,1.3709,1.216,0.125,10.4199,0,four-point scale
14,45,118.1487,1,2.2114,1.8598,0.062,73.1487,0,four-point scale
14,342,176.272,1,1.8021,0.6805,0.016,165.728,0,four-point scale
14,351,350.935,2,2.4923,1.3674,0.25,0.065,0,four-point scale
14,121,121.188,2,1.4209,1.7151,0.25,0.188,0,four-point scale
14,41,53.8364,0,1.4485,1.1122,0.031,12.8364,0,four-point scale
14,12,153.1666,0,1.8734,1.1018,0.062,141.1666,0,four-point scale
14,144,42.4197,0,1.4498,1.316,0.062,101.5803,0,four-point scale
14,338,164.7433,0,1.7604,1.0961,0.031,173.2567,0,four-point scale
14,323,135.844,0,1.6086,1.1166,0.062,172.844,0,four-point scale
14,248,326.7346,0,1.8749,1.1199,0.062,78.7346,0,four-point scale
14,172,163.4323,3,1.175,1.4735,0.5,8.5677,0,four-point scale
14,328,330.9736,3,1.4089,1.2572,0.5,2.9736,0,four-point scale
14,298,331.5228,0,2.3797,0.9013,0.016,33.5228,0,four-point scale
14,330,334.1047,2,1.335,1.4296,0.25,4.1047,0,four-point scale
14,186,143.4258,0.81,1.1159,1.2365,0.062,42.5742,0,continuous scale
14,49,123.8635,0.38,2.1817,1.0224,0.016,74.8635,0,continuous scale
14,249,240.5112,2.74,1.5183,1.0482,0.25,8.4888,0,continuous scale
14,342,326.2893,1.88,2.1579,1.7098,0.125,15.7107,0,continuous scale
14,22,224.5357,0,1.6359,1.0714,0.062,157.4643,0,continuous scale
14,311,322.0423,2.86,1.5253,1.4037,0.25,11.0423,0,continuous scale
14,293,299.0837,1.56,2.2984,1.1164,0.125,6.0837,0,continuous scale
14,165,97.478,0,4.7221,1.6397,0.062,67.522,0,continuous scale
14,166,149.2926,0.22,2.5227,1.6419,0.062,16.7074,0,continuous scale
14,210,55.1713,0.75,1.2585,1.9001,0.031,154.8287,0,continuous scale
14,158,145.6146,1.78,1.3411,0.9278,0.125,12.3854,0,continuous scale
14,52,245.0753,0.45,1.1794,1.0003,0.062,166.9247,0,continuous scale
14,348,341.6921,2.97,1.155,1.4769,0.5,6.3079,0,continuous scale
14,137,146.9975,2.12,1.2186,1.2126,0.062,9.9975,0,continuous scale
14,227,58.2558,0,1.3706,1.212,0.062,168.7442,0,continuous scale
14,182,148.812,0,1.7665,2.6611,0.031,33.188,0,continuous scale
14,235,221.2183,1.5,1.758,1.4017,0.062,13.7817,0,continuous scale
14,296,300.0971,2.96,2.48,1.6203,0.5,4.0971,0,continuous scale
14,284,60.5827,0.22,1.7196,1.4317,0.016,136.5827,0,continuous scale
14,153,133.1495,0.33,1.7374,1.1159,0.031,19.8505,0,continuous scale
14,121,123.0591,2.98,2.4269,2.5958,0.5,2.0591,0,continuous scale
14,209,50.3467,2.2,1.066,1.4035,0.031,158.6533,0,continuous scale
14,348,88.5274,0.09,1.5604,1.664,0.031,100.5274,0,continuous scale
14,284,123.2488,0.19,1.6062,1.4052,0.062,160.7512,0,continuous scale
14,135,57.0489,0.11,1.2322,2.0535,0.016,77.9511,0,continuous scale
14,18,25.7927,3,1.5734,1.1901,0.5,7.7927,0,continuous scale
14,280,60.817,2,1.7349,1.4529,0.016,140.817,0,continuous scale
14,157,105.7636,0,2.1924,1.4964,0.062,51.2364,0,continuous scale
14,271,72.212,0.57,2.0574,2.0724,0.016,161.212,0,continuous scale
14,280,96.9015,0.5,1.773,1.403,0.125,176.9015,0,continuous scale
14,144,131.6282,1.78,1.6802,1.1404,0.125,12.3718,0,continuous scale
14,293,294.4833,2.75,1.4543,1.5236,0.5,1.4833,0,continuous scale
14,220,223.2806,2.85,1.6238,2.1493,0.25,3.2806,0,continuous scale
14,190,180.056,0.04,1.726,3.9452,0.031,9.944,0,continuous scale
14,244,55.5888,0.86,1.4369,2.7539,0.016,171.5888,0,continuous scale
14,317,316.0391,0.62,1.2311,2.6118,0.125,0.9609,0,continuous scale
14,89,133.9367,0,1.5736,1.9253,0.016,44.9367,0,continuous scale
14,117,121.9033,1.5,1.6978,2.0878,0.062,4.9033,0,continuous scale
14,321,75.6458,0.33,2.5338,1.9967,0.062,114.6458,0,continuous scale
14,106,33.3459,0,1.9628,0.9383,0.016,72.6541,0,continuous scale
14,292,61.8502,0.14,1.4841,1.0537,0.016,129.8502,0,continuous scale
14,335,145.902,0,1.67,1.1177,0.031,170.902,0,continuous scale
14,286,53.0444,0,3.6529,1.31,0.016,127.0444,0,continuous scale
14,57,56.1487,2.68,1.3702,1.7115,0.125,0.8513,0,continuous scale
14,29,89.9192,1.5,2.3912,1.0671,0.062,60.9192,0,continuous scale
14,234,49.5537,1,1.5152,1.9881,0.031,175.5537,0,four-point scale
14,103,112.5719,3,2.1141,1.5536,0.5,9.5719,0,four-point scale
14,176,175.2064,1,1.0445,1.1631,0.125,0.7936,0,four-point scale
14,206,212.5131,1,1.7588,1.3711,0.125,6.5131,0,four-point scale
14,71,59.0472,2,1.1362,1.112,0.125,11.9528,0,four-point scale
14,299,84.4815,0,1.9575,5.5743,0.016,145.4815,0,four-point scale
14,47,42.2147,3,1.3626,1.4709,0.25,4.7853,0,four-point scale
14,294,62.6044,1,2.0848,2.1505,0.016,128.6044,0,four-point scale
14,251,240.0761,1,2.3203,1.9543,0.125,10.9239,0,four-point scale
14,224,221.166,3,1.3246,1.083,0.5,2.834,0,four-point scale
14,284,146.1284,0,2.0493,1.511,0.062,137.8716,0,four-point scale
14,275,20.1156,0,2.0849,1.0069,0.031,105.1156,0,four-point scale
14,119,119.5135,2,2.6718,1.4042,0.25,0.5135,0,four-point scale
14,330,138.3096,0,1.2065,1.3043,0.062,168.3096,0,four-point scale
14,68,58.2558,1,1.2219,0.9679,0.125,9.7442,0,four-point scale
14,22,143.7261,0,1.625,0.7896,0.016,121.7261,0,four-point scale
14,175,176.1103,3,0.9741,1.1887,0.25,1.1103,0,four-point scale
14,324,138.6585,0,1.9036,0.9028,0.016,174.6585,0,four-point scale
14,80,72.5842,3,1.7286,2.3311,0.25,7.4158,0,four-point scale
14,343,49.3236,1,2.0002,1.1238,0.016,66.3236,0,four-point scale
14,249,96.1703,0,2.018,0.8913,0.016,152.8297,0,four-point scale
14,283,289.6162,2,2.283,1.8595,0.25,6.6162,0,four-point scale
14,195,185.4245,3,1.0641,1.0013,0.25,9.5755,0,four-point scale
14,347,98.7912,0,1.3893,0.9329,0.016,111.7912,0,four-point scale
14,342,155.3317,1,1.207,1.1489,0.125,173.3317,0,four-point scale
14,321,326.981,3,2.4628,2.3473,0.25,5.981,0,four-point scale
14,137,116.532,0,2.4645,0.9115,0.031,20.468,0,four-point scale
14,240,238.8704,3,2.061,1.2874,0.5,1.1296,0,four-point scale
14,95,265.2892,1,1.1892,1.1315,0.016,170.2892,0,four-point scale
14,78,74.978,2,1.7061,1.3682,0.25,3.022,0,four-point scale
14,339,221.096,0,1.6295,1.7355,0.016,117.904,0,four-point scale
14,201,149.1259,0,2.047,1.2215,0.062,51.8741,0,four-point scale
14,166,48.0755,0,1.9013,0.5471,0.031,117.9245,0,four-point scale
14,312,307.7447,0,4.0198,1.1735,0.031,4.2553,0,four-point scale
14,21,55.7647,1,1.2553,0.8517,0.062,34.7647,0,four-point scale
14,183,180.0579,3,0.7773,1.648,0.25,2.9421,0,four-point scale
14,8,359.9318,1,2.4172,1.1289,0.125,8.0682,0,four-point scale
14,327,59.6292,0,1.1741,1.03,0.016,92.6292,0,four-point scale
14,168,166.4725,2,1.2073,1.0433,0.125,1.5275,0,four-point scale
14,236,228.5635,0,0.9041,1.0452,0.016,7.4365,0,four-point scale
14,318,324.3622,0,1.3635,0.5383,0.062,6.3622,0,four-point scale
14,241,238.0567,3,1.4356,1.0978,0.5,2.9433,0,four-point scale
14,176,177.815,2,1.6888,1.8189,0.25,1.815,0,four-point scale
14,33,227.0933,0,2.0833,1.3177,0.031,165.9067,0,four-point scale
14,23,37.7599,1,1.0998,1.1393,0.125,14.7599,0,four-point scale
14,356,79.6575,0.76,1.1823,1.32,0.016,83.6575,0,continuous scale
14,176,53.2594,0,1.5998,1.2374,0.062,122.7406,0,continuous scale
14,235,224.6382,2.69,1.1909,1.0013,0.25,10.3618,0,continuous scale
14,301,304.3099,0.01,2.6494,1.9294,0.016,3.3099,0,continuous scale
14,234,231.8865,0.16,2.1484,2.0609,0.031,2.1135,0,continuous scale
14,248,73.5292,1.73,1.7582,1.9749,0.062,174.4708,0,continuous scale
14,340,359.9168,0.42,1.5458,1.2119,0.031,19.9168,0,continuous scale
14,85,77.0658,2.98,1.095,1.3084,0.25,7.9342,0,continuous scale
14,273,129.1122,0,1.3634,1.97,0.062,143.8878,0,continuous scale
14,248,110.5806,1,2.276,2.6647,0.016,137.4194,0,continuous scale
14,274,282.8072,0,1.3321,1.0013,0.031,8.8072,0,continuous scale
14,203,212.1156,2.75,1.9119,2.9947,0.25,9.1156,0,continuous scale
14,6,61.6853,1.8,0.993,0.9193,0.031,55.6853,0,continuous scale
14,139,126.5073,0,1.3523,1.0726,0.016,12.4927,0,continuous scale
14,41,234.8451,0,0.955,0.9288,0.031,166.1549,0,continuous scale
14,133,127.8012,3,1.1482,0.9765,0.25,5.1988,0,continuous scale
14,85,75.816,2.84,1.7283,1.5727,0.125,9.184,0,continuous scale
14,27,46.1148,0.99,1.0657,1.4743,0.062,19.1148,0,continuous scale
14,241,283.926,0,2.2275,1.0247,0.016,42.926,0,continuous scale
14,268,106.9295,1.47,0.9863,0.714,0.125,161.0705,0,continuous scale
14,80,54.8983,1.73,1.7089,1.7368,0.125,25.1017,0,continuous scale
14,205,207.9482,1.22,3.4833,1.0107,0.125,2.9482,0,continuous scale
14,254,231.507,0,3.749,1.0006,0.031,22.493,0,continuous scale
14,200,61.2143,0,1.614,1.287,0.031,138.7857,0,continuous scale
14,141,147.9508,2.97,1.1015,1.3103,0.25,6.9508,0,continuous scale
14,287,78.079,0.13,1.6718,0.9871,0.062,151.079,0,continuous scale
14,281,285.5601,3,1.5181,1.2158,0.5,4.5601,0,continuous scale
14,251,241.4733,0,2.7985,1.0007,0.016,9.5267,0,continuous scale
14,67,55.7964,0.05,0.9996,1.0959,0.031,11.2036,0,continuous scale
14,115,122.173,2.93,1.6964,1.8439,0.5,7.173,0,continuous scale
14,309,311.5753,1.22,1.2941,1.0474,0.062,2.5753,0,continuous scale
14,144,136.0834,2.04,1.4028,1.6888,0.125,7.9166,0,continuous scale
14,6,46.8788,0.94,1.2521,1,0.125,40.8788,0,continuous scale
14,25,55.5248,0.18,0.9362,1.4517,0.016,30.5248,0,continuous scale
14,113,114.2822,1.88,0.9651,0.4151,0.25,1.2822,0,continuous scale
14,346,68.4428,0,1.4616,1.0944,0.125,82.4428,0,continuous scale
14,309,127.1883,0,1.0876,0.9755,0.125,178.1883,0,continuous scale
14,86,256.577,0,1.1821,1.2881,0.062,170.577,0,continuous scale
14,134,49.5537,0.11,1.1506,0.9774,0.016,84.4463,0,continuous scale
14,183,180.0599,0.27,1.7926,1.1651,0.031,2.9401,0,continuous scale
14,105,100.5908,1.34,1.4806,1.5212,0.125,4.4092,0,continuous scale
14,271,164.6152,0.11,1.3325,7.6063,0.062,106.3848,0,continuous scale
14,303,306.6491,2.8,1.7817,1.0013,0.25,3.6491,0,continuous scale
14,28,89.9312,0.33,1.6309,2.1417,0.016,61.9312,0,continuous scale
14,279,285.1298,2.96,1.3284,1.1206,0.5,6.1298,0,continuous scale
14,168,139.7756,0,1.1673,1.5114,0.062,28.2244,0,four-point scale
14,283,84.4815,0,1.3531,0.5861,0.016,161.4815,0,four-point scale
14,181,180.056,3,1.4722,1.188,0.5,0.944,0,four-point scale
14,353,331.185,3,1.4367,1.0334,0.5,21.815,0,four-point scale
14,27,36.859,3,1.7449,0.6438,0.5,9.859,0,four-point scale
14,179,174.6928,3,0.9277,0.378,0.5,4.3072,0,four-point scale
14,89,108.1151,0,1.1227,0.4179,0.016,19.1151,0,four-point scale
14,260,55.5248,0,0.9276,0.5198,0.062,155.5248,0,four-point scale
14,154,144.5341,2,1.4823,1.2569,0.25,9.4659,0,four-point scale
14,261,225.9349,0,0.9588,0.5323,0.031,35.0651,0,four-point scale
14,92,89.9086,2,1.0138,0.4935,0.125,2.0914,0,four-point scale
14,196,26.3725,0,1.5208,0.5376,0.031,169.6275,0,four-point scale
14,153,228.5277,0,0.8741,0.3865,0.016,75.5277,0,four-point scale
14,241,296.2723,0,1.0088,0.6175,0.016,55.2723,0,four-point scale
14,265,62.9615,0,1.0594,0.4201,0.016,157.9615,0,four-point scale
14,259,252.3243,1,1.048,1.7738,0.125,6.6757,0,four-point scale
