Subj_idx,Stimulus,Response,Confidence,RT_dec,Angle perturbation
5,2,2,4,0.7793,48.904
5,2,2,4,1.0579,-48.804
5,2,2,1,1.5086,48.704
5,2,1,4,0.5357,-48.604
5,1,1,5,0.9376,0
5,2,2,3,1.1219,48.868
5,2,2,5,0.7539,48.768
5,2,1,5,0.5607,-48.668
5,2,1,1,1.4772,-48.932
5,2,2,3,1.0404,49.196
6,2,0,1,5.155067,-30
6,2,2,5,2.1478,30
6,2,1,3,3.9352,20
6,1,1,5,4.2671,0
6,2,1,4,3.2978,-21
6,2,2,2,2.9378,22
6,2,1,3,3.32896,-21
6,2,1,4,5.1022,-21.5
6,2,2,4,2.6229,21.764
6,1,1,5,1.1422,0
6,1,1,4,1.5628,0
6,2,2,3,1.6834,21.664
6,2,2,5,1.5786,-21.564
6,2,2,3,2.2357,-21.464
6,2,1,3,2.5727,21.364
6,2,2,4,1.6731,21.628
6,1,1,5,1.5802,0
6,2,2,4,1.2504,-21.528
6,2,2,3,3.1301,21.428
6,2,1,4,1.2544,-21.328
6,2,2,1,3.4464,21.592
6,1,1,5,1.6053,0
6,2,1,3,3.027,-21.492
6,2,1,3,5.0785,21.756
6,2,2,5,1.0649,-22.02
6,2,2,5,0.9611,-21.92
6,2,1,4,1.5994,21.82
6,2,2,4,1.0594,-22.084
6,2,2,2,1.1609,21.984
6,1,1,4,1.4944,0
6,2,1,3,1.3797,21.884
6,2,2,5,0.8494,-22.148
6,1,1,5,2.3454,0
6,2,2,4,0.8375,22.048
6,2,2,4,0.9593,-21.948
6,1,1,4,0.97,0
6,2,1,5,1.2766,21.848
6,2,2,5,0.837,-22.112
6,2,2,5,0.7706,22.012
6,2,2,3,0.941,-21.912
6,2,2,2,1.3606,21.812
6,1,1,5,0.96,0
6,2,1,3,1.5609,-21.712
6,2,2,5,0.9684,21.976
6,2,2,5,1.0608,-21.876
6,2,2,5,0.8605,-21.776
6,2,2,3,0.9441,21.676
6,2,2,5,0.7783,-21.576
6,2,1,4,1.3685,21.476
6,1,1,4,1.1716,0
6,2,2,5,0.9384,-21.74
6,2,1,4,1.0578,21.64
6,2,1,5,0.8444,21.904
6,2,2,5,0.8274,-22.168
6,1,2,3,0.9452,0
6,2,2,4,0.9508,-22.068
6,2,2,5,0.9703,21.968
6,1,1,3,0.9358,0
6,2,2,2,1.0552,21.868
6,2,2,5,0.8598,-21.768
6,1,1,4,1.9206,0
6,2,2,4,0.7479,21.668
6,2,2,5,0.9411,-21.568
6,2,2,5,0.9595,-21.468
6,2,1,1,1.4074,21.368
6,2,1,3,1.0469,-21.632
6,1,1,5,1.0581,0
6,2,1,4,0.9478,21.896
6,2,1,4,1.2664,22.16
6,2,2,5,0.9618,-22.424
6,1,1,4,0.9421,0
6,2,2,3,2.3458,22.324
6,2,2,5,1.4077,-22.224
6,2,1,2,0.9605,22.124
6,2,2,5,1.7362,-22.388
6,2,1,4,1.3682,22.288
6,2,2,5,0.9257,-22.552
6,2,1,3,1.6676,-22.452
6,2,1,2,0.9586,22.716
6,1,1,4,0.9796,0
6,2,1,2,1.5685,22.88
6,2,2,5,1.28387,-23.144
6,2,1,4,0.843,23.044
6,1,2,4,0.9529,0
6,1,1,1,2.20723,0
6,2,1,3,1.3905,-23.308
6,2,2,1,2.7077,23.572
6,2,2,5,1.0638,23.472
6,2,2,5,1.7118,-23.372
6,2,1,4,1.2437,23.272
6,2,2,5,0.9452,-23.536
6,2,2,2,0.8486,23.436
6,1,1,2,2.4724,0
6,2,2,5,1.3922,-23.336
6,2,2,4,0.9296,-23.236
6,2,1,5,0.9663,23.136
6,2,2,5,0.84,23.4
6,2,2,2,1.4246,-23.3
6,1,1,4,1.4806,0
6,1,1,3,0.857,0
6,2,2,3,0.7675,-23.2
6,2,2,3,0.829,23.1
6,2,2,5,0.8474,23
6,2,2,2,2.038,-22.9
6,2,2,2,1.1744,22.8
6,1,2,4,1.275,0
6,2,2,5,0.9661,-22.7
6,2,1,3,2.7996,22.6
6,2,2,5,1.1531,-22.864
6,2,2,5,0.9644,22.764
6,2,2,4,1.6971,-22.664
6,2,1,4,3.1857,-22.564
6,1,1,4,1.2627,0
6,2,1,4,1.0556,22.828
6,2,2,5,0.88,-23.092
6,2,1,4,1.5309,22.992
6,2,2,5,1.4851,-23.256
6,1,1,5,4.184,0
6,2,2,5,1.058,23.156
6,2,2,5,0.9674,-23.056
6,2,2,1,2.7378,22.956
6,2,2,5,1.6278,22.856
6,2,2,3,0.8923,-22.756
6,1,2,2,1.1558,0
6,1,1,2,5.1031,0
6,2,2,5,0.9246,-22.656
6,2,2,2,2.1341,22.556
6,2,2,4,0.9343,-22.456
6,2,1,2,1.2699,22.356
6,2,2,4,0.8427,-22.62
6,2,1,3,1.3858,22.52
6,2,2,4,0.6297,22.784
6,2,2,4,1.3751,-22.684
6,1,1,5,1.0382,0
6,1,1,5,1.0575,0
6,2,1,5,0.8475,22.584
6,2,2,5,1.4682,-22.848
6,2,2,5,0.8563,-22.748
6,2,2,3,0.7549,22.648
6,2,1,4,1.9043,22.548
6,1,1,5,1.4759,0
6,2,2,1,2.3149,-22.812
6,2,1,4,1.7799,-22.712
6,2,2,5,0.9449,22.976
6,2,2,5,0.8365,-22.876
6,2,1,2,0.951,22.776
6,2,1,2,3.6805,23.04
6,1,1,5,2.5178,0
6,2,2,5,0.8509,-23.304
6,2,2,5,1.5687,-23.204
6,2,2,5,0.9387,23.104
6,2,2,3,0.9673,23.004
6,1,1,3,0.9361,0
6,2,1,5,1.9888,-22.904
6,1,1,4,1.275,0
6,2,2,5,1.2027,-23.168
6,2,1,4,1.5942,23.068
6,2,2,3,1.5902,-23.332
6,2,1,3,1.3892,23.232
6,2,1,4,1.3907,-23.496
6,1,1,4,3.2707,0
6,2,1,2,1.9168,23.76
6,2,1,4,1.8927,-24.024
6,2,2,5,0.9471,24.288
6,2,2,5,0.9505,24.188
6,1,1,2,2.0926,0
6,2,2,5,0.8621,-24.088
6,2,1,1,4.3362,-23.988
6,2,2,5,1.058,24.252
6,2,2,5,1.7959,-24.152
6,2,2,5,0.6377,24.052
6,2,1,5,0.9527,23.952
6,1,2,2,3.5834,0
6,2,2,5,1.1657,-24.216
6,2,2,5,1.0382,-24.116
6,1,1,5,0.9318,0
6,2,1,5,2.2183,24.016
6,2,2,5,1.2076,-24.28
6,2,1,4,2.0153,24.18
6,2,1,4,0.9363,24.444
6,2,2,4,1.3846,-24.708
6,2,1,5,2.2139,24.608
6,2,2,5,1.094,-24.872
6,2,1,3,1.1758,24.672
6,2,2,5,0.9605,24.936
6,1,1,4,2.65408,0
6,2,2,5,1.05743,-24.836
6,2,1,4,1.1783,24.736
6,2,2,5,1.25667,-25
6,2,2,5,0.8501,24.9
6,1,1,5,1.7739,0
6,2,2,5,0.8774,-24.8
6,1,1,5,0.9335,0
6,2,2,5,0.9647,-24.7
6,2,1,2,2.0181,24.6
6,2,2,5,1.2437,24.864
6,2,2,5,0.8435,-24.764
6,2,1,4,1.3888,24.664
6,2,2,2,2.1469,-24.928
6,1,1,3,1.1568,0
6,2,1,1,4.7226,-24.828
6,2,2,2,1.2659,25.092
6,2,2,3,2.1129,-24.992
6,1,1,5,1.8132,0
6,2,1,4,1.1774,24.892
6,2,2,3,2.6072,25.156
6,2,2,4,1.1666,-25.056
6,2,1,2,3.4691,-24.956
6,2,1,2,4.2716,25.22
6,2,2,5,0.9534,-25.484
6,1,1,3,1.5721,0
6,2,1,5,1.6067,25.384
6,2,2,5,0.8259,-25.648
6,2,1,3,2.5594,25.548
6,1,1,5,1.5821,0
6,2,1,4,0.944,25.812
6,2,2,5,0.94458,-26.076
6,2,2,5,0.95927,-25.976
6,2,2,4,1.2812,25.876
6,1,1,5,0.94224,0
6,2,2,2,1.4043,25.776
6,2,2,5,0.95252,-25.676
6,2,2,4,0.9538,25.576
6,2,2,5,0.9724,-25.476
6,2,1,1,2.3218,-25.376
6,2,2,4,0.647,25.64
6,2,2,4,1.0543,25.54
6,1,1,5,0.8411,0
6,2,2,5,1.4716,-25.44
6,2,2,5,0.8204,-25.34
6,1,1,5,1.3092,0
6,2,1,2,2.3336,25.24
6,2,2,5,0.9771,-25.504
6,2,2,4,1.1751,25.404
6,2,1,3,2.7562,-25.304
6,2,1,4,1.6039,25.568
6,1,1,4,0.7738,0
6,2,2,5,1.3902,25.832
6,2,1,4,1.6084,-25.732
6,2,2,2,1.9996,25.996
6,2,2,3,0.8607,-25.896
6,2,1,4,1.3773,25.796
6,1,1,4,1.7193,0
6,2,2,5,0.8505,-26.06
6,2,2,5,0.9615,-25.96
6,1,1,5,0.8248,0
6,2,2,2,1.1395,25.86
6,2,1,2,2.9698,25.76
6,2,2,5,0.9478,-26.024
6,1,1,4,2.1089,0
6,2,2,4,0.8605,-25.924
6,2,1,4,1.5748,25.824
6,2,1,4,1.4854,26.088
6,2,2,5,0.8443,-26.352
6,2,1,4,1.0831,26.252
6,2,2,4,0.9579,-26.516
6,1,1,4,1.4835,0
6,2,2,4,2.0082,26.416
6,2,2,3,1.914,-26.316
6,2,1,4,0.842,26.216
6,2,2,4,0.847,-26.48
6,2,2,4,1.0733,26.38
6,2,1,3,1.5924,-26.28
6,1,1,4,2.8259,0
6,2,2,2,1.377,-26.544
6,2,2,4,1.0775,26.444
6,2,1,3,0.9633,-26.344
6,1,1,5,1.3877,0
6,2,2,5,1.4806,26.608
6,2,2,4,1.036,26.508
6,2,2,3,1.3735,-26.408
6,1,1,5,2.3536,0
6,2,2,5,1.9306,-26.308
6,2,2,5,0.7818,26.208
6,2,1,4,0.9506,-26.108
6,2,2,4,2.0065,26.372
6,1,1,5,0.9606,0
6,2,1,4,1.1632,-26.272
6,2,2,4,0.9902,26.536
6,2,2,4,0.7695,26.436
6,2,2,4,0.8579,-26.336
6,2,2,2,1.6148,26.236
6,2,1,1,2.672,-26.136
6,1,1,5,0.9481,0
7,2,2,5,2.718564,-30
7,1,1,5,1.47749,0
7,2,1,5,1.62558,20
7,2,2,3,1.68807,-21
7,2,2,5,1.9891,20
7,2,2,4,1.7657,19
7,1,1,5,1.58127,0
7,2,1,3,1.47852,-18
7,2,2,5,0.9869,19.5
7,2,2,5,1.1812,-19.4
7,2,2,4,1.4956,-19.3
7,2,2,4,1.1913,19.2
7,2,2,5,1.6081,-19.1
7,2,1,5,1.0919,19
7,1,2,3,1.2749,0
7,2,2,4,0.9765,-19.264
7,2,2,5,0.7777,19.164
7,2,1,5,1.4075,-19.064
7,1,1,5,1.2991,0
7,2,2,4,2.4856,19.328
7,2,2,2,2.215,19.228
7,2,1,3,1.1488,-19.128
7,2,2,5,0.7668,19.392
7,1,1,2,1.4168,0
7,2,2,3,2.2354,-19.292
7,2,1,4,1.2652,-19.192
7,2,1,4,1.7895,19.456
7,2,2,5,0.9728,19.72
7,1,1,4,1.0427,0
7,2,1,5,1.6724,-19.62
7,1,1,5,0.9762,0
7,2,2,1,1.5838,-19.884
7,2,2,5,1.4058,19.784
7,2,2,5,1.0919,19.684
7,2,2,5,1.1714,-19.584
7,2,2,4,1.2978,19.484
7,2,2,2,1.408,-19.384
7,2,2,4,0.6679,19.284
7,2,2,3,2.4972,-19.184
7,1,1,5,1.3594,0
7,2,2,3,1.0617,19.084
7,1,2,4,1.6033,0
7,2,2,2,1.4016,-18.984
7,2,2,5,1.3974,18.884
7,2,1,4,1.0473,-18.784
7,2,2,4,1.0631,-19.048
7,2,2,5,0.6569,18.948
7,2,2,5,0.6837,18.848
7,1,1,5,1.2968,0
7,2,2,5,0.8592,-18.748
7,1,1,5,1.199,0
7,2,1,5,1.4973,-18.648
7,2,2,4,0.9835,18.912
7,2,2,4,2.0028,18.812
7,2,2,5,1.2595,-18.712
7,2,2,5,0.5636,18.612
7,2,2,5,0.8601,-18.512
7,2,2,4,0.6575,18.412
7,1,2,3,2.0568,0
7,2,2,5,0.9744,-18.312
7,2,2,4,0.8619,-18.212
7,2,1,5,1.1941,18.112
7,2,2,5,0.9807,-18.376
7,1,1,4,1.6992,0
7,2,1,2,1.6213,18.276
7,1,1,5,0.9761,0
7,2,1,4,1.1628,-18.54
7,2,2,5,0.8649,18.804
7,2,2,5,0.857,-18.704
7,2,2,4,1.8335,18.604
7,2,1,1,1.0543,-18.504
7,2,2,5,0.7946,18.768
7,1,1,4,1.6091,0
7,2,2,5,1.0829,18.668
7,2,1,4,1.1774,-18.568
7,1,2,4,0.9685,0
7,2,1,3,1.7369,18.832
7,2,2,5,1.0741,-19.096
7,2,2,4,0.9652,-18.996
7,2,2,5,1.48,18.896
7,1,2,4,1.3849,0
7,2,2,4,1.07843,-18.696
7,2,1,3,1.24497,-18.596
7,2,2,5,1.1878,18.86
7,2,2,4,0.98873,-18.76
7,1,1,5,0.98083,0
7,2,2,2,1.6217,18.66
7,2,2,5,0.9644,18.56
7,2,2,4,0.954,-18.46
7,1,1,5,0.9568,0
7,2,1,3,2.6125,-18.36
7,2,2,5,0.767,18.624
7,2,2,5,0.9626,-18.524
7,2,2,4,0.64,18.424
7,2,2,4,0.8584,-18.324
7,2,2,5,0.6566,18.224
7,2,2,5,0.9837,-18.124
7,2,2,3,0.8495,18.024
7,1,1,5,1.0963,0
7,2,2,4,1.6833,17.924
7,2,1,3,2.3278,-17.824
7,1,2,4,0.8536,0
7,2,2,5,0.9715,18.088
7,2,2,4,2.3633,-17.988
7,2,1,3,2.6232,17.888
7,2,1,3,1.3868,-18.152
7,1,1,4,0.9791,0
7,2,2,5,0.9537,18.416
7,2,1,4,1.0465,-18.316
7,2,2,5,1.8185,-18.58
7,2,1,2,3.2498,18.48
7,2,2,5,0.9559,-18.744
7,1,1,5,1.0595,0
7,2,2,5,1.1707,18.644
7,2,2,5,0.9782,18.544
7,2,2,5,1.3859,-18.444
7,1,1,5,2.0323,0
7,2,2,3,1.3863,-18.344
7,2,2,3,0.8641,18.244
7,2,2,5,0.6802,18.144
7,2,1,3,1.4194,-18.044
7,2,1,4,1.6014,-18.308
7,2,2,4,1.6393,18.572
7,1,2,4,1.6216,0
7,1,1,4,1.0624,0
7,2,2,3,1.3912,18.472
7,2,2,4,2.3981,-18.372
7,2,2,5,0.8474,-18.272
7,2,2,4,0.7595,18.172
7,1,2,2,2.2505,0
7,2,2,5,0.982,-18.072
7,2,2,5,0.6827,17.972
7,2,2,5,0.8649,-17.872
7,2,1,2,2.1375,17.772
7,2,2,5,1.0626,-18.036
7,2,2,4,2.1991,17.936
7,2,1,3,2.564,17.836
7,2,1,2,2.9952,-18.1
7,1,1,5,0.982,0
7,2,2,5,0.9462,-18.364
7,2,2,5,1.5667,18.264
7,2,2,4,0.6568,18.164
7,1,1,5,0.9665,0
7,2,1,4,2.2236,-18.064
7,1,1,5,0.9676,0
7,2,2,5,0.7715,18.328
7,2,2,5,0.9481,-18.228
7,2,2,5,0.6704,18.128
7,2,1,2,1.6952,-18.028
7,2,2,5,1.085,18.292
7,2,1,1,1.2968,-18.192
7,2,2,2,2.1704,18.456
7,2,2,1,2.1013,-18.356
7,1,1,4,2.293,0
7,2,2,5,0.9558,-18.256
7,2,2,5,0.9441,18.156
7,2,2,3,1.6866,18.056
7,2,1,4,1.4075,-17.956
7,1,2,1,1.8741,0
7,2,2,3,1.1786,-18.22
7,2,1,3,3.4655,18.12
7,2,2,3,2.1802,-18.384
7,1,1,4,1.469,0
7,2,2,4,0.8385,18.284
7,1,1,5,0.9677,0
7,2,2,5,0.8745,-18.184
7,2,1,4,1.104,18.084
7,2,2,3,1.4019,-18.348
7,2,2,5,1.2662,18.248
7,2,2,4,0.7556,-18.148
7,1,1,5,0.8804,0
7,2,2,5,0.9575,18.048
7,2,2,5,1.6633,-17.948
7,2,2,5,0.7657,17.848
7,2,1,3,1.1443,17.748
7,1,1,5,1.67,0
7,2,2,4,0.9478,-18.012
7,2,2,5,0.6573,17.912
7,2,1,3,1.0891,-17.812
7,2,1,4,1.059,-18.076
7,2,2,5,0.6525,18.34
7,2,1,5,0.9887,18.24
7,2,2,5,1.4186,-18.504
7,1,1,4,0.97975,0
7,2,1,2,1.62165,-18.304
7,2,2,5,0.764,18.568
7,2,2,5,0.83736,-18.468
7,2,2,5,0.782,18.368
7,2,2,5,1.05312,-18.268
7,1,1,4,0.97454,0
7,2,2,5,0.94799,-18.168
7,2,2,5,0.6569,18.068
7,2,1,4,0.959,-17.968
7,1,1,4,1.3913,0
7,2,2,5,0.9446,18.232
7,2,1,3,1.3725,18.132
7,2,2,5,0.8828,-18.396
7,2,1,4,0.9558,-18.296
7,2,2,5,2.0329,18.56
7,1,1,5,1.5764,0
7,2,2,3,1.5783,-18.46
7,2,2,3,1.1805,18.36
7,2,2,5,0.5544,18.26
7,2,1,2,1.0605,-18.16
7,2,1,1,1.2496,18.424
7,1,1,5,0.8521,0
7,2,2,4,0.8592,-18.688
7,2,1,3,2.5204,18.588
7,2,1,5,1.1021,-18.852
7,2,2,5,0.9555,19.116
7,2,1,5,1.7213,-19.016
7,1,1,5,1.102,0
7,2,2,5,1.2823,-19.28
7,2,2,4,1.0596,19.18
7,2,1,5,0.8932,-19.08
7,2,2,5,0.7669,19.344
7,1,1,5,0.8755,0
7,2,2,5,1.0674,19.244
7,1,1,4,1.0915,0
7,2,1,4,0.9676,-19.144
7,2,1,3,2.5285,-19.408
7,2,2,5,1.3724,19.672
7,2,1,3,2.9652,-19.572
7,1,1,5,0.8473,0
7,2,1,4,0.9756,19.836
7,2,2,5,0.9548,20.1
7,2,2,5,0.871,-20
7,2,2,4,1.1829,19.9
7,2,1,3,2.3247,-19.8
7,2,2,5,0.7885,-20.064
7,2,1,4,2.1311,19.964
7,1,1,5,1.4974,0
7,2,2,5,0.951,-20.228
7,2,1,3,1.1062,20.128
7,2,2,4,0.7832,20.392
7,1,1,4,1.0618,0
7,2,2,3,2.6999,-20.292
7,1,1,5,0.8673,0
7,2,2,3,2.7123,20.192
7,2,2,5,1.2663,-20.092
7,2,1,5,0.9839,-19.992
7,2,2,5,0.954,20.256
7,2,1,3,1.1483,-20.156
7,2,2,3,0.7977,20.42
7,2,1,5,0.904,-20.32
7,2,2,5,0.9702,20.584
7,1,1,5,1.0765,0
7,2,2,5,0.7826,20.484
7,2,2,5,1.1606,-20.384
7,2,2,2,0.9591,-20.284
7,1,1,4,1.0623,0
7,2,2,5,0.8693,20.184
7,1,1,5,0.8599,0
7,2,1,5,0.7688,20.084
7,2,2,5,2.154,-20.348
7,2,1,3,1.8902,20.248
7,2,2,5,1.0637,-20.512
7,2,1,2,2.0035,-20.412
7,1,1,5,0.8482,0
7,2,2,4,0.9655,20.676
7,2,2,4,0.8585,-20.576
7,2,1,3,1.1674,20.476
7,2,2,1,1.265,-20.74
7,2,2,3,0.8466,20.64
7,2,2,4,1.5953,20.54
7,2,2,5,0.9784,-20.44
7,1,1,5,1.0878,0
7,2,1,5,1.4072,-20.34
7,2,2,5,0.6426,20.604
7,2,1,4,1.7866,20.504
7,1,1,5,0.861,0
7,2,2,5,0.8501,-20.768
7,2,1,3,1.7384,-20.668
7,2,2,5,0.953,20.932
7,2,1,4,1.1833,20.832
7,2,2,5,0.9837,-21.096
7,1,1,5,1.1687,0
7,2,2,5,2.398,20.996
7,2,2,5,0.9714,-20.896
7,2,2,2,1.6205,20.796
7,2,2,5,0.8411,-20.696
7,1,1,5,0.9666,0
7,2,2,5,1.7318,-20.596
7,2,2,5,0.8761,20.496
7,2,2,5,0.8562,-20.396
7,2,2,4,0.9734,20.296
8,2,2,5,1.16784,30
8,2,2,3,1.26228,-20
8,2,1,4,2.22011,10
8,1,1,5,1.28398,0
8,2,2,2,1.37925,-11
8,2,2,2,1.4981,10
8,2,2,4,0.95079,-9
8,1,1,5,1.08942,0
8,2,2,2,1.2838,8
8,2,2,3,0.9539,-7
8,2,2,3,0.9487,-6
8,1,1,4,0.904,0
8,2,1,4,1.3954,5
8,2,2,3,0.949,-8
8,2,2,4,0.9537,7.9
8,1,1,4,1.7665,0
8,2,1,3,1.2667,-7.8
8,2,2,4,0.9578,8.064
8,2,1,3,1.1893,7.964
8,2,2,3,0.9735,-8.228
8,2,2,2,0.9585,8.128
8,2,2,2,1.1928,-8.028
8,2,1,2,2.6073,7.928
8,2,2,4,0.8495,-8.192
8,1,1,4,1.1751,0
8,2,1,4,0.9471,-8.092
8,2,2,3,1.0596,8.356
8,1,1,4,0.8902,0
8,2,2,2,0.9857,8.256
8,2,2,3,0.8651,-8.156
8,2,1,4,1.2788,-8.056
8,2,2,1,1.4089,8.32
8,2,1,3,1.0623,8.22
8,1,1,2,1.5158,0
8,2,2,1,2.208,-8.484
8,2,2,3,0.9648,8.384
8,2,1,3,1.7028,-8.284
8,2,2,3,1.0529,8.548
8,2,1,4,0.9668,-8.448
8,1,1,5,1.1901,0
8,2,2,2,1.0546,8.712
8,2,2,2,1.2195,-8.612
8,1,1,4,1.0823,0
8,2,2,3,1.0944,8.512
8,2,2,4,0.8411,-8.412
8,2,2,4,1.047,-8.312
8,1,1,4,0.8701,0
8,2,2,2,1.2714,8.212
8,2,1,3,1.0737,-8.112
8,2,2,3,1.5864,8.376
8,1,1,4,0.967,0
8,2,1,4,0.9546,8.276
8,2,2,4,0.8592,-8.54
8,2,1,4,1.0714,-8.44
8,2,2,2,1.1036,8.704
8,2,2,2,0.8791,8.604
8,2,1,4,0.9537,-8.504
8,1,1,4,1.104,0
8,2,1,4,0.9988,-8.768
8,2,2,3,0.9617,9.032
8,2,2,4,0.9831,-8.932
8,2,1,3,1.0988,8.832
8,1,1,5,0.892,0
8,2,2,3,0.8541,9.096
8,2,2,4,0.8644,-8.996
8,1,1,4,0.9759,0
8,2,1,3,1.3993,8.896
8,2,2,4,0.8854,-9.16
8,2,2,4,0.9756,9.06
8,2,1,4,0.7754,-8.96
8,2,1,4,0.9501,-9.224
8,2,2,2,0.8572,9.488
8,2,2,2,1.439,-9.388
8,2,2,2,1.0675,9.288
8,1,1,4,1.0923,0
8,2,2,5,0.9746,9.188
8,2,1,4,0.9596,-9.088
8,1,1,4,0.9806,0
8,2,2,5,0.7831,-9.352
8,2,1,4,0.8522,9.252
8,2,2,5,0.96931,-9.78
8,1,1,4,1.37477,0
8,2,2,4,0.9566,-9.68
8,2,2,1,1.2594,9.58
8,2,1,2,1.21827,-9.48
8,2,2,3,0.9618,9.744
8,2,1,2,1.4039,9.644
8,2,2,3,0.8586,-9.908
8,1,1,4,1.05756,0
8,2,1,2,2.164,-9.808
8,2,2,4,0.7932,10.072
8,2,1,4,0.7815,-9.972
8,2,1,3,0.9738,10.236
8,1,1,4,0.8452,0
8,2,2,3,0.9512,10.5
8,2,1,4,0.673,-10.4
8,2,1,3,1.0556,10.664
8,1,1,4,1.0592,0
8,2,2,4,0.861,-10.928
8,2,1,2,1.3939,10.828
8,2,2,4,0.8456,-11.092
8,2,2,2,1.0595,-10.992
8,2,2,3,0.7677,10.892
8,1,2,4,0.7897,0
8,2,2,4,0.8579,10.792
8,2,2,4,0.9452,-10.692
8,2,1,4,1.0468,10.592
8,1,1,3,0.9694,0
8,2,2,3,0.9822,-10.856
8,2,2,3,1.0621,10.756
8,1,1,4,1.0719,0
8,2,1,3,1.8072,-10.656
8,2,2,4,0.7648,10.92
8,2,1,4,0.7617,-10.82
8,2,2,2,1.4185,-11.084
8,2,1,4,1.0596,10.984
8,1,1,3,0.776,0
8,2,1,4,0.7616,11.248
8,2,1,3,0.9684,-11.512
8,2,2,3,0.7772,-11.776
8,2,2,4,1.3052,11.676
8,2,1,3,0.7811,11.576
8,2,2,4,0.9644,-11.84
8,1,1,4,1.984,0
8,2,2,4,0.7722,11.74
8,2,2,4,0.7839,-11.64
8,2,1,4,0.9251,-11.54
8,2,2,5,0.8477,11.804
8,1,1,4,0.9538,0
8,2,2,4,0.8512,-11.704
8,1,1,5,0.9546,0
8,2,2,4,1.6645,11.604
8,2,2,4,0.9688,-11.504
8,2,1,2,1.6958,11.404
8,2,2,3,1.3998,-11.668
8,1,1,4,1.079,0
8,2,2,3,0.7613,11.568
8,2,2,3,1.1022,-11.468
8,2,2,2,1.0707,11.368
8,2,2,4,1.0552,11.268
8,2,2,3,2.1079,-11.168
8,2,1,3,1.9419,11.068
8,1,1,4,1.5007,0
8,2,1,3,1.5599,-11.332
8,2,2,2,1.1754,11.596
8,2,2,4,0.9603,-11.496
8,2,1,2,1.2935,-11.396
8,1,2,2,1.0519,0
8,2,1,3,0.9435,11.66
8,2,2,3,0.783,11.924
8,1,1,4,0.9539,0
8,2,2,4,0.7832,-11.824
8,2,2,3,0.7943,11.724
8,2,2,4,0.7671,-11.624
8,2,2,2,1.1678,-11.524
8,2,1,2,2.5164,11.424
8,2,1,3,0.9478,11.688
8,1,2,2,0.8395,0
8,2,1,3,0.9808,-11.952
8,2,1,4,0.9877,12.216
8,2,1,3,1.113,-12.48
8,2,2,4,0.9702,12.744
8,1,1,5,1.0827,0
8,2,1,3,0.8759,-12.644
8,2,2,3,0.9637,-12.908
8,2,1,3,1.0537,12.808
8,1,2,3,1.0782,0
8,2,1,3,1.0568,-13.072
8,2,1,1,1.9449,13.336
8,2,1,3,0.7789,13.6
8,2,2,3,0.7733,-13.864
8,2,2,2,1.0802,-13.764
8,2,2,4,0.9818,13.664
8,1,1,4,1.7862,0
8,2,2,4,0.859,-13.564
8,1,1,5,0.8511,0
8,2,1,3,0.8513,13.464
8,2,2,3,0.7814,13.728
8,2,2,4,0.7959,-13.628
8,2,1,4,1.9388,13.528
8,2,2,3,0.9547,-13.792
8,2,2,4,0.8625,-13.692
8,2,2,2,1.2823,13.592
8,2,1,3,0.95933,-13.392
8,1,1,4,0.85973,0
8,2,2,4,0.7662,13.656
8,2,2,3,0.86917,-13.556
8,2,2,3,0.8464,13.456
8,2,2,5,0.84622,-13.356
8,1,1,4,0.9612,0
8,2,2,4,0.75855,-13.256
8,2,2,3,0.9519,13.156
8,2,1,3,0.66062,-13.056
8,2,1,2,0.9746,13.32
8,2,2,4,1.0578,13.584
8,1,1,4,0.962,0
8,2,2,3,0.7774,-13.484
8,2,2,4,0.7831,13.384
8,2,2,4,0.9576,-13.284
8,2,2,5,0.7755,13.184
8,2,2,5,0.8495,-13.084
8,1,1,5,0.8475,0
8,2,2,4,0.9531,12.984
8,2,2,4,0.766,-12.884
8,1,1,4,0.8481,0
8,2,2,5,0.7673,-12.784
8,2,2,4,0.8482,12.684
8,1,1,4,0.7826,0
8,2,2,4,0.7824,12.584
8,2,2,2,1.5788,-12.484
8,2,2,3,0.7664,-12.384
8,2,1,3,0.755,12.284
8,2,1,1,2.3552,12.548
8,2,2,4,0.7667,-12.812
8,2,2,5,0.7483,-12.712
8,1,1,5,0.7843,0
8,2,2,2,0.8478,12.612
8,2,2,3,0.7711,-12.512
8,2,2,4,0.7645,12.412
8,2,2,3,0.7942,-12.312
8,2,2,2,0.8171,12.212
8,1,1,5,0.8483,0
8,1,1,5,0.9813,0
8,2,2,4,0.9555,-12.112
8,2,2,3,0.8763,12.012
8,2,2,3,0.7724,-11.912
8,2,2,2,1.4693,11.812
8,1,1,4,1.0791,0
8,2,2,3,0.7808,-11.712
8,2,1,2,1.4027,11.876
8,2,2,3,0.7685,-12.14
8,2,2,3,0.7812,12.04
8,2,2,4,0.8621,-11.94
8,2,1,2,1.0695,11.84
8,2,2,4,0.9505,-12.104
8,1,1,4,0.9591,0
8,2,2,4,0.875,-12.004
8,2,2,4,0.8503,11.904
8,2,2,2,0.8746,11.804
8,2,2,4,0.779,-11.704
8,1,1,5,0.7827,0
8,1,1,5,1.0628,0
8,2,2,3,0.7939,11.604
8,2,1,3,0.8627,-11.504
8,2,2,3,0.7875,-11.768
8,2,2,4,0.8387,11.668
8,2,2,3,0.8443,-11.568
8,2,2,3,0.7669,11.468
