Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Correct,Stimulus1,Stimulus2,Solution,Confidence_prospective,Training
10,X*XX,0,3,2.254,0.473,1,3,46,139,3,0
10,XX-X,0,4,2.826,1.087,1,31,9,28,2,0
10,XXX-XX,NaN,NaN,NaN,0.669,NaN,169,85,94,3,0
10,XX*X,1,6,1.615,0.628,1,10,9,90,3,0
10,X*XX,NaN,NaN,NaN,0.579,NaN,6,16,102,4,0
10,X*XX,0,4,1.443,0.639,0,7,21,147,3,0
10,XX*XX,0,5,2.105,0.314,0,13,13,169,3,0
10,XXX-XXX,0,1,2.583,1.845,1,576,225,359,4,0
10,XX-XX,0,1,0.764,0.21,0,32,15,17,4,0
10,XX-X,0,6,2.701,0.775,1,38,2,34,4,0
10,XXX-XX,0,6,2.659,0.655,1,119,52,63,4,0
10,XXX-XX,0,5,2.297,0.403,0,132,55,77,4,0
10,XX-XX,1,4,2.554,0.536,0,35,17,28,3,0
10,XX-XX,NaN,4,NaN,0.238,NaN,58,16,48,4,0
10,XX-X,0,6,1.333,0.741,1,59,1,48,4,0
10,XX-X,1,5,2.366,0.389,0,77,5,62,4,0
10,XXX-XXX,0,4,2.857,0.396,1,479,105,384,4,0
10,X*XX,0,2,2.013,0.785,1,3,46,141,4,0
10,XX*XX,0,5,0.625,0.605,1,14,14,195,2,0
10,XXX-XX,1,5,0.709,0.334,1,123,66,57,2,0
10,XX-XX,0,2,0.474,0.396,1,91,57,24,2,0
10,XX*X,0,2,0.665,0.484,0,15,7,105,4,0
10,XXX-XXX,0,2,0.938,0.41,1,882,795,83,5,0
10,X*XX,1,5,0.401,1.014,0,9,24,207,5,0
10,XX-X,1,NaN,0.143,0.238,0,88,9,71,5,0
10,XXX-XXX,1,3,0.105,0.01,0,339,111,218,3,0
10,XX*X,1,1,1.324,0.028,0,10,9,89,4,0
10,XX-XX,0,2,0.264,0.466,1,46,27,29,4,0
10,XX-X,1,4,0.795,0.272,1,94,8,86,4,0
10,X*XX,0,4,1.78,0.93,0,2,98,196,5,0
10,XX-X,0,4,0.483,0.276,0,88,9,79,3,0
10,XX-X,0,1,0.824,1.02,1,51,9,48,3,0
10,X*XX,0,5,0.904,0.473,1,5,29,150,4,0
10,XX-XX,NaN,3,NaN,1.264,NaN,81,37,54,5,0
10,XX-XX,1,NaN,0.603,0.056,0,98,64,24,3,0
10,XX-XX,1,4,0.081,0.243,1,52,16,36,3,0
10,XXX-XX,0,6,0.185,0.006,0,172,99,73,3,0
10,XX-X,0,4,1.342,1.406,1,42,5,27,6,0
10,XX-XX,1,4,0.808,0.365,1,81,37,44,6,0
10,XXX-XX,1,5,2.063,0.274,0,105,22,87,2,0
10,XXX-XXX,1,5,0.426,0.382,1,788,699,89,2,0
10,XXX-XXX,0,2,0.365,0.26,1,452,369,87,2,0
10,XXX-XX,NaN,NaN,NaN,0.656,NaN,663,22,641,5,0
10,X*XX,1,5,1.768,0.342,0,2,98,198,4,0
10,XXX-XXX,NaN,NaN,NaN,0.564,NaN,788,699,79,6,0
10,X*XX,0,2,0.136,0.119,1,4,56,223,5,0
10,X*XX,0,4,0.436,0.008,1,2,98,197,4,0
10,XXX-XXX,1,4,0.437,0.825,1,888,574,314,3,0
10,X*XX,0,4,1.425,0.27,0,5,29,145,3,0
10,XXX-XX,0,4,0.514,0.434,0,398,66,332,3,0
10,XXX-XXX,0,4,1.647,0.115,1,989,577,418,4,0
10,XX*X,0,4,0.516,0.42,1,87,2,175,4,0
10,XX-X,0,4,0.57,0.361,0,67,3,64,4,0
10,XXX-XXX,1,6,0.06,0.015,0,254,188,64,5,0
10,XX*XX,1,1,0.432,0.772,1,25,18,450,5,0
10,XXX-XXX,1,4,1.804,0.185,1,882,795,87,3,0
10,XX-X,0,4,0.316,0.324,0,71,9,62,4,0
10,XX-XX,0,4,0.568,0.358,1,81,37,46,2,0
10,XX*X,1,3,0.719,0.567,0,16,4,65,6,0
10,XXX-XX,0,4,0.232,0.035,0,963,52,911,2,0
10,XXX-XXX,0,6,1.029,0.897,1,784,431,343,3,0
10,XXX-XX,0,5,0.742,0.301,1,963,52,919,5,0
10,XX*X,0,2,0.275,0.285,1,16,4,80,2,0
10,XX-X,0,4,0.543,0.286,0,45,4,41,5,0
10,XXX-XXX,1,5,0.785,0.343,1,537,444,93,2,0
10,XX*X,0,3,0.407,0.412,0,55,3,165,2,0
10,XX-XX,1,2,0.434,0.406,0,66,29,33,5,0
10,XX-X,1,4,2.097,0.434,1,45,9,36,5,0
10,XX-XX,0,5,0.957,0.316,0,39,18,21,4,0
10,XXX-XX,1,5,2.35,0.149,0,663,22,631,4,0
10,XXX-XXX,1,4,2.828,0.272,0,326,253,83,4,0
10,XX*X,0,5,1.787,0.521,1,24,5,96,4,0
10,XXX-XX,0,5,1.09,0.3,1,169,85,86,3,0
10,XX*X,0,4,2.542,0.638,0,24,5,120,3,0
10,XX-XX,0,5,1.315,0.228,1,75,26,41,4,0
10,XXX-XX,1,4,0.983,0.373,0,105,22,93,3,0
10,XXX-XXX,1,4,2.101,0.31,0,677,160,513,3,0
10,XXX-XX,1,4,2.636,0.137,0,172,99,83,3,0
10,XXX-XX,1,4,2.323,0.188,0,398,66,338,3,0
10,XX-XX,1,4,2.824,0.333,0,52,16,34,3,0
10,XX-X,NaN,NaN,NaN,0.592,NaN,45,9,26,3,0
10,XX*X,1,5,0.034,0.389,0,55,3,166,2,0
10,XX-XX,1,3,0.234,0.069,0,32,15,27,4,0
10,XX*X,1,3,0.079,0.32,0,87,2,261,2,0
10,XX-XX,1,4,0.829,0.081,1,58,16,42,4,0
10,XX-XX,0,4,0.038,1.018,1,98,64,36,4,0
10,XXX-XX,0,6,0.406,0.058,1,963,52,921,3,0
10,XXX-XXX,0,4,0.261,0.335,1,263,177,96,4,0
10,X*XX,0,5,0.671,0.249,1,9,24,215,4,0
10,XX-X,1,5,1.643,0.239,0,71,9,68,3,0
10,XXX-XXX,0,5,2.627,0.176,1,576,225,341,3,0
10,XXX-XXX,0,5,1.869,0.311,1,989,577,422,4,0
10,XX-XX,1,5,1.994,0.016,0,72,51,29,3,0
10,XXX-XX,1,5,2.53,0.178,0,279,45,236,2,0
10,XX-X,0,6,2.106,0.283,1,59,1,52,3,0
10,XXX-XXX,0,2,2.563,1.522,0,989,577,412,2,0
10,XX*XX,0,6,2.272,0.987,1,25,11,250,4,0
10,XX-X,0,6,2.052,1.575,0,99,8,91,4,0
10,XX*XX,0,5,2.029,0.977,1,12,12,143,4,0
10,XXX-XX,0,5,2.915,0.836,1,172,99,77,3,0
10,XX*X,0,5,2.414,0.195,0,61,8,488,3,0
10,XX-XX,0,4,0.141,0.012,1,82,71,19,3,0
10,XXX-XXX,1,2,0.369,0.199,0,652,559,97,3,0
10,X*XX,0,5,1.106,0.331,1,4,56,220,3,0
10,XXX-XXX,0,5,1.159,1.07,0,254,188,66,2,0
10,X*XX,0,4,1.264,1.155,0,6,16,96,4,0
10,XX-X,1,5,0.381,0.402,0,99,8,92,4,0
11,XX*XX,1,4,1.743,0.847,1,12,12,143,5,0
11,XXX-XXX,1,3,2.454,1.673,0,537,444,93,5,0
11,XX-XX,1,6,1.413,1.41,1,72,51,11,5,0
11,XX*XX,0,5,1.661,0.608,1,11,11,121,5,0
11,XX*XX,1,4,1.773,1.212,1,25,18,451,4,0
11,XXX-XX,0,6,1.857,0.923,1,888,62,826,5,0
11,XX*XX,1,4,2.683,1.398,1,50,21,1000,5,0
11,XX*X,1,6,2.575,1.278,1,16,4,65,5,0
11,XX*X,1,5,1.69,2.108,1,24,5,119,5,0
11,XX-XX,0,6,2.196,1.857,1,79,68,11,5,0
11,XX-X,0,6,2.431,0.787,1,71,9,62,6,0
11,XX-X,1,6,2.253,0.376,1,45,4,31,5,0
11,XXX-XX,1,5,2.022,1.322,1,132,55,73,5,0
11,XXX-XXX,NaN,NaN,NaN,2.161,NaN,788,699,89,5,0
11,XXX-XXX,1,4,2.175,1.566,1,989,577,422,4,0
11,XXX-XXX,1,4,1.852,0.983,0,254,188,66,4,0
11,XX-XX,0,4,2.849,1.989,1,52,16,36,4,0
11,X*XX,0,4,2.257,1.436,1,2,98,196,4,0
11,XX-XX,0,5,1.931,0.627,0,79,68,21,4,0
11,X*XX,1,4,2.91,0.704,1,8,31,240,4,0
11,XXX-XX,1,4,2.243,0.559,0,119,52,67,4,0
11,X*XX,0,4,1.809,0.431,1,9,24,216,4,0
11,XX-X,1,6,2.02,0.441,1,67,3,66,4,0
11,X*XX,0,4,2.195,0.737,1,8,31,248,4,0
11,XXX-XX,1,6,2.398,0.756,1,888,62,824,5,0
11,XX-XX,0,4,1.449,1.3,0,81,37,46,5,0
11,X*XX,0,4,1.994,1.12,1,5,29,145,4,0
11,X*XX,1,5,2.532,1.029,1,3,46,141,4,0
11,XXX-XXX,1,3,2.212,1.264,1,326,253,83,5,0
11,XXX-XX,1,5,2.505,1.002,1,105,22,87,5,0
11,XX-X,1,6,1.477,0.448,1,38,2,26,6,0
11,XX-XX,1,6,1.912,0.704,1,46,12,24,6,0
11,XX-X,0,1,1.411,2.256,0,45,4,42,6,0
11,XX-XX,0,4,1.266,1.091,1,81,37,44,5,0
11,XXX-XX,1,6,2.504,1.018,1,599,63,567,5,0
11,XX-X,1,6,1.481,0.562,1,58,6,51,6,0
11,XX-X,NaN,NaN,NaN,1.616,NaN,45,9,34,6,0
11,XXX-XX,0,5,1.58,1.01,1,398,66,332,5,0
11,XX*XX,1,6,2.186,0.888,1,25,11,250,4,0
11,XX-XX,0,6,1.475,0.605,1,32,15,17,5,0
11,XXX-XX,0,5,1.829,0.737,0,148,56,98,5,0
11,XXX-XXX,0,3,1.829,1.665,1,989,577,412,6,0
11,XXX-XX,NaN,NaN,NaN,0.971,NaN,119,52,63,4,0
11,XX*XX,0,4,2.297,1.138,1,50,21,1050,4,0
11,XX*XX,1,4,1.482,0.372,1,50,21,1049,4,0
11,XXX-XXX,1,6,2.487,0.633,1,479,105,376,4,0
11,XX-XX,1,6,2.028,1.376,1,98,64,36,5,0
11,XX-XX,0,6,1.267,0.998,0,32,15,27,5,0
11,XX-XX,0,3,1.447,1.714,0,81,37,54,5,0
11,XXX-XX,0,4,1.686,1.032,1,123,66,57,4,0
11,XX-X,1,6,2.07,0.537,1,94,8,84,5,0
11,XXX-XXX,0,4,2.365,0.724,0,677,160,527,5,0
11,XXX-XXX,1,3,1.909,0.687,0,452,369,83,4,0
11,X*XX,0,4,1.619,0.84,0,4,56,223,5,0
11,XXX-XX,1,6,2.035,1.015,1,599,63,553,5,0
11,XX*X,1,6,1.014,0.611,1,10,9,89,6,0
11,XX*X,0,4,1.862,0.385,0,61,8,489,5,0
11,XXX-XXX,1,3,2.779,0.849,1,888,574,316,4,0
11,XX-X,0,6,1.268,0.47,1,42,5,37,5,0
11,XXX-XX,0,4,2.379,0.817,0,888,62,836,5,0
11,XXX-XXX,1,3,2.766,0.597,0,882,795,87,2,0
11,XXX-XX,0,4,2.693,0.879,0,123,66,67,2,0
11,X*XX,NaN,NaN,NaN,0.995,NaN,4,56,224,4,0
11,XXX-XXX,0,4,2.063,1.282,1,784,431,353,2,0
11,XXX-XXX,0,4,2.445,0.849,0,888,574,304,2,0
11,XX-XX,0,4,2.209,1.823,1,35,17,18,4,0
11,XX*X,1,4,2.245,2.945,1,55,3,166,4,0
11,XXX-XX,0,4,2.083,1.045,0,169,85,86,3,0
11,XX*X,NaN,NaN,NaN,0.983,NaN,75,6,451,3,0
11,XX-XX,0,4,1.154,1.161,0,79,68,19,4,0
11,XX*XX,1,4,2.88,2.37,1,13,13,168,4,0
11,XX-XX,1,6,1.913,1.328,1,58,16,32,5,0
11,XXX-XXX,0,4,1.713,0.641,0,784,431,357,5,0
11,XXX-XX,1,6,2.817,0.902,1,663,22,649,5,0
11,XXX-XXX,1,4,2.552,0.856,0,263,177,86,5,0
11,XX-X,1,6,1.057,0.876,1,88,9,69,6,0
11,XXX-XX,1,6,1.612,0.464,1,774,53,729,5,0
11,XXX-XX,1,6,1.344,1.248,1,132,55,87,5,0
11,XX-X,1,6,1.639,0.763,1,94,8,76,6,0
11,XXX-XXX,0,5,2.383,0.838,1,495,244,251,5,0
11,XX-X,1,6,1.432,0.74,1,45,9,26,5,0
11,XXX-XXX,0,4,1.758,0.397,1,479,105,374,5,0
11,XXX-XX,0,5,2.32,1.033,0,172,99,83,5,0
11,XXX-XXX,0,4,1.858,0.973,0,788,699,81,4,0
11,XXX-XX,0,6,1.724,0.557,1,465,22,443,5,0
11,XXX-XX,1,6,1.691,0.412,1,123,66,53,4,0
11,XX*XX,1,3,2.181,0.963,0,15,31,465,4,0
11,XXX-XX,0,6,1.493,0.767,1,663,22,641,5,0
11,XX-X,0,6,1.284,0.582,1,85,2,83,6,0
11,XX*XX,0,5,2.062,1.185,1,14,14,196,4,0
11,XX-X,1,6,0.93,0.29,1,59,1,52,6,0
11,XX-XX,1,3,1.903,1.08,0,91,57,34,5,0
11,XX-XX,0,3,2.185,0.823,0,91,57,36,4,0
11,XX-X,1,6,1.007,0.732,1,58,6,42,6,0
11,XX-X,1,6,1.025,1.134,1,42,5,27,6,0
11,XX*XX,0,5,1.063,0.977,0,11,11,122,5,0
11,X*XX,1,6,1.313,1.426,1,7,21,140,5,0
11,XX-XX,1,6,1.064,0.643,1,82,71,19,5,0
11,XX-XX,NaN,NaN,NaN,0.7,NaN,91,57,24,5,0
11,XX-XX,1,6,0.817,0.373,1,32,15,13,5,0
11,XX-XX,0,1,1.405,1.45,0,35,17,28,5,0
11,XXX-XX,1,5,1.3,2.469,0,599,63,563,5,0
11,X*XX,1,3,1.429,2.641,1,9,24,215,4,0
11,XXX-XX,1,6,1.098,1.395,1,963,52,919,5,0
11,XXX-XX,1,4,1.654,0.889,0,156,63,93,4,0
11,XX-X,NaN,NaN,NaN,0.665,NaN,45,9,36,5,0
11,XX*X,1,5,1.991,0.669,0,16,4,64,5,0
11,XXX-XX,0,5,1.759,1.086,1,279,45,234,5,0
11,XX-XX,0,5,1.594,0.672,0,98,64,24,5,0
11,XXX-XXX,0,4,1.755,0.875,0,784,431,343,4,0
11,XX*X,1,5,1.812,0.944,1,75,6,525,5,0
11,XXX-XXX,1,3,2.163,1.058,1,452,369,87,4,0
11,XXX-XX,1,5,1.868,0.758,1,169,85,94,4,0
11,XX*XX,1,5,1.106,1.42,1,14,14,195,4,0
11,XX-X,0,6,1.312,0.465,1,99,8,91,6,0
11,XXX-XXX,1,4,2.165,0.772,1,254,188,64,4,0
11,X*XX,0,6,1.178,1.105,1,7,21,147,4,0
11,XXX-XX,0,5,2.634,0.903,1,963,52,911,5,0
11,XXX-XXX,0,4,2.02,0.809,1,576,225,351,5,0
11,X*XX,1,6,1.107,0.333,1,7,21,146,5,0
11,XXX-XX,1,6,2.851,0.455,1,465,22,447,5,0
11,XXX-XXX,0,4,2.387,0.425,0,537,444,83,5,0
11,XXX-XX,1,6,1.759,0.67,1,105,22,93,5,0
11,XX-XX,0,5,1.336,0.568,1,75,26,49,5,0
11,XXX-XXX,1,6,1.778,1.28,1,339,111,222,5,0
11,XXX-XXX,1,6,2.528,0.896,1,576,225,359,5,0
11,XXX-XX,0,6,1.657,0.7,1,169,85,84,5,0
11,XXX-XXX,0,6,2.059,0.64,1,339,111,228,5,0
11,XX-X,1,6,1.363,0.531,1,31,9,28,5,0
11,XX-XX,0,1,1.935,1.927,0,46,27,29,5,0
11,XX-X,0,6,1.227,0.495,1,58,6,52,6,0
11,XX-X,1,6,0.868,0.47,1,85,2,73,6,0
11,XX-X,0,1,1.095,0.64,0,59,1,48,6,0
11,XX*X,1,6,1.327,0.832,1,16,4,80,5,0
11,X*XX,1,6,1.478,0.848,1,2,98,197,5,0
11,X*XX,1,6,0.736,0.471,1,8,31,247,5,0
11,XX-X,0,6,1.073,0.572,1,88,9,79,5,0
11,XXX-XXX,1,3,1.812,1.153,0,652,559,93,5,0
11,XX-XX,0,6,1.927,0.608,1,64,12,52,6,0
11,XX-XX,0,5,2.23,0.962,1,98,64,34,5,0
11,XX-XX,1,6,1.427,0.799,1,64,12,42,6,0
11,XXX-XXX,0,4,1.877,0.527,1,888,574,314,5,0
11,XX-XX,1,6,1.024,0.492,1,72,51,29,5,0
11,XX-X,1,6,0.882,0.388,1,77,5,71,6,0
11,X*XX,1,6,0.843,0.414,1,5,29,146,5,0
11,XXX-XXX,1,6,0.884,0.39,1,677,160,513,5,0
11,XX-X,1,6,0.952,0.343,1,71,9,68,5,0
11,XX*XX,1,6,1.124,0.524,1,25,11,274,5,0
11,XX-X,1,6,1.058,0.477,1,66,7,51,5,0
11,XXX-XX,0,6,1.575,0.669,1,105,22,83,5,0
11,XX*X,0,4,2.702,0.52,1,61,8,488,5,0
11,XXX-XXX,1,6,0.961,0.321,1,652,559,97,5,0
11,XXX-XX,1,6,1.31,0.448,1,172,99,77,5,0
11,XXX-XXX,1,6,1.058,0.493,1,326,253,77,5,0
11,X*XX,1,6,1.624,0.604,1,6,16,102,5,0
11,XXX-XX,1,6,1.447,0.306,1,398,66,338,5,0
11,XX*XX,1,6,1.022,0.522,1,11,11,132,5,0
11,XX*X,0,5,2.129,0.945,1,24,5,120,5,0
11,XXX-XXX,0,4,1.653,1.193,0,479,105,384,5,0
11,XX-X,0,1,1.574,1.356,0,51,9,32,5,0
11,XX-X,1,6,1.454,0.585,1,51,9,48,5,0
11,XXX-XXX,1,6,1.142,0.429,1,537,444,97,5,0
11,XX*X,1,6,0.939,0.394,1,61,8,549,5,0
11,XX*X,1,6,1.153,1.161,1,24,5,96,5,0
11,XX-XX,1,6,1.176,0.494,1,82,71,21,5,0
11,XX-X,1,6,1.33,0.37,1,77,5,62,6,0
11,XX-X,0,6,1.02,0.536,1,59,1,58,6,0
11,XXX-XXX,0,4,1.543,0.415,0,576,225,341,5,0
11,XX-X,0,6,0.76,0.351,1,67,3,64,6,0
11,XXX-XX,0,4,1.506,0.284,0,148,56,82,5,0
11,XX-X,1,6,0.818,0.614,1,66,7,49,6,0
11,XX-XX,1,6,2.428,0.929,1,75,26,59,5,0
11,XXX-XX,0,4,1.563,0.402,1,148,56,92,5,0
11,XX-X,1,6,0.668,0.375,1,67,3,54,6,0
11,XX*X,1,6,0.899,0.404,1,10,9,80,6,0
11,XX*X,0,4,2.21,0.735,1,75,6,450,5,0
11,XX*XX,0,4,1.81,0.783,1,13,13,169,4,0
11,X*XX,1,5,2.273,0.716,1,9,24,207,5,0
11,XXX-XX,0,6,1.944,0.4,1,774,53,721,5,0
11,XX-XX,1,6,1.721,0.986,1,58,16,48,5,0
11,XX-X,1,6,1.39,0.428,1,38,2,34,6,0
11,XXX-XX,1,6,1.803,0.681,1,663,22,631,5,0
11,XXX-XXX,1,6,1.253,0.664,1,263,177,84,5,0
11,X*XX,1,6,1.119,0.392,1,6,16,97,5,0
11,XXX-XX,1,6,2.092,0.798,1,156,63,97,5,0
11,XX*XX,1,6,1.538,0.922,1,25,18,475,5,0
11,XX*X,1,6,1.502,0.343,1,55,3,220,5,0
11,XXX-XX,0,4,1.554,0.841,0,774,53,711,5,0
11,X*XX,1,5,1.346,0.608,1,5,29,150,5,0
11,XX*XX,1,5,1.855,0.666,1,14,14,182,5,0
11,XXX-XX,0,4,2.236,1.016,0,156,63,83,5,0
11,XX-X,0,6,1.261,0.304,1,66,7,59,6,0
11,XX-X,1,6,0.846,0.369,1,99,8,81,6,0
11,XXX-XXX,0,4,2.035,0.311,1,326,253,73,5,0
11,XXX-XXX,0,4,1.794,0.528,0,652,559,83,5,0
11,XX-XX,1,5,1.082,0.884,1,39,18,29,6,0
11,XX-XX,0,5,2.195,0.721,0,52,16,34,5,0
11,XX-X,1,6,1.007,0.348,1,85,2,82,6,0
11,XXX-XXX,0,5,1.591,0.893,0,339,111,218,5,0
11,XX-XX,0,5,1.785,0.471,1,39,18,21,5,0
11,XXX-XX,1,6,1.326,0.591,1,465,22,453,5,0
11,XXX-XXX,1,6,0.831,0.835,1,989,577,418,5,0
11,XX-X,1,6,0.801,0.502,1,99,8,92,6,0
11,XX-XX,0,6,1.724,0.284,1,46,12,34,6,0
11,XXX-XX,0,4,1.658,0.413,1,132,55,77,5,0
11,XX-XX,0,4,1.885,0.407,0,66,29,33,5,0
11,XX-X,0,6,1.311,0.304,1,94,8,86,6,0
11,XX-XX,1,6,1.76,0.367,1,75,26,41,5,0
11,XX*XX,0,5,1.057,0.972,1,12,12,144,5,0
11,XX-XX,1,6,0.861,0.256,1,46,27,11,5,0
11,XX-X,1,6,0.883,0.293,1,42,5,33,5,0
11,XX*X,1,6,1.161,0.96,1,15,7,90,5,0
11,XX*X,1,6,1.275,0.382,1,87,2,175,5,0
11,XX*X,1,3,2.247,1.266,0,15,7,105,5,0
11,X*XX,0,6,1.416,1.317,1,6,16,96,5,0
11,XX-XX,0,4,2.15,1.461,0,66,29,27,5,0
11,XX*XX,0,4,2.1,0.341,1,25,18,450,5,0
11,XXX-XXX,1,3,2.088,1.994,1,788,699,79,5,0
11,XXX-XX,0,3,1.247,1.139,0,119,52,77,5,0
11,XX-XX,0,5,1.181,0.963,1,46,27,19,5,0
11,XXX-XXX,0,1,2.465,1.572,0,882,795,83,5,0
11,XXX-XXX,0,5,2.19,1.18,1,677,160,517,5,0
11,XX*X,0,6,0.988,0.33,1,10,9,90,6,0
11,X*XX,1,4,2.026,0.526,0,3,46,138,5,0
11,XX-X,1,6,1.423,0.796,1,31,9,12,5,0
11,XX-XX,1,6,1.226,0.543,1,39,18,11,5,0
11,XX*XX,1,6,0.995,0.384,1,15,31,480,5,0
11,X*XX,1,6,1.621,0.361,1,2,98,198,5,0
11,XX-X,0,6,0.933,0.324,1,38,2,36,6,0
11,X*XX,1,6,2,0.821,1,4,56,220,5,0
11,XX-XX,1,6,1.934,0.342,1,64,12,58,5,0
11,XXX-XXX,1,3,1.958,0.669,1,263,177,96,5,0
11,XX*X,0,5,2.612,0.705,1,87,2,174,5,0
11,XX*X,1,6,1.663,0.354,1,87,2,261,5,0
11,XX*X,1,6,0.85,0.293,1,15,7,104,5,0
11,XX*XX,1,6,1.761,0.88,1,15,31,466,5,0
11,XX-X,0,6,2.339,0.667,1,77,5,72,3,0
11,XXX-XX,0,5,1.056,1.243,0,279,45,224,5,0
11,XXX-XX,0,3,2.253,1.801,0,398,66,322,5,0
11,XXX-XXX,0,3,2.199,1.109,0,254,188,76,4,0
11,XX-XX,0,6,1.534,0.294,1,72,51,21,5,0
11,XX*XX,1,6,2.061,0.768,0,25,11,275,5,0
11,XX-X,0,6,2.458,0.622,1,31,9,22,5,0
11,XX-XX,0,6,1.343,0.527,1,58,16,42,5,0
11,XX-XX,1,6,0.847,0.354,1,52,16,26,5,0
11,XXX-XX,1,6,2.068,0.726,1,279,45,236,5,0
11,XXX-XXX,1,6,1.026,0.462,1,495,244,259,5,0
11,XXX-XXX,1,3,2.422,1.227,1,452,369,93,5,0
11,XX-X,0,6,1.496,0.225,1,51,9,42,5,0
11,XX-X,1,6,0.899,0.308,1,71,9,52,5,0
11,XXX-XX,0,4,2.893,1.695,1,172,99,73,5,0
11,XX-XX,1,6,0.664,0.274,1,35,17,12,5,0
11,XX-XX,0,4,1.575,1.197,1,66,29,37,5,0
11,XX*XX,1,4,2.025,2.093,1,13,13,156,4,0
11,XXX-XX,1,6,1.95,0.58,1,963,52,921,5,0
11,XX*XX,1,5,1.256,3.131,1,12,12,132,5,0
11,XXX-XXX,1,3,1.343,2.015,1,882,795,77,4,0
11,XX-XX,0,6,1.185,1.159,1,82,71,11,5,0
11,XX-X,1,6,0.896,0.737,1,88,9,71,6,0
11,XX*X,NaN,NaN,NaN,1.591,NaN,55,3,165,5,0
11,XX-X,0,6,0.831,0.258,1,45,4,41,6,0
11,XX-XX,1,6,1.578,0.417,1,46,12,36,6,0
11,X*XX,1,6,2.074,0.781,1,3,46,139,5,0
11,XXX-XXX,0,4,2.213,0.258,0,495,244,261,5,0
12,XX-X,NaN,NaN,NaN,4.117,NaN,51,9,32,4,0
12,XX*XX,1,5,1.048,1.076,0,11,11,132,4,0
12,XX-XX,1,3,1.27,1.977,0,79,68,21,4,0
12,XX-X,1,5,1.504,1.801,0,58,6,42,4,0
12,XX*XX,1,3,1.524,1.884,1,13,13,169,4,0
12,XXX-XXX,1,4,1.41,0.671,1,263,177,86,4,0
12,X*XX,1,4,1.447,2.386,0,7,21,140,3,0
12,XX*XX,1,5,1.313,1.185,0,12,12,143,4,0
12,XXX-XXX,1,4,1.241,1.661,0,652,559,83,4,0
12,XXX-XX,1,3,1.665,2.068,1,132,55,77,3,0
12,XX*X,1,3,1.225,2.013,1,55,3,165,3,0
12,XX*X,0,6,1.294,1.104,0,10,9,90,4,0
12,XX-XX,1,5,2.16,2.207,0,32,15,13,3,0
12,XX-XX,0,4,1.833,1.669,0,58,16,42,4,0
12,XX-X,1,6,1.498,1.172,0,77,5,62,5,0
12,XX-XX,0,6,1.737,1.369,0,82,71,11,4,0
12,XX-XX,1,3,1.872,1.434,1,81,37,44,3,0
12,XX-XX,0,1,1.949,2.117,1,64,12,58,4,0
12,XXX-XX,1,3,1.882,1.924,0,963,52,919,2,0
12,XXX-XX,1,3,2.239,1.164,0,279,45,224,3,0
12,XX-X,1,6,1.109,0.862,0,99,8,81,4,0
12,XX*X,1,3,1.37,1.24,0,75,6,451,3,0
12,XX-X,1,6,1.714,0.435,0,88,9,69,4,0
12,XXX-XX,1,4,1.692,1.454,0,148,56,82,3,0
12,X*XX,1,3,2.407,0.637,0,3,46,139,2,0
12,XX-X,1,6,1.304,0.409,0,66,7,49,4,0
12,XX*X,1,4,1.988,1.53,1,16,4,64,3,0
12,XX*XX,1,1,1.407,0.781,1,15,31,465,1,0
12,X*XX,1,1,0.709,0.286,1,9,24,216,1,0
12,XXX-XXX,0,1,1.281,0.403,1,263,177,96,1,0
12,XXX-XX,1,1,1.908,0.334,0,169,85,94,1,0
12,XX-XX,0,4,1.887,1.017,1,66,29,27,3,0
12,XX-XX,1,6,1.673,0.843,0,46,12,24,4,0
12,XX-XX,1,1,1.976,3.039,1,66,29,37,3,0
12,XXX-XXX,1,3,1.987,6.856,0,254,188,64,2,0
12,XXX-XX,1,2,1.897,0.914,0,105,22,87,3,0
12,XXX-XXX,1,1,1.111,0.592,1,495,244,251,1,0
12,XX-X,0,6,2.722,0.907,0,94,8,86,4,0
12,XXX-XXX,1,1,1.128,0.208,0,452,369,87,1,0
12,XX-X,1,6,1.113,0.674,0,67,3,54,4,0
12,XXX-XX,1,1,1.93,2.146,1,888,62,826,4,0
12,XX-XX,1,6,2.325,1.086,0,66,29,33,2,0
12,XX-X,1,6,1.841,0.525,0,42,5,27,4,0
12,XX-XX,1,6,1.409,0.638,0,72,51,29,4,0
12,XX-XX,1,6,1.352,1.719,0,82,71,19,4,0
12,XX-X,1,6,1.757,4.348,0,71,9,68,4,0
12,XXX-XXX,1,4,1.842,1.566,0,677,160,527,3,0
12,X*XX,1,4,2.466,0.965,0,2,98,198,4,0
12,XX-XX,1,1,2.209,1.166,0,39,18,11,4,0
12,XX*X,1,6,2.708,1.678,0,16,4,80,4,0
12,XX-XX,0,6,2.5,1.094,1,46,12,36,4,0
12,XX-X,1,6,2.016,0.869,0,45,4,42,4,0
12,XXX-XXX,1,5,2.672,1.082,0,652,559,97,4,0
12,XXX-XX,1,6,2.989,0.747,0,963,52,921,4,0
12,XX-XX,1,6,1.615,0.692,0,32,15,27,4,0
12,XX-X,0,6,1.263,0.817,0,42,5,37,4,0
12,XXX-XX,NaN,NaN,NaN,9.119,NaN,123,66,67,4,0
12,XXX-XXX,1,6,1.171,1.754,0,339,111,218,4,0
