Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Coherence,Accuracy,Training,exclude_subj
881,0,0,30,3.693682617,0.935592729,0.032,1,0,FALSE
881,0,0,50,2.095107745,0.645771632,0.128,1,0,FALSE
881,0,0,50,1.552566574,0.686382496,0.256,1,0,FALSE
881,0,0,50,1.132674251,0.744282659,0.256,1,0,FALSE
881,0,0,50,2.000042564,1.060710572,0.128,1,0,FALSE
881,0,0,40,2.017637355,0.713455098,0.064,1,0,FALSE
881,1,1,-10,2.668957054,0.863105306,0.128,1,0,FALSE
881,0,0,10,1.434495583,0.740159418,0.064,1,0,FALSE
881,0,0,10,3.519816403,0.745146611,0.064,1,0,FALSE
881,1,1,30,1.249523876,0.577773921,0.256,1,0,FALSE
881,1,1,50,1.538893979,0.809735909,0.256,1,0,FALSE
881,0,1,10,2.083258143,0.522387127,0.032,0,0,FALSE
881,1,1,50,1.397185063,0.696664186,0.128,1,0,FALSE
881,1,1,50,1.932811601,0.602192481,0.128,1,0,FALSE
881,1,1,20,2.33771095,0.794743237,0.032,1,0,FALSE
881,0,0,10,1.57295336,0.82190489,0.032,1,0,FALSE
881,1,1,40,2.778789109,0.784750135,0.064,1,0,FALSE
881,0,0,50,1.383174676,0.761203072,0.256,1,0,FALSE
881,0,0,50,1.160065023,0.927812333,0.256,1,0,FALSE
881,1,1,10,2.765802966,0.52283148,0.064,1,0,FALSE
881,0,0,40,2.049851405,0.712438702,0.064,1,0,FALSE
881,1,1,50,1.828777563,0.570719824,0.256,1,0,FALSE
881,0,0,50,1.384978348,0.671044485,0.128,1,0,FALSE
881,0,0,50,1.398588154,0.745589152,0.128,1,0,FALSE
881,1,1,50,1.574260758,0.806335042,0.128,1,0,FALSE
881,0,0,40,2.953023303,0.661462832,0.064,1,0,FALSE
881,1,1,50,2.116965543,0.754362096,0.128,1,0,FALSE
881,1,1,10,2.875006528,0.539857246,0.032,1,0,FALSE
881,0,1,10,4.391585979,0.773688413,0.032,0,0,FALSE
881,1,1,10,3.315982655,0.497911211,0.032,1,0,FALSE
881,0,0,50,1.110736457,0.757174014,0.256,1,0,FALSE
881,0,0,50,1.1157155,0.612501943,0.256,1,0,FALSE
881,0,0,50,2.524125596,0.696750219,0.064,1,0,FALSE
881,0,0,50,1.209988574,0.605169824,0.256,1,0,FALSE
881,1,1,20,1.238057044,0.485614539,0.128,1,0,FALSE
881,1,1,50,1.93288556,0.787578052,0.128,1,0,FALSE
881,1,1,10,2.262926599,0.469489855,0.032,1,0,FALSE
881,1,1,50,1.131791583,0.536529432,0.128,1,0,FALSE
881,1,1,50,1.410355346,0.652255799,0.256,1,0,FALSE
881,0,0,50,3.333426209,0.880859786,0.032,1,0,FALSE
881,0,0,50,1.399440031,0.786390496,0.064,1,0,FALSE
881,0,0,50,1.052790712,0.612654689,0.256,1,0,FALSE
881,1,NaN,50,5.004323985,0,0.064,0,0,FALSE
881,1,1,10,1.024154726,0.529387793,0.256,1,0,FALSE
881,1,1,50,0.834765455,0.485063627,0.128,1,0,FALSE
881,1,1,30,1.796264963,0.614920223,0.032,1,0,FALSE
881,1,1,30,1.515114778,0.863711461,0.064,1,0,FALSE
881,0,0,10,1.652884594,0.620030278,0.032,1,0,FALSE
881,1,0,50,1.372179365,0.99611433,0.032,0,0,FALSE
881,1,1,10,2.098385449,0.712472511,0.064,1,0,FALSE
881,1,1,10,1.863369442,0.527857614,0.032,1,0,FALSE
881,1,1,10,2.428356756,1.212150265,0.064,1,0,FALSE
881,1,1,30,1.543194418,0.579424545,0.128,1,0,FALSE
881,1,1,50,1.171626943,0.730479052,0.256,1,0,FALSE
881,0,0,50,1.362101739,0.770041824,0.128,1,0,FALSE
881,1,1,20,2.222444633,0.728881557,0.064,1,0,FALSE
881,0,0,50,2.238399063,0.655360531,0.064,1,0,FALSE
881,0,0,50,1.092566604,0.689167247,0.064,1,0,FALSE
881,1,0,50,1.225900742,0.845823252,0.032,0,0,FALSE
881,0,0,50,1.550780107,0.645652092,0.128,1,0,FALSE
881,0,0,50,1.10771323,0.81732673,0.128,1,0,FALSE
881,0,0,50,3.545796537,0.467892057,0.032,1,0,FALSE
881,0,0,50,1.283925879,0.660332027,0.128,1,0,FALSE
881,1,0,10,3.573127539,0.880398831,0.032,0,0,FALSE
881,0,0,50,1.339250185,0.669201569,0.256,1,0,FALSE
881,0,0,50,1.305224614,0.810947313,0.128,1,0,FALSE
881,0,0,10,1.603832843,0.79666162,0.128,1,0,FALSE
881,0,1,10,2.922679941,0.821274284,0.064,0,0,FALSE
881,0,1,10,2.833797358,0.495830422,0.032,0,0,FALSE
881,1,1,40,2.385314933,0.627323153,0.128,1,0,FALSE
881,0,1,10,2.964293315,0.51354747,0.064,0,0,FALSE
881,0,0,10,3.667768894,1.0802002,0.032,1,0,FALSE
881,1,1,50,1.653663418,0.538228356,0.256,1,0,FALSE
881,1,1,50,2.183426435,0.412109211,0.256,1,0,FALSE
881,1,1,-30,3.395013109,0.728283854,0.032,1,0,FALSE
881,1,1,10,1.875401978,0.695812309,0.032,1,0,FALSE
881,0,0,50,1.880425697,0.603278006,0.128,1,0,FALSE
881,0,0,30,2.303760847,0.529309608,0.064,1,0,FALSE
881,0,0,50,3.024976718,0.660187733,0.064,1,0,FALSE
881,1,1,10,3.44429247,0.528778619,0.032,1,0,FALSE
881,0,0,50,1.0584067,0.577746752,0.256,1,0,FALSE
881,0,0,50,1.560351195,0.5785455,0.064,1,0,FALSE
881,0,0,50,1.110309613,0.734272954,0.256,1,0,FALSE
881,0,0,50,1.841377312,0.746259303,0.256,1,0,FALSE
881,0,0,50,1.26411657,0.738791041,0.128,1,0,FALSE
881,1,1,50,1.853204576,0.835804189,0.064,1,0,FALSE
881,0,0,50,1.495016278,1.002541141,0.128,1,0,FALSE
881,0,0,-10,3.086078513,0.861595956,0.032,1,0,FALSE
881,0,0,10,4.937120493,0.867503249,0.032,1,0,FALSE
881,0,0,20,1.506436924,1.027847501,0.128,1,0,FALSE
881,0,0,50,1.084869222,0.613163642,0.256,1,0,FALSE
881,0,0,50,1.695463951,0.462916939,0.256,1,0,FALSE
881,0,0,50,1.288522452,0.60255382,0.256,1,0,FALSE
881,0,0,10,2.569759878,0.73809825,0.064,1,0,FALSE
881,1,1,50,1.288133342,0.644187419,0.256,1,0,FALSE
881,0,0,50,1.329954403,0.636794926,0.032,1,0,FALSE
881,1,1,50,1.167732519,0.543124686,0.256,1,0,FALSE
881,0,0,50,2.172440181,0.499396411,0.064,1,0,FALSE
881,1,1,50,1.502046225,0.519900323,0.128,1,0,FALSE
881,1,1,40,2.615312352,0.902752601,0.064,1,0,FALSE
881,1,1,50,1.657380946,0.537102984,0.064,1,0,FALSE
881,1,1,50,1.453178615,0.74952131,0.256,1,0,FALSE
881,0,0,50,1.544821497,0.735258861,0.128,1,0,FALSE
881,1,0,20,2.815448798,0.736045836,0.032,0,0,FALSE
881,0,0,20,4.198635246,0.722749069,0.032,1,0,FALSE
881,1,1,50,2.010873657,0.780075981,0.128,1,0,FALSE
881,1,1,50,1.007072813,0.592722218,0.256,1,0,FALSE
881,0,0,50,1.229539784,0.747510554,0.128,1,0,FALSE
881,1,1,50,1.234338912,0.846748785,0.256,1,0,FALSE
881,1,0,-10,4.179893651,0.942358842,0.032,0,0,FALSE
881,1,1,-10,3.115545849,0.56486083,0.032,1,0,FALSE
881,1,1,50,2.063348613,0.6431351,0.064,1,0,FALSE
881,0,0,50,1.51935756,0.469587359,0.128,1,0,FALSE
881,1,1,50,1.866389349,0.661066174,0.064,1,0,FALSE
881,0,0,50,1.267240622,0.764599411,0.256,1,0,FALSE
881,1,1,-10,3.408631367,0.762432287,0.032,1,0,FALSE
881,1,1,50,1.530900463,0.835352893,0.256,1,0,FALSE
881,1,1,50,1.733670723,0.877977834,0.128,1,0,FALSE
881,1,1,50,1.309448378,0.845246379,0.256,1,0,FALSE
881,0,0,50,1.86008389,0.860767625,0.128,1,0,FALSE
881,0,0,50,2.540486343,0.585818452,0.064,1,0,FALSE
881,1,1,50,1.39410448,0.506330363,0.064,1,0,FALSE
881,1,1,50,3.960196336,0.549059147,0.064,1,0,FALSE
881,0,0,50,1.162944862,0.495966565,0.064,1,0,FALSE
881,0,0,50,1.033644913,0.495645375,0.128,1,0,FALSE
881,0,0,50,1.154052679,0.504347984,0.064,1,0,FALSE
881,0,0,50,1.16800058,0.57183946,0.256,1,0,FALSE
881,0,0,50,1.033493073,1.156749283,0.128,1,0,FALSE
881,1,1,50,1.121390956,0.696702222,0.256,1,0,FALSE
881,0,0,50,1.113754854,0.531036304,0.032,1,0,FALSE
881,0,0,50,2.152841275,0.639499379,0.128,1,0,FALSE
881,1,1,50,1.134149187,0.745108877,0.256,1,0,FALSE
881,0,0,50,3.432160317,0.990226659,0.032,1,0,FALSE
881,1,1,50,1.118252415,1.086857036,0.256,1,0,FALSE
881,0,1,-10,3.880278988,0.637935089,0.128,0,0,FALSE
881,1,1,-10,3.227052074,0.51064499,0.064,1,0,FALSE
881,1,1,50,0.970576738,0.644528532,0.128,1,0,FALSE
881,0,0,50,2.526383583,0.436593579,0.064,1,0,FALSE
881,0,0,50,1.963363857,0.652631325,0.064,1,0,FALSE
881,1,1,50,1.764138154,0.695122537,0.128,1,0,FALSE
881,1,1,50,1.080796091,0.455900274,0.128,1,0,FALSE
881,1,1,50,1.325949796,0.728119637,0.032,1,0,FALSE
881,1,1,50,1.097217816,0.868851702,0.256,1,0,FALSE
881,1,0,50,3.544349976,0.602520614,0.032,0,0,FALSE
881,0,0,50,1.45199619,0.786180998,0.032,1,0,FALSE
881,0,0,50,3.178138881,0.405321363,0.032,1,0,FALSE
881,1,1,50,1.173221118,0.701898611,0.256,1,0,FALSE
881,1,1,50,1.449819104,0.72107671,0.256,1,0,FALSE
881,1,0,50,2.053390226,0.491197322,0.032,0,0,FALSE
881,0,0,50,2.084155602,0.953557009,0.064,1,0,FALSE
881,1,1,50,3.024762692,0.613400006,0.032,1,0,FALSE
881,0,0,50,1.383337383,0.530406,0.064,1,0,FALSE
881,1,1,50,1.65681977,0.457666515,0.256,1,0,FALSE
881,1,1,50,2.201847142,0.711504716,0.064,1,0,FALSE
881,1,1,50,3.212324142,0.688970729,0.128,1,0,FALSE
881,1,1,50,1.326981286,0.647690318,0.128,1,0,FALSE
881,0,0,50,1.644776367,0.944692598,0.128,1,0,FALSE
881,1,1,50,1.291839399,0.644711465,0.256,1,0,FALSE
881,1,1,50,1.121582946,0.572171818,0.256,1,0,FALSE
881,1,1,50,1.837781739,0.504845163,0.032,1,0,FALSE
881,0,0,50,1.111642972,0.63727822,0.064,1,0,FALSE
881,0,0,50,2.094699919,0.730728095,0.128,1,0,FALSE
881,0,0,50,1.934109944,0.664692538,0.064,1,0,FALSE
881,1,1,50,1.953047452,0.805354569,0.128,1,0,FALSE
881,0,0,50,1.020444745,0.735609936,0.064,1,0,FALSE
881,1,1,50,1.157813677,0.544797951,0.256,1,0,FALSE
881,1,1,50,1.112909317,0.540333898,0.032,1,0,FALSE
881,0,0,50,1.019653242,0.678719226,0.256,1,0,FALSE
881,1,1,50,2.147518705,0.712398251,0.064,1,0,FALSE
881,0,0,50,1.917226661,0.686825943,0.032,1,0,FALSE
881,1,1,50,1.498202515,0.511718742,0.128,1,0,FALSE
881,0,0,50,1.224593645,0.56337563,0.032,1,0,FALSE
881,1,1,50,2.102151578,0.951942608,0.128,1,0,FALSE
881,0,0,50,1.094919982,0.538461399,0.256,1,0,FALSE
881,0,0,50,2.272014997,0.629944592,0.032,1,0,FALSE
881,0,0,50,1.146226701,0.621006827,0.064,1,0,FALSE
881,1,0,50,2.390318729,0.435423531,0.032,0,0,FALSE
881,0,0,50,1.523652264,0.847300302,0.032,1,0,FALSE
881,1,1,50,2.513340085,0.712102117,0.064,1,0,FALSE
881,0,0,50,2.612136681,0.770097066,0.064,1,0,FALSE
881,0,0,50,1.423129878,0.635806302,0.064,1,0,FALSE
881,1,1,50,1.204300439,0.661747797,0.256,1,0,FALSE
881,0,0,50,1.028805335,0.484718287,0.256,1,0,FALSE
881,0,0,50,1.574326566,0.460782417,0.032,1,0,FALSE
881,1,1,50,1.142903113,1.294024334,0.256,1,0,FALSE
881,1,0,50,4.083413606,0.795455348,0.032,0,0,FALSE
881,1,1,50,1.01558645,0.593320222,0.064,1,0,FALSE
881,1,0,50,3.06226822,0.494771764,0.032,0,0,FALSE
881,0,0,50,1.127875424,1.019607358,0.128,1,0,FALSE
881,1,1,50,2.377488352,0.611825453,0.064,1,0,FALSE
881,1,0,50,3.075984587,0.428516445,0.032,0,0,FALSE
881,0,0,50,1.347518403,0.881167693,0.032,1,0,FALSE
881,1,1,50,1.281731284,0.846691128,0.256,1,0,FALSE
881,1,1,50,2.941124798,0.412294257,0.128,1,0,FALSE
881,0,0,50,1.240894018,0.629261762,0.128,1,0,FALSE
881,1,1,50,1.395908757,0.822861214,0.128,1,0,FALSE
881,1,1,50,1.046316508,0.893231925,0.256,1,0,FALSE
881,0,1,-50,2.375977493,1.318964224,0.064,0,0,FALSE
881,0,0,50,1.188395214,0.846335827,0.256,1,0,FALSE
881,0,0,50,1.133447641,0.876199216,0.128,1,0,FALSE
881,1,1,-50,1.914156945,0.604333343,0.064,1,0,FALSE
881,0,0,50,1.293812421,0.551977625,0.256,1,0,FALSE
881,0,0,50,1.054933083,0.863679462,0.128,1,0,FALSE
881,1,1,30,2.458376513,0.729685738,0.064,1,0,FALSE
881,0,0,-30,2.69023164,0.644581661,0.032,1,0,FALSE
881,1,1,50,1.185285954,0.778220084,0.128,1,0,FALSE
881,0,0,50,2.504300892,0.610811774,0.064,1,0,FALSE
881,0,0,50,1.06168863,0.61923002,0.128,1,0,FALSE
881,1,0,50,2.153382226,0.697448746,0.064,0,0,FALSE
881,0,0,50,1.291336484,0.952640834,0.256,1,0,FALSE
881,0,0,50,1.14903228,1.163294125,0.256,1,0,FALSE
881,1,1,50,1.312388289,1.187989501,0.128,1,0,FALSE
881,1,1,50,1.336294577,0.680785224,0.128,1,0,FALSE
881,0,0,50,1.779161617,0.731459526,0.256,1,0,FALSE
881,1,1,50,0.963897262,0.756911991,0.256,1,0,FALSE
881,1,1,-30,2.019019013,0.653290005,0.128,1,0,FALSE
881,0,0,50,1.787822567,0.64886278,0.032,1,0,FALSE
881,1,1,50,1.867966619,0.579588461,0.128,1,0,FALSE
881,0,0,50,2.04931468,0.896279,0.128,1,0,FALSE
881,1,1,50,1.468558888,0.88134308,0.256,1,0,FALSE
881,1,1,50,1.447333507,0.830540785,0.128,1,0,FALSE
881,1,0,50,2.771771841,0.979997494,0.064,0,0,FALSE
881,1,1,-40,2.48137387,0.778685568,0.032,1,0,FALSE
881,0,0,50,1.209983141,0.656360626,0.128,1,0,FALSE
881,1,1,50,1.867320618,0.970290565,0.064,1,0,FALSE
881,0,0,-20,2.16495441,0.935930522,0.032,1,0,FALSE
881,0,0,50,2.576290834,0.597080918,0.032,1,0,FALSE
881,1,1,50,1.589104608,0.495071521,0.064,1,0,FALSE
881,1,1,50,1.806015664,0.998093993,0.256,1,0,FALSE
881,1,1,50,1.13318743,0.588869452,0.256,1,0,FALSE
881,0,0,50,1.1360884,0.545996073,0.256,1,0,FALSE
881,0,0,50,1.150734525,0.645499346,0.256,1,0,FALSE
881,0,0,50,2.29916699,0.410518356,0.032,1,0,FALSE
881,1,0,50,2.299921665,0.430874351,0.032,0,0,FALSE
881,1,1,50,2.258712796,0.770904266,0.064,1,0,FALSE
881,1,1,40,3.65380258,1.03752515,0.064,1,0,FALSE
881,0,0,50,3.538972465,0.670793027,0.032,1,0,FALSE
881,1,1,50,2.31420132,0.51379289,0.064,1,0,FALSE
881,0,0,50,1.953237932,0.717881718,0.128,1,0,FALSE
881,1,1,50,1.091339201,0.528589045,0.128,1,0,FALSE
881,1,1,50,1.734464641,0.723156292,0.064,1,0,FALSE
881,1,1,50,1.056820978,0.682462413,0.256,1,0,FALSE
881,0,0,50,1.144888512,0.790513435,0.256,1,0,FALSE
881,0,0,50,3.258712495,0.627792561,0.032,1,0,FALSE
881,1,1,50,3.89137784,0.560567334,0.064,1,0,FALSE
881,1,1,50,2.423952474,0.593987053,0.032,1,0,FALSE
881,0,0,50,3.744742105,0.972807255,0.032,1,0,FALSE
881,0,1,-50,1.7600614,0.978847672,0.032,0,0,FALSE
881,1,1,50,1.501461201,1.333197391,0.256,1,0,FALSE
881,1,1,50,1.051201669,1.202044565,0.064,1,0,FALSE
881,0,0,50,1.129032492,0.502374962,0.256,1,0,FALSE
881,1,1,-50,1.545547796,0.628901631,0.256,1,0,FALSE
881,1,1,-50,2.249464407,0.919387747,0.128,1,0,FALSE
881,1,0,-40,3.154146863,1.106643403,0.128,0,0,FALSE
881,1,1,-40,2.281101584,0.637872904,0.032,1,0,FALSE
881,0,0,50,1.131336665,0.388990502,0.256,1,0,FALSE
881,0,0,50,1.019851571,0.804211086,0.128,1,0,FALSE
881,0,0,50,1.017781045,0.780924839,0.064,1,0,FALSE
881,1,1,50,2.062892186,0.598370808,0.256,1,0,FALSE
881,1,1,50,3.013415402,0.662840566,0.032,1,0,FALSE
881,1,1,50,1.513398648,0.477937383,0.064,1,0,FALSE
881,0,0,50,1.815937223,0.694906096,0.128,1,0,FALSE
881,1,0,40,3.092818061,0.628748885,0.064,0,0,FALSE
881,0,1,50,4.769287149,0.626454372,0.032,0,0,FALSE
881,1,1,50,1.057163298,0.630378681,0.256,1,0,FALSE
881,0,1,50,4.314943618,0.554132675,0.032,0,0,FALSE
881,0,0,50,1.120885928,0.829721208,0.256,1,0,FALSE
881,1,0,50,2.273946059,0.455413358,0.032,0,0,FALSE
881,0,0,50,1.726384187,0.861380723,0.064,1,0,FALSE
881,0,0,50,1.023807576,0.621776293,0.256,1,0,FALSE
881,0,0,50,1.055633119,1.202943534,0.128,1,0,FALSE
881,0,0,50,0.980315665,0.602389904,0.256,1,0,FALSE
881,1,1,50,1.472240192,0.445284716,0.064,1,0,FALSE
881,0,0,50,3.47521995,0.452566725,0.032,1,0,FALSE
881,1,1,50,4.249558591,0.526886197,0.064,1,0,FALSE
881,1,1,50,2.242535889,0.512072533,0.256,1,0,FALSE
881,1,1,50,2.291279129,0.522265172,0.128,1,0,FALSE
881,1,NaN,50,5.005619007,0,0.032,0,0,FALSE
881,0,0,50,1.166487909,0.386095267,0.032,1,0,FALSE
881,0,0,50,1.091159588,0.595127819,0.064,1,0,FALSE
881,1,1,50,1.216953619,0.638308804,0.128,1,0,FALSE
881,0,0,50,1.541517832,0.572593531,0.128,1,0,FALSE
881,1,1,50,2.766045972,0.619014183,0.032,1,0,FALSE
881,1,1,50,2.677164596,0.73790294,0.032,1,0,FALSE
881,1,1,50,1.890910545,0.546876929,0.128,1,0,FALSE
881,0,0,50,0.975697961,0.539314484,0.256,1,0,FALSE
881,0,0,50,1.453636853,0.387649595,0.064,1,0,FALSE
881,0,0,50,0.981558162,0.762161509,0.064,1,0,FALSE
881,1,1,50,1.869770594,0.52754548,0.064,1,0,FALSE
881,1,1,50,2.234794132,0.370166798,0.064,1,0,FALSE
881,1,1,50,2.076142163,0.602485295,0.128,1,0,FALSE
881,1,1,50,1.927219763,0.698002678,0.128,1,0,FALSE
881,0,0,50,0.944948886,0.553222839,0.128,1,0,FALSE
881,0,0,50,1.323311151,0.818797743,0.256,1,0,FALSE
881,0,0,50,1.121746257,0.779079508,0.032,1,0,FALSE
881,1,1,40,3.424302643,0.536874771,0.032,1,0,FALSE
881,0,0,50,1.364207282,0.720961093,0.256,1,0,FALSE
881,1,0,50,0.950995944,0.527305796,0.032,0,0,FALSE
881,1,1,50,0.892920697,0.601728205,0.256,1,0,FALSE
881,1,1,50,1.429935838,0.622852761,0.256,1,0,FALSE
881,0,0,50,1.293221662,0.655435093,0.128,1,0,FALSE
881,1,1,50,2.855832957,0.586589126,0.128,1,0,FALSE
881,0,0,50,1.217988731,1.070050427,0.256,1,0,FALSE
881,0,0,50,1.300594835,0.431115545,0.128,1,0,FALSE
881,1,0,50,2.939109514,0.605729189,0.032,0,0,FALSE
881,1,1,50,1.073280738,0.801767448,0.256,1,0,FALSE
881,0,0,50,1.270934906,0.578184766,0.128,1,0,FALSE
881,1,1,50,2.302734187,0.660535185,0.032,1,0,FALSE
881,0,1,50,1.407742964,0.644667996,0.032,0,0,FALSE
881,1,1,50,2.07749937,0.640980957,0.064,1,0,FALSE
881,0,0,50,1.226603797,0.62640245,0.128,1,0,FALSE
881,0,0,50,1.097785633,0.661558524,0.256,1,0,FALSE
881,0,0,40,3.209332913,0.63569944,0.032,1,0,FALSE
881,0,1,40,3.941879472,1.403586517,0.032,0,0,FALSE
881,0,0,50,2.900250401,0.755458789,0.064,1,0,FALSE
881,1,1,50,3.263738327,0.662168905,0.064,1,0,FALSE
881,0,1,-40,2.423201421,0.812927278,0.032,0,0,FALSE
881,1,1,40,2.003566895,0.594476988,0.064,1,0,FALSE
881,1,1,50,1.277440807,0.479873577,0.032,1,0,FALSE
881,0,0,50,2.023972699,0.561606371,0.032,1,0,FALSE
881,1,1,50,0.947572437,0.68577936,0.128,1,0,FALSE
881,1,1,-40,2.189919657,0.530047077,0.064,1,0,FALSE
881,1,1,50,1.306908142,0.938704404,0.064,1,0,FALSE
881,1,1,50,1.263306351,1.269398992,0.128,1,0,FALSE
881,1,1,50,1.1117604,0.922846573,0.256,1,0,FALSE
881,0,0,50,1.494002901,0.505164542,0.064,1,0,FALSE
881,1,1,50,1.035929163,0.497835744,0.256,1,0,FALSE
881,1,1,50,1.163666633,0.490253375,0.128,1,0,FALSE
881,0,0,50,1.586788662,0.669774216,0.032,1,0,FALSE
881,1,1,50,1.9215594,0.585727891,0.032,1,0,FALSE
881,0,0,50,1.082869938,0.530629987,0.032,1,0,FALSE
881,0,0,50,1.511265333,0.478489805,0.064,1,0,FALSE
881,1,1,30,3.050621475,0.820968489,0.128,1,0,FALSE
881,1,1,50,1.362035328,0.827491899,0.128,1,0,FALSE
881,1,1,50,1.088476568,0.496149196,0.256,1,0,FALSE
881,1,1,50,0.959625198,0.639271467,0.256,1,0,FALSE
881,1,1,50,1.586301444,0.603140655,0.064,1,0,FALSE
881,1,1,50,1.801172463,0.654511974,0.064,1,0,FALSE
881,0,0,50,1.019433481,0.728624364,0.256,1,0,FALSE
881,1,1,50,2.082481129,0.571512534,0.064,1,0,FALSE
881,1,1,50,1.453360039,0.794399407,0.064,1,0,FALSE
881,0,0,50,1.119555889,0.511991632,0.128,1,0,FALSE
881,1,1,50,0.954140222,0.613161529,0.256,1,0,FALSE
881,0,0,50,1.338679047,0.46036644,0.128,1,0,FALSE
974,0,0,30,4.004751433,2.663812587,0.256,1,1,FALSE
974,0,1,-30,4.325492463,1.339117664,0.032,0,1,FALSE
974,0,1,-40,3.896550985,1.02153359,0.064,0,1,FALSE
974,1,NaN,50,5.004764715,0,0.128,0,1,FALSE
974,0,1,-30,2.260043137,1.021982772,0.064,0,1,FALSE
974,0,1,-20,3.200145803,1.452819692,0.128,0,1,FALSE
974,1,1,-30,4.366455006,1.121434124,0.032,1,1,FALSE
974,1,1,-20,1.878780808,1.650667661,0.256,1,1,FALSE
974,0,1,-30,1.685335611,0.705716058,0.064,0,1,FALSE
974,0,1,-30,2.102851011,1.085359761,0.128,0,1,FALSE
974,1,1,-30,2.808483149,1.037364555,0.256,1,1,FALSE
974,0,1,-40,2.920397502,0.828739527,0.032,0,1,FALSE
974,0,0,30,1.731377116,2.794442876,0.256,1,0,FALSE
974,0,1,30,1.852140786,2.290917488,0.032,0,0,FALSE
974,1,1,-20,2.435257201,2.420350863,0.064,1,0,FALSE
974,0,1,40,2.472182535,3.495419878,0.064,0,0,FALSE
974,1,1,-30,2.110673366,1.247701487,0.128,1,0,FALSE
974,1,0,30,2.50982813,1.539087779,0.128,0,0,FALSE
974,0,1,20,3.292405707,3.56247485,0.128,0,0,FALSE
974,1,0,30,2.620311922,3.362121965,0.064,0,0,FALSE
974,1,1,40,1.393682164,0.771774859,0.256,1,0,FALSE
974,1,1,30,1.454625176,2.653189784,0.032,1,0,FALSE
974,1,0,-20,2.614257619,4.971853647,0.128,0,0,FALSE
974,0,0,30,1.960672385,1.002929648,0.128,1,0,FALSE
974,1,0,30,1.866134269,0.827260968,0.032,0,0,FALSE
974,0,0,40,2.544576378,1.044644148,0.256,1,0,FALSE
974,1,0,-20,2.038196508,3.519537475,0.032,0,0,FALSE
974,0,0,50,2.186480755,1.120483535,0.064,1,0,FALSE
974,1,0,40,1.686979595,2.573353337,0.128,0,0,FALSE
974,0,0,50,1.666926677,0.605632591,0.256,1,0,FALSE
974,1,0,30,2.238512264,1.179985118,0.256,0,0,FALSE
974,0,0,40,1.472002016,1.061157037,0.256,1,0,FALSE
974,1,0,40,2.21834524,1.429153391,0.032,0,0,FALSE
974,0,0,-20,2.094603924,0.590387556,0.256,1,0,FALSE
974,1,0,50,1.740399404,0.726926043,0.064,0,0,FALSE
974,0,0,40,2.501823747,1.153079753,0.064,1,0,FALSE
974,1,0,-30,2.014415195,2.125502727,0.032,0,0,FALSE
974,0,0,50,2.736342272,0.57202511,0.064,1,0,FALSE
974,0,0,-30,2.12825578,0.977588572,0.032,1,0,FALSE
974,1,0,30,2.511144283,1.246189118,0.256,0,0,FALSE
974,0,0,40,2.48421175,0.880593839,0.128,1,0,FALSE
974,1,0,-30,2.682094132,1.013447098,0.128,0,0,FALSE
974,0,1,40,3.112796719,0.859782322,0.032,0,0,FALSE
974,0,1,-10,2.380655269,1.104963798,0.256,0,0,FALSE
974,0,0,-30,2.125121465,1.070354109,0.256,1,0,FALSE
974,0,0,-20,3.135737325,3.415447288,0.064,1,0,FALSE
974,0,1,40,2.130613988,0.74376133,0.032,0,0,FALSE
974,0,1,-30,2.219612791,0.663212168,0.128,0,0,FALSE
974,1,0,-10,2.888164736,1.16187745,0.064,0,0,FALSE
974,1,1,50,1.316989995,1.538507887,0.128,1,0,FALSE
974,1,1,-10,1.572509913,2.56964396,0.064,1,0,FALSE
974,1,1,30,1.355140619,0.765872698,0.064,1,0,FALSE
974,0,1,40,2.093083405,0.831477487,0.032,0,0,FALSE
974,0,1,-30,2.204837768,1.064494209,0.128,0,0,FALSE
974,0,1,50,1.49406086,0.63669863,0.256,0,0,FALSE
974,0,1,40,2.201878537,4.170502478,0.032,0,0,FALSE
974,1,1,40,1.499617984,1.601949476,0.256,1,0,FALSE
974,1,1,40,1.572174535,1.072270681,0.032,1,0,FALSE
974,1,1,-20,1.982315856,1.902887235,0.064,1,0,FALSE
974,1,1,40,2.231544804,1.103331588,0.128,1,0,FALSE
974,1,1,-20,2.892273186,3.377977079,0.064,1,0,FALSE
974,1,1,40,1.807163072,1.642882435,0.064,1,0,FALSE
974,1,0,-20,3.054295232,3.694604226,0.128,0,0,FALSE
974,0,1,30,1.41857285,1.451924647,0.256,0,0,FALSE
974,0,1,-30,2.010443492,0.903324946,0.064,0,0,FALSE
974,0,1,-20,2.018877738,0.878157748,0.064,0,0,FALSE
974,0,1,-10,2.138231072,0.794224926,0.128,0,0,FALSE
974,0,1,20,2.250863574,5.587254448,0.064,0,0,FALSE
974,1,1,30,1.173311377,0.699234609,0.256,1,0,FALSE
974,0,1,-20,1.626543121,0.560156188,0.128,0,0,FALSE
974,0,1,-10,1.973856856,1.179261536,0.032,0,0,FALSE
974,1,0,-10,2.202997568,1.49595117,0.032,0,0,FALSE
974,0,1,-10,1.986902165,2.900761467,0.032,0,0,FALSE
974,1,1,20,1.953109336,1.937314897,0.128,1,0,FALSE
974,0,1,30,1.994411482,1.631755811,0.032,0,0,FALSE
974,0,0,-10,2.116195473,0.604359002,0.032,1,0,FALSE
974,0,1,20,1.436830245,0.651635456,0.128,0,0,FALSE
