Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Condition
15,7,2,3,0.41068,0.30165,Small
15,2,1,2,1.0788,0.7601,Small
15,2,1,2,0.93437,1.3072,Small
15,4,2,1,0.74247,0.42926,Small
15,1,1,3,1.0834,0.3008,Small
15,7,2,3,0.74771,1.729,Small
15,7,2,3,0.52771,0.62239,Small
15,2,1,2,1.0569,1.9146,Small
15,6,2,3,0.46043,0.39027,Small
15,1,1,3,1.284,0.3005,Small
15,6,2,3,0.49827,0.63295,Small
15,4,2,2,0.60814,1.1317,Small
15,5,2,2,0.421,1.1196,Small
15,1,1,3,1.3939,0.35741,Small
15,1,1,3,0.90719,0.88979,Small
15,4,2,2,0.77464,1.0033,Small
15,1,1,3,0.54883,0.4738,Small
15,5,2,3,0.46324,0.75988,Small
15,2,1,2,1.2331,0.66669,Small
15,7,2,3,0.7165,0.61091,Small
15,5,2,3,0.6776,0.39816,Small
15,5,2,1,1.4265,0.48459,Small
15,1,1,3,1.039,0.42443,Small
15,7,2,3,0.51773,0.6519,Small
15,1,1,3,0.8732,0.40865,Small
15,6,2,3,0.64003,0.3387,Small
15,4,1,1,1.9311,0.65767,Small
15,5,2,2,0.96767,0.83648,Small
15,5,2,3,0.47769,0.34219,Small
15,2,1,2,1.8009,0.97923,Small
15,6,2,3,0.50036,0.71755,Small
15,6,2,3,0.96431,0.51174,Small
15,3,1,2,0.5813,0.42441,Small
15,5,2,2,0.4105,0.49425,Small
15,6,2,3,0.43307,0.65039,Small
15,7,2,3,0.46712,0.38622,Small
15,2,1,3,0.66668,0.32251,Small
15,4,2,1,1.687,0.55042,Small
15,3,1,2,1.3908,0.3473,Small
15,2,1,3,1.0345,0.45952,Small
15,2,1,3,0.93263,0.41063,Small
15,7,2,3,0.41422,0.4725,Small
15,7,2,3,0.39376,0.35787,Small
15,1,1,3,0.64432,0.89448,Small
15,7,2,3,0.40245,0.40649,Small
15,4,2,2,1.5696,0.42229,Small
15,5,2,3,0.4143,0.33862,Small
15,3,1,2,0.61381,0.89679,Small
15,5,2,3,0.62363,0.28919,Small
15,5,2,1,1.4484,0.4736,Small
15,5,2,3,0.53427,0.27621,Small
15,3,2,1,1.5595,0.21228,Small
15,3,2,3,0.65714,0.0013673,Small
15,5,2,3,0.41253,0.71942,Small
15,7,2,3,0.39812,0.34487,Small
15,4,1,2,0.68088,0.37642,Small
15,1,1,3,0.5556,0.90628,Small
15,2,1,2,0.8046,0.25444,Small
15,5,2,3,1.7323,0.44324,Small
15,4,2,3,0.56616,0.29812,Small
15,1,1,3,0.72999,0.2167,Small
15,1,1,3,0.56576,0.40951,Small
15,4,2,3,0.35785,0.32299,Small
15,2,1,2,0.46504,0.45821,Small
15,3,2,3,0.45066,0.2927,Small
15,4,2,3,0.34323,0.30125,Small
15,2,1,2,0.65099,0.49215,Small
15,6,2,3,0.3062,0.43277,Small
15,1,1,2,0.35229,0.3816,Small
15,7,2,3,0.5175,0.32392,Small
15,6,2,3,0.61748,0.37219,Small
15,4,2,3,0.32943,0.27994,Small
15,1,1,3,0.36271,0.31197,Small
15,6,2,3,0.57082,0.51253,Small
15,5,2,3,0.47668,0.24486,Small
15,4,2,1,0.69491,0.24638,Small
15,2,1,2,1.6588,0.32492,Small
15,1,1,3,1.9906,0.28379,Small
15,5,2,3,0.46604,1.4024,Small
15,1,1,3,0.6527,0.34297,Small
15,7,2,3,0.48528,0.47571,Small
15,1,1,3,0.3902,0.45018,Small
15,6,2,3,0.43361,0.75654,Small
15,7,2,3,0.31881,0.6288,Small
15,2,1,1,0.98792,0.36022,Small
15,1,1,3,1.1794,1.4088,Small
15,3,1,3,0.80863,0.31552,Small
15,6,2,3,0.60168,0.2612,Small
15,3,1,1,0.51992,0.42304,Small
15,3,1,NaN,0.81934,NaN,Small
15,6,2,2,1.7164,0.96376,Small
15,2,1,3,0.38031,0.36801,Small
15,6,2,3,0.33777,0.79911,Small
15,7,2,3,0.34626,0.41657,Small
15,5,2,3,0.34134,0.36279,Small
15,7,2,3,0.36052,0.3659,Small
15,4,2,3,0.3331,0.49814,Small
15,3,1,3,0.75402,0.29584,Small
15,6,2,3,0.39215,0.47653,Small
15,2,1,3,0.76543,0.52214,Small
15,6,2,3,0.31436,0.24121,Small
15,1,1,3,0.45244,0.05461,Small
15,5,2,3,0.43744,0.36608,Small
15,4,2,2,0.72542,0.2057,Small
15,7,2,3,0.48619,0.35818,Small
15,4,1,2,1.0398,0.52219,Small
15,5,2,3,0.28355,0.30795,Small
15,2,1,3,0.3395,0.27375,Small
15,7,2,3,0.7338,0.35549,Small
15,3,1,2,0.26836,1.3248,Small
15,1,1,3,0.32738,0.51785,Small
15,4,2,3,0.93402,0.28351,Small
15,3,2,3,0.30197,0.28431,Small
15,2,1,3,0.44196,0.62576,Small
15,1,1,3,0.55696,0.35396,Small
15,4,2,3,0.39117,0.25055,Small
15,3,2,2,0.54295,0.29217,Small
15,5,2,3,0.30788,0.32071,Small
15,1,1,3,0.79834,0.31957,Small
15,4,2,3,0.3487,0.23457,Small
15,7,2,3,0.2901,0.11172,Small
15,7,2,3,0.30464,0.45483,Small
15,1,1,3,0.44803,0.32851,Small
15,7,2,3,0.34807,0.28868,Small
15,4,2,3,0.79229,0.20287,Small
15,1,1,3,0.31607,0.63288,Small
15,6,2,3,0.31806,0.019643,Small
15,2,1,2,0.99924,0.3943,Small
15,6,2,3,1.1239,0.32266,Small
15,7,2,3,0.40652,0.29808,Small
15,4,1,2,0.47298,0.94636,Small
15,5,2,3,0.40938,0.44282,Small
15,6,2,3,1.2334,0.17237,Small
15,7,2,3,0.29583,0.031687,Small
15,7,2,3,0.2841,0.29897,Small
15,4,2,2,0.48621,0.14136,Small
15,1,1,3,0.30638,0.19352,Small
15,3,1,3,0.90661,0.10531,Small
15,7,2,3,0.34317,0.38065,Small
15,6,2,3,0.34256,0.21301,Small
15,4,1,2,0.29494,0.26404,Small
15,2,1,3,0.51803,0.26116,Small
15,2,1,3,0.7013,0.18855,Small
15,2,1,3,0.35679,0.24112,Small
15,1,1,3,0.34136,0.14743,Small
15,6,2,3,0.31966,0.34303,Small
15,6,2,3,0.36752,0.32411,Small
15,2,1,3,0.31252,0.0014536,Small
15,7,2,3,0.42239,0.03887,Small
15,5,2,2,0.59399,0.0017172,Small
15,2,1,3,0.31685,1.2087,Small
15,6,2,3,0.35978,0.26053,Small
15,2,1,3,0.35675,0.0039648,Small
15,5,2,3,0.3762,0.0015301,Small
15,3,2,2,0.33707,0.10948,Small
15,3,1,2,0.7419,0.1076,Small
15,5,2,3,0.33167,0.0027197,Small
15,5,2,3,0.31183,0.94931,Small
15,3,1,1,1.1987,0.36194,Small
15,5,2,3,0.40308,0.046921,Small
15,7,2,3,0.2551,0.025572,Small
15,2,1,3,0.29784,0.011013,Small
15,7,2,3,0.31026,0.0018329,Small
15,5,2,3,0.32003,0.19956,Small
15,7,2,3,0.29556,0.26315,Small
15,3,1,3,0.31335,0.14437,Small
15,6,2,3,0.39941,0.46611,Small
15,3,1,3,0.32555,0.20231,Small
15,7,2,3,0.36247,0.25505,Small
15,6,2,2,0.34456,0.22166,Small
15,3,1,3,0.31358,0.27212,Small
15,5,2,3,0.31988,0.25394,Small
15,1,1,3,0.45358,0.30934,Small
15,2,1,3,0.73198,0.85818,Small
15,3,1,1,1.375,0.17992,Small
15,1,1,3,0.26942,0.1902,Small
15,3,1,2,0.37883,0.19894,Small
15,3,2,3,0.26689,0.036046,Small
15,1,1,3,0.49115,0.34593,Small
15,6,2,3,0.7199,0.084837,Small
15,4,NaN,NaN,NaN,NaN,Small
15,6,2,3,1.0618,0.31951,Small
15,2,1,3,0.34698,0.72189,Small
15,4,2,2,1.2745,0.32299,Small
15,4,2,3,0.39747,0.25634,Small
15,4,2,3,0.34638,0.36776,Small
15,1,1,3,0.27996,0.27818,Small
15,1,1,3,0.30908,0.24365,Small
15,5,2,3,0.29724,0.26459,Small
15,2,1,3,0.36559,0.27396,Small
15,5,2,3,0.44324,0.24517,Small
15,4,2,3,0.30901,0.31477,Small
15,5,2,3,1.3133,0.567,Small
15,4,2,2,0.39205,0.24463,Small
15,1,1,3,0.31716,0.32449,Small
15,6,2,3,0.38915,0.25714,Small
15,3,2,3,1.3023,0.16355,Small
15,1,1,3,0.73338,0.97972,Big
15,7,2,3,0.45506,0.32594,Big
15,4,1,2,0.39412,0.46201,Big
15,3,1,3,0.32224,1.347,Big
15,5,2,3,0.49338,0.46907,Big
15,2,1,3,0.26879,0.30881,Big
15,7,2,3,0.30252,0.30899,Big
15,5,2,3,0.31124,0.5034,Big
15,7,2,3,0.30032,0.26678,Big
15,4,1,3,0.31977,0.26162,Big
15,5,2,3,0.39104,0.2264,Big
15,6,2,3,0.50416,0.27213,Big
15,4,2,3,0.28955,0.17747,Big
15,4,1,3,0.29746,0.20223,Big
15,2,1,3,0.26988,0.23836,Big
15,2,1,3,0.0034955,0.26153,Big
15,3,1,3,0.31313,0.29403,Big
15,3,1,3,0.26255,0.25438,Big
15,1,1,3,0.53886,0.36846,Big
15,7,2,3,0.42502,0.28239,Big
15,7,2,3,0.35363,0.2856,Big
15,2,1,2,0.48549,0.44365,Big
15,3,1,3,1.1208,0.38079,Big
15,4,2,3,0.6231,0.25687,Big
15,7,2,3,0.41997,0.36601,Big
15,6,2,3,0.70959,0.28365,Big
15,5,1,1,1.2666,0.50704,Big
15,6,2,3,0.27576,0.27674,Big
15,5,2,3,0.72479,0.25234,Big
15,2,1,3,0.34837,0.30746,Big
15,1,1,3,0.25963,0.28342,Big
15,6,2,3,0.27982,0.35346,Big
15,3,1,1,0.55815,1.0689,Big
15,5,2,3,0.4205,0.25562,Big
15,3,1,3,0.42807,0.4379,Big
15,4,2,3,0.80368,0.26985,Big
15,7,2,3,0.35277,0.36624,Big
15,4,1,3,0.25508,0.25481,Big
15,5,1,3,0.45466,0.19195,Big
15,5,2,2,0.68418,0.56516,Big
15,4,2,3,0.32104,0.43271,Big
15,4,2,3,0.0634,0.38302,Big
15,6,2,3,0.26251,0.41788,Big
15,3,1,3,0.45558,0.40962,Big
15,7,2,3,0.27955,0.32692,Big
15,6,2,3,0.55027,0.25928,Big
15,3,1,3,0.32928,0.52692,Big
15,5,2,3,0.29761,0.27174,Big
15,5,2,3,0.44576,0.27879,Big
15,6,2,3,0.31889,0.3248,Big
15,3,1,2,0.28596,0.30726,Big
15,1,1,3,0.65842,0.59701,Big
15,1,1,3,0.72954,0.27195,Big
15,2,1,3,0.43514,0.28454,Big
15,6,2,3,0.4748,0.18604,Big
15,3,1,1,1.2802,0.33566,Big
15,4,1,3,0.49036,1.2509,Big
15,1,1,3,0.2392,0.49513,Big
15,4,1,3,0.24462,0.56635,Big
15,1,1,3,0.27726,0.33415,Big
15,2,1,3,0.59647,0.2716,Big
15,5,2,3,0.31248,0.28825,Big
15,6,2,3,0.33081,0.31991,Big
15,7,2,3,0.29382,0.32616,Big
15,1,1,3,0.30961,0.22991,Big
15,7,2,3,0.28425,0.26487,Big
15,2,1,3,0.40778,0.34132,Big
15,5,2,3,0.39296,0.26669,Big
15,4,2,3,0.27088,0.1452,Big
15,2,1,2,0.46458,0.86448,Big
15,1,1,3,0.27318,1.0649,Big
15,6,2,3,0.30329,0.33326,Big
15,7,2,3,0.31217,0.3107,Big
15,2,1,3,0.46975,0.32569,Big
15,6,2,3,0.33637,0.2941,Big
15,1,1,3,0.23188,0.29779,Big
15,3,2,3,0.29486,0.27843,Big
15,2,1,3,0.23862,0.34337,Big
15,7,2,3,0.45161,0.46089,Big
15,2,1,3,0.25017,0.25762,Big
15,3,1,3,0.49523,0.34371,Big
15,6,2,3,0.50628,0.32954,Big
15,1,1,3,0.3249,0.3875,Big
15,1,1,3,0.30474,0.17766,Big
15,4,2,3,0.80853,0.31438,Big
15,7,2,3,0.40299,0.2847,Big
15,2,1,3,0.30323,0.25429,Big
15,6,2,3,0.29225,0.2848,Big
15,5,2,3,0.26528,0.19395,Big
15,7,2,3,0.2781,0.26992,Big
15,7,2,3,0.26997,0.1668,Big
15,1,1,3,0.55451,0.65601,Big
15,2,1,3,0.22849,0.35029,Big
15,4,2,3,0.2626,0.2877,Big
15,5,2,3,0.541,0.53877,Big
15,2,1,3,0.47362,0.5047,Big
15,5,2,3,0.23207,0.24994,Big
15,1,1,3,0.26002,0.25365,Big
15,2,1,3,0.36118,0.25493,Big
15,6,2,3,0.33717,0.26369,Big
15,1,1,3,0.29977,0.2431,Big
15,1,1,3,0.28239,0.29818,Big
15,1,1,3,0.28232,0.268,Big
15,3,2,1,0.63717,0.54287,Big
15,1,1,3,0.28691,0.59065,Big
15,6,2,3,0.31637,0.058049,Big
15,3,2,3,0.31229,0.23897,Big
15,3,1,3,0.22849,0.1918,Big
15,6,2,3,0.28164,0.27334,Big
15,7,2,3,0.28549,0.31008,Big
15,5,2,3,0.28894,0.096714,Big
15,1,1,3,0.25504,0.23985,Big
15,4,1,2,1.1325,0.33088,Big
15,7,2,3,0.30108,0.13293,Big
15,7,2,3,0.21661,0.034502,Big
15,6,2,3,0.35653,0.20154,Big
15,7,2,3,0.74752,0.14656,Big
15,7,2,3,0.28166,0.25862,Big
15,2,1,3,0.28632,0.23933,Big
15,5,2,3,0.43536,0.3096,Big
15,4,1,3,0.25828,0.050967,Big
15,2,2,1,0.32225,0.50381,Big
15,6,2,3,0.32967,0.67973,Big
15,3,1,3,0.60194,0.17598,Big
15,1,1,3,0.2686,0.245,Big
15,2,1,3,0.089186,0.30502,Big
15,7,2,3,0.34263,0.15697,Big
15,4,2,3,0.3854,0.033733,Big
15,5,2,3,0.44829,0.28061,Big
15,2,1,3,0.38125,0.21864,Big
15,3,1,3,0.33115,0.13598,Big
15,5,2,2,0.27903,0.28631,Big
15,7,2,3,0.27464,0.17877,Big
15,3,1,3,0.29046,0.25185,Big
15,6,2,3,0.27687,0.28466,Big
15,6,2,3,0.72618,0.0075518,Big
15,5,2,3,0.80556,0.067616,Big
15,3,1,3,0.16591,0.089958,Big
15,5,2,3,0.0031513,0.10416,Big
15,4,2,2,0.28102,0.34549,Big
15,1,1,3,0.36535,0.20068,Big
15,7,2,3,0.93679,0.19941,Big
15,2,1,3,0.2131,0.23846,Big
15,1,1,3,0.25984,0.25346,Big
15,5,2,3,0.30179,0.054813,Big
15,4,2,3,0.36479,0.003385,Big
15,2,1,3,0.27065,0.087133,Big
15,4,1,3,0.32262,0.0020288,Big
15,3,2,2,0.27454,0.22824,Big
15,3,1,3,0.2879,0.16805,Big
15,1,1,3,0.26898,0.0017312,Big
15,3,1,3,0.88752,0.0033593,Big
15,5,2,3,0.32522,0.2414,Big
15,4,2,3,0.46731,0.25939,Big
15,5,2,3,0.32134,0.23025,Big
15,7,2,3,0.62023,0.056066,Big
15,4,2,3,0.26267,0.23965,Big
15,6,2,3,0.24685,0.041749,Big
15,1,1,3,0.26179,0.016579,Big
15,6,2,3,0.29084,0.072851,Big
15,2,1,3,0.27846,0.0015689,Big
15,3,1,1,1.1357,1.252,Big
15,6,2,3,0.27258,0.20951,Big
15,2,1,3,0.3742,0.0019938,Big
15,4,2,2,0.35349,0.46369,Big
15,4,1,3,0.30046,0.099428,Big
15,3,1,3,0.2703,0.08592,Big
15,6,2,3,0.30249,0.061744,Big
15,5,2,3,0.37672,0.3484,Big
15,4,1,3,1.3378,0.33458,Big
15,1,1,3,0.37017,0.11062,Big
15,2,1,3,0.27016,0.0033379,Big
15,5,2,3,0.30564,0.017614,Big
15,5,2,3,0.29222,0.067881,Big
15,1,1,3,0.3027,0.0043012,Big
15,5,2,3,0.26704,0.17108,Big
15,2,1,3,0.31169,0.03325,Big
15,4,2,3,0.26905,0.10842,Big
15,5,2,3,0.2562,0.024429,Big
15,1,1,3,0.2958,0.0033449,Big
15,2,1,3,0.12111,0.0032973,Big
15,6,2,3,0.34204,0.0013608,Big
15,4,2,3,0.28867,0.001685,Big
15,3,2,3,0.6536,0.35839,Big
15,6,2,3,0.29208,0.022174,Big
15,3,2,2,0.52017,0.89387,Big
15,7,2,3,0.29154,0.0033416,Big
15,2,1,3,0.36214,0.063036,Big
15,1,1,3,0.30132,0.0034181,Big
15,4,1,3,0.24783,0.0038543,Big
15,4,1,3,0.20055,0.0039877,Big
15,2,1,3,0.9297,0.34395,Big
15,2,2,3,0.63102,0.0033775,Big
15,7,2,3,0.26259,0.64789,Big
15,3,1,3,0.25098,0.0017919,Big
15,1,1,3,0.28546,0.0034223,Big
15,1,1,3,0.27507,0.0036961,Big
15,2,1,3,0.2543,0.0040353,Big
15,3,1,3,0.2745,0.0033313,Big
15,1,1,3,0.26704,0.0034232,Big
15,6,2,3,0.31365,0.98464,Big
15,2,2,3,0.35955,0.030076,Big
15,4,2,3,0.26317,0.0020792,Big
15,3,1,3,0.30213,0.0015619,Big
15,6,2,3,0.24123,0.57098,Big
15,6,2,3,0.35186,0.0015931,Big
15,7,2,3,0.27533,0.24112,Big
15,7,2,3,0.236,0.003377,Big
15,7,2,3,0.25543,0.073055,Big
15,5,2,3,0.29557,0.28758,Big
15,6,2,3,0.26529,0.0022196,Big
15,3,2,3,0.46695,0.0024487,Big
15,7,2,NaN,0.81962,NaN,Big
15,5,2,3,0.49265,0.58002,Big
15,1,1,3,0.25347,0.14352,Big
15,5,2,3,0.28078,0.40782,Big
15,6,2,3,0.40215,0.0033131,Big
15,6,2,3,0.25331,0.0035585,Big
15,2,1,3,0.14817,0.081191,Big
15,2,1,3,0.28032,0.0029236,Big
15,7,2,3,0.48211,0.066903,Big
15,7,2,3,0.28416,0.0032917,Big
15,2,1,3,0.27559,0.0033145,Big
15,3,1,3,0.29614,0.0015409,Big
15,2,1,3,0.33377,0.0034895,Big
15,4,1,3,0.0039508,0.0036024,Big
15,4,1,3,0.22322,0.0018226,Big
15,1,1,3,0.21898,0.8291,Big
15,3,2,3,0.26492,0.0022588,Big
15,4,2,3,0.26097,0.0033439,Big
15,5,2,3,0.25975,0.48406,Big
15,7,2,3,0.27377,0.0020867,Big
15,4,2,3,0.47945,0.0033966,Big
15,6,2,3,0.28507,0.76513,Big
15,3,1,3,0.27929,0.0029437,Big
15,7,2,3,0.25552,0.41623,Big
15,6,2,3,0.23222,0.01828,Big
15,3,1,3,0.19636,0.0034088,Big
15,5,1,2,0.21464,0.081238,Big
15,7,2,3,0.29007,0.0018063,Big
15,1,1,3,0.26989,0.0017895,Big
15,6,1,3,0.2091,0.0033985,Big
15,7,2,3,0.49278,0.0034535,Big
15,1,1,3,0.20347,0.002416,Big
15,4,2,3,0.2858,0.0033169,Big
15,1,1,3,0.67935,0.3199,Big
15,5,2,3,0.28099,0.75284,Big
15,4,2,3,0.29702,0.0014331,Big
15,3,1,3,0.57071,0.12721,Big
15,5,2,3,0.30005,0.0035133,Big
15,6,2,3,0.30039,0.003036,Big
15,3,1,2,0.75399,0.95162,Big
17,3,2,2,0.715,0.68952,Small
17,7,2,2,0.54866,0.29878,Small
17,3,2,1,0.64615,0.23921,Small
17,1,1,2,0.5025,0.33361,Small
17,2,1,3,0.6497,0.3324,Small
17,5,2,2,0.44292,0.3414,Small
17,2,2,1,0.65174,0.54827,Small
17,4,1,2,0.65852,0.2765,Small
17,5,2,3,0.28658,0.47712,Small
17,3,1,3,0.25943,0.27638,Small
17,4,2,2,0.53656,0.33398,Small
17,4,1,3,0.65967,0.89269,Small
17,5,2,1,1.0713,0.8966,Small
17,6,2,2,0.81409,0.43338,Small
17,3,1,2,1.0152,0.21017,Small
17,6,2,2,0.7278,0.25436,Small
17,5,2,2,0.042687,0.55606,Small
17,6,2,3,0.29177,0.31511,Small
17,7,2,3,0.33548,0.2297,Small
17,5,2,2,0.34944,0.21695,Small
17,4,1,3,0.26203,0.53437,Small
17,3,1,3,0.46513,0.32811,Small
17,5,2,2,0.65069,0.11621,Small
17,4,1,3,0.30545,0.16031,Small
17,6,2,1,0.47288,0.84829,Small
17,1,1,3,0.78015,0.3369,Small
17,3,2,2,0.64576,0.95228,Small
17,2,1,3,0.68465,1.0362,Small
17,1,1,3,0.65869,0.25356,Small
17,5,2,1,1.0687,0.68541,Small
17,7,2,3,0.87066,0.50238,Small
17,7,2,3,0.25384,0.2386,Small
17,1,1,3,0.29677,0.24889,Small
17,7,2,3,0.28912,0.18495,Small
17,4,2,2,0.64569,0.23105,Small
17,4,2,2,0.53903,0.27209,Small
17,1,1,3,0.23194,0.19244,Small
17,2,1,1,0.7361,0.83825,Small
17,6,2,1,1.2592,0.43995,Small
17,5,2,1,0.35954,0.53298,Small
17,7,2,3,0.28335,0.69865,Small
17,6,2,1,1.1245,1.1705,Small
17,5,1,2,0.7035,0.079813,Small
17,7,2,2,0.26102,0.20537,Small
17,2,1,3,0.23683,0.28658,Small
17,7,2,2,0.52269,0.35999,Small
17,1,1,3,1.5562,0.68125,Small
17,4,1,2,0.51691,0.29916,Small
17,6,2,2,0.72256,1.3855,Small
17,3,1,3,0.33174,0.95492,Small
17,1,1,2,0.493,0.19688,Small
17,5,2,1,0.3521,0.88462,Small
17,3,1,2,0.39597,0.29633,Small
17,1,1,2,1.0264,0.24634,Small
17,7,2,2,0.34877,0.58549,Small
17,6,2,2,0.82647,0.20544,Small
17,5,2,1,0.64257,0.56369,Small
17,4,1,2,1.385,1.2123,Small
17,7,2,2,0.35646,0.57665,Small
17,2,1,3,0.29426,0.25322,Small
17,6,2,2,0.71657,0.48325,Small
17,5,1,1,1.6478,0.24895,Small
17,3,1,3,0.47452,0.27456,Small
17,2,1,3,0.52299,0.50606,Small
17,2,1,3,0.31778,0.43714,Small
17,4,2,2,0.56469,0.79403,Small
17,3,1,3,0.49149,0.43432,Small
17,1,1,3,0.27498,0.39395,Small
17,2,1,3,0.76058,0.29404,Small
17,4,1,2,0.37584,0.22908,Small
17,3,1,3,0.27995,0.27357,Small
17,7,2,2,0.45397,0.53517,Small
17,1,1,2,0.97808,0.59021,Small
17,1,1,3,0.28752,0.31153,Small
17,1,1,3,0.34964,0.32228,Small
17,2,1,3,0.28522,0.31718,Small
17,2,1,2,0.44061,0.24997,Small
17,4,2,2,0.27011,0.24741,Small
17,3,2,1,0.33188,0.34471,Small
17,6,2,1,0.72711,0.26936,Small
17,6,2,2,0.33756,0.25473,Small
17,2,1,2,1.1222,0.42499,Small
17,7,2,2,0.41631,0.21057,Small
17,6,2,1,1.5473,0.33605,Small
17,6,2,2,0.65975,0.85878,Small
17,5,1,2,1.008,0.75761,Small
17,1,1,3,0.55058,0.29933,Small
17,4,2,2,0.38876,0.25638,Small
17,3,1,3,0.29325,0.22758,Small
17,2,1,3,0.3266,0.31676,Small
17,7,2,2,0.30401,0.2551,Small
17,5,2,2,0.96176,0.63232,Small
17,2,1,3,0.29902,0.2653,Small
17,7,2,3,0.25237,0.2054,Small
17,6,2,2,0.48356,0.23604,Small
17,4,1,2,0.36709,1.1385,Small
17,1,1,3,0.30592,0.25745,Small
17,5,2,2,0.75315,0.51891,Small
17,3,1,2,0.59946,0.4189,Small
17,7,2,3,0.34831,0.26465,Small
17,3,2,2,1.1053,0.62459,Small
17,5,1,2,1.1922,0.57236,Small
17,7,2,2,0.34015,0.24063,Small
17,6,2,1,0.8135,0.30489,Small
17,2,1,2,0.63875,0.76936,Small
17,3,2,2,0.78298,1.4172,Small
17,7,2,2,0.51218,0.24733,Small
17,1,1,2,0.54192,0.3233,Small
17,4,1,2,0.53613,0.68732,Small
17,4,2,1,1.4269,0.32549,Small
17,1,1,3,0.29523,0.27182,Small
17,4,2,2,0.41304,0.23281,Small
17,3,1,2,0.81334,0.7925,Small
17,2,1,2,0.8337,0.26809,Small
17,1,1,2,1.2505,0.91543,Small
17,3,1,3,0.36513,0.23373,Small
17,2,1,2,0.29839,0.24921,Small
17,6,2,2,0.255,0.45607,Small
17,1,1,3,1.8704,0.42278,Small
17,1,1,3,0.54192,0.41137,Small
17,3,2,2,0.094787,0.95069,Small
17,3,2,2,0.94812,1.1058,Small
17,5,2,2,0.81118,0.35015,Small
17,2,1,1,1.1362,0.29517,Small
17,4,2,1,0.85434,0.3995,Small
17,1,1,3,0.29814,0.20945,Small
17,1,1,3,0.27115,0.35262,Small
17,5,2,1,0.55379,0.51203,Small
17,2,2,1,0.71271,0.56766,Small
17,7,2,2,0.41145,0.27853,Small
17,3,1,2,1.2316,0.94582,Small
17,5,1,2,1.0092,0.29257,Small
17,3,1,2,0.61929,0.21318,Small
17,7,2,3,0.34193,0.34679,Small
17,5,2,3,0.54512,0.32802,Small
17,2,1,2,0.64899,0.41884,Small
17,4,1,2,0.58956,0.24448,Small
17,6,2,2,0.27245,0.19969,Small
17,4,1,2,0.27666,0.26921,Small
17,4,1,3,0.29217,0.46822,Small
17,5,2,2,0.30702,0.36262,Small
17,6,2,3,0.30645,0.28109,Small
17,6,2,2,0.59143,0.64501,Small
17,4,2,1,1.7077,0.22673,Small
17,5,2,2,0.44487,0.47091,Small
17,1,1,3,1.6357,0.46944,Small
17,5,2,2,1.0308,0.8483,Small
17,4,1,3,0.25512,0.61635,Small
17,6,2,2,0.25583,0.31244,Small
17,6,2,2,0.39892,0.61902,Small
17,5,2,2,0.25476,0.25526,Small
17,7,2,2,0.2494,0.21041,Small
17,3,1,3,0.34713,0.87973,Small
17,6,2,2,0.57469,0.42737,Small
17,6,2,2,0.36386,0.36062,Small
17,2,1,3,0.27373,0.28231,Small
17,1,1,3,0.2793,0.22376,Small
17,7,2,3,0.24783,0.20823,Small
17,3,1,3,1.0963,1.3281,Small
17,2,1,3,0.4464,0.28803,Small
17,1,1,3,0.2143,0.22411,Small
17,7,2,2,0.2603,0.97284,Small
17,7,2,2,0.28763,0.19987,Small
17,2,1,2,0.45579,0.30596,Small
17,2,1,2,0.31829,0.23755,Small
17,6,1,2,0.89549,0.28111,Small
17,4,2,2,1.0862,0.67913,Small
17,7,2,2,0.27874,1.3343,Small
17,1,1,3,0.40589,0.5768,Small
17,5,2,2,0.58243,0.27922,Small
17,1,1,3,0.25258,0.37278,Small
17,5,2,2,0.0037204,0.46642,Small
17,4,1,3,0.19428,0.60636,Small
17,3,1,3,0.32904,0.35048,Small
17,3,1,2,0.34492,0.58993,Small
17,6,2,2,0.53937,0.89809,Small
17,7,2,3,0.0076772,0.58955,Small
17,7,2,2,0.55429,0.79867,Small
17,7,2,2,0.46336,0.39304,Small
17,7,2,2,0.49106,0.41081,Small
17,5,2,2,0.58663,1.3579,Small
17,2,1,2,0.8918,0.46819,Small
17,4,1,3,0.41126,0.28677,Small
17,1,1,3,0.55876,0.26846,Small
17,5,1,2,0.92432,0.30678,Small
17,6,1,1,0.98363,0.44461,Small
17,5,1,1,0.86921,0.67753,Small
17,7,2,2,0.27593,0.20498,Small
17,2,1,3,0.27059,0.28714,Small
17,1,1,3,0.43397,0.38684,Small
17,4,2,2,0.7574,1.1955,Small
17,4,2,2,0.50256,0.3589,Small
17,6,2,2,0.19647,0.26355,Small
17,3,1,2,0.3023,0.15688,Small
17,4,2,1,0.62706,0.31737,Small
17,3,1,2,0.38028,0.61657,Small
17,5,2,2,0.2758,0.22865,Small
17,3,1,2,1.0325,0.31478,Small
17,2,1,2,0.17885,0.28615,Small
17,6,2,2,0.40488,0.49587,Small
17,2,1,3,0.21541,0.25017,Small
17,3,1,3,0.27676,0.23618,Small
17,2,2,2,0.53079,0.38432,Small
17,1,1,3,0.27455,0.19862,Small
17,2,1,3,0.2914,0.028593,Small
17,7,2,3,0.27658,1.4375,Small
17,4,2,2,1.0836,0.33183,Small
17,1,1,2,0.57782,0.73378,Small
17,2,1,3,0.23882,0.1527,Small
17,3,1,2,0.29697,0.18412,Small
17,5,2,2,0.53805,0.25588,Small
17,1,1,3,0.29641,0.15309,Small
17,5,2,2,0.45548,0.32087,Small
