Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Contrast,Condition,Accuracy,Session,Visual_search_accuracy
15,1,1,4,0.619959,0.179992,0.163586,3,1,2,1
15,1,1,4,1.519696,0.170013,0.163586,3,1,2,1
15,1,1,4,1.17983,0.22997,0.163586,3,1,2,0
15,1,1,4,1.01987,0.249967,0.163586,3,1,2,1
15,1,1,3,0.699976,0.59986,0.163586,3,1,2,1
15,1,1,3,0.660013,0.219979,0.163586,3,1,2,1
15,1,1,3,0.680012,0.669846,0.163586,3,1,2,1
15,1,1,4,0.789968,0.449889,0.163586,3,1,2,1
15,0,1,4,1.139835,0.279966,0.163586,3,0,2,1
15,1,1,2,25.461232,5.548097,0.179945,3,1,2,1
15,1,1,3,0.939921,0.319945,0.179945,3,1,2,0
15,1,1,3,1.239799,0.319962,0.179945,3,1,2,1
15,1,1,3,1.039997,0.319963,0.179945,3,1,2,1
15,1,1,3,2.689296,0.25997,0.179945,3,1,2,1
15,0,1,3,0.749984,0.239978,0.179945,3,0,2,1
15,1,1,3,0.749983,0.299965,0.197939,3,1,2,1
15,1,1,3,0.819949,0.399921,0.197939,3,1,2,1
15,1,1,4,0.669999,0.639844,0.197939,3,1,2,0
15,1,1,4,0.690017,0.669821,0.197939,3,1,2,1
15,1,0,1,1.259791,0.379922,0.197939,3,0,2,1
15,1,1,4,0.59002,0.609852,0.15,2,1,2,NaN
15,0,0,4,0.360119,0.189989,0.15,2,1,2,NaN
15,0,0,2,0.959915,0.430005,0.15,2,1,2,NaN
15,0,1,3,0.470084,0.859758,0.136364,2,0,2,NaN
15,1,1,3,0.46005,0.449916,0.15,2,1,2,NaN
15,0,0,2,0.719998,0.409916,0.15,2,1,2,NaN
15,0,0,1,0.999895,0.369927,0.15,2,1,2,NaN
15,0,1,3,0.779956,0.739797,0.136364,2,0,2,NaN
15,0,0,4,0.530079,0.170001,0.15,2,1,2,NaN
15,0,1,2,0.600036,0.249965,0.15,2,0,2,NaN
15,0,0,2,0.779958,0.279948,0.165,2,1,2,NaN
15,0,0,1,1.060011,0.329948,0.165,2,1,2,NaN
15,0,0,1,1.959548,0.209986,0.15,2,1,2,NaN
15,0,0,4,0.480062,0.170001,0.15,2,1,2,NaN
15,0,1,2,0.979914,0.299952,0.136364,2,0,2,NaN
15,0,1,3,2.229449,0.259987,0.15,2,0,2,NaN
15,0,1,3,0.939917,0.25999,0.165,2,0,2,NaN
15,0,0,4,0.430189,0.18999,0.1815,2,1,2,NaN
15,0,0,4,0.320132,0.199991,0.1815,2,1,2,NaN
15,1,1,3,0.62002,0.170003,0.165,2,1,2,NaN
15,1,1,3,0.40004,0.189991,0.165,2,1,2,NaN
15,1,1,3,0.320133,0.19001,0.165,2,1,2,NaN
15,1,1,3,0.350096,0.150107,0.165,2,1,2,NaN
15,1,0,1,0.799953,1.150215,0.165,2,0,2,NaN
15,0,0,4,0.410089,0.160009,0.165,2,1,2,NaN
15,1,1,3,0.450089,0.160065,0.165,2,1,2,NaN
15,0,0,4,0.240175,0.479904,0.165,2,1,2,NaN
15,0,0,4,0.190168,0.120072,0.15,2,1,2,NaN
15,0,0,3,0.62004,0.189992,0.15,2,1,2,NaN
15,0,0,2,0.610028,0.12018,0.136364,2,1,2,NaN
15,1,1,2,0.460079,0.13007,0.136364,2,1,2,NaN
15,1,1,3,0.939905,0.239989,0.136364,2,1,2,NaN
15,0,0,4,0.35011,0.140008,0.136364,2,1,2,NaN
15,0,0,4,0.310128,0.150034,0.123967,2,1,2,NaN
15,0,1,2,1.109891,0.179991,0.123967,2,0,2,NaN
15,1,1,2,0.570036,0.209988,0.136364,2,1,2,NaN
15,0,1,2,0.470066,0.170007,0.136364,2,0,2,NaN
15,0,0,3,0.430088,0.219984,0.15,2,1,2,NaN
15,0,0,3,0.300146,0.189984,0.15,2,1,2,NaN
15,0,0,4,0.28014,0.150028,0.136364,2,1,2,NaN
15,0,1,3,0.210159,0.150033,0.136364,2,0,2,NaN
15,1,1,3,0.35011,0.35994,0.15,2,1,2,NaN
15,0,1,3,0.250155,0.219992,0.15,2,0,2,NaN
15,0,1,3,0.130182,0.199986,0.165,2,0,2,NaN
15,0,0,4,0.240171,0.180005,0.1815,2,1,2,NaN
15,0,0,4,0.350097,0.180002,0.1815,2,1,2,NaN
15,0,0,4,0.28015,0.189977,0.165,2,1,2,NaN
15,0,1,3,2.27943,0.229972,0.165,2,0,2,NaN
15,0,0,4,0.939902,0.269979,0.163586,4,1,2,1
15,0,0,4,1.229808,0.180008,0.163586,4,1,2,1
15,0,1,3,0.939906,0.199991,0.148715,4,0,2,1
15,0,0,4,0.889924,0.279968,0.163586,4,1,2,1
15,0,0,4,1.039872,0.150004,0.163586,4,1,2,1
15,1,1,2,1.429723,0.369924,0.148715,4,1,2,1
15,1,1,2,0.799953,0.249984,0.148715,4,1,2,1
15,0,0,4,0.68999,0.479892,0.148715,4,1,2,1
15,0,0,4,1.159834,0.250023,0.148715,4,1,2,1
15,0,0,4,0.719946,0.219984,0.135195,4,1,2,1
15,0,0,4,1.229837,0.269985,0.135195,4,1,2,1
15,0,0,1,2.479357,0.249973,0.122905,4,1,2,1
15,0,1,3,0.959895,0.449914,0.122905,4,0,2,0
15,1,1,3,0.799966,0.199991,0.135195,4,1,2,1
15,1,1,3,0.630008,0.639855,0.135195,4,1,2,1
15,0,1,3,0.480052,0.219979,0.135195,4,0,2,1
15,0,1,3,0.490151,0.179992,0.148715,4,0,2,1
15,0,0,4,1.409732,0.23998,0.163586,4,1,2,1
15,0,0,4,2.499459,0.359955,0.163586,4,1,2,1
15,1,1,3,1.219807,0.279972,0.148715,4,1,2,1
15,0,1,2,0.869928,0.539859,0.148715,4,0,2,1
15,0,0,3,0.59003,0.589854,0.163586,4,1,2,1
15,1,1,2,1.439736,0.339936,0.163586,4,1,2,1
15,0,0,4,0.939896,0.259983,0.163586,4,1,2,1
15,0,0,3,0.810009,0.329945,0.148715,4,1,2,1
15,0,1,3,0.640106,0.20999,0.148715,4,0,2,1
15,0,1,1,0.670018,1.339593,0.163586,4,0,2,1
15,0,0,4,0.549996,0.229981,0.179945,4,1,2,1
15,0,0,4,0.989894,0.279971,0.179945,4,1,2,1
15,0,0,4,1.539697,0.189988,0.163586,4,1,2,1
15,0,1,3,1.38975,0.249984,0.163586,4,0,2,1
15,0,1,3,0.84993,0.259958,0.179945,4,0,2,0
15,0,0,3,0.719978,0.519884,0.197939,4,1,2,1
15,0,0,3,0.819928,0.709807,0.197939,4,1,2,1
15,1,1,3,0.689991,0.229988,0.179945,4,1,2,1
15,0,0,4,0.71998,0.259968,0.179945,4,1,2,0
15,0,0,4,0.570007,0.220005,0.179945,4,1,2,1
15,0,1,2,1.009885,0.659845,0.163586,4,0,2,1
15,1,1,3,2.019537,1.019691,0.179945,4,1,2,1
15,1,1,3,0.829943,0.249981,0.179945,4,1,2,1
15,0,0,4,0.739969,0.289961,0.179945,4,1,2,0
15,0,0,4,0.869937,0.219981,0.179945,4,1,2,1
15,1,1,4,1.059859,0.689823,0.163586,4,1,2,1
15,0,0,4,0.689976,0.229991,0.163586,4,1,2,0
15,0,0,4,0.769981,0.229995,0.163586,4,1,2,1
15,0,1,3,0.640027,0.259957,0.148715,4,0,2,1
15,1,1,3,0.809881,0.249974,0.163586,4,1,2,1
15,1,1,4,1.469714,0.959712,0.163586,4,1,2,1
15,0,1,3,0.799946,0.209985,0.163586,4,0,2,1
15,0,0,4,0.600032,0.160001,0.179945,4,1,2,1
15,0,1,3,0.689996,0.169998,0.179945,4,0,2,1
15,0,0,3,0.789959,0.589851,0.197939,4,1,2,1
15,0,0,4,0.730005,0.130015,0.197939,4,1,2,1
15,0,0,3,0.809946,0.359942,0.179945,4,1,2,1
15,0,0,4,1.18982,0.35993,0.179945,4,1,2,1
15,0,0,4,1.339763,0.169997,0.163586,4,1,2,1
15,1,1,4,0.759969,0.170008,0.163586,4,1,2,1
15,0,0,4,0.630013,0.19999,0.163586,4,1,2,0
15,0,0,4,0.809958,0.249973,0.148715,4,1,2,1
15,1,1,3,0.79997,0.190091,0.148715,4,1,2,1
15,1,1,3,1.449723,0.609941,0.148715,4,1,2,1
15,0,0,4,0.690022,1.34959,0.148715,4,1,2,1
15,0,1,3,0.889929,0.559868,0.135195,4,0,2,1
15,0,1,3,0.799972,0.16,0.148715,4,0,2,1
15,1,1,3,1.469718,0.289954,0.163586,4,1,2,1
15,0,0,3,1.369746,0.269968,0.163586,4,1,2,0
15,0,1,3,0.749968,0.199985,0.163586,4,0,2,1
15,0,0,2,0.809963,0.529874,0.179945,4,1,2,1
15,0,0,4,0.929905,0.519877,0.179945,4,1,2,1
15,0,0,4,0.709999,0.299935,0.163586,4,1,2,1
15,0,0,4,1.059879,0.269982,0.163586,4,1,2,1
15,0,1,3,1.009892,0.469878,0.148715,4,0,2,0
15,0,0,3,0.819955,0.319951,0.163586,4,1,2,1
15,0,1,2,0.879921,0.719802,0.163586,4,0,2,1
15,0,1,3,1.64965,0.369937,0.179945,4,0,2,0
15,0,1,3,1.439726,0.23997,0.197939,4,0,2,1
15,1,1,4,0.889928,0.16001,0.217733,4,1,2,1
15,1,1,4,1.2798,1.059697,0.217733,4,1,2,1
15,1,1,3,0.929926,0.279964,0.217733,4,1,2,1
15,0,0,4,0.650024,0.349948,0.217733,4,1,2,1
15,0,0,3,0.74001,0.679821,0.217733,4,1,2,0
15,0,0,3,0.709992,0.30995,0.197939,4,1,2,1
15,0,1,1,2.709295,0.489884,0.197939,4,0,2,1
15,1,1,2,5.518303,0.469895,0.217733,4,1,2,1
15,0,0,4,0.939908,0.199991,0.217733,4,1,2,1
15,0,0,4,0.640038,0.199997,0.217733,4,1,2,1
15,0,0,4,0.650004,0.160024,0.197939,4,1,2,1
15,1,1,3,0.849951,0.219965,0.197939,4,1,2,1
15,1,1,3,0.779982,0.419914,0.197939,4,1,2,1
15,1,1,3,0.759958,0.199988,0.197939,4,1,2,1
15,0,0,4,1.599653,0.379928,0.197939,4,1,2,1
15,1,1,3,1.539626,0.23996,0.197939,4,1,2,1
15,0,0,4,0.640007,0.239976,0.197939,4,1,2,1
15,0,0,4,0.679998,0.209988,0.179945,4,1,2,1
15,0,0,4,0.68001,0.199995,0.179945,4,1,2,1
15,0,0,4,1.039869,0.599858,0.163586,4,1,2,1
15,0,0,4,0.450093,0.169999,0.1815,2,1,2,NaN
15,0,0,4,0.340121,0.140013,0.1815,2,1,2,NaN
15,1,1,2,0.470073,0.230068,0.165,2,1,2,NaN
15,0,0,3,0.370114,0.299964,0.165,2,1,2,NaN
15,0,0,4,0.310132,0.170102,0.165,2,1,2,NaN
15,0,0,1,1.15981,0.239967,0.15,2,1,2,NaN
15,0,0,4,0.310078,0.669863,0.15,2,1,2,NaN
15,0,0,4,0.959895,0.179993,0.136364,2,1,2,NaN
15,0,0,4,0.250143,0.140008,0.136364,2,1,2,NaN
15,0,1,3,0.500057,0.339939,0.123967,2,0,2,NaN
15,0,1,3,0.290163,0.110072,0.136364,2,0,2,NaN
15,1,1,3,0.210172,0.130062,0.15,2,1,2,NaN
15,1,1,3,0.180184,0.170004,0.15,2,1,2,NaN
15,0,0,4,0.58003,0.160018,0.15,2,1,2,NaN
15,1,1,3,0.210173,0.199988,0.15,2,1,2,NaN
15,0,0,1,1.159835,0.219992,0.15,2,1,2,NaN
15,0,0,4,0.320143,0.209987,0.136364,2,1,2,NaN
15,0,1,2,0.480069,0.759787,0.136364,2,0,2,NaN
15,0,0,3,0.420109,0.349931,0.15,2,1,2,NaN
15,0,0,1,0.759967,0.629935,0.15,2,1,2,NaN
15,0,1,3,1.939552,0.209985,0.136364,2,0,2,NaN
15,1,1,3,0.360113,0.189992,0.15,2,1,2,NaN
15,1,1,3,0.420088,0.160015,0.15,2,1,2,NaN
15,0,1,3,0.120197,0.199993,0.15,2,0,2,NaN
15,1,1,3,0.100201,0.199977,0.165,2,1,2,NaN
15,0,0,4,0.160193,0.159999,0.165,2,1,2,NaN
15,0,0,4,0.230152,0.15001,0.165,2,1,2,NaN
15,0,1,3,0.270145,0.169998,0.15,2,0,2,NaN
15,0,0,4,0.370122,0.229972,0.165,2,1,2,NaN
15,0,0,4,0.280134,0.179991,0.165,2,1,2,NaN
15,0,1,3,1.799599,0.209984,0.15,2,0,2,NaN
15,0,0,4,0.460073,0.279959,0.15,2,1,2,NaN
15,0,0,4,0.180177,0.160005,0.15,2,1,2,NaN
15,0,0,2,0.340126,0.519885,0.15,2,1,2,NaN
15,0,0,1,0.43008,0.219983,0.15,2,1,2,NaN
15,0,0,3,0.390106,0.20999,0.15,2,1,2,NaN
15,1,1,3,0.480007,0.319952,0.15,2,1,2,NaN
15,1,1,3,0.350118,0.249983,0.15,2,1,2,NaN
15,0,0,4,0.230154,0.160021,0.15,2,1,2,NaN
15,0,0,4,0.200193,0.209974,0.15,2,1,2,NaN
15,0,0,1,1.029867,0.189996,0.136364,2,1,2,NaN
15,0,0,1,0.480064,0.239975,0.136364,2,1,2,NaN
15,0,1,3,0.500054,0.409913,0.123967,2,0,2,NaN
15,1,1,1,1.989549,0.19999,0.136364,2,1,2,NaN
15,1,1,3,0.290126,0.669903,0.136364,2,1,2,NaN
15,1,1,3,0.809959,0.209997,0.136364,2,1,2,NaN
15,0,1,3,1.329774,0.180054,0.136364,2,0,2,NaN
15,0,0,4,0.220157,0.209994,0.15,2,1,2,NaN
15,1,1,3,0.729984,0.449919,0.1815,1,1,2,NaN
15,0,0,4,0.220168,0.18999,0.1815,1,1,2,NaN
15,0,0,4,0.250148,0.140055,0.165,1,1,2,NaN
15,1,1,3,0.370116,0.379927,0.165,1,1,2,NaN
15,1,1,3,0.160189,0.130062,0.165,1,1,2,NaN
15,0,0,1,0.550038,0.26999,0.165,1,1,2,NaN
15,1,1,3,0.77997,0.14001,0.15,1,1,2,NaN
15,1,1,3,0.190185,0.179994,0.15,1,1,2,NaN
15,1,1,3,0.150194,0.160011,0.15,1,1,2,NaN
15,0,1,3,0.160188,0.150013,0.15,1,0,2,NaN
15,1,1,3,0.100206,0.179988,0.165,1,1,2,NaN
15,0,0,4,0.270188,0.200008,0.165,1,1,2,NaN
15,0,0,4,0.3901,0.209988,0.165,1,1,2,NaN
15,1,1,4,0.380105,0.229992,0.15,1,1,2,NaN
15,1,1,4,0.250155,0.180009,0.15,1,1,2,NaN
15,0,1,4,0.270158,0.160014,0.15,1,0,2,NaN
15,0,0,3,0.380122,0.409916,0.165,1,1,2,NaN
15,1,1,4,0.470069,0.239983,0.165,1,1,2,NaN
15,1,1,4,0.130188,0.199978,0.165,1,1,2,NaN
15,1,1,4,0.140198,0.159997,0.165,1,1,2,NaN
15,1,0,2,0.819954,0.269992,0.165,1,0,2,NaN
15,1,1,3,1.149829,0.17,0.165,1,1,2,NaN
15,1,1,3,0.320131,0.399937,0.165,1,1,2,NaN
15,1,1,4,0.370102,0.209997,0.165,1,1,2,NaN
15,1,1,4,0.170168,0.150014,0.165,1,1,2,NaN
15,1,1,4,0.300138,0.189996,0.165,1,1,2,NaN
15,1,1,4,2.0795,0.289971,0.165,1,1,2,NaN
15,1,1,4,0.210177,0.169996,0.165,1,1,2,NaN
15,1,1,4,0.140193,0.219979,0.165,1,1,2,NaN
15,1,1,4,0.020235,0.289961,0.165,1,1,2,NaN
15,1,1,4,0.020238,0.169991,0.165,1,1,2,NaN
15,1,1,4,0.230154,0.239974,0.165,1,1,2,NaN
15,1,1,4,0.060209,0.239972,0.165,1,1,2,NaN
15,1,1,4,0.100204,0.199997,0.165,1,1,2,NaN
15,1,1,4,0.220183,0.150072,0.165,1,1,2,NaN
15,1,1,4,0.130212,0.239982,0.165,1,1,2,NaN
15,1,1,4,0.080212,0.219988,0.165,1,1,2,NaN
15,1,1,4,0.120211,0.219983,0.165,1,1,2,NaN
15,1,1,4,0.12022,0.219995,0.165,1,1,2,NaN
15,0,0,2,0.490084,1.91938,0.165,1,1,2,NaN
15,1,1,4,0.290131,0.219986,0.15,1,1,2,NaN
15,1,1,4,0.130183,0.189994,0.15,1,1,2,NaN
15,0,1,4,0.070212,0.229972,0.15,1,0,2,NaN
15,1,1,4,2.199478,0.199994,0.165,1,1,2,NaN
15,1,1,4,0.170168,0.160012,0.165,1,1,2,NaN
15,0,0,2,0.550038,0.249987,0.165,1,1,2,NaN
15,1,1,3,0.420095,0.289949,0.165,1,1,2,NaN
15,0,0,4,0.330117,0.160016,0.165,1,1,2,NaN
15,1,1,2,0.949899,1.18974,0.197939,3,1,2,1
15,0,0,4,0.720007,0.150007,0.197939,3,1,2,1
15,1,1,3,0.879931,0.140028,0.197939,3,1,2,1
15,0,0,4,0.640019,0.170006,0.197939,3,1,2,1
15,1,1,3,1.269801,0.239986,0.179945,3,1,2,1
15,1,1,4,0.660005,0.199984,0.179945,3,1,2,1
15,1,1,3,0.799975,0.249967,0.179945,3,1,2,0
15,1,1,4,0.709988,0.110079,0.179945,3,1,2,1
15,0,0,4,0.85,0.140008,0.179945,3,1,2,0
15,1,1,4,0.709985,0.140017,0.179945,3,1,2,0
15,0,0,2,0.909918,0.229983,0.179945,3,1,2,1
15,1,1,3,1.649664,0.200001,0.163586,3,1,2,1
15,0,0,4,0.919903,0.15002,0.163586,3,1,2,0
15,1,1,2,1.029919,0.459896,0.163586,3,1,2,1
15,1,1,2,0.759977,0.199994,0.163586,3,1,2,0
15,1,1,3,1.379758,0.269959,0.163586,3,1,2,1
15,1,1,3,0.680011,0.389913,0.163586,3,1,2,1
15,1,1,3,0.570037,0.160003,0.163586,3,1,2,1
15,1,1,3,0.600014,0.14,0.163586,3,1,2,1
15,1,1,3,0.620019,0.359951,0.163586,3,1,2,0
15,1,1,3,1.059864,0.110074,0.163586,3,1,2,1
15,1,1,3,0.480086,0.130002,0.163586,3,1,2,1
15,1,1,3,0.580044,0.120062,0.163586,3,1,2,1
15,1,1,3,1.159792,0.180002,0.163586,3,1,2,0
15,0,0,2,1.099853,0.229969,0.163586,3,1,2,1
15,1,1,2,1.249795,0.219991,0.148715,3,1,2,1
15,0,1,2,0.619999,0.160019,0.148715,3,0,2,1
15,1,1,3,0.659995,0.170012,0.163586,3,1,2,0
15,0,0,1,1.819604,0.309959,0.163586,3,1,2,1
15,1,1,3,0.840074,0.509894,0.163586,3,1,2,1
15,1,1,3,0.669995,0.130072,0.163586,3,1,2,1
15,0,1,3,0.600024,0.160021,0.163586,3,0,2,1
15,1,1,3,0.549983,0.130011,0.179945,3,1,2,1
15,0,1,3,0.550054,0.120065,0.179945,3,0,2,1
15,0,0,4,0.620027,0.17,0.197939,3,1,2,1
15,1,1,3,0.500068,0.110079,0.197939,3,1,2,1
15,1,1,3,0.620017,0.16001,0.197939,3,1,2,1
15,1,1,3,0.550046,0.189988,0.197939,3,1,2,1
15,1,1,3,0.380126,0.17,0.197939,3,1,2,1
15,1,1,3,0.430101,0.160021,0.197939,3,1,2,1
15,1,1,3,0.410103,0.130163,0.197939,3,1,2,1
15,1,1,3,0.530049,0.100069,0.197939,3,1,2,1
15,1,1,3,0.450084,0.140025,0.197939,3,1,2,1
15,1,1,3,0.370108,0.140058,0.197939,3,1,2,1
15,1,1,3,0.759921,0.150017,0.197939,3,1,2,1
15,1,1,3,0.620029,0.110061,0.197939,3,1,2,1
15,1,1,3,0.48006,0.130064,0.197939,3,1,2,1
15,0,0,4,0.809957,0.189987,0.197939,3,1,2,1
15,0,0,1,1.299776,0.269966,0.179945,3,1,2,1
15,1,1,1,0.749973,0.180006,0.179945,3,1,2,1
15,1,1,3,0.659998,0.15,0.179945,3,1,2,1
15,1,1,3,0.630017,0.130077,0.179945,3,1,2,1
15,0,0,4,0.809966,0.150023,0.179945,3,1,2,1
15,1,1,3,0.560046,0.33994,0.163586,3,1,2,1
15,0,0,4,0.789969,0.170092,0.163586,3,1,2,1
15,1,1,3,0.580035,0.120021,0.163586,3,1,2,1
15,1,1,3,0.570048,0.11003,0.163586,3,1,2,1
15,1,1,3,0.769967,0.180004,0.163586,3,1,2,1
15,1,1,2,0.550025,0.24997,0.163586,3,1,2,1
15,1,1,4,0.959897,0.19,0.163586,3,1,2,0
15,1,1,4,1.449764,0.150025,0.163586,3,1,2,1
15,1,1,3,0.530063,0.160003,0.163586,3,1,2,1
15,0,0,4,0.949891,0.209991,0.163586,3,1,2,1
15,1,1,4,0.640003,0.190029,0.148715,3,1,2,1
15,1,1,4,0.530188,0.189984,0.148715,3,1,2,1
15,1,1,4,0.450078,0.160001,0.148715,3,1,2,1
15,1,1,4,0.380118,0.140015,0.148715,3,1,2,1
15,1,1,3,0.470064,0.170006,0.148715,3,1,2,1
15,1,1,2,2.079519,0.289956,0.148715,3,1,2,1
15,1,1,3,0.550048,0.339944,0.148715,3,1,2,1
15,1,1,4,0.400101,0.189996,0.148715,3,1,2,1
15,1,1,3,0.779976,0.25001,0.148715,3,1,2,1
15,1,1,3,0.849936,0.159993,0.148715,3,1,2,1
15,1,1,3,0.52005,0.229973,0.148715,3,1,2,0
15,0,1,3,0.510061,0.130007,0.148715,3,0,2,1
15,1,1,3,0.550045,0.189992,0.163586,3,1,2,1
15,1,1,4,0.570052,0.180003,0.163586,3,1,2,1
15,1,1,4,0.669993,0.329934,0.163586,3,1,2,1
15,1,1,3,0.669997,0.160002,0.163586,3,1,2,1
15,1,1,2,0.490053,0.499873,0.163586,3,1,2,1
15,0,0,4,0.9299,0.160017,0.163586,3,1,2,1
15,0,1,3,1.049887,0.150013,0.163586,3,0,2,0
15,1,1,3,0.650013,0.160003,0.179945,3,1,2,1
15,1,1,3,0.520059,0.149997,0.179945,3,1,2,1
15,1,1,3,0.530064,0.509929,0.179945,3,1,2,1
15,1,1,3,0.41011,0.160008,0.179945,3,1,2,1
15,0,1,4,0.390099,0.189994,0.179945,3,0,2,1
15,1,1,2,2.47937,0.4799,0.197939,3,1,2,1
15,0,0,4,1.539702,0.190005,0.197939,3,1,2,1
15,0,0,4,0.729983,0.249982,0.197939,3,1,2,1
15,0,1,2,0.889917,1.009716,0.179945,3,0,2,1
15,1,1,3,2.249423,0.259971,0.197939,3,1,2,1
15,1,1,3,0.670013,0.140027,0.197939,3,1,2,1
15,0,0,4,0.680011,0.150002,0.197939,3,1,2,1
15,1,1,3,0.929909,0.170011,0.197939,3,1,2,1
15,1,1,3,0.600025,0.180002,0.197939,3,1,2,1
15,1,1,3,1.12984,1.269611,0.15,1,1,2,NaN
15,0,0,3,0.410107,0.199999,0.15,1,1,2,NaN
15,1,1,4,0.310108,0.179993,0.15,1,1,2,NaN
15,0,1,1,0.699934,0.180014,0.15,1,0,2,NaN
15,1,1,4,0.270159,0.110066,0.165,1,1,2,NaN
15,1,1,4,0.620014,0.159998,0.165,1,1,2,NaN
15,0,0,3,0.620035,0.579854,0.165,1,1,2,NaN
15,1,1,4,0.260153,1.130245,0.165,1,1,2,NaN
15,1,1,4,0.939902,0.150017,0.165,1,1,2,NaN
15,0,0,4,0.380101,0.140005,0.165,1,1,2,NaN
15,1,1,4,0.360127,0.169993,0.15,1,1,2,NaN
15,1,1,4,0.190166,0.169989,0.15,1,1,2,NaN
15,1,1,4,0.060233,0.200001,0.15,1,1,2,NaN
15,1,1,4,0.520059,0.090066,0.15,1,1,2,NaN
15,1,1,4,0.360129,0.120089,0.15,1,1,2,NaN
15,1,1,4,0.110226,0.130012,0.15,1,1,2,NaN
15,0,1,4,0.300235,0.209986,0.15,1,0,2,NaN
15,1,1,4,0.070219,0.169997,0.165,1,1,2,NaN
15,1,1,4,0.220167,0.150004,0.165,1,1,2,NaN
15,0,0,4,0.240159,0.17,0.165,1,1,2,NaN
15,0,0,4,0.180185,0.170047,0.165,1,1,2,NaN
15,1,1,4,0.370107,0.130008,0.15,1,1,2,NaN
15,1,1,4,0.340141,0.169998,0.15,1,1,2,NaN
15,0,0,4,0.260146,0.160006,0.15,1,1,2,NaN
15,1,1,2,0.280151,0.189985,0.15,1,1,2,NaN
15,1,1,3,0.330112,0.17999,0.15,1,1,2,NaN
15,1,1,4,0.230167,0.179999,0.15,1,1,2,NaN
15,1,1,4,0.220149,0.189992,0.15,1,1,2,NaN
15,0,0,4,0.31013,0.150051,0.15,1,1,2,NaN
15,1,1,4,0.250132,0.239965,0.136364,1,1,2,NaN
15,1,1,4,0.150192,0.209982,0.136364,1,1,2,NaN
15,1,1,4,0.110181,0.189996,0.136364,1,1,2,NaN
15,1,1,4,0.100196,0.140019,0.136364,1,1,2,NaN
15,0,1,4,0.160178,0.169997,0.136364,1,0,2,NaN
15,1,1,4,0.050226,0.199992,0.15,1,1,2,NaN
15,1,1,4,0.080198,0.140075,0.15,1,1,2,NaN
15,1,1,4,0.120192,0.159987,0.15,1,1,2,NaN
15,1,1,4,0.130188,0.159994,0.15,1,1,2,NaN
15,1,1,4,0.18024,0.140008,0.15,1,1,2,NaN
15,1,0,1,0.500055,0.449908,0.15,1,0,2,NaN
15,1,1,4,1.269789,0.140019,0.15,1,1,2,NaN
15,1,1,4,0.42009,0.130079,0.15,1,1,2,NaN
15,1,1,4,0.190173,0.140057,0.15,1,1,2,NaN
15,0,1,4,0.250148,1.15023,0.15,1,0,2,NaN
15,0,0,4,0.280139,0.140075,0.165,1,1,2,NaN
15,1,1,4,0.140192,0.19998,0.165,1,1,2,NaN
15,1,1,4,0.120205,0.189986,0.165,1,1,2,NaN
15,1,1,4,0.140196,0.130089,0.165,1,1,2,NaN
15,0,1,4,0.33013,0.170013,0.15,2,0,2,NaN
15,1,1,4,0.120199,0.150002,0.165,2,1,2,NaN
15,0,0,1,0.250149,0.4899,0.165,2,1,2,NaN
15,0,0,3,0.320142,0.209988,0.165,2,1,2,NaN
15,0,0,4,0.120203,0.170001,0.15,2,1,2,NaN
15,1,1,3,0.989904,0.110087,0.15,2,1,2,NaN
15,0,1,1,0.929903,0.160014,0.15,2,0,2,NaN
15,1,1,3,1.389756,0.18,0.165,2,1,2,NaN
15,1,1,3,1.349755,0.150009,0.165,2,1,2,NaN
15,0,0,4,0.180184,0.180009,0.165,2,1,2,NaN
15,0,0,4,0.070213,0.150056,0.165,2,1,2,NaN
15,1,1,1,0.809936,0.249969,0.15,2,1,2,NaN
15,0,0,4,0.260133,0.160001,0.15,2,1,2,NaN
15,0,0,4,0.160178,0.170069,0.15,2,1,2,NaN
15,1,1,3,0.9599,0.129999,0.136364,2,1,2,NaN
15,0,0,2,0.759983,0.289963,0.136364,2,1,2,NaN
15,1,1,3,0.899927,0.150007,0.136364,2,1,2,NaN
15,0,0,4,0.739998,0.180006,0.136364,2,1,2,NaN
15,1,1,4,0.530074,0.179987,0.123967,2,1,2,NaN
15,0,1,4,3.818902,0.130007,0.123967,2,0,2,NaN
15,0,1,4,0.310133,0.170001,0.136364,2,0,2,NaN
15,0,0,3,1.089855,0.130066,0.15,2,1,2,NaN
15,1,1,3,0.460083,1.289607,0.15,2,1,2,NaN
15,0,0,4,0.300134,0.150065,0.15,2,1,2,NaN
15,0,1,3,0.580009,0.189993,0.136364,2,0,2,NaN
15,0,0,4,0.200176,0.140355,0.15,2,1,2,NaN
15,0,0,4,0.080339,0.160075,0.15,2,1,2,NaN
15,0,1,4,0.879912,0.529879,0.136364,2,0,2,NaN
15,0,1,4,0.120203,0.14007,0.15,2,0,2,NaN
15,0,0,4,0.200171,0.15006,0.165,2,1,2,NaN
15,0,0,4,0.040246,0.190008,0.165,2,1,2,NaN
15,0,0,2,0.899915,0.189998,0.15,2,1,2,NaN
15,0,0,4,0.220164,0.170002,0.15,2,1,2,NaN
15,0,1,3,0.929907,0.289952,0.136364,2,0,2,NaN
15,1,1,2,0.560038,0.249974,0.15,2,1,2,NaN
15,0,0,4,0.49007,0.160167,0.15,2,1,2,NaN
