Subj_idx,Stimulus,Response,Accuracy,Confidence,RT_dec,Difficulty,Condition
18,1,1,1,3,0.585,64,328
18,1,1,1,4,0.55,128,328
18,2,2,1,4,0.579,128,328
18,1,1,1,1,0.648,16,328
18,1,1,1,3,0.606,128,328
18,2,2,1,3,0.579,128,328
18,2,2,1,2,1.242,16,328
18,1,1,1,1,0.63,16,328
18,1,1,1,1,0.596,16,328
18,1,1,1,1,0.679,32,328
18,2,2,1,2,0.638,64,328
18,2,2,1,2,0.604,64,328
18,2,2,1,1,0.63,16,328
18,2,2,1,1,0.618,16,328
18,2,2,1,4,0.605,128,328
18,1,1,1,4,0.578,64,328
18,2,2,1,4,0.798,64,328
18,1,1,1,4,0.696,64,328
18,2,2,1,4,0.617,128,328
18,2,2,1,4,0.573,64,328
18,2,2,1,3,0.952,32,328
18,2,2,1,4,0.526,64,328
18,2,2,1,1,0.594,16,328
18,1,1,1,4,0.697,128,328
18,2,2,1,4,0.638,128,328
18,1,1,1,4,0.626,64,328
18,2,2,1,4,0.615,64,328
18,2,2,1,3,0.774,32,328
18,2,2,1,3,0.622,32,328
18,1,2,0,1,0.9,16,328
18,1,2,0,1,0.555,16,328
18,2,2,1,1,0.621,16,328
18,1,1,1,3,0.644,64,328
18,2,2,1,3,0.561,128,328
18,2,2,1,3,0.601,64,328
18,2,2,1,3,0.546,64,328
18,1,1,1,2,0.583,32,328
18,1,1,1,2,0.777,16,328
18,2,2,1,3,0.663,64,328
18,2,2,1,3,0.614,32,328
18,1,1,1,3,0.514,64,328
18,2,2,1,3,0.571,32,328
32,1,1,1,4,0.167,64,328
32,1,2,0,1,0.086,16,328
32,1,1,1,4,0.101,128,328
32,2,2,1,1,0.11,16,328
32,2,2,1,4,0.161,128,328
32,1,1,1,4,0.187,128,328
32,1,1,1,4,0.125,64,328
32,1,1,1,4,0.114,128,328
32,1,1,1,1,0.116,16,328
32,1,2,0,1,0.148,16,328
32,1,1,1,2,0.111,32,328
32,2,2,1,4,0.136,64,328
32,2,2,1,1,0.134,16,328
32,2,1,0,1,0.272,16,328
32,2,2,1,2,0.142,16,328
32,1,1,1,4,0.077,64,328
32,1,1,1,1,0.143,32,328
32,1,1,1,1,0.48,32,328
32,1,1,1,1,0.196,16,328
32,1,1,1,4,0.057,64,328
32,1,1,1,2,0.129,32,328
32,2,2,1,4,0.289,64,328
32,2,2,1,1,0.104,32,328
32,2,2,1,4,0.112,64,328
32,2,2,1,4,0.093,128,328
32,1,2,0,1,0.133,16,328
32,1,1,1,4,0.144,64,328
32,2,2,1,1,0.077,32,328
32,2,2,1,1,0.016,16,328
32,1,1,1,4,0.1,128,328
32,1,1,1,4,0.109,128,328
32,1,1,1,4,0.133,32,328
32,1,1,1,3,0.113,32,328
32,2,2,1,2,0.117,32,328
32,1,2,0,1,0.007,16,328
32,1,1,1,2,0.093,32,328
32,1,1,1,4,0.106,128,328
32,1,1,1,4,0.058,128,328
32,2,2,1,3,0.097,32,328
32,2,2,1,4,0.087,128,328
32,1,1,1,4,0.076,64,328
32,1,1,1,4,0.115,64,328
32,1,1,1,1,0.134,16,328
32,1,1,1,2,0.092,32,328
32,1,1,1,2,0.085,64,328
32,2,2,1,4,0.13,64,328
32,2,2,1,4,0.003,64,328
32,2,2,1,4,0.134,128,328
32,2,2,1,1,0.577,16,328
32,2,2,1,3,0.199,64,328
32,1,1,1,4,0.097,128,328
32,1,1,1,4,0.152,128,328
32,2,2,1,4,0.128,128,328
32,1,1,1,4,0.128,128,328
32,2,2,1,1,0.121,16,328
32,2,2,1,4,0.127,64,328
32,2,2,1,2,0.117,16,328
32,2,2,1,1,0.307,32,328
32,2,2,1,2,0.149,32,328
32,1,1,1,1,0.138,32,328
32,2,1,0,1,0.457,16,328
32,2,2,1,2,0.384,32,328
32,2,2,1,1,0.101,32,328
32,1,1,1,2,0.041,32,328
32,2,2,1,4,0.166,128,328
32,2,2,1,2,0.061,32,328
32,2,2,1,1,0.117,16,328
32,2,2,1,4,0.165,128,328
32,2,2,1,1,0.121,32,328
32,2,2,1,4,0.495,64,328
32,1,1,1,1,0.231,16,328
32,1,1,1,4,0.157,64,328
32,2,2,1,4,0.092,64,328
32,2,2,1,4,0.104,128,328
32,2,2,1,2,0.057,32,328
32,1,1,1,4,0.317,128,328
32,1,2,0,1,0.175,16,328
32,2,2,1,4,0.095,128,328
32,2,2,1,2,0.109,16,328
32,1,1,1,4,0.178,128,328
32,1,2,0,1,0.124,16,328
32,2,2,1,4,0.182,128,328
32,1,1,1,4,0.324,128,328
32,1,2,0,1,0.112,32,328
32,1,1,1,4,0.07,64,328
32,2,2,1,4,0.231,128,328
32,1,1,1,2,0.383,16,328
32,2,2,1,2,0.108,32,328
32,2,2,1,4,0.205,64,328
32,2,2,1,4,0.076,64,328
32,2,2,1,4,0.25,64,328
32,2,2,1,3,0.075,32,328
32,1,2,0,3,0.194,32,328
32,1,1,1,4,0.142,128,328
32,2,2,1,4,0.065,128,328
32,1,1,1,4,0.128,64,328
32,1,1,1,4,0.146,128,328
32,1,1,1,4,0.156,64,328
32,2,2,1,4,0.077,64,328
32,2,2,1,4,0.091,128,328
32,2,2,1,1,0.388,16,328
32,2,2,1,4,0.247,128,328
32,1,1,1,1,0.123,16,328
32,1,1,1,4,0.146,64,328
32,2,2,1,4,0.257,64,328
32,2,2,1,1,0.079,32,328
32,1,1,1,4,0.089,128,328
32,1,1,1,1,0.172,32,328
32,1,1,1,1,0.007,16,328
32,1,2,0,1,0.355,16,328
32,2,2,1,1,0.28,16,328
32,1,1,1,1,0.124,32,328
32,1,1,1,1,0.139,32,328
32,1,1,1,1,0.184,16,328
32,2,2,1,4,0.145,64,328
32,2,1,0,1,0.109,16,328
32,1,1,1,4,0.095,64,328
32,2,1,0,1,0.103,16,328
32,1,1,1,1,0.137,16,328
32,2,2,1,3,0.128,64,328
32,1,1,1,1,0.124,32,328
32,1,1,1,4,0.137,64,328
32,2,1,0,1,0.077,16,328
32,2,2,1,4,0.425,128,328
32,1,1,1,4,0.056,64,328
32,2,2,1,1,0.05,32,328
32,2,2,1,1,0.274,32,328
32,2,2,1,4,0.124,128,328
14,2,1,0,1,0.929,16,328
14,1,1,1,3,0.608,128,328
14,2,2,1,4,0.537,128,328
14,2,2,1,3,0.58,64,328
14,1,1,1,4,0.582,128,328
14,2,2,1,2,0.612,32,328
14,1,2,0,2,0.566,32,328
14,2,2,1,2,0.488,32,328
14,2,2,1,3,0.529,128,328
14,2,2,1,1,0.538,32,328
14,1,1,1,3,0.479,128,328
14,2,1,0,1,0.519,16,328
14,2,2,1,1,0.484,32,328
14,1,1,1,3,0.475,128,328
14,1,1,1,2,0.2,64,328
14,1,1,1,2,0.36,32,328
14,1,1,1,2,0.284,64,328
14,1,1,1,3,0.215,64,328
14,1,2,0,1,0.216,16,328
14,2,2,1,1,0.262,32,328
14,2,2,1,1,0.379,16,328
14,1,1,1,2,0.23,64,328
14,2,2,1,1,0.237,32,328
14,1,2,0,1,0.259,16,328
14,1,1,1,1,0.359,16,328
14,2,2,1,2,0.238,64,328
14,2,2,1,4,0.231,128,328
14,1,1,1,3,0.225,64,328
14,1,1,1,1,0.224,32,328
14,2,2,1,4,0.276,128,328
14,2,2,1,2,0.272,32,328
14,2,1,0,4,0.322,128,328
14,2,2,1,4,0.215,128,328
14,2,2,1,3,0.178,64,328
14,2,2,1,4,0.208,128,328
14,2,2,1,4,0.275,128,328
14,2,2,1,2,0.197,32,328
14,2,2,1,1,0.187,16,328
14,1,1,1,3,0.21,64,328
14,2,2,1,3,0.182,64,328
14,1,2,0,1,0.376,16,328
14,2,2,1,3,0.218,128,328
14,2,2,1,3,0.166,64,328
14,1,1,1,2,0.219,32,328
14,1,1,1,1,0.229,16,328
14,1,2,0,1,0.251,16,328
14,1,2,0,1,0.274,16,328
14,2,2,1,3,0.211,128,328
14,2,1,0,1,0.234,16,328
14,2,2,1,1,0.27,16,328
14,1,1,1,3,0.204,128,328
14,2,2,1,4,0.23,128,328
14,1,2,0,4,0.207,128,328
14,1,1,1,1,0.257,16,328
14,1,1,1,1,0.186,32,328
14,1,1,1,1,0.185,16,328
14,1,1,1,3,0.241,128,328
14,1,1,1,2,0.176,64,328
14,1,1,1,1,1.811,32,328
14,1,1,1,3,0.237,128,328
14,1,1,1,1,0.282,32,328
14,1,1,1,1,0.131,32,328
14,2,2,1,3,0.189,128,328
14,2,2,1,3,0.217,128,328
14,2,2,1,4,0.161,64,328
14,2,2,1,3,0.175,64,328
14,2,2,1,2,0.217,32,328
14,2,2,1,2,0.181,64,328
14,2,1,0,1,0.222,16,328
14,2,1,0,1,0.262,16,328
14,2,1,0,1,0.391,16,328
14,2,2,1,1,0.257,32,328
14,1,1,1,3,0.255,128,328
14,2,2,1,1,0.24,16,328
14,1,1,1,4,0.244,128,328
14,1,1,1,2,0.215,32,328
14,1,1,1,4,0.324,128,328
14,1,1,1,4,0.283,128,328
14,2,2,1,2,0.249,32,328
14,1,1,1,1,0.254,16,328
14,2,2,1,1,0.247,32,328
14,1,1,1,1,0.228,16,328
14,2,2,1,1,0.321,16,328
14,2,2,1,3,0.2,64,328
14,1,1,1,1,0.266,32,328
14,2,2,1,2,0.194,64,328
14,2,2,1,4,0.198,128,328
14,2,2,1,2,0.17,32,328
14,1,1,1,3,0.179,128,328
14,2,2,1,1,0.233,16,328
14,2,2,1,2,0.169,32,328
14,1,1,1,3,0.196,64,328
14,2,2,1,3,0.203,64,328
14,1,1,1,2,0.231,32,328
14,1,2,0,1,0.217,16,328
14,1,1,1,1,0.366,32,328
14,1,1,1,1,0.218,16,328
14,2,2,1,1,0.246,16,328
14,2,2,1,1,0.315,16,328
14,1,1,1,2,0.23,64,328
14,1,1,1,2,0.255,64,328
14,2,2,1,3,0.241,64,328
14,2,2,1,3,0.359,64,328
14,1,1,1,2,0.203,32,328
14,2,2,1,4,0.211,64,328
14,1,1,1,3,0.405,64,328
14,2,2,1,3,0.216,32,328
14,2,2,1,4,0.205,128,328
14,2,2,1,4,0.198,128,328
14,1,1,1,4,0.19,128,328
14,1,1,1,2,0.214,32,328
14,1,1,1,3,0.239,64,328
14,2,2,1,1,0.224,16,328
14,2,2,1,3,0.225,64,328
14,2,2,1,3,0.386,64,328
14,1,1,1,4,0.235,128,328
14,1,1,1,4,0.339,128,328
14,1,1,1,3,0.264,64,328
14,2,2,1,1,0.239,16,328
14,1,2,0,1,0.249,64,328
14,1,2,0,1,0.402,16,328
14,1,2,0,1,0.294,16,328
14,2,2,1,2,0.191,32,328
14,1,1,1,2,0.195,32,328
14,1,1,1,3,0.229,64,328
14,1,2,0,1,0.188,32,328
14,1,1,1,2,0.163,64,328
14,1,1,1,1,0.282,16,328
24,1,1,1,1,1.482,32,328
24,2,2,1,3,0.307,128,328
24,1,1,1,3,0.566,128,328
24,2,2,1,2,0.868,64,328
24,2,2,1,1,0.56,16,328
24,2,2,1,2,0.331,64,328
24,2,2,1,2,0.371,32,328
24,2,2,1,1,0.397,32,328
24,1,1,1,1,0.444,16,328
24,1,1,1,2,0.309,128,328
24,1,1,1,3,1.249,128,328
24,2,2,1,2,0.718,64,328
24,2,2,1,3,0.295,128,328
24,1,1,1,2,0.383,128,328
24,2,1,0,1,0.872,32,328
24,1,1,1,1,0.533,32,328
24,1,1,1,2,0.359,128,328
24,2,2,1,2,0.313,128,328
24,1,1,1,2,0.375,64,328
24,2,1,0,1,1.829,16,328
24,2,2,1,2,0.238,64,328
24,1,2,0,1,0.329,64,328
24,2,2,1,1,0.54,16,328
24,2,2,1,2,0.641,128,328
24,1,2,0,1,0.384,32,328
24,1,2,0,1,0.766,16,328
24,1,1,1,2,0.397,64,328
24,1,1,1,2,0.523,64,328
24,1,1,1,1,0.408,64,328
24,2,1,0,1,0.476,32,328
24,1,1,1,1,0.413,32,328
24,1,1,1,1,0.8,16,328
24,1,1,1,1,0.788,16,328
24,1,1,1,2,0.364,128,328
24,1,1,1,2,0.552,128,328
24,1,1,1,1,0.538,32,328
24,2,1,0,1,0.578,32,328
24,2,2,1,2,0.367,64,328
24,1,2,0,1,0.414,16,328
24,1,2,0,1,0.923,16,328
24,1,2,0,1,0.507,32,328
24,1,2,0,1,0.316,32,328
24,2,2,1,2,0.389,128,328
24,2,2,1,1,0.384,32,328
24,1,1,1,3,0.459,128,328
24,1,1,1,1,0.565,16,328
24,2,2,1,3,0.38,128,328
24,1,2,0,1,0.559,64,328
24,2,2,1,1,0.508,32,328
24,1,1,1,3,0.335,128,328
24,2,2,1,3,0.319,128,328
24,1,2,0,1,0.6,16,328
24,2,2,1,2,0.36,64,328
24,2,2,1,2,0.533,128,328
24,1,2,0,1,0.441,16,328
24,1,2,0,1,0.433,16,328
24,1,2,0,1,0.559,32,328
24,2,2,1,1,0.589,16,328
24,2,2,1,3,0.391,128,328
24,1,2,0,1,0.447,64,328
24,1,1,1,3,0.298,128,328
24,2,1,0,1,1.163,32,328
24,2,2,1,2,0.354,32,328
24,2,2,1,2,0.566,64,328
24,1,2,0,1,0.788,32,328
24,2,2,1,1,0.519,64,328
24,2,2,1,1,0.409,32,328
24,2,2,1,1,0.494,64,328
24,1,2,0,1,0.735,64,328
24,2,2,1,1,0.694,16,328
24,2,2,1,1,0.695,16,328
24,1,2,0,1,0.729,64,328
24,1,1,1,2,0.307,128,328
24,1,1,1,1,0.524,16,328
24,2,1,0,1,0.482,16,328
24,2,2,1,3,0.538,128,328
24,1,2,0,1,0.646,32,328
24,1,1,1,2,0.354,128,328
24,2,2,1,3,0.42,128,328
24,2,2,1,3,0.358,128,328
24,1,1,1,2,0.789,128,328
24,2,2,1,3,0.322,128,328
24,1,1,1,2,0.269,64,328
24,2,1,0,1,0.402,16,328
24,2,2,1,2,0.32,64,328
24,1,1,1,2,0.53,64,328
24,2,1,0,1,0.558,16,328
24,1,1,1,1,0.38,16,328
24,2,1,0,1,0.336,32,328
24,2,2,1,2,0.875,128,328
24,2,2,1,1,0.353,32,328
24,2,2,1,1,0.378,32,328
24,2,2,1,1,0.75,16,328
24,2,2,1,1,0.357,32,328
24,2,2,1,2,0.438,64,328
24,2,2,1,1,0.43,16,328
24,1,2,0,1,0.378,32,328
24,2,2,1,2,0.467,128,328
24,1,2,0,1,0.4,32,328
24,1,2,0,1,0.387,64,328
24,2,2,1,1,0.438,16,328
24,1,2,0,1,0.416,16,328
24,2,2,1,3,0.404,128,328
24,1,2,0,1,0.401,16,328
24,1,1,1,3,0.377,128,328
24,1,1,1,1,0.732,64,328
24,2,2,1,2,0.557,64,328
24,1,1,1,1,0.755,64,328
24,1,1,1,2,0.958,64,328
24,2,1,0,1,0.429,64,328
24,1,1,1,1,0.484,32,328
24,2,2,1,2,0.247,64,328
24,1,2,0,1,0.439,16,328
24,1,2,0,2,0.26,128,328
24,1,1,1,2,0.382,64,328
24,2,1,0,1,0.505,32,328
24,2,1,0,1,0.491,16,328
24,2,1,0,1,0.652,16,328
24,2,2,1,2,0.509,64,328
24,1,2,0,1,0.375,32,328
24,1,2,0,1,0.383,32,328
24,1,2,0,1,0.565,32,328
24,2,2,1,1,0.723,16,328
24,2,2,1,1,0.485,32,328
24,1,2,0,1,0.582,16,328
24,2,2,1,1,0.69,64,328
24,2,2,1,1,0.344,16,328
24,1,1,1,3,0.373,128,328
29,2,2,1,4,0.117,128,328
29,1,1,1,4,0.155,128,328
29,2,2,1,4,0.042,32,328
29,1,1,1,2,0.156,32,328
29,2,1,0,2,0.154,16,328
29,2,2,1,4,0.133,64,328
29,2,2,1,4,0.084,128,328
29,2,2,1,4,0.199,128,328
29,1,1,1,2,0.193,64,328
29,1,1,1,2,0.062,32,328
29,1,1,1,2,0.129,64,328
29,2,2,1,4,0.153,32,328
29,2,2,1,4,0.232,128,328
29,1,1,1,3,0.188,32,328
29,1,1,1,2,0.186,16,328
29,2,2,1,4,0.214,64,328
29,1,2,0,4,0.177,16,328
29,1,1,1,2,0.17,16,328
29,2,2,1,4,0.198,128,328
29,1,2,0,2,0.162,16,328
29,1,1,1,4,0.166,64,328
29,2,2,1,4,0.099,32,328
29,2,2,1,4,0.193,32,328
29,2,2,1,4,0.271,64,328
29,1,2,0,4,0.138,64,328
29,1,1,1,2,0.182,32,328
29,1,1,1,2,0.098,32,328
29,2,2,1,4,0.163,64,328
29,1,2,0,4,0.125,32,328
29,2,2,1,2,0.129,16,328
29,2,2,1,2,0.174,16,328
29,1,1,1,4,0.173,128,328
29,2,2,1,4,0.087,64,328
29,2,2,1,4,0.214,64,328
29,1,1,1,2,0.161,32,328
29,1,1,1,2,0.208,32,328
29,1,1,1,2,0.206,32,328
29,2,2,1,4,0.152,32,328
29,1,1,1,4,1.432,128,328
29,2,2,1,4,0.146,16,328
29,2,1,0,2,0.203,16,328
29,2,2,1,4,0.28,128,328
29,1,1,1,4,0.25,64,328
29,2,2,1,4,0.15,32,328
29,2,2,1,4,0.229,16,328
29,1,1,1,4,0.209,32,328
29,2,2,1,4,0.237,64,328
29,1,1,1,4,0.281,128,328
29,2,1,0,4,0.295,16,328
29,1,1,1,2,0.223,16,328
29,2,2,1,2,0.162,16,328
29,1,1,1,4,0.226,128,328
29,1,1,1,4,0.316,64,328
29,2,2,1,4,0.132,32,328
29,2,2,1,4,0.211,64,328
29,2,2,1,4,0.209,64,328
29,1,1,1,4,0.188,128,328
29,1,1,1,4,0.209,128,328
29,1,1,1,4,0.094,128,328
29,1,1,1,4,0.191,64,328
29,2,2,1,4,0.142,16,328
29,2,2,1,4,0.185,128,328
29,1,2,0,4,0.161,32,328
29,2,1,0,2,0.16,16,328
29,1,2,0,1,0.165,16,328
29,1,1,1,4,0.129,128,328
29,2,1,0,2,0.213,32,328
29,2,2,1,4,0.143,64,328
29,2,2,1,4,0.078,32,328
29,2,2,1,4,0.209,128,328
29,2,2,1,2,0.186,32,328
29,1,1,1,4,0.146,128,328
29,1,1,1,4,0.129,64,328
29,2,2,1,1,0.117,16,328
29,1,1,1,4,0.164,64,328
29,1,2,0,4,0.134,16,328
29,1,1,1,4,0.431,64,328
29,1,1,1,4,0.256,64,328
29,1,1,1,4,0.251,16,328
29,1,1,1,2,0.236,16,328
29,1,1,1,2,0.15,16,328
29,2,2,1,2,0.51,16,328
29,2,2,1,1,0.314,32,328
29,1,1,1,4,0.19,128,328
29,2,2,1,4,0.283,128,328
29,1,1,1,4,0.163,64,328
29,1,1,1,4,0.176,128,328
29,2,2,1,4,0.094,128,328
29,1,2,0,4,0.127,32,328
29,2,1,0,1,0.152,16,328
29,2,2,1,4,0.179,32,328
29,2,2,1,4,0.065,128,328
29,1,1,1,4,0.232,64,328
29,2,1,0,1,0.576,16,328
29,2,2,1,4,0.203,64,328
29,1,1,1,4,0.203,64,328
29,2,2,1,1,0.111,16,328
29,1,1,1,4,0.14,128,328
29,1,1,1,4,0.167,16,328
29,1,2,0,3,0.166,16,328
29,1,1,1,4,0.149,128,328
29,1,1,1,4,0.243,64,328
29,1,1,1,1,0.151,16,328
29,2,2,1,3,0.159,64,328
29,1,1,1,2,0.198,16,328
29,1,1,1,3,0.288,32,328
29,2,2,1,4,0.177,128,328
29,1,2,0,3,0.162,16,328
29,1,1,1,4,0.201,128,328
29,2,2,1,4,0.159,16,328
29,1,1,1,4,0.227,64,328
29,1,1,1,4,0.095,32,328
29,2,2,1,4,0.16,32,328
29,2,2,1,4,0.233,64,328
29,2,1,0,4,0.158,32,328
29,2,1,0,4,0.204,32,328
29,2,2,1,4,0.218,128,328
29,2,2,1,4,0.165,128,328
29,2,2,1,4,0.116,128,328
29,2,2,1,4,0.116,64,328
29,1,1,1,4,0.258,128,328
29,1,2,0,4,0.245,32,328
29,1,1,1,4,0.223,16,328
29,1,1,1,4,0.316,32,328
29,2,2,1,4,0.183,128,328
29,2,2,1,4,0.221,64,328
29,2,2,1,4,0.217,32,328
29,2,2,1,4,0.241,64,328
25,2,2,1,2,0.574,32,328
25,2,2,1,3,0.798,128,328
25,2,2,1,3,0.719,32,328
25,2,2,1,2,0.343,16,328
25,2,2,1,4,0.379,128,328
25,2,2,1,3,0.386,32,328
25,1,2,0,2,0.273,16,328
25,2,2,1,3,0.273,32,328
25,2,2,1,3,0.317,32,328
25,1,1,1,2,0.529,32,328
25,2,2,1,2,0.479,16,328
25,1,1,1,3,0.292,32,328
25,1,2,0,2,0.232,16,328
25,1,1,1,3,0.279,64,328
25,2,2,1,4,0.571,128,328
25,2,2,1,3,0.323,64,328
25,1,1,1,4,0.383,64,328
25,2,2,1,3,0.262,32,328
25,1,1,1,4,0.29,64,328
25,1,1,1,3,0.301,16,328
25,2,2,1,4,0.277,64,328
25,1,1,1,3,0.235,16,328
25,2,2,1,4,0.308,32,328
25,1,1,1,2,0.7,16,328
25,2,2,1,3,0.333,32,328
25,1,1,1,2,0.338,32,328
25,2,2,1,4,0.338,128,328
25,1,1,1,3,0.361,32,328
25,1,1,1,3,0.276,64,328
25,2,2,1,3,0.619,32,328
25,1,1,1,3,0.293,16,328
25,1,1,1,4,0.336,128,328
25,1,1,1,3,0.298,32,328
25,1,1,1,4,0.292,128,328
25,1,1,1,3,0.433,16,328
25,2,2,1,4,0.285,128,328
25,1,1,1,4,0.376,128,328
25,1,1,1,3,0.349,32,328
25,1,1,1,4,0.268,128,328
25,2,2,1,3,0.347,16,328
25,1,1,1,2,0.442,16,328
25,2,2,1,2,0.276,16,328
25,2,2,1,4,1.077,64,328
25,2,2,1,3,0.28,32,328
25,1,1,1,2,0.335,16,328
25,2,2,1,3,0.312,64,328
25,1,1,1,1,0.375,16,328
25,1,1,1,4,0.363,64,328
25,2,2,1,3,0.44,32,328
25,2,2,1,4,0.295,128,328
25,2,2,1,4,0.315,64,328
25,1,1,1,3,0.409,32,328
25,1,1,1,4,0.287,128,328
25,2,2,1,3,0.278,16,328
25,1,1,1,4,0.299,64,328
25,2,2,1,4,0.963,64,328
25,2,2,1,4,0.273,128,328
25,1,1,1,3,0.337,32,328
25,1,1,1,4,0.279,64,328
25,1,1,1,4,0.305,64,328
25,1,1,1,4,0.233,128,328
25,2,2,1,4,0.242,128,328
25,1,1,1,4,0.308,64,328
25,1,1,1,4,0.365,128,328
25,1,1,1,2,0.278,16,328
25,1,1,1,2,0.255,16,328
25,1,1,1,4,0.301,128,328
25,1,1,1,4,0.354,128,328
25,1,1,1,4,0.185,64,328
25,1,1,1,3,0.281,32,328
25,1,1,1,4,0.3,128,328
25,2,2,1,4,0.373,128,328
25,1,1,1,3,0.243,16,328
25,1,1,1,3,0.222,32,328
25,1,1,1,3,0.21,16,328
25,2,2,1,2,0.354,16,328
25,2,2,1,2,0.466,16,328
25,2,2,1,3,0.301,64,328
25,1,1,1,4,0.299,64,328
25,1,1,1,3,0.632,32,328
25,2,1,0,3,0.668,16,328
25,1,1,1,4,0.294,128,328
25,2,2,1,4,0.422,64,328
25,1,1,1,2,0.373,16,328
25,2,1,0,2,0.313,16,328
25,1,1,1,2,0.299,32,328
25,2,2,1,3,0.34,64,328
25,1,1,1,2,0.276,64,328
25,2,2,1,4,0.373,128,328
25,2,1,0,2,0.271,16,328
25,2,2,1,4,0.333,64,328
25,2,2,1,4,0.26,128,328
25,2,2,1,4,1.04,32,328
25,2,1,0,1,0.333,16,328
25,2,2,1,4,0.269,128,328
25,2,2,1,2,0.255,32,328
25,2,2,1,4,0.398,64,328
25,2,2,1,4,0.335,64,328
25,1,1,1,4,0.574,128,328
25,1,1,1,4,0.284,64,328
25,2,2,1,4,0.305,64,328
25,1,1,1,4,0.378,64,328
25,2,2,1,4,0.239,32,328
25,2,2,1,4,0.298,128,328
25,1,1,1,4,0.366,128,328
25,2,2,1,4,0.463,128,328
25,1,1,1,4,0.352,16,328
25,2,2,1,2,0.293,16,328
25,1,1,1,3,0.382,32,328
25,2,2,1,2,0.178,16,328
25,2,1,0,2,0.301,32,328
25,1,1,1,2,0.225,32,328
25,1,1,1,4,0.954,128,328
25,2,1,0,1,1.402,16,328
25,1,1,1,2,0.641,32,328
25,1,1,1,3,0.561,64,328
25,1,1,1,4,0.61,128,328
25,1,1,1,4,0.591,32,328
25,2,2,1,4,0.546,64,328
25,2,2,1,4,0.602,128,328
25,1,1,1,4,0.503,128,328
25,2,2,1,3,0.557,16,328
25,1,1,1,4,0.533,64,328
25,2,1,0,2,0.518,16,328
25,2,2,1,3,0.462,64,328
25,2,2,1,4,0.544,128,328
25,2,2,1,3,0.697,32,328
25,2,2,1,4,0.496,64,328
28,2,2,1,1,0.756,32,328
28,2,2,1,3,0.401,128,328
28,1,1,1,2,0.386,64,328
28,1,1,1,3,0.533,128,328
28,1,2,0,1,0.395,16,328
28,1,1,1,2,0.346,64,328
28,1,1,1,1,0.391,16,328
28,2,1,0,2,0.376,64,328
28,2,1,0,2,0.406,64,328
28,1,1,1,3,0.3,128,328
28,1,1,1,4,0.363,128,328
28,1,1,1,1,0.367,16,328
28,1,1,1,2,0.348,64,328
28,1,1,1,3,0.324,128,328
28,1,2,0,1,0.969,32,328
28,2,2,1,2,0.284,64,328
28,2,2,1,1,0.483,16,328
28,2,1,0,1,1.022,16,328
28,2,2,1,2,0.406,64,328
28,2,1,0,1,0.404,32,328
28,2,2,1,1,0.725,16,328
28,1,1,1,2,0.322,64,328
28,2,2,1,4,0.203,128,328
28,1,1,1,2,0.643,32,328
28,2,2,1,1,0.299,16,328
28,1,2,0,3,0.53,128,328
28,1,1,1,1,0.848,32,328
28,1,2,0,1,0.468,32,328
28,2,1,0,2,0.543,32,328
28,2,2,1,4,0.399,128,328
28,1,1,1,3,0.36,64,328
28,1,1,1,3,0.38,64,328
28,2,2,1,3,0.703,128,328
28,2,1,0,1,0.273,16,328
28,1,1,1,1,0.282,16,328
28,2,2,1,1,0.352,16,328
28,1,1,1,2,0.285,64,328
28,1,2,0,1,0.291,16,328
28,1,1,1,2,0.268,32,328
28,1,1,1,3,0.212,64,328
28,1,1,1,2,0.265,64,328
28,2,2,1,3,0.189,16,328
28,2,2,1,4,0.076,128,328
28,2,2,1,4,0.173,128,328
28,2,2,1,4,0.17,64,328
28,2,2,1,3,0.184,64,328
28,1,1,1,2,0.359,16,328
28,1,1,1,4,0.185,128,328
28,2,1,0,1,0.218,32,328
28,1,1,1,2,0.253,64,328
28,1,1,1,1,0.211,16,328
28,1,2,0,1,2.154,32,328
28,2,1,0,2,0.397,64,328
28,1,2,0,1,0.22,32,328
28,1,2,0,1,1.097,16,328
28,1,1,1,1,0.295,16,328
28,1,1,1,1,0.163,16,328
28,2,1,0,3,0.198,64,328
28,2,1,0,2,0.142,64,328
28,2,2,1,1,0.178,32,328
28,1,1,1,1,0.243,32,328
28,2,2,1,1,0.511,16,328
28,2,2,1,4,0.352,128,328
28,2,1,0,3,0.314,32,328
28,2,2,1,4,0.194,128,328
28,2,2,1,3,0.187,64,328
28,2,2,1,4,0.148,128,328
28,1,1,1,1,0.2,32,328
28,1,1,1,1,0.23,32,328
28,1,1,1,2,0.233,64,328
28,2,2,1,4,0.167,128,328
28,2,1,0,1,0.212,16,328
28,1,1,1,1,0.144,16,328
28,1,1,1,3,0.189,128,328
28,2,2,1,2,0.277,64,328
28,1,1,1,3,0.189,128,328
28,1,1,1,1,0.217,16,328
28,2,2,1,1,0.239,16,328
28,1,1,1,1,0.833,32,328
28,1,1,1,1,0.372,16,328
28,2,1,0,1,0.252,16,328
28,2,1,0,2,0.122,64,328
28,1,2,0,1,0.283,16,328
28,1,2,0,2,0.445,32,328
28,2,2,1,3,0.229,64,328
28,1,1,1,1,0.227,32,328
28,2,1,0,2,0.293,64,328
28,2,2,1,4,0.148,128,328
28,1,1,1,3,0.195,64,328
28,2,1,0,1,0.264,16,328
28,2,2,1,2,0.269,32,328
28,1,1,1,2,0.236,64,328
28,1,2,0,1,0.295,16,328
